,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.0,-0.8562688654731456,-0.8970709998749998,0.040802134401854206,Sociability
1,"('unfriendly', 'friendly')",0.0,0.0,0.1283840878516624,0.206657111125,-0.0782730232733376,Sociability
2,"('unlikable', 'likable')",0.0,0.0,-0.7418686248081842,-0.7316766659999999,-0.010191958808184243,Sociability
3,"('repellent', 'pleasant')",0.0,0.0,0.1117556570332481,0.16817680675,-0.0564211497167519,Sociability
4,"('disliked', 'liked')",0.0,0.0,0.4954159566496164,0.52893821825,-0.033522261600383574,Sociability
5,"('distant', 'outgoing')",0.0,0.0,0.24208047915601022,0.192871629125,0.04920885003101022,Sociability
6,"('distant', 'open')",0.0,0.04328,0.3240252528132992,0.31557297362500003,0.008452279188299161,Sociability
7,"('insensitive', 'sensitive')",0.0,0.0,-0.12001792710997441,-0.07316362124999999,-0.046854305859974424,Sociability
8,"('unaffectionate', 'affectionate')",0.0,0.55187,0.24106458094629155,0.24272420762500002,-0.0016596266787084757,Sociability
9,"('unaffectionate', 'caring')",0.0,0.00055,0.37919102161125323,0.388330753625,-0.009139732013746793,Sociability
10,"('unsympathetic', 'sympathetic')",0.0,0.0,-0.8250373937340154,-0.7893791441249999,-0.035658249609015535,Sociability
11,"('unhelpful', 'helpful')",0.0,0.0,-0.4484745696930946,-0.367422999,-0.08105157069309465,Sociability
12,"('unsupportive', 'supportive')",0.0,0.0,0.5274137948849105,0.455417444125,0.07199635075991045,Sociability
13,"('impolite', 'polite')",0.0,0.0,-0.3847694758312021,-0.291110633375,-0.0936588424562021,Sociability
14,"('antisocial', 'social')",0.0,0.0,0.37527345217391306,0.35690304975000003,0.018370402423913024,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.20794332020460354,-0.24218808549999998,0.03424476529539644,Sociability
16,"('unpopular', 'popular')",0.97602,0.0,-0.00026298209718670154,0.103221472875,-0.1034844549721867,Sociability
17,"('nasty', 'nice')",0.0,0.16917,0.22674844782608694,0.229578878875,-0.0028304310489130624,Sociability
18,"('disagreeable', 'welcoming')",0.0,0.0,0.623551853196931,0.5844441014999999,0.03910775169693104,Sociability
19,"('inhospitable', 'hospitable')",0.0,0.0,-0.15843337774936062,-0.09014855749999999,-0.06828482024936063,Sociability
20,"('rough', 'thoughtful')",0.0,0.0,0.20968084629156009,0.315227183125,-0.10554633683343989,Sociability
21,"('immoral', 'moral')",0.0,0.0,-0.8137118507672634,-0.7575889813750001,-0.0561228693922633,Morality
22,"('untrustworthy', 'trustworthy')",0.04267,0.0,-0.01123760895140665,-0.065152308375,0.053914699423593344,Morality
23,"('insincere', 'sincere')",0.0,0.0,-0.28867926649616366,-0.25831334137499995,-0.030365925121163706,Morality
24,"('dishonest', 'honest')",0.0,0.0,-0.30472052378516623,-0.21295348099999997,-0.09176704278516626,Morality
25,"('egoistic', 'altruistic')",0.0,0.0,0.1742284273657289,0.19343096162499995,-0.019202534259271042,Morality
26,"('hardhearted', 'benevolent')",0.0,0.0,0.48948767915601016,0.42401561800000004,0.06547206115601012,Morality
27,"('hardhearted', 'softhearted')",0.0,0.001,0.6624042818414322,0.670609463875,-0.008205182033567793,Morality
28,"('disloyal', 'loyal')",0.0,0.0,-0.328863534910486,-0.231990766875,-0.09687276803548597,Morality
29,"('unfair', 'fair')",0.0,0.5332,0.5005089332480819,0.499158134375,0.001350798873081871,Morality
30,"('intolerant', 'tolerant')",0.0,0.0,-0.3463917246803069,-0.36669865625,0.0203069315696931,Morality
31,"('evil', 'good')",0.0,0.0,0.26139760191815853,0.224704066625,0.036693535293158525,Morality
32,"('unkind', 'kind')",0.0,0.0,-0.19835085601023017,-0.070427077875,-0.12792377813523018,Morality
33,"('wrong', 'right')",0.0,0.0,0.7149208171355499,0.7427534445,-0.027832627364450135,Morality
34,"('mean', 'honorable')",0.0,0.0,-0.4285511913043478,-0.36917042362499997,-0.05938076767934786,Morality
35,"('corrupt', 'incorrupt')",0.0,0.0,0.6017184782608695,0.723379633125,-0.12166115486413043,Morality
36,"('hostile', 'amicable')",0.0,0.0,0.4780787345268542,0.594725967875,-0.1166472333481458,Morality
37,"('fake', 'genuine')",0.0,0.0,-0.26550348427109977,-0.172556556875,-0.09294692739609978,Morality
38,"('untruthful', 'truthful')",0.65296,0.0,-0.0031839180306905373,0.0523350875,-0.055519005530690536,Morality
39,"('exploitative', 'cooperative')",0.0,0.0,0.49851586943734016,0.581203419125,-0.08268754968765979,Morality
40,"('stingy', 'generous')",0.0,0.0,-0.4634402226342711,-0.47816335037499996,0.01472312774072887,Morality
41,"('unforgiving', 'forgiving')",0.0,0.0,-0.5183740377237852,-0.49412596449999996,-0.02424807322378525,Morality
42,"('unreliable', 'reliable')",0.0,0.10603,0.24783384232736574,0.244239774375,0.003594067952365748,Morality
43,"('irresponsible', 'responsible')",0.0,0.0,-0.07051094590792838,-0.0999322685,0.029421322592071628,Morality
44,"('prejudiced', 'unprejudiced')",0.0,0.00024,-0.20783557953964196,-0.198227359125,-0.00960822041464196,Morality
45,"('incompetent', 'competent')",0.00029,0.0,-0.02304250767263427,-0.058241900124999996,0.035199392452365724,Ability
46,"('uncompetitive', 'competitive')",0.0,0.0,-0.20513652698209714,-0.15257489,-0.05256163698209715,Ability
47,"('stupid', 'smart')",0.0,0.22488,-0.21234751803069052,-0.21584535000000002,0.0034978319693095006,Ability
48,"('unintelligent', 'intelligent')",0.0,0.0,-0.44978731739130434,-0.470814965375,0.021027647983695663,Ability
49,"('unable', 'able')",0.0,0.0,0.7463730833759592,0.681211041625,0.06516204175095919,Ability
50,"('clumsy', 'skillful')",0.0,0.0,0.24744524181585678,0.302063809375,-0.05461856755914321,Ability
51,"('uneducated', 'educated')",0.0,0.0,-0.37915357519181586,-0.28389520487500003,-0.09525837031681583,Ability
52,"('irrational', 'rational')",0.0,0.0,0.10814027519181586,0.17408500175,-0.06594472655818413,Ability
53,"('uncreative', 'creative')",0.0,0.0,0.2863718938618926,0.33137351987499997,-0.045001626013107365,Ability
54,"('incapable', 'capable')",0.0,0.00016,-0.5801490393861893,-0.589508254375,0.009359214988810649,Ability
55,"('incompetent', 'clever')",0.0,0.0,-0.23582778734015342,-0.27381771587500003,0.03798992853484662,Ability
56,"('impractical', 'practical')",0.0,0.0,0.1494927413043478,0.109330578,0.04016216330434781,Ability
57,"('unimaginative', 'imaginative')",0.0,0.0,-0.4467106289002557,-0.39798253175,-0.04872809715025572,Ability
58,"('undiscriminating', 'discriminating')",0.0,0.0,-0.4355670914322251,-0.448558655125,0.012991563692774877,Ability
59,"('foolish', 'wise')",0.0,0.0,0.16159523452685423,0.13640338025,0.02519185427685422,Ability
60,"('inefficient', 'efficient')",0.0,0.0,0.1406902320971867,0.099337283,0.0413529490971867,Ability
61,"('illogical', 'logical')",0.0,0.0,0.3899027867007672,0.40317546774999996,-0.013272681049232737,Ability
62,"('incompetent', 'brilliant')",0.0,0.0,-0.07716565115089515,-0.17083813949999999,0.09367248834910484,Ability
63,"('unperceptive', 'insightful')",0.0,0.0,-0.2686374732736573,-0.2485374675,-0.02010000577365728,Ability
64,"('shy', 'confident')",0.0,0.0,-0.5025352937340154,-0.487772268,-0.01476302573401539,Agency
65,"('insecure', 'secure')",0.0,0.0,-0.8445755625319693,-0.800843095125,-0.043732467406969344,Agency
66,"('inactive', 'active')",0.60321,0.0,0.0033647315856777512,0.068378089625,-0.06501335803932225,Agency
67,"('doubtful', 'determined')",0.0,0.0,0.058854404347826086,-0.014893927625000003,0.07374833197282608,Agency
68,"('dependent', 'independent')",0.0,0.0,0.2812037360613811,0.24657664875,0.034627087311381116,Agency
69,"('lazy', 'industrious')",0.0,0.0,0.9362079269820972,1.046140935875,-0.1099330088929028,Agency
70,"('lethargic', 'energetic')",0.0,0.0,-0.1445421567774936,-0.178802413875,0.03426025709750641,Agency
71,"('diffident', 'self-confident')",0.0,0.0,0.32201688158567776,0.269091476125,0.052925405460677755,Agency
72,"('unambitious', 'ambitious')",0.0,0.0,-0.5895305846547315,-0.6621528748750001,0.07262229022026856,Agency
73,"('helpless', 'self-reliant')",0.28837,0.14235,-0.006065715345268544,-0.009226765500000003,0.003161050154731459,Agency
74,"('undedicated', 'dedicated')",0.0,0.0,0.9696149881074169,0.889202746375,0.0804122417324169,Agency
75,"('meek', 'impulsive')",0.0,0.0,-0.5941564336317136,-0.513949447125,-0.08020698650671354,Agency
76,"('anxious', 'daring')",0.0,0.01046,-0.36708111176470587,-0.377350033125,0.010268921360294114,Agency
77,"('unmotivated', 'motivated')",0.0,0.15521,-0.49309195,-0.48985366687500004,-0.0032382831249999633,Agency
78,"('nonresilient', 'resilient')",0.0,0.0,0.5164645001278773,0.490915592,0.025548908127877246,Agency
79,"('wavering', 'unwavering')",0.0,0.0,-0.12415629565217391,-0.061600792,-0.06255550365217391,Agency
80,"('dominated', 'dominating')",0.0,0.0,-0.3733404551150895,-0.301417718125,-0.0719227369900895,Agency
81,"('submissive', 'aggressive')",0.0,0.0,-1.8263368796675192,-1.7667852317500001,-0.0595516479175191,Agency
