,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,male-female
2,0.8315126,1.1022922,"('unlikable', 'likable')",0.6092395,0.6121605,1.1742529,1.306959,0.80035335,0.9828689,0.8538396,1.0010703,-0.1472307
41,-0.82316333,-0.6458511,"('unforgiving', 'forgiving')",-0.20498353,-0.14368385,-0.27402937,0.003232807,0.39193904,0.5204425,-0.2275593,-0.0664649,-0.1610944
18,-0.7849078,-0.017268829,"('disagreeable', 'welcoming')",0.3618073,0.6977242,-0.08007597,0.30696195,-1.3308303,-1.0792315,-0.4585017,-0.0229535,-0.4355482
21,-0.7831252,-1.1603186,"('immoral', 'moral')",-2.336014,-2.8808522,-0.5109102,-0.64437956,-0.69929147,-0.95331544,-1.0823352,-1.4097165,0.3273813
24,-0.770647,-0.19307669,"('dishonest', 'honest')",-2.0939724,-1.8597492,-0.78043175,-0.16213794,0.5645886,0.7286572,-0.7701157,-0.3715767,-0.398539
42,0.75816756,0.5580742,"('unreliable', 'reliable')",0.15065551,-0.034996584,0.40275753,0.15231995,-2.3129995,-2.3936868,-0.2503547,-0.4295723,0.1792176
11,-0.7563753,-1.2158235,"('unhelpful', 'helpful')",-1.0085963,-1.329644,-0.55836284,-0.7939855,2.8775492,2.6227386,0.1385537,-0.1791785,0.3177322
48,-0.7473919,-0.94965905,"('unintelligent', 'intelligent')",-0.69056576,-0.90414757,-0.52707905,-0.55666804,0.032943696,-0.2428788,-0.4830232,-0.6633384,0.1803152
43,-0.7364601,-1.007009,"('irresponsible', 'responsible')",-1.3130872,-1.5446645,-1.2698835,-1.3899108,0.72917086,0.62159634,-0.647565,-0.8299969,0.1824319
67,0.7232979,0.73441243,"('doubtful', 'determined')",0.52957356,0.54906726,1.400802,1.3823088,0.042086996,-0.21064532,0.6739402,0.6137859,0.0601543
83,0.68933034,0.40467677,"('powerless', 'powerful')",-0.040604398,-0.0972247,0.67097586,0.43062025,-1.3476583,-1.4656599,-0.0069891,-0.1818969,0.1749078
29,-0.6803325,-0.38114893,"('unfair', 'fair')",-0.7428796,-0.59869534,-0.86199313,-0.8608953,-0.9838979,-0.9862652,-0.8172758,-0.7067512,-0.1105246
53,-0.6651683,-0.368114,"('uncreative', 'creative')",0.932936,1.1882721,-0.19466598,-0.0688858,1.0184795,1.3609558,0.2728953,0.528057,-0.2551617
81,-0.6634586,-1.314904,"('submissive', 'aggressive')",-2.3018332,-2.9108114,-0.6409186,-0.97783667,-0.12451783,-0.6025374,-0.932682,-1.4515224,0.5188404
62,-0.64203304,-0.9454174,"('incompetent', 'brilliant')",-1.2583555,-1.6929338,-0.6265985,-0.87208587,0.15201849,-0.04161401,-0.5937421,-0.8880128,0.2942707
6,-0.6306149,0.18238187,"('distant', 'open')",0.7985848,1.7450292,0.02704481,0.5718892,-1.2437482,-0.5961982,-0.2621834,0.4757755,-0.7379589
5,-0.61685324,0.019297931,"('distant', 'outgoing')",1.3780909,2.1840398,0.48777533,0.83220345,-1.423495,-0.99537385,-0.0436205,0.5100418,-0.5536623
57,-0.607164,-1.5097779,"('unimaginative', 'imaginative')",-1.343296,-1.9542552,-0.6118816,-1.1867449,-2.3975227,-2.717067,-1.2399662,-1.8419611,0.6019949
54,0.59933424,0.4925662,"('incapable', 'capable')",1.2847592,1.2805827,0.022735622,0.046263773,0.6133402,0.75288486,0.6300423,0.6430744,-0.0130321
86,-0.5983256,-0.81585336,"('uninfluential', 'influential')",-1.086977,-1.377487,-0.19869515,-0.25940952,-0.4828738,-0.5646731,-0.5917179,-0.7543557,0.1626378
80,0.5927996,-0.055277042,"('dominated', 'dominating')",-2.026527,-2.5894973,0.3433341,-0.38812387,0.22144127,-0.146624,-0.217238,-0.7948806,0.5776426
23,-0.5893297,-0.5012934,"('insincere', 'sincere')",0.05846182,-0.05558894,-0.5254398,-0.34608942,5.970674,5.917224,1.2285916,1.253563,-0.0249714
52,-0.5846492,-0.06654869,"('irrational', 'rational')",-0.2568141,0.15162462,-0.04795729,0.3187834,-0.9162817,-0.41200283,-0.4514256,-0.0020359,-0.4493897
61,-0.5790025,-0.23436257,"('illogical', 'logical')",-0.25828087,-0.12900366,0.60214615,0.64635944,-0.36554044,-0.35719025,-0.1501694,-0.0185493,-0.1316201
1,-0.5656582,-0.014553413,"('unfriendly', 'friendly')",1.5470064,2.184307,0.7516944,1.1780614,1.2465177,1.6795368,0.74489,1.256838,-0.511948
44,-0.56494135,-0.7197506,"('prejudiced', 'unprejudiced')",-1.0366473,-1.1259012,-1.3127594,-1.5863786,-1.6698854,-1.5698005,-1.1460583,-1.2504578,0.1043995
33,0.5388185,1.1628611,"('wrong', 'right')",1.9419873,2.3683991,1.9091986,2.2965055,-1.0712212,-0.834292,0.8296958,1.2483684,-0.4186726
12,0.5328357,0.40145016,"('unsupportive', 'supportive')",0.80343693,0.6856045,0.67078215,0.64418596,-1.4472864,-1.453648,0.1399421,0.0693982,0.0705439
76,-0.5060677,-0.9347035,"('anxious', 'daring')",-2.5470867,-2.9023163,-0.60942036,-0.9380264,0.58408153,0.19100018,-0.7696233,-1.1460116,0.3763883
20,-0.4922834,-0.49199635,"('rough', 'thoughtful')",0.20512414,0.090564854,-0.34611532,-0.43962732,0.28457844,0.25456673,-0.087174,-0.146623,0.059449
72,-0.4784604,-0.45394826,"('unambitious', 'ambitious')",0.24550006,-0.009091256,-0.3637473,-0.34739077,-0.45485854,-0.61184245,-0.2628915,-0.3555682,0.0926767
25,0.47581467,1.2185742,"('egoistic', 'altruistic')",1.5319674,1.8519979,0.76182795,1.1530572,0.75710076,1.1852217,0.8816777,1.3522127,-0.470535
31,-0.46845973,0.5016398,"('evil', 'good')",1.2644509,2.008241,0.37292227,0.9154384,-2.0634544,-1.5366379,-0.2236352,0.4721703,-0.6958055
46,0.46052918,-0.13030295,"('uncompetitive', 'competitive')",-1.1537405,-1.9872986,0.07680178,-0.21814881,0.56276053,0.12830706,-0.0134123,-0.5518608,0.5384485
68,0.45347553,0.49788597,"('dependent', 'independent')",-1.2345454,-1.3063098,-0.5752411,-0.48745802,-1.6826608,-1.8554865,-0.7597429,-0.7878421,0.0280992
88,0.4413904,0.28655872,"('low', 'eminent')",-0.34929493,-0.2194826,0.64079094,0.50931966,-0.03347327,-0.38449013,0.1748533,0.0479764,0.1268769
59,0.4410146,0.79774576,"('foolish', 'wise')",0.69079524,1.1570673,0.5856884,0.75160915,-0.669854,-0.24515402,0.2619111,0.615317,-0.3534059
26,0.40975285,0.535373,"('hardhearted', 'benevolent')",2.3461084,2.7696023,2.3282127,2.513918,1.2217853,1.4755478,1.5764649,1.8236103,-0.2471454
30,-0.39111832,-0.81399363,"('intolerant', 'tolerant')",-1.3195142,-1.6593751,-0.6943856,-0.7071123,0.1954788,0.11443782,-0.5523849,-0.7665108,0.2141259
15,0.38206407,0.15715928,"('boring', 'funny')",-0.44223893,-0.35770816,0.65719384,0.6057356,0.35169172,0.63692266,0.2371777,0.2605273,-0.0233496
9,0.363052,0.63183314,"('unaffectionate', 'caring')",0.5561042,0.9795886,0.1725371,0.5152474,0.43090016,0.89704645,0.3806484,0.7559289,-0.3752805
8,-0.36029056,0.088389255,"('unaffectionate', 'affectionate')",0.30756193,0.7495846,0.08515447,0.53867567,-0.11718708,0.3748818,-0.0211903,0.4378828,-0.4590731
49,-0.34744525,-0.70259756,"('unable', 'able')",-0.96309584,-1.1547611,-0.6394471,-0.8705244,-1.0538069,-0.94280493,-0.7509488,-0.917672,0.1667232
32,0.31662676,0.5136338,"('unkind', 'kind')",0.49656337,0.5904474,0.007143121,0.23545514,1.3340433,1.4165845,0.5385941,0.6890302,-0.1504361
40,-0.30641696,0.27720955,"('stingy', 'generous')",0.03349254,0.20268464,-0.00039652176,0.3698509,-2.3736577,-2.1592417,-0.6617447,-0.3273742,-0.3343705
28,-0.28304443,0.024119101,"('disloyal', 'loyal')",-0.42388856,-0.4117427,0.3495583,0.44760615,1.4346037,1.4974544,0.2693073,0.3893592,-0.1200519
7,-0.26841587,-0.23059791,"('insensitive', 'sensitive')",-0.7089617,-0.73740846,-0.47015175,-0.39599463,0.46317655,0.37909967,-0.2460882,-0.2462253,0.0001371
4,0.26322147,0.0862717,"('disliked', 'liked')",0.7335712,0.90406513,1.102771,0.6066844,-6.3093824,-6.463717,-1.0524547,-1.216674,0.1642193
82,-0.25854054,-0.23361358,"('poor', 'rich')",-0.71083885,-0.77377087,-0.9944229,-0.777194,5.9527216,6.1998954,0.9972298,1.1038293,-0.1065995
56,-0.24220714,-0.714553,"('impractical', 'practical')",-0.6641886,-0.98248696,0.27712536,0.14046113,0.5840605,0.24036074,-0.0113025,-0.3290545,0.317752
38,-0.23160782,0.049023718,"('untruthful', 'truthful')",0.060746294,0.2702597,0.09534027,0.28773603,0.24113789,0.22154243,0.0414042,0.2071405,-0.1657363
63,0.22362638,-0.09758423,"('unperceptive', 'insightful')",-0.076737076,-0.5216061,0.43242168,0.2831662,0.7075958,0.61133516,0.3217267,0.0688278,0.2528989
65,-0.16380477,-0.69972,"('insecure', 'secure')",-1.030061,-1.7198617,-0.4876008,-0.8101473,0.42613804,0.058683485,-0.3138321,-0.7927614,0.4789293
51,0.1316869,-0.3588931,"('uneducated', 'educated')",-1.5008076,-1.8251483,-0.65625614,-0.86669546,0.7749775,0.5128946,-0.3125998,-0.6344606,0.3218608
70,0.122464165,-0.57920116,"('lethargic', 'energetic')",-1.9256003,-2.4572184,-0.3056952,-0.64632463,0.53825,0.32723054,-0.3926454,-0.8388785,0.4462331
64,0.107007116,0.08294636,"('shy', 'confident')",-0.04074874,-0.5149706,0.17059185,-0.00024668127,-5.4189534,-5.663022,-1.2955258,-1.5238233,0.2282975
34,-0.102013506,0.2702576,"('mean', 'honorable')",-0.17215522,0.140108,0.26496932,0.76313126,4.8188567,5.2687316,1.2024143,1.6105571,-0.4081428
16,-0.08496764,-0.07942544,"('unpopular', 'popular')",0.039477598,0.026551835,-0.1915468,-0.35665083,0.18016697,0.25938904,-0.0142175,-0.0375338,0.0233163
87,0.03140314,-0.41604462,"('unsuccessful', 'successful')",-0.015681736,-0.4572879,1.4570622,0.8123741,0.55131936,0.35634044,0.5060258,0.0738455,0.4321803
85,0.02705916,0.68626696,"('insignificant', 'prestigious')",2.2749646,3.0680897,0.7679292,1.2429911,-1.5004755,-0.9418399,0.3923694,1.013877,-0.6215076
19,-0.021324791,0.11694605,"('inhospitable', 'hospitable')",0.84478897,1.4706928,0.36255097,0.5622465,-0.4417351,-0.099132866,0.18607,0.5126882,-0.3266182
39,0.0070716217,0.47108376,"('exploitative', 'cooperative')",0.97009146,0.8493048,0.61821914,1.073204,0.46109515,0.93982744,0.5141193,0.833355,-0.3192357
78,-0.0024483502,-0.0053232126,"('nonresilient', 'resilient')",1.0171208,0.9904743,0.18366545,0.10476256,0.7480928,0.6323273,0.4866077,0.4305602,0.0560475
