,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,male-female
12,0.8798288,1.2237078,"('unsupportive', 'supportive')",1.1227001,1.3546144,-1.8686293,-1.7008178,-1.8392098,-1.7730457,-0.4263276,-0.2238853,-0.2024423
62,-0.8758498,-0.6193925,"('incompetent', 'brilliant')",0.95911384,1.6939337,-1.3361114,-0.8266267,-0.59414065,-0.11992049,-0.461747,0.0319985,-0.4937455
68,-0.8614165,-0.8126339,"('dependent', 'independent')",-0.009284191,0.27624935,-0.77492034,-0.7275612,-1.1939212,-1.1277204,-0.7098856,-0.5979165,-0.1119691
54,-0.8331585,-0.7312085,"('incapable', 'capable')",-0.5484756,-0.83585685,0.17078747,0.090432584,1.274403,1.3821255,0.0158891,-0.0236268,0.0395159
56,0.8169448,0.86218536,"('impractical', 'practical')",2.6270921,3.3273787,-0.6810729,-0.5373886,-0.5352223,-0.3934737,0.5569354,0.8146755,-0.2577401
57,-0.8108476,-0.63551205,"('unimaginative', 'imaginative')",-0.20139766,0.17692722,-0.96853703,-1.0855851,-2.5136886,-2.8750691,-1.1236176,-1.1048098,-0.0188078
31,-0.77782774,-0.31843048,"('evil', 'good')",-2.0771244,-2.5573218,-0.034458913,-0.067959756,0.26925176,0.08108114,-0.6550398,-0.7156577,0.0606179
18,-0.7407438,-0.29490402,"('disagreeable', 'welcoming')",-1.2318422,-1.0382922,-0.45201254,-0.25332418,-0.6056125,-0.47207183,-0.7575527,-0.514648,-0.2429047
69,0.68419355,0.36093938,"('lazy', 'industrious')",-0.36835617,-0.9823025,2.0178697,2.075148,0.37763166,0.22364062,0.6778347,0.4193564,0.2584783
83,-0.62945795,-0.6551926,"('powerless', 'powerful')",0.97833127,1.0278316,-1.1952151,-1.1446409,-0.87342244,-0.8130723,-0.4299411,-0.3962686,-0.0336725
85,0.62941056,0.52958107,"('insignificant', 'prestigious')",-2.771724,-3.8282948,-0.15045726,-0.5761876,1.0710409,0.70144147,-0.3054325,-0.7933649,0.4879324
86,-0.62361276,-0.27721024,"('uninfluential', 'influential')",0.7339738,1.199921,-2.0572884,-2.1757195,-0.31139696,-0.38507995,-0.564581,-0.4095222,-0.1550588
65,0.60187453,0.42582983,"('insecure', 'secure')",1.9301986,2.4462855,-0.80873793,-0.7264126,-0.7193817,-0.5454975,0.2509883,0.4000514,-0.1490631
19,-0.59165317,-0.26408383,"('inhospitable', 'hospitable')",-1.6078856,-1.8578312,-0.2766505,-0.27791184,0.14194639,0.18604887,-0.5835607,-0.5534445,-0.0301162
36,-0.5543506,-0.5414371,"('hostile', 'amicable')",-2.7268825,-3.6798186,0.85264266,0.32435143,1.6812419,1.0986738,-0.1868371,-0.6995577,0.5127206
66,-0.55418086,-0.8934849,"('inactive', 'active')",-0.3642706,-0.6180223,1.7975237,1.5994599,1.5091313,1.0729276,0.5970509,0.2902201,0.3068308
81,-0.5533967,-0.5994983,"('submissive', 'aggressive')",1.1582931,1.8563223,-0.7766973,-0.63435197,-1.8310168,-1.6663884,-0.5007044,-0.2609791,-0.2397253
11,0.5235326,0.45058587,"('unhelpful', 'helpful')",1.1605253,1.4510002,-1.4600977,-1.3508683,0.83180857,1.2953086,0.2639422,0.4615066,-0.1975644
6,-0.476715,-0.052471973,"('distant', 'open')",-2.2319186,-2.7262652,0.077551685,0.14492789,0.85783756,0.8598445,-0.4433111,-0.4434912,0.0001801
22,-0.46178505,-0.2105524,"('untrustworthy', 'trustworthy')",-0.30775994,0.042584535,-1.2255887,-1.24706,-1.6862129,-1.5120921,-0.9203366,-0.73178,-0.1885566
28,-0.44583708,-0.45596427,"('disloyal', 'loyal')",-0.42617533,-0.3446281,-1.3548828,-1.675185,0.92190576,0.87384707,-0.3262474,-0.4004826,0.0742352
30,-0.43751484,-0.33699983,"('intolerant', 'tolerant')",1.4711137,1.6802807,-1.082279,-0.84311396,-0.1995737,-0.04593098,-0.0620634,0.113559,-0.1756224
20,-0.40849254,-0.68580467,"('rough', 'thoughtful')",-0.028299263,-0.025040016,-0.39872897,-0.65582496,0.79967076,0.5221491,-0.0089625,-0.2111301,0.2021676
35,-0.39361048,-0.3270457,"('corrupt', 'incorrupt')",-3.468478,-4.1420484,1.1737864,0.897979,0.21989188,0.05267077,-0.6171026,-0.8796111,0.2625085
15,-0.39231378,-0.16901073,"('boring', 'funny')",-0.6643487,-0.7221972,0.9930368,0.9114978,0.2223336,0.1582061,0.039677,0.044624,-0.004947
47,0.37900347,0.082415275,"('stupid', 'smart')",0.63962895,0.56853336,0.0045807213,-0.13616595,5.441578,5.495006,1.6161978,1.5024471,0.1137507
14,-0.36422116,-0.14161369,"('antisocial', 'social')",1.8300424,2.1999586,-0.9506164,-0.649152,-0.4358725,-0.5576975,0.0198331,0.2128738,-0.1930407
10,-0.36345294,-0.19726135,"('unsympathetic', 'sympathetic')",0.928907,1.692958,-2.522737,-2.4288683,-1.2866731,-1.0766017,-0.810989,-0.5024433,-0.3085457
63,0.35278508,0.5166779,"('unperceptive', 'insightful')",0.7299303,1.0678114,-0.99619114,-0.96136045,0.36178645,0.5196068,0.1120777,0.2856839,-0.1736062
51,-0.35110885,-0.10971388,"('uneducated', 'educated')",0.72996056,1.1885655,-0.5430089,-0.5076355,0.18940711,0.20918286,0.0063125,0.1950997,-0.1887872
3,-0.34464106,-0.09368537,"('repellent', 'pleasant')",-0.011613795,0.43150407,-0.39817256,-0.4780526,-0.24074666,-0.14973082,-0.2487935,-0.0724912,-0.1763023
2,0.32478428,0.57345164,"('unlikable', 'likable')",0.3897535,0.3588788,0.71927476,0.74966234,0.5650081,0.50964737,0.4997051,0.54791,-0.0482049
72,-0.31398243,-0.5517211,"('unambitious', 'ambitious')",0.28136677,0.16889615,-1.1655339,-1.3894751,0.56849945,0.3928127,-0.1574125,-0.3448718,0.1874593
0,-0.2990521,-0.19602346,"('unsociable', 'sociable')",0.87948424,1.4326149,-2.0361888,-1.8662229,-1.0398545,-1.0242947,-0.6239028,-0.4134815,-0.2104213
23,0.29256204,0.15731966,"('insincere', 'sincere')",1.1185617,1.5001485,-1.1405176,-1.2438532,5.283631,5.6566815,1.3885592,1.5175741,-0.1290149
32,0.2881291,0.22883996,"('unkind', 'kind')",0.592619,0.62983674,-0.4618518,-0.5654059,0.72209114,0.8470419,0.2852468,0.2850782,0.0001686
70,-0.28727716,-0.103496365,"('lethargic', 'energetic')",0.5096313,1.1510888,-0.9689851,-0.84600085,-0.741069,-0.41452795,-0.371925,-0.0532341,-0.3186909
29,-0.28110614,0.28006834,"('unfair', 'fair')",-0.18803349,-0.02739153,-0.75971603,-0.9264941,-0.48893875,-0.7438378,-0.4294486,-0.3544137,-0.0750349
21,-0.28034437,-0.037936773,"('immoral', 'moral')",0.75622755,1.5108769,-1.4743594,-1.3141432,-2.0360084,-1.9597701,-0.7586212,-0.4502433,-0.3083779
37,-0.26746154,-0.31609973,"('fake', 'genuine')",0.62768793,0.75154066,-0.25839993,-0.0516384,0.6267014,0.7611985,0.182132,0.2862503,-0.1041183
40,0.2590449,0.23991978,"('stingy', 'generous')",-0.7242892,-0.5946579,-0.6782664,-0.6970871,-1.8930672,-1.8944907,-0.7591445,-0.736579,-0.0225655
88,-0.2465475,-0.19813801,"('low', 'eminent')",-0.8871997,-0.90789145,-1.3267553,-1.2962828,0.02537714,-0.036457982,-0.6087814,-0.6096926,0.0009112
5,-0.24153987,0.10066107,"('distant', 'outgoing')",-1.7542847,-2.1947784,-0.16747145,0.013123881,0.67007315,0.7553271,-0.3733057,-0.3314166,-0.0418891
41,-0.23899834,0.2243683,"('unforgiving', 'forgiving')",-0.4043921,-0.12245639,-0.75942904,-0.9561219,0.101709835,-0.087129235,-0.3252774,-0.2353348,-0.0899426
64,0.23267223,0.3636948,"('shy', 'confident')",0.6868032,1.05486,-1.0275902,-0.6230646,-6.651241,-6.6768994,-1.6898389,-1.4703523,-0.2194866
25,0.22939691,0.43784034,"('egoistic', 'altruistic')",-0.48415604,-0.4897403,0.18787995,0.37497067,1.8969156,2.052867,0.4575091,0.5939844,-0.1364753
44,-0.21911547,-0.52585894,"('prejudiced', 'unprejudiced')",-1.0854841,-1.3669319,0.25448853,0.2892237,-1.5509075,-1.4406112,-0.6502546,-0.7610446,0.11079
38,-0.21534833,-0.2748915,"('untruthful', 'truthful')",-0.19830507,-0.33591998,-1.3086904,-1.2936379,0.105065286,0.29630986,-0.4043196,-0.4020349,-0.0022847
8,-0.20022444,-0.09662156,"('unaffectionate', 'affectionate')",-0.79420763,-1.4855065,-1.2076763,-1.3546404,1.6223633,1.6004809,-0.1449363,-0.3340719,0.1891356
78,-0.18156596,-0.2424455,"('nonresilient', 'resilient')",1.6277432,2.1045108,-0.45305046,-0.59320515,0.6006237,0.3637737,0.3984376,0.4081585,-0.0097209
80,0.17313106,-0.16075158,"('dominated', 'dominating')",1.963593,2.5132895,-0.28897017,-0.35454527,-0.64951694,-0.6897038,0.2995592,0.3270722,-0.027513
46,0.16793613,0.22553675,"('uncompetitive', 'competitive')",2.540689,3.3250475,-2.0357914,-1.6396997,-1.853956,-1.703578,-0.2952806,0.0518267,-0.3471073
43,0.15694165,0.13474719,"('irresponsible', 'responsible')",1.8871913,2.1285603,-1.5223,-1.5157783,0.58382046,0.45672172,0.2764134,0.3010628,-0.0246494
42,-0.15650594,0.11410861,"('unreliable', 'reliable')",-0.19104815,0.09197192,-0.19006544,-0.1425896,-3.3292272,-3.356131,-0.9667117,-0.8231601,-0.1435516
60,0.1521874,0.16518354,"('inefficient', 'efficient')",2.7986412,3.6713822,-1.7868061,-1.3541036,-1.1719768,-0.96875495,-0.0019886,0.3784268,-0.3804154
1,0.14387083,0.4938579,"('unfriendly', 'friendly')",-0.7194749,-0.93482,-1.0951691,-1.347743,2.4856074,2.4029558,0.2037086,0.1535627,0.0501459
79,-0.14321253,-0.120273985,"('wavering', 'unwavering')",-2.3302274,-2.6436977,0.57527286,0.3407551,0.32546878,0.24167849,-0.3931746,-0.5453846,0.15221
50,0.112620756,-0.017201973,"('clumsy', 'skillful')",-0.6428883,-0.64870083,0.7992107,0.67501104,0.025559321,0.03810828,0.0736256,0.0118041,0.0618215
7,0.112139404,0.3768059,"('insensitive', 'sensitive')",1.1490692,1.6665896,-0.7694066,-0.66406196,0.19732484,0.31797254,0.1722817,0.4243265,-0.2520448
27,-0.095797606,-0.1510233,"('hardhearted', 'softhearted')",-0.70160925,-0.9131195,-0.23988876,-0.40455002,0.9586114,1.0133348,-0.019671,-0.1138395,0.0941685
26,0.08559446,0.29387105,"('hardhearted', 'benevolent')",0.9411546,0.51300174,0.6906613,0.492412,2.0852501,1.9491994,0.9506651,0.812121,0.1385441
76,-0.08139876,-0.12065066,"('anxious', 'daring')",0.13928571,0.61094964,-0.3492866,-0.42314202,-0.9994754,-1.1233433,-0.3227188,-0.2640466,-0.0586722
13,-0.06647323,-0.013854168,"('impolite', 'polite')",1.3561424,1.9754102,-0.62637585,-0.20857745,-1.1697304,-0.88992536,-0.1266093,0.2157633,-0.3423726
52,0.062535055,-0.03407171,"('irrational', 'rational')",-1.5158825,-2.0925798,-0.23668955,-0.48597008,1.1343101,0.9413084,-0.1389317,-0.4178283,0.2788966
55,-0.060857497,0.15533447,"('incompetent', 'clever')",1.93059,2.7404552,-1.5392258,-1.443046,-0.91085523,-0.7215773,-0.1450871,0.1827916,-0.3278787
77,-0.04767076,0.05473085,"('unmotivated', 'motivated')",0.5545968,0.9784543,-1.2384863,-1.0872376,-1.3693216,-1.6363443,-0.5252205,-0.4225992,-0.1026213
48,-0.047140375,0.022206444,"('unintelligent', 'intelligent')",-0.11918854,0.23901817,-1.9427146,-2.1203573,-0.6470226,-0.69633377,-0.6890166,-0.6388666,-0.05015
58,-0.03745474,-0.29293686,"('undiscriminating', 'discriminating')",1.2266732,1.0845091,-0.76102006,-1.0125927,0.54765093,0.19757009,0.2439623,-0.0058626,0.2498249
24,0.024870366,0.2580295,"('dishonest', 'honest')",-0.8630697,-0.57835627,-1.097884,-1.0143125,0.32797176,0.46269843,-0.4020279,-0.2179852,-0.1840427
17,-0.019894697,-0.121892765,"('nasty', 'nice')",-1.8697666,-2.0700717,-0.8596518,-0.79351014,-0.77392006,-0.7603644,-0.8808083,-0.9364598,0.0556515
61,-0.01930679,0.3348024,"('illogical', 'logical')",0.7936697,1.093559,-0.51385987,-0.35911837,0.4174759,0.39311305,0.1694947,0.365589,-0.1960943
53,0.011414957,0.2730882,"('uncreative', 'creative')",-0.723245,-0.4497812,-0.7021071,-0.77906305,1.0179302,0.979571,-0.0990017,0.0059537,-0.1049554
9,-0.00046814792,0.17576538,"('unaffectionate', 'caring')",-0.059974052,-0.5122629,-1.6702033,-1.7512423,1.7967478,1.8906683,0.0165256,-0.0492679,0.0657935
