,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
55,1.2966455,1.420721,"('incompetent', 'clever')",-0.79234797,-0.9006232,-0.1502705,-0.085970245,0.118009,0.1447092,-0.0267002
85,-1.2610693,-1.9470252,"('insignificant', 'prestigious')",-0.47584474,-0.80223924,0.31132802,-0.097710475,-0.4751953,-0.9489916,0.4737963
79,-1.257206,-1.7192086,"('wavering', 'unwavering')",-0.69202095,-0.7930727,0.03275563,-0.1210504,-0.6388237,-0.8777773,0.2389536
7,1.2153661,0.9392177,"('insensitive', 'sensitive')",-0.11478992,-0.23283842,0.70872796,0.62031424,0.6031014,0.4422312,0.1608702
51,1.1874577,1.2976092,"('uneducated', 'educated')",-0.16946433,-0.023825217,0.16856053,0.048948098,0.3955179,0.4409107,-0.0453928
76,1.1726354,1.2464367,"('anxious', 'daring')",0.47574878,0.57273585,0.2582669,0.44279945,0.6355504,0.7539907,-0.1184403
12,1.1635742,1.1419392,"('unsupportive', 'supportive')",0.38336968,0.19704148,-1.2168394,-1.4012519,0.1100348,-0.0207571,0.1307919
14,1.146492,0.98846865,"('antisocial', 'social')",0.30940223,0.3796349,-0.8358007,-0.66502124,0.2066978,0.2343608,-0.027663
70,1.1364084,0.81188416,"('lethargic', 'energetic')",0.28338128,0.24253759,0.77831686,0.787107,0.7327023,0.6138429,0.1188594
88,-1.1359313,-0.8687247,"('low', 'eminent')",-0.18051243,-0.16164145,0.1624636,0.25055286,-0.38466,-0.2599378,-0.1247222
22,1.1238605,1.2629882,"('untrustworthy', 'trustworthy')",-0.12618428,-0.20893031,-0.98283,-0.9155251,0.0049487,0.0461776,-0.0412289
35,-1.0913774,-1.5037786,"('corrupt', 'incorrupt')",-0.5734605,-0.596663,-0.501673,-0.7625307,-0.7221703,-0.9543241,0.2321538
66,-1.0841187,-1.3167518,"('inactive', 'active')",0.76141244,0.5489992,0.88330275,0.41726273,0.1868655,-0.11683,0.3036955
48,1.0777106,1.2100447,"('unintelligent', 'intelligent')",-0.19422793,-0.30484408,0.52984667,0.4381142,0.4711098,0.4477716,0.0233382
4,-1.0627532,-1.2204816,"('disliked', 'liked')",-0.20122263,-0.04073914,-5.6992717,-5.7897243,-2.3210824,-2.3503151,0.0292327
18,-1.049965,-1.0699118,"('disagreeable', 'welcoming')",0.89047366,0.8506806,-0.50817984,-0.59529454,-0.2225571,-0.2715086,0.0489515
30,0.9968046,1.3501971,"('intolerant', 'tolerant')",0.40061113,0.50214183,0.9900394,1.0678518,0.7958184,0.9733969,-0.1775785
0,0.98222065,0.9913096,"('unsociable', 'sociable')",-0.22334678,-0.42471427,-0.6039786,-0.6151449,0.0516318,-0.0161832,0.067815
65,0.9566801,1.39556,"('insecure', 'secure')",-0.11594722,-0.019202948,-0.30004266,-0.06654134,0.1802301,0.4366053,-0.2563752
86,0.9391909,1.0456141,"('uninfluential', 'influential')",-0.32546476,-0.45290115,-0.41584402,-0.5878142,0.0659607,0.0016329,0.0643278
77,0.9212767,0.47606316,"('unmotivated', 'motivated')",-0.16748765,-0.28724873,-0.7716577,-0.8509648,-0.0059562,-0.2207168,0.2147606
62,0.91977775,1.2129737,"('incompetent', 'brilliant')",0.7256534,1.037161,0.49063933,1.0707562,0.7120235,1.1069636,-0.3949401
49,-0.91724956,-0.86471117,"('unable', 'able')",-0.19950289,0.3044692,-0.20331706,0.28467703,-0.4400231,-0.091855,-0.3481681
15,-0.879566,-0.7319881,"('boring', 'funny')",0.14802349,0.074031666,0.29669142,0.3379525,-0.1449504,-0.106668,-0.0382824
34,-0.8791801,-0.9285519,"('mean', 'honorable')",0.5092165,0.6361467,5.469017,5.6091065,1.6996845,1.7722338,-0.0725493
46,0.8424967,1.0610833,"('uncompetitive', 'competitive')",0.11158919,0.15511732,-0.3319886,-0.3308166,0.2073658,0.295128,-0.0877622
37,0.8285876,0.4797541,"('fake', 'genuine')",-0.4087499,-0.79661,0.39315495,0.24357218,0.2709975,-0.0244279,0.2954254
2,0.7645081,0.8617908,"('unlikable', 'likable')",1.1653515,1.1704646,0.4825336,0.5993557,0.8041311,0.8772037,-0.0730726
13,0.7373656,1.2991458,"('impolite', 'polite')",0.4827775,0.40078163,-0.1703059,-0.13039915,0.3499457,0.5231761,-0.1732304
24,0.7317789,0.8700327,"('dishonest', 'honest')",-0.11303918,-0.3759031,0.3505038,0.3993706,0.3230812,0.2978334,0.0252478
41,0.65564764,0.55618626,"('unforgiving', 'forgiving')",-0.004627116,-0.09293446,-0.032857124,-0.16933562,0.2060545,0.0979721,0.1080824
8,-0.65418327,-0.8775954,"('unaffectionate', 'affectionate')",-0.26646602,-0.38567019,0.5409778,0.6843532,-0.1265572,-0.1929708,0.0664136
71,0.649983,0.63256544,"('diffident', 'self-confident')",1.0872469,0.96395594,0.8228409,0.59195244,0.8533569,0.7294912,0.1238657
45,0.638023,0.46228382,"('incompetent', 'competent')",-0.0058044377,-0.12649855,-0.28224227,-0.28858408,0.1166588,0.0157337,0.1009251
44,-0.61998594,-1.0328201,"('prejudiced', 'unprejudiced')",0.20570716,0.1011361,-1.1632011,-1.3620774,-0.5258266,-0.7645871,0.2387605
23,0.56919926,0.80462915,"('insincere', 'sincere')",0.24083894,0.33858362,5.081747,5.4435,1.9639284,2.1955709,-0.2316425
11,-0.5615433,-0.08304976,"('unhelpful', 'helpful')",0.31165895,0.3543454,2.0575795,2.1467965,0.6025651,0.8060308,-0.2034657
19,-0.56009704,-0.65606153,"('inhospitable', 'hospitable')",-0.8908903,-0.92800885,-0.20678312,-0.30630696,-0.5525901,-0.6301258,0.0775357
3,0.5594926,0.6246693,"('repellent', 'pleasant')",-0.6224236,-0.4719415,-0.07198976,0.0923451,-0.0449736,0.081691,-0.1266646
21,0.5571423,0.97500587,"('immoral', 'moral')",-0.072182916,-0.067306556,-0.86883825,-0.741836,-0.1279596,0.0552878,-0.1832474
42,0.5380266,0.2388497,"('unreliable', 'reliable')",0.35685062,0.11151594,-2.4257798,-2.504058,-0.5103009,-0.7178974,0.2075965
67,0.5124368,0.78455985,"('doubtful', 'determined')",0.29297915,0.5097707,-0.37448123,-0.1304482,0.1436449,0.3879608,-0.2443159
29,0.47696084,0.26879287,"('unfair', 'fair')",-0.50790817,-0.75820035,-0.6564195,-0.75930995,-0.2291223,-0.4162391,0.1871168
40,-0.44797382,-0.90581477,"('stingy', 'generous')",-0.34493303,-0.4832073,-1.3608334,-1.6338881,-0.7179135,-1.0076367,0.2897232
9,0.4341471,0.33526263,"('unaffectionate', 'caring')",0.3588166,0.21586162,1.0573504,1.1370301,0.6167714,0.5627181,0.0540533
73,0.4036695,0.50995314,"('helpless', 'self-reliant')",0.44504863,0.42239586,-2.6567698,-2.502669,-0.6026839,-0.52344,-0.0792439
33,0.3326944,0.12775366,"('wrong', 'right')",0.8175427,0.45168948,-0.2788309,-0.5225303,0.2904687,0.0189709,0.2714978
27,-0.32723156,-0.48289847,"('hardhearted', 'softhearted')",-0.12688889,-0.3644422,1.0761862,0.6883371,0.2073552,-0.0530012,0.2603564
25,0.31962746,-0.025942564,"('egoistic', 'altruistic')",0.27109653,0.07106703,1.3418981,1.2126064,0.6442074,0.4192436,0.2249638
32,0.31874043,0.614669,"('unkind', 'kind')",-0.36426237,-0.4724288,0.8126787,0.7522567,0.2557189,0.2981656,-0.0424467
82,-0.31827083,0.06344314,"('poor', 'rich')",-0.8387332,-0.47883916,5.2222614,5.824771,1.3550858,1.8031249,-0.4480391
47,-0.317567,0.02176344,"('stupid', 'smart')",-0.08377483,0.21152122,4.656293,4.989781,1.418317,1.7410218,-0.3227048
1,-0.29713896,-0.558166,"('unfriendly', 'friendly')",0.5781892,0.15258709,1.6281097,1.5198137,0.6363866,0.3714116,0.264975
17,-0.28483728,-0.3410818,"('nasty', 'nice')",-1.6168215,-1.4471157,-0.63940305,-0.6743173,-0.8470206,-0.8208383,-0.0261823
80,0.25531137,0.4726962,"('dominated', 'dominating')",-0.28096312,-0.23301953,-1.1075143,-1.1897634,-0.377722,-0.3166956,-0.0610264
64,0.24513428,0.19357352,"('shy', 'confident')",0.022122756,-0.24440667,-5.5203156,-5.7491636,-1.7510195,-1.9333323,0.1823128
63,-0.23809555,-0.004134778,"('unperceptive', 'insightful')",0.883554,0.77542067,1.2170278,1.2686424,0.6208287,0.6799761,-0.0591474
61,0.2323888,0.23512731,"('illogical', 'logical')",-0.6020327,-0.9234332,0.020684792,-0.12695211,-0.1163197,-0.2717527,0.155433
83,-0.21737137,-0.26539302,"('powerless', 'powerful')",-0.16163969,-0.1615076,-0.7107966,-0.64731055,-0.3632692,-0.3580704,-0.0051988
50,-0.20588383,-0.59009075,"('clumsy', 'skillful')",-0.08021979,0.009012658,0.5876554,0.5718586,0.1005173,-0.0030732,0.1035905
69,0.19775231,-0.4035743,"('lazy', 'industrious')",1.9640269,1.7516274,-0.116785295,-0.48465052,0.6816646,0.2878009,0.3938637
26,-0.17777385,-0.21351354,"('hardhearted', 'benevolent')",1.7539899,1.4512876,1.651522,1.3164953,1.0759127,0.8514231,0.2244896
54,0.09405017,-0.054169208,"('incapable', 'capable')",0.53369856,0.6242349,1.0732505,1.3865602,0.5669998,0.6522086,-0.0852088
38,-0.08443457,-0.026337363,"('untruthful', 'truthful')",-0.07139159,0.027749382,0.15542336,0.19297902,-0.0001343,0.064797,-0.0649313
57,0.06648182,-0.21161364,"('unimaginative', 'imaginative')",-0.47387278,-0.64526653,-2.0031838,-2.2935214,-0.803525,-1.0501339,0.2466089
87,0.055710495,0.21997687,"('unsuccessful', 'successful')",1.0913441,1.0330335,1.1448401,1.1986986,0.763965,0.8172363,-0.0532713
10,0.053333353,0.2883312,"('unsympathetic', 'sympathetic')",-1.1171463,-1.1563797,-0.43005446,-0.51295996,-0.4979558,-0.4603361,-0.0376197
68,-0.05236345,-0.049920343,"('dependent', 'independent')",0.09125628,0.057989582,-0.8122573,-0.8983802,-0.2577882,-0.2967703,0.0389821
28,0.041258667,-0.18064351,"('disloyal', 'loyal')",-0.38550335,-0.4214464,0.56009686,0.67252225,0.0719507,0.0234774,0.0484733
59,-0.04068101,0.103392676,"('foolish', 'wise')",0.64257556,0.5742865,0.6720988,0.69525486,0.4246645,0.4576447,-0.0329802
58,-0.034228772,-0.13723733,"('undiscriminating', 'discriminating')",0.2490275,0.06339686,-0.050572827,-0.25806692,0.054742,-0.1106358,0.1653778
53,0.016947232,0.074734755,"('uncreative', 'creative')",-0.42608267,-0.6833866,0.9163323,0.71307594,0.1690656,0.034808,0.1342576
78,0.010196099,0.1868336,"('nonresilient', 'resilient')",0.534519,0.6313715,0.5966521,0.56197244,0.3804557,0.4600592,-0.0796035
81,-0.004376866,0.36489388,"('submissive', 'aggressive')",0.21336886,0.49707586,-0.40769732,-0.11916302,-0.0662351,0.2476022,-0.3138373
