,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,male-female
3,-1.2669129,-1.2340374,"('repellent', 'pleasant')",-0.7604865,-0.7326655,-0.73021305,-0.69468766,0.17150211,0.25151923,-0.6465276,-0.6024678,-0.0440598
81,-1.1912764,-1.1004845,"('submissive', 'aggressive')",-2.7581043,-3.0307474,0.49958742,0.31403896,-0.4161238,-0.4320919,-0.9664793,-1.0623212,0.0958419
47,-1.1843212,-0.6997681,"('stupid', 'smart')",-1.0992051,-1.0916209,0.8063725,0.76756024,5.147317,5.385936,0.9175408,1.0905268,-0.172986
77,-1.1614267,-1.3147047,"('unmotivated', 'motivated')",-0.83469063,-0.6975216,0.19359335,0.17439194,-0.7462912,-0.8505923,-0.6372038,-0.6721067,0.0349029
75,1.1501915,0.7239822,"('meek', 'impulsive')",0.73464745,0.721015,0.067906275,0.06259105,-0.36693344,-0.48730963,0.396453,0.2550697,0.1413833
14,-1.1447555,-1.0456816,"('antisocial', 'social')",-1.0693783,-1.2767948,0.7930367,0.53462225,-0.11090314,-0.39530745,-0.383,-0.5457904,0.1627904
44,1.0994343,1.3809439,"('prejudiced', 'unprejudiced')",-0.06503759,-0.14532101,-0.8823283,-0.7246143,-1.3824486,-1.3934395,-0.307595,-0.2206077,-0.0869873
36,1.0908643,0.4542542,"('hostile', 'amicable')",2.1872604,2.0415452,-0.8843511,-0.8774473,-0.07355914,-0.29712522,0.5800537,0.3303067,0.249747
18,1.0741113,1.2360761,"('disagreeable', 'welcoming')",1.9614823,1.8557384,0.20935047,0.2873682,-0.024381693,-0.057773553,0.8051406,0.8303523,-0.0252117
46,-0.99963754,-0.9976347,"('uncompetitive', 'competitive')",-2.0031905,-2.081393,-0.06475873,-0.022963915,-0.53073555,-0.70813745,-0.8995806,-0.9525323,0.0529517
68,-0.9034527,-0.5849766,"('dependent', 'independent')",-0.31939897,-0.13535981,-1.0661108,-1.1568269,-0.74919724,-0.7185124,-0.7595399,-0.6489189,-0.110621
83,-0.8947998,-1.0376191,"('powerless', 'powerful')",-1.3198608,-1.264752,0.12923436,0.05763095,-1.1989281,-1.2369351,-0.8210886,-0.8704188,0.0493302
5,0.8810528,0.43075964,"('distant', 'outgoing')",1.6309617,1.6650283,-0.34244508,-0.21890157,0.14483151,0.029430915,0.5786002,0.4765793,0.1020209
76,0.8626881,1.0689431,"('anxious', 'daring')",-0.9517784,-1.014828,-0.35479206,-0.33399013,0.38328627,0.400255,-0.015149,0.030095,-0.045244
53,-0.85261774,-1.3343244,"('uncreative', 'creative')",-1.0239414,-1.1784148,-0.56543314,-0.511275,0.69544744,0.64214647,-0.4366362,-0.595467,0.1588308
2,0.84986675,0.47684056,"('unlikable', 'likable')",1.3585749,1.0423472,1.2787682,1.2708069,0.6102345,0.50623894,1.0243611,0.8240584,0.2003027
43,-0.8074444,-0.3851347,"('irresponsible', 'responsible')",-0.9559831,-0.8932033,1.2600595,1.3270557,0.89564025,0.87709916,0.0980681,0.2314542,-0.1333861
7,-0.7614785,-0.4863968,"('insensitive', 'sensitive')",-0.4019233,-0.38793972,-0.14018986,-0.21825913,1.0013443,1.0516086,-0.0755619,-0.0102468,-0.0653151
85,0.7544432,0.20443967,"('insignificant', 'prestigious')",3.1190162,3.0323265,0.38287395,0.40124342,0.4949726,0.25349808,1.1878265,0.9728769,0.2149496
59,0.7218931,0.74765617,"('foolish', 'wise')",2.7118552,2.7994092,0.72064495,0.64883405,0.5171052,0.49606258,1.1678746,1.1729906,-0.005116
0,-0.7200135,-0.83061665,"('unsociable', 'sociable')",-0.7678863,-1.05995,1.1559536,0.92757577,-0.04658961,-0.18775521,-0.0946339,-0.2876865,0.1930526
42,0.6993256,0.88903314,"('unreliable', 'reliable')",-0.11700633,-0.13074036,0.531579,0.4905464,-2.3756478,-2.3328621,-0.3154374,-0.2710057,-0.0444317
1,-0.6970525,-1.1298326,"('unfriendly', 'friendly')",0.6239127,0.6176874,0.7789995,0.8106241,1.8798134,1.8417652,0.6464183,0.535061,0.1113573
24,-0.6949965,-0.38114032,"('dishonest', 'honest')",0.06499234,0.16071554,0.18666817,0.22065334,0.99111396,1.0013818,0.1369445,0.2504026,-0.1134581
12,0.68102187,0.71454597,"('unsupportive', 'supportive')",0.7187383,0.81246555,2.0541964,2.1504202,-1.4268386,-1.3148752,0.5067795,0.5906391,-0.0838596
20,-0.6588192,-0.46501067,"('rough', 'thoughtful')",-1.1677536,-1.0709108,-0.39442867,-0.2518894,0.83194166,0.9547814,-0.3472649,-0.2082573,-0.1390076
30,-0.61193854,-0.4162166,"('intolerant', 'tolerant')",-0.7228549,-0.87051105,0.16306055,0.05603575,1.7643924,1.5078205,0.1481649,0.0692821,0.0788828
26,0.60711557,0.39035633,"('hardhearted', 'benevolent')",0.7269714,0.5978003,1.5528827,1.4753784,2.012567,1.8300465,1.2248842,1.0733954,0.1514888
17,0.6060691,0.4038216,"('nasty', 'nice')",0.71343476,0.4988015,-0.76222306,-0.87325156,-0.23013587,-0.3371804,0.0817862,-0.0769522,0.1587384
72,-0.592379,-0.41103917,"('unambitious', 'ambitious')",-0.46249065,-0.1191408,0.17955458,0.12272476,-0.7798709,-0.585454,-0.4137965,-0.2482273,-0.1655692
45,-0.5642808,-0.3925572,"('incompetent', 'competent')",-1.3594512,-1.4040105,0.5452673,0.47373146,-0.040145062,-0.12905048,-0.3546524,-0.3629717,0.0083193
49,-0.56083035,-0.6707871,"('unable', 'able')",-0.27804965,-0.55312395,-0.27352455,-0.21043178,0.04959824,0.031717375,-0.2657016,-0.3506564,0.0849548
15,0.5227308,-0.004202595,"('boring', 'funny')",1.0546441,0.6020801,0.648213,0.49298677,0.6897063,0.41608617,0.7288235,0.3767376,0.3520859
65,-0.5088345,-0.071425766,"('insecure', 'secure')",-2.5177803,-2.5185611,-0.4730479,-0.6062822,-0.566045,-0.4046473,-1.0164269,-0.9002291,-0.1161978
84,-0.487306,-0.22654605,"('inferior', 'superior')",-0.9619709,-0.7133683,0.6470836,0.7195682,0.644645,0.6919636,-0.0393871,0.1179044,-0.1572915
19,0.46737513,0.0718445,"('inhospitable', 'hospitable')",1.0554037,1.0179554,0.2920558,0.36891648,0.3613988,0.25513944,0.5440583,0.428464,0.1155943
82,-0.45167243,-0.4610982,"('poor', 'rich')",-1.4098356,-1.5037135,-0.012230374,-0.016192362,5.8415456,5.929062,0.9919518,0.9870145,0.0049373
88,-0.4129043,-1.073986,"('low', 'eminent')",-0.5246029,-1.2859747,-0.2948412,-0.4806986,0.61203814,0.24121188,-0.1550775,-0.6498619,0.4947844
29,-0.37947682,-0.25898942,"('unfair', 'fair')",0.26594922,0.449161,0.06783636,0.09565143,-0.5450114,-0.47924736,-0.1476757,-0.0483561,-0.0993196
67,-0.36937192,-0.011840761,"('doubtful', 'determined')",-0.3078147,-0.26324785,-0.023348428,-0.013425503,-0.13702206,-0.16687042,-0.2093893,-0.1138461,-0.0955432
32,0.32728037,0.56801444,"('unkind', 'kind')",-0.49877316,-0.5705314,1.8798813,1.8506113,1.3295604,1.3477173,0.7594872,0.7989529,-0.0394657
27,-0.32661632,0.05524516,"('hardhearted', 'softhearted')",1.0765615,1.1955004,0.609597,0.74683225,1.2630397,1.4674923,0.6556455,0.8662676,-0.2106221
31,-0.30945808,-0.7704582,"('evil', 'good')",0.6947832,0.9271815,-0.7211596,-0.70840806,-0.98800015,-1.0809399,-0.3309587,-0.4081562,0.0771975
51,-0.30675438,-0.45415926,"('uneducated', 'educated')",-0.9149917,-0.98369515,0.5587574,0.37957275,0.34274215,0.3160924,-0.0800616,-0.1855473,0.1054857
74,-0.29674825,-0.24057081,"('undedicated', 'dedicated')",0.29177958,0.038260162,0.6013454,0.44981804,0.041955493,-0.04439879,0.1595831,0.0507772,0.1088059
22,0.29549125,0.5879515,"('untrustworthy', 'trustworthy')",-0.59115016,-0.48057532,0.07084632,-0.000679357,-0.63300425,-0.5687997,-0.2144542,-0.1155257,-0.0989285
28,-0.29305878,-0.5270243,"('disloyal', 'loyal')",-0.68326503,-0.8815312,-0.33539736,-0.5397145,0.7799273,0.6474253,-0.1329485,-0.3252112,0.1922627
23,0.2907905,0.2680442,"('insincere', 'sincere')",0.06268919,-0.082408525,0.770622,0.71641153,5.779136,5.898512,1.7258095,1.7001398,0.0256697
69,0.2745801,0.18103902,"('lazy', 'industrious')",1.6137487,1.4990538,0.6504492,0.7568864,-0.09070437,-0.18069941,0.6120184,0.56407,0.0479484
52,-0.27411115,-0.5691617,"('irrational', 'rational')",1.3256565,1.3547555,-0.45593464,-0.51537865,-0.79232717,-0.72733593,-0.0491791,-0.1142802,0.0651011
64,-0.25843036,-0.13787022,"('shy', 'confident')",-1.2445524,-1.2575629,-0.3027404,-0.38376412,-6.439481,-6.4947386,-2.061301,-2.0684838,0.0071828
39,-0.24760918,0.17485751,"('exploitative', 'cooperative')",0.080754064,0.09728272,0.39806983,0.34596872,0.26009005,0.27299342,0.1228262,0.2227756,-0.0999494
13,-0.24629556,-0.116563395,"('impolite', 'polite')",-1.0270891,-1.208887,0.84141517,0.73097295,0.25570723,0.19034138,-0.0440656,-0.101034,0.0569684
37,0.2329044,0.5218532,"('fake', 'genuine')",-0.6687051,-0.57917047,-0.052940767,-0.039331254,0.5086669,0.66054225,0.0049814,0.1409734,-0.135992
40,0.22144616,0.703135,"('stingy', 'generous')",0.42363358,0.8192193,0.4474201,0.5285244,-1.4740298,-1.3762553,-0.0953825,0.1686559,-0.2640384
50,0.20244612,0.14493594,"('clumsy', 'skillful')",0.20504811,0.04620932,0.0896677,0.19409922,0.013669968,0.14253478,0.127708,0.1319448,-0.0042368
54,0.18279588,-0.07188128,"('incapable', 'capable')",0.7117934,0.3823992,0.10274361,0.121640444,1.2514383,1.2005765,0.5621928,0.4081837,0.1540091
11,0.18089813,0.07021956,"('unhelpful', 'helpful')",-1.0197577,-1.2426878,1.1146588,1.0220084,2.26254,2.1462758,0.6345848,0.498954,0.1356308
71,0.17005077,0.00530033,"('diffident', 'self-confident')",1.7334774,1.6233119,1.8707502,1.7512351,0.81748855,0.7652136,1.1479417,1.0362653,0.1116764
63,0.15461248,0.13505529,"('unperceptive', 'insightful')",-0.3063393,-0.16059564,0.49623606,0.5230814,1.0410159,1.1548951,0.3463813,0.413109,-0.0667277
21,0.15411825,0.29684904,"('immoral', 'moral')",-0.49514788,-0.54034853,1.0306752,0.9664094,-0.31998417,-0.38252577,0.0924153,0.085096,0.0073193
25,-0.13116623,-0.43808508,"('egoistic', 'altruistic')",0.36670956,0.34882307,-0.3980214,-0.30427676,1.2218883,1.2348388,0.2648526,0.210325,0.0545276
80,-0.12381451,-0.059894048,"('dominated', 'dominating')",-1.5871395,-1.7397225,-0.18309471,-0.21527117,-1.1308359,-1.0259289,-0.7562212,-0.7602042,0.003983
33,-0.12174562,0.20290673,"('wrong', 'right')",1.1668574,1.5394009,0.60958844,0.73729146,-0.30404654,-0.29948446,0.3376634,0.5450286,-0.2073652
8,0.11728066,-0.061556503,"('unaffectionate', 'affectionate')",1.563861,1.582962,0.09365709,0.1821644,0.709657,0.7943744,0.621114,0.6244861,-0.0033721
56,-0.11533486,-0.05572502,"('impractical', 'practical')",-0.67576987,-0.92914087,1.5202806,1.3616726,0.3615964,0.18092284,0.2726931,0.1394324,0.1332607
58,0.10282889,-0.34234196,"('undiscriminating', 'discriminating')",-0.84573215,-0.7663475,-0.86906064,-0.9714365,-0.2344085,-0.35325694,-0.4615931,-0.6083457,0.1467526
6,0.09144695,-0.090887554,"('distant', 'open')",1.3217437,1.512886,-0.36085913,-0.1779089,0.49724528,0.41049224,0.3873942,0.4136454,-0.0262512
57,0.08992528,-0.30663562,"('unimaginative', 'imaginative')",-2.731366,-2.8822262,-0.09520395,-0.1855002,-2.0813541,-2.3064923,-1.2044997,-1.4202136,0.2157139
87,0.08206226,-0.08629392,"('unsuccessful', 'successful')",0.5379119,0.360354,0.69275737,0.6410314,0.879692,0.8686254,0.5481059,0.4459292,0.1021767
78,-0.079270266,-0.17292963,"('nonresilient', 'resilient')",-0.46061352,-0.32104832,1.4015462,1.623958,0.37951744,0.47210062,0.310295,0.4005202,-0.0902252
34,0.064886756,0.08211285,"('mean', 'honorable')",0.8525455,0.77351594,0.025106128,0.07515678,5.697153,5.77348,1.6599228,1.6760664,-0.0161436
38,0.06269288,-0.23194377,"('untruthful', 'truthful')",0.86928856,0.7632856,0.40347174,0.36789155,0.22124183,0.17165335,0.3891737,0.2677217,0.121452
16,-0.03392267,-0.31507587,"('unpopular', 'popular')",0.5050546,0.49489477,-0.25309795,-0.22148727,0.4069838,0.2810915,0.1562544,0.0598558,0.0963986
9,0.027637217,0.02056127,"('unaffectionate', 'caring')",0.87037814,0.95215744,1.4598726,1.5413221,1.3321271,1.4207144,0.9225038,0.9836888,-0.061185
62,-0.012879821,0.041186497,"('incompetent', 'brilliant')",-1.2812678,-1.3565584,0.97388655,1.0467377,0.51978534,0.60511976,0.0498811,0.0841214,-0.0342403
66,0.012289837,-0.15801023,"('inactive', 'active')",0.76449144,0.77277637,-0.5561505,-0.42718703,0.990451,0.95057905,0.3027704,0.2845395,0.0182309
70,0.008179267,0.08562851,"('lethargic', 'energetic')",-0.9339428,-1.2015061,-0.025913779,-0.077645026,1.0510752,1.0120468,0.0248495,-0.045369,0.0702185
