,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
33,1.5845089,1.2848446,"('wrong', 'right')",2.0713477,1.9072143,1.5841935,1.4079534,-0.7461812,-1.0482832,1.1234673,0.8879323,0.235535
6,1.5792315,1.2695075,"('distant', 'open')",2.2659228,2.178465,1.5911958,1.461696,0.1074132,-0.020480283,1.3859408,1.2222971,0.1636437
82,-1.5665622,-1.103605,"('poor', 'rich')",-1.5129472,-1.3251678,-1.0993958,-0.8027156,4.38442,4.689948,0.0513787,0.3646149,-0.3132362
46,-1.5641358,-1.3060026,"('uncompetitive', 'competitive')",-0.26736966,-0.097597875,-0.58474416,-0.3052936,0.15308085,0.45109668,-0.5657921,-0.3144493,-0.2513428
1,1.5412554,1.3138319,"('unfriendly', 'friendly')",1.6142725,1.6164652,1.250967,1.2540808,1.0626671,0.9818057,1.3672905,1.2915459,0.0757446
52,1.3742054,1.3596504,"('irrational', 'rational')",-0.423402,-0.28665352,0.95481145,0.9502127,-0.4474357,-0.5202702,0.3645448,0.3757348,-0.01119
51,-1.3724347,-0.8978829,"('uneducated', 'educated')",-1.8080833,-1.725655,-0.44147795,-0.24505726,-0.13962491,-0.060520783,-0.9404052,-0.732279,-0.2081262
79,1.3644238,1.1957489,"('wavering', 'unwavering')",1.4197683,1.3806835,1.393886,1.2734869,0.36634368,0.25043955,1.1361054,1.0250897,0.1110157
81,-1.3580195,-1.1143948,"('submissive', 'aggressive')",-1.629052,-1.5827751,-0.20349213,-0.2559843,-0.94792515,-0.9794071,-1.0346222,-0.9831403,-0.0514819
2,1.3307687,1.0232822,"('unlikable', 'likable')",0.43622497,0.25190264,1.6186771,1.3209647,0.751128,0.60455775,1.0341997,0.8001768,0.2340229
57,-1.2859203,-1.2585491,"('unimaginative', 'imaginative')",-1.1891139,-1.1882192,-0.80521005,-0.77711874,-2.8994231,-2.8989072,-1.5449169,-1.5306985,-0.0142184
13,-1.277438,-1.0999937,"('impolite', 'polite')",-1.0893891,-1.0056818,-0.81459403,-0.8235608,-0.26255372,-0.14147604,-0.8609937,-0.767678,-0.0933157
65,-1.2383938,-1.201787,"('insecure', 'secure')",-0.9202015,-0.8573779,-0.41653886,-0.36180672,-0.35100287,-0.32453316,-0.7315343,-0.6863762,-0.0451581
30,-1.2196516,-0.78982586,"('intolerant', 'tolerant')",-1.9074533,-1.8573258,-0.8086105,-0.56417996,-0.92003983,-0.72883594,-1.2139387,-0.9850419,-0.2288968
21,-1.1728756,-1.316157,"('immoral', 'moral')",-1.5013922,-1.5447366,-0.7381569,-0.7342272,-1.5398453,-1.6244692,-1.2380675,-1.3048975,0.06683
15,1.1610324,1.216104,"('boring', 'funny')",0.8569359,0.9817956,1.0847707,1.0070753,0.13326092,0.069583505,0.809,0.8186396,-0.0096396
62,-1.1452793,-1.0166545,"('incompetent', 'brilliant')",-1.8888855,-1.8297776,-1.2706734,-1.2277596,-0.5096121,-0.45129582,-1.2036126,-1.131372,-0.0722406
75,1.1442255,1.0003421,"('meek', 'impulsive')",-0.7199118,-0.68974274,0.55376863,0.40505272,0.5524368,0.33639345,0.3826298,0.2630114,0.1196184
56,-1.1116642,-0.86373067,"('impractical', 'practical')",-0.09049891,-0.07503588,-0.8488319,-0.6524335,-0.41327316,-0.30314344,-0.616067,-0.4735859,-0.1424811
16,1.0634937,0.7239356,"('unpopular', 'popular')",-0.06334808,-0.10985249,0.8090203,0.7324578,0.26641035,0.19952041,0.5188941,0.3865153,0.1323788
29,1.0618051,1.2376447,"('unfair', 'fair')",0.14821796,0.14658657,0.2341527,0.24036616,-0.55581963,-0.61753833,0.222089,0.2517647,-0.0296757
26,1.0514778,1.2206203,"('hardhearted', 'benevolent')",3.1177812,3.288906,2.4132183,2.7580657,0.9523207,1.1328908,1.8836995,2.1001208,-0.2164213
3,-1.0433689,-0.9438604,"('repellent', 'pleasant')",-1.488764,-1.4284295,-1.0598091,-0.8943704,0.8638316,0.95412594,-0.6820277,-0.5781336,-0.1038941
84,1.0366728,0.9653419,"('inferior', 'superior')",0.9838701,0.8828224,1.0598294,0.9834053,0.8547494,0.77870107,0.9837804,0.9025677,0.0812127
42,1.017552,1.0865345,"('unreliable', 'reliable')",0.34320378,0.26506007,0.91745365,0.9031751,-2.258409,-2.2956786,0.0049501,-0.0102272,0.0151773
34,1.0088727,0.5486078,"('mean', 'honorable')",1.1911975,1.1573133,1.0488393,0.8887017,5.675227,5.6660495,2.2310343,2.0651681,0.1658662
11,-1.005306,-0.76739645,"('unhelpful', 'helpful')",-1.0035416,-0.8421451,-1.4349904,-1.3189695,2.17964,2.3537915,-0.3160495,-0.1436799,-0.1723696
63,-0.9672361,-0.6356,"('unperceptive', 'insightful')",-0.4377055,-0.2737909,0.53962046,0.6988378,0.39866272,0.5608083,-0.1166646,0.0875638,-0.2042284
7,-0.93970114,-0.9120327,"('insensitive', 'sensitive')",-1.3518034,-1.2325554,-1.0038193,-0.8490123,-0.2972343,-0.14262173,-0.8981395,-0.7840555,-0.114084
59,0.8771565,0.844297,"('foolish', 'wise')",0.04269727,-0.06239815,1.3454784,1.2668474,-0.47474173,-0.67397505,0.4476476,0.3436928,0.1039548
58,0.86181456,0.7986409,"('undiscriminating', 'discriminating')",0.44671497,0.49809274,0.82703894,0.85902184,0.86326885,0.8585713,0.7497093,0.7535817,-0.0038724
23,-0.8555477,-0.73580474,"('insincere', 'sincere')",-0.73091495,-0.6255018,-0.64221716,-0.49407193,4.8217506,5.0493827,0.6482677,0.798501,-0.1502333
40,0.8352172,0.80170393,"('stingy', 'generous')",0.64770806,0.7112096,0.12222357,0.08495351,-2.1123495,-2.1335237,-0.1268002,-0.1339142,0.007114
9,0.8190466,0.4892026,"('unaffectionate', 'caring')",1.0341523,1.0827698,0.37315387,0.3882978,0.7774997,0.77384484,0.7509631,0.6835288,0.0674343
83,0.81577593,0.5541954,"('powerless', 'powerful')",1.3749266,1.309674,0.88726896,0.8906969,-0.47672555,-0.5575746,0.6503115,0.5492479,0.1010636
44,0.7725135,0.29808354,"('prejudiced', 'unprejudiced')",-0.9841541,-1.1702548,-1.1181047,-1.4801048,-1.276538,-1.4180025,-0.6515708,-0.9425696,0.2909988
31,0.75993425,0.84710646,"('evil', 'good')",1.0496104,1.0897796,0.9756008,0.9918554,-1.1655401,-1.3247712,0.4049013,0.4009926,0.0039087
80,-0.7547831,-0.6790805,"('dominated', 'dominating')",-1.2457399,-1.2054808,-0.61025774,-0.5844544,-0.1361955,-0.05569902,-0.686744,-0.6311787,-0.0555653
17,0.72476107,0.7176604,"('nasty', 'nice')",-0.2701735,-0.13289627,0.60003793,0.6020647,-0.10029183,-0.09902017,0.2385834,0.2719522,-0.0333688
25,0.7105008,0.35081497,"('egoistic', 'altruistic')",1.0061775,0.9050749,1.0456324,0.88443977,1.235607,1.0461867,0.9994794,0.7966291,0.2028503
87,0.68630713,0.31868982,"('unsuccessful', 'successful')",0.41653144,0.2891065,1.3380839,1.2347053,0.5984663,0.4640775,0.7598472,0.5766448,0.1832024
68,-0.66233426,-0.753485,"('dependent', 'independent')",-1.5854899,-1.656681,-1.3101382,-1.3942509,-1.4131346,-1.5319201,-1.2427742,-1.3340843,0.0913101
48,-0.6402154,-0.8964062,"('unintelligent', 'intelligent')",-1.1384654,-1.007486,-0.2996675,-0.34116995,-1.3261507,-1.3432355,-0.8511248,-0.8970744,0.0459496
76,-0.620701,-0.5032449,"('anxious', 'daring')",-0.23293284,-0.10682345,0.15325677,0.021782432,0.020527467,0.19853988,-0.1699624,-0.0974365,-0.0725259
49,-0.59514177,-1.0787953,"('unable', 'able')",-0.5171052,-0.616926,-0.29511034,-0.47296476,-0.43700483,-0.5499143,-0.4610905,-0.6796501,0.2185596
37,-0.5710375,-0.4358987,"('fake', 'genuine')",-0.86347866,-0.7580485,-1.1092706,-1.1870861,-0.04535774,0.059484005,-0.6472861,-0.5803874,-0.0668987
27,0.52399933,0.20826551,"('hardhearted', 'softhearted')",-0.053428616,-0.09621501,-0.045704335,-0.21701388,0.5276621,0.52210647,0.2381321,0.1042858,0.1338463
20,-0.5107587,-0.7552073,"('rough', 'thoughtful')",-0.7462087,-0.91486144,0.28625792,0.23123617,-0.14951539,-0.08734865,-0.2800562,-0.3815453,0.1014891
74,-0.44819584,-0.16534634,"('undedicated', 'dedicated')",-0.12186038,-0.018380694,-0.10780142,0.08331282,-0.16691318,-0.09235986,-0.2111927,-0.0481935,-0.1629992
39,0.42774522,0.2015329,"('exploitative', 'cooperative')",0.23175171,0.13714184,0.14748026,-0.096870616,0.3758539,0.20791095,0.2957078,0.1124288,0.183279
32,-0.3928,-0.37258217,"('unkind', 'kind')",-0.0016782619,-0.026527207,-0.13274273,-0.03533748,0.4715024,0.68558437,-0.0139296,0.0627844,-0.076714
24,-0.39051402,-0.14731947,"('dishonest', 'honest')",-0.522964,-0.43322012,-0.3331936,-0.23744783,-0.45608854,-0.31598508,-0.4256901,-0.2834931,-0.142197
4,0.38390255,0.50629056,"('disliked', 'liked')",0.39677522,0.4224937,0.56352407,0.5409931,-5.931608,-6.060641,-1.1468515,-1.1477158,0.0008643
78,-0.36999443,-0.76425076,"('nonresilient', 'resilient')",1.1257615,0.8559977,0.35222802,0.33881262,1.5389041,1.5295833,0.6617248,0.4900357,0.1716891
19,0.3340429,0.04584685,"('inhospitable', 'hospitable')",0.29904935,0.2951632,-0.012981696,-0.10816463,0.25017792,0.21890242,0.2175721,0.112937,0.1046351
53,0.2713722,-0.016504157,"('uncreative', 'creative')",0.7736519,0.70843565,1.0004652,0.8735563,1.1781392,1.0846844,0.8059071,0.6625431,0.143364
61,0.24282861,0.16117749,"('illogical', 'logical')",0.21538763,0.22502522,0.8186919,0.7567558,-0.10244625,-0.21465139,0.2936155,0.2320768,0.0615387
41,-0.21846338,-0.111384496,"('unforgiving', 'forgiving')",-0.43398,-0.3034559,-0.09322638,-0.055283636,-0.30970278,-0.27845216,-0.2638431,-0.187144,-0.0766991
47,-0.21773428,-0.16194695,"('stupid', 'smart')",-0.009361997,-0.061594762,0.6353748,0.62800246,3.8348026,3.928364,1.0607703,1.0832062,-0.0224359
72,-0.2089902,-0.27636108,"('unambitious', 'ambitious')",0.59810007,0.3948493,-0.5331398,-0.6050222,-1.0318141,-1.2109472,-0.293961,-0.4243703,0.1304093
54,0.20041946,-0.24549556,"('incapable', 'capable')",1.1479719,0.9832851,1.3940529,1.1363912,0.93369055,0.71283543,0.9190336,0.646754,0.2722796
8,0.19794104,1.937151e-06,"('unaffectionate', 'affectionate')",0.8739422,1.0047005,0.41619515,0.4241067,0.12615645,0.20133051,0.4035587,0.4075349,-0.0039762
50,0.17768951,0.11488579,"('clumsy', 'skillful')",-0.7746413,-0.8084585,1.1732991,1.0781429,0.8930789,0.8899912,0.3673565,0.3186404,0.0487161
67,0.17444442,0.6399327,"('doubtful', 'determined')",0.3925538,0.43276185,0.14755459,0.26195544,-0.35410747,-0.37116814,0.0901113,0.2408705,-0.1507592
88,-0.10763964,0.0072337203,"('low', 'eminent')",-0.97860473,-0.9191895,-0.4572161,-0.3730669,-1.0000342,-0.9831481,-0.6358737,-0.5670427,-0.068831
38,-0.086014956,0.04158023,"('untruthful', 'truthful')",-0.7384347,-0.7275796,-0.05006785,-0.090545624,0.5876207,0.51123637,-0.0717242,-0.0663272,-0.005397
64,0.07847966,-0.018514296,"('shy', 'confident')",-0.4848721,-0.65849817,-0.18026043,-0.19263873,-4.9828906,-5.107343,-1.3923858,-1.4942486,0.1018628
12,-0.0713629,-0.047636908,"('unsupportive', 'supportive')",0.33165827,0.41760436,0.771947,0.8177916,-1.6555591,-1.6859645,-0.1558292,-0.1245514,-0.0312778
18,-0.025536131,-0.35003895,"('disagreeable', 'welcoming')",-0.20903562,-0.25286865,0.69772613,0.4981271,-1.3148053,-1.380776,-0.2129127,-0.3713892,0.1584765
