,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
5,-0.9209477,-1.1568681,"('distant', 'outgoing')",0.27206692,0.29031613,-0.81546277,-0.83416677,-0.3023979,-0.0123110525,-0.4416854,-0.4282575,-0.0134279
72,0.9178,1.0068241,"('unambitious', 'ambitious')",0.8908612,0.8727213,0.69809335,0.72217524,-0.7934428,-0.6078714,0.428328,0.4984623,-0.0701343
2,0.8522322,1.2985296,"('unlikable', 'likable')",0.7781173,1.0117726,1.4937072,1.7381418,0.67275095,0.7830337,0.9492019,1.2078694,-0.2586675
6,-0.83982325,-1.1201624,"('distant', 'open')",0.25838512,0.17247063,-1.20541,-1.3391423,0.21055067,0.39767542,-0.3940744,-0.4722897,0.0782153
74,0.83048564,1.3537579,"('undedicated', 'dedicated')",-0.6792705,-0.41137195,0.8042129,0.96174455,0.3036815,0.2658345,0.3147774,0.5424913,-0.2277139
23,0.82176554,1.2730992,"('insincere', 'sincere')",-0.17459665,-0.025261458,0.40230682,0.6299375,6.2139797,6.4537487,1.8158638,2.082881,-0.2670172
44,-0.7878408,-0.846842,"('prejudiced', 'unprejudiced')",-0.54147923,-0.63047755,-0.407849,-0.563345,-1.7920482,-1.7556158,-0.8823043,-0.9490701,0.0667658
21,0.7702099,0.7195007,"('immoral', 'moral')",0.14393373,0.08846003,0.15205821,0.2414211,-0.9030775,-0.94271666,0.0407811,0.0266663,0.0141148
76,0.75201494,0.9244871,"('anxious', 'daring')",0.13938367,0.17568645,0.485981,0.76609474,0.014254659,-0.024460185,0.3479086,0.460452,-0.1125434
8,0.7454228,1.0928798,"('unaffectionate', 'affectionate')",0.7557876,0.7796631,0.29091313,0.31833526,1.0165952,1.1670293,0.7021797,0.8394768,-0.1372971
64,-0.7452319,-0.24941799,"('shy', 'confident')",0.4289148,0.54732513,1.0626012,1.2248207,-6.949492,-6.886306,-1.550802,-1.3408945,-0.2099075
42,0.7297856,1.0413178,"('unreliable', 'reliable')",0.65707743,0.85547864,0.8821027,1.0608292,-3.1239462,-3.1958423,-0.2137451,-0.0595542,-0.1541909
58,-0.7272055,-0.08085741,"('undiscriminating', 'discriminating')",0.84192693,0.952899,1.1929251,1.4301257,0.5033008,0.5289698,0.4527368,0.7077843,-0.2550475
84,0.7263407,0.50582844,"('inferior', 'superior')",0.11349659,0.12969415,0.2529863,0.07137971,0.72479147,0.67663115,0.4544038,0.3458834,0.1085204
83,0.70763296,0.708371,"('powerless', 'powerful')",0.8236012,1.0812862,-0.48131704,-0.3030909,-1.1949997,-1.2790369,-0.0362706,0.0518823,-0.0881529
60,0.69643,1.2503061,"('inefficient', 'efficient')",-0.7908154,-0.33041766,0.63846034,1.0927095,-0.3078114,-0.22207606,0.0590659,0.4476305,-0.3885646
24,0.68213,0.8188273,"('dishonest', 'honest')",-0.7268228,-0.77730894,-0.60265845,-0.5129495,0.70261353,0.7425076,0.0138156,0.0677691,-0.0539535
47,-0.65776545,-0.22841133,"('stupid', 'smart')",-0.19284515,0.1513132,0.38898575,0.6815154,5.6187067,5.761396,1.2892704,1.5914533,-0.3021829
51,0.64845884,0.48140237,"('uneducated', 'educated')",-0.70892376,-0.7428203,0.43081218,0.3917264,1.0418804,0.72718287,0.3530569,0.2143728,0.1386841
53,-0.64832056,-0.17112494,"('uncreative', 'creative')",0.561385,0.7247098,-0.17685986,0.07211688,1.0318289,1.3130711,0.1920084,0.4846932,-0.2926848
1,-0.6460461,-0.38021967,"('unfriendly', 'friendly')",-0.1555047,-0.15148488,0.022321718,0.10500943,1.9814589,2.2222118,0.3005574,0.4488792,-0.1483218
70,0.6323523,1.3294947,"('lethargic', 'energetic')",-0.20084083,0.05281774,0.28167707,0.5149012,0.75402546,0.7250242,0.3668035,0.6555595,-0.288756
37,0.6315132,0.530952,"('fake', 'genuine')",-0.34264448,-0.38113394,0.18170409,0.13920295,0.5678039,0.6731076,0.2595942,0.2405322,0.019062
71,0.61554235,0.5023131,"('diffident', 'self-confident')",1.1752794,1.1863785,0.2121473,0.20056765,0.50057405,0.5769933,0.6258858,0.6165631,0.0093227
73,0.61192703,0.6799278,"('helpless', 'self-reliant')",1.1287744,1.2146919,-0.010614201,0.008224588,-3.4415767,-3.2309752,-0.4278724,-0.3320327,-0.0958397
4,-0.59540385,-0.34987587,"('disliked', 'liked')",0.13153769,0.25999618,-0.59713876,-0.27527565,-6.581866,-6.5408425,-1.9107177,-1.7264994,-0.1842183
87,0.55832565,0.70461285,"('unsuccessful', 'successful')",0.80430174,0.9311658,1.6592175,1.9404871,0.9408064,1.006843,0.9906628,1.1457772,-0.1551144
88,-0.55558133,-0.8682783,"('low', 'eminent')",-1.1804296,-1.1970586,-1.1852132,-1.2002561,0.23759979,0.13155052,-0.6709061,-0.7835106,0.1126045
28,-0.50772727,0.046122666,"('disloyal', 'loyal')",0.15034026,0.45661676,-0.18108009,0.26203513,0.98886895,1.136399,0.1126005,0.4752934,-0.3626929
45,-0.4954887,0.5272657,"('incompetent', 'competent')",-1.1586715,-0.71678543,-0.33015838,0.26831567,-0.522905,-0.5518867,-0.6268059,-0.1182727,-0.5085332
55,0.49438414,1.3053529,"('incompetent', 'clever')",-1.2453325,-0.8244467,0.09953163,0.47949657,-0.23828478,-0.32880348,-0.2224254,0.1578998,-0.3803252
26,0.47235072,0.24360776,"('hardhearted', 'benevolent')",1.3430977,1.3180473,0.8585539,0.86013705,1.545788,1.4713863,1.0549476,0.9732946,0.081653
0,0.4645976,0.6392279,"('unsociable', 'sociable')",-0.5953705,-0.29185173,0.26521483,0.5502386,-0.6145995,-0.6029628,-0.1200394,0.073663,-0.1937024
17,0.45227832,0.2579612,"('nasty', 'nice')",0.09509911,0.1053741,-0.7912038,-0.8024886,-0.5368141,-0.47625005,-0.1951601,-0.2288508,0.0336907
54,0.43075925,0.53836656,"('incapable', 'capable')",0.21189168,0.18278363,0.037035357,-0.040247787,1.1571826,1.2855834,0.4592172,0.4916214,-0.0324042
27,0.4217607,0.19060662,"('hardhearted', 'softhearted')",-0.5734708,-0.7408646,0.20777579,-0.038850527,1.8202274,1.7039242,0.4690733,0.2787039,0.1903694
77,-0.41660708,-0.31144568,"('unmotivated', 'motivated')",0.23371157,0.23163667,0.2633705,0.4389791,-1.3808329,-1.2515482,-0.3250895,-0.2230945,-0.101995
50,-0.41144413,-0.44804826,"('clumsy', 'skillful')",0.52690375,0.46113008,0.41977134,0.31332335,0.37666166,0.3036207,0.2279732,0.1575065,0.0704667
15,-0.4006191,-0.5131798,"('boring', 'funny')",-0.052358143,-0.030957252,-0.90433395,-1.0192107,0.4375916,0.5404447,-0.2299299,-0.2557257,0.0257958
33,-0.37810907,-0.938855,"('wrong', 'right')",0.7755908,0.41673237,0.3144693,-0.036449946,-0.4145037,-0.45918405,0.0743618,-0.2544392,0.328801
80,0.3746625,0.6833371,"('dominated', 'dominating')",-0.8904772,-0.6567746,1.1082534,1.3748752,-1.072843,-1.2559453,-0.1201011,0.0363731,-0.1564742
68,0.36321595,0.13669932,"('dependent', 'independent')",-2.1615024,-2.2735143,-0.5333663,-0.692408,-0.33148602,-0.43318614,-0.6657847,-0.8156023,0.1498176
10,0.35908127,0.9200446,"('unsympathetic', 'sympathetic')",-0.91840297,-0.7599255,-0.20771503,0.014590532,-0.15595788,-0.3169024,-0.2307487,-0.0355482,-0.1952005
57,-0.33603722,0.6230467,"('unimaginative', 'imaginative')",-0.20742905,-0.08072319,-0.73321825,-0.31644875,-2.7487893,-2.6437,-1.0063684,-0.6044563,-0.4019121
81,0.33459455,0.62651306,"('submissive', 'aggressive')",-0.5423046,-0.38170058,1.0030154,1.2742432,-0.7604441,-0.88684493,0.0087153,0.1580527,-0.1493374
79,0.33369303,0.054523006,"('wavering', 'unwavering')",0.18256092,0.060375657,-0.88141567,-0.99032813,-0.02254525,0.014346089,-0.0969267,-0.2152708,0.1183441
52,0.2621104,-0.24042234,"('irrational', 'rational')",0.3477291,0.08005795,-0.8456295,-1.1279147,-0.117847845,0.022574684,-0.0884095,-0.3164261,0.2280166
25,0.2581138,-0.05033855,"('egoistic', 'altruistic')",0.30787826,0.24520822,0.36132115,0.2886781,1.6390481,1.7077461,0.6415904,0.5478235,0.0937669
19,0.2576272,-0.047781795,"('inhospitable', 'hospitable')",-0.42335522,-0.5243429,-1.2496752,-1.5692699,0.29616222,0.1889627,-0.2798102,-0.488108,0.2082978
32,0.20184684,0.3424705,"('unkind', 'kind')",-0.5371231,-0.5271438,0.50237703,0.47614264,1.2091521,1.1648276,0.3440632,0.3640742,-0.020011
34,-0.2000759,-0.39257175,"('mean', 'honorable')",0.14360464,0.26763308,0.024319857,0.07279046,6.240336,6.4682612,1.5520462,1.6040282,-0.051982
63,0.1854649,0.518145,"('unperceptive', 'insightful')",0.5131741,0.44870305,1.6134918,1.7243674,1.3814203,1.2536378,0.9233878,0.9862133,-0.0628255
48,0.16419876,0.3422773,"('unintelligent', 'intelligent')",-0.84476787,-0.8523865,-0.7350347,-0.6510034,0.28256774,0.1662864,-0.283259,-0.2487065,-0.0345525
22,-0.15688722,0.5015084,"('untrustworthy', 'trustworthy')",-1.401325,-1.3079904,0.54980385,0.7153934,-1.0274059,-1.0077623,-0.5089536,-0.2747127,-0.2342409
49,-0.15047717,0.23082718,"('unable', 'able')",-1.6513377,-1.1881558,-1.3687608,-1.140412,-0.42294574,-0.16136193,-0.8983803,-0.5647756,-0.3336047
46,0.1389969,1.0113568,"('uncompetitive', 'competitive')",-0.30450475,-0.053302735,0.94235325,1.3874134,-0.5588164,-0.5843466,0.0545073,0.4402803,-0.385773
11,-0.13832462,0.22954784,"('unhelpful', 'helpful')",-0.71292406,-0.530543,-0.34383726,-0.10214439,2.1114,2.1312153,0.2290785,0.4320189,-0.2029404
20,0.13616188,0.15855788,"('rough', 'thoughtful')",-0.27800718,-0.1911078,0.30323198,0.33561847,0.9574574,0.78584886,0.279711,0.2722293,0.0074817
61,-0.08969379,0.1375922,"('illogical', 'logical')",-0.69988114,-0.552603,-0.042888604,0.17075907,0.3134346,0.27238786,-0.1297572,0.007034,-0.1367912
86,0.08716637,0.307985,"('uninfluential', 'influential')",-1.4585011,-1.3767253,-0.22021028,0.00033145398,-0.05410772,-0.20771578,-0.4114132,-0.3190312,-0.092382
85,0.08181649,-0.27726972,"('insignificant', 'prestigious')",1.6722616,1.5579922,0.030118681,-0.16747707,0.45639557,0.4330939,0.5601481,0.3865848,0.1735633
41,0.071554646,0.44214338,"('unforgiving', 'forgiving')",-0.59183985,-0.5127052,0.5145954,0.68330485,0.34582955,0.15798666,0.0850349,0.1926824,-0.1076475
29,-0.04130522,0.15511748,"('unfair', 'fair')",-0.8883274,-0.7221477,-0.71410036,-0.7133278,-0.41275153,-0.5294504,-0.5141211,-0.4524521,-0.061669
65,-0.03084641,0.62490207,"('insecure', 'secure')",-0.7714922,-0.3546809,0.54054374,0.86301506,-0.40994406,-0.27662402,-0.1679347,0.214153,-0.3820877
40,0.025160816,0.4882432,"('stingy', 'generous')",0.87750185,0.87213373,0.45377117,0.6168432,-1.4720705,-1.3230076,-0.0289091,0.1635531,-0.1924622
59,-0.024248218,-0.17753887,"('foolish', 'wise')",0.45585915,0.44173577,-0.8402422,-0.97204715,0.38019857,0.5132596,-0.0071082,-0.0486477,0.0415395
66,-0.0155224055,-0.002458714,"('inactive', 'active')",0.96705776,0.8190322,1.4166925,1.3298202,1.2899579,1.1669447,0.9145465,0.8283346,0.0862119
3,0.015131064,0.27334756,"('repellent', 'pleasant')",-0.7670782,-0.59463936,0.83260137,1.0361341,0.30710956,0.40302664,0.0969409,0.2794672,-0.1825263
38,-0.01411733,0.14260566,"('untruthful', 'truthful')",-0.21506898,-0.2698589,-0.47686297,-0.41385862,0.124012366,0.20678645,-0.1455092,-0.0835813,-0.0619279
18,0.0040010363,0.03881187,"('disagreeable', 'welcoming')",-0.3259615,-0.44369304,-0.571404,-0.616552,-0.27896637,-0.086299025,-0.2930827,-0.276933,-0.0161497
13,-0.0037866253,0.15835004,"('impolite', 'polite')",-0.34831583,-0.40669072,-0.05460847,-0.021316253,-0.08012751,-0.14324479,-0.1217096,-0.1032254,-0.0184842
