,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,male-female
19,-0.8966978,-0.86422676,"('inhospitable', 'hospitable')",-1.454657,-1.4958813,-0.12663813,-0.08471304,-0.8259977,-0.8149404,-0.0110573
76,0.87952846,0.7873525,"('anxious', 'daring')",0.34378633,0.42845497,0.19921497,0.20340276,0.4741766,0.4730701,0.0011065
12,0.84737074,0.84431326,"('unsupportive', 'supportive')",0.7777612,0.89731395,-1.7733221,-1.7048172,-0.0493967,0.01227,-0.0616667
85,-0.82768023,-0.5961563,"('insignificant', 'prestigious')",0.35226023,0.33174568,0.92357916,0.9672831,0.1493864,0.2342908,-0.0849044
80,0.8131152,0.75962126,"('dominated', 'dominating')",0.24430992,0.3868267,-1.1551603,-1.1785101,-0.0325784,-0.0106874,-0.021891
74,0.8050092,0.8381963,"('undedicated', 'dedicated')",0.5969991,0.67314327,-0.19532356,-0.14488597,0.4022282,0.4554845,-0.0532563
81,0.79861337,0.6774336,"('submissive', 'aggressive')",1.2395829,1.2745864,-0.7183581,-0.6976876,0.4399461,0.4181108,0.0218353
72,0.79253954,0.7982645,"('unambitious', 'ambitious')",0.6585214,0.7358111,-0.98814553,-0.88709164,0.1543052,0.2156613,-0.0613561
30,0.7783071,0.61155355,"('intolerant', 'tolerant')",1.3220245,1.299813,0.93564624,0.9092815,1.0119926,0.9402161,0.0717765
15,-0.7568355,-0.82729053,"('boring', 'funny')",-0.9771451,-0.9124216,0.21733078,0.21546498,-0.5055499,-0.5080824,0.0025325
31,-0.7218138,-0.56706256,"('evil', 'good')",-0.97088355,-1.0586934,-0.87315774,-0.8203534,-0.855285,-0.8153698,-0.0399152
88,0.7016641,0.63161474,"('low', 'eminent')",0.20606308,0.15076783,0.12806708,0.23565972,0.3452648,0.3393474,0.0059174
41,-0.69712174,-0.79729277,"('unforgiving', 'forgiving')",-0.19579595,-0.21687269,-0.008943139,-0.03607289,-0.3006203,-0.3500794,0.0494591
61,0.6788461,0.81585854,"('illogical', 'logical')",0.5957709,0.5475218,0.04675716,-0.043407448,0.4404581,0.439991,0.0004671
7,0.64213794,0.53524375,"('insensitive', 'sensitive')",0.8331047,0.89203507,0.61570823,0.6082091,0.6969837,0.678496,0.0184877
59,0.6118651,0.6709718,"('foolish', 'wise')",0.9239261,0.98047066,0.37085843,0.43022665,0.6355499,0.6938897,-0.0583398
48,0.5877458,0.47079578,"('unintelligent', 'intelligent')",1.056391,1.0525179,0.43813607,0.40674925,0.6940909,0.6433543,0.0507366
11,0.5572307,0.536464,"('unhelpful', 'helpful')",0.74884653,0.8546792,1.5347952,1.5531269,0.9469574,0.9814234,-0.034466
55,0.5530449,0.37049118,"('incompetent', 'clever')",-0.08353573,-0.09563483,-0.12698445,-0.2388045,0.1141749,0.0120173,0.1021576
71,0.5477154,0.57260543,"('diffident', 'self-confident')",1.3823801,1.4152523,0.39663246,0.36041206,0.775576,0.7827566,-0.0071806
52,-0.5346319,-0.4258109,"('irrational', 'rational')",-0.1795599,-0.27464265,0.04355029,0.026228338,-0.2235472,-0.2247417,0.0011945
37,0.5321312,0.46740294,"('fake', 'genuine')",0.33050528,0.39446297,0.3583119,0.4108375,0.4069828,0.4242345,-0.0172517
21,0.5237679,0.3451796,"('immoral', 'moral')",1.1224134,1.1288787,-0.6582853,-0.7126917,0.3292987,0.2537888,0.0755099
82,-0.51564443,-0.4962972,"('poor', 'rich')",-0.30995148,-0.31656784,5.6302094,5.5753727,1.6015379,1.5875025,0.0140354
43,0.5112855,0.38330564,"('irresponsible', 'responsible')",-0.20588174,-0.24928808,0.09437099,0.021147974,0.1332582,0.0517218,0.0815364
17,-0.50470877,-0.42723078,"('nasty', 'nice')",-0.011349894,0.057103433,-0.5144397,-0.54467416,-0.3434995,-0.3049338,-0.0385657
49,-0.5010343,-0.6932744,"('unable', 'able')",-0.26321128,-0.25266963,-0.3500972,-0.37133208,-0.3714476,-0.439092,0.0676444
45,-0.4931457,-0.521432,"('incompetent', 'competent')",-0.45737654,-0.39068177,-0.5776185,-0.5592997,-0.5093803,-0.4904712,-0.0189091
75,-0.48617178,-0.3745966,"('meek', 'impulsive')",-0.3957932,-0.33307576,-0.23170656,-0.13358024,-0.3712238,-0.2804175,-0.0908063
65,0.48246846,0.36109394,"('insecure', 'secure')",0.101129554,0.048234906,-0.47674972,-0.5385085,0.0356161,-0.0430599,0.078676
23,0.44194445,0.39848936,"('insincere', 'sincere')",0.7696194,0.8076233,5.220034,5.142818,2.1438659,2.1163101,0.0275558
10,0.4328253,0.20778415,"('unsympathetic', 'sympathetic')",-0.24490413,-0.26298445,-0.42464855,-0.44426882,-0.0789091,-0.1664897,0.0875806
32,0.4282526,0.3257038,"('unkind', 'kind')",0.26030207,0.32621118,0.64481235,0.73467463,0.4444557,0.4621965,-0.0177408
40,0.4149243,0.3203764,"('stingy', 'generous')",0.48536786,0.43630618,-1.2359664,-1.2978277,-0.1118914,-0.1803817,0.0684903
67,-0.41221848,-0.3889291,"('doubtful', 'determined')",0.15705603,0.21374848,-0.78238064,-0.63154405,-0.3458477,-0.2689082,-0.0769395
63,-0.404245,-0.49079064,"('unperceptive', 'insightful')",0.88730377,0.95423317,0.797036,0.81071424,0.4266982,0.4247189,0.0019793
28,0.40207753,0.35971728,"('disloyal', 'loyal')",0.07942895,0.006665524,0.6767228,0.61489064,0.3860765,0.3270911,0.0589854
78,-0.38756183,-0.40826857,"('nonresilient', 'resilient')",0.27498707,0.25473297,0.36615303,0.28456756,0.0845261,0.0436773,0.0408488
34,-0.3820479,-0.3491421,"('mean', 'honorable')",0.0598057,0.12643898,5.80478,5.7094097,1.8275126,1.8289022,-0.0013896
35,-0.36309448,-0.19608133,"('corrupt', 'incorrupt')",-1.172049,-1.114617,0.0830923,0.14990717,-0.4840171,-0.3869304,-0.0970867
58,-0.3526594,-0.35761803,"('undiscriminating', 'discriminating')",0.5657257,0.48090184,-0.073956974,-0.09728938,0.0463698,0.0086648,0.037705
57,0.34185916,0.22246228,"('unimaginative', 'imaginative')",0.11584755,0.083587065,-2.4370394,-2.4354672,-0.6597776,-0.709806,0.0500284
51,-0.34044608,-0.498053,"('uneducated', 'educated')",-0.3908928,-0.42582572,0.1295622,-0.019095592,-0.2005922,-0.3143248,0.1137326
18,-0.32452333,-0.40489277,"('disagreeable', 'welcoming')",-0.42968732,-0.5395965,-0.36032104,-0.4478171,-0.3715106,-0.4641021,0.0925915
84,0.31930122,0.4535559,"('inferior', 'superior')",1.0898764,1.1393102,0.9046371,0.9557231,0.7712715,0.8495297,-0.0782582
20,0.30696997,0.16582525,"('rough', 'thoughtful')",0.25951588,0.19539714,1.1859722,1.1423908,0.5841527,0.5012044,0.0829483
54,-0.30052415,-0.2730049,"('incapable', 'capable')",-0.31084892,-0.2954466,0.8851101,0.9331297,0.0912457,0.1215594,-0.0303137
79,0.29128045,0.44601744,"('wavering', 'unwavering')",-1.077057,-1.0178858,0.109668836,0.22724798,-0.2253692,-0.1148735,-0.1104957
26,0.2899559,0.33508217,"('hardhearted', 'benevolent')",0.8389885,0.830128,1.6061723,1.7040216,0.9117056,0.9564106,-0.044705
64,0.28644523,0.084499285,"('shy', 'confident')",0.6064592,0.57767314,-6.2577024,-6.089311,-1.788266,-1.8090463,0.0207803
66,-0.27426007,-0.09384812,"('inactive', 'active')",-1.0663043,-0.8945779,1.0688692,1.1635339,-0.090565,0.0583693,-0.1489343
27,-0.27216986,-0.40142974,"('hardhearted', 'softhearted')",-0.041106217,-0.10020799,1.5140556,1.4190645,0.4002599,0.3058089,0.094451
2,0.2682841,0.28619298,"('unlikable', 'likable')",0.7747372,0.80611295,0.4612521,0.58005136,0.5014245,0.5574524,-0.0560279
87,0.26507723,0.2564333,"('unsuccessful', 'successful')",0.6498683,0.69166285,0.47955614,0.4755122,0.4648339,0.4745361,-0.0097022
3,0.24045908,0.11648292,"('repellent', 'pleasant')",1.1379441,1.0760584,0.23853786,0.14334373,0.5389804,0.445295,0.0936854
77,-0.22719263,-0.42031407,"('unmotivated', 'motivated')",0.7640793,0.58981115,-1.0885085,-1.150915,-0.183874,-0.3271393,0.1432653
69,0.21561302,0.3338448,"('lazy', 'industrious')",0.7139108,0.7678346,-0.22475395,-0.16125956,0.2349233,0.3134733,-0.07855
47,-0.19586906,-0.02045526,"('stupid', 'smart')",0.26730904,0.3790661,5.1683273,5.131566,1.746589,1.8300589,-0.0834699
13,-0.1946007,-0.21359003,"('impolite', 'polite')",-0.24636745,-0.22289474,-0.51697636,-0.5734093,-0.3193148,-0.3366314,0.0173166
50,-0.19193111,-0.28932703,"('clumsy', 'skillful')",0.13622905,0.09324667,0.25706637,0.30422327,0.0671214,0.0360476,0.0310738
1,-0.18900472,-0.1487947,"('unfriendly', 'friendly')",0.5453873,0.4071579,1.6069876,1.60847,0.6544567,0.6222777,0.032179
8,-0.16740954,-0.104252316,"('unaffectionate', 'affectionate')",-0.36634856,-0.33302116,0.7277226,0.78222114,0.0646548,0.1149826,-0.0503278
83,-0.15434474,-0.18231052,"('powerless', 'powerful')",0.33725864,0.35159728,-1.1540915,-1.1209213,-0.3237259,-0.3172115,-0.0065144
70,0.14431697,0.05101868,"('lethargic', 'energetic')",0.20037127,0.26744008,0.32196343,0.33676887,0.2222172,0.2184092,0.003808
22,-0.1164055,-0.24543354,"('untrustworthy', 'trustworthy')",-0.28041646,-0.3364737,-0.91125816,-0.9037056,-0.4360267,-0.4952043,0.0591776
38,0.10632998,0.18003315,"('untruthful', 'truthful')",0.24461415,0.33310023,-0.24812005,-0.08568429,0.0342747,0.142483,-0.1082083
14,-0.09744008,-0.25836384,"('antisocial', 'social')",0.76426846,0.76011306,-0.7649339,-0.8724921,-0.0327018,-0.123581,0.0908792
68,-0.09361547,-0.2469174,"('dependent', 'independent')",-0.6705356,-0.76639134,-0.557674,-0.702484,-0.4406083,-0.5719309,0.1313226
86,0.08360962,0.11041558,"('uninfluential', 'influential')",-0.32904476,-0.36631677,-0.54354227,-0.54584116,-0.2629925,-0.2672474,0.0042549
29,-0.07969287,-0.01570835,"('unfair', 'fair')",0.13327739,0.14145751,-0.4316189,-0.48500487,-0.1260115,-0.1197519,-0.0062596
46,0.05528654,-0.18023694,"('uncompetitive', 'competitive')",0.7622179,0.66477245,-0.63789463,-0.77243763,0.0598699,-0.0959674,0.1558373
25,0.044663254,0.20109887,"('egoistic', 'altruistic')",0.8539735,0.8063212,1.7336663,1.7617987,0.8774343,0.923073,-0.0456387
42,0.034237977,-0.06631506,"('unreliable', 'reliable')",0.00074882805,0.07670518,-2.9356303,-2.8297915,-0.9668812,-0.9398005,-0.0270807
