,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,male-female
75,0.35093495,0.5127647,"('meek', 'impulsive')",-0.4651881,-0.3867816,-0.93527335,-0.92393875,-0.5299669,-0.35662192,-0.3948733,-0.2886444,-0.1062289
28,0.3423119,0.19039299,"('disloyal', 'loyal')",0.43706068,0.34949958,-0.5411095,-0.6605976,0.98773706,0.94042325,0.3065,0.2049295,0.1015705
34,0.32603246,0.3691609,"('mean', 'honorable')",0.07739568,0.14186488,1.0456226,1.1173601,6.3026414,6.4795,1.937923,2.0269713,-0.0890483
68,0.3194162,0.381799,"('dependent', 'independent')",-0.4579159,-0.5872123,-0.37225798,-0.18046193,-0.45643792,-0.41498026,-0.2417989,-0.2002139,-0.041585
64,0.30004728,0.36888173,"('shy', 'confident')",1.2303026,1.20137,1.0636218,1.2099137,-6.5826783,-6.690119,-0.9971766,-0.9774883,-0.0196883
78,-0.2955493,-0.27057767,"('nonresilient', 'resilient')",0.19705385,0.0918516,1.5217406,1.6422156,0.15607338,0.1939342,0.3948296,0.4143559,-0.0195263
39,0.27327788,0.42089844,"('exploitative', 'cooperative')",0.5266884,0.6640111,0.5859886,0.74313587,0.071668044,0.14302191,0.3644057,0.4927668,-0.1283611
21,0.23291025,0.0691948,"('immoral', 'moral')",0.5890509,0.4273632,2.2738397,2.5243726,-0.6158557,-0.6503054,0.6199863,0.5926563,0.02733
66,0.23102547,0.44395283,"('inactive', 'active')",-0.40198287,-0.25638202,-0.7321126,-0.7277622,0.5780005,0.51467717,-0.0812674,-0.0063786,-0.0748888
69,0.22501968,0.40195268,"('lazy', 'industrious')",0.5887095,0.69729304,-0.70737034,-0.88619876,-1.0083175,-1.0284648,-0.2254897,-0.2038544,-0.0216353
19,-0.22217986,-0.23348492,"('inhospitable', 'hospitable')",0.109501585,0.2693271,-1.0063857,-0.91616493,-0.124924466,-0.023055328,-0.3109971,-0.2258445,-0.0851526
44,0.22135717,0.5171767,"('prejudiced', 'unprejudiced')",0.3362794,0.42611024,-0.3104876,-0.11363084,-1.7607224,-1.6117169,-0.3783934,-0.1955152,-0.1828782
0,0.22118258,-0.102887794,"('unsociable', 'sociable')",0.71976554,0.53595287,1.2235947,1.157462,-0.11475434,-0.36928052,0.5124471,0.3053116,0.2071355
1,-0.20571038,-0.54605675,"('unfriendly', 'friendly')",0.085639976,-0.04988887,-0.9087982,-1.3370636,2.0626264,1.8220135,0.2584394,-0.0277489,0.2861883
29,0.20417172,0.41722167,"('unfair', 'fair')",-0.06601635,-0.037896667,-1.7280712,-1.7431661,-0.81671315,-0.8766983,-0.6016573,-0.5601348,-0.0415225
57,-0.1961543,-0.48759216,"('unimaginative', 'imaginative')",0.29085857,0.0076951776,0.3225158,0.31272143,-2.7297096,-2.8912232,-0.5781224,-0.7645997,0.1864773
79,0.17039768,0.17142549,"('wavering', 'unwavering')",-0.07986612,-0.038959913,-1.9811783,-2.0843554,-0.24760285,-0.21975127,-0.5345624,-0.5429103,0.0083479
59,-0.14965776,-0.10488199,"('foolish', 'wise')",-0.47764778,-0.24675667,-1.690566,-1.5771528,0.24632028,0.35753486,-0.5178878,-0.3928142,-0.1250736
85,-0.14007787,0.08079912,"('insignificant', 'prestigious')",-0.85493284,-0.59693617,-1.9263949,-2.0507612,-0.26811618,-0.2351368,-0.7973805,-0.7005088,-0.0968717
22,0.13650912,0.104484744,"('untrustworthy', 'trustworthy')",-0.1553403,-0.24871752,0.8678579,0.887503,-0.68381786,-0.72671866,0.0413022,0.0041379,0.0371643
54,0.11590023,0.17219494,"('incapable', 'capable')",0.41678283,0.53976405,-0.54962856,-0.32339865,1.0953778,1.4764216,0.2696081,0.4662455,-0.1966374
4,0.108675,0.17566258,"('disliked', 'liked')",1.3081802,1.2211299,-0.58347094,-0.8198324,-6.7194552,-7.003787,-1.4715178,-1.6067067,0.1351889
72,-0.10792596,-0.038229845,"('unambitious', 'ambitious')",0.20443374,0.27481136,0.33756775,0.57307667,-0.4364269,-0.30828413,-0.0005878,0.1253435,-0.1259313
25,0.09376412,-0.012929872,"('egoistic', 'altruistic')",0.8732767,0.8373251,-0.08432645,-0.2771657,1.0523028,0.89696074,0.4837543,0.3610476,0.1227067
58,-0.064996675,-0.17432849,"('undiscriminating', 'discriminating')",0.3542682,0.34434694,0.45710966,0.3092677,0.0025230963,-0.107195206,0.1872261,0.0930227,0.0942034
2,-0.019703422,0.026449965,"('unlikable', 'likable')",0.33236355,0.39303112,0.7790677,0.86243623,0.6100841,0.7664446,0.425453,0.5120905,-0.0866375
41,-0.010569565,-0.21075809,"('unforgiving', 'forgiving')",0.1721251,0.17511335,0.45582485,0.32177362,0.09739712,0.051711727,0.1786944,0.0844602,0.0942342
