,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
51,1.4969256,0.9711338,"('uneducated', 'educated')",-0.47500157,-0.37446138,-1.5183982,-1.5166283,-0.73912066,-0.7179357,0.025978744,-0.1367629,-0.2419232,-0.3549309,0.1130077
7,1.4806707,0.808846,"('insensitive', 'sensitive')",0.0653968,-0.29113695,-0.9039092,-1.0014418,-0.43327093,-0.73444605,0.655942,0.667526,0.1729659,-0.1101306,0.2830965
41,-1.4236807,-1.2470183,"('unforgiving', 'forgiving')",-0.8781479,-0.8214652,-0.96761477,-0.9687559,-0.6661892,-0.5815109,-0.09179576,-0.043435,-0.8054857,-0.7324371,-0.0730486
69,-1.4128213,-0.6891034,"('lazy', 'industrious')",0.7364552,0.81291485,0.6737068,0.6559908,1.4177824,1.3199092,-1.1851417,-1.0614359,0.0459963,0.2076551,-0.1616588
12,1.4126815,1.1255277,"('unsupportive', 'supportive')",0.10973957,0.1001787,-1.1580646,-1.2625791,-0.9606553,-0.9416891,-1.7767668,-1.8580638,-0.4746131,-0.5673251,0.092712
54,-1.3688148,-1.4497068,"('incapable', 'capable')",-1.3026558,-1.3337258,-0.3129698,-0.31293952,-0.8938388,-0.9121744,1.0099833,0.9554862,-0.5736592,-0.610612,0.0369528
5,-1.3464737,-0.49258637,"('distant', 'outgoing')",-0.6133411,-0.37528485,0.66035324,0.63403636,0.38368517,0.54686785,-0.42950428,-0.4388731,-0.2690561,-0.025168,-0.2438881
62,1.3399394,0.56511056,"('incompetent', 'brilliant')",-0.40246588,-0.5663509,-1.8995919,-1.9903215,-1.0918535,-1.3059368,0.35764074,0.20245646,-0.3392663,-0.6190084,0.2797421
19,-1.3167853,-1.0057225,"('inhospitable', 'hospitable')",-0.8348359,-0.8032417,-0.58661586,-0.6702539,-0.4885863,-0.49523562,-0.7492636,-0.82485783,-0.7952174,-0.7598623,-0.0353551
55,1.294433,0.5350531,"('incompetent', 'clever')",-0.78690886,-0.7616267,-2.3042731,-2.2782354,-1.6347177,-1.5767316,0.07373323,0.016465958,-0.6715466,-0.8130149,0.1414683
81,1.285506,0.32845697,"('submissive', 'aggressive')",-0.4743749,-0.74106145,-1.8552883,-1.9492785,-1.3965764,-1.5968385,-0.56554604,-0.7479446,-0.6012559,-0.9413332,0.3400773
68,-1.1901042,-1.2329974,"('dependent', 'independent')",-1.1342416,-0.9779,-0.6332819,-0.5632321,-1.2695141,-1.2739398,-1.5347522,-1.4342943,-1.1523788,-1.0964727,-0.0559061
13,1.1563759,0.44685206,"('impolite', 'polite')",-0.5288739,-0.81980646,-1.0892507,-1.2506281,-1.3215352,-1.5667832,-0.49699742,-0.7221448,-0.4560563,-0.7825021,0.3264458
2,-1.1453837,-1.1643631,"('unlikable', 'likable')",0.032368325,-0.15226758,0.12903374,-0.037422914,0.8102909,0.5608458,0.5087273,0.45863312,0.0670073,-0.0669149,0.1339222
39,1.1412289,0.7654493,"('exploitative', 'cooperative')",0.29287234,-0.04417853,-0.485265,-0.5269946,-0.0485949,-0.24403492,0.20389925,0.2534114,0.2208281,0.0407305,0.1800976
10,1.1288452,0.45467114,"('unsympathetic', 'sympathetic')",-0.816928,-0.6952505,-2.701209,-2.6507275,-1.9836036,-1.799954,0.12816897,0.1691153,-0.8489452,-0.9044291,0.0554839
16,-1.0512258,-0.5825562,"('unpopular', 'popular')",0.3387161,0.5383528,1.2596954,1.2319455,0.78001356,0.8799023,-0.07479872,-0.010822207,0.2504801,0.4113644,-0.1608843
11,1.0444778,0.49888852,"('unhelpful', 'helpful')",-0.5796844,-0.8154221,-1.3548943,-1.6140878,-1.0295777,-1.2572918,1.3853192,1.1990482,-0.1068719,-0.397773,0.2909011
58,-0.9991347,-0.4479707,"('undiscriminating', 'discriminating')",-0.45360115,-0.09464773,-1.8493108,-1.6987976,-0.18521741,0.0926927,-0.30791014,-0.22374767,-0.7590349,-0.4744942,-0.2845407
49,-0.9838703,-1.3866029,"('unable', 'able')",-1.5898716,-1.7865552,-1.2133641,-1.4339509,-1.2432027,-1.4321227,-0.40650892,-0.5539473,-1.0873635,-1.3186358,0.2312723
88,0.9633635,0.8555801,"('low', 'eminent')",-0.29882887,-0.25790176,-1.119683,-1.066565,-0.5428534,-0.5596328,0.16855118,0.22554913,-0.1658901,-0.1605941,-0.005296
32,0.9541199,0.46805853,"('unkind', 'kind')",-0.4223074,-0.64148754,-0.7702237,-0.9107558,-0.7991663,-0.850566,0.9037684,0.82223415,-0.0267618,-0.2225034,0.1957416
65,0.9367197,0.16021939,"('insecure', 'secure')",-0.038550615,-0.28028256,-1.6695833,-1.7187483,-1.4647274,-1.6908956,0.09190912,-0.019492399,-0.4288465,-0.7098399,0.2809934
77,-0.93548137,-1.1850421,"('unmotivated', 'motivated')",-0.58268,-0.5729197,-1.437095,-1.5027794,-0.44215757,-0.44083303,-1.3087751,-1.3539597,-0.9412378,-1.0111068,0.069869
76,0.8777971,0.09503259,"('anxious', 'daring')",-0.5842539,-0.7874247,-0.24584806,-0.29871055,-0.80194414,-0.79551286,0.20528494,0.12376636,-0.1097928,-0.3325698,0.222777
25,-0.8685343,-0.340942,"('egoistic', 'altruistic')",1.3633074,1.4659503,1.2354674,1.2603517,1.6764982,1.6732271,1.1284844,1.2622144,0.9070446,1.0641603,-0.1571157
82,0.83915883,0.3902181,"('poor', 'rich')",-0.37219608,-0.5890151,-0.59889877,-0.7978789,-0.12109356,-0.24872325,6.583502,6.5244303,1.2660944,1.0558062,0.2102882
27,-0.8349525,-0.6980406,"('hardhearted', 'softhearted')",-0.67197824,-0.632583,-0.029665295,0.11361273,-0.49126416,-0.31711486,1.0151483,1.2534428,-0.2025424,-0.0561366,-0.1464058
21,0.8242167,0.24955133,"('immoral', 'moral')",0.118684605,0.0785126,-1.9362929,-1.897309,-1.3476373,-1.3905144,-0.8301745,-0.8275126,-0.6342407,-0.7574544,0.1232137
46,0.8159847,0.24573535,"('uncompetitive', 'competitive')",0.5604702,0.68550026,-2.253854,-2.331142,-0.66955775,-0.6230774,-1.0845615,-1.1425658,-0.5263037,-0.63311,0.1068063
33,-0.7509296,-0.24332508,"('wrong', 'right')",0.82808053,0.9896812,0.8462249,0.9788436,0.9595092,1.1046921,0.050521422,0.18455979,0.3866813,0.6028903,-0.216209
64,0.74959683,0.4566698,"('shy', 'confident')",0.078008845,0.033501714,-0.43074077,-0.40207994,-0.30735666,-0.33318123,-5.9581122,-6.126257,-1.1737208,-1.2742693,0.1005485
48,0.7425578,0.41860604,"('unintelligent', 'intelligent')",-0.34641123,-0.3269125,-1.5048093,-1.4997303,-0.6311378,-0.61238146,-0.050220173,-0.055699944,-0.3580041,-0.4152236,0.0572195
72,0.7320845,0.5252114,"('unambitious', 'ambitious')",-0.12568435,-0.16883959,-0.5902561,-0.53943455,-0.20945328,-0.1892242,0.41867462,0.3482348,0.0450731,-0.0048104,0.0498835
47,0.72590774,0.40564054,"('stupid', 'smart')",-0.46195766,-0.4591214,-0.66198045,-0.6063636,-0.17440759,-0.20764479,5.2905064,5.256657,0.9436137,0.8778336,0.0657801
66,-0.67600656,-0.22663811,"('inactive', 'active')",-0.3744126,-0.01562351,0.52544206,0.79316914,0.77074426,1.1107798,0.047323227,0.34020552,0.0586181,0.4003786,-0.3417605
28,0.66888887,0.53016925,"('disloyal', 'loyal')",-0.295406,-0.22734979,-0.5592692,-0.55482,-0.15985256,-0.06918275,0.88298726,1.0727032,0.1074697,0.150304,-0.0428343
42,0.63988984,0.3234446,"('unreliable', 'reliable')",0.17898361,-0.010475315,-0.06127661,-0.26538193,0.035511892,-0.19556935,-2.824058,-3.002445,-0.4061899,-0.6300854,0.2238955
37,0.61436105,0.25677213,"('fake', 'genuine')",0.18676898,0.051590815,0.09669991,0.10523044,0.2057533,0.17908727,0.13186115,0.20694786,0.2470889,0.1599257,0.0871632
86,0.6079425,0.4095153,"('uninfluential', 'influential')",-0.98541737,-0.6586506,-2.6579144,-2.5178688,-1.4184071,-1.1354373,-0.14192133,-0.06357436,-0.9191436,-0.7932031,-0.1259405
45,0.6031735,0.3070547,"('incompetent', 'competent')",-0.7001145,-0.59057367,-2.6206768,-2.6188595,-1.613975,-1.543295,-0.13937236,-0.105800346,-0.894193,-0.9102947,0.0161017
50,-0.6007651,-0.43755263,"('clumsy', 'skillful')",-0.04108083,-0.042837404,0.06990108,-0.05959862,0.20966789,0.24890803,-0.075004175,-0.08184577,-0.0874562,-0.0745853,-0.0128709
61,0.5920296,0.4826818,"('illogical', 'logical')",-0.38142395,-0.37915987,-0.8842763,-0.8209024,-0.9015974,-0.9379937,0.13644359,0.2676177,-0.2877649,-0.2775513,-0.0102136
15,-0.5814289,-0.63382363,"('boring', 'funny')",-0.30309945,-0.2514374,0.06907034,0.07279582,0.18873714,0.28542435,-0.036945917,0.058862455,-0.1327334,-0.0936357,-0.0390977
29,-0.5763664,-0.40677,"('unfair', 'fair')",-0.16325442,-0.13875246,0.730407,0.63177574,0.08985208,-0.00852792,-0.55372775,-0.48062128,-0.0946179,-0.0805792,-0.0140387
24,0.56817794,0.14614768,"('dishonest', 'honest')",-0.9569337,-1.1673203,-0.6726358,-0.6619381,-0.7437455,-0.7348335,0.80542433,0.9467004,-0.1999426,-0.2942487,0.0943061
20,-0.56795806,-0.57569265,"('rough', 'thoughtful')",-0.80925274,-0.765776,-0.26862198,-0.16789913,-0.50471765,-0.4040616,0.27388498,0.4145407,-0.3753331,-0.2997777,-0.0755554
30,0.5373953,-0.043512445,"('intolerant', 'tolerant')",-1.2636279,-1.4852437,-1.5379598,-1.5876026,-1.3231301,-1.4995108,0.3103734,0.13734558,-0.6553898,-0.8957047,0.2403149
23,0.5219842,-0.026313435,"('insincere', 'sincere')",-1.0212463,-1.3258368,-1.0221767,-1.1456783,-1.2886415,-1.4511238,6.307193,6.3258915,0.6994225,0.4753879,0.2240346
17,-0.5022022,-0.29736704,"('nasty', 'nice')",-0.32206804,-0.13877338,1.1034939,1.2246387,0.18471654,0.35283753,-0.3456469,-0.31802484,0.0236587,0.1646622,-0.1410035
44,-0.47085482,-0.56868714,"('prejudiced', 'unprejudiced')",0.6211754,0.37943035,1.5556552,1.483099,0.22210164,-0.054451354,-0.9644007,-1.0741262,0.1927354,0.0330529,0.1596825
53,0.43879595,0.5130234,"('uncreative', 'creative')",-0.63818246,-0.55991703,-0.40431666,-0.4863207,0.22181836,0.21241021,0.37394878,0.42134055,-0.0015872,0.0201073,-0.0216945
57,0.4216243,0.24600348,"('unimaginative', 'imaginative')",-1.1999646,-1.0397587,-1.7123486,-1.6503137,-1.38095,-1.2231417,-3.1224627,-3.1581237,-1.3988203,-1.3650669,-0.0337534
4,-0.421193,0.010711096,"('disliked', 'liked')",-0.55268216,-0.33983928,-0.042373717,-0.09845219,0.5526709,0.6282642,-7.6590643,-7.727915,-1.6245285,-1.5054462,-0.1190823
14,0.36890846,-0.2969486,"('antisocial', 'social')",-0.74398494,-0.84352803,-2.731265,-2.742023,-1.3973849,-1.4659828,-0.33744907,-0.42305833,-0.9682351,-1.1543082,0.1860731
67,0.36740685,0.35548738,"('doubtful', 'determined')",0.69851124,0.6818693,0.15916477,0.2426401,0.19563895,0.17203599,-0.6374214,-0.68598163,0.1566601,0.1532102,0.0034499
84,0.31235775,0.2709447,"('inferior', 'superior')",0.2861204,0.3439243,0.019750625,0.0051135756,-0.027786784,-0.029289257,0.1296041,0.2357175,0.1440092,0.1652822,-0.021273
26,-0.266698,0.090777405,"('hardhearted', 'benevolent')",0.14997031,0.30739218,-0.663422,-0.59538525,0.31501457,0.5312059,1.0355735,1.1403172,0.1140877,0.2948615,-0.1807738
34,-0.25229818,-0.46130285,"('mean', 'honorable')",-0.09376361,-0.2276453,-1.0527806,-1.1551161,-0.58265495,-0.8022511,4.6463313,4.662114,0.5329668,0.4031598,0.129807
78,-0.2503332,-0.18387733,"('nonresilient', 'resilient')",0.07252271,0.37226844,-0.7518588,-0.90079415,-0.7371037,-0.5877887,-0.49179715,-0.40443528,-0.431714,-0.3409254,-0.0907886
40,0.2195672,0.4786013,"('stingy', 'generous')",0.35806528,0.63430905,0.3343265,0.5293321,0.34782544,0.69204384,-1.9191805,-1.7691256,-0.1318792,0.1130321,-0.2449113
9,-0.21320058,0.020369846,"('unaffectionate', 'caring')",-0.25654915,-0.18221846,-0.6824996,-0.7324383,-0.13945188,-0.037214044,1.4082323,1.4657452,0.0233062,0.1068488,-0.0835426
73,-0.14640708,0.19353434,"('helpless', 'self-reliant')",-0.07538962,-0.08624712,0.7372512,0.72789675,0.056350544,0.115372226,-3.3906765,-3.5171516,-0.5637743,-0.5133191,-0.0504552
22,-0.14507475,-0.5073505,"('untrustworthy', 'trustworthy')",-0.9944663,-0.91607666,-0.5723529,-0.6140092,-0.9418265,-1.0021465,-0.71182096,-0.80847096,-0.6731083,-0.7696107,0.0965024
59,0.13993591,0.5861245,"('foolish', 'wise')",0.21800217,0.16668016,2.0871477,2.02245,1.7640674,1.7517271,0.17778593,0.2591054,0.8773878,0.9572174,-0.0798296
3,0.095623985,-0.0029787607,"('repellent', 'pleasant')",-0.031778194,0.12719601,-0.7208126,-0.59190935,-0.8850972,-0.7828004,0.63681644,0.68322635,-0.1810495,-0.1134532,-0.0675963
0,0.08509296,-0.3465163,"('unsociable', 'sociable')",-0.6175325,-0.4498859,-2.131884,-2.0847723,-1.6286658,-1.6002369,-0.3234375,-0.42793223,-0.9232854,-0.9818687,0.0585833
38,0.059501078,0.05005842,"('untruthful', 'truthful')",-0.40840715,-0.48941672,-0.55072385,-0.7033663,0.07223667,-0.04046138,-0.11385739,-0.08182469,-0.1882501,-0.2530021,0.064752
87,0.053408924,-0.11142245,"('unsuccessful', 'successful')",-0.6460697,-0.72298014,-1.5089684,-1.5184083,-1.0577611,-1.1386269,-0.35495585,-0.29665565,-0.7028693,-0.7576187,0.0547494
74,-0.05279928,-0.0739138,"('undedicated', 'dedicated')",-0.9117453,-0.7585012,-1.4131262,-1.4118332,-1.0402786,-1.0094213,-0.16328631,-0.15186706,-0.7162471,-0.6811073,-0.0351398
83,0.043897577,0.16679367,"('powerless', 'powerful')",0.15147205,0.3547935,-0.9484887,-0.92734843,-0.2931667,-0.21356025,-0.64742494,-0.7494857,-0.3387422,-0.2737615,-0.0649807
