,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,male-female
18,-1.1135011,-1.534261,"('disagreeable', 'welcoming')",-1.4547062,-1.7876393,-0.0039006993,-0.29970622,-0.24265344,-0.6310818,-1.0535976,-1.0610578,-0.7736718,-1.0627493,0.2890775
28,-1.093068,-1.0850936,"('disloyal', 'loyal')",-0.25196856,-0.21423945,-0.14843358,0.13030896,-0.030320723,-0.03676014,1.5873213,1.6880406,0.0127061,0.0964513,-0.0837452
46,1.0465162,0.8754459,"('uncompetitive', 'competitive')",0.7143606,0.3882593,0.5790973,0.3821307,1.1221019,0.52686447,0.119724914,0.26900202,0.7163601,0.4883405,0.2280196
53,-0.9448192,-0.82293457,"('uncreative', 'creative')",-0.42158493,-0.34029406,0.8731887,1.1221718,-0.8410532,-0.81010014,1.3380758,1.7922482,0.0007614,0.1882182,-0.1874568
26,-0.91537154,-0.67494786,"('hardhearted', 'benevolent')",1.1918249,1.3509172,1.7790473,2.1476364,0.50617224,0.62969583,1.4840348,1.8657175,0.8091415,1.0638039,-0.2546624
73,0.9010423,0.87352794,"('helpless', 'self-reliant')",0.7388827,0.6178115,0.15196243,0.09985886,-0.14860287,0.070899785,-3.8029184,-3.7643812,-0.4319268,-0.4204566,-0.0114702
50,0.87562007,0.69424325,"('clumsy', 'skillful')",-0.048317246,-0.015283611,1.536465,1.6392798,0.15140152,0.09819645,0.52529836,0.45270234,0.6080935,0.5738276,0.0342659
27,-0.84435564,-0.72655094,"('hardhearted', 'softhearted')",0.16424641,0.28480166,-1.2540317,-0.67962533,-0.48468396,-0.57704026,0.5486166,0.9218586,-0.3740417,-0.1553112,-0.2187305
34,-0.8243725,-0.82927847,"('mean', 'honorable')",-0.6189374,-0.7024165,-0.18278356,0.20569782,0.5365701,0.24179134,5.5108323,5.3271956,0.8842618,0.848598,0.0356638
5,-0.80983335,-0.5569383,"('distant', 'outgoing')",0.45389476,0.77295333,0.5005379,1.1319754,-0.98734576,-0.48321742,-0.79191196,-0.34820297,-0.3269317,0.103314,-0.4302457
9,-0.79769164,-0.75734943,"('unaffectionate', 'caring')",0.48816258,0.6533805,-0.16967787,0.35207763,-0.34908155,-0.16501416,1.1836996,1.5081317,0.0710822,0.3182453,-0.2471631
48,-0.7963507,-0.9013412,"('unintelligent', 'intelligent')",-0.95165104,-1.2171453,-1.1919328,-1.1886029,-1.0978057,-1.2327392,-0.30993316,-0.2818461,-0.8695348,-0.9643349,0.0948001
42,0.77927893,0.5926478,"('unreliable', 'reliable')",0.799086,0.56177145,1.3145889,1.2015893,0.42990574,0.5041089,-2.4418912,-2.2971344,0.1761937,0.1125966,0.0635971
24,-0.7792046,-0.8324879,"('dishonest', 'honest')",-0.048743535,-0.26654917,-0.58787143,-0.3804488,0.10651415,0.106183246,0.7704811,1.0371709,-0.1077649,-0.0672263,-0.0405386
39,-0.7636567,-0.89980227,"('exploitative', 'cooperative')",-0.73052394,-0.86829877,-0.81673986,-1.1925263,0.15694378,-0.03844369,0.03143163,-0.029782102,-0.424509,-0.6057706,0.1812616
76,0.7598967,0.619315,"('anxious', 'daring')",-0.026775094,-0.42175585,1.3058649,0.8330477,0.82466966,0.3388218,0.63894844,0.595117,0.7005209,0.3929091,0.3076118
13,0.75173825,0.19626182,"('impolite', 'polite')",0.13456605,-0.2184296,-0.49675378,-0.819081,1.3876512,1.0311859,0.19224922,0.04769835,0.3938902,0.0475271,0.3463631
56,0.68287283,0.28050572,"('impractical', 'practical')",1.059592,0.7723338,-0.24250293,-0.45837456,1.6364052,1.173832,0.09669086,-0.100142255,0.6466116,0.3336309,0.3129807
23,-0.68127203,-1.1376233,"('insincere', 'sincere')",0.22014506,-0.08773548,-0.7694979,-0.8493056,0.4352319,-0.26601693,6.014428,5.5977736,1.043807,0.6514184,0.3923886
49,-0.6778165,-0.4284442,"('unable', 'able')",-0.65307385,-0.29207426,-0.60064983,-0.34845582,-1.0741379,-1.1625395,-1.0041896,-0.94991666,-0.8019735,-0.6362861,-0.1656874
41,-0.6303004,-0.40700358,"('unforgiving', 'forgiving')",-1.1182679,-1.2122774,-0.2735975,-0.1403169,-0.15282032,-0.23882039,0.2201284,0.15093903,-0.3909715,-0.3694959,-0.0214756
29,-0.61118126,-0.28705183,"('unfair', 'fair')",0.41045195,0.6245631,0.33779728,0.7281506,-1.4023504,-1.022003,-0.8775815,-0.679633,-0.4285728,-0.1271948,-0.301378
82,0.60438746,0.24916203,"('poor', 'rich')",-0.46521294,-0.8736564,0.7197091,0.56758505,0.0976175,-0.30422774,6.778963,6.379699,1.5470928,1.2037125,0.3433803
63,0.5954595,0.43703604,"('unperceptive', 'insightful')",-0.064415224,-0.3439806,1.2716056,1.3677907,0.7830635,0.5435234,0.46664476,0.7121067,0.6104716,0.5432952,0.0671764
3,-0.5937712,-0.7078177,"('repellent', 'pleasant')",-0.46258694,-0.6961791,-0.26703268,-0.36030364,0.5437517,0.10122081,0.7516807,0.8564135,-0.0055917,-0.1613332,0.1557415
40,-0.579451,-0.23384112,"('stingy', 'generous')",-0.2793111,-0.34268877,-0.89115256,-0.7878497,-0.044195343,-0.082303956,-2.3712683,-2.0084019,-0.8330756,-0.6910171,-0.1420585
79,-0.5777628,-0.23354,"('wavering', 'unwavering')",-0.8587993,-0.4035738,0.8586995,1.251525,-0.85044014,-0.59889567,-0.06507315,0.19473322,-0.2986752,0.0420498,-0.340725
20,-0.5747269,-0.2909061,"('rough', 'thoughtful')",-1.0742166,-0.9543062,0.073843166,0.24098384,-0.13947083,-0.29642943,0.471151,0.4935098,-0.248684,-0.1614296,-0.0872544
16,-0.57140535,-0.512196,"('unpopular', 'popular')",0.7045524,0.89582115,0.7977615,0.7566875,-0.023661502,0.27044398,0.21734601,0.17913088,0.2249186,0.3179775,-0.0930589
67,0.5442009,0.09334378,"('doubtful', 'determined')",0.8016013,0.5864193,0.6495069,0.5273458,0.8215137,0.8964255,0.0036216006,-0.1693635,0.5640889,0.3868341,0.1772548
68,-0.534906,-0.44941774,"('dependent', 'independent')",-1.8989923,-2.1474679,-1.1221815,-1.1018755,-0.84608316,-1.031731,-1.7821499,-1.7436033,-1.2368626,-1.2948191,0.0579565
65,0.5244602,0.23289815,"('insecure', 'secure')",-0.5508357,-0.66029495,-0.5567071,-0.9637923,0.23453799,-0.11093582,0.16735159,-0.17271586,-0.0362386,-0.3349682,0.2987296
32,-0.5214618,-0.9998853,"('unkind', 'kind')",0.36136287,0.18377024,0.13781266,-0.013614126,0.4981567,0.0032262038,1.4551692,1.5222528,0.3862079,0.13915,0.2470579
22,0.51743007,0.76158065,"('untrustworthy', 'trustworthy')",0.10267392,-0.054504126,0.12745184,0.14168976,0.03762272,0.0195541,-0.80491614,-0.7507081,-0.0039475,0.0235225,-0.02747
55,0.5048951,0.34567553,"('incompetent', 'clever')",0.3692483,-0.020275624,-0.5081047,-0.73351216,0.26508948,-0.07254441,0.08131021,0.03609553,0.1424877,-0.0889122,0.2313999
57,-0.48884448,0.0046256837,"('unimaginative', 'imaginative')",0.092623316,0.08536798,0.21802564,0.47782493,-0.2991105,-0.404324,-2.6694689,-2.1219664,-0.629355,-0.3916944,-0.2376606
47,-0.46749172,-0.6320789,"('stupid', 'smart')",0.000373099,-0.23875397,0.3820114,0.4170013,1.2820373,0.8275971,5.35232,5.004323,1.30985,1.0756177,0.2342323
19,-0.46284556,-0.38920307,"('inhospitable', 'hospitable')",0.38303125,0.739531,0.022566445,0.42412233,-0.7952505,-0.47211695,-0.32498425,-0.027783377,-0.2354965,0.05491,-0.2904065
8,-0.43889096,-0.3490886,"('unaffectionate', 'affectionate')",0.13998091,0.3047262,0.019146748,0.5725798,-0.5105617,-0.16259637,0.76305366,1.361314,-0.0054543,0.345387,-0.3508413
70,0.4258252,0.43770006,"('lethargic', 'energetic')",0.7830575,0.4895779,0.75942284,0.8160787,0.9324864,0.69153374,0.62753254,0.71829396,0.7056649,0.6306369,0.075028
62,0.42252755,0.18208905,"('incompetent', 'brilliant')",0.45278114,0.21219504,-1.1619434,-1.4146597,0.823023,0.5005062,-0.20986785,-0.26305988,0.0653041,-0.1565859,0.22189
4,-0.41491213,0.10111226,"('disliked', 'liked')",-0.26660484,-0.090950854,0.981804,1.0337834,0.0064662322,0.4487758,-6.774454,-6.171386,-1.2935402,-0.935733,-0.3578072
64,0.4012719,0.16764484,"('shy', 'confident')",0.53503543,0.3282435,0.4905597,-0.11267023,0.9110165,0.8866416,-6.1101003,-6.155301,-0.7544434,-0.9770883,0.2226449
51,0.3953913,-0.25447214,"('uneducated', 'educated')",-0.25277036,-0.8850085,1.3178523,0.61309874,1.0815034,0.8358809,0.69217,0.2772008,0.6468293,0.11734,0.5294893
77,-0.38158685,-0.88309914,"('unmotivated', 'motivated')",0.6434422,0.54095733,0.009069987,-0.43123868,0.6084293,0.3184196,-1.1445165,-1.3650657,-0.0530324,-0.3640053,0.3109729
61,-0.37277094,-0.2261037,"('illogical', 'logical')",-0.75288355,-0.6538059,0.14153671,0.2688674,0.16106732,0.20484656,-0.2195409,-0.19199383,-0.2085183,-0.1196379,-0.0888804
60,0.36408445,-0.20531642,"('inefficient', 'efficient')",0.6279069,0.13112532,-1.0938452,-1.412053,1.5161685,0.8225395,0.0692627,-0.13826098,0.2967155,-0.1603931,0.4571086
15,-0.35660794,-0.2440891,"('boring', 'funny')",0.80438507,1.0220351,0.5260667,0.5944739,-0.6474454,-0.1913735,0.022915266,0.21637882,0.0698627,0.279485,-0.2096223
86,-0.3534583,-0.476439,"('uninfluential', 'influential')",0.2235476,-0.057574388,0.023460241,0.15605257,0.20409928,0.15497635,-0.44206494,-0.24007659,-0.0688832,-0.0926122,0.023729
59,-0.34641147,-0.5110285,"('foolish', 'wise')",0.40425694,0.62365955,1.3086389,1.154772,-0.25119784,0.041769277,-0.13440073,-0.20124148,0.1961772,0.2215862,-0.025409
54,-0.33260754,-0.5566519,"('incapable', 'capable')",0.12878549,0.07459522,0.12252162,-0.05227363,-0.6102141,-0.5166071,0.57734334,0.42945212,-0.0228342,-0.1242971,0.1014629
45,0.330405,0.6687336,"('incompetent', 'competent')",0.87885785,0.9287732,0.295834,0.7376838,1.4154127,1.2638801,0.19091558,0.37595642,0.622285,0.7950054,-0.1727204
72,0.32283288,0.18539967,"('unambitious', 'ambitious')",-0.92924523,-0.93506235,-1.3107368,-1.4821318,0.60974324,0.5997732,-0.6027472,-0.6513445,-0.3820306,-0.4566732,0.0746426
43,-0.29782987,-0.41787907,"('irresponsible', 'responsible')",0.5144626,0.26915056,-0.5005033,-0.377034,0.16372392,-0.1014407,0.8618169,1.1355315,0.1483341,0.1016657,0.0466684
69,0.28813222,0.37446174,"('lazy', 'industrious')",0.13480245,0.50500166,0.51065636,0.6291548,-0.41300535,-0.044638403,-1.6234367,-1.5224423,-0.2205702,-0.0116925,-0.2088777
14,0.28138384,0.23942855,"('antisocial', 'social')",0.66415304,0.38095963,0.45303047,0.14177763,1.2163461,1.0330801,-0.2798632,-0.2874766,0.4670101,0.3015539,0.1654562
12,0.2549761,0.21300544,"('unsupportive', 'supportive')",1.076344,1.0152527,0.48748583,0.6188088,0.75385493,0.6798049,-1.8602028,-1.3525395,0.1424916,0.2348664,-0.0923748
66,0.25131094,0.34491843,"('inactive', 'active')",0.26183906,0.41358784,1.4390341,1.5248939,0.63779795,0.8064485,0.7169058,0.8787182,0.6613776,0.7937133,-0.1323357
2,0.24802019,0.06954949,"('unlikable', 'likable')",0.39247358,0.35345432,1.4138827,1.2661016,1.0655951,1.064557,0.6546223,0.5804151,0.7549188,0.6668155,0.0881033
84,0.24487412,0.10260178,"('inferior', 'superior')",0.688358,0.7613788,0.84639686,0.62960476,0.6455367,0.63833666,0.19288099,-0.01132401,0.5236094,0.4241196,0.0994898
7,0.22343631,0.11324928,"('insensitive', 'sensitive')",1.1517982,1.2017101,-0.18973446,-0.03964124,0.20791104,-0.16168606,0.08374681,0.26135084,0.2954316,0.2749966,0.020435
21,0.20966466,-0.3752016,"('immoral', 'moral')",0.19755487,-0.06455512,0.21148072,-0.26182753,0.32001296,-0.31162056,-0.75403625,-1.1953132,0.0369354,-0.4417036,0.478639
78,-0.20484652,-0.045010805,"('nonresilient', 'resilient')",0.2833983,0.36635983,0.31496918,0.52735424,-0.10328403,-0.32857698,0.34423396,0.6600088,0.1268942,0.236027,-0.1091328
35,0.20249182,0.567864,"('corrupt', 'incorrupt')",-0.79279244,-0.33338994,0.07982072,0.4497728,-1.2086713,-0.7016157,-0.52666456,-0.44208616,-0.4491632,-0.091891,-0.3572722
83,-0.18425696,-0.18417785,"('powerless', 'powerful')",0.06212667,0.022121571,-0.8285459,-0.66837454,-0.09144571,0.012628887,-1.1638055,-1.1783595,-0.4411855,-0.3992323,-0.0419532
10,0.17814973,0.08617525,"('unsympathetic', 'sympathetic')",0.7151463,0.42948425,-0.76876986,-0.6102065,0.92513466,0.32139975,0.8579214,1.1158433,0.3815165,0.2685392,0.1129773
71,-0.13268432,-0.08005524,"('diffident', 'self-confident')",1.2772198,1.465026,-0.3747036,0.073155686,0.03658101,0.35819325,0.28940362,0.48687977,0.2191633,0.4606399,-0.2414766
37,0.13255487,-0.042634487,"('fake', 'genuine')",0.30204523,0.3385352,-0.33163446,-0.041454032,0.18502937,0.15260237,0.4930312,0.611172,0.1562052,0.2036442,-0.047439
0,-0.13075562,-0.38489088,"('unsociable', 'sociable')",0.10148358,-0.1359885,-0.22749785,-0.3093122,1.6368059,1.2777745,0.3008616,0.35236457,0.3361795,0.1599895,0.17619
74,0.12232343,0.103797905,"('undedicated', 'dedicated')",0.63966143,0.49053574,0.86778027,0.9911879,0.5514789,0.19627282,0.5344838,0.7434774,0.5431456,0.5050543,0.0380913
30,0.110442504,-0.01531969,"('intolerant', 'tolerant')",1.3366767,0.9929464,0.30269408,0.012324013,1.1031003,0.7362368,0.42290556,0.2198858,0.6551639,0.3892147,0.2659492
33,0.10704207,-0.124978974,"('wrong', 'right')",-0.006136272,0.062254556,0.15918519,0.11860916,0.5143609,0.7009876,-1.1895466,-1.3037523,-0.0830189,-0.109376,0.0263571
11,0.08048129,-0.24452996,"('unhelpful', 'helpful')",0.21569143,-0.084542416,-0.07680714,-0.05864387,0.68699276,0.4554444,2.7938948,2.7971869,0.7400506,0.572983,0.1670676
44,-0.0628991,0.043186717,"('prejudiced', 'unprejudiced')",-1.1030809,-1.1748586,-1.0057428,-1.363544,-0.767024,-0.7997174,-1.2853382,-1.5906339,-0.844817,-0.9771134,0.1322964
38,0.061962493,0.12036942,"('untruthful', 'truthful')",-0.32556608,-0.3955828,-0.47005424,-0.23936845,0.30973116,0.41921458,0.32475835,0.46538556,-0.0198337,0.0740037,-0.0938374
17,0.040035397,0.29492277,"('nasty', 'nice')",-0.63407797,-0.29959944,-0.2786488,-0.11022611,-0.2244745,-0.12117751,-0.4167292,-0.20561342,-0.302779,-0.0883387,-0.2144403
58,-0.006015623,0.5508781,"('undiscriminating', 'discriminating')",-0.0041991025,0.18253838,-0.15800169,0.58366144,-0.34747747,-0.070939586,0.22757848,0.5909657,-0.0576231,0.3674208,-0.4250439
