,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,male-female
61,1.106026,0.9793345,"('illogical', 'logical')",-0.8098645,-0.6904733,-0.4745735,-0.70732176,-0.4487826,-0.6694861,1.1953839,0.8888288,0.5900142,0.39229113,0.1930339,0.0321955,0.1608384
56,1.0979486,1.2507463,"('impractical', 'practical')",-0.787672,-0.45111147,-1.3995876,-1.295088,-1.166227,-1.0777792,-1.9647453,-1.7839941,-0.947018,-0.8759321,-0.8612169,-0.7055264,-0.1556905
66,1.0526775,0.73720086,"('inactive', 'active')",0.8592987,0.562501,1.061103,0.65183145,1.0930806,0.5418229,2.2618017,1.950215,0.34411716,0.0956091,1.1120131,0.75653,0.3554831
48,-1.0288275,-1.0710822,"('unintelligent', 'intelligent')",-1.1147208,-1.2244647,-2.3298757,-2.4175515,-1.5299772,-1.6447719,-0.95703065,-1.2431201,0.43346247,0.22603473,-1.0878282,-1.2291594,0.1413312
26,1.0065156,0.9274858,"('hardhearted', 'benevolent')",0.5000929,0.058749907,0.68058425,0.12282955,0.687376,0.11727928,2.4370062,2.2151575,1.8944938,1.8338478,1.2010115,0.8792249,0.3217866
41,0.98006076,1.1435014,"('unforgiving', 'forgiving')",0.0026908591,0.2082133,-0.22062778,-0.4226393,-0.16578051,-0.41689584,0.73386616,0.48377016,-0.32641208,-0.6328205,0.1672996,0.0605215,0.1067781
54,0.9444544,1.1285219,"('incapable', 'capable')",-0.16913338,0.14011015,0.0071720034,0.039552145,-0.19652976,0.09997843,1.2050912,1.4140236,0.92657024,1.0576795,0.4529374,0.6466443,-0.1937069
8,0.9322138,0.8260076,"('unaffectionate', 'affectionate')",-0.24735112,-0.38236767,0.0075850636,-0.14309084,0.008445497,-0.010275267,3.4125266,3.2578082,1.0899525,1.1408439,0.8672287,0.7814876,0.0857411
23,0.9232049,1.2926706,"('insincere', 'sincere')",-0.92661023,-0.42285454,-1.5771892,-1.0755783,-0.6935048,-0.29655135,0.11375669,0.39574307,6.352281,6.578505,0.6986564,1.0786557,-0.3799993
10,-0.91954255,-0.7746704,"('unsympathetic', 'sympathetic')",-1.3682455,-1.1927222,-2.2971547,-2.0829947,-1.3152049,-1.5210664,-2.4877737,-2.7777064,0.09210953,-0.17763466,-1.3826353,-1.4211324,0.0384971
40,0.88167524,0.76455945,"('stingy', 'generous')",1.3310245,1.3275841,1.696851,1.484156,1.141738,0.8853479,1.336572,1.023906,-1.8675545,-1.965026,0.7533844,0.5867546,0.1666298
73,0.8691122,0.9366399,"('helpless', 'self-reliant')",1.2851799,1.6027069,1.569735,1.7779356,0.8468807,1.2219028,0.3684714,0.613618,-3.40733,-3.1875083,0.2553415,0.4942158,-0.2388743
35,-0.84477085,-0.98569405,"('corrupt', 'incorrupt')",-0.95919913,-1.3337839,0.9463952,0.4961151,0.061563525,-0.24074157,1.82558,1.6157265,-0.91157794,-0.95151275,0.0196651,-0.2333151,0.2529802
12,0.8260061,1.1677066,"('unsupportive', 'supportive')",-0.022825569,0.4065699,0.013345428,0.20348752,0.70478827,0.96045065,0.883494,0.9892176,-1.7033377,-1.7052324,0.1169118,0.3370333,-0.2201215
38,0.8219194,0.93099433,"('untruthful', 'truthful')",-0.3278567,-0.17814629,-0.48081928,-0.529163,0.043526866,0.031399466,0.6043977,0.62178856,-0.15434588,-0.051339816,0.0844704,0.1375889,-0.0531185
50,-0.77461654,-0.35950768,"('clumsy', 'skillful')",0.2979591,0.5665059,-0.7100493,-0.16279644,-0.07210305,0.43683413,0.19282728,0.50801533,0.19364251,0.34158948,-0.14539,0.2217734,-0.3671634
33,0.7672381,0.5509152,"('wrong', 'right')",0.24972734,0.02217386,0.9672184,0.4215358,0.38997787,-0.016908564,1.922254,1.8525541,-0.55713546,-0.6262707,0.6232134,0.3673333,0.2558801
14,0.76678085,0.67499506,"('antisocial', 'social')",0.57421434,0.5482437,-0.361503,-0.41341323,-0.120293826,-0.32969794,-0.92317826,-1.0691268,-0.2836229,-0.5203856,-0.0579338,-0.1848975,0.1269637
5,0.74781895,0.8180091,"('distant', 'outgoing')",-0.8508837,-0.968694,1.3503529,1.0838822,0.38050586,0.37749618,2.7468266,2.7905903,-0.6411155,-0.43042204,0.6222508,0.6118103,0.0104405
32,0.7033498,1.0730627,"('unkind', 'kind')",0.38154265,0.8051841,-1.3220307,-1.0953513,-0.78879124,-0.54181945,0.023657247,0.23687504,1.1325977,1.0706986,0.0217209,0.2581083,-0.2363874
42,0.68763626,1.0566875,"('unreliable', 'reliable')",0.61800855,1.2571021,0.53851634,0.83452743,0.2587857,0.478824,-1.4257842,-1.0543127,-3.2298374,-3.0341697,-0.4254458,-0.0768902,-0.3485556
39,0.68508506,0.8695594,"('exploitative', 'cooperative')",0.2928288,0.6278693,0.040535823,0.12652119,0.24624176,0.41095275,1.4137343,1.7208679,0.5136638,0.6333973,0.5320149,0.731528,-0.1995131
47,0.6531315,0.853369,"('stupid', 'smart')",-0.17171548,0.05013046,-0.6873328,-0.4351697,-0.22203766,-0.037451822,-0.29626623,-0.19132727,5.1361628,5.3082523,0.7353237,0.9246338,-0.1893101
64,-0.6359453,-0.7628376,"('shy', 'confident')",0.40583205,0.55111957,-0.45583934,-0.42359543,-0.52154356,-0.47074434,-1.5072447,-1.4822128,-6.5153847,-6.7544703,-1.5383542,-1.5571235,0.0187693
88,-0.54090106,-0.4210703,"('low', 'eminent')",-0.010705292,-0.3297144,-0.72186166,-1.0588751,-0.5011885,-0.87188536,-0.23251127,-0.47755095,0.16176651,-0.02247642,-0.3075669,-0.5302621,0.2226952
85,0.5283581,0.5725086,"('insignificant', 'prestigious')",-0.32370463,-0.2947295,1.7591856,1.3962146,0.37592873,0.29977632,3.3801782,3.2525582,-0.5177564,-0.21449925,0.8670316,0.8353048,0.0317268
25,0.52583027,0.5556393,"('egoistic', 'altruistic')",0.08670832,0.09331127,1.0069174,0.82422024,0.32333404,0.4171484,1.4911466,1.5927106,1.2779932,1.4206553,0.7853216,0.8172808,-0.0319592
44,-0.51631033,-0.315133,"('prejudiced', 'unprejudiced')",0.40241703,0.73088866,0.7654254,1.2793933,0.033590518,0.50617105,-1.709525,-1.1745638,-1.7060881,-1.286859,-0.4550817,-0.0433505,-0.4117312
6,0.50292295,0.6007787,"('distant', 'open')",-1.2558378,-1.3640997,1.2633656,0.9800167,0.26781565,0.07307002,3.0823846,3.012662,-0.30213976,-0.120209865,0.5930852,0.5303696,0.0627156
78,0.49884784,0.6607835,"('nonresilient', 'resilient')",-0.76422596,-0.7732732,-2.029794,-1.8817818,-1.1020073,-0.8630758,0.22220084,0.3599239,-0.29062226,-0.23318823,-0.5776002,-0.4551019,-0.1224983
69,0.4933744,0.5965368,"('lazy', 'industrious')",0.06998849,-0.012729667,0.48984352,0.5117332,0.15446395,0.19737735,1.2565122,1.5143964,-1.3918914,-1.284738,0.1787152,0.2537627,-0.0750475
81,0.4901135,0.51049346,"('submissive', 'aggressive')",0.62292165,0.74225754,-0.8648019,-0.77379984,0.02843794,-0.033140704,-2.4917407,-2.4939415,-0.90634525,-1.0464116,-0.5202358,-0.5157571,-0.0044787
13,0.4784568,0.6452865,"('impolite', 'polite')",-0.29543754,0.060659517,-0.6276556,-0.5117053,-0.5894229,-0.4833282,-1.1323565,-1.1097261,-0.76675546,-0.8726889,-0.4888619,-0.3785837,-0.1102782
7,0.4723798,0.81027335,"('insensitive', 'sensitive')",-0.28312182,0.22509587,-1.3361682,-1.0512395,-1.1042293,-0.83475775,-0.73688185,-0.55516243,0.84461933,0.82190776,-0.3572337,-0.0973138,-0.2599199
43,0.4655182,0.82099557,"('irresponsible', 'responsible')",-1.1993461,-0.5226681,-1.9501255,-1.4993746,-0.9586583,-0.5090962,-2.02394,-1.7227541,0.6027835,0.70781237,-0.8439613,-0.4541809,-0.3897804
31,-0.4463601,-0.64008147,"('evil', 'good')",0.48790267,0.06992487,0.9531581,0.6244083,0.05843189,-0.14235446,1.5615983,1.4611744,-1.256007,-1.2786775,0.226454,0.0157324,0.2107216
72,0.42921472,0.21748474,"('unambitious', 'ambitious')",-0.1724503,-0.23165673,0.19856517,0.12555736,0.29311955,0.20195262,0.11079493,0.07314051,-0.12323038,-0.30756596,0.122669,0.0131521,0.1095169
11,0.40397793,0.6987285,"('unhelpful', 'helpful')",-0.4338677,-0.056355517,-0.93068737,-0.84003115,0.54611397,0.6435568,-0.08679355,0.14666647,2.38375,2.4932854,0.3137489,0.5143084,-0.2005595
76,-0.4027412,-0.36265814,"('anxious', 'daring')",0.45211005,0.53893775,-0.5022581,-0.5692512,-0.16986369,-0.3677264,-0.9639037,-1.0996279,-0.2904558,-0.32783377,-0.3128521,-0.3646932,0.0518411
58,0.3843866,0.32666126,"('undiscriminating', 'discriminating')",0.58457077,0.42322588,-0.22363046,-0.7292395,0.2597442,-0.38787287,1.2103059,0.8116449,0.1715008,-0.03726814,0.3978129,0.0678586,0.3299543
45,-0.3614158,-0.38731152,"('incompetent', 'competent')",-1.0129225,-1.0553141,-2.0899422,-2.2609658,-0.9374407,-1.4690856,-1.7682599,-2.0498223,-0.35957947,-0.72755176,-1.0882602,-1.3250086,0.2367484
86,-0.33658674,-0.40596431,"('uninfluential', 'influential')",-1.150672,-1.370439,-1.6827574,-1.9114468,-0.69077605,-0.95906943,-1.2012901,-1.6338401,-0.20777398,-0.71260154,-0.8783094,-1.1655602,0.2872508
17,0.33196285,0.21382222,"('nasty', 'nice')",-0.14267655,-0.3232779,0.19925895,-0.112677276,-0.2287596,-0.47190803,0.16956297,0.028746266,-0.83929163,-0.9315688,-0.0849905,-0.2661439,0.1811534
16,-0.32836863,-0.30564395,"('unpopular', 'popular')",-0.9034673,-0.8664405,-0.7411649,-0.8494008,-1.1892332,-1.2221006,-0.95735717,-1.0302753,-0.4942161,-0.48271754,-0.7689679,-0.7927632,0.0237953
82,-0.32282,-0.1309475,"('poor', 'rich')",-0.68505937,-0.517381,-1.104783,-0.6265129,-0.0006106,0.26883218,-1.1537836,-1.0808778,6.438271,6.5722694,0.5285358,0.7475638,-0.219028
84,-0.31844062,-0.38106707,"('inferior', 'superior')",-1.2736973,-1.2745255,-0.31890172,-0.3231627,-0.9759206,-1.0159212,-0.39581308,-0.5639265,0.5469709,0.5444444,-0.4559671,-0.5023598,0.0463927
24,0.31661513,0.27434337,"('dishonest', 'honest')",-0.08963975,-0.038674563,-0.38124815,-0.5701825,-0.4021147,-0.5506664,-0.03481383,-0.30561092,1.0183676,0.8745907,0.0711944,-0.0527001,0.1238945
70,0.30826634,0.51884335,"('lethargic', 'energetic')",0.951408,1.1851833,-0.60783225,-0.3627565,0.18604007,0.33335635,-1.6991239,-1.6432319,0.8402132,0.7435688,-0.0035048,0.1291606,-0.1326654
4,-0.30113155,-0.21728292,"('disliked', 'liked')",1.006693,0.91020215,0.7555711,0.45523095,-0.31508976,-0.5778939,0.21437295,0.1201011,-7.5238314,-7.5608745,-1.0272359,-1.1450862,0.1178503
46,0.3008721,0.3508934,"('uncompetitive', 'competitive')",-0.735581,-0.5005667,-2.353753,-2.1664813,-0.8299923,-0.7617424,-2.2591836,-2.3690357,-0.9386294,-1.106434,-1.1360445,-1.0922278,-0.0438167
49,-0.2794781,0.047420796,"('unable', 'able')",-1.3525665,-1.020349,-1.315551,-1.0022252,-1.134175,-0.76339674,0.14155838,0.32519567,-0.9263675,-0.7411601,-0.8110966,-0.5257524,-0.2853442
18,-0.26855057,0.0101499595,"('disagreeable', 'welcoming')",0.5405978,0.93253654,1.0611666,1.3643951,0.28487235,0.69376516,0.5028846,0.69468194,-0.6536548,-0.35823992,0.2445527,0.5562148,-0.3116621
59,0.266419,0.2589126,"('foolish', 'wise')",-0.21680939,-0.15606181,0.30577445,0.37122762,0.16220753,0.33406508,1.572007,1.6638073,-0.08018438,0.05537745,0.3349024,0.4212214,-0.086319
20,-0.25435495,-0.3018408,"('rough', 'thoughtful')",-0.7567524,-0.8091776,-0.29598817,-0.36446,-0.32734886,-0.4603438,0.16577654,0.07874923,0.65132713,0.5548991,-0.1362235,-0.217029,0.0808055
74,0.24912138,0.36090386,"('undedicated', 'dedicated')",0.266744,0.5095478,-0.051713012,-0.10584965,0.91237503,0.7934357,1.674282,1.4705213,0.008965638,-0.16624026,0.5099625,0.4770532,0.0329093
52,0.24497347,-0.1310195,"('irrational', 'rational')",-0.56630695,-0.88312846,1.0837035,0.6736049,0.4355142,0.03549909,2.190894,1.8653842,0.003894764,0.11317521,0.5654455,0.2789192,0.2865263
53,-0.22011451,-0.14872971,"('uncreative', 'creative')",-0.85676515,-0.648975,0.050954986,-0.13153234,0.28572276,0.2648067,1.2380955,1.1061232,0.38960817,0.39726955,0.147917,0.1398271,0.0080899
80,0.2031034,0.09425405,"('dominated', 'dominating')",0.5767471,0.62254214,-0.049194466,-0.09581458,0.46916726,0.22321284,-1.405038,-1.4732171,-0.45846114,-0.74337924,-0.1106127,-0.2287337,0.118121
3,-0.18581058,-0.1213259,"('repellent', 'pleasant')",-0.4462798,-0.36393157,-1.4961365,-1.3097504,-0.71938205,-0.45230094,-1.87092,-1.9815848,0.87729394,0.82422566,-0.6402058,-0.5674447,-0.0727611
30,0.18117832,0.29275647,"('intolerant', 'tolerant')",0.15884727,0.28430855,-1.3245742,-1.2310333,-0.366132,-0.45694432,-0.94032574,-1.1287391,0.015039839,7.601082e-05,-0.3793277,-0.3732626,-0.0060651
79,-0.17726685,-0.16932717,"('wavering', 'unwavering')",-0.19014516,-0.34223503,0.43938324,0.156866,0.18918812,-0.05700904,1.9223199,1.7343856,-0.47799584,-0.39116767,0.2842472,0.1552521,0.1289951
65,-0.17343071,-0.13361755,"('insecure', 'secure')",0.19673814,0.35730824,-1.0714461,-0.7038076,-1.1971205,-1.1241114,-2.1668968,-2.0297115,-0.17402607,-0.1220656,-0.7643637,-0.6260009,-0.1383628
27,0.17187399,0.35371417,"('hardhearted', 'softhearted')",0.2364352,0.13747051,0.117135935,0.119213834,-0.00882156,-0.04868161,1.2464185,1.1940902,1.1880738,1.0721537,0.4918526,0.4713268,0.0205258
67,-0.16029945,-0.2919085,"('doubtful', 'determined')",0.27368397,0.19332013,0.20467299,0.07701562,0.25774288,0.051767785,-0.78039783,-0.8752557,-0.85921013,-0.99349695,-0.1773012,-0.3064263,0.1291251
55,0.14173418,0.08983686,"('incompetent', 'clever')",-0.26536584,-0.097991414,-1.1479183,-1.0558755,-0.49478474,-0.5050001,-2.1010485,-2.2084148,0.23290491,0.005404586,-0.6057463,-0.6286734,0.0229271
0,-0.12457973,-0.28275093,"('unsociable', 'sociable')",-1.0712913,-1.16808,-1.6419351,-2.0039592,-1.4697437,-2.104374,-1.591261,-2.1435585,-0.4925346,-0.8949098,-1.0652243,-1.4329387,0.3677144
21,0.11401052,0.24451864,"('immoral', 'moral')",-0.36844927,-0.042801388,-1.3807598,-1.1533251,-1.0948305,-0.91947514,-1.7534455,-1.7551857,-1.0235499,-1.1611001,-0.9178375,-0.7978948,-0.1199427
36,0.098106116,0.060311206,"('hostile', 'amicable')",-0.84163713,-1.0630703,0.7942277,0.37704754,0.23823297,0.029138884,3.4643195,3.2624595,-0.69077516,-0.6283649,0.5104123,0.339587,0.1708253
28,0.095258236,0.18641146,"('disloyal', 'loyal')",-1.1163049,-0.903767,-0.9288456,-0.9873109,-0.96897936,-1.1083015,-0.018299144,-0.18282893,1.5807849,1.5261656,-0.2260643,-0.2449385,0.0188742
60,-0.08847422,0.27552345,"('inefficient', 'efficient')",-0.8620684,-0.57505107,-1.5539831,-1.313131,-0.8218865,-0.6106451,-2.3416524,-2.0818498,-0.20918225,-0.18154086,-0.9795411,-0.7477825,-0.2317586
75,0.0813002,-0.03144315,"('meek', 'impulsive')",0.9212549,0.7130107,1.9909894,1.8775371,2.249247,2.183628,1.184129,1.1744055,-0.50988,-0.6428518,0.9861735,0.8790478,0.1071257
19,0.056931347,0.14535403,"('inhospitable', 'hospitable')",-0.80773705,-0.8825904,0.04985143,0.01499464,0.44397563,0.5551374,1.3972024,1.3508112,-0.6095702,-0.5422879,0.0884423,0.1069032,-0.0184609
77,-0.048148658,0.18924321,"('unmotivated', 'motivated')",-1.5280089,-1.2216444,-2.4345293,-2.3218844,-1.2799215,-0.9826896,-1.1615704,-0.9459536,-1.6139113,-1.6692883,-1.3443484,-1.1587028,-0.1856456
57,-0.036559254,-0.06691667,"('unimaginative', 'imaginative')",-0.3377377,-0.44908324,-0.21609145,-0.6215599,0.22758251,-0.23328334,-0.88621897,-1.1633377,-2.7716053,-2.9889297,-0.670105,-0.9205184,0.2504134
29,0.022217495,-0.26419804,"('unfair', 'fair')",-0.5559578,-0.8317144,-0.093393706,-0.53558624,-0.9254378,-1.2964735,-0.6076349,-0.9325081,-0.24214032,-0.55501187,-0.4003912,-0.7359153,0.3355241
22,0.010719843,-0.07188117,"('untrustworthy', 'trustworthy')",0.43846008,0.56087935,-0.52123415,-0.71064466,-0.3451173,-0.48097655,-1.688436,-1.8176488,-0.40663505,-0.800631,-0.4187071,-0.5534838,0.1347767
51,0.0004263441,-0.06656852,"('uneducated', 'educated')",0.954102,0.9749702,-0.3073206,-0.30860284,1.158145,1.1142803,-0.46556923,-0.71901053,0.7681031,0.41514146,0.3513144,0.235035,0.1162794
