,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,male-female
19,-1.0223851,-0.90717995,"('inhospitable', 'hospitable')",-0.5023533,-0.5417404,-0.77745897,-0.7943756,-0.7673992,-0.7477653,-0.0196339
36,-0.95819366,-0.68794787,"('hostile', 'amicable')",1.5541886,1.6052735,-0.31931943,-0.3205421,0.0922252,0.1989278,-0.1067026
85,-0.9431222,-0.7569685,"('insignificant', 'prestigious')",2.0886314,2.0442345,-0.43837532,-0.43042284,0.2357113,0.2856144,-0.0499031
44,0.91670537,1.0759193,"('prejudiced', 'unprejudiced')",0.15074939,0.20369938,-1.3888817,-1.2588434,-0.1071423,0.0069251,-0.1140674
26,-0.9157125,-1.1750984,"('hardhearted', 'benevolent')",1.4353205,1.5259826,1.735841,1.9407095,0.7518164,0.7638645,-0.0120481
79,-0.9155513,-0.6741982,"('wavering', 'unwavering')",1.0441035,1.0561717,-0.21148601,-0.17992775,-0.0276446,0.0673486,-0.0949932
45,-0.88282907,-1.1683394,"('incompetent', 'competent')",-1.6476434,-1.6857989,0.3550576,0.27526134,-0.7251383,-0.8596257,0.1344874
61,-0.87016344,-0.68546873,"('illogical', 'logical')",-0.6476933,-0.55099535,0.7059184,0.66408825,-0.2706461,-0.1907919,-0.0798542
31,-0.8618536,-0.7785632,"('evil', 'good')",0.47736335,0.4117478,-1.4124283,-1.4386828,-0.5989728,-0.6018327,0.0028599
71,-0.85285026,-0.88761425,"('diffident', 'self-confident')",1.3186572,1.3170851,0.7059832,0.68564993,0.3905967,0.371707,0.0188897
77,-0.8492548,-0.7278535,"('unmotivated', 'motivated')",-0.24939382,-0.18163387,-0.5176522,-0.60535693,-0.5387669,-0.5049481,-0.0338188
76,0.7667752,1.0190431,"('anxious', 'daring')",-0.13063781,0.037154075,0.22166646,0.33093834,0.2859346,0.4623785,-0.1764439
43,-0.76077837,-0.7441248,"('irresponsible', 'responsible')",-1.248335,-1.0896468,1.2087222,1.3112268,-0.266797,-0.1741816,-0.0926154
74,-0.7486954,-0.7357305,"('undedicated', 'dedicated')",-1.5551841,-1.3534179,-0.23445135,-0.14064749,-0.8461103,-0.7432653,-0.102845
49,-0.69154227,-0.7526828,"('unable', 'able')",-1.6512377,-1.6241007,-0.3470292,-0.43959305,-0.8966031,-0.9387921,0.042189
72,-0.6906589,-0.75889665,"('unambitious', 'ambitious')",0.28905788,0.25141454,0.82950234,0.75094646,0.1426338,0.0811548,0.061479
2,0.68140775,0.8078428,"('unlikable', 'likable')",0.80844635,0.9841528,0.99359345,1.0880324,0.8278159,0.9600093,-0.1321934
63,-0.6392119,-0.76212347,"('unperceptive', 'insightful')",-0.15265766,-0.17053425,1.17273,1.1322117,0.1269535,0.066518,0.0604355
12,-0.58760977,-0.63078606,"('unsupportive', 'supportive')",0.60206324,0.5359454,-1.5029827,-1.5212456,-0.4961764,-0.5386954,0.042519
46,-0.55975235,-0.52293,"('uncompetitive', 'competitive')",-1.6798651,-1.4650034,-0.5554306,-0.42829013,-0.9316827,-0.8054078,-0.1262749
78,-0.5526999,-0.4424055,"('nonresilient', 'resilient')",0.8248484,0.7114901,0.54327387,0.44093534,0.2718075,0.2366733,0.0351342
16,-0.5438254,-0.2825752,"('unpopular', 'popular')",0.39586097,0.33014274,-0.014958419,-0.06889118,-0.0543076,-0.0071079,-0.0471997
33,0.5267543,0.44351065,"('wrong', 'right')",1.5611095,1.4714811,-0.18528777,-0.34503585,0.6341921,0.5233186,0.1108735
34,-0.51727206,-0.24734814,"('mean', 'honorable')",0.027036997,0.11777165,5.890922,5.7617135,1.8002291,1.8773789,-0.0771498
38,-0.5127337,-0.5523736,"('untruthful', 'truthful')",0.38430032,0.27856362,0.87151444,0.72494,0.2476937,0.1503767,0.097317
20,-0.49949172,-0.8236947,"('rough', 'thoughtful')",-0.4489961,-0.43760857,0.36787763,0.3658976,-0.1935367,-0.2984686,0.1049319
54,-0.49597126,-0.30751485,"('incapable', 'capable')",0.86733925,0.811552,1.4394078,1.4166733,0.6035919,0.6402368,-0.0366449
48,-0.49161196,-0.6392476,"('unintelligent', 'intelligent')",-0.85111,-0.9975739,0.41298744,0.33529472,-0.3099115,-0.4338423,0.1239308
22,0.48630783,0.48120221,"('untrustworthy', 'trustworthy')",-1.100567,-0.9169104,-0.23123062,-0.09135096,-0.2818299,-0.1756864,-0.1061435
73,0.47688732,0.43870318,"('helpless', 'self-reliant')",1.1386911,1.0980524,-3.8741062,-3.9660194,-0.7528426,-0.8097546,0.056912
11,-0.44866887,-0.43698716,"('unhelpful', 'helpful')",-0.7514304,-0.70749146,2.37573,2.3628275,0.3918769,0.4061163,-0.0142394
66,-0.4256068,-0.24387895,"('inactive', 'active')",0.93426603,1.0802435,0.5638021,0.7117294,0.3574871,0.5160313,-0.1585442
52,-0.40718043,-0.047435947,"('irrational', 'rational')",1.0860028,1.1419908,0.018341789,-0.03573404,0.2323881,0.3529402,-0.1205521
29,0.38621825,0.26034686,"('unfair', 'fair')",-0.43825325,-0.562745,-0.49952698,-0.5577468,-0.183854,-0.286715,0.102861
40,0.38533875,0.21936193,"('stingy', 'generous')",0.34342977,0.32453096,-2.5480618,-2.6089294,-0.6064311,-0.6883455,0.0819144
23,-0.36397597,-0.44954285,"('insincere', 'sincere')",-0.29388723,-0.3095201,7.808167,7.690897,2.3834346,2.3106114,0.0728232
87,-0.34691843,-0.38271403,"('unsuccessful', 'successful')",0.852427,0.85869527,0.7558746,0.72168887,0.420461,0.3992234,0.0212376
42,0.34218273,0.34881997,"('unreliable', 'reliable')",-0.07897687,0.007702971,-3.3021162,-3.1596768,-1.0129701,-0.9343846,-0.0785855
32,-0.3309543,-0.31572235,"('unkind', 'kind')",-0.6272545,-0.5834425,1.2431104,1.3214364,0.0949672,0.1407572,-0.04579
64,0.32936263,0.2502099,"('shy', 'confident')",-0.50145686,-0.2533488,-6.328189,-6.072676,-2.1667611,-2.0252717,-0.1414894
56,-0.29960424,-0.42385724,"('impractical', 'practical')",-1.0145248,-0.9867477,0.084851585,0.10903289,-0.4097592,-0.4338574,0.0240982
30,0.2816619,0.281934,"('intolerant', 'tolerant')",-0.7143605,-0.5052485,1.0716735,1.1695616,0.2129916,0.3154157,-0.1024241
68,-0.27941942,-0.3956435,"('dependent', 'independent')",-1.9963933,-2.1107564,-1.4824551,-1.6033506,-1.252756,-1.3699169,0.1171609
50,-0.27901417,-0.29857427,"('clumsy', 'skillful')",0.65749526,0.5498555,-0.14667611,-0.25879648,0.0772683,-0.0025051,0.0797734
18,0.275276,0.46276695,"('disagreeable', 'welcoming')",0.47015995,0.55669117,-0.6855793,-0.64635205,0.0199522,0.1243687,-0.1044165
67,0.2686406,0.081378475,"('doubtful', 'determined')",0.7439754,0.7531581,-0.4043833,-0.30138704,0.2027442,0.1777165,0.0250277
27,-0.26517832,-0.4879486,"('hardhearted', 'softhearted')",-0.36798152,-0.47766525,1.4706374,1.4012704,0.2791592,0.1452188,0.1339404
65,0.24857913,0.35546702,"('insecure', 'secure')",-1.9077232,-1.6872954,0.7360994,0.8178073,-0.3076815,-0.1713403,-0.1363412
81,0.23486444,0.44070056,"('submissive', 'aggressive')",-1.3366678,-1.1658536,-0.043911844,0.10765316,-0.381905,-0.2058333,-0.1760717
35,0.20973174,0.2794106,"('corrupt', 'incorrupt')",1.1659787,1.1511581,-1.1975775,-1.2273936,0.0593776,0.067725,-0.0083474
24,-0.17702416,-0.36657554,"('dishonest', 'honest')",-0.812563,-0.795748,1.5931684,1.538191,0.2011937,0.1252892,0.0759045
69,-0.17031425,-0.092513815,"('lazy', 'industrious')",1.876477,1.97452,-1.7884889,-1.764543,-0.0274421,0.0391544,-0.0665965
7,-0.1696729,-0.3002164,"('insensitive', 'sensitive')",-0.54451716,-0.45028985,1.1866535,1.323096,0.1574878,0.1908633,-0.0333755
15,-0.1690979,-0.18128237,"('boring', 'funny')",1.0159993,1.0390202,0.12928551,0.152917,0.3253956,0.3368849,-0.0114893
14,-0.1620588,-0.23576052,"('antisocial', 'social')",-0.42017022,-0.15880649,0.28882504,0.44331548,-0.0978013,0.0162495,-0.1140508
75,0.16082928,0.19531518,"('meek', 'impulsive')",0.574656,0.54992604,-0.78991103,-0.7748233,-0.0181419,-0.0098607,-0.0082812
41,-0.15715504,-0.33564472,"('unforgiving', 'forgiving')",-0.2360613,-0.14400679,0.42803684,0.55533653,0.0116068,0.0252283,-0.0136215
13,0.1510492,0.17598186,"('impolite', 'polite')",-0.801665,-0.7263696,0.45744786,0.42940313,-0.0643893,-0.0403282,-0.0240611
4,-0.14797282,-0.3171835,"('disliked', 'liked')",0.86156917,0.72342783,-7.833813,-7.7787104,-2.3734056,-2.4574887,0.0840831
62,0.14407982,0.0391349,"('incompetent', 'brilliant')",-0.8305443,-0.88649297,0.88669467,0.72314584,0.0667434,-0.0414041,0.1081475
82,-0.118515834,-0.30717945,"('poor', 'rich')",-0.9254239,-1.0451021,6.5110226,6.3073554,1.822361,1.6516913,0.1706697
60,-0.10484725,-0.2500779,"('inefficient', 'efficient')",-1.7597089,-1.8166013,0.9267216,0.8388726,-0.3126115,-0.4092689,0.0966574
47,-0.09448897,-0.017635725,"('stupid', 'smart')",0.057385117,0.28163984,6.099835,6.12444,2.0209104,2.1294815,-0.1085711
51,-0.08168596,-0.051105883,"('uneducated', 'educated')",-1.4193516,-1.4245136,0.0106642805,-0.08044134,-0.4967911,-0.5186869,0.0218958
80,-0.06901285,-0.08085959,"('dominated', 'dominating')",-1.5634114,-1.4321568,-0.6903187,-0.59156257,-0.7742476,-0.7015263,-0.0727213
59,-0.06607707,-0.3066428,"('foolish', 'wise')",1.2525257,1.1537362,0.2904751,0.23008177,0.4923079,0.3590584,0.1332495
17,-0.06218838,0.061763052,"('nasty', 'nice')",0.5794046,0.6423603,0.08994804,0.19017282,0.2023881,0.2980987,-0.0957106
37,-0.04680004,-0.2662522,"('fake', 'genuine')",-0.9666443,-0.9860647,0.45905402,0.43452072,-0.1847968,-0.2725987,0.0878019
55,-0.036029033,-0.1934574,"('incompetent', 'clever')",-2.0102572,-1.919104,0.29705516,0.26428413,-0.5830771,-0.6160924,0.0330153
84,0.032408006,-0.05259963,"('inferior', 'superior')",-1.1211376,-1.1619462,0.15004759,0.09267464,-0.312894,-0.3739571,0.0610631
39,-0.029305752,-0.08894513,"('exploitative', 'cooperative')",-0.14431128,0.11936938,0.5321045,0.70890963,0.1194958,0.2464446,-0.1269488
25,-0.026547879,0.2551218,"('egoistic', 'altruistic')",0.89632034,0.8028828,0.8933131,0.77517486,0.5876952,0.6110598,-0.0233646
21,0.019577876,0.1699195,"('immoral', 'moral')",-0.6406293,-0.3589788,-0.0020710868,0.14146878,-0.2077075,-0.0158635,-0.191844
3,0.019017277,0.15321982,"('repellent', 'pleasant')",-0.930346,-0.84714955,0.8448783,0.86041576,-0.0221501,0.0554953,-0.0776454
70,0.0032430626,0.13711788,"('lethargic', 'energetic')",-1.4022782,-1.1456348,0.8253055,0.9840666,-0.1912432,-0.0081501,-0.1830931
