,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
23,0.8393217,0.6874328,"('insincere', 'sincere')",0.04309316,-0.049507804,0.4739538,0.4714042,5.5098557,5.5954223,1.7165561,1.6761879,0.0403682
35,-0.8334335,-0.4765037,"('corrupt', 'incorrupt')",0.33343172,0.4419991,-0.6374694,-0.51723343,-1.4254087,-1.1306919,-0.64072,-0.4206075,-0.2201125
66,0.8211816,0.7691646,"('inactive', 'active')",0.30298883,0.06435738,1.172299,1.1107019,0.76586473,0.55352604,0.7655835,0.6244375,0.141146
4,-0.7954265,-0.7919461,"('disliked', 'liked')",0.62474066,0.6243546,0.2899532,0.24519247,-5.7259803,-5.5999627,-1.4016782,-1.3805904,-0.0210878
67,0.7932831,0.78251684,"('doubtful', 'determined')",0.86918783,0.93829024,0.16661401,0.15581872,-0.61384493,-0.5256383,0.30381,0.3377469,-0.0339369
59,0.76783067,1.0491687,"('foolish', 'wise')",0.58487016,0.6684676,1.0286566,1.0823973,-0.83195233,-0.603042,0.3873513,0.5492479,-0.1618966
77,0.76101947,0.68335277,"('unmotivated', 'motivated')",-0.56388265,-0.6475087,0.7613002,0.7307268,-0.96419203,-1.1056505,-0.0014388,-0.0847699,0.0833311
40,0.73576987,0.56753474,"('stingy', 'generous')",0.06821023,0.04144523,1.4324143,1.4128952,-1.7182453,-1.8149643,0.1295373,0.0517277,0.0778096
64,0.67451406,0.7930644,"('shy', 'confident')",1.0689443,1.2465634,0.4986312,0.5293265,-4.9831405,-4.7367673,-0.6852627,-0.5419533,-0.1433094
5,0.65858,0.85369515,"('distant', 'outgoing')",0.21378472,0.12847815,1.078013,1.2241287,-1.1853762,-1.1228204,0.1912504,0.2708704,-0.07962
81,0.6505569,0.7095753,"('submissive', 'aggressive')",-0.52369004,-0.26246667,0.40781918,0.38023698,-0.13104853,-0.0960259,0.1009094,0.1828299,-0.0819205
22,0.6410488,0.47111672,"('untrustworthy', 'trustworthy')",-0.013510495,0.13569629,-0.35706204,-0.31990558,-0.72645265,-0.6314768,-0.1139941,-0.0861423,-0.0278518
87,0.6305744,0.76984465,"('unsuccessful', 'successful')",0.38365513,0.41129303,0.96750456,0.8993736,0.9087381,0.76918447,0.722618,0.7124239,0.0101941
38,0.61621034,0.43316233,"('untruthful', 'truthful')",0.6070408,0.6683446,0.61432457,0.6601265,-0.24767746,-0.013738258,0.3974746,0.4369738,-0.0394992
82,-0.59915334,-0.6851293,"('poor', 'rich')",-0.76762205,-0.6351324,-0.3858937,-0.3089468,6.0433183,5.9888372,1.0726624,1.0899072,-0.0172448
57,0.5745261,0.3156409,"('unimaginative', 'imaginative')",-1.3637195,-1.3463432,-0.5021348,-0.4931692,-2.4995701,-2.4878335,-0.9477246,-1.0029262,0.0552016
50,0.5654908,0.47447985,"('clumsy', 'skillful')",0.23628505,0.30094677,0.5917145,0.53311247,0.036012627,-0.007293038,0.3573757,0.3253115,0.0320642
31,-0.55190915,-0.45667008,"('evil', 'good')",0.07981812,0.035005,-0.24400072,-0.29040253,-1.8054657,-1.824909,-0.6303893,-0.6342441,0.0038548
30,0.52716416,0.38485202,"('intolerant', 'tolerant')",-0.06276288,-0.014219947,0.34358212,0.4341049,0.4639988,0.61640346,0.3179955,0.3552851,-0.0372896
16,-0.51099473,-0.4295926,"('unpopular', 'popular')",-0.8844235,-0.7459445,-0.38246983,-0.39086765,0.22245556,0.16219994,-0.3888581,-0.3510512,-0.0378069
21,0.5104838,0.56949955,"('immoral', 'moral')",0.18776818,0.40960127,0.6127326,0.6514987,-0.25725946,-0.24816935,0.2634313,0.3456075,-0.0821762
41,0.47769913,0.51621634,"('unforgiving', 'forgiving')",0.13763417,0.3453335,0.7322197,0.87200147,-0.2934403,-0.06992847,0.2635282,0.4159057,-0.1523775
15,-0.45279264,-0.42565957,"('boring', 'funny')",0.037031397,-0.05433753,0.086178415,0.13441864,-0.7262062,-0.64521396,-0.2639472,-0.2476981,-0.0162491
49,-0.42746046,-0.2928261,"('unable', 'able')",-0.7275238,-0.601459,-1.0291218,-0.9774784,-0.36515075,-0.31208295,-0.6373141,-0.5459616,-0.0913525
84,0.42325693,0.5289869,"('inferior', 'superior')",0.43245634,0.4578106,0.252162,0.36407134,0.5382217,0.45935076,0.4115242,0.4525549,-0.0410307
53,0.40928417,0.2491263,"('uncreative', 'creative')",-1.5415624,-1.5897802,1.3617716,1.4311014,0.4993934,0.53597623,0.1822217,0.1566059,0.0256158
68,-0.39578158,-0.5198108,"('dependent', 'independent')",0.05855262,0.006568608,-1.8786746,-2.0135162,-0.95721024,-1.083606,-0.7932785,-0.9025911,0.1093126
79,0.38778177,0.43902838,"('wavering', 'unwavering')",0.3658603,0.29751924,-0.22362821,-0.18075341,-0.6536837,-0.7071244,-0.0309175,-0.0378326,0.0069151
80,0.37168977,0.28922957,"('dominated', 'dominating')",0.14659518,0.15581657,-0.31981194,-0.4014963,0.037834544,-0.08534586,0.0590769,-0.010449,0.0695259
44,-0.3362339,-0.24478737,"('prejudiced', 'unprejudiced')",0.7051432,0.8310368,0.026453193,0.06162787,-1.0777322,-1.0544664,-0.1705924,-0.1016473,-0.0689451
20,0.3306888,0.2586575,"('rough', 'thoughtful')",-1.0127754,-0.99283606,0.026877053,0.051227905,0.20238522,0.2954089,-0.1132061,-0.0968854,-0.0163207
46,0.30792913,0.12397657,"('uncompetitive', 'competitive')",0.5588931,0.65181017,0.28066516,0.22572392,-0.010126045,-0.113604784,0.2843404,0.2219765,0.0623639
78,-0.29535943,-0.31943822,"('nonresilient', 'resilient')",-0.4627145,-0.6532625,0.86137813,0.69218993,0.17812681,-0.0016408041,0.0703578,-0.0705379,0.1408957
0,-0.27806628,-0.29249755,"('unsociable', 'sociable')",-1.4384246,-1.4535953,-0.31473738,-0.29054925,-0.2122268,-0.1618614,-0.5608638,-0.5496259,-0.0112379
10,0.2666424,0.13302223,"('unsympathetic', 'sympathetic')",-0.8177067,-0.69355285,-1.0692201,-1.0432804,-0.050245404,0.006791861,-0.4176324,-0.3992548,-0.0183776
45,-0.25278366,-0.43302676,"('incompetent', 'competent')",-0.30509806,-0.17162013,-0.9894209,-0.9836153,-0.12478873,-0.08080308,-0.4180228,-0.4172663,-0.0007565
17,-0.23532185,-0.07934947,"('nasty', 'nice')",-0.3552646,-0.3307124,-0.6894235,-0.5950134,-1.0042287,-0.9596411,-0.5710597,-0.4911791,-0.0798806
3,-0.20989564,-0.1824417,"('repellent', 'pleasant')",-0.40818167,-0.22264037,-0.7039052,-0.64932156,1.365311,1.2514234,0.0108321,0.049255,-0.0384229
37,-0.20880653,-0.5416406,"('fake', 'genuine')",0.019491855,-0.03204747,-0.65238297,-0.7128289,-0.07929792,0.008010424,-0.2302489,-0.3196266,0.0893777
55,0.20673898,-0.034109406,"('incompetent', 'clever')",-1.156985,-1.0512662,-0.9890404,-1.0327024,0.72592676,0.69050956,-0.3033399,-0.3568921,0.0535522
6,0.19891481,0.32899773,"('distant', 'open')",-0.37213665,-0.41437912,0.19717091,0.31293863,-1.3925928,-1.2958302,-0.3421609,-0.2670683,-0.0750926
28,0.18248539,0.084909365,"('disloyal', 'loyal')",-0.37139082,-0.39129367,-0.05394359,0.11203549,0.9987299,1.0663508,0.1889702,0.2180005,-0.0290303
8,-0.18116523,-0.2523072,"('unaffectionate', 'affectionate')",-0.7618643,-0.9271651,0.28710538,0.41253465,-0.1056902,-0.1291953,-0.1904036,-0.2240332,0.0336296
1,-0.17945166,-0.34723923,"('unfriendly', 'friendly')",-1.3943987,-1.6598366,1.3238891,1.410158,0.5960771,0.73009783,0.086529,0.033295,0.053234
47,0.1605531,0.26254308,"('stupid', 'smart')",-0.07732744,0.09863415,1.0564867,1.1271513,4.539928,4.683507,1.4199101,1.5429589,-0.1230488
75,-0.13688311,-0.0003593564,"('meek', 'impulsive')",0.04961729,0.21846253,-0.18707177,-0.14767566,-0.5925529,-0.65723205,-0.2167226,-0.1467011,-0.0700215
19,-0.1225828,-0.14749688,"('inhospitable', 'hospitable')",-0.41028124,-0.49084997,-0.43933445,-0.33209786,-0.8902437,-0.9373014,-0.4656106,-0.4769365,0.0113259
18,0.09335749,0.14559223,"('disagreeable', 'welcoming')",0.102828056,0.21893194,-0.101506434,-0.025152374,-0.72494304,-0.5931914,-0.157566,-0.0634549,-0.0941111
34,0.09129255,0.0053811353,"('mean', 'honorable')",-0.025666412,-0.054003213,0.35914472,0.3923292,5.126847,5.114842,1.3879044,1.3646373,0.0232671
86,0.089156695,-0.22581238,"('uninfluential', 'influential')",-0.9747145,-1.1922047,-0.3296463,-0.48879915,-0.12186742,-0.33994007,-0.3342679,-0.5616891,0.2274212
27,0.0709563,0.0747798,"('hardhearted', 'softhearted')",-0.43162882,-0.51770383,-0.48182732,-0.46802324,0.32012615,0.17740506,-0.1305934,-0.1833856,0.0527922
26,-0.062364347,0.09211365,"('hardhearted', 'benevolent')",-0.31904286,-0.35569337,2.049635,2.2508976,1.3254765,1.5059158,0.7484261,0.8733084,-0.1248823
13,0.038105156,0.04911887,"('impolite', 'polite')",0.47503236,0.6658568,-0.05956562,-0.009081263,-0.6087468,-0.49580556,-0.0387937,0.0525222,-0.0913159
52,0.02962341,0.13326406,"('irrational', 'rational')",-0.64412737,-0.5865083,0.2140613,0.38963217,-0.533144,-0.4584791,-0.2333967,-0.1305228,-0.1028739
65,0.023666969,0.02123217,"('insecure', 'secure')",-0.46095693,-0.3290917,-0.63153976,-0.63253367,0.21398918,0.3243417,-0.2137101,-0.1540129,-0.0596972
88,-0.019897226,-0.091125205,"('low', 'eminent')",-0.17382143,-0.24577843,-0.73921776,-0.7322406,-0.12259791,0.03351976,-0.2638836,-0.2589061,-0.0049775
69,0.018865913,0.3363508,"('lazy', 'industrious')",0.78618026,0.7624596,1.1860415,1.1705188,-1.2371655,-1.1410148,0.1884806,0.2820786,-0.093598
48,-0.015058994,-0.1813516,"('unintelligent', 'intelligent')",-1.4260964,-1.6235774,-0.9226619,-1.0440176,0.49747387,0.46558017,-0.4665858,-0.5958416,0.1292558
