,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
43,-1.0409502,-0.8658703,"('irresponsible', 'responsible')",0.77671593,0.874024,0.52043974,0.5528135,0.5642509,0.6584533,0.2051141,0.3048551,-0.099741
28,-1.0366704,-1.1687287,"('disloyal', 'loyal')",0.42535755,0.14855163,0.2944508,-0.031958133,1.117597,0.934008,0.2001837,-0.0295318,0.2297155
24,-0.997162,-0.82250595,"('dishonest', 'honest')",0.26061827,0.39033177,-0.5185715,-0.39777812,0.7348403,0.7840231,-0.1300687,-0.0114823,-0.1185864
13,-0.96322805,-0.67340857,"('impolite', 'polite')",-0.10569993,-0.048612453,0.03915272,0.23130727,-0.5106382,-0.38019234,-0.3851033,-0.2177265,-0.1673768
55,-0.9505408,-0.91653013,"('incompetent', 'clever')",-0.46341977,-0.61868876,0.8336418,0.71601194,-0.38728517,-0.26971042,-0.241901,-0.2722294,0.0303284
53,-0.949713,-0.8482896,"('uncreative', 'creative')",0.5809456,0.5596229,0.08541173,0.037815645,1.2815866,1.2115233,0.2495577,0.240168,0.0093897
41,-0.94071686,-0.9021625,"('unforgiving', 'forgiving')",-0.83371013,-0.8675982,0.745135,0.67190206,-0.18115284,-0.08326885,-0.3026112,-0.2952819,-0.0073293
19,-0.93466973,-0.76865447,"('inhospitable', 'hospitable')",-1.1793158,-1.0629618,-1.8656254,-1.5988289,0.0058397036,0.049520403,-0.9934428,-0.8452312,-0.1482116
44,0.9127425,0.8362439,"('prejudiced', 'unprejudiced')",-0.31811264,-0.14074214,-0.5993694,-0.34285626,-1.6996537,-1.5763834,-0.4260983,-0.3059345,-0.1201638
22,-0.9120247,-0.85935915,"('untrustworthy', 'trustworthy')",-0.9205667,-0.9403762,0.89202416,0.892405,-1.1963723,-1.0898968,-0.5342349,-0.4993068,-0.0349281
85,-0.90709126,-0.93848896,"('insignificant', 'prestigious')",0.1451688,0.18827072,-0.6644296,-0.73398566,0.41815805,0.2372538,-0.2520485,-0.3117375,0.059689
32,-0.8860191,-0.70829767,"('unkind', 'kind')",-0.2528993,-0.20932244,0.20786609,0.30122638,0.69925886,0.7554825,-0.0579484,0.0347722,-0.0927206
69,0.8706546,0.8061538,"('lazy', 'industrious')",1.248136,1.235858,0.7320025,0.70120376,-0.26357055,-0.27196318,0.6468056,0.6178131,0.0289925
50,0.8677829,0.72443,"('clumsy', 'skillful')",0.22636563,0.16234404,0.05420074,0.17125186,0.44839853,0.4826456,0.399187,0.3851679,0.0140191
51,-0.865511,-0.69630504,"('uneducated', 'educated')",-0.3741344,-0.39579895,0.37244198,0.5480943,0.3309244,0.4880958,-0.1340697,-0.0139785,-0.1200912
12,-0.85888296,-0.72812104,"('unsupportive', 'supportive')",0.7923471,0.81295896,1.0980589,1.0086387,-1.6224808,-1.5377277,-0.1477394,-0.1110628,-0.0366766
48,-0.8375957,-0.8698339,"('unintelligent', 'intelligent')",0.76205486,0.5858947,-0.6178959,-0.7948131,0.16515842,0.2181129,-0.1320696,-0.2151598,0.0830902
3,-0.8062662,-0.74665,"('repellent', 'pleasant')",-0.43351245,-0.5972786,1.0108817,0.9391675,0.28739882,0.28831196,0.0146255,-0.0291123,0.0437378
26,-0.76000226,-0.7101872,"('hardhearted', 'benevolent')",0.45103976,0.47064117,0.5159301,0.35431692,1.3462682,1.3032274,0.3883089,0.3544996,0.0338093
18,-0.7535064,-0.624912,"('disagreeable', 'welcoming')",-1.3569453,-1.2950672,-1.1984918,-0.88214713,-0.6340473,-0.5340671,-0.9857477,-0.8340484,-0.1516993
30,-0.73330444,-0.5592711,"('intolerant', 'tolerant')",0.5701411,0.59555095,0.16575946,0.16172278,0.8895872,0.9620966,0.2230458,0.2900248,-0.066979
74,-0.6928841,-0.45243496,"('undedicated', 'dedicated')",0.23091517,0.25912797,1.2975347,1.3422083,0.16034712,0.24587783,0.2489782,0.3486948,-0.0997166
38,-0.6859208,-0.5054704,"('untruthful', 'truthful')",0.38541433,0.5186496,-0.64831513,-0.5280191,0.033802606,0.18265435,-0.2287547,-0.0830464,-0.1457083
27,-0.68524504,-0.681787,"('hardhearted', 'softhearted')",0.050144598,0.05623328,-0.5126346,-0.49682102,1.5877768,1.416113,0.1100104,0.0734346,0.0365758
67,0.67943174,0.8243094,"('doubtful', 'determined')",-0.10116451,-0.06583689,0.6943988,0.7883415,-0.630868,-0.47828713,0.1604495,0.2671317,-0.1066822
61,-0.67342967,-0.48589978,"('illogical', 'logical')",0.72841525,0.7689497,-0.022153817,0.0024517924,0.038331926,0.0013186038,0.0177909,0.0717051,-0.0539142
84,0.6643075,0.62372744,"('inferior', 'superior')",0.4106212,0.28068444,0.7201352,0.5948104,0.8423964,0.6863361,0.6593651,0.5463896,0.1129755
36,-0.65151894,-0.8341117,"('hostile', 'amicable')",-0.8597845,-0.88869977,-1.408731,-1.4517952,0.5041631,0.28077132,-0.6039678,-0.7234589,0.1194911
5,-0.6483476,-0.6360394,"('distant', 'outgoing')",0.060846448,0.17648637,-1.3769174,-1.3559607,0.07063587,0.013636544,-0.4734457,-0.4504693,-0.0229764
11,-0.6264707,-0.5634897,"('unhelpful', 'helpful')",0.4050733,0.37096387,-0.25084218,-0.26160666,1.782356,1.9228166,0.3275291,0.367171,-0.0396419
35,0.62311697,0.4637227,"('corrupt', 'incorrupt')",-0.26074153,-0.26265943,-1.3160801,-1.2248793,0.15813509,0.041694935,-0.1988924,-0.2455303,0.0466379
75,0.6023158,0.54216456,"('meek', 'impulsive')",-0.080393344,-0.0044931024,-1.0034741,-1.0274022,-0.10854319,-0.09830485,-0.1475237,-0.1470089,-0.0005148
47,-0.601696,-0.5443125,"('stupid', 'smart')",0.59992516,0.6469179,0.9520914,1.026544,6.0670533,5.983187,1.7543435,1.7780842,-0.0237407
17,-0.5804971,-0.51192623,"('nasty', 'nice')",-0.9446656,-0.8698023,-0.9608159,-0.9800427,-0.42283863,-0.3006151,-0.7272043,-0.6655965,-0.0616078
37,0.5751627,0.6789238,"('fake', 'genuine')",0.078375384,0.14024594,-0.029233187,0.16145672,0.5847803,0.62359494,0.3022713,0.4010553,-0.098784
25,-0.54243356,-0.6240995,"('egoistic', 'altruistic')",0.7567342,0.6595125,-0.11049615,-0.22687322,1.5834339,1.5103065,0.4218096,0.3297116,0.092098
62,-0.53788614,-0.4344939,"('incompetent', 'brilliant')",0.66620564,0.56824005,0.67203486,0.53224057,0.21046714,0.29929274,0.2527054,0.2413199,0.0113855
79,-0.5237281,-0.598104,"('wavering', 'unwavering')",-0.19865403,-0.20020962,-1.5996759,-1.5771765,0.27532297,0.15083283,-0.5116838,-0.5561643,0.0444805
56,-0.5060344,-0.35703304,"('impractical', 'practical')",1.0706509,1.0335764,0.63439715,0.528655,-0.30196807,-0.20442548,0.2242614,0.2501932,-0.0259318
46,-0.46593952,-0.35787976,"('uncompetitive', 'competitive')",0.17096785,0.0152273625,1.598403,1.4486177,-0.9900442,-0.7967623,0.0783468,0.0773008,0.001046
87,0.41578436,0.47374046,"('unsuccessful', 'successful')",0.4293188,0.28749812,1.435947,1.3876108,0.7056317,0.6383248,0.7466705,0.6967936,0.0498769
39,0.40654734,0.4796463,"('exploitative', 'cooperative')",0.14650743,0.2369838,1.4508717,1.564412,-0.19248128,-0.20599768,0.4528613,0.5187611,-0.0658998
52,-0.39901313,-0.47145486,"('irrational', 'rational')",-0.5149595,-0.5467961,-1.1699243,-1.1334872,-0.016979277,-0.16678739,-0.525219,-0.5796314,0.0544124
42,0.391599,0.49553087,"('unreliable', 'reliable')",0.0010665208,0.062398702,1.2264093,1.278663,-2.964225,-2.8173373,-0.3362876,-0.2451862,-0.0911014
40,-0.3877812,-0.44864225,"('stingy', 'generous')",0.26468295,0.1633832,0.6795713,0.41864118,-1.550668,-1.6768881,-0.2485487,-0.3858765,0.1373278
66,0.3735267,0.5950678,"('inactive', 'active')",-0.63407725,-0.4178375,1.0521497,1.1010967,1.3399553,1.3032212,0.5328886,0.6453871,-0.1124985
65,-0.36358604,-0.43410796,"('insecure', 'secure')",0.027138978,-0.13187227,0.6496334,0.5466582,-0.7526757,-0.8131285,-0.1098723,-0.2081126,0.0982403
2,0.34646237,0.4613961,"('unlikable', 'likable')",0.9116249,0.90632725,1.3237288,1.4897377,0.5553545,0.70884997,0.7842927,0.8915777,-0.107285
20,-0.29297,-0.3311056,"('rough', 'thoughtful')",-0.12073068,-0.1356168,0.95722216,0.96729296,1.204748,1.0950305,0.4370674,0.3989003,0.0381671
83,-0.2825807,-0.12516928,"('powerless', 'powerful')",0.70729244,0.78663707,-0.34057173,-0.3724069,-0.9951977,-1.0133843,-0.2277644,-0.1810809,-0.0466835
76,0.27179125,0.49226075,"('anxious', 'daring')",-0.16676977,-0.0762503,0.8850614,1.0597224,0.1043773,0.33790407,0.273615,0.4534092,-0.1797942
70,-0.27058557,-0.13132724,"('lethargic', 'energetic')",0.6499645,0.5984706,0.60665643,0.6036269,0.696509,0.86387676,0.4206361,0.4836618,-0.0630257
34,-0.26764408,-0.15814117,"('mean', 'honorable')",0.041075923,0.02684901,-0.26708102,-0.24593307,6.2423964,6.2422647,1.4371868,1.4662598,-0.029073
21,-0.25509924,-0.10576302,"('immoral', 'moral')",0.90651524,0.78862435,0.037221298,0.13840944,-1.1378858,-1.043204,-0.1123121,-0.0554833,-0.0568288
59,-0.2097632,-0.45297533,"('foolish', 'wise')",1.1328331,0.981151,-0.9037672,-0.9329203,0.60776025,0.41422072,0.1567657,0.002369,0.1543967
33,0.18435952,0.2939536,"('wrong', 'right')",1.0946717,1.2322958,-0.12715212,-0.0052108467,-0.44253406,-0.39532277,0.1773363,0.2814289,-0.1040926
81,-0.1715018,-0.07384269,"('submissive', 'aggressive')",1.5092566,1.3293988,1.4378796,1.3251405,-1.0180784,-0.93124235,0.439389,0.4123636,0.0270254
78,0.17113681,-0.093500644,"('nonresilient', 'resilient')",0.8573954,0.57403535,1.3413159,1.0408502,0.30988276,0.26784104,0.6699327,0.4473065,0.2226262
77,-0.16837275,-0.114925876,"('unmotivated', 'motivated')",0.7325498,0.5794209,0.54555583,0.44548464,-1.1802357,-1.1364294,-0.0176257,-0.0566124,0.0389867
29,-0.1648143,-0.24866562,"('unfair', 'fair')",-0.66681665,-0.7131009,-0.18163465,-0.30656683,-0.6196628,-0.6535385,-0.4082321,-0.480468,0.0722359
68,-0.15555595,-0.17748101,"('dependent', 'independent')",-0.1512041,-0.24598277,-0.08603974,0.023320593,-0.5330646,-0.58289105,-0.2314661,-0.2457586,0.0142925
14,-0.15531972,-0.110795066,"('antisocial', 'social')",0.6639103,0.56244713,1.5985811,1.4837883,-0.8251359,-0.8022588,0.3205089,0.2832954,0.0372135
7,-0.13270241,0.02233229,"('insensitive', 'sensitive')",0.85146505,0.77654773,0.07759422,0.011259455,0.9744374,0.93422705,0.4426986,0.4360916,0.006607
15,0.102213025,0.098912776,"('boring', 'funny')",0.11652668,0.13194673,-1.4278122,-1.2252402,0.3144249,0.31491855,-0.2236619,-0.1698655,-0.0537964
64,-0.0842111,-0.07525544,"('shy', 'confident')",0.87701106,0.8692435,1.3011466,1.2855061,-7.240879,-7.0266223,-1.2867332,-1.2367821,-0.0499511
71,-0.0758944,-0.14617014,"('diffident', 'self-confident')",1.6760092,1.5932447,0.1563138,0.05334726,0.77443093,0.7148464,0.6327149,0.553817,0.0788979
60,-0.0665198,0.16724038,"('inefficient', 'efficient')",1.7900532,1.7187006,1.1643778,1.1754616,-0.38333377,-0.17849399,0.6261444,0.7207272,-0.0945828
58,-0.06384672,0.120492265,"('undiscriminating', 'discriminating')",0.60558665,0.56146455,0.82010293,0.7214251,0.10467133,0.02739808,0.3666286,0.357695,0.0089336
16,-0.05580235,-0.1988064,"('unpopular', 'popular')",-0.13432151,-0.23005015,-0.16886464,-0.20780188,0.7509987,0.6862286,0.0980025,0.0123925,0.08561
4,-0.032760903,-0.1850097,"('disliked', 'liked')",0.7973195,0.6549938,0.31150615,0.08567771,-6.491324,-6.4827037,-1.3538148,-1.4817605,0.1279457
49,-0.019804358,-0.20171165,"('unable', 'able')",0.13751306,-0.17312802,-0.71859217,-0.8651762,-0.18795414,-0.3400074,-0.1972094,-0.3950058,0.1977964
