,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,male-female
56,-0.74296147,-0.73155814,"('impractical', 'practical')",0.19251141,-0.08924794,-0.49980333,-0.6758565,-0.3500845,-0.4988875,0.148803
40,0.7318797,0.81286216,"('stingy', 'generous')",0.16079906,0.090042464,-1.4040478,-1.2420416,-0.1704564,-0.1130457,-0.0574107
75,0.71052104,0.88925904,"('meek', 'impulsive')",-1.2862179,-1.1408377,-0.27088836,-0.10138404,-0.2821951,-0.1176542,-0.1645409
9,-0.7002246,-0.3613842,"('unaffectionate', 'caring')",-0.41589805,-0.2570286,0.8327849,1.3830403,-0.0944459,0.2548758,-0.3493217
70,-0.6936201,-0.83387023,"('lethargic', 'energetic')",-0.5640147,-0.85600233,0.31909752,0.13516629,-0.3128457,-0.5182354,0.2053897
57,-0.69264084,-0.87176657,"('unimaginative', 'imaginative')",-0.32169485,-0.57314134,-2.4509144,-2.6558938,-1.1550833,-1.3669338,0.2118505
27,-0.68361264,-0.5891767,"('hardhearted', 'softhearted')",-0.118056655,-0.07846506,1.3494661,1.4749874,0.1825989,0.2691152,-0.0865163
12,-0.67614627,-0.6240701,"('unsupportive', 'supportive')",-0.032573324,-0.2465244,-2.1017323,-2.083813,-0.9368173,-0.9848025,0.0479852
31,-0.6683312,-0.28580308,"('evil', 'good')",-0.7066092,-0.45190078,-0.57124656,-0.21738964,-0.648729,-0.3183645,-0.3303645
41,-0.6247888,-0.61181355,"('unforgiving', 'forgiving')",-0.6145883,-0.62353545,0.3437235,0.19017097,-0.2985512,-0.3483926,0.0498414
23,-0.6202079,-0.4898118,"('insincere', 'sincere')",0.6099051,0.44025132,5.2153864,5.509613,1.7350279,1.8200175,-0.0849896
67,0.6071669,0.6829754,"('doubtful', 'determined')",0.41461357,0.44553298,-0.47693118,-0.5856707,0.1816164,0.1809459,0.0006705
82,-0.58364487,-0.58762765,"('poor', 'rich')",-0.7071637,-1.0488701,5.7674227,6.0591025,1.4922047,1.4742015,0.0180032
72,-0.56181866,-0.58787316,"('unambitious', 'ambitious')",-1.3124411,-1.2938079,-1.1091981,-0.81939244,-0.9944859,-0.9003578,-0.0941281
32,-0.55926,-0.62397915,"('unkind', 'kind')",-0.5603251,-0.7802735,0.34555638,0.48995644,-0.2580096,-0.3047654,0.0467558
83,0.5576231,0.5419754,"('powerless', 'powerful')",-0.009356491,0.07928403,-1.0595628,-1.0761322,-0.1704321,-0.1516243,-0.0188078
6,-0.5407748,-0.0885514,"('distant', 'open')",-1.5710943,-1.2801999,0.2667291,0.71099603,-0.6150467,-0.2192518,-0.3957949
79,-0.54003966,-0.24656194,"('wavering', 'unwavering')",-1.6835023,-1.5107858,0.025481496,0.31958842,-0.7326868,-0.4792531,-0.2534337
22,-0.52187234,-0.5693563,"('untrustworthy', 'trustworthy')",0.27739727,-0.03742759,-0.93522185,-1.0210576,-0.3932323,-0.5426138,0.1493815
65,-0.4858368,-0.7652085,"('insecure', 'secure')",0.47363114,0.10240759,-0.53600246,-0.6534986,-0.182736,-0.4387665,0.2560305
2,0.47222856,0.51285976,"('unlikable', 'likable')",0.89903164,0.71648914,0.6054876,0.6227512,0.6589159,0.6173667,0.0415492
73,0.46894905,0.62927574,"('helpless', 'self-reliant')",-0.12056748,0.009661441,-3.223942,-2.9737875,-0.9585202,-0.7782834,-0.1802368
24,-0.46831584,-0.30632573,"('dishonest', 'honest')",-1.4595827,-1.453047,0.36450028,0.5750164,-0.5211327,-0.3947854,-0.1263473
50,-0.44330332,-0.3792294,"('clumsy', 'skillful')",-0.58892506,-0.61264855,-0.10864693,0.34575838,-0.3802918,-0.2153732,-0.1649186
30,-0.4300872,-0.3975468,"('intolerant', 'tolerant')",1.1905793,1.0623509,0.91615224,0.7936028,0.5588814,0.4861356,0.0727458
3,-0.422619,-0.36197367,"('repellent', 'pleasant')",0.34666052,0.30635294,0.12689236,0.054235928,0.016978,-0.0004616,0.0174396
46,-0.42042503,-0.95930964,"('uncompetitive', 'competitive')",0.99989825,0.39796445,-0.8099986,-1.2553155,-0.0768418,-0.6055536,0.5287118
4,-0.40489703,-0.4377667,"('disliked', 'liked')",-1.1698663,-1.1390297,-6.2665806,-6.4202905,-2.6137813,-2.6656957,0.0519144
44,0.39039534,0.11313609,"('prejudiced', 'unprejudiced')",-0.53389156,-0.60499555,-1.1237351,-1.1764851,-0.4224104,-0.5561148,0.1337044
8,-0.35339195,-0.20258117,"('unaffectionate', 'affectionate')",-0.7953559,-0.54087126,0.6663347,1.1130885,-0.1608044,0.123212,-0.2840164
59,0.34215093,0.5130122,"('foolish', 'wise')",-0.15747575,0.06390852,0.22690187,0.62361026,0.1371923,0.400177,-0.2629847
33,0.3280542,0.5363372,"('wrong', 'right')",0.07647507,0.07259931,-0.38247284,-0.35161492,0.0073521,0.0857739,-0.0784218
29,-0.3173856,-0.049849823,"('unfair', 'fair')",-0.5585661,-0.28325856,-0.46014613,-0.3229806,-0.4453659,-0.2186963,-0.2266696
20,0.3166511,0.16162041,"('rough', 'thoughtful')",0.6117035,0.45736924,1.23891,1.3047277,0.7224215,0.6412391,0.0811824
80,-0.3124919,-0.63788277,"('dominated', 'dominating')",0.11479213,-0.28871804,-1.5436018,-1.7930337,-0.5804338,-0.9065448,0.326111
60,-0.31227636,-0.52373755,"('inefficient', 'efficient')",1.3517487,1.1141896,-0.271522,-0.4446435,0.2559835,0.0486029,0.2073806
47,-0.3078506,-0.3003992,"('stupid', 'smart')",0.85883766,0.6577475,5.780266,5.8266935,2.1104177,2.0613473,0.0490704
68,-0.30613863,-0.36308363,"('dependent', 'independent')",0.41474357,0.36625078,-0.53495187,-0.5756482,-0.1421156,-0.190827,0.0487114
48,0.29539564,0.36796322,"('unintelligent', 'intelligent')",0.22700226,0.12408502,0.3517934,0.4344843,0.2913971,0.3088442,-0.0174471
16,-0.27080154,-0.32027432,"('unpopular', 'popular')",-0.64086735,-0.5924213,0.57370657,0.54590416,-0.1126541,-0.1222638,0.0096097
64,-0.2652879,-0.55013806,"('shy', 'confident')",0.19964536,-0.051927514,-6.5033693,-6.8231225,-2.1896706,-2.4750627,0.2853921
7,-0.26450634,-0.28977078,"('insensitive', 'sensitive')",0.021216823,-0.1873977,0.38021475,0.25184488,0.0456417,-0.0751079,0.1207496
34,-0.23414648,-0.06975286,"('mean', 'honorable')",0.26090303,0.32112122,5.947666,6.0282254,1.9914743,2.093198,-0.1017237
66,-0.21408385,-0.21847042,"('inactive', 'active')",-1.513757,-1.5117294,0.9391647,0.91322535,-0.2628921,-0.2723248,0.0094327
25,0.18854842,0.32041675,"('egoistic', 'altruistic')",0.6208498,0.7566045,1.3356029,1.7709342,0.7150003,0.9493185,-0.2343182
14,0.177733,-0.09412446,"('antisocial', 'social')",0.54435617,0.3466691,-0.572987,-0.9425465,0.0497007,-0.2300006,0.2797013
77,-0.1753999,-0.31534806,"('unmotivated', 'motivated')",0.5440234,0.34770465,-1.2713526,-1.3934176,-0.3009097,-0.453687,0.1527773
87,0.17240456,-0.12317527,"('unsuccessful', 'successful')",0.602965,0.25802577,0.599922,0.5189319,0.4584305,0.2179275,0.240503
17,-0.16683893,-0.19271122,"('nasty', 'nice')",-0.4846674,-0.3394016,-0.4190624,-0.4913544,-0.3568562,-0.3411558,-0.0157004
52,0.16594236,0.2928672,"('irrational', 'rational')",-0.23353805,-0.03821653,0.4072678,0.6696387,0.113224,0.3080964,-0.1948724
5,-0.165883,0.16529463,"('distant', 'outgoing')",-1.0086968,-0.8470016,-0.36017776,0.023452546,-0.5115859,-0.2194181,-0.2921678
15,-0.15254965,0.08241968,"('boring', 'funny')",-0.9859194,-0.88068575,0.46146303,0.41757768,-0.2256687,-0.1268961,-0.0987726
76,0.14374678,-0.14505129,"('anxious', 'daring')",-0.5583907,-1.0572795,0.17689916,-0.10782812,-0.0792482,-0.4367196,0.3574714
21,-0.14371218,-0.4875661,"('immoral', 'moral')",0.90164596,0.3151938,-0.7989716,-1.2399896,-0.0136793,-0.4707873,0.457108
54,-0.13715215,-0.08944394,"('incapable', 'capable')",-0.29257223,-0.327761,1.0316541,1.2094767,0.2006432,0.2640906,-0.0634474
61,-0.123215616,-0.22721165,"('illogical', 'logical')",0.93814653,0.81440127,0.22689402,0.11916841,0.347275,0.2354527,0.1118223
49,0.12313056,0.22174402,"('unable', 'able')",0.2566294,0.23421632,-0.14727801,-0.12932211,0.077494,0.1088794,-0.0313854
37,0.11608208,-0.0361359,"('fake', 'genuine')",-0.18131052,-0.22981033,0.24663249,0.3869462,0.060468,0.0403333,0.0201347
18,0.10523108,-0.102477044,"('disagreeable', 'welcoming')",0.17326842,-0.0913759,-0.22499478,-0.26322716,0.0178349,-0.15236,0.1701949
62,0.09277505,0.1368072,"('incompetent', 'brilliant')",0.67518425,0.47582763,-0.43121192,-0.3331928,0.1122491,0.0931473,0.0191018
26,-0.09009337,0.08756338,"('hardhearted', 'benevolent')",0.07374115,0.3144266,1.4689727,1.791466,0.4842068,0.731152,-0.2469452
88,-0.07685817,-0.12884542,"('low', 'eminent')",-0.3712064,-0.72607636,0.04008045,0.16130689,-0.1359947,-0.231205,0.0952103
81,0.0733582,-0.37197974,"('submissive', 'aggressive')",-0.33651435,-0.9243945,-0.9568022,-1.3034611,-0.4066528,-0.8666118,0.459959
36,-0.058697283,-0.04260598,"('hostile', 'amicable')",-1.2415229,-1.1752633,0.8898211,0.9764608,-0.1367997,-0.0804695,-0.0563302
53,0.042950667,0.37252846,"('uncreative', 'creative')",0.51723963,0.5024312,0.9319055,1.0883334,0.4973653,0.654431,-0.1570657
71,-0.02921708,0.16157803,"('diffident', 'self-confident')",0.7385326,0.67622143,0.36660862,0.5343721,0.3586414,0.4573905,-0.0987491
35,-0.028023183,0.087096766,"('corrupt', 'incorrupt')",-0.94821084,-0.70101666,0.17736815,0.4394534,-0.2662886,-0.0581555,-0.2081331
55,0.0036509614,-0.19421679,"('incompetent', 'clever')",0.13769652,-0.28727454,-0.14966479,-0.34868798,-0.0027724,-0.2767264,0.273954
