,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,male-female
60,0.93921334,1.3335005,"('inefficient', 'efficient')",0.07581128,0.1770219,-1.3636041,-1.5399446,1.1682609,1.654282,0.2049204,0.4062149,-0.2012945
58,0.9304336,0.6394718,"('undiscriminating', 'discriminating')",-0.11604349,-0.22157815,-1.3069239,-1.5008119,0.05701972,-0.070781305,-0.1088785,-0.2884249,0.1795464
62,0.88986325,0.8971487,"('incompetent', 'brilliant')",-0.5413315,-0.49443048,-1.1382135,-1.308669,0.762392,1.1418171,-0.0068225,0.0589666,-0.0657891
39,0.8856751,1.0622276,"('exploitative', 'cooperative')",0.6130805,0.76167446,0.5172643,0.47436923,0.6604729,0.84359634,0.6691232,0.7854669,-0.1163437
21,0.8659024,1.0541681,"('immoral', 'moral')",0.06505057,0.10493933,-0.91568404,-1.0641137,0.27967542,0.4096116,0.0737361,0.1261513,-0.0524152
3,-0.8411226,-0.7945403,"('repellent', 'pleasant')",-1.5358924,-1.6285684,-1.2752544,-1.4891824,0.9268406,0.94212496,-0.6813572,-0.7425416,0.0611844
23,0.83577853,1.0773786,"('insincere', 'sincere')",0.24592714,0.372558,-1.5064157,-1.5315704,6.778098,6.6423407,1.588347,1.6401768,-0.0518298
11,0.82316566,0.94025487,"('unhelpful', 'helpful')",0.37590882,0.28788012,-1.23968,-1.3610921,2.6577408,2.7109754,0.6542838,0.6445045,0.0097793
27,-0.80794966,-0.7155087,"('hardhearted', 'softhearted')",0.5374133,0.47631142,0.037851147,0.22327164,0.6334647,0.49440634,0.1001949,0.1196202,-0.0194253
54,-0.806193,-0.87876207,"('incapable', 'capable')",0.27882388,0.29873252,-0.85510015,-0.7476734,0.7434714,0.53088933,-0.1597495,-0.1992034,0.0394539
74,0.8022128,0.94798553,"('undedicated', 'dedicated')",0.38806787,0.5282587,-0.23730546,-0.10744557,0.36245626,0.68349123,0.3288579,0.5130725,-0.1842146
55,0.7774969,0.9139995,"('incompetent', 'clever')",-0.4470181,-0.47581583,-0.91619503,-1.2821039,1.3663692,1.6282808,0.1951632,0.1960901,-0.0009269
19,-0.7249442,-0.72757334,"('inhospitable', 'hospitable')",-0.054169387,0.051563844,0.06032255,0.26149955,-0.35893556,-0.3763864,-0.2694317,-0.1977241,-0.0717076
32,0.6945399,0.953246,"('unkind', 'kind')",0.18211557,0.2876048,-0.93320423,-0.8604341,1.1480824,1.3330375,0.2728834,0.4283636,-0.1554802
73,0.6700258,0.9945609,"('helpless', 'self-reliant')",0.22882882,0.43841088,0.28716645,0.43974507,-3.9589274,-3.750247,-0.6932266,-0.4693826,-0.223844
17,-0.6358377,-0.73891085,"('nasty', 'nice')",0.2996692,0.21201234,0.25405735,0.16424946,-0.56690526,-0.6819257,-0.1622541,-0.2611437,0.0988896
56,0.5906068,1.061047,"('impractical', 'practical')",-0.23357028,-0.022981277,-0.66042954,-0.6707769,0.59431577,0.95165324,0.0727307,0.3297355,-0.2570048
64,0.58342624,0.7912141,"('shy', 'confident')",-0.05995834,0.15173346,-0.8146752,-0.86353177,-6.095669,-5.678065,-1.596719,-1.3996623,-0.1970567
63,0.5821393,0.68220544,"('unperceptive', 'insightful')",-0.1558766,-0.1319097,-1.348766,-1.2815955,1.265675,1.382045,0.0857929,0.1626863,-0.0768934
69,-0.5798039,-0.55950874,"('lazy', 'industrious')",1.5330113,1.4952568,1.8067999,1.8979126,-1.5671741,-1.6571552,0.2982083,0.2941264,0.0040819
48,-0.57305497,-0.6904726,"('unintelligent', 'intelligent')",-0.30955955,-0.53409064,-1.9281199,-2.1430404,0.5841723,0.69280964,-0.5566405,-0.6686985,0.112058
1,-0.5181447,-0.3955754,"('unfriendly', 'friendly')",1.437133,1.4042236,-1.1391821,-0.9036189,1.0063438,0.7869048,0.1965375,0.2229835,-0.026446
33,-0.5128194,-0.27944404,"('wrong', 'right')",0.30093467,0.48940822,0.8635812,1.0586498,-0.9826945,-1.1182445,-0.0827495,0.0375924,-0.1203419
52,-0.49579814,-0.61427337,"('irrational', 'rational')",0.61794984,0.44466558,-0.57578844,-0.4403524,-1.0456779,-1.3161718,-0.3748287,-0.481533,0.1067043
65,0.4562768,0.70895606,"('insecure', 'secure')",-0.8617232,-0.7260584,-0.8717705,-1.1918105,1.0190495,1.1958048,-0.0645418,-0.003277,-0.0612648
67,0.45402786,0.77280754,"('doubtful', 'determined')",-0.41332212,-0.19165938,0.29991457,0.32458997,-0.30002832,-0.24982223,0.010148,0.163979,-0.153831
7,0.43696126,0.6953216,"('insensitive', 'sensitive')",-0.031188259,0.1181065,-1.7840962,-1.8081352,0.7442944,0.7107503,-0.1585072,-0.0709892,-0.087518
61,-0.40925297,-0.34943908,"('illogical', 'logical')",-0.20921968,-0.18415329,-1.1075637,-1.2477919,0.21456954,-0.018468514,-0.3778667,-0.4499632,0.0720965
30,0.39693612,0.6325638,"('intolerant', 'tolerant')",-0.027315274,0.12702447,-0.98396236,-1.0707501,0.63941,0.97591996,0.0062671,0.1661895,-0.1599224
44,-0.3924615,-0.3084229,"('prejudiced', 'unprejudiced')",-0.6844801,-0.6206411,1.08589,1.1602906,-1.9133487,-1.8120121,-0.4761001,-0.3951964,-0.0809037
15,-0.38744372,-0.09748684,"('boring', 'funny')",0.64490134,0.80418676,1.472188,1.6208152,0.3259068,0.64401495,0.5138881,0.7428825,-0.2289944
40,-0.3687647,-0.3627854,"('stingy', 'generous')",0.012926841,-0.08995222,-0.98553044,-1.0188147,-2.6740162,-2.812672,-1.0038462,-1.0710561,0.0672099
34,0.35361972,0.2772292,"('mean', 'honorable')",0.54801035,0.4364088,-0.31343555,-0.35850495,5.6998796,5.455573,1.5720185,1.4526765,0.119342
81,0.3368502,0.26552,"('submissive', 'aggressive')",-0.27598292,-0.36555582,-0.83432156,-1.3639859,0.21826105,0.11217449,-0.1387983,-0.3379618,0.1991635
49,0.33646673,0.112817526,"('unable', 'able')",0.76769954,0.65335256,-0.24673375,-0.22110511,-0.068557315,-0.051324643,0.1972188,0.1234351,0.0737837
70,-0.33572143,-0.15323615,"('lethargic', 'energetic')",-1.3363007,-1.2398478,-0.7534692,-0.94974816,1.1869131,1.2151035,-0.3096446,-0.2819321,-0.0277125
42,-0.3314,0.15109788,"('unreliable', 'reliable')",-0.41417205,-0.16739154,-0.05493602,-0.1109185,-2.7540858,-2.4576752,-0.8886485,-0.6462219,-0.2424266
77,-0.32733068,-0.4229241,"('unmotivated', 'motivated')",0.32237726,0.17445236,-1.0273618,-1.1372185,-0.19809097,-0.11013873,-0.3076015,-0.3739572,0.0663557
22,0.3264108,0.5131603,"('untrustworthy', 'trustworthy')",-0.5517262,-0.440542,-0.82825893,-0.93487734,-0.13949013,0.024535194,-0.2982661,-0.209431,-0.0888351
26,-0.31285748,-0.32238597,"('hardhearted', 'benevolent')",0.6242498,0.58698857,-0.6528895,-0.52581024,0.7601402,0.8651272,0.1046608,0.1509799,-0.0463191
2,0.31178373,0.45950466,"('unlikable', 'likable')",0.2779082,0.46069202,-1.081184,-0.9672973,0.090907216,0.31403172,-0.1001462,0.0667328,-0.166879
78,0.2839781,-0.07315322,"('nonresilient', 'resilient')",1.2515676,0.88444805,0.09458051,-0.014412627,1.012501,0.8726329,0.6606568,0.4173788,0.243278
45,0.2701352,0.43001726,"('incompetent', 'competent')",-0.25776464,-0.1362508,-1.7290738,-1.7152624,0.18963513,0.426089,-0.381767,-0.2488517,-0.1329153
0,-0.26775938,-0.19453332,"('unsociable', 'sociable')",-0.14007671,-0.12630738,-1.7806966,-2.1107738,0.60467553,0.6870709,-0.3959643,-0.4361359,0.0401716
9,-0.26626992,-0.18331207,"('unaffectionate', 'caring')",0.65458864,0.7323898,-1.5298953,-1.3814728,0.8372259,0.7713372,-0.0760877,-0.0152645,-0.0608232
59,-0.25735515,-0.049693055,"('foolish', 'wise')",0.71186674,0.75781804,0.8210578,1.157704,-0.732427,-0.79067546,0.1357856,0.2687884,-0.1330028
71,0.2491583,0.43911943,"('diffident', 'self-confident')",1.8251758,1.874982,0.7734524,0.9293272,0.47096235,0.3748061,0.8296872,0.9045587,-0.0748715
29,-0.24232768,-0.005720705,"('unfair', 'fair')",-0.058757074,-0.055135034,0.18276846,0.1536955,-0.85757613,-0.8383448,-0.2439731,-0.1863763,-0.0575968
12,0.21746461,0.48382258,"('unsupportive', 'supportive')",1.191284,1.1838644,-1.9640019,-1.8965361,-1.6440438,-1.5261377,-0.5498243,-0.4387467,-0.1110776
43,0.16769549,0.67925924,"('irresponsible', 'responsible')",-0.32059324,-0.23665705,-2.0982118,-1.9966006,1.2841413,1.5911361,-0.2417421,0.0092844,-0.2510265
37,0.16721785,0.25400415,"('fake', 'genuine')",0.3612635,0.341473,-0.6318457,-0.5694175,0.0848723,-0.015613528,-0.004623,0.0026115,-0.0072345
88,0.16675444,0.35523874,"('low', 'eminent')",-0.3524343,-0.24948007,-0.51701444,-0.40580896,-0.4489207,-0.26003456,-0.2879038,-0.1400212,-0.1478826
75,-0.16443053,-0.11732568,"('meek', 'impulsive')",-0.18838674,-0.061531737,0.45342407,0.6923215,-1.3790967,-1.2607334,-0.3196225,-0.1868173,-0.1328052
82,0.16406728,0.3509503,"('poor', 'rich')",-1.1956605,-1.0177295,-0.73835766,-0.55737144,6.498538,6.460555,1.1821468,1.3091011,-0.1269543
53,-0.12957442,-0.058560275,"('uncreative', 'creative')",-0.39010885,-0.30585665,-0.78081053,-0.79631555,0.98925114,0.95391613,-0.0778106,-0.0517041,-0.0261065
84,0.12687626,0.25016233,"('inferior', 'superior')",0.42977586,0.56128186,0.6354394,0.561181,1.0170009,1.1124805,0.5522731,0.6212764,-0.0690033
38,-0.11604062,0.16178545,"('untruthful', 'truthful')",0.12709239,0.2644781,-1.2795929,-1.0675136,-0.39448842,-0.3336544,-0.4157574,-0.2437261,-0.1720313
41,-0.11059815,-0.081659704,"('unforgiving', 'forgiving')",0.36785936,0.26647344,-2.1315734,-2.0650527,-0.2838897,-0.22785452,-0.5395505,-0.5270234,-0.0125271
10,-0.10405185,-0.09103524,"('unsympathetic', 'sympathetic')",-0.74281037,-0.8002262,-2.4925873,-2.910377,0.71328974,0.7317406,-0.6565399,-0.7674745,0.1109346
86,0.09336419,-0.070890576,"('uninfluential', 'influential')",-0.2699606,-0.31585032,-2.065459,-2.2013164,0.07947256,0.056740325,-0.5406457,-0.6328292,0.0921835
68,-0.09057524,0.08317628,"('dependent', 'independent')",-0.24705783,-0.22851607,0.38938642,0.24006791,-0.84361756,-0.8694598,-0.1979661,-0.1936829,-0.0042832
50,0.088569626,0.27875203,"('clumsy', 'skillful')",0.1330221,0.25257984,0.2146573,0.38613695,0.044303775,0.07676743,0.1201382,0.2485591,-0.1284209
24,0.073964044,0.46297038,"('dishonest', 'honest')",-0.6223994,-0.36994916,-1.3714937,-1.2879571,0.7308851,0.80405146,-0.297261,-0.0977211,-0.1995399
16,-0.06543821,0.0070259944,"('unpopular', 'popular')",0.5305308,0.5835381,0.55719054,0.72127044,-0.12598711,-0.28850442,0.224074,0.2558326,-0.0317586
20,-0.05489742,-0.27427414,"('rough', 'thoughtful')",0.48360756,0.17512886,-0.19882011,-0.34281927,0.5100135,0.5317543,0.1849759,0.0224474,0.1625285
13,0.051904865,0.6281224,"('impolite', 'polite')",-0.47839892,-0.12986685,-0.9265046,-0.93784165,0.4868191,0.73152983,-0.2165449,0.0729859,-0.2895308
76,0.049272165,0.22672434,"('anxious', 'daring')",-0.68614846,-0.53018564,-0.18655102,-0.45067045,0.72499764,0.93099046,-0.0246074,0.0442147,-0.0688221
66,0.040189713,-0.29263633,"('inactive', 'active')",-0.41435513,-0.5073534,0.6366195,0.49579293,0.23617607,-0.155671,0.1246575,-0.114967,0.2396245
85,-0.03178919,-0.18578875,"('insignificant', 'prestigious')",1.5955853,1.5608069,0.2352051,0.54729795,-1.6253057,-1.8872881,0.0434239,0.008757,0.0346669
57,-0.028275829,-0.12800713,"('unimaginative', 'imaginative')",-1.0208881,-0.93965274,-1.5983348,-1.7576743,-2.8803399,-2.6856322,-1.3819597,-1.3777416,-0.0042181
14,-0.026513688,-0.015030976,"('antisocial', 'social')",-0.49092674,-0.47208077,-1.7085859,-1.9642764,0.16111016,0.18739526,-0.516229,-0.5659982,0.0497692
4,-0.010709943,-0.19962521,"('disliked', 'liked')",-0.044487566,-0.03488904,0.15053846,0.24616084,-7.9734163,-7.7877526,-1.9695189,-1.9440265,-0.0254924
72,-0.0043821037,0.084134,"('unambitious', 'ambitious')",-1.1936988,-0.91190076,-2.16683,-2.108513,-0.74226093,-0.6102468,-1.026793,-0.8866316,-0.1401614
