,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
67,0.5634729,0.48978764,"('doubtful', 'determined')",-0.30568725,-0.3936821,-0.23105982,-0.15693238,-0.24280877,-0.31492567,0.8117025,0.8239266,-0.8953687,-0.77361214,-0.0499582,-0.0542397,0.0042815
52,-0.54267836,-0.44711277,"('irrational', 'rational')",-1.3006572,-1.2486846,-0.53942287,-0.2782844,-1.9950917,-2.232837,-1.2300003,-1.3141527,-0.043539904,-0.0363161,-0.9418983,-0.9262312,-0.0156671
14,0.5360293,0.058204174,"('antisocial', 'social')",3.3641348,3.2371576,1.688232,1.3566886,3.7438185,3.8601198,0.7998372,0.6211148,-0.8303604,-0.83217967,1.5502818,1.3835176,0.1667642
88,-0.5334531,-0.6451782,"('low', 'eminent')",0.11173577,0.09438182,-0.7663112,-0.7005535,-1.0242975,-0.88946307,-1.2504137,-1.2466294,0.62256825,0.71881586,-0.4733619,-0.4447711,-0.0285908
13,0.5289031,0.34757978,"('impolite', 'polite')",1.8066471,1.6952571,0.31681752,0.384159,3.5059109,3.6110964,0.57571,0.58468676,-0.049068898,-0.1745879,1.1141532,1.0746986,0.0394546
81,-0.48648438,-0.6245574,"('submissive', 'aggressive')",0.84178233,0.8159244,-0.31618923,-0.3828985,1.8157648,2.101956,-0.045172468,0.22394444,-1.3135127,-1.1359606,0.0826981,0.1664014,-0.0837033
12,0.48162818,0.46854037,"('unsupportive', 'supportive')",1.5219328,1.683225,0.71248895,0.9259645,2.845833,3.092648,0.083122484,0.19231626,-1.5186025,-1.4736154,0.6877338,0.8148464,-0.1271126
16,0.463349,0.6061826,"('unpopular', 'popular')",0.29219362,0.4510263,0.9703667,1.0468843,-0.3111835,-0.24861537,-0.031583518,-0.10872813,0.8828255,0.79608643,0.3776613,0.423806,-0.0461447
7,0.45762748,0.28736192,"('insensitive', 'sensitive')",1.1171931,1.0842646,0.7404873,0.63721067,2.7535133,2.9592533,0.4790017,0.5295177,1.0164815,1.0059286,1.0940506,1.0839228,0.0101278
58,-0.41980627,-0.6523659,"('undiscriminating', 'discriminating')",0.46841395,0.21130598,0.22686929,-0.13823523,0.98265934,0.9467104,-0.3929437,-0.72806776,0.292908,0.1752574,0.1930168,-0.0308992,0.223916
23,-0.4169175,-0.39221963,"('insincere', 'sincere')",1.0366229,1.1061872,-0.26611862,-0.1167524,2.6166575,2.7996411,0.45284045,0.5196691,6.0596046,6.224177,1.5804482,1.690117,-0.1096688
60,0.39239094,0.35743126,"('inefficient', 'efficient')",1.7850524,1.8401067,0.511524,0.47602487,3.840882,4.4277587,0.8223787,1.0569553,-0.15716857,0.010024989,1.1991765,1.3613836,-0.1622071
41,-0.3830219,-0.5650745,"('unforgiving', 'forgiving')",0.19860566,0.15095218,0.29101616,0.21982732,2.460131,2.3458285,-0.97188735,-1.1217042,-0.13806178,-0.29874358,0.242797,0.1218476,0.1209494
72,-0.3699996,-0.4105954,"('unambitious', 'ambitious')",1.0639048,1.0801984,-0.74255747,-0.6986798,0.60024214,0.72324824,0.2508865,0.2535291,-1.0768518,-0.9299953,-0.0457292,0.0029509,-0.0486801
68,-0.34536645,-0.27583238,"('dependent', 'independent')",-0.92615443,-0.9051018,-0.0141773075,0.12428478,-0.35304192,-0.31915134,-0.69335115,-0.6151402,-0.5281154,-0.6226316,-0.4767011,-0.4355954,-0.0411057
3,-0.34070152,-0.28070733,"('repellent', 'pleasant')",0.3790164,0.3307577,0.027212955,-0.16281049,1.4756795,1.6445433,0.8296928,0.7872065,0.35248387,0.34053972,0.4538973,0.4432549,0.0106424
74,-0.3357446,-0.3174808,"('undedicated', 'dedicated')",-0.14098418,-0.15137076,0.5996955,0.5922899,0.97417456,1.0255291,-0.90483713,-0.8620529,-0.020530041,0.12803188,0.028629,0.0691577,-0.0405287
29,-0.3004874,-0.2139776,"('unfair', 'fair')",0.15723155,0.19774777,0.15106162,0.1256741,-0.59015626,-0.59913605,-0.00050283596,0.005951153,-0.37256175,-0.50969476,-0.1592358,-0.1655726,0.0063368
56,0.2862092,0.29361448,"('impractical', 'practical')",1.4901652,1.5723684,-0.12753671,-0.07902092,3.2796633,3.457001,0.8637725,1.0541536,-0.33137724,-0.1645286,0.9101494,1.0222647,-0.1121153
37,0.27832565,0.24346119,"('fake', 'genuine')",0.092044115,0.046090744,0.036837302,-0.024748802,1.7101253,1.6874757,-0.16403317,-0.08458823,0.32336393,0.49661896,0.3794439,0.3940516,-0.0146077
33,0.26119885,0.30194035,"('wrong', 'right')",0.10287725,0.076326296,0.16235372,0.22698468,-0.20959055,-0.46132064,-0.30830467,-0.31139484,-0.8580968,-0.9208833,-0.1415937,-0.1813912,0.0397975
17,0.25952372,0.091493964,"('nasty', 'nice')",-0.15628926,-0.1894167,-0.016148042,-0.14453493,0.61090356,0.41987777,-0.3320758,-0.5567186,-0.8221195,-0.79198235,-0.0760342,-0.1952135,0.1191793
0,-0.24559401,-0.90274286,"('unsociable', 'sociable')",1.8440886,1.6750247,0.882762,0.6620422,4.246301,4.321538,-0.2996171,-0.52304184,-0.070038304,-0.24741915,1.0596503,0.8309002,0.2287501
54,-0.22188929,-0.06046554,"('incapable', 'capable')",0.7226857,0.8893781,0.28435594,0.53342974,0.59719235,0.5749296,-1.0913695,-0.97195774,0.93282855,1.1848543,0.2039673,0.3583614,-0.1543941
66,0.22005598,-0.06200794,"('inactive', 'active')",-0.015220951,-0.1550756,0.9957659,0.93473387,-1.0287915,-1.0988106,0.2273317,0.025606707,1.1771618,0.9728116,0.2627172,0.1028763,0.1598409
24,0.21719907,0.028222688,"('dishonest', 'honest')",0.37487388,0.38655812,-0.4073916,-0.35098317,2.0965636,2.2184663,-0.35551345,-0.16841182,0.70263153,0.7572197,0.4380605,0.478512,-0.0404515
59,0.19914562,0.49085897,"('foolish', 'wise')",-0.23269555,-0.10863197,0.19769482,0.46644276,-1.656413,-1.8783017,-0.2734113,-0.20583096,0.06983809,0.14407709,-0.2826402,-0.1818976,-0.1007426
38,-0.1900054,-0.1572946,"('untruthful', 'truthful')",-0.34105518,-0.27308872,-0.014484752,0.07847848,1.5325161,1.4785864,-1.0809821,-0.9654694,0.06952482,0.0788766,-0.0040811,0.0400148,-0.0440959
63,-0.1896884,-0.23708606,"('unperceptive', 'insightful')",1.3363626,1.3982495,1.4528705,1.4971929,1.7125256,2.0652437,0.9772117,1.0058336,1.4543083,1.4897901,1.1239317,1.2032039,-0.0792722
78,-0.18208338,-0.13463724,"('nonresilient', 'resilient')",0.86130905,0.8710607,0.55194086,0.52620566,1.3638048,1.5685742,-0.247815,-0.33622998,0.8815404,0.7748624,0.5381161,0.5449727,-0.0068566
21,0.18160388,0.21545449,"('immoral', 'moral')",0.9195979,0.9552633,0.045341417,0.103051335,2.1111207,2.431332,0.29852128,0.48840824,-0.85393494,-0.65722543,0.450375,0.5893807,-0.1390057
70,0.17978282,0.16216637,"('lethargic', 'energetic')",-0.034062766,-0.0015746206,-0.43553084,-0.5358174,1.5847682,1.9150181,0.5271088,0.705308,1.0179039,1.2075783,0.4733284,0.5754464,-0.102118
35,0.16954798,0.31699955,"('corrupt', 'incorrupt')",-1.3867936,-1.3682876,0.01675573,0.038692623,-2.276301,-2.7098286,-1.7289203,-1.7005163,-0.36739075,-0.34556177,-0.9288503,-0.961417,0.0325667
32,-0.15966454,-0.22852035,"('unkind', 'kind')",1.4159458,1.4758098,0.4723178,0.69041705,2.6265056,2.7597225,0.5587455,0.5715158,1.251512,1.4024827,1.0275603,1.1119046,-0.0843443
85,0.15732221,0.25158912,"('insignificant', 'prestigious')",0.37707135,0.3558994,0.24476874,0.37054953,-2.1227846,-2.3692644,-1.0657011,-1.1930358,1.1123955,1.085536,-0.2161547,-0.2497877,0.033633
15,-0.15695682,-0.18713489,"('boring', 'funny')",-0.8862819,-0.86410147,-0.30355442,-0.3229816,-1.6981931,-1.8235519,-0.9067469,-0.9103891,0.06084283,0.16864888,-0.6484817,-0.656585,0.0081033
4,0.13521834,0.21588778,"('disliked', 'liked')",-0.24655078,-0.24712723,0.64005,0.4593699,-1.1541408,-1.3830891,-0.4611961,-0.7540816,-6.28317,-6.496713,-1.2282983,-1.3676256,0.1393273
75,-0.13180146,0.0016393657,"('meek', 'impulsive')",-2.3531635,-2.2653065,-0.06618442,-0.06394738,-2.6514406,-2.7464046,-0.26717728,-0.24455462,-0.68570703,-0.665113,-1.0259124,-0.9972812,-0.0286312
61,-0.11402048,-0.32156774,"('illogical', 'logical')",1.1102403,1.006266,1.1705471,1.0348772,1.9907644,2.0851212,-0.30476838,-0.4240579,0.6247224,0.4947239,0.7462476,0.6458937,0.1003539
40,-0.112988435,-0.092497766,"('stingy', 'generous')",0.47839445,0.52177197,-0.12555632,-0.138338,0.6323441,0.67241186,-0.5123845,-0.5415404,-1.5559233,-1.5075014,-0.1993523,-0.180949,-0.0184033
43,0.10999591,-0.01653565,"('irresponsible', 'responsible')",1.3897951,1.3939911,0.029358767,0.13643341,2.7465842,3.0092757,-0.0049391445,0.07208325,0.96680295,0.9514344,0.872933,0.9244471,-0.0515141
65,0.10986027,-0.03594323,"('insecure', 'secure')",0.8358455,0.76754874,0.48761493,0.4251864,1.989375,2.069423,0.43279067,0.529309,-0.0677574,0.02820794,0.6312882,0.630622,0.0006662
69,-0.10962657,0.07690257,"('lazy', 'industrious')",-0.67484564,-0.57458574,0.6533865,0.6640647,-2.1994436,-2.4179273,-0.5989556,-0.5907994,-1.0221953,-1.0464811,-0.6586134,-0.6481377,-0.0104757
79,-0.10378954,-0.09196936,"('wavering', 'unwavering')",-0.9286715,-0.9357646,0.11437935,0.038921244,-2.5513964,-2.8201063,-1.2225742,-1.3094776,-0.09990945,-0.004970596,-0.7986603,-0.8538946,0.0552343
45,0.094984055,-0.13626483,"('incompetent', 'competent')",0.4795041,0.4137072,0.8156585,0.42601532,2.1398346,2.3389604,-0.11578917,-0.22474764,-0.6379211,-0.65319395,0.4627119,0.3607461,0.1019658
9,-0.08949517,-0.21671598,"('unaffectionate', 'caring')",0.9022082,1.019476,-0.11873983,-0.109478235,1.6701063,1.679364,-1.7931168,-1.8267611,1.3727057,1.4928416,0.3239447,0.3397877,-0.015843
83,-0.07193639,-0.36031166,"('powerless', 'powerful')",1.1019938,1.0115645,-0.10615663,-0.22730592,0.30932617,0.2586875,-0.5978225,-0.6408687,-1.1776539,-1.065724,-0.0903749,-0.1706597,0.0802848
22,0.06071908,0.03709207,"('untrustworthy', 'trustworthy')",0.4296256,0.35042053,1.0737566,0.99351484,1.1422582,1.2701222,0.52532816,0.61242205,-0.9150949,-0.847451,0.3860988,0.4026868,-0.016588
18,0.057029866,0.4033798,"('disagreeable', 'welcoming')",-0.04714074,0.09227495,0.60665107,0.95600456,-0.08731978,-0.011625946,-1.2247555,-1.0655164,-0.1573543,-0.1792943,-0.1421482,0.0325371,-0.1746853
55,0.05633263,-0.18257077,"('incompetent', 'clever')",0.68371266,0.58467233,0.06958515,-0.10514857,1.9226775,2.4279144,0.286672,0.43707612,-0.19587494,-0.025311485,0.4705175,0.522772,-0.0522545
10,-0.044729196,-0.48068967,"('unsympathetic', 'sympathetic')",0.9209415,0.7350124,-0.6253709,-0.9232525,3.768672,4.016008,-0.3966429,-0.38705137,0.043184325,-0.05866399,0.6110091,0.4835604,0.1274487
30,0.038191088,0.0015288703,"('intolerant', 'tolerant')",2.4133184,2.364263,0.39990476,0.3963683,2.8414154,3.0355031,-0.17803635,-0.070190735,0.7482592,0.76724833,1.0438421,1.0824535,-0.0386114
11,-0.037430592,-0.08153221,"('unhelpful', 'helpful')",-0.095142886,0.07037941,0.0625207,0.18732871,1.8232785,2.0970535,-0.15706018,-0.054230124,2.0298243,2.1029534,0.6043317,0.7203255,-0.1159938
51,0.013813522,0.19598338,"('uneducated', 'educated')",0.4895782,0.5189331,0.80763805,0.8226988,1.3788102,1.5619851,0.3593361,0.40607762,0.7603457,0.76546717,0.6349203,0.7118575,-0.0769372
