,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,male-female
88,-0.7043179,-0.7509494,"('low', 'eminent')",0.054688066,-0.052804887,-0.017678466,-0.07586606,0.18552914,0.27200764,0.46697024,0.34446365,-0.0029618,-0.0526298,0.049668
23,0.6871239,0.66287637,"('insincere', 'sincere')",-1.9768164,-2.121554,-1.0010518,-1.0654418,0.8113983,1.0249017,5.536353,5.3625154,0.8114014,0.7726596,0.0387418
69,-0.6793686,-0.6711704,"('lazy', 'industrious')",2.5774033,2.7771583,2.4177582,2.453818,0.12738745,0.3044153,-0.40439767,-0.2609092,0.8077566,0.9206624,-0.1129058
82,-0.67195576,-0.53154725,"('poor', 'rich')",-2.2586193,-2.0714586,-1.4103376,-1.2940613,0.09275495,0.30974764,6.0090213,5.9328156,0.3521727,0.4690992,-0.1169265
43,0.66774803,0.99839485,"('irresponsible', 'responsible')",-1.9340672,-2.1553524,-1.0592275,-1.0928856,-0.018075645,0.06938692,0.7538997,0.84751534,-0.3179446,-0.2665882,-0.0513564
62,0.6646137,0.88990754,"('incompetent', 'brilliant')",-2.7600102,-2.8354585,-1.0309457,-1.1327555,0.81834227,0.80365586,0.18923716,0.34333107,-0.4237526,-0.3862639,-0.0374887
49,-0.66090393,-0.6385146,"('unable', 'able')",0.28152704,0.40937716,0.58600706,0.56208444,0.22009863,0.25583792,-0.17609686,-0.13526744,0.0501264,0.0907035,-0.0405771
70,0.65196836,0.58147293,"('lethargic', 'energetic')",-2.3610353,-2.504978,-1.33603,-1.4245136,-0.19421454,-0.30458462,0.8890014,0.9428185,-0.470062,-0.5419569,0.0718949
12,-0.57910794,-0.18396127,"('unsupportive', 'supportive')",-1.5411701,-1.5461018,-0.52597916,-0.68770105,0.48902434,0.45572388,-1.6501014,-1.7369806,-0.7614669,-0.7398042,-0.0216627
10,-0.54491484,-0.6498337,"('unsympathetic', 'sympathetic')",-3.052531,-3.2753236,-2.2603285,-2.5478973,-0.038770705,-0.54665124,0.15688723,-0.05059095,-1.1479317,-1.4140594,0.2661277
56,0.54378533,0.86230904,"('impractical', 'practical')",-1.7405145,-1.607831,-0.4374478,-0.4476859,1.2372851,1.2096837,0.043933835,0.07243566,-0.0705916,0.0177823,-0.0883739
3,0.51480246,0.32646826,"('repellent', 'pleasant')",-1.2204871,-1.1737247,-1.518634,-1.4561112,-0.08712906,-0.21460088,0.13735469,0.14175466,-0.4348186,-0.4752428,0.0404242
77,-0.49770826,-0.122596785,"('unmotivated', 'motivated')",-0.49977607,-0.5789956,-0.42492798,-0.6354647,0.58717036,0.5509797,-1.0254726,-0.84820455,-0.3721429,-0.3268564,-0.0452865
15,0.4865581,0.34541577,"('boring', 'funny')",1.5258886,1.4443878,2.3306532,2.1426575,1.801647,1.7148229,0.686176,0.4811037,1.3661845,1.2256776,0.1405069
0,-0.46488136,-0.5748733,"('unsociable', 'sociable')",-3.5200207,-3.7372904,-1.535511,-2.0204995,0.5421382,0.057554983,-0.25890288,-0.4651122,-1.0474357,-1.3480441,0.3006084
44,0.44856957,0.7623273,"('prejudiced', 'unprejudiced')",1.5115324,1.8073894,-0.14454904,0.29330596,-1.138802,-0.6543876,-1.3387358,-0.97609085,-0.132397,0.2465088,-0.3789058
67,0.4442165,0.68918765,"('doubtful', 'determined')",0.22294514,0.35393593,0.71865535,0.8004278,-0.47287923,-0.3654574,-0.62903035,-0.57071495,0.0567815,0.1814758,-0.1246943
65,0.44035527,0.6522933,"('insecure', 'secure')",-1.8150967,-1.77687,-1.4769983,-1.5283368,0.24194849,0.08069196,-0.00081949076,-0.03417238,-0.5221221,-0.5212788,-0.0008433
42,-0.40961108,-0.2016314,"('unreliable', 'reliable')",-0.17365144,-0.05887261,-0.047176734,0.01600501,-0.05697916,-0.0010558814,-2.3742363,-2.3186522,-0.612331,-0.5128414,-0.0994896
22,0.402037,0.3754331,"('untrustworthy', 'trustworthy')",-0.5016995,-0.705139,-1.2217941,-1.5104575,0.5893569,0.22687423,-0.8055199,-1.1232636,-0.3075239,-0.5473105,0.2397866
39,0.39499283,0.5521332,"('exploitative', 'cooperative')",-1.0949892,-1.1171161,-0.09954471,0.008671008,0.40212724,0.41775945,0.084123015,0.16448154,-0.0626582,0.0051858,-0.067844
83,-0.39246836,-0.41163102,"('powerless', 'powerful')",-0.20416218,-0.01071986,0.44648105,0.3444241,0.56719756,0.67271566,-0.8924178,-0.7716325,-0.095074,-0.0353687,-0.0597053
48,0.39040303,0.07226409,"('unintelligent', 'intelligent')",-1.6338371,-2.1333294,0.3448425,-0.27570993,1.075048,0.6461013,0.92128104,0.50012904,0.2195475,-0.238109,0.4576565
17,-0.36248374,-0.40922835,"('nasty', 'nice')",-1.7565893,-1.8029169,-0.2563539,-0.41076916,-0.80214506,-0.97062826,-0.60445607,-0.6980917,-0.7564055,-0.8583269,0.1019214
26,-0.360058,-0.7905967,"('hardhearted', 'benevolent')",-0.761364,-0.8136183,0.64975137,0.41390318,1.4405023,0.9953567,1.5183046,1.237324,0.4974272,0.2084738,0.2889534
63,0.35809907,0.46293133,"('unperceptive', 'insightful')",-1.2420366,-1.3219115,-0.3254551,-0.47227773,0.28998595,0.24638763,1.2371581,1.2517489,0.0635503,0.0333757,0.0301746
81,0.34357035,0.7076007,"('submissive', 'aggressive')",-2.824688,-2.782683,-1.3865736,-1.4476279,0.45562622,0.34435034,-0.75754213,-0.65441537,-0.8339214,-0.7665551,-0.0673663
64,-0.32637125,-0.15916768,"('shy', 'confident')",-0.24406819,-0.12042053,-1.2242287,-1.296932,-1.0245199,-1.1961907,-6.374348,-6.148243,-1.8387074,-1.7841908,-0.0545166
30,0.3242075,0.3679943,"('intolerant', 'tolerant')",-2.2452588,-2.3509493,-0.7094175,-0.7748023,0.23743628,0.00088083744,1.2362726,1.2029344,-0.231352,-0.3107884,0.0794364
9,-0.3106059,-0.5170872,"('unaffectionate', 'caring')",-1.2150426,-1.4669546,0.18688822,0.041924603,1.1480669,1.2239661,1.1545225,0.8635188,0.1927658,0.0290735,0.1636923
29,-0.31050882,-0.48730952,"('unfair', 'fair')",0.19850037,0.12644474,0.58054185,0.43159258,-0.18876858,-0.49004224,-0.3242543,-0.6373178,-0.0088979,-0.2113264,0.2024285
34,-0.30825254,-0.23303486,"('mean', 'honorable')",-0.3091521,-0.30947047,0.37829268,0.44326195,0.9374855,1.2145866,5.96738,6.084427,1.3331507,1.439954,-0.1068033
72,0.3056139,0.610086,"('unambitious', 'ambitious')",-1.2001504,-1.177785,-0.98026603,-1.0202808,0.56079,0.5160145,-0.8472765,-0.86750144,-0.4322578,-0.3878933,-0.0443645
66,-0.3039993,-0.50452,"('inactive', 'active')",1.204921,1.2774833,0.42183036,0.3575408,-0.65042776,-0.6019021,1.0553329,0.9599582,0.3455314,0.297712,0.0478194
33,0.26967245,0.26739332,"('wrong', 'right')",2.5495515,2.4126177,0.53645223,0.39711776,0.8205831,0.79704165,-0.45128244,-0.6149609,0.7449953,0.6518419,0.0931534
11,0.25556475,0.66811097,"('unhelpful', 'helpful')",-2.1309085,-2.2061198,-0.5691618,-0.63220745,0.5707152,0.63854736,1.7789092,1.7301764,-0.0189763,0.0397015,-0.0586778
84,0.22289658,0.08567373,"('inferior', 'superior')",1.0313878,1.2533903,0.016471922,-0.12780991,-0.2222068,-0.34370914,1.0781454,0.95691013,0.4253389,0.364891,0.0604479
86,-0.21812296,-0.2669531,"('uninfluential', 'influential')",-2.2161648,-2.531498,-1.2851316,-1.8667675,1.0217608,0.39359933,-0.23260853,-0.42599344,-0.5860534,-0.9395225,0.3534691
25,-0.20006013,-0.30073333,"('egoistic', 'altruistic')",0.5687827,0.53307176,0.6824237,0.7687233,0.9216645,1.1682963,1.3905041,1.3008054,0.672663,0.6940327,-0.0213697
35,-0.19630209,-0.5410453,"('corrupt', 'incorrupt')",3.4857752,3.499965,2.3270545,2.3115032,-1.201479,-1.226126,-0.4338227,-0.5865839,0.7962452,0.6915427,0.1047025
60,0.16964212,0.53324664,"('inefficient', 'efficient')",-3.0303597,-3.0727677,-1.7999692,-1.7096452,1.5347139,1.4272077,0.2939268,0.57103205,-0.5664092,-0.4501853,-0.1162239
73,-0.1610478,0.033658266,"('helpless', 'self-reliant')",1.1117153,1.2148778,0.37557656,0.4258933,-0.64256793,-0.503001,-3.257141,-3.1297007,-0.514693,-0.3916544,-0.1230386
45,-0.15666021,-0.26243496,"('incompetent', 'competent')",-3.6144178,-3.7512894,-1.5662916,-1.7633845,-0.45165175,-0.92654955,-0.2729837,-0.49819466,-1.212401,-1.4403706,0.2279696
32,0.12693125,0.19223186,"('unkind', 'kind')",-0.97554713,-0.86657715,-0.7945293,-0.7133641,0.44382823,0.5516269,0.7445722,0.747391,-0.090949,-0.0177383,-0.0732107
78,-0.115267955,0.02742692,"('nonresilient', 'resilient')",-0.04987943,-0.1519129,-0.36838377,-0.512136,1.0635475,1.2076718,0.7275399,0.88820434,0.2515112,0.2918508,-0.0403396
61,0.09012218,-0.11612098,"('illogical', 'logical')",-1.318722,-1.4789062,-0.9945325,-1.1567836,0.6280059,0.37520453,0.27680755,0.17156908,-0.2636638,-0.4410074,0.1773436
40,-0.08279812,-0.53374666,"('stingy', 'generous')",0.024107192,-0.1694833,-1.1240537,-1.5909483,-0.25434995,-1.0219531,-1.4885398,-1.9409679,-0.5851269,-1.0514198,0.4662929
14,-0.07362767,-0.16357331,"('antisocial', 'social')",-2.8980136,-2.8799477,-1.1542175,-1.3505752,0.97275376,0.5066789,-0.6498874,-0.7430534,-0.7605985,-0.9260942,0.1654957
24,-0.071930416,-0.30288017,"('dishonest', 'honest')",-2.6313877,-3.0471158,-1.088234,-1.1854364,0.23156802,0.0014104284,0.5860684,0.38343266,-0.5947831,-0.8301178,0.2353347
87,0.07063748,0.21961175,"('unsuccessful', 'successful')",-0.10878456,0.18117511,-0.5385792,-0.56165254,0.12783068,0.27094495,0.89678156,0.9001202,0.0895772,0.2020399,-0.1124627
51,-0.061933175,-0.12822036,"('uneducated', 'educated')",-0.4959517,-0.5874403,-0.34931645,-0.76496726,-0.3114332,-0.7910097,0.6464603,0.54732955,-0.1144348,-0.3448616,0.2304268
47,-0.06008334,-0.049445067,"('stupid', 'smart')",-1.4459099,-1.3245095,-0.6953048,-0.6703749,0.46854684,0.73554295,5.295579,5.2196465,0.7125656,0.782172,-0.0696064
75,-0.018054843,0.09626825,"('meek', 'impulsive')",1.6587996,1.8581901,0.7710302,0.93153965,-0.006827671,0.3229494,-0.64353514,-0.5020525,0.3522825,0.541379,-0.1890965
53,-0.013308758,-0.036296226,"('uncreative', 'creative')",-0.17298833,-0.30762726,-0.06948647,-0.3180414,0.88000196,0.7231216,1.0369365,0.9672809,0.332231,0.2056875,0.1265435
2,-0.01120789,0.28321066,"('unlikable', 'likable')",0.6594392,0.6103079,0.16966039,0.33798313,0.57242596,0.98036724,0.38078806,0.5467403,0.3542212,0.5517219,-0.1975007
