,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
45,1.4655906,2.5846095,"('incompetent', 'competent')",1.3592556,1.010238,0.106488764,-0.01996502,0.9771117,1.1916276,-0.2145159
23,1.4410688,2.912513,"('insincere', 'sincere')",0.7532829,0.3558222,5.6118593,6.079341,2.6020703,3.1158921,-0.5138218
79,-1.4266105,-3.317935,"('wavering', 'unwavering')",-1.3746912,-1.5261018,0.08239007,-0.11189383,-0.9063039,-1.6519769,0.745673
29,-1.4001845,-1.6826478,"('unfair', 'fair')",-2.0388968,-1.5492504,-1.0842282,-1.0046148,-1.5077697,-1.412171,-0.0955987
67,1.3498238,1.4597807,"('doubtful', 'determined')",0.13078737,-0.20942701,-0.25581107,-0.460985,0.4082667,0.2631229,0.1451438
59,-1.3403075,-3.2879255,"('foolish', 'wise')",-0.7981132,-0.9581857,0.07859692,-0.17152631,-0.6866079,-1.4725458,0.7859379
69,-1.31699,-3.4888093,"('lazy', 'industrious')",-0.09548104,-0.11907593,-0.35885102,-0.8044258,-0.5904407,-1.4707704,0.8803297
65,1.3119807,3.0322957,"('insecure', 'secure')",0.248063,0.18535106,-0.5331673,0.08382287,0.3422921,1.1004899,-0.7581978
41,1.2817839,0.5947887,"('unforgiving', 'forgiving')",0.09901735,0.032793537,0.2999027,0.108723104,0.5602347,0.2454351,0.3147996
32,1.2734314,1.8760409,"('unkind', 'kind')",0.6107988,0.49562317,1.1226492,1.1228594,1.0022931,1.1648412,-0.1625481
87,1.1465242,1.7990514,"('unsuccessful', 'successful')",1.9059916,1.8952496,0.8777887,0.9863233,1.3101015,1.5602082,-0.2501067
24,1.1426464,1.6806984,"('dishonest', 'honest')",-0.44482026,-0.31959632,0.9717945,1.3272524,0.5565402,0.8961182,-0.339578
11,1.1374675,2.4959052,"('unhelpful', 'helpful')",1.2909153,1.0599219,2.3091347,2.4060006,1.5791725,1.9872759,-0.4081034
25,-1.1343241,-2.266414,"('egoistic', 'altruistic')",0.27755427,0.061795495,1.2996525,0.86070955,0.1476276,-0.4479696,0.5955972
20,1.0150346,1.4328059,"('rough', 'thoughtful')",-0.32352793,-0.36836132,0.9152811,0.9114802,0.5355959,0.6586416,-0.1230457
49,-0.9967914,-0.21432433,"('unable', 'able')",-0.5923886,-0.46843782,-0.72727114,-0.24229878,-0.7721504,-0.3083536,-0.4637968
17,-0.86997414,-1.3135917,"('nasty', 'nice')",-0.77084905,-1.0928167,-0.3670562,-0.52933544,-0.6692931,-0.9785813,0.3092882
71,0.84611815,0.2416561,"('diffident', 'self-confident')",0.054490812,0.07832557,0.53528845,0.40022978,0.4786325,0.2400705,0.238562
22,0.8407886,1.5894983,"('untrustworthy', 'trustworthy')",0.39913356,0.37216786,-1.1841269,-0.6871849,0.0185984,0.4248271,-0.4062287
19,-0.8230508,-2.4544764,"('inhospitable', 'hospitable')",-0.83700794,-1.1107157,0.06420463,-0.19538313,-0.5319513,-1.2535251,0.7215738
66,-0.7978066,-1.2332137,"('inactive', 'active')",-0.30052236,-0.3824417,1.322444,0.95441055,0.074705,-0.220415,0.29512
84,0.7862324,0.9074218,"('inferior', 'superior')",-0.7182306,-0.39478678,0.5319185,0.40311036,0.1999734,0.3052485,-0.1052751
1,-0.7712851,-1.3848538,"('unfriendly', 'friendly')",-0.7603481,-0.90235937,1.8682065,1.3990259,0.1121911,-0.2960625,0.4082536
37,0.7712087,1.6422327,"('fake', 'genuine')",0.1606307,-0.112537116,0.7845569,0.6744397,0.5721321,0.7347117,-0.1625796
15,-0.7052097,-0.8426903,"('boring', 'funny')",-0.86614245,-1.161013,0.30276915,0.057489973,-0.422861,-0.6487378,0.2258768
73,-0.69256085,-1.4519953,"('helpless', 'self-reliant')",0.2859777,0.49019948,-2.9485857,-2.927505,-1.1183896,-1.2964336,0.178044
77,0.66774756,2.0926182,"('unmotivated', 'motivated')",0.41323158,0.14122051,-1.0753529,-0.992669,0.0018754,0.4137233,-0.4118479
3,0.6562917,1.5282395,"('repellent', 'pleasant')",0.8282032,0.7204399,0.24384119,0.4931912,0.576112,0.9139569,-0.3378449
48,0.6254109,1.904943,"('unintelligent', 'intelligent')",-0.29694214,-0.26606727,0.12752372,0.1602085,0.1519975,0.5996947,-0.4476972
26,0.62087584,0.26785234,"('hardhearted', 'benevolent')",1.518104,1.1212553,1.8649554,1.4505693,1.3346451,0.946559,0.3880861
8,-0.615962,-1.9879525,"('unaffectionate', 'affectionate')",-0.5821917,-0.51658297,0.6340798,0.5470291,-0.1880246,-0.6525021,0.4644775
88,0.6126475,1.1199678,"('low', 'eminent')",0.28086123,-0.15106082,0.51068795,0.17588831,0.4680655,0.3815984,0.0864671
57,0.54989994,2.3033087,"('unimaginative', 'imaginative')",0.45603156,0.2082251,-1.9626192,-2.3602314,-0.3188959,0.0504341,-0.36933
54,-0.53485584,-0.71250933,"('incapable', 'capable')",-0.6333627,-0.53434134,0.7708536,1.1012894,-0.132455,-0.0485204,-0.0839346
42,0.5113411,1.3455532,"('unreliable', 'reliable')",0.66616863,0.76032007,-1.8454881,-1.8795571,-0.2226594,0.0754387,-0.2980981
27,0.47766936,0.22806521,"('hardhearted', 'softhearted')",0.29368702,0.110703975,1.4084849,1.3192437,0.7266138,0.552671,0.1739428
50,-0.45231658,-1.0825199,"('clumsy', 'skillful')",-0.27240437,-0.53863454,0.2697091,-0.06598195,-0.1516706,-0.5623788,0.4107082
9,0.44051728,-0.47563076,"('unaffectionate', 'caring')",0.2411816,-0.046277333,1.374961,1.3381,0.6855533,0.272064,0.4134893
38,0.42510924,0.09039664,"('untruthful', 'truthful')",-0.05854153,-0.042857245,0.17052397,0.20652255,0.1790306,0.0846873,0.0943433
68,-0.41618785,-0.103382446,"('dependent', 'independent')",-1.1017184,-0.8228029,-0.8529267,-0.65671,-0.7902776,-0.5276318,-0.2626458
61,0.4011803,0.84800696,"('illogical', 'logical')",-0.53334224,-0.5445911,0.093714274,0.21668366,-0.0128159,0.1733665,-0.1861824
82,0.3973418,1.347353,"('poor', 'rich')",0.1704852,0.35565987,5.788718,6.358566,2.1188485,2.6871929,-0.5683444
28,0.38885283,1.0273825,"('disloyal', 'loyal')",-0.052655622,-0.060340084,1.0943236,0.9751373,0.4768403,0.6473932,-0.1705529
34,-0.3658169,-0.13204029,"('mean', 'honorable')",0.24766871,0.05001271,5.8584375,5.986895,1.9134297,1.9682892,-0.0548595
78,0.28102282,0.78784686,"('nonresilient', 'resilient')",0.80694735,1.0031576,0.36350024,0.31798747,0.4838235,0.7029973,-0.2191738
33,-0.24997634,-0.97458154,"('wrong', 'right')",0.17832765,-0.1137647,-0.2274111,-0.66758066,-0.0996866,-0.5853089,0.4856223
47,0.23932558,1.0560968,"('stupid', 'smart')",0.4470465,0.14154905,4.969102,5.4773707,1.8851579,2.2250055,-0.3398476
2,0.2210716,-0.067529894,"('unlikable', 'likable')",0.89177704,0.90245515,0.702827,0.52426386,0.6052252,0.453063,0.1521622
83,-0.21770969,0.20129591,"('powerless', 'powerful')",-0.540994,-0.46297395,-1.0021434,-1.0705922,-0.586949,-0.44409,-0.142859
18,-0.20940256,-0.5781329,"('disagreeable', 'welcoming')",-0.3340985,-0.19307518,-0.39616325,-0.31911162,-0.3132214,-0.3634399,0.0502185
53,0.12939008,0.78627497,"('uncreative', 'creative')",0.40642497,0.38763574,1.1554182,1.1120816,0.5637444,0.7619975,-0.1982531
64,0.024161268,0.7207389,"('shy', 'confident')",0.8428648,1.2198138,-6.3041863,-6.30532,-1.8123868,-1.4549224,-0.3574644
40,-0.01214415,0.7790064,"('stingy', 'generous')",0.9694519,1.2436302,-0.8304125,-0.78839993,0.0422984,0.4114122,-0.3691138
58,0.0046049505,0.15719676,"('undiscriminating', 'discriminating')",0.69139063,0.553129,0.3163134,-0.013985917,0.3374363,0.2321133,0.105323
