,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
48,1.1158382,1.035184,"('unintelligent', 'intelligent')",-0.1506002,-0.20384479,0.18585515,0.11640993,0.5947675,0.4800484,0.4364651,0.3569494,0.0795157
78,-1.0957812,-1.0634956,"('nonresilient', 'resilient')",-0.4214785,-0.62635833,0.7506528,0.79448134,0.18911396,0.19824192,-0.1443732,-0.1742827,0.0299095
33,1.0717193,0.81147355,"('wrong', 'right')",1.218046,0.96217227,0.46618316,0.2991273,-0.34257185,-0.5424557,0.6033442,0.3825794,0.2207648
49,-0.9713674,-0.57116526,"('unable', 'able')",-0.42939252,-0.20544767,-0.044725716,0.2611933,0.16112962,0.4032172,-0.321089,-0.0280506,-0.2930384
60,0.9160461,1.1758442,"('inefficient', 'efficient')",0.3916534,0.8188909,1.7424295,2.153747,-0.34928876,-0.016974496,0.6752101,1.032877,-0.3576669
85,-0.9146251,-1.3241841,"('insignificant', 'prestigious')",0.8954561,0.16747552,-0.15058349,-0.6554963,0.78667194,0.14726622,0.1542298,-0.4162346,0.5704644
37,0.91434586,0.8867115,"('fake', 'genuine')",0.47479463,0.24449013,0.5445088,0.5743422,0.4294801,0.53825533,0.5907823,0.5609498,0.0298325
83,0.88152593,0.66145426,"('powerless', 'powerful')",0.6526629,0.45926738,0.013337873,0.02879928,-1.2053543,-1.280764,0.0855431,-0.0328108,0.1183539
30,0.8783748,0.90985996,"('intolerant', 'tolerant')",0.79379433,0.8825505,0.92663586,1.1291571,0.8640593,1.0205882,0.8657161,0.9855389,-0.1198228
32,0.86930454,1.0475144,"('unkind', 'kind')",-0.35364747,-0.17905584,0.63083047,1.1144918,1.2339767,1.3926502,0.595116,0.8439002,-0.2487842
71,0.86265844,0.7308135,"('diffident', 'self-confident')",0.85651976,0.9159706,0.4201933,0.6901252,0.42863187,0.26142597,0.6420008,0.6495838,-0.007583
82,-0.8583406,-0.54662836,"('poor', 'rich')",-1.1725463,-1.1308637,-0.0926705,0.20356393,5.8017178,6.2319756,0.9195401,1.1895119,-0.2699718
17,-0.8552873,-1.1439959,"('nasty', 'nice')",0.2624132,0.29373622,0.29854235,0.2526638,-0.32179993,-0.6252545,-0.1540329,-0.3057126,0.1516797
62,0.84568954,1.0880742,"('incompetent', 'brilliant')",0.029872164,0.27302676,0.93540114,1.2637256,-0.52271193,-0.00011532009,0.3220627,0.6561778,-0.3341151
43,0.8204473,0.85709304,"('irresponsible', 'responsible')",-0.6287727,-0.31132662,0.080800995,0.48744693,0.11946437,0.21228565,0.097985,0.3113748,-0.2133898
7,0.80960804,0.57931477,"('insensitive', 'sensitive')",0.35734415,0.40962565,0.7573085,0.8706913,1.1255181,1.0207832,0.7624447,0.7201037,0.042341
13,0.75182563,0.6605244,"('impolite', 'polite')",-0.31204286,-0.06729177,0.59968275,0.60966104,-0.28423354,-0.39673233,0.188808,0.2015404,-0.0127324
80,0.70695686,0.68492097,"('dominated', 'dominating')",0.008842289,0.085133664,1.4984075,1.4260159,-1.0883459,-0.96786314,0.2814652,0.3070518,-0.0255866
63,0.6992874,0.5443958,"('unperceptive', 'insightful')",0.34191293,0.1079914,1.8902729,1.9662881,1.09801,1.0635785,1.0073708,0.9205635,0.0868073
51,-0.67099786,-0.8362571,"('uneducated', 'educated')",-0.8774484,-1.2368844,0.7106507,0.4684625,0.48900783,0.20099786,-0.0871969,-0.3509203,0.2637234
35,-0.66654515,-0.56222224,"('corrupt', 'incorrupt')",-0.22320455,-0.19040339,-1.5999361,-1.507836,0.004955612,-0.1600964,-0.6211826,-0.6051395,-0.0160431
58,0.6626294,0.18435676,"('undiscriminating', 'discriminating')",1.015733,0.4583062,0.96027595,0.54310495,0.31681442,-0.012050682,0.7388632,0.2934293,0.4454339
74,0.6539285,0.63114315,"('undedicated', 'dedicated')",0.33333492,0.17794839,0.37232843,0.37784737,0.24947332,0.015894355,0.4022663,0.3007084,0.1015579
87,0.6514323,0.3050787,"('unsuccessful', 'successful')",-0.18283737,-0.553944,1.5324223,1.166586,0.9237094,0.71362936,0.7311816,0.4078375,0.3233441
67,0.6436622,0.8679007,"('doubtful', 'determined')",0.574865,0.6977886,0.19918804,0.53213686,-1.1305932,-0.96789366,0.0717805,0.2824832,-0.2107027
40,0.64048433,0.38398403,"('stingy', 'generous')",0.45638207,0.43388304,0.75748646,0.83995396,-0.84997064,-1.1298802,0.2510955,0.1319852,0.1191103
57,-0.63273096,-1.0584023,"('unimaginative', 'imaginative')",-0.40259308,-0.7966957,-0.5568404,-0.7132783,-2.3474135,-2.6975868,-0.9848945,-1.3164908,0.3315963
38,0.6014931,0.8661952,"('untruthful', 'truthful')",0.20594576,0.35998607,0.06747438,0.25287697,0.06985696,0.262717,0.2361925,0.4354438,-0.1992513
47,0.52235043,0.52816385,"('stupid', 'smart')",0.34127003,0.4802455,0.8259197,1.0399786,5.1786237,5.327177,1.717041,1.8438913,-0.1268503
25,0.51164544,0.35805967,"('egoistic', 'altruistic')",1.0784067,1.180298,1.130657,1.147501,1.776711,1.7327166,1.1243551,1.1046438,0.0197113
19,-0.49243852,-0.5082876,"('inhospitable', 'hospitable')",-0.03130485,-0.22275256,-0.4912018,-0.6888425,0.35252625,0.058900222,-0.1656047,-0.3402456,0.1746409
46,0.4834076,0.317708,"('uncompetitive', 'competitive')",0.21066046,-0.029775448,1.3208008,1.2293895,-0.56843084,-0.6742074,0.3616095,0.2107787,0.1508308
64,0.47963583,0.21816632,"('shy', 'confident')",0.8941423,0.8486311,0.7203126,0.6641445,-6.2712336,-6.2912936,-1.0442858,-1.140088,0.0958022
70,0.43345776,0.47369218,"('lethargic', 'energetic')",-0.23169261,-0.33861545,0.96408075,1.1692545,0.502869,0.70097566,0.4171787,0.5013267,-0.084148
66,-0.42054674,-0.67702186,"('inactive', 'active')",-0.7753313,-1.0515275,0.28416082,0.026448056,1.2741792,0.7948898,0.0906155,-0.2268029,0.3174184
2,0.38847628,0.27000117,"('unlikable', 'likable')",1.08492,1.0053352,1.0781821,1.1489655,0.6171574,0.41839576,0.792184,0.7106744,0.0815096
20,0.37585318,0.27011377,"('rough', 'thoughtful')",0.66041976,0.56344265,0.60793793,0.47838712,0.9364869,0.47527927,0.6451744,0.4468057,0.1983687
81,0.35894814,0.5095465,"('submissive', 'aggressive')",-0.24668896,-0.22131364,1.0544319,1.2977643,-0.7898271,-0.49375984,0.094216,0.2730593,-0.1788433
41,0.35674664,0.2590781,"('unforgiving', 'forgiving')",-0.115757555,-0.07556137,1.2209541,1.3672671,0.5484259,0.11286797,0.5025923,0.415913,0.0866793
68,0.3228071,0.49866477,"('dependent', 'independent')",-0.17427765,-0.05928474,0.33552188,0.41323188,0.007349195,-0.1836059,0.1228501,0.1672515,-0.0444014
53,-0.30330613,-0.4820097,"('uncreative', 'creative')",-0.41203192,-0.5949049,-0.2663058,-0.33021313,0.8744933,0.71773934,-0.0267876,-0.1723471,0.1455595
76,0.25995356,0.43018803,"('anxious', 'daring')",-1.2565343,-1.2817159,0.8362567,1.1182986,-0.29675916,0.034363445,-0.1142708,0.0752836,-0.1895544
9,-0.25838217,-0.39113662,"('unaffectionate', 'caring')",-0.30733255,-0.41526046,0.50162256,0.55556506,1.3536263,1.4794029,0.3223835,0.3071427,0.0152408
44,-0.243967,-0.0909479,"('prejudiced', 'unprejudiced')",-0.5758851,-0.47560218,0.072377644,0.3657249,-1.6540511,-1.5300226,-0.6003814,-0.432712,-0.1676694
10,-0.24194697,-0.371292,"('unsympathetic', 'sympathetic')",-1.0687367,-1.2046272,0.4339799,0.49621463,-0.31315342,-0.24107152,-0.2974643,-0.330194,0.0327297
0,0.21851355,0.08766839,"('unsociable', 'sociable')",-0.5682079,-0.43880838,0.5121236,0.6688142,-0.503525,-0.46563762,-0.085274,-0.0369909,-0.0482831
52,-0.20451203,-0.5604037,"('irrational', 'rational')",0.5121337,0.055892542,0.12756893,-0.2666638,-0.064241484,-0.4766266,0.0927373,-0.3119504,0.4046877
18,-0.2035808,-0.15592174,"('disagreeable', 'welcoming')",-0.07206246,0.14951386,0.29489172,0.43900964,0.008273736,-0.01764679,0.0068805,0.1037387,-0.0968582
1,-0.18833613,-0.3217478,"('unfriendly', 'friendly')",0.4750796,0.34081677,0.2379258,0.019951575,1.9575212,1.7291559,0.6205477,0.4420441,0.1785036
59,0.1759763,0.17541723,"('foolish', 'wise')",0.79744875,0.78555816,-0.18659623,-0.25130785,0.25589395,0.2179952,0.2606807,0.2319157,0.028765
28,0.17580923,0.13194223,"('disloyal', 'loyal')",0.4638335,0.3936289,0.3711143,0.36471447,0.96739763,0.9785459,0.4945387,0.4672079,0.0273308
29,-0.14040335,-0.092600286,"('unfair', 'fair')",0.2476851,0.4431782,-0.6000089,-0.5272291,-0.32386932,-0.7307207,-0.2041491,-0.226843,0.0226939
79,-0.13519779,-0.24587467,"('wavering', 'unwavering')",-0.7235437,-1.1406403,-1.5216238,-1.6625153,-0.00452308,-0.23787628,-0.5962221,-0.8217266,0.2255045
3,-0.09678164,-0.14017627,"('repellent', 'pleasant')",-0.028612336,0.075691834,0.8970515,0.79421395,0.4022583,0.32886258,0.293479,0.264648,0.028831
77,0.08777499,-0.06685814,"('unmotivated', 'motivated')",0.1976636,0.031021036,0.4967444,0.4429191,-1.1630167,-1.1322234,-0.0952084,-0.1812854,0.086077
50,-0.07221069,-0.17443457,"('clumsy', 'skillful')",-0.03683206,-0.5437166,0.33635348,0.15198204,0.13244599,0.11281883,0.0899392,-0.1133376,0.2032768
54,0.06975774,0.13806587,"('incapable', 'capable')",-0.088807225,-0.44206056,0.20669198,0.14075089,1.2319952,1.3109878,0.3549094,0.286936,0.0679734
88,0.06778404,-0.043597683,"('low', 'eminent')",-0.23269515,-0.70226467,0.08443725,-0.026896823,0.0019982867,0.14935145,-0.0196189,-0.1558519,0.136233
45,0.06358212,-0.087659344,"('incompetent', 'competent')",-0.42609024,-0.49954802,1.3298491,1.4161102,-0.28948992,-0.45545736,0.1694628,0.0933614,0.0761014
86,-0.050863106,-0.35072175,"('uninfluential', 'influential')",-0.28851402,-0.6058275,0.16133323,-0.01153614,0.21535122,-0.1457172,0.0093268,-0.2784507,0.2877775
15,-0.043961067,-0.22540677,"('boring', 'funny')",0.12141287,0.12543733,-0.7435543,-0.7635308,0.6691526,0.3900094,0.0007625,-0.1183727,0.1191352
55,0.033954076,-0.021399118,"('incompetent', 'clever')",-0.78730226,-0.6722666,0.7594599,0.8044956,-0.0011504963,-0.09304469,0.0012403,0.0044463,-0.003206
11,-0.033709586,0.26519892,"('unhelpful', 'helpful')",-0.1242694,-0.027389616,1.313698,1.6270844,1.6435289,1.8930637,0.699812,0.9394894,-0.2396774
69,0.024831414,-0.15153977,"('lazy', 'industrious')",0.779534,0.7914864,0.2650647,0.47577453,-0.24958734,-0.3326114,0.2049607,0.1957774,0.0091833
34,0.016705401,0.17620255,"('mean', 'honorable')",-0.29789573,0.0223862,0.008920416,0.20623949,5.8673186,5.999338,1.3987622,1.6010416,-0.2022794
