,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
23,1.689723,1.2649933,"('insincere', 'sincere')",-0.27235526,-0.27562264,-0.00041124225,0.38144356,5.7791653,5.6886163,1.7990304,1.7648576,0.0341728
62,1.6849735,1.9183309,"('incompetent', 'brilliant')",-0.50376636,-0.24180636,0.3096785,0.6715294,-0.3455387,0.14804454,0.2863367,0.6240246,-0.3376879
5,-1.600824,-1.2006031,"('distant', 'outgoing')",-0.034361772,0.36039716,-1.2074622,-0.8499184,-0.15835725,0.2779985,-0.7502513,-0.3530315,-0.3972198
7,1.5501137,1.5039319,"('insensitive', 'sensitive')",0.41275334,0.58262867,-0.22160998,0.4266315,0.581085,1.047113,0.5805855,0.8900762,-0.3094907
42,1.4855127,1.4000311,"('unreliable', 'reliable')",0.9762077,1.1524143,1.5640979,1.7403038,-3.0657868,-2.666471,0.2400079,0.4065696,-0.1665617
6,-1.4739456,-1.0948086,"('distant', 'open')",0.03086695,0.45237008,-1.4256976,-1.2072996,0.6049873,0.8693474,-0.5659472,-0.2450977,-0.3208495
70,1.4444197,1.6547796,"('lethargic', 'energetic')",0.1235237,0.31413394,0.5431995,0.84391266,0.51934075,0.7512851,0.6576209,0.8910278,-0.2334069
2,1.4294549,1.3451145,"('unlikable', 'likable')",1.0746536,1.0107949,1.648497,1.7004844,0.72875947,0.9124918,1.2203412,1.2422214,-0.0218802
14,1.4226927,1.6392449,"('antisocial', 'social')",0.8184761,0.7957384,1.0461392,1.2438309,-1.0041405,-0.7514177,0.5707918,0.7318491,-0.1610573
16,-1.4000628,-1.3331234,"('unpopular', 'popular')",-0.41635612,-0.5099329,-0.113976225,-0.27588016,0.6393614,0.485832,-0.3227584,-0.4082761,0.0855177
81,1.3633914,0.7719486,"('submissive', 'aggressive')",-0.080388986,-0.38338462,1.5724174,1.1707226,-0.8629799,-1.1468247,0.4981099,0.1031155,0.3949944
75,-1.32353,-0.9783821,"('meek', 'impulsive')",-0.30619037,-0.18607193,-0.6240555,-0.9467146,-0.3086459,-0.2757307,-0.6406054,-0.5967248,-0.0438806
10,1.2345917,1.0388213,"('unsympathetic', 'sympathetic')",-0.7343352,-0.6811703,-0.45779002,-0.04049748,-0.4740339,-0.25008357,-0.1078918,0.0167675,-0.1246593
4,-1.2059915,-0.3521556,"('disliked', 'liked')",-0.03116702,0.40932494,-0.3190607,-0.28402534,-6.6196694,-6.1124835,-2.0439723,-1.5848348,-0.4591375
72,1.1702207,1.1034623,"('unambitious', 'ambitious')",0.7763854,0.8118212,0.54271984,0.78303003,-1.2163632,-0.7248816,0.3182407,0.493358,-0.1751173
78,-1.1189249,-1.102237,"('nonresilient', 'resilient')",0.5496766,0.626727,1.2351663,1.0732158,0.37935787,0.35997236,0.261319,0.2394195,0.0218995
67,1.0838721,0.8744484,"('doubtful', 'determined')",0.848642,0.731123,0.8869776,0.91762567,-0.45461157,-0.37439844,0.59122,0.5371997,0.0540203
46,1.0553474,0.76518995,"('uncompetitive', 'competitive')",-0.5113928,-0.41543317,1.0686415,1.1579249,-0.7930914,-0.94881856,0.2048762,0.1397158,0.0651604
74,1.0357667,1.0814728,"('undedicated', 'dedicated')",-0.70531744,-0.59772795,0.7647393,0.63271594,0.04865836,0.15166979,0.2859617,0.3170326,-0.0310709
9,1.034456,1.3612616,"('unaffectionate', 'caring')",0.654108,0.90445715,-0.30789873,0.19206744,1.0929945,1.5709164,0.6184149,1.0071757,-0.3887608
58,-1.0250716,-0.31633773,"('undiscriminating', 'discriminating')",0.3548145,0.64771867,0.60264766,1.0740993,0.12061037,0.20919557,0.0132502,0.403669,-0.3904188
55,1.009789,0.9280893,"('incompetent', 'clever')",-0.9133905,-0.97834337,0.1276365,0.18165411,-0.48374906,-0.50904745,-0.0649285,-0.0944118,0.0294833
65,0.9789631,0.6158232,"('insecure', 'secure')",-0.6145174,-0.7284643,0.3067986,0.6376147,-0.86995167,-0.827507,-0.0496769,-0.0756333,0.0259564
18,0.91169196,0.38371944,"('disagreeable', 'welcoming')",-0.17172678,-0.28732243,-0.058034405,-0.47522885,-0.27194566,-0.16222028,0.1024963,-0.135263,0.2377593
1,-0.891241,-0.5960984,"('unfriendly', 'friendly')",-0.7481661,-0.20192291,-1.0317336,-0.40463147,1.7407562,2.1415174,-0.2325961,0.2347161,-0.4673122
32,0.8871556,0.42920697,"('unkind', 'kind')",-0.5255171,-0.5320564,-0.016107034,0.16083485,0.807073,0.90198255,0.2881511,0.239992,0.0481591
54,0.8615294,0.6059544,"('incapable', 'capable')",0.54788685,0.22636952,0.3001344,-0.011975823,1.1560701,1.1741681,0.7164052,0.498629,0.2177762
13,0.8539436,0.7785397,"('impolite', 'polite')",-0.52809405,-0.2310335,-0.45000863,0.21246275,-0.46599147,-0.20387554,-0.1475376,0.1390234,-0.286561
51,0.82533485,0.61996984,"('uneducated', 'educated')",-0.9186815,-0.9626373,0.2014344,0.016701214,0.19588551,0.15430838,0.0759933,-0.0429145,0.1189078
24,0.803826,0.82356566,"('dishonest', 'honest')",-0.92123616,-0.5967909,-0.90973693,-0.42265472,0.4887811,0.75032485,-0.1345915,0.1386112,-0.2732027
77,0.7039848,0.06439725,"('unmotivated', 'motivated')",0.47019872,0.17215702,0.6089027,0.4255883,-0.84594274,-1.0711635,0.2342859,-0.1022552,0.3365411
85,-0.6464122,-0.59538186,"('insignificant', 'prestigious')",1.7566957,1.6037059,0.255024,-0.239252,0.9668251,0.73635656,0.5830332,0.3763571,0.2066761
33,-0.64358175,-0.7735785,"('wrong', 'right')",0.5758619,0.6223607,0.20213637,0.16880435,-0.4300697,-0.22605558,-0.0739133,-0.0521173,-0.021796
28,-0.64186615,-0.04856125,"('disloyal', 'loyal')",0.021882594,0.427499,-0.40179065,0.122067265,0.67928666,1.03209,-0.0856219,0.3832737,-0.4688956
41,0.62183404,0.8496105,"('unforgiving', 'forgiving')",-0.54264915,-0.3883783,0.5452764,0.59855527,0.012346069,0.11162095,0.1592018,0.2928521,-0.1336503
80,0.6119548,0.70258886,"('dominated', 'dominating')",-0.80342513,-0.751823,0.9498752,1.0602256,-1.5695444,-1.616289,-0.2027849,-0.1513244,-0.0514605
0,0.5895743,0.65699095,"('unsociable', 'sociable')",-0.6508602,-0.65635645,-0.23790647,0.09792079,-0.9252496,-0.650192,-0.3061105,-0.1379092,-0.1682013
37,0.54171705,0.54832727,"('fake', 'genuine')",-0.59406155,-0.33030787,-0.5137601,0.20703474,0.120168,0.5135177,-0.1114841,0.234643,-0.3461271
84,0.53362775,0.4575832,"('inferior', 'superior')",-0.25105178,-0.10292175,0.11055656,0.061527148,0.5488228,0.7071532,0.2354888,0.2808354,-0.0453466
26,-0.506558,0.2633536,"('hardhearted', 'benevolent')",0.87363017,1.3283216,0.34464476,0.6950307,1.4671173,1.9355341,0.5447085,1.05556,-0.5108515
53,-0.4880441,-0.24261191,"('uncreative', 'creative')",0.4491514,0.7830481,-0.22294953,0.019847639,1.1399477,1.3851672,0.2195264,0.4863628,-0.2668364
11,0.48361388,0.42733416,"('unhelpful', 'helpful')",-0.64245903,-0.6107935,-0.37679297,-0.033320703,1.7076027,1.9054085,0.2929912,0.4221571,-0.1291659
73,0.47678286,0.91573113,"('helpless', 'self-reliant')",1.0177339,1.0487388,0.18174563,0.24888474,-3.5691645,-3.2392354,-0.4732255,-0.2564702,-0.2167553
27,0.4728748,0.28032714,"('hardhearted', 'softhearted')",-0.83521205,-0.6810158,-0.5845405,-0.14255427,1.3041329,1.5909134,0.0893138,0.2619176,-0.1726038
3,0.46348676,0.21262515,"('repellent', 'pleasant')",-0.63725615,-0.8397247,0.7229554,0.6529934,0.25436068,0.064267695,0.2008867,0.0225404,0.1783463
44,-0.43621907,-0.8032612,"('prejudiced', 'unprejudiced')",-0.2697216,-0.56838995,0.04764141,-0.24831331,-1.2872181,-1.4610009,-0.4863793,-0.7702414,0.2838621
82,-0.42581576,-0.44390333,"('poor', 'rich')",-0.34858516,-0.20708096,-0.33369127,-0.22184503,6.21992,5.964025,1.277957,1.2727989,0.0051581
50,-0.3857302,-0.22897108,"('clumsy', 'skillful')",0.44450366,0.49181646,0.37357035,0.48749927,0.12563339,0.37274143,0.1394943,0.2807715,-0.1412772
15,-0.38411435,-0.38705176,"('boring', 'funny')",0.15749994,0.14592758,-0.8477581,-0.8272285,0.38984138,0.5064556,-0.1711328,-0.1404743,-0.0306585
83,0.3757409,0.3938894,"('powerless', 'powerful')",1.2346201,1.0451913,0.004366696,-0.14645675,-1.0377967,-1.1799985,0.1442327,0.0281564,0.1160763
38,0.3741555,0.2800104,"('untruthful', 'truthful')",-0.2481558,-0.11013975,-0.586471,-0.28722534,0.08570093,0.23163247,-0.0936926,0.0285694,-0.122262
87,0.36946598,0.58931977,"('unsuccessful', 'successful')",0.7188737,0.7284274,1.306837,1.6817608,0.26132077,0.61403966,0.6641244,0.9033869,-0.2392625
71,0.36182013,0.3104173,"('diffident', 'self-confident')",1.1565973,1.3211484,0.2521842,0.32631144,0.6357623,0.7952493,0.6015909,0.6882816,-0.0866907
8,0.36170524,0.672592,"('unaffectionate', 'affectionate')",0.5787419,0.83445096,-0.23333734,0.09163085,0.72780675,1.2147571,0.3587291,0.7033577,-0.3446286
34,-0.3440935,-0.5942633,"('mean', 'honorable')",-0.12979081,-0.15621436,-0.23538883,-0.1947177,6.203649,5.8983874,1.3735939,1.2382981,0.1352958
66,-0.31614944,0.10327673,"('inactive', 'active')",0.9712054,0.951063,1.3891728,1.4229368,1.5978585,1.562689,0.9105219,1.0099913,-0.0994694
88,-0.30185717,-0.69357276,"('low', 'eminent')",-0.8111951,-1.1845802,-0.8650061,-1.3697797,0.35086587,0.17511289,-0.4067981,-0.7682049,0.3614068
48,0.30069822,0.24294911,"('unintelligent', 'intelligent')",-0.8909577,-0.8546131,-1.049774,-0.86793137,-0.101206094,0.11480138,-0.4353099,-0.3411985,-0.0941114
22,0.2569717,0.5235084,"('untrustworthy', 'trustworthy')",-1.7889938,-1.2495162,0.058796104,0.563732,-1.359904,-1.0727875,-0.7082825,-0.3087658,-0.3995167
63,0.22405644,0.5006476,"('unperceptive', 'insightful')",0.13075496,0.43392205,1.0195074,1.4468061,0.59284216,0.9040273,0.4917902,0.8213508,-0.3295606
19,-0.21908632,0.0987497,"('inhospitable', 'hospitable')",-0.7673285,-0.48139316,-1.4233546,-1.402869,0.136877,0.25638598,-0.5682231,-0.3822816,-0.1859415
45,-0.18452232,0.54896104,"('incompetent', 'competent')",-1.2530874,-0.57391256,-0.5572285,0.27507496,-0.9041666,-0.33587793,-0.7247512,-0.0214386,-0.7033126
79,-0.1481916,0.110408545,"('wavering', 'unwavering')",0.27686432,0.3211267,-0.7148481,-0.72739697,0.12092162,0.1722603,-0.1163134,-0.0309004,-0.085413
52,0.1375131,-0.067170426,"('irrational', 'rational')",0.4195104,0.13799466,-0.57287085,-0.73834026,-0.107992716,-0.14011146,-0.03096,-0.2019069,0.1709469
86,-0.12543452,0.20940213,"('uninfluential', 'influential')",-1.5878606,-1.2860774,-0.6375596,-0.3681681,-0.7067757,-0.42534688,-0.7644076,-0.4675476,-0.29686
40,-0.12148751,0.40976825,"('stingy', 'generous')",0.19561063,0.79202,0.1408593,0.4517851,-2.059842,-1.566182,-0.4612149,0.0218478,-0.4830627
64,0.11833727,0.027359396,"('shy', 'confident')",0.6072651,0.5477996,1.0336764,1.2071357,-6.9867773,-6.6723604,-1.3068746,-1.2225164,-0.0843582
17,-0.10386441,0.2012307,"('nasty', 'nice')",0.05281447,0.13308252,-0.9709643,-0.72993344,-0.44443583,-0.42222193,-0.3666125,-0.2044605,-0.162152
57,0.10378965,0.5825067,"('unimaginative', 'imaginative')",-0.18299353,-0.021287952,-0.39187053,-0.34479952,-2.8872375,-2.4624946,-0.839578,-0.5615188,-0.2780592
29,-0.089520514,0.092607714,"('unfair', 'fair')",-0.9823968,-0.7235793,-1.1308763,-0.77535987,-0.95816135,-0.6477643,-0.7902387,-0.5135239,-0.2767148
59,-0.08498648,-0.07459247,"('foolish', 'wise')",0.56273097,0.5190737,-0.79386234,-0.5884231,0.45765507,0.6533154,0.0353843,0.1273434,-0.0919591
61,0.07634929,0.03845584,"('illogical', 'logical')",-0.5672714,-0.5831259,-0.19475716,0.06851165,-0.10106875,0.055312175,-0.196687,-0.1052115,-0.0914755
49,-0.06778595,-0.08473162,"('unable', 'able')",-1.4464005,-1.4601725,-1.2206745,-1.4246979,-0.7351334,-0.5977146,-0.8674986,-0.8918292,0.0243306
68,-0.054349102,-0.4411409,"('dependent', 'independent')",-2.540281,-2.609582,-0.78374517,-0.9919641,-0.90296406,-0.98123205,-1.0703349,-1.2559798,0.1856449
20,-0.046563536,-0.16332194,"('rough', 'thoughtful')",-0.46170732,-0.49072582,0.25468722,0.082484804,0.78476316,0.90332323,0.1327949,0.0829401,0.0498548
47,-0.026619013,-0.1331796,"('stupid', 'smart')",0.08376783,0.20418578,0.6845557,0.74923307,5.878422,5.5919256,1.6550316,1.6030412,0.0519904
25,0.026600003,-0.4425218,"('egoistic', 'altruistic')",0.30019623,0.13448757,0.44418868,-0.027443826,1.8922362,1.6396351,0.6658053,0.3260393,0.339766
