,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,male-female
33,0.67534405,0.45230675,"('wrong', 'right')",1.1532774,0.9920081,-0.10209672,-0.46949577,0.5755082,0.3249397,0.2505685
72,0.64643747,1.0232289,"('unambitious', 'ambitious')",0.20167688,0.17608985,-0.5771152,-0.39945683,0.0903331,0.2666206,-0.1762875
12,0.63290876,0.8410447,"('unsupportive', 'supportive')",0.8585225,0.8887432,-1.6423699,-1.7094826,-0.0503129,0.0067685,-0.0570814
7,0.63064873,0.6868178,"('insensitive', 'sensitive')",0.5099033,0.4912556,0.95046157,0.82847756,0.6970046,0.6688503,0.0281543
43,-0.62334657,-0.18364811,"('irresponsible', 'responsible')",-0.016508238,0.32795465,0.124248944,0.36859095,-0.1718686,0.1709658,-0.3428344
39,0.61895436,0.749905,"('exploitative', 'cooperative')",0.2781707,0.4491038,0.2703479,0.33977142,0.3891577,0.5129267,-0.123769
47,-0.61191696,-0.41080254,"('stupid', 'smart')",0.4715871,0.69820154,5.429433,5.4736996,1.7630343,1.9203661,-0.1573318
87,0.6034279,0.4678092,"('unsuccessful', 'successful')",0.6447627,0.6896738,0.8761996,0.69349027,0.70813,0.6169911,0.0911389
61,-0.5963996,-0.69488096,"('illogical', 'logical')",0.27489138,0.28058276,0.23934415,0.079411045,-0.027388,-0.111629,0.084241
59,-0.5223372,-0.73394805,"('foolish', 'wise')",-0.7825315,-0.7229656,0.3459278,0.17342141,-0.319647,-0.4278308,0.1081838
15,0.5179928,0.27447408,"('boring', 'funny')",-0.7142168,-0.7086066,0.3482586,0.1960649,0.0506782,-0.0793559,0.1300341
63,-0.4962521,-0.27269036,"('unperceptive', 'insightful')",0.43380538,0.54285616,0.61713344,0.5699059,0.1848956,0.2800239,-0.0951283
79,-0.49464223,-0.71263397,"('wavering', 'unwavering')",-1.2974913,-1.4574146,0.25162962,0.07016139,-0.5135013,-0.6999625,0.1864612
51,-0.49356994,-0.66442,"('uneducated', 'educated')",-0.40235376,-0.58724266,0.12972246,-0.027040306,-0.2554004,-0.4262344,0.170834
3,-0.48204157,-0.31694722,"('repellent', 'pleasant')",0.29382604,0.42972872,0.4241318,0.47771314,0.0786388,0.1968315,-0.1181927
46,-0.46895188,0.010847606,"('uncompetitive', 'competitive')",1.0290953,1.2325662,-0.89698356,-0.91249967,-0.1122801,0.1103047,-0.2225848
37,0.467839,0.6103999,"('fake', 'genuine')",0.15789258,0.22813079,0.5785936,0.6320955,0.4014417,0.4902087,-0.088767
10,-0.444423,-0.22212687,"('unsympathetic', 'sympathetic')",0.5087469,0.5483194,-0.3221983,-0.31396398,-0.0859581,0.0040762,-0.0900343
77,0.42429185,0.6485312,"('unmotivated', 'motivated')",0.90472,0.9808513,-1.3849467,-1.3155587,-0.0186449,0.1046079,-0.1232528
1,-0.4045326,-0.7314667,"('unfriendly', 'friendly')",0.78032833,0.396936,2.2072573,1.6899945,0.8610177,0.4518212,0.4091965
9,0.40271363,0.0849741,"('unaffectionate', 'caring')",0.19705275,-0.05980701,1.6480144,1.4061842,0.7492603,0.4771171,0.2721432
21,-0.39687127,-0.22258925,"('immoral', 'moral')",1.0399588,1.1327826,-1.0029904,-0.80102,-0.1199676,0.0363911,-0.1563587
13,-0.3938627,-0.39709908,"('impolite', 'polite')",0.6024638,0.62037677,-0.6243232,-0.6048474,-0.138574,-0.1271899,-0.0113841
14,-0.38868472,-0.2884913,"('antisocial', 'social')",1.1858938,1.1396614,-0.73463005,-0.70284855,0.0208597,0.0494405,-0.0285808
20,0.38757902,0.496436,"('rough', 'thoughtful')",0.31950766,0.2759331,1.0398238,0.7202747,0.5823035,0.4975479,0.0847556
35,0.37363493,-0.21987168,"('corrupt', 'incorrupt')",-0.8147507,-1.0260346,0.14425285,-0.3064759,-0.0989543,-0.5174607,0.4185064
56,-0.3640711,0.43819198,"('impractical', 'practical')",1.0447083,1.454224,-1.0997127,-0.6796621,-0.1396919,0.4042513,-0.5439432
60,-0.33944914,0.2998107,"('inefficient', 'efficient')",1.3030338,1.6867117,-0.6487323,-0.117589235,0.1049508,0.6229777,-0.5180269
78,-0.31885907,-0.37167794,"('nonresilient', 'resilient')",0.426298,0.40956235,0.01926686,-0.238504,0.0422353,-0.0668732,0.1091085
48,0.3152923,0.40098295,"('unintelligent', 'intelligent')",0.6696123,0.5125073,0.40395597,0.19328976,0.4629535,0.3689267,0.0940268
45,-0.31039065,-0.08423297,"('incompetent', 'competent')",0.3675467,0.5622468,-0.10711011,-0.24148776,-0.0166514,0.078842,-0.0954934
4,-0.3048642,-0.51491684,"('disliked', 'liked')",-0.8955472,-0.96838623,-6.747877,-6.9979243,-2.6494295,-2.827076,0.1776465
36,-0.30198663,-0.99766517,"('hostile', 'amicable')",-1.604636,-1.9899168,0.7340118,0.15505318,-0.3908703,-0.9441763,0.553306
8,-0.29447263,-0.6185407,"('unaffectionate', 'affectionate')",-0.32283682,-0.54822636,1.489895,1.2083808,0.2908618,0.0138712,0.2769906
74,0.28449562,0.6362931,"('undedicated', 'dedicated')",0.24582508,0.3867408,0.0813502,0.00617446,0.2038903,0.3430694,-0.1391791
81,0.2806964,0.6937184,"('submissive', 'aggressive')",0.82763785,1.0711055,-1.058797,-0.7395373,0.0165124,0.3417622,-0.3252498
71,0.24967004,0.14932,"('diffident', 'self-confident')",0.89985937,0.77968395,0.26933375,0.1867862,0.4729544,0.37193,0.1010244
76,-0.21099946,0.06891585,"('anxious', 'daring')",0.7483324,0.89334345,-0.17985007,-0.045002792,0.1191609,0.3057522,-0.1865913
17,0.19271837,0.0064108986,"('nasty', 'nice')",-0.40993434,-0.3875063,-0.36993045,-0.46107978,-0.1957155,-0.2807251,0.0850096
86,-0.1894724,0.021126721,"('uninfluential', 'influential')",-0.2155484,-0.23356013,0.04352433,-0.17935851,-0.1204988,-0.1305973,0.0100985
62,0.18146543,0.71931624,"('incompetent', 'brilliant')",0.59154785,0.9047486,-0.28377503,-0.027285319,0.1630794,0.5322599,-0.3691805
52,0.17887141,-0.5708388,"('irrational', 'rational')",0.005388081,-0.34457222,0.29570463,0.027774796,0.159988,-0.2958787,0.4558667
83,-0.17715812,0.080502324,"('powerless', 'powerful')",-0.45964235,-0.4852461,-1.1238523,-1.1433575,-0.5868843,-0.5160338,-0.0708505
11,0.1657844,0.5606706,"('unhelpful', 'helpful')",0.22610305,0.5341009,1.529804,1.6792943,0.6405638,0.9246887,-0.2841249
88,-0.14738731,-0.2792034,"('low', 'eminent')",-0.15710708,-0.38145247,0.15776208,0.09441689,-0.0489108,-0.1887463,0.1398355
27,-0.14671259,-0.4183692,"('hardhearted', 'softhearted')",0.14093196,0.034552738,1.9310083,1.5969472,0.6417426,0.4043769,0.2373657
41,-0.12423092,-0.17227054,"('unforgiving', 'forgiving')",0.5539703,0.42172584,0.3447322,0.13077407,0.2581572,0.1267431,0.1314141
57,0.12255265,0.31193143,"('unimaginative', 'imaginative')",0.34565663,0.40914163,-2.2919285,-2.5630784,-0.6079064,-0.6140018,0.0060954
50,-0.097779036,-0.09344224,"('clumsy', 'skillful')",-0.14083514,0.026968788,0.24114409,0.09159932,0.0008433,0.0083753,-0.007532
2,-0.09700373,0.01668299,"('unlikable', 'likable')",0.39137292,0.46360832,0.27079475,0.3283302,0.188388,0.2695405,-0.0811525
34,0.076996684,0.18285659,"('mean', 'honorable')",0.08543462,0.23992173,5.7684455,5.8619285,1.9769589,2.0949022,-0.1179433
24,0.07174733,0.19050457,"('dishonest', 'honest')",0.3570028,0.3096218,0.895001,0.81885576,0.4412504,0.4396607,0.0015897
58,-0.06463939,-0.19966462,"('undiscriminating', 'discriminating')",1.1005514,0.91556084,0.3091865,0.068127856,0.4483662,0.2613414,0.1870248
66,0.055032775,-0.29194313,"('inactive', 'active')",-1.3911041,-1.5590943,1.0724741,0.61354804,-0.0878657,-0.4124965,0.3246308
75,0.042972185,0.009209152,"('meek', 'impulsive')",-1.1523169,-1.0438852,-0.18866616,-0.19774826,-0.4326703,-0.4108081,-0.0218622
80,0.04274782,0.33823678,"('dominated', 'dominating')",-0.2179648,-0.01570649,-1.3595494,-1.22054,-0.5115888,-0.2993366,-0.2122522
23,0.026083862,0.4335332,"('insincere', 'sincere')",1.0201494,1.1553434,5.73814,5.9588294,2.2614578,2.515902,-0.2544442
30,0.006341791,0.1336998,"('intolerant', 'tolerant')",1.0619631,1.0968401,0.7840646,0.83144057,0.6174565,0.6873268,-0.0698703
28,0.005458582,-0.0019444823,"('disloyal', 'loyal')",0.2732287,0.11319216,1.0459309,0.8925688,0.4415394,0.3346055,0.1069339
