,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,male-female
8,-1.3622265,-1.5332923,"('unaffectionate', 'affectionate')",-0.72390634,-0.94685066,-1.5672824,-1.7336949,-2.0710492,-2.250633,0.1314221,-0.087747894,-1.1186085,-1.3104438,0.1918353
43,1.338661,1.447005,"('irresponsible', 'responsible')",0.8953544,0.75998425,1.1966258,1.2233003,2.8044431,2.9049513,1.1217699,1.0484387,1.4713709,1.476736,-0.0053651
47,1.3339014,1.1940267,"('stupid', 'smart')",0.550788,0.3387046,0.922043,0.9603817,1.3733495,1.3639263,5.8546014,5.920703,2.0069366,1.9555485,0.0513881
7,1.3309739,1.3916323,"('insensitive', 'sensitive')",0.5423082,0.41750398,1.4550489,1.4733464,1.4812986,1.6200448,1.3703372,1.2064539,1.2359934,1.2217962,0.0141972
22,1.2085944,0.9307753,"('untrustworthy', 'trustworthy')",0.9194994,0.6992065,1.4784505,1.3552483,1.6458672,1.4442897,-0.28375578,-0.21980904,0.9937311,0.8419421,0.151789
62,1.204057,1.0501413,"('incompetent', 'brilliant')",1.3800094,1.1033832,1.4250635,1.2694857,2.0693889,2.216848,0.062154774,0.17125699,1.2281347,1.1622231,0.0659116
33,1.1155994,0.96469295,"('wrong', 'right')",1.3491316,1.290101,-0.23645197,-0.18238823,-0.6446562,-0.82388794,-0.89449245,-0.83706564,0.1378261,0.0822904,0.0555357
38,1.082563,1.0587115,"('untruthful', 'truthful')",0.3806047,0.3297001,0.51075494,0.55751777,0.071745716,-0.10646361,-0.15520222,-0.0442218,0.3780932,0.3590488,0.0190444
63,1.046891,0.9183483,"('unperceptive', 'insightful')",1.1160641,0.9204597,1.930813,1.6691575,1.962196,1.8962431,1.2089727,1.128354,1.4529873,1.3065125,0.1464748
26,1.019495,0.9536768,"('hardhearted', 'benevolent')",0.20265403,0.2086761,0.41415173,0.45163524,1.5030915,1.1453205,1.4613872,1.2992134,0.9201559,0.8117044,0.1084515
75,-0.9663724,-1.3036479,"('meek', 'impulsive')",0.26187858,-0.05255367,0.65909976,0.37338436,-1.0375932,-1.4182191,-0.23630619,-0.37639177,-0.2638587,-0.5554856,0.2916269
82,-0.93962187,-0.7301848,"('poor', 'rich')",-0.5137649,-0.47482455,-0.73285484,-0.31106737,0.0025163367,0.37756753,6.897214,6.99204,0.9426977,1.1707062,-0.2280085
64,0.9035454,0.97587335,"('shy', 'confident')",0.60291857,0.713972,1.309786,1.1619365,1.2200538,1.1118398,-6.3855443,-6.1681485,-0.4698482,-0.4409054,-0.0289428
27,-0.8695717,-0.5844892,"('hardhearted', 'softhearted')",-0.07413072,0.05690474,-0.8990803,-0.82635593,-0.008831555,0.09849096,1.2079725,1.0708283,-0.1287283,-0.0369242,-0.0918041
44,0.85628057,0.8361933,"('prejudiced', 'unprejudiced')",0.31278524,0.4110695,0.38050506,0.5017782,-0.6490786,-0.5579459,-0.9875135,-1.0016367,-0.0174042,0.0378917,-0.0552959
67,0.8474977,1.1438833,"('doubtful', 'determined')",1.6647079,1.7347028,0.25887966,0.5458874,0.17273965,0.57705396,-0.8351005,-0.6875216,0.4217449,0.6628013,-0.2410564
37,0.84675586,0.62724614,"('fake', 'genuine')",0.61897457,0.4151842,0.26237383,0.0868728,0.17419647,0.026035078,0.5028605,0.2927448,0.4810322,0.2896166,0.1914156
76,0.84012145,1.1461805,"('anxious', 'daring')",1.1579281,1.3588005,0.6344887,0.84559566,1.366474,1.6539305,0.39635563,0.39234778,0.8790736,1.079371,-0.2002974
2,0.8307871,1.1319729,"('unlikable', 'likable')",0.9910324,0.97673905,1.2043386,1.5537306,1.1180472,1.3929968,0.6402575,0.8183179,0.9568925,1.1747515,-0.217859
34,0.8266269,0.9484582,"('mean', 'honorable')",0.02495528,0.1394648,1.584116,1.7198936,0.9865616,0.9703128,6.4867206,6.4440684,1.9817961,2.0444395,-0.0626434
17,0.8216492,0.58413225,"('nasty', 'nice')",1.262351,1.1112112,-0.33358547,-0.34377116,-0.5289468,-0.50239646,-0.8392034,-0.74570173,0.0764529,0.0206948,0.0557581
50,-0.8041401,-0.42225063,"('clumsy', 'skillful')",-0.5976736,-0.34252867,-0.0053860024,0.31552446,-0.6631762,-0.37910903,0.25927782,0.43699563,-0.3622196,-0.0782737,-0.2839459
54,-0.79409033,-0.6367357,"('incapable', 'capable')",0.39300248,0.43378386,-0.17020237,-0.102162026,0.278292,0.27735963,0.85667366,0.9513588,0.1127351,0.1847209,-0.0719858
78,-0.7664411,-0.79908836,"('nonresilient', 'resilient')",-0.1274429,-0.32682496,-0.3954196,-0.4972307,-0.18729877,-0.1947526,0.06453599,0.024197925,-0.2824133,-0.3587398,0.0763265
85,-0.766394,-0.6137711,"('insignificant', 'prestigious')",-1.1376495,-0.887604,-1.0785114,-1.0468771,-1.499649,-1.9730558,0.0036318786,-0.13358772,-0.8957144,-0.9309792,0.0352648
55,0.7626835,0.8247911,"('incompetent', 'clever')",0.7519104,0.5571012,0.8778442,1.0629462,1.0266727,1.4575772,0.29813576,0.4741409,0.7434493,0.8753114,-0.1318621
73,0.73787904,0.8138554,"('helpless', 'self-reliant')",-0.10583615,0.10809668,0.5354537,0.7190629,0.3037056,0.07349572,-3.3577332,-3.34602,-0.3773062,-0.3263018,-0.0510044
45,0.717723,0.17137527,"('incompetent', 'competent')",1.1354139,0.614127,0.81227386,0.33982053,1.9706994,1.7865995,0.019662708,-0.1640877,0.9311546,0.5495669,0.3815877
40,0.71280116,0.7037171,"('stingy', 'generous')",0.052061744,0.03494381,0.33187354,0.36331317,0.56594217,0.24033405,-1.3932174,-1.6371624,0.0538922,-0.0589709,0.1128631
88,-0.71102124,-0.1423155,"('low', 'eminent')",-0.40131274,-0.05014819,-0.031188246,0.34346926,-0.63410324,-0.39032757,0.17005007,0.39324883,-0.3215151,0.0307854,-0.3523005
80,0.7004983,0.5702788,"('dominated', 'dominating')",1.2447238,0.994547,1.2825155,1.0947224,1.2246244,1.2515371,-1.560823,-1.6241021,0.5783078,0.4573967,0.1209111
1,-0.69650203,-0.9637867,"('unfriendly', 'friendly')",-1.11894,-1.2706864,-1.357974,-1.5724827,0.60522044,0.07866751,1.4669467,1.2429494,-0.2202498,-0.4970678,0.276818
32,0.66700333,1.0236509,"('unkind', 'kind')",0.21034773,0.43389967,0.33436033,0.5853045,1.3791817,1.730384,1.3271009,1.4556009,0.7835988,1.045768,-0.2621692
18,-0.6501956,-0.014586721,"('disagreeable', 'welcoming')",0.09631413,0.5184336,-0.18555886,0.24524936,-0.6681836,-0.6589142,-0.526181,-0.34444675,-0.386761,-0.050853,-0.335908
61,0.635679,0.43407223,"('illogical', 'logical')",0.53649193,0.3563948,0.5025815,0.29917836,1.1060541,1.0688212,0.23806651,0.25116774,0.6037746,0.4819269,0.1218477
65,0.62126297,1.0043308,"('insecure', 'secure')",-1.0635679,-0.72895366,0.84661233,1.0334705,2.107652,2.6242669,0.36448932,0.41746965,0.5752897,0.8701168,-0.2948271
0,0.6082511,0.62491065,"('unsociable', 'sociable')",-0.4405573,-0.51170623,0.108648546,0.11200148,1.8398087,2.0004177,0.07356875,0.16690034,0.437944,0.4785048,-0.0405608
79,0.5690639,0.41493523,"('wavering', 'unwavering')",0.2650428,0.21420637,-0.41215843,-0.52267534,-1.287805,-1.7837112,-0.26253843,-0.34246448,-0.225679,-0.4039419,0.1782629
28,0.53213227,0.46722054,"('disloyal', 'loyal')",0.45284045,0.36455306,-0.0013920218,-0.049458258,0.000117079355,0.02491474,1.441617,1.4376148,0.485063,0.448969,0.036094
66,0.40515184,0.06522299,"('inactive', 'active')",0.21590894,-0.019457925,1.3017901,0.94725955,0.25534692,-0.35610676,0.6662474,0.3218671,0.568889,0.191757,0.377132
48,-0.39246535,-0.1749248,"('unintelligent', 'intelligent')",-1.2713598,-1.0864145,-0.8366543,-0.80551857,-0.20410873,-0.18179718,0.6498786,0.60025585,-0.4109419,-0.3296798,-0.0812621
84,0.38587573,0.46235564,"('inferior', 'superior')",0.7499794,0.795988,-0.2742042,-0.4557044,0.8316093,0.94035053,0.13692293,0.09822343,0.3660366,0.3682426,-0.002206
49,-0.3755027,-0.29931736,"('unable', 'able')",0.13230723,0.13326648,0.6281624,0.6916707,-0.09182817,0.008148517,-0.48539352,-0.48607078,-0.038451,0.0095395,-0.0479905
6,0.37144879,0.045874894,"('distant', 'open')",0.50698316,0.29588434,-0.5849056,-0.7425206,-1.1281347,-1.9398078,-0.021682732,-0.24828124,-0.1712582,-0.5177701,0.3465119
24,0.35838842,0.48562837,"('dishonest', 'honest')",0.1458029,0.23364794,0.0011892319,0.22240475,0.7795529,0.6601939,0.81668854,0.74562746,0.4203244,0.4695005,-0.0491761
52,-0.34145847,-0.25180787,"('irrational', 'rational')",0.29488868,0.51967955,-1.1567638,-1.0365616,-0.2976799,-0.46035403,-0.029445905,-0.0425713,-0.3060919,-0.2543231,-0.0517688
72,0.3263424,0.43163648,"('unambitious', 'ambitious')",0.20219535,0.1776056,1.4302253,1.3492566,0.3672923,0.27990457,-1.3599039,-1.2852125,0.1932303,0.1906382,0.0025921
9,-0.32345188,-0.48306325,"('unaffectionate', 'caring')",0.41187552,0.2828021,-0.6581244,-0.81731236,0.07934893,-0.15001765,1.0534704,0.9610093,0.1126237,-0.0413164,0.1539401
58,0.29352733,-0.054742973,"('undiscriminating', 'discriminating')",0.36863393,-0.08292271,0.94240963,0.5465649,1.3077873,1.0229964,0.30279765,0.027147235,0.6430312,0.2918086,0.3512226
20,0.2885487,0.5140213,"('rough', 'thoughtful')",0.9459609,1.0183591,0.49238616,0.6579567,0.3630074,0.72975653,0.84279686,0.83169186,0.58654,0.7503572,-0.1638172
19,-0.28211516,-0.27591977,"('inhospitable', 'hospitable')",0.9368719,0.8392053,-0.54790884,-0.41948807,-0.24015051,-0.44525695,-0.44701955,-0.5205976,-0.1160644,-0.1644114,0.048347
53,-0.22047375,-0.27064168,"('uncreative', 'creative')",-0.548185,-0.68764895,0.35648742,0.31990615,0.30780458,0.22723249,1.4805558,1.2627461,0.2752378,0.1703188,0.104919
59,-0.19473732,-0.030428108,"('foolish', 'wise')",-0.1891034,0.024552092,-0.33789152,-0.21740857,-0.114717096,-0.16337726,0.007481963,0.13328196,-0.1657935,-0.050676,-0.1151175
74,0.17897671,0.11943731,"('undedicated', 'dedicated')",0.6731828,0.5286561,1.0092998,1.1949965,1.5941215,1.6739962,0.42793173,0.4306362,0.7767025,0.7895444,-0.0128419
10,0.17149845,0.2583214,"('unsympathetic', 'sympathetic')",-0.05312889,-0.15796822,0.7331879,0.668347,0.8369538,1.0102843,-0.10502875,-0.22300322,0.3166965,0.3111963,0.0055002
5,0.16359189,-0.21583499,"('distant', 'outgoing')",0.6198034,0.41224498,-0.4243175,-0.5455094,-1.3257847,-2.0621996,-0.893237,-1.0542667,-0.3719888,-0.6931131,0.3211243
41,0.15773404,0.34984553,"('unforgiving', 'forgiving')",0.050823495,-0.00835019,-0.41364652,-0.54764354,1.0171447,0.98495686,0.0397413,0.10190782,0.1703594,0.1761433,-0.0057839
69,-0.15352626,-0.14007588,"('lazy', 'industrious')",0.3441149,0.44319493,0.29644892,0.29995704,0.24690793,0.044034,-0.7670126,-0.82135653,-0.0066134,-0.0348493,0.0282359
87,-0.14071763,-0.3068598,"('unsuccessful', 'successful')",0.082109325,-0.010555515,0.6629208,0.64242744,1.5434583,1.6088867,0.40938836,0.4302108,0.5114318,0.472822,0.0386098
25,-0.13922808,0.2545218,"('egoistic', 'altruistic')",1.3464078,1.6260917,-0.78321546,-0.60127145,-1.5284629,-1.3585836,1.0670137,1.1919268,-0.007497,0.2225371,-0.2300341
71,0.13270561,-0.060162514,"('diffident', 'self-confident')",0.83916914,0.6199457,1.0618794,0.95901644,1.2498064,0.90870535,0.42055503,0.23579684,0.7408231,0.5326604,0.2081627
51,-0.1315617,0.2343938,"('uneducated', 'educated')",-0.22426818,-0.16860795,0.6313873,0.96982974,0.92499566,1.3775696,0.847285,1.1563085,0.4095676,0.7138988,-0.3043312
4,0.1303751,-0.24530408,"('disliked', 'liked')",0.20442858,0.069733545,0.29116935,-0.061683618,-0.0078121684,-0.5580923,-6.3981543,-6.5551023,-1.1559987,-1.4700897,0.314091
77,0.10681261,0.34900942,"('unmotivated', 'motivated')",0.5200937,0.6486127,0.7969682,0.85682356,0.17837587,0.40763062,-0.9116106,-0.53982437,0.1381279,0.3444504,-0.2063225
86,0.09113859,0.14614768,"('uninfluential', 'influential')",0.37399334,0.1872169,0.16787283,0.16209713,1.0752512,1.0212626,-0.24995449,-0.2616666,0.2916603,0.2510116,0.0406487
15,0.08016786,0.27671528,"('boring', 'funny')",0.63165057,0.73268396,0.04188603,0.16840065,0.27092606,0.21489924,0.28146976,0.30996937,0.2612201,0.3405337,-0.0793136
3,-0.029990241,0.054638527,"('repellent', 'pleasant')",0.2426355,0.26080924,1.0429472,1.045876,1.0633721,1.2844471,0.7755067,0.85472775,0.6188942,0.7000998,-0.0812056
29,0.022457883,-0.24473827,"('unfair', 'fair')",-0.8087237,-0.90137696,-1.0517112,-1.361631,-0.2502007,-0.3298465,-0.29545832,-0.52366656,-0.4767272,-0.6722518,0.1955246
