,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,male-female
75,0.54386204,0.5395593,"('meek', 'impulsive')",-0.7191949,-0.7504024,-0.16014506,-0.13509354,-0.10814412,-0.012013257,0.23010373,0.21776837,-0.0427037,-0.0280363,-0.0146674
66,-0.51707935,-0.4695863,"('inactive', 'active')",-0.53769743,-0.41235992,0.7737682,0.74745286,-0.009091426,0.09567989,1.1944969,1.2365993,0.1808794,0.2395572,-0.0586778
54,-0.5093633,-0.36314586,"('incapable', 'capable')",0.03420141,0.02636528,0.267245,0.31708565,-0.23935264,-0.2429901,1.1441634,1.3869574,0.1393788,0.2248545,-0.0854757
85,0.5044084,0.5183425,"('insignificant', 'prestigious')",0.7452543,0.866453,0.31704676,0.27411458,0.74873483,0.6772268,1.0042498,1.0588576,0.6639388,0.6789989,-0.0150601
7,0.48455286,0.42878154,"('insensitive', 'sensitive')",-0.50730443,-0.37434414,1.0381871,1.0348871,0.3887663,0.26636186,0.86571455,0.9263761,0.4539833,0.4564125,-0.0024292
18,-0.48074284,-0.21924275,"('disagreeable', 'welcoming')",-1.5592835,-1.1811287,0.6659777,0.86474484,-1.1764529,-1.0102636,-0.40169996,-0.19178778,-0.5904403,-0.3475356,-0.2429047
44,-0.4673098,-0.41685262,"('prejudiced', 'unprejudiced')",-0.631063,-0.58588344,-0.87061584,-0.779951,-0.6612469,-0.7505623,-1.7221828,-1.6625953,-0.8704837,-0.8391689,-0.0313148
34,0.4572469,0.43498236,"('mean', 'honorable')",-0.39665514,-0.39026612,-0.39321017,-0.40553603,0.20095089,0.15534382,5.7687554,5.713874,1.1274176,1.1016796,0.025738
65,-0.4509062,-0.35505635,"('insecure', 'secure')",-0.8119568,-0.806567,0.32718349,0.24849726,-0.9972039,-1.0139145,-0.8755781,-0.79781866,-0.5616923,-0.5449718,-0.0167205
62,-0.44679505,-0.60802525,"('incompetent', 'brilliant')",-0.36727372,-0.5440579,-0.5621346,-0.5104853,0.27322483,0.08660115,-0.528876,-0.40350544,-0.3263709,-0.3958946,0.0695237
28,-0.43102932,-0.5184171,"('disloyal', 'loyal')",0.47633427,0.6032738,0.88152575,0.8621382,-0.24278113,-0.25955865,0.9432171,0.84929067,0.3254533,0.3073454,0.0181079
50,-0.43043733,-0.5550253,"('clumsy', 'skillful')",1.7603232,1.3919777,1.6913888,1.5226486,0.3658908,0.25006732,0.711242,0.6914188,0.8196815,0.6602174,0.1594641
86,-0.4235121,-0.6000868,"('uninfluential', 'influential')",-0.7380798,-0.8426917,-0.33018506,-0.20541,-0.2482549,-0.46355426,0.03294885,-0.009790834,-0.3414166,-0.4243068,0.0828902
6,-0.41593617,-0.46515507,"('distant', 'open')",0.13979407,0.18737216,0.13315836,0.042092048,-1.1345991,-1.1609824,0.70672154,0.5954242,-0.1141723,-0.1602498,0.0460775
48,-0.40507698,-0.5506193,"('unintelligent', 'intelligent')",-1.2040989,-1.2263722,-0.9498745,-1.0580791,-0.91323876,-1.0328019,0.028956732,0.011769264,-0.6886665,-0.7712206,0.0825541
24,0.39451668,0.47883743,"('dishonest', 'honest')",-1.9969387,-1.3285614,-0.20634791,0.011550039,-0.6891063,-0.7935415,0.5464229,0.63480544,-0.3902906,-0.199382,-0.1909086
57,-0.38657567,-0.50717306,"('unimaginative', 'imaginative')",-0.86977464,-1.1452485,-0.60023963,-0.5504081,0.039793473,-0.050758354,-2.1579213,-2.1122634,-0.7949435,-0.8731703,0.0782268
25,0.3863232,0.36162448,"('egoistic', 'altruistic')",1.0421515,1.1541872,-0.17024614,-0.14509995,0.84706885,0.79789156,1.7322633,1.6805986,0.7675121,0.7698403,-0.0023282
38,-0.35753027,-0.48301926,"('untruthful', 'truthful')",-0.5114908,-0.32624224,0.30177158,0.27115953,0.9552568,0.82782435,-0.030280992,-0.04320554,0.0715453,0.0493034,0.0222419
29,-0.34511498,-0.24806888,"('unfair', 'fair')",-0.595945,-0.55878896,0.48909754,0.40213507,-1.4361898,-1.397465,-0.5770657,-0.6152052,-0.4930436,-0.4834786,-0.009565
61,-0.34153798,-0.34522673,"('illogical', 'logical')",-0.21274409,-0.4252954,0.43666476,0.34076506,-0.38824952,-0.54842746,-0.05269595,-0.09154908,-0.1117126,-0.2139467,0.1022341
84,0.32895583,0.3399706,"('inferior', 'superior')",0.6154246,0.61167115,0.8011578,0.6891693,-0.33665895,-0.37072352,0.92266774,0.94755733,0.4663094,0.4435289,0.0227805
8,-0.31949872,-0.35019276,"('unaffectionate', 'affectionate')",-1.2149972,-0.5156565,-0.8072802,-0.69200075,0.092546225,0.10629812,0.7019266,0.82098097,-0.3094606,-0.1261142,-0.1833464
32,-0.31000745,-0.0702636,"('unkind', 'kind')",-0.54315907,-0.18112579,0.6558169,0.86823416,-0.10285876,0.116150394,0.62023634,0.8096876,0.0640056,0.3085366,-0.244531
60,0.297172,0.28895053,"('inefficient', 'efficient')",0.43976498,0.06902251,0.39915475,0.3344316,1.0144497,0.90763485,-0.7144147,-0.58110887,0.2872253,0.2037861,0.0834392
59,0.28222695,0.32084334,"('foolish', 'wise')",0.22620589,0.2799748,0.62697846,0.54473615,-1.2783451,-1.2291057,0.18433061,0.22435877,0.0082794,0.0281615,-0.0198821
27,-0.2604549,-0.28912324,"('hardhearted', 'softhearted')",-0.6507908,-0.47920737,-0.15212463,-0.2391286,0.04156624,0.12047265,1.499926,1.396588,0.0956244,0.1019203,-0.0062959
4,-0.26043436,-0.42366987,"('disliked', 'liked')",0.3017885,0.25957826,-0.2235761,-0.1697197,-0.13641275,-0.3481023,-5.2928696,-5.393033,-1.1223008,-1.2149893,0.0926885
40,-0.2529946,-0.3554812,"('stingy', 'generous')",-0.5072521,-0.4432439,-0.43046564,-0.45648417,-0.117449954,-0.25972947,-1.2161785,-1.268996,-0.5048682,-0.556787,0.0519188
1,-0.2528881,-0.30645627,"('unfriendly', 'friendly')",-0.6033961,-0.26887032,-0.14801331,-0.12068496,0.21438996,0.17156635,2.0276582,1.9454168,0.2475501,0.2841943,-0.0366442
83,0.23444405,0.29002827,"('powerless', 'powerful')",-0.45205465,-0.49276775,-0.2973024,-0.2862879,-0.38968617,-0.44974017,-1.0085454,-1.0661849,-0.3826289,-0.4009905,0.0183616
72,0.22673826,0.2929283,"('unambitious', 'ambitious')",-1.0713502,-0.9159815,-0.7086341,-0.533565,0.5735699,0.5613735,-0.9852879,-0.8269676,-0.3929928,-0.2844424,-0.1085504
37,-0.2181434,-0.335143,"('fake', 'genuine')",0.6463068,0.64265764,0.32431334,0.25847554,0.60013187,0.47092628,0.3992526,0.33019584,0.3503723,0.2734225,0.0769498
12,0.21095438,0.11408919,"('unsupportive', 'supportive')",0.017549666,0.15898384,0.48632923,0.4970928,0.787742,0.65120965,-1.5734183,-1.4257101,-0.0141686,-0.0008669,-0.0133017
79,0.20892176,0.21512957,"('wavering', 'unwavering')",-0.28527462,-0.48503333,0.32178128,0.2773421,-0.5394655,-0.61129314,0.43683735,0.35142508,0.0285601,-0.0504859,0.079046
52,-0.20860332,-0.18732157,"('irrational', 'rational')",-0.030294888,0.011910941,0.032008693,-0.1176281,-1.0952375,-1.2550071,-0.11541047,-0.25315848,-0.2835075,-0.3602409,0.0767334
35,0.19996196,0.3098977,"('corrupt', 'incorrupt')",0.36195168,0.61068076,-0.18729505,-0.12504268,-0.77461445,-0.47904137,0.29162616,0.20316514,-0.0216739,0.1039319,-0.1256058
74,0.18839587,0.08915634,"('undedicated', 'dedicated')",0.6718832,0.6509367,1.3061074,1.2547555,0.1361321,0.13340558,0.3281585,0.32344797,0.5261354,0.4903404,0.035795
87,-0.18256845,-0.31428257,"('unsuccessful', 'successful')",1.1716876,0.97948134,1.4609563,1.3169568,1.1171776,0.9551428,0.8983066,0.99315333,0.893112,0.7860903,0.1070217
9,0.1762847,0.06482004,"('unaffectionate', 'caring')",-0.46023977,-0.00091135874,-0.46027523,-0.4810299,0.46355143,0.3823345,0.9676299,1.0230345,0.1373902,0.1976496,-0.0602594
81,0.17594579,0.1356934,"('submissive', 'aggressive')",0.06942667,-0.090662844,0.27016965,0.27458215,1.013175,0.870616,-0.7618968,-0.8250032,0.1533641,0.0730451,0.080319
11,0.15779386,-0.018432705,"('unhelpful', 'helpful')",0.32673475,0.2313334,0.40038353,0.38232976,1.0738084,0.94545263,1.5717101,1.6787889,0.7060862,0.6438944,0.0621918
88,-0.13266692,0.020756979,"('low', 'eminent')",0.032426603,0.13488604,0.13954176,0.4296539,-0.2035267,-0.1988964,0.2083604,0.3254621,0.008827,0.1423725,-0.1335455
30,0.12982503,0.1796715,"('intolerant', 'tolerant')",-0.2772215,-0.17937294,-0.23245032,-0.019441143,-0.13809802,-0.13781449,0.7435915,0.826076,0.0451293,0.1338238,-0.0886945
70,-0.12727204,-0.26664835,"('lethargic', 'energetic')",-0.6304163,-0.85258466,0.030724622,0.15374312,-0.023414254,-0.20635535,0.48951307,0.6763498,-0.052173,-0.0990991,0.0469261
13,0.1268363,0.18004471,"('impolite', 'polite')",-0.5238897,-0.48825437,0.06790784,0.18511622,0.38618523,0.31999955,-0.5485039,-0.48762465,-0.0982928,-0.0581437,-0.0401491
2,-0.11562914,-0.03480777,"('unlikable', 'likable')",-0.81322974,-0.5053227,1.1010085,1.2300272,0.26468313,0.24939203,0.47530532,0.6317481,0.1824276,0.3142074,-0.1317798
67,0.0965717,0.08343947,"('doubtful', 'determined')",0.34477013,0.24453492,-0.014255151,-0.01512906,0.070028245,0.068556964,-0.54517657,-0.51482195,-0.0096123,-0.0266839,0.0170716
17,0.092544094,-0.0026599318,"('nasty', 'nice')",0.3706536,0.39629832,-0.04182329,-0.06657192,-0.8066679,-0.7406084,-0.43883437,-0.25683707,-0.1648256,-0.1340758,-0.0307498
23,-0.08770792,-0.20701055,"('insincere', 'sincere')",-0.16917288,-0.21683101,-0.24964088,-0.303985,0.14649522,-0.02795052,4.893817,4.82858,0.9067581,0.8145605,0.0921976
58,0.07445259,-0.08176755,"('undiscriminating', 'discriminating')",0.62133217,0.62480694,-0.062939815,-0.15071154,1.4183817,1.2679325,0.16253445,0.10018101,0.4427522,0.3520883,0.0906639
36,-0.06669575,-0.08843787,"('hostile', 'amicable')",-0.6615391,-0.57320315,-0.7624661,-0.81219935,-0.75877285,-0.77786726,0.78432715,0.63024306,-0.2930293,-0.3242929,0.0312636
80,-0.06269808,-0.21815932,"('dominated', 'dominating')",0.97775775,0.4729817,0.38359678,0.2496474,-0.3339256,-0.56948465,-1.1795028,-1.2320888,-0.0429544,-0.2594207,0.2164663
21,-0.043274686,-0.058732383,"('immoral', 'moral')",-0.5173912,-0.65707076,-0.22655833,-0.15295085,-1.1556844,-1.3223474,-1.16085,-1.1570038,-0.6207517,-0.6696211,0.0488694
