,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
50,0.6017998,0.54837334,"('clumsy', 'skillful')",-0.12243852,-0.11403711,0.3586604,0.2489711,0.2793405,0.2277691,0.0515714
70,-0.574093,-0.15402721,"('lethargic', 'energetic')",-0.2819954,-0.006034348,0.5837068,0.7446871,-0.0907939,0.1948752,-0.2856691
78,0.56730705,0.45977724,"('nonresilient', 'resilient')",1.0616778,0.9975851,0.49549612,0.3021969,0.7081603,0.5865198,0.1216405
84,0.5576067,0.5528712,"('inferior', 'superior')",0.7883686,0.7504808,0.98904383,0.86232275,0.7783397,0.7218916,0.0564481
34,-0.55742776,-0.52113974,"('mean', 'honorable')",0.019828752,0.061825536,4.512374,4.4225044,1.3249249,1.3210634,0.0038615
88,-0.5530385,-0.4371842,"('low', 'eminent')",-0.37800896,-0.3544815,-0.257605,-0.21245453,-0.3962175,-0.3347067,-0.0615108
29,-0.5409708,-0.6449134,"('unfair', 'fair')",-0.62348497,-0.7366356,-0.58535796,-0.6599052,-0.5832713,-0.6804848,0.0972135
54,0.53762794,0.42692202,"('incapable', 'capable')",-0.10710178,-0.053103894,0.46740484,0.45336816,0.2993103,0.2757288,0.0235815
10,-0.53633165,-0.31632406,"('unsympathetic', 'sympathetic')",-0.5488131,-0.4089635,-0.28549454,-0.3655845,-0.4568798,-0.363624,-0.0932558
22,-0.5140165,-0.36939546,"('untrustworthy', 'trustworthy')",-0.52248275,-0.44690475,-0.9098494,-0.8555243,-0.6487829,-0.5572748,-0.0915081
41,0.50757134,0.56182253,"('unforgiving', 'forgiving')",-0.070111014,-0.16177022,-0.3372295,-0.33322385,0.0334103,0.0222762,0.0111341
85,0.5044149,0.20731887,"('insignificant', 'prestigious')",0.21026418,0.0564892,-0.74196345,-0.64448756,-0.0090948,-0.1268932,0.1177984
81,-0.48246247,-0.1555945,"('submissive', 'aggressive')",0.68511283,0.8252783,-0.034206003,-0.017802373,0.0561481,0.2172938,-0.1611457
13,-0.48184055,-0.23323573,"('impolite', 'polite')",0.20665807,0.42873472,-0.50263673,-0.5488294,-0.2592731,-0.1177768,-0.1414963
64,-0.47558352,-0.30430353,"('shy', 'confident')",0.7193556,0.67805,-5.0214424,-4.8742514,-1.5925568,-1.5001683,-0.0923885
48,-0.47264653,-0.4222226,"('unintelligent', 'intelligent')",0.6473043,0.6003735,0.41260684,0.25419465,0.1957549,0.1441152,0.0516397
3,-0.46549764,-0.46428755,"('repellent', 'pleasant')",-0.6224571,-0.55183774,0.76690733,0.6859029,-0.1070158,-0.1100741,0.0030583
65,-0.462863,-0.30609143,"('insecure', 'secure')",-0.12782937,-0.0222117,0.20795539,0.10921168,-0.127579,-0.0730305,-0.0545485
21,-0.45845205,-0.21903527,"('immoral', 'moral')",0.50534195,0.6816329,-0.3095153,-0.36606783,-0.0875418,0.0321766,-0.1197184
62,-0.4318025,-0.2554866,"('incompetent', 'brilliant')",0.9160443,1.0614653,0.6158269,0.5493739,0.3666896,0.4517842,-0.0850946
40,-0.42480832,-0.26417428,"('stingy', 'generous')",-0.106949665,-0.24990347,-2.07812,-2.013716,-0.8699594,-0.842598,-0.0273614
2,0.39884573,0.5286633,"('unlikable', 'likable')",1.4424508,1.516009,0.5060219,0.6725928,0.7824395,0.905755,-0.1233155
35,-0.38310164,-0.37326404,"('corrupt', 'incorrupt')",-1.4813576,-1.6611524,-1.4232943,-1.3109784,-1.0959179,-1.1151316,0.0192137
60,0.35601735,0.48495108,"('inefficient', 'efficient')",1.2612717,1.464299,0.37972468,0.3827745,0.6656713,0.7773415,-0.1116702
6,-0.34848848,-0.47757825,"('distant', 'open')",-0.07229953,-0.16842869,-1.1461691,-1.0481014,-0.522319,-0.5647028,0.0423838
20,-0.31689587,-0.294822,"('rough', 'thoughtful')",-0.7559103,-0.66443646,0.16487145,0.13297406,-0.3026449,-0.2754281,-0.0272168
80,-0.31655484,-0.13963212,"('dominated', 'dominating')",0.07768691,0.24207567,-0.1128239,-0.20200439,-0.1172306,-0.0331869,-0.0840437
61,-0.3014041,-0.19455126,"('illogical', 'logical')",0.2192769,0.23621184,0.27765954,0.198512,0.0651775,0.0800575,-0.01488
55,-0.28748244,-0.009890422,"('incompetent', 'clever')",0.493611,0.62547475,0.57838714,0.443323,0.2615052,0.3529691,-0.0914639
59,0.2739951,0.055096354,"('foolish', 'wise')",0.613429,0.60512304,-0.47425824,-0.39382392,0.137722,0.0887985,0.0489235
18,-0.27181956,-0.0030281916,"('disagreeable', 'welcoming')",-0.41810924,-0.35900977,-1.1437334,-0.9814361,-0.6112207,-0.4478247,-0.163396
66,0.24650687,0.20802474,"('inactive', 'active')",-0.32809803,-0.377042,0.5658897,0.6135528,0.1614329,0.1481785,0.0132544
31,-0.2370627,-0.5073595,"('evil', 'good')",-0.62884563,-0.84063536,-1.5225294,-1.3724295,-0.7961459,-0.9068081,0.1106622
27,0.2264868,0.33857873,"('hardhearted', 'softhearted')",-0.0054809526,0.054929398,0.4120958,0.4804376,0.2110339,0.2913152,-0.0802813
5,-0.22394249,-0.3480662,"('distant', 'outgoing')",-0.25022995,-0.346462,-1.1364568,-1.0580063,-0.5368764,-0.5841782,0.0473018
86,0.22186624,0.24262616,"('uninfluential', 'influential')",0.69618547,0.7648077,-0.19894624,-0.16436753,0.2397018,0.2810221,-0.0413203
7,0.21934116,0.4302289,"('insensitive', 'sensitive')",0.6654331,0.8517829,0.5381488,0.6643241,0.4743077,0.6487786,-0.1744709
51,-0.2159447,-0.008770533,"('uneducated', 'educated')",-0.2860892,-0.22209698,0.5993056,0.5325654,0.0324239,0.100566,-0.0681421
69,0.20138226,0.044970028,"('lazy', 'industrious')",1.2808688,1.1087663,-0.7400834,-0.6026582,0.2473892,0.1836927,0.0636965
42,0.18906644,0.3037378,"('unreliable', 'reliable')",0.43193874,0.46832892,-2.1969492,-2.1387026,-0.5253147,-0.4555453,-0.0697694
15,0.16680767,0.18335085,"('boring', 'funny')",0.47380686,0.54695415,-0.5898127,-0.38027844,0.0169339,0.1166755,-0.0997416
52,0.12704068,-0.21840385,"('irrational', 'rational')",-0.76487696,-0.92756313,-0.5244291,-0.49646455,-0.3874218,-0.5474772,0.1600554
4,-0.11971584,-0.30467615,"('disliked', 'liked')",0.20306572,-0.029976506,-6.074368,-5.8797336,-1.9970061,-2.071462,0.0744559
76,0.09216042,0.3869701,"('anxious', 'daring')",-0.45631564,-0.32877475,-0.03293018,-0.034135573,-0.1323618,0.0080199,-0.1403817
63,0.082539305,0.055159334,"('unperceptive', 'insightful')",1.0157212,1.0506415,0.704159,0.64347225,0.6008065,0.583091,0.0177155
58,0.07801097,0.13549452,"('undiscriminating', 'discriminating')",0.51156306,0.47575784,0.15937988,0.21680194,0.2496513,0.2760181,-0.0263668
14,0.07628219,0.36065957,"('antisocial', 'social')",0.57744616,0.7094915,-0.005905697,0.03576145,0.2159409,0.3686375,-0.1526966
87,-0.06679268,-0.08693907,"('unsuccessful', 'successful')",0.91624624,0.979013,1.0875678,1.0613656,0.6456738,0.6511465,-0.0054727
0,0.055992447,0.08724605,"('unsociable', 'sociable')",0.41722068,0.48844054,-0.15148474,-0.20196468,0.1072428,0.124574,-0.0173312
77,0.050633077,0.03371816,"('unmotivated', 'motivated')",0.544999,0.592296,-0.9527006,-1.0109024,-0.1190228,-0.1282961,0.0092733
37,0.0463322,0.23479143,"('fake', 'genuine')",-0.4079613,-0.302116,-0.05219966,0.055749,-0.1379429,-0.0038585,-0.1340844
24,-0.042920496,0.075711474,"('dishonest', 'honest')",0.6487091,0.71254075,-0.02125889,0.03343093,0.1948433,0.2738944,-0.0790511
57,-0.018836781,0.04905165,"('unimaginative', 'imaginative')",0.22597738,0.28321135,-2.599541,-2.3842807,-0.7974668,-0.6840059,-0.1134609
67,-0.015272096,-0.03571201,"('doubtful', 'determined')",0.08620288,0.10230542,-0.5088688,-0.46148565,-0.1459793,-0.1316307,-0.0143486
11,-0.001298964,-0.05939199,"('unhelpful', 'helpful')",0.38173527,0.5356238,1.979133,1.8813725,0.7865231,0.7858681,0.000655
