,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
25,-1.0660851,-0.9760253,"('egoistic', 'altruistic')",-1.0042437,-1.0086508,0.13370207,0.41354316,1.3488494,1.5617747,-0.1469443,-0.0023395,-0.1446048
12,1.0589149,1.6309372,"('unsupportive', 'supportive')",0.29715043,0.6680008,-0.25780678,-0.12499821,-1.534129,-1.4216429,-0.1089676,0.1880742,-0.2970418
50,-1.0521333,-1.212077,"('clumsy', 'skillful')",-2.5826695,-2.4025393,-0.56689304,-0.4955438,0.3560512,0.39706603,-0.9614112,-0.9282736,-0.0331376
64,1.0515866,1.5627947,"('shy', 'confident')",-0.6579414,0.07716035,-0.2389287,-0.22514609,-6.257451,-6.100755,-1.5256836,-1.1714866,-0.354197
11,1.0512868,1.3320153,"('unhelpful', 'helpful')",0.852052,1.3021507,-0.2769967,-0.060287006,1.9919295,2.1131208,0.9045679,1.1717499,-0.267182
54,-0.9880861,-0.9912207,"('incapable', 'capable')",-0.15990806,-0.17651677,-0.17875457,-0.11467229,1.065079,1.0448472,-0.0654174,-0.0593906,-0.0060268
66,-0.9731332,-1.4500453,"('inactive', 'active')",-1.1292241,-1.3230438,0.27215213,0.3357049,0.8575435,0.7808176,-0.2431654,-0.4141417,0.1709763
29,-0.9727585,-0.73895395,"('unfair', 'fair')",-0.5058889,-0.6087788,-1.008446,-1.0472455,-0.61202484,-0.6519487,-0.7747796,-0.7617317,-0.0130479
57,0.96949,1.1906934,"('unimaginative', 'imaginative')",1.3521113,1.4539996,-0.84986365,-0.9008111,-2.0361717,-2.1335227,-0.1411085,-0.0974102,-0.0436983
67,0.9455117,0.89077884,"('doubtful', 'determined')",0.4235051,0.36742076,0.46079993,0.43063796,-0.50573456,-0.59924644,0.3310205,0.2723978,0.0586227
28,0.9450831,1.1909391,"('disloyal', 'loyal')",0.5523832,0.76965934,-0.12856069,-0.06225241,1.0266732,0.90263295,0.5988947,0.7002448,-0.1013501
18,-0.8983046,-0.70493656,"('disagreeable', 'welcoming')",-0.71836317,-0.52613145,0.7260735,0.9291813,-0.44288126,-0.2939858,-0.3333689,-0.1489681,-0.1844008
49,-0.86172605,-0.7774871,"('unable', 'able')",-0.26872405,-0.34639993,-0.4362796,-0.39213187,-0.5669626,-0.46022224,-0.5334231,-0.4940603,-0.0393628
44,-0.84028107,-1.3618201,"('prejudiced', 'unprejudiced')",-1.3384575,-1.547282,-0.16364862,-0.3130017,-1.6264521,-1.5369291,-0.9922098,-1.1897582,0.1975484
77,0.79887944,1.2066637,"('unmotivated', 'motivated')",0.47957355,0.8691163,-0.25156075,-0.0910854,-1.0532898,-0.86000437,-0.0065994,0.2811725,-0.2877719
47,0.6983613,1.1809895,"('stupid', 'smart')",0.41668317,0.47012496,-0.13805556,0.05351774,4.902364,4.9300346,1.4698381,1.6586667,-0.1888286
83,0.67436606,0.7299375,"('powerless', 'powerful')",-0.5525642,-0.39915207,-0.052609466,-0.033288117,-0.65759647,-0.719536,-0.147101,-0.1055097,-0.0415913
82,0.61660635,0.8751457,"('poor', 'rich')",0.24786401,0.5696752,-0.537925,-0.42633995,5.9575777,5.9960585,1.5710307,1.7536348,-0.1826041
33,-0.56470144,-0.7204812,"('wrong', 'right')",-0.8260585,-0.9984709,0.46828166,0.53650635,-0.6549483,-0.61617357,-0.3943567,-0.4496548,0.0552981
42,0.54960525,0.9704161,"('unreliable', 'reliable')",0.12219131,0.7104983,-0.34539944,-0.03971415,-2.950375,-2.6564236,-0.6559945,-0.2538058,-0.4021887
58,0.5372163,0.42444855,"('undiscriminating', 'discriminating')",0.66665906,0.44224882,0.038017772,-0.15144897,0.44851732,0.2509112,0.4226026,0.2415399,0.1810627
72,0.53353804,0.6008227,"('unambitious', 'ambitious')",1.0985286,1.3413485,-0.46795785,-0.44998994,-0.67067736,-0.7377225,0.1233579,0.1886147,-0.0652568
9,-0.5211113,-0.39175382,"('unaffectionate', 'caring')",-0.2322703,-0.21783064,-0.19607717,-0.05302725,1.0638195,1.1260784,0.0285902,0.1158667,-0.0872765
73,-0.50498414,-0.5813351,"('helpless', 'self-reliant')",0.5659493,0.38520738,0.3670909,0.43448272,-3.0312555,-2.8100872,-0.6507999,-0.6429331,-0.0078668
3,0.40116727,0.59046847,"('repellent', 'pleasant')",1.2159768,1.4372993,-0.4966704,-0.5167955,0.17432706,0.2255455,0.3237002,0.4341294,-0.1104292
40,0.3420945,0.5351851,"('stingy', 'generous')",0.16869713,0.18666899,-0.055167943,-0.09101195,-1.3357222,-1.2293006,-0.2200246,-0.1496146,-0.07041
20,0.31908512,0.32027516,"('rough', 'thoughtful')",1.006728,0.8942862,0.12223311,0.14353676,1.0791909,1.0666015,0.6318093,0.6061749,0.0256344
34,-0.3160107,0.041609343,"('mean', 'honorable')",-0.5987808,-0.32676265,0.33250415,0.655291,5.6940203,5.8810086,1.2779332,1.5627866,-0.2848534
53,-0.2720813,0.18031263,"('uncreative', 'creative')",-0.8045571,-0.564591,-0.95430577,-0.6395557,0.93829703,1.1227466,-0.2731618,0.0247281,-0.2978899
78,-0.23766725,0.015170816,"('nonresilient', 'resilient')",-0.3502372,0.20135012,0.12574348,0.23118052,0.6467908,0.78454566,0.0461575,0.3080618,-0.2619043
68,0.22124979,0.30458117,"('dependent', 'independent')",0.3508739,0.34575284,-0.71239936,-0.603943,-1.0010573,-0.93753207,-0.2853332,-0.2227853,-0.0625479
84,0.1733737,0.30470926,"('inferior', 'superior')",0.14313686,0.20365155,0.64503586,0.64646345,1.0282589,0.9869582,0.4974513,0.5354456,-0.0379943
71,-0.15512645,0.16229273,"('diffident', 'self-confident')",-1.1310436,-1.2463238,0.69777787,0.893965,0.21672025,0.34754986,-0.092918,0.0393709,-0.1322889
38,0.14734961,0.24769282,"('untruthful', 'truthful')",0.60060024,0.48369414,-0.64634293,-0.4963383,-0.058386367,0.07025319,0.0108051,0.0763255,-0.0655204
15,-0.1266777,-0.3350147,"('boring', 'funny')",-0.16764784,-0.49932128,0.48348814,0.44983014,0.40865344,0.32685477,0.149454,-0.0144128,0.1638668
88,-0.07832391,-0.09717132,"('low', 'eminent')",-1.2661635,-1.1265311,0.40708405,0.408529,0.4666179,0.37494516,-0.1176964,-0.1100571,-0.0076393
41,0.045133933,0.09777492,"('unforgiving', 'forgiving')",0.704811,0.8516711,-0.041476022,0.023037594,0.2233701,0.1715585,0.2329597,0.2860105,-0.0530508
