,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,male-female
26,2.8643715,2.9040976,"('hardhearted', 'benevolent')",2.0224073,1.6100013,2.5011075,2.137629,2.4626287,2.2172427,0.245386
71,2.503498,2.4447985,"('diffident', 'self-confident')",0.25911203,0.48400217,0.6650972,0.7504113,1.1425691,1.226404,-0.0838349
44,-1.824034,-1.884113,"('prejudiced', 'unprejudiced')",-0.42910537,-0.58342695,-1.0111699,-1.2647059,-1.0881031,-1.2440819,0.1559788
39,1.7362008,1.6086202,"('exploitative', 'cooperative')",0.7370397,0.8205624,0.6029126,0.4741974,1.0253843,0.9677933,0.057591
61,1.649922,1.5699875,"('illogical', 'logical')",0.22924614,0.23579846,1.0219252,0.96046203,0.9670312,0.9220827,0.0449485
77,-1.524863,-1.4855467,"('unmotivated', 'motivated')",-1.5938392,-1.2196013,-1.2357484,-1.0574981,-1.4514836,-1.2542154,-0.1972682
74,1.404015,1.0876837,"('undedicated', 'dedicated')",0.4211065,0.23012109,0.46223196,0.27389228,0.7624511,0.5305657,0.2318854
87,1.3476124,0.9973829,"('unsuccessful', 'successful')",2.2977402,2.1857188,2.021756,1.5067933,1.8890362,1.5632982,0.325738
56,1.3194331,1.4851869,"('impractical', 'practical')",-0.9637468,-0.6365222,0.50274366,0.7679383,0.2861433,0.5388677,-0.2527244
14,1.2890757,1.2556529,"('antisocial', 'social')",0.40453738,0.2614632,0.8380734,0.48873106,0.8438954,0.6686157,0.1752797
75,-1.2660947,-1.3506206,"('meek', 'impulsive')",0.52266,0.38730913,-0.95242614,-0.921525,-0.565287,-0.6282788,0.0629918
58,1.1595254,1.0136958,"('undiscriminating', 'discriminating')",0.7683379,0.38312918,0.6072031,0.39770997,0.8450222,0.5981783,0.2468439
43,1.1401057,1.1708786,"('irresponsible', 'responsible')",-1.2280853,-1.2782872,0.629646,0.83070964,0.1805555,0.2411004,-0.0605449
1,1.0694306,1.0943489,"('unfriendly', 'friendly')",-0.50920236,-0.7243477,1.5744721,1.6392671,0.7115668,0.6697561,0.0418107
86,0.96902716,0.92969286,"('uninfluential', 'influential')",-0.86903757,-0.92986214,0.08281433,0.16506618,0.0609346,0.0549656,0.005969
37,-0.9645437,-0.9718972,"('fake', 'genuine')",-1.7251712,-1.614055,-0.0108835595,0.08385894,-0.9001995,-0.8340311,-0.0661684
16,-0.92236847,-1.3282393,"('unpopular', 'popular')",0.43487737,0.18750465,0.4009626,0.05928968,-0.0288428,-0.3604817,0.3316389
79,-0.8759003,-0.71066827,"('wavering', 'unwavering')",-0.7024004,-0.54078794,-0.3927197,-0.2535456,-0.6570068,-0.5016673,-0.1553395
67,0.8425944,0.6051215,"('doubtful', 'determined')",0.5734703,0.57040405,-0.26700148,-0.21118923,0.3830211,0.3214454,0.0615757
76,-0.8401304,-0.84590536,"('anxious', 'daring')",-1.2797651,-1.2567095,-0.29038975,-0.36385158,-0.8034284,-0.8221555,0.0187271
12,0.8232732,0.98209,"('unsupportive', 'supportive')",-0.34816667,-0.11863503,-1.6119227,-1.5481256,-0.3789388,-0.2282236,-0.1507152
50,-0.7774509,-1.0326434,"('clumsy', 'skillful')",-0.2120243,-0.4335779,-0.2736944,-0.63899726,-0.4210565,-0.7017395,0.280683
88,0.7704421,0.55360436,"('low', 'eminent')",-0.52789825,-0.71241134,0.55022234,0.17460549,0.2642554,0.0052662,0.2589892
5,0.7435784,0.87965715,"('distant', 'outgoing')",0.16788459,0.49625465,0.15724254,0.337489,0.3562352,0.5711336,-0.2148984
48,0.7246467,0.7216871,"('unintelligent', 'intelligent')",-1.0857422,-1.1590295,-0.2748557,-0.18471023,-0.2119838,-0.2073509,-0.0046329
9,0.7161574,0.78159064,"('unaffectionate', 'caring')",-0.18459482,-0.25346863,0.9413383,1.2475507,0.490967,0.5918909,-0.1009239
57,-0.6940285,-0.4992758,"('unimaginative', 'imaginative')",-1.0623343,-1.2187027,-1.6331892,-2.0924406,-1.1298507,-1.2701397,0.140289
82,0.69389296,0.4925273,"('poor', 'rich')",-0.3336898,-0.70077956,4.586837,5.2848573,1.6490134,1.6922016,-0.0431882
62,-0.6632485,-0.45164046,"('incompetent', 'brilliant')",-0.606127,-0.28865507,-0.16657066,0.2750812,-0.4786487,-0.1550714,-0.3235773
7,0.62869835,0.54509306,"('insensitive', 'sensitive')",-1.3774216,-1.569234,0.14544456,0.32097632,-0.2010929,-0.2343882,0.0332953
63,0.62850434,0.6455267,"('unperceptive', 'insightful')",-0.15683043,-0.17345345,0.6671602,0.91347176,0.3796114,0.4618483,-0.0822369
68,0.59642357,0.4166836,"('dependent', 'independent')",-1.0736796,-1.1669844,-0.82047606,-0.79914033,-0.4325774,-0.5164804,0.083903
20,0.59128726,0.3908555,"('rough', 'thoughtful')",0.20093305,-0.18089768,0.900805,0.63925946,0.5643418,0.2830724,0.2812694
13,-0.57191646,-0.546121,"('impolite', 'polite')",-1.4717141,-1.275492,0.034446977,0.29458308,-0.6697279,-0.50901,-0.1607179
33,0.55714595,0.3298519,"('wrong', 'right')",0.4524429,0.35145187,0.122505054,0.0846328,0.3773646,0.2553122,0.1220524
24,0.5555772,0.71992344,"('dishonest', 'honest')",-0.9179352,-1.1634545,0.53423303,0.7019183,0.0572917,0.0861291,-0.0288374
25,-0.55055326,-0.47640753,"('egoistic', 'altruistic')",0.29404342,0.42476395,1.1512061,1.1606126,0.2982321,0.3696563,-0.0714242
22,-0.53435653,-0.65866315,"('untrustworthy', 'trustworthy')",-0.3232447,-0.63653433,-0.654435,-0.7203675,-0.5040121,-0.671855,0.1678429
70,-0.5309102,-0.31779245,"('lethargic', 'energetic')",-1.3244371,-1.2715559,-0.4697557,0.022765338,-0.7750343,-0.5221943,-0.25284
66,-0.5066007,-0.33635765,"('inactive', 'active')",1.049172,1.0415354,1.0976744,1.005455,0.5467486,0.5702109,-0.0234623
17,-0.49582908,-0.24617971,"('nasty', 'nice')",-0.13231087,0.12571529,-0.96794814,-0.8960342,-0.5320294,-0.3388329,-0.1931965
54,-0.49042726,-0.71158844,"('incapable', 'capable')",-0.40548477,-0.64062375,0.78796023,0.6857232,-0.0359839,-0.222163,0.1861791
18,-0.4885773,-0.43635905,"('disagreeable', 'welcoming')",-0.20797674,-0.2584326,-0.8551763,-0.92464453,-0.5172435,-0.5398121,0.0225686
46,-0.45825684,-0.508937,"('uncompetitive', 'competitive')",-0.9432595,-1.0859492,-0.76139617,-0.90370864,-0.7209708,-0.8328649,0.1118941
60,0.44483805,0.3904143,"('inefficient', 'efficient')",-2.0137513,-1.9277365,-0.062419057,-0.016762802,-0.5437774,-0.5180284,-0.025749
21,-0.44457147,-0.58949095,"('immoral', 'moral')",-1.3500522,-1.3805034,-1.2043405,-1.2572173,-0.9996548,-1.0757372,0.0760824
47,0.4383168,0.3727793,"('stupid', 'smart')",-0.7893898,-0.7190413,4.5409875,5.376005,1.3966382,1.6765811,-0.2799429
64,-0.435667,-0.3141411,"('shy', 'confident')",0.5427374,0.5390093,-4.568774,-5.350603,-1.4872346,-1.7085783,0.2213437
72,0.42318574,0.47986144,"('unambitious', 'ambitious')",-0.7795475,-0.96472424,0.37559825,0.33089328,0.0064122,-0.0513232,0.0577354
73,0.41873568,0.2972023,"('helpless', 'self-reliant')",1.6996143,1.4085279,-2.1692123,-2.9516106,-0.0169541,-0.4152935,0.3983394
52,-0.40787268,-0.6586079,"('irrational', 'rational')",-0.14401096,-0.14744087,-0.01370237,-0.15084976,-0.1885287,-0.3189662,0.1304375
80,-0.3959662,-0.46502647,"('dominated', 'dominating')",-0.35110292,-0.3144998,0.22785631,0.042035468,-0.1730709,-0.2458303,0.0727594
55,-0.3856774,-0.37741348,"('incompetent', 'clever')",-1.210843,-1.3552669,-0.23836441,-0.22563964,-0.6116283,-0.6527734,0.0411451
85,-0.38370362,-0.6567379,"('insignificant', 'prestigious')",1.1878599,1.0064156,0.32793012,-0.057369485,0.3773621,0.0974361,0.279926
19,-0.3795162,-0.26647705,"('inhospitable', 'hospitable')",-0.7300581,-0.4146241,-0.79259145,-0.5148458,-0.6340553,-0.398649,-0.2354063
78,-0.34598958,-0.25255567,"('nonresilient', 'resilient')",-0.5228878,-0.1825769,0.11212283,0.2024851,-0.2522515,-0.0775492,-0.1747023
30,0.3351146,0.19520119,"('intolerant', 'tolerant')",-0.40934974,-0.4544476,0.4196743,0.4583655,0.1151464,0.066373,0.0487734
49,-0.3296075,-0.43577638,"('unable', 'able')",-0.78897864,-0.7752875,-0.14775808,-0.170712,-0.4221147,-0.460592,0.0384773
36,0.32688475,0.07495655,"('hostile', 'amicable')",1.0198367,0.49169144,1.6162575,0.9613205,0.9876596,0.5093228,0.4783368
28,-0.2892061,-0.37815052,"('disloyal', 'loyal')",-0.84670603,-0.9988878,0.58724934,0.6752465,-0.1828876,-0.2339306,0.051043
8,0.28645205,0.3609855,"('unaffectionate', 'affectionate')",-0.08723968,-0.23051494,0.4038864,0.5599495,0.2010329,0.23014,-0.0291071
3,-0.28250822,-0.13081692,"('repellent', 'pleasant')",-0.20710966,-0.32221884,-0.09077952,-0.1103734,-0.1934658,-0.187803,-0.0056628
59,0.25566128,0.109177575,"('foolish', 'wise')",0.38025874,0.32790652,0.19764847,0.250197,0.2778562,0.2290937,0.0487625
4,-0.23822781,-0.16814971,"('disliked', 'liked')",1.2370222,1.0758947,-3.751349,-5.129645,-0.9175182,-1.4073,0.4897818
84,0.22454195,0.1331578,"('inferior', 'superior')",0.9706428,0.9918427,0.652841,0.7441361,0.6160086,0.6230455,-0.0070369
