,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
36,-0.57293606,-0.62020254,"('hostile', 'amicable')",-1.0130131,-0.8047365,-1.5477089,-1.6995577,0.54943573,0.38049072,-0.6460556,-0.6860015,0.0399459
56,-0.5629882,-0.2976553,"('impractical', 'practical')",1.167629,1.130655,0.33090383,0.6762881,-0.26202995,-0.05623711,0.1683787,0.3632627,-0.194884
75,0.5609123,0.7267592,"('meek', 'impulsive')",-0.4329445,-0.20453796,-1.3827429,-1.2495617,-0.42848295,-0.37669796,-0.4208145,-0.2760096,-0.1448049
46,-0.5521854,-0.4991557,"('uncompetitive', 'competitive')",0.6317831,0.26408485,1.9124954,1.8207524,-0.53428054,-0.5170984,0.3644531,0.2671458,0.0973073
2,0.54899865,0.49499157,"('unlikable', 'likable')",1.1744163,1.0034041,1.5827329,1.5729653,0.7550817,0.84795755,1.0153074,0.9798297,0.0354777
35,0.53882307,0.59718114,"('corrupt', 'incorrupt')",-0.673579,-0.40602973,-1.7470721,-1.6065404,-0.012546258,-0.09300293,-0.4735936,-0.377098,-0.0964956
40,-0.5292976,-0.745412,"('stingy', 'generous')",0.38967758,0.22879134,0.37529153,0.04856885,-1.4577392,-1.5016222,-0.3055169,-0.4924185,0.1869016
37,0.51111865,0.6418061,"('fake', 'genuine')",0.38487363,0.35986456,0.10465124,0.20491222,0.37929043,0.47179034,0.3449835,0.4195933,-0.0746098
85,-0.5019326,-0.72507995,"('insignificant', 'prestigious')",0.10422472,0.2278803,-0.78225154,-0.96824527,0.49300924,0.5163565,-0.1717376,-0.2372721,0.0655345
38,-0.4571887,-0.4562684,"('untruthful', 'truthful')",0.3231293,0.34529647,-0.76120144,-0.73202777,-0.05767185,-0.0058786776,-0.2382332,-0.2122196,-0.0260136
65,-0.4507778,-0.50574785,"('insecure', 'secure')",0.32658195,0.035478286,1.0612228,1.1742282,-0.50929445,-0.3777296,0.1069331,0.0815573,0.0253758
61,-0.44529918,-0.5375031,"('illogical', 'logical')",0.8960389,0.74932903,0.09735544,-0.0768589,0.3037443,0.15212595,0.2129599,0.0717732,0.1411867
70,-0.43941638,-0.18694314,"('lethargic', 'energetic')",0.8919208,0.72327894,0.58707654,0.7731649,0.56937253,0.7139296,0.4022384,0.5058576,-0.1036192
87,0.4283106,0.49244696,"('unsuccessful', 'successful')",0.4294959,0.3385825,1.4373587,1.5807302,0.68170965,0.6454684,0.7442187,0.764307,-0.0200883
33,0.42256883,0.28172478,"('wrong', 'right')",1.1631598,1.2135825,-0.114402816,-0.18736708,-0.5874011,-0.65322906,0.2209812,0.1636778,0.0573034
20,-0.3676801,-0.36663836,"('rough', 'thoughtful')",-0.07442556,-0.06673368,0.87658894,0.8425266,1.1335195,1.120139,0.3920007,0.3823234,0.0096773
52,-0.3568627,-0.41958988,"('irrational', 'rational')",-0.6625903,-0.58329624,-1.4361181,-1.5028082,-0.036759082,-0.10762848,-0.6230826,-0.6533307,0.0302481
17,-0.31590557,-0.447183,"('nasty', 'nice')",-0.7066402,-0.8783195,-0.735726,-0.85915625,-0.2624046,-0.36670855,-0.5051691,-0.6378418,0.1326727
59,-0.2590474,-0.20360295,"('foolish', 'wise')",0.82712764,0.95156866,-1.0559897,-1.0201435,0.08123926,0.15458144,-0.1016676,-0.0293991,-0.0722685
42,0.22416912,0.62478524,"('unreliable', 'reliable')",0.32210025,0.31909823,1.1152449,1.3133512,-3.3252213,-2.9119024,-0.4159268,-0.163667,-0.2522598
64,0.21894276,-0.033389367,"('shy', 'confident')",1.2564121,0.9928724,1.5872439,1.4037862,-6.9835687,-6.7430897,-0.9802425,-1.0949551,0.1147126
16,-0.21818319,-0.14399174,"('unpopular', 'popular')",-0.45137262,-0.31399685,-0.38036776,-0.31154907,0.5768065,0.53375787,-0.1182793,-0.058945,-0.0593343
29,-0.21727777,-0.30725458,"('unfair', 'fair')",-0.8829696,-0.9224307,-0.4184081,-0.4967692,-0.45264426,-0.677861,-0.4928249,-0.6010789,0.108254
14,-0.18838072,-0.18745732,"('antisocial', 'social')",1.0006974,0.7374106,1.5538617,1.489452,-0.6406207,-0.60165524,0.4313895,0.3594375,0.071952
81,-0.1727857,-0.11256126,"('submissive', 'aggressive')",1.8030366,1.4309258,1.65372,1.723755,-0.7498586,-0.61090434,0.6335281,0.6078038,0.0257243
78,-0.1259452,-0.21137944,"('nonresilient', 'resilient')",0.5462275,0.45034486,1.2664611,0.9335236,0.21933335,0.22711872,0.4765192,0.3499019,0.1266173
21,-0.110041365,-0.1309476,"('immoral', 'moral')",1.2878385,0.88544357,0.5277577,0.43725806,-0.7905735,-0.7971358,0.2287453,0.0986546,0.1300907
4,-0.105221085,0.004906591,"('disliked', 'liked')",0.53961605,0.70874697,-0.11091152,-0.18761331,-6.3597107,-6.196844,-1.5090568,-1.417701,-0.0913558
77,-0.10398932,-0.27537942,"('unmotivated', 'motivated')",0.6779209,0.41690964,0.54551584,0.35157463,-1.4132466,-1.3974262,-0.0734498,-0.2260804,0.1526306
49,-0.09622886,-0.15133807,"('unable', 'able')",-0.0609864,-0.22341532,-0.64166707,-0.69325507,-0.4401811,-0.4786964,-0.3097659,-0.3866762,0.0769103
15,-0.071416356,0.11962356,"('boring', 'funny')",0.029622674,0.12087021,-1.2689192,-0.92743903,0.23644246,0.32998526,-0.2685676,-0.08924,-0.1793276
71,0.067362696,-0.085518524,"('diffident', 'self-confident')",1.5573953,1.6030917,0.147273,0.1256714,0.55704224,0.51400065,0.5822684,0.5393113,0.0429571
34,-0.065583594,-0.11132915,"('mean', 'honorable')",0.2153152,0.2523839,-0.16906396,-0.09281608,6.459276,6.3543034,1.6099859,1.6006355,0.0093504
76,0.058572955,0.13811775,"('anxious', 'daring')",0.048582695,-0.17157555,1.0412832,1.1008513,0.050951168,0.38668928,0.2998475,0.3635207,-0.0636732
60,0.04048154,-0.11193196,"('inefficient', 'efficient')",2.0376985,1.6385906,1.515538,1.3651075,-0.2022503,-0.13063462,0.847867,0.6902829,0.1575841
58,0.036748726,0.044322,"('undiscriminating', 'discriminating')",0.7299003,0.6979671,0.7433005,0.5970002,0.22208577,0.1979317,0.4330088,0.3843052,0.0487036
68,0.023969293,-0.21391898,"('dependent', 'independent')",0.04107576,-0.17996177,0.17803979,-0.0016770437,-0.36752695,-0.629705,-0.0311105,-0.2563157,0.2252052
7,0.022301354,-0.14633352,"('insensitive', 'sensitive')",1.0719864,0.9401573,0.29128683,0.33586353,0.9211499,0.95399,0.5766811,0.5209193,0.0557618
83,-0.019787204,-0.06971968,"('powerless', 'powerful')",0.7844547,0.66169214,-0.33227965,-0.4819339,-1.0593079,-1.1505284,-0.15673,-0.2601225,0.1033925
