,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,male-female
37,1.1495855,0.90215915,"('fake', 'genuine')",0.30136937,0.25094947,0.6231764,0.5212192,0.32057884,0.31909433,0.5986775,0.4983555,0.100322
33,1.1410244,0.7829753,"('wrong', 'right')",2.1059391,1.6214224,2.240837,1.9256532,-0.24343443,-0.43708047,1.3110915,0.9732426,0.3378489
35,1.135018,1.1422389,"('corrupt', 'incorrupt')",1.8048804,1.4896141,0.3389526,0.48943934,-0.73646325,-0.5498923,0.6355969,0.64285,-0.0072531
66,1.100704,1.3277417,"('inactive', 'active')",0.7859235,0.8312522,1.0548584,1.2600404,1.0558045,0.97182125,0.9993226,1.0977139,-0.0983913
60,-1.0916077,-0.8708845,"('inefficient', 'efficient')",-1.7985094,-1.0813738,-0.52303016,-0.38685447,-0.37346378,-0.3822387,-0.9466528,-0.6803378,-0.266315
81,-1.0480722,-0.897785,"('submissive', 'aggressive')",-2.3212314,-1.7574445,-0.78202593,-0.94096863,-1.038979,-1.0530964,-1.2975771,-1.1623236,-0.1352535
57,-1.0448831,-0.597363,"('unimaginative', 'imaginative')",-1.7254913,-1.3760905,-0.9819796,-0.6598633,-3.490708,-3.0324934,-1.8107655,-1.4164525,-0.394313
0,-1.033938,-0.9591537,"('unsociable', 'sociable')",-0.682996,-0.5640787,-0.4698998,-0.49382454,0.004009757,-0.1905339,-0.545706,-0.5518977,0.0061917
58,1.0238017,1.4066861,"('undiscriminating', 'discriminating')",0.44037852,0.49273643,0.7004036,0.958429,0.15122646,0.29255933,0.5789526,0.7876027,-0.2086501
25,0.9939979,0.38314736,"('egoistic', 'altruistic')",1.4608133,0.93217826,1.1376796,0.7428857,1.4550014,1.268004,1.261873,0.8315538,0.4303192
71,0.97267824,0.96461517,"('diffident', 'self-confident')",2.5978985,2.3093717,1.1286975,1.0588315,0.37586704,0.4487527,1.2687852,1.1953927,0.0733925
82,-0.9642697,-0.45853412,"('poor', 'rich')",-1.35634,-0.95958006,-1.3416095,-1.014482,5.7751575,5.67316,0.5282345,0.810141,-0.2819065
9,0.9272087,0.72183055,"('unaffectionate', 'caring')",1.4395169,1.089353,0.8038127,0.65108347,1.3129281,1.2161293,1.1208667,0.9195991,0.2012676
84,0.89419943,0.7200354,"('inferior', 'superior')",0.8756481,0.742261,0.90611744,0.7798475,0.43980455,0.2902096,0.7789423,0.6330884,0.1458539
10,-0.89273804,-1.061765,"('unsympathetic', 'sympathetic')",-2.2940173,-2.0137606,-0.8445267,-0.9695347,0.056388788,-0.1163237,-0.9937233,-1.0403459,0.0466226
76,-0.88758564,-0.59647864,"('anxious', 'daring')",-2.4350066,-2.0152586,-0.95654064,-0.8138648,-0.51820815,-0.36638618,-1.1993352,-0.947997,-0.2513382
50,0.87098366,0.41471976,"('clumsy', 'skillful')",1.2650412,0.7787804,0.4736294,0.1698164,0.3310484,0.27741662,0.7351757,0.4101833,0.3249924
44,-0.86594385,-0.79701596,"('prejudiced', 'unprejudiced')",-1.2582928,-1.0077703,-1.7496191,-1.4227048,-1.605285,-1.4010072,-1.3697852,-1.1571245,-0.2126607
36,0.8422942,0.52902853,"('hostile', 'amicable')",2.0545056,1.3537815,0.75640875,0.78342766,-0.0021091774,-0.11369869,0.9127748,0.6381347,0.2746401
77,-0.8389148,-1.1738657,"('unmotivated', 'motivated')",-0.37800705,-0.49611744,-0.6394048,-0.9289976,-1.0732155,-1.1983192,-0.7323855,-0.949325,0.2169395
79,0.8173616,0.54676104,"('wavering', 'unwavering')",1.8323373,1.2739449,0.65553874,0.4748584,-0.5819101,-0.35008574,0.6808318,0.4863696,0.1944622
21,-0.80615836,-1.0971804,"('immoral', 'moral')",-2.2071533,-2.093532,-0.43104082,-0.75347006,-0.97691584,-1.208988,-1.1053171,-1.2882926,0.1829755
62,-0.8010734,-0.34386808,"('incompetent', 'brilliant')",-1.1829253,-0.5438025,-0.72883373,-0.33080232,-0.3446328,-0.019001823,-0.7643663,-0.3093687,-0.4549976
3,-0.79873085,-0.8527615,"('repellent', 'pleasant')",-1.4125112,-1.25548,-0.31367436,-0.4184215,0.62319696,0.4831772,-0.4754299,-0.5108715,0.0354416
41,-0.79042846,-0.8489029,"('unforgiving', 'forgiving')",0.053775497,-0.043603897,-0.08121279,0.03222927,0.45163736,0.41277188,-0.0915571,-0.1118764,0.0203193
26,0.7684873,0.696559,"('hardhearted', 'benevolent')",2.1928291,1.9757217,2.4320917,2.3567235,1.7045308,1.7676691,1.7744846,1.6991683,0.0753163
12,0.7367678,0.6193155,"('unsupportive', 'supportive')",1.2178743,0.93556327,1.0716087,0.7994746,-1.5542077,-1.5368345,0.3680108,0.2043797,0.1636311
53,-0.6470858,-0.7192553,"('uncreative', 'creative')",0.59264433,0.4509342,-0.25847772,-0.18972875,0.73264515,0.73635215,0.1049315,0.0695756,0.0353559
30,-0.6446088,-0.41320196,"('intolerant', 'tolerant')",-1.563873,-1.2779136,-0.841955,-0.82462025,-0.053173684,-0.17081583,-0.7759026,-0.6716379,-0.1042647
43,-0.64174306,-0.44446394,"('irresponsible', 'responsible')",-0.85181534,-0.5979741,-1.1971166,-0.9991283,0.36395746,0.44694108,-0.5816794,-0.3986563,-0.1830231
67,0.63092625,0.48893866,"('doubtful', 'determined')",0.53086174,0.44405794,1.0638474,0.96484095,-0.26446956,-0.29282403,0.4902915,0.4012534,0.0890381
39,0.6227788,0.4153568,"('exploitative', 'cooperative')",0.9992304,1.0333285,0.75942963,0.7893687,0.6522403,0.45065746,0.7584198,0.6721779,0.0862419
56,-0.589431,-0.19589442,"('impractical', 'practical')",-0.708382,-0.24266829,0.10926285,0.273725,-0.46147954,-0.30340517,-0.4125074,-0.1170607,-0.2954467
29,-0.5875659,-0.4914165,"('unfair', 'fair')",-0.8165666,-0.7882539,-0.7462883,-0.657231,-0.8022543,-0.7915799,-0.7381687,-0.6821203,-0.0560484
88,0.5640494,-0.0019797906,"('low', 'eminent')",-0.20539299,-0.46478185,0.5391921,0.14040436,-0.57070434,-0.6829598,0.081786,-0.2523293,0.3341153
32,0.55799025,0.2887701,"('unkind', 'kind')",0.7337235,0.65428364,0.31472397,0.1309115,1.1850537,1.1410197,0.6978729,0.5537462,0.1441267
65,-0.5224366,-0.377257,"('insecure', 'secure')",-1.4440764,-1.0006053,-0.7825119,-0.6376129,-0.18795119,-0.22037363,-0.734244,-0.5589622,-0.1752818
27,-0.5001132,-0.8748449,"('hardhearted', 'softhearted')",0.21418414,-0.074518114,-0.09774822,-0.4619164,1.0970622,0.80758286,0.1783462,-0.1509241,0.3292703
59,0.49357814,0.2880673,"('foolish', 'wise')",0.911567,0.41409692,0.83599544,0.7511718,0.01769393,0.007487409,0.5647087,0.3652059,0.1995028
87,-0.465809,0.05276166,"('unsuccessful', 'successful')",-0.0942804,0.3001301,0.76010996,1.2598151,0.3475095,0.61141527,0.1368825,0.5560305,-0.419148
19,-0.45499298,-0.5764262,"('inhospitable', 'hospitable')",0.601472,0.15955707,0.009270694,0.02884433,-0.48551798,-0.4739022,-0.0824421,-0.2154818,0.1330397
68,0.43207958,-0.01312593,"('dependent', 'independent')",-1.2649833,-1.4921905,-0.6949716,-0.88752854,-1.8169888,-2.1395712,-0.8362161,-1.1331041,0.296888
5,-0.38577643,-0.40520042,"('distant', 'outgoing')",1.4119043,1.0623761,0.56876695,0.8542852,-0.6818595,-0.32677397,0.2282588,0.2961717,-0.0679129
42,0.3814692,0.26287234,"('unreliable', 'reliable')",0.098685816,-0.08440451,0.2102519,0.047270983,-2.712953,-2.6106331,-0.5056366,-0.5962236,0.090587
40,0.38016516,0.20132026,"('stingy', 'generous')",0.31434664,0.085571095,0.7117302,0.5608744,-2.0212123,-2.0872285,-0.1537426,-0.3098657,0.1561231
70,-0.37561575,-0.018021539,"('lethargic', 'energetic')",-1.7485939,-1.4395134,-0.5343336,-0.4251954,0.11743749,0.26748806,-0.6352764,-0.4038106,-0.2314658
86,-0.3716536,-0.5406947,"('uninfluential', 'influential')",-0.748065,-1.0011082,0.1712972,-0.19499509,-0.371437,-0.6137885,-0.3299646,-0.5876466,0.257682
2,0.36645976,0.41541675,"('unlikable', 'likable')",0.46298295,0.6128605,0.6973934,0.93726754,0.90042555,0.906544,0.6068155,0.7180222,-0.1112067
52,0.36540374,-0.44601327,"('irrational', 'rational')",0.1271568,-0.6006447,0.49929395,0.26928976,0.19121651,-0.13691771,0.2957678,-0.2285715,0.5243393
23,-0.36316565,-0.4872792,"('insincere', 'sincere')",0.2974363,0.34744802,-0.16454594,-0.32259107,5.936,5.6337833,1.4264312,1.2928402,0.133591
16,-0.32603866,-0.660696,"('unpopular', 'popular')",-0.0529655,-0.42629522,-0.2935812,-0.49781173,0.3535765,0.33397803,-0.0797522,-0.3127063,0.2329541
83,0.31536362,0.52630043,"('powerless', 'powerful')",-0.10401188,-0.043752477,0.22722784,0.27248257,-1.30079,-1.1753143,-0.2155526,-0.1050709,-0.1104817
61,-0.3114392,-0.24289672,"('illogical', 'logical')",-0.22987337,-0.1593554,0.39217675,0.5173886,0.003885054,-0.14561129,-0.0363127,-0.0076187,-0.028694
18,-0.30973664,-0.8750783,"('disagreeable', 'welcoming')",0.35543558,-0.15399326,0.04481934,-0.18987466,-0.8016571,-1.017755,-0.1777847,-0.5591753,0.3813906
80,0.294693,0.4700725,"('dominated', 'dominating')",-1.7909172,-1.4182606,-0.19608857,0.07033418,-0.4152433,-0.27735937,-0.526889,-0.2888033,-0.2380857
4,-0.28663003,0.124653295,"('disliked', 'liked')",0.60962266,0.38135394,0.43459672,0.92001784,-7.0649133,-6.533075,-1.576831,-1.2767625,-0.3000685
85,0.28410736,-0.30992082,"('insignificant', 'prestigious')",2.283911,1.2082757,0.99094045,0.5818889,-0.3416499,-0.4923319,0.8043272,0.246978,0.5573492
75,0.28286892,0.9684359,"('meek', 'impulsive')",0.3833785,0.67663294,-1.0909644,-0.5731698,-0.7729462,-0.21226135,-0.2994158,0.2149094,-0.5143252
20,-0.26312694,-0.102625705,"('rough', 'thoughtful')",0.056971263,0.23775785,-0.5419522,-0.39418197,0.5738135,0.5656611,-0.0435736,0.0766528,-0.1202264
72,-0.25898808,0.06606478,"('unambitious', 'ambitious')",0.1060201,0.3913322,-0.2657987,0.035917442,-0.46129027,-0.22273573,-0.2200142,0.0676447,-0.2876589
48,-0.2142826,-0.61964816,"('unintelligent', 'intelligent')",-0.4610729,-0.6067998,-0.11036707,-0.5276401,-0.24724497,-0.47364485,-0.2582419,-0.5569332,0.2986913
51,-0.2066672,-0.75326115,"('uneducated', 'educated')",-1.3914793,-1.771925,-0.7049522,-1.2703301,0.15180579,-0.52392703,-0.5378232,-1.0798608,0.5420376
6,-0.16827075,-0.3787124,"('distant', 'open')",0.90636915,0.4430131,0.3847069,0.514817,-0.06372969,0.08687192,0.2647689,0.1664974,0.0982715
8,0.15437454,-0.028459346,"('unaffectionate', 'affectionate')",0.74315965,0.42193562,0.51194715,0.4023437,0.70419514,0.7295871,0.5284191,0.3813518,0.1470673
78,0.1500935,-0.140904,"('nonresilient', 'resilient')",1.376947,0.9313946,0.3709636,-0.075185835,0.36557755,0.34200305,0.5658954,0.2643269,0.3015685
54,0.13431613,0.1548953,"('incapable', 'capable')",1.1086757,0.97227526,-0.21712321,-0.17828616,0.68309414,0.6140023,0.4272407,0.3907217,0.036519
46,0.12415052,0.25578272,"('uncompetitive', 'competitive')",-1.312857,-1.0236968,-0.20500205,-0.20107473,-0.61122847,-0.43898556,-0.5012343,-0.3519936,-0.1492407
7,-0.12305296,-0.15999322,"('insensitive', 'sensitive')",-0.45529875,-0.29999083,-0.3723891,-0.45080367,0.25006625,0.17971045,-0.1751686,-0.1827693,0.0076007
28,0.12061932,0.054221794,"('disloyal', 'loyal')",-0.022810765,-0.03939388,0.60165155,0.6184504,1.2981757,1.1981727,0.499409,0.4578627,0.0415463
31,0.10188972,-0.10507931,"('evil', 'good')",1.5122243,0.96769834,0.8420038,0.75489676,-0.91974807,-0.7150903,0.3840925,0.2256064,0.1584861
34,-0.094399594,-0.09209992,"('mean', 'honorable')",-0.2504938,-0.20308141,0.21753806,0.2724191,5.2525196,4.9722013,1.281291,1.2373598,0.0439312
64,-0.04767962,-0.16224,"('shy', 'confident')",-0.27449387,-0.24522549,0.17991379,0.15806562,-5.983489,-5.885025,-1.5314372,-1.5336062,0.002169
1,0.045857456,-0.23151526,"('unfriendly', 'friendly')",1.8509855,1.3661577,1.2110589,1.1203475,1.9246681,1.862051,1.2581425,1.0292602,0.2288823
24,-0.020227559,-0.023769032,"('dishonest', 'honest')",-1.2631645,-1.1909206,-0.101843044,-0.08367998,0.71779215,0.68017644,-0.1668607,-0.1545483,-0.0123124
15,0.017213177,-0.00056926534,"('boring', 'funny')",-0.4339129,-0.27339366,0.51850003,0.78560144,-0.02221764,0.29641315,0.0198957,0.2020129,-0.1821172
38,-0.016282491,0.13695788,"('untruthful', 'truthful')",0.41004586,0.59189534,0.2811931,0.56031907,0.31475827,0.3698551,0.2474287,0.4147568,-0.1673281
63,-0.00013378635,0.008177208,"('unperceptive', 'insightful')",0.1906263,0.12059171,0.7029118,0.5790231,0.29111636,0.35114568,0.2961302,0.2647344,0.0313958
