,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
75,0.6066449,0.6330769,"('meek', 'impulsive')",-1.1666478,-1.2840704,-0.4819084,-0.49701053,-0.3473037,-0.382668,0.0353643
71,-0.5967128,-0.2476493,"('diffident', 'self-confident')",-0.24577674,-0.06374178,-0.0837765,0.23428077,-0.3087554,-0.0257034,-0.283052
87,0.5866124,0.74166197,"('unsuccessful', 'successful')",1.4121652,1.4984853,0.80797327,0.9862837,0.9355836,1.075477,-0.1398934
14,0.55896723,0.69466966,"('antisocial', 'social')",2.056417,2.2672648,-0.12073514,-0.24814159,0.8315496,0.9045977,-0.0730481
38,-0.54322135,-0.41488394,"('untruthful', 'truthful')",-0.8261073,-0.8860375,0.40156734,0.55219495,-0.3225871,-0.2495755,-0.0730116
16,0.5252245,-0.15568948,"('unpopular', 'popular')",-0.02433914,-0.67101717,0.6611212,0.18195921,0.3873355,-0.2149158,0.6022513
84,0.49686316,0.3632557,"('inferior', 'superior')",0.20333014,0.21642374,0.4545186,0.60014087,0.3849039,0.3932734,-0.0083695
13,-0.4965994,-0.26241827,"('impolite', 'polite')",0.24149668,0.44915885,-0.30304417,0.13182315,-0.186049,0.1061879,-0.2922369
80,0.48015714,0.55632967,"('dominated', 'dominating')",1.394304,1.5968875,-0.86194515,-0.6654299,0.3375053,0.4959291,-0.1584238
50,0.47575623,0.33955446,"('clumsy', 'skillful')",-0.12483826,-0.17959788,0.27132657,0.36928478,0.2074148,0.1764138,0.031001
48,-0.4736173,-0.6158661,"('unintelligent', 'intelligent')",0.35689422,0.25665888,0.45783287,0.5710506,0.1137033,0.0706144,0.0430889
33,0.4702835,0.45775124,"('wrong', 'right')",-0.5599942,-0.53827274,-0.7283021,-0.7443589,-0.2726709,-0.2749601,0.0022892
60,0.4588964,0.76656,"('inefficient', 'efficient')",2.300642,2.4729912,0.05457806,0.44432402,0.9380388,1.2279584,-0.2899196
64,-0.45426685,0.11437869,"('shy', 'confident')",0.6800287,1.1208808,-6.993626,-6.3672805,-2.2559547,-1.7106737,-0.545281
11,0.44981074,0.19902603,"('unhelpful', 'helpful')",0.5285262,0.3278969,2.4371006,2.460748,1.1384792,0.9958903,0.1425889
88,-0.44549313,-0.64582795,"('low', 'eminent')",-0.63416576,-0.78354335,0.27535847,0.30479467,-0.2681001,-0.3748589,0.1067588
82,-0.44499913,-0.5599796,"('poor', 'rich')",0.32470196,0.23648828,6.725919,6.4731812,2.2018739,2.0498966,0.1519773
21,0.43194616,0.7881687,"('immoral', 'moral')",1.175277,1.4317622,-0.35656098,-0.102508925,0.4168874,0.7058073,-0.2889199
7,-0.3951874,-0.16223796,"('insensitive', 'sensitive')",0.50900215,0.7067897,0.88816535,1.274704,0.3339934,0.6064186,-0.2724252
45,-0.39496216,-0.43956712,"('incompetent', 'competent')",0.79244965,0.7010943,-0.355812,-0.21648331,0.0138918,0.0150146,-0.0011228
66,-0.38885254,-0.2402015,"('inactive', 'active')",0.05673894,0.2824613,0.28607532,0.49565992,-0.0153461,0.1793066,-0.1946527
27,-0.38445148,-0.1284144,"('hardhearted', 'softhearted')",-0.3901519,-0.12722258,0.95617396,1.143291,0.0605235,0.2958847,-0.2353612
35,-0.35620433,-0.4726828,"('corrupt', 'incorrupt')",-2.2041543,-2.3602397,-0.63037956,-0.8863463,-1.0635794,-1.2397563,0.1761769
0,-0.35067987,-0.62272996,"('unsociable', 'sociable')",1.0190552,0.8363186,-0.33986536,-0.38453853,0.1095033,-0.0569833,0.1664866
56,0.3498176,0.4718792,"('impractical', 'practical')",1.825581,1.8674747,0.42232504,0.6406291,0.8659079,0.9933276,-0.1274197
57,-0.32707977,-0.53636426,"('unimaginative', 'imaginative')",-0.09856086,-0.14417343,-2.6339939,-2.3449526,-1.0198781,-1.0084968,-0.0113813
77,-0.3251967,0.046000242,"('unmotivated', 'motivated')",0.74427915,0.71790695,-1.3550364,-1.2704667,-0.3119847,-0.1688532,-0.1431315
49,-0.3205473,-0.34649122,"('unable', 'able')",-0.8723443,-0.9021029,-0.060637806,0.036496826,-0.4178431,-0.4040324,-0.0138107
83,0.31853288,0.4134598,"('powerless', 'powerful')",0.115874514,0.1910212,-1.057344,-0.98994946,-0.2076455,-0.1284895,-0.079156
72,0.31682137,0.21124706,"('unambitious', 'ambitious')",0.68655634,0.65784955,-0.6393178,-0.6233713,0.1213533,0.0819084,0.0394449
43,-0.2926643,-0.025350366,"('irresponsible', 'responsible')",1.0885545,1.3863345,0.8355036,1.1345679,0.5437979,0.8318507,-0.2880528
28,-0.28597477,-0.82501894,"('disloyal', 'loyal')",0.538646,0.2690009,1.2358323,0.9091214,0.4961679,0.1177011,0.3784668
59,0.2756822,0.42485714,"('foolish', 'wise')",-1.608585,-1.5802537,0.24535678,0.26828378,-0.3625153,-0.2957043,-0.066811
41,0.26394838,0.06483613,"('unforgiving', 'forgiving')",0.7309386,0.540523,0.2833681,0.26281217,0.426085,0.2893904,0.1366946
15,0.25829944,0.31144503,"('boring', 'funny')",-0.98018867,-0.9605607,0.5368508,0.34690186,-0.0616795,-0.1007379,0.0390584
52,0.23602402,-0.17199495,"('irrational', 'rational')",-1.2038713,-1.4666259,-0.042008318,-0.48208383,-0.3366185,-0.7069016,0.3702831
63,0.23450482,0.28981268,"('unperceptive', 'insightful')",1.5711756,1.6664524,1.1903653,1.7029935,0.9986819,1.2197529,-0.221071
36,-0.22833033,-0.66176593,"('hostile', 'amicable')",-1.801585,-2.1998863,-0.09763707,-0.4899364,-0.7091842,-1.1171962,0.408012
81,0.22434074,0.45020697,"('submissive', 'aggressive')",2.1249318,2.2850277,-0.22951564,-0.11684686,0.7065856,0.872796,-0.1662104
30,0.22311836,0.44143087,"('intolerant', 'tolerant')",1.1319777,1.1819084,1.3384387,1.5585175,0.897845,1.0606189,-0.1627739
17,0.20008023,0.12933052,"('nasty', 'nice')",-0.95161635,-1.1604136,-0.38777968,-0.62921053,-0.3797719,-0.5534312,0.1736593
47,0.19360438,0.2643355,"('stupid', 'smart')",0.32297647,0.5927866,5.6289554,5.537575,2.0485121,2.1315656,-0.0830535
74,0.18564075,-0.019064328,"('undedicated', 'dedicated')",1.6387696,1.6610115,0.1973948,0.421992,0.6739351,0.6879797,-0.0140446
26,0.18275091,0.085455954,"('hardhearted', 'benevolent')",0.6296475,0.829745,1.1394411,1.1882318,0.6506132,0.7011442,-0.050531
29,0.17619902,0.17639236,"('unfair', 'fair')",-0.328175,-0.15927112,-0.73672956,-0.5884479,-0.2962352,-0.1904422,-0.105793
78,-0.16597348,-0.37158778,"('nonresilient', 'resilient')",0.95305926,0.88046694,-0.21571311,-0.088174775,0.1904575,0.1402348,0.0502227
61,0.16584194,0.34476554,"('illogical', 'logical')",-0.20720911,-0.023362879,0.21549214,0.28190312,0.0580417,0.2011019,-0.1430602
3,-0.16500033,0.02463326,"('repellent', 'pleasant')",0.97445095,1.0220371,0.562527,0.5188956,0.4573259,0.5218554,-0.0645295
22,0.164007,0.3458758,"('untrustworthy', 'trustworthy')",0.64243364,0.8539152,-0.8168696,-0.6217625,-0.0034763,0.1926761,-0.1961524
40,-0.15870742,-0.33181146,"('stingy', 'generous')",0.48448023,0.47235793,-1.7189399,-1.4330634,-0.464389,-0.430839,-0.03355
37,-0.15190738,0.028928347,"('fake', 'genuine')",0.09292084,0.3137651,0.44769633,0.646422,0.1295699,0.3297052,-0.2001353
25,-0.101905964,-0.2730358,"('egoistic', 'altruistic')",-0.17874965,-0.39832258,1.6255438,1.4371116,0.4482961,0.2552511,0.193045
55,0.04365924,-0.09294978,"('incompetent', 'clever')",1.7889767,1.8152035,0.4541636,0.5241417,0.7622665,0.7487985,0.013468
65,0.036237612,0.26697233,"('insecure', 'secure')",1.3161839,1.5430088,0.14011845,0.30965245,0.4975133,0.7065446,-0.2090313
34,-0.031364016,0.15855756,"('mean', 'honorable')",0.33344853,0.43688917,6.4630213,6.424272,2.2550352,2.3399062,-0.084871
70,-0.030757207,0.27759087,"('lethargic', 'energetic')",1.0613121,1.3802534,1.0853639,1.4462249,0.7053062,1.0346897,-0.3293835
4,-0.029100288,-0.23272684,"('disliked', 'liked')",-0.40536585,-0.6431142,-6.5750904,-6.343134,-2.3365189,-2.406325,0.0698061
32,-0.01968706,0.033443723,"('unkind', 'kind')",1.1127781,1.1426967,1.3084599,1.4586842,0.8005169,0.8782749,-0.077758
54,0.017331343,0.006393127,"('incapable', 'capable')",-0.42540446,-0.41589352,1.2682691,1.1823316,0.286732,0.2576104,0.0291216
12,0.0093030725,0.2616436,"('unsupportive', 'supportive')",1.0159171,1.3293856,-1.684128,-1.1371439,-0.219636,0.1512951,-0.3709311
