,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,male-female
60,1.7046458,1.0566039,"('inefficient', 'efficient')",-0.8723001,-0.45872295,1.1263382,1.4892613,0.20415689,0.24454089,0.5407102,0.5829208,-0.0422106
0,1.6543629,0.8961214,"('unsociable', 'sociable')",-0.3280477,-0.41660324,0.870552,0.96320426,0.04423473,-0.17341514,0.5602755,0.3173268,0.2429487
74,1.6291497,1.0643365,"('undedicated', 'dedicated')",-0.62846917,-0.5475248,-0.56753,-0.40914905,-0.06260723,-0.1291624,0.0926358,-0.0053749,0.0980107
70,1.530143,1.1101935,"('lethargic', 'energetic')",-0.8927959,-0.7727514,0.077281244,0.32675076,0.6864478,0.5526164,0.350269,0.3042023,0.0460667
77,1.4452926,0.19056836,"('unmotivated', 'motivated')",-0.34814999,-0.35323724,0.7010253,0.6066417,-0.98656553,-0.9309328,0.2029006,-0.12174,0.3246406
67,1.4203433,1.6005177,"('doubtful', 'determined')",0.3309249,0.48067105,0.7892308,0.8022734,-0.49820364,-0.3710311,0.5105739,0.6281077,-0.1175338
32,1.4124545,1.2004609,"('unkind', 'kind')",0.7564066,0.6628373,0.2161084,0.5010468,1.3400077,1.3457348,0.9312443,0.92752,0.0037243
51,1.353778,0.9021485,"('uneducated', 'educated')",-0.7431356,-0.92810166,0.3201945,0.33040947,0.7091327,0.5697428,0.4099924,0.2185498,0.1914426
48,1.2841707,0.84629935,"('unintelligent', 'intelligent')",0.24481702,0.12996343,-0.058750995,0.03055805,0.89803857,0.71148217,0.5920689,0.4295758,0.1624931
28,1.2609602,0.7778983,"('disloyal', 'loyal')",0.6360488,0.7807617,0.069594,0.39114752,0.8890738,0.92482144,0.7139192,0.7186573,-0.0047381
52,-1.204537,-0.84974676,"('irrational', 'rational')",0.99882376,0.8871943,-0.34524223,-0.53328246,-0.31324244,-0.18960479,-0.2160495,-0.1713599,-0.0446896
1,-1.1934155,-1.2216481,"('unfriendly', 'friendly')",1.2168499,0.7969979,-0.5223955,-0.5059643,1.8660468,1.9530855,0.3417714,0.2556178,0.0861536
39,1.1474621,1.5066998,"('exploitative', 'cooperative')",1.0766027,1.0679729,0.3111711,0.58721405,0.13284354,0.20184171,0.6670198,0.8409321,-0.1739123
13,1.1420162,0.8523826,"('impolite', 'polite')",-0.7680986,-0.5465287,1.3613878,1.6886418,0.21560988,0.13887566,0.4877288,0.5333428,-0.045614
62,1.0961045,0.6182161,"('incompetent', 'brilliant')",-0.5901729,-0.29005182,0.9176067,1.106645,0.22283146,0.23344006,0.4115925,0.4170623,-0.0054698
86,1.0919235,0.3637452,"('uninfluential', 'influential')",-0.22247261,-0.48912027,0.010910444,-0.07125032,0.14395066,-0.21163782,0.256078,-0.1020658,0.3581438
57,1.0881236,0.114476115,"('unimaginative', 'imaginative')",-1.2803195,-1.556711,-0.92152584,-0.8967404,-2.6210904,-2.7744412,-0.9337031,-1.2783542,0.3446511
7,1.0601308,0.9802739,"('insensitive', 'sensitive')",0.24877411,0.24737774,0.17931381,0.53780705,0.78053045,0.73470026,0.5671873,0.6250397,-0.0578524
63,0.96690714,0.4852784,"('unperceptive', 'insightful')",-0.47317436,-0.5467627,0.9292756,0.83549154,1.1881367,1.013454,0.6527863,0.4468653,0.205921
4,-0.9489915,-0.24662207,"('disliked', 'liked')",0.8806096,0.58763516,-0.42591244,-0.4822804,-6.18141,-5.912746,-1.668926,-1.5135033,-0.1554227
82,-0.91478544,-1.0028601,"('poor', 'rich')",-1.077252,-1.0673738,-0.33664006,-0.20690157,6.0035925,6.1611342,0.9187287,0.9709997,-0.052271
14,0.8939874,0.5696624,"('antisocial', 'social')",-0.65684426,-0.45597282,0.3209473,0.6107738,-0.56781507,-0.5176034,-0.0024312,0.051715,-0.0541462
55,0.8121743,0.2164512,"('incompetent', 'clever')",-1.3679901,-1.294504,0.21002507,0.28904906,0.18346396,-0.10851645,-0.0405817,-0.2243801,0.1837984
49,-0.7907026,-0.90128267,"('unable', 'able')",-1.7574338,-1.5242137,-0.7186296,-0.58972126,-0.063337,0.01177657,-0.8325257,-0.7508602,-0.0816655
33,0.7722128,0.87366724,"('wrong', 'right')",2.0436242,1.863398,1.0485426,0.94547296,-0.40175122,-0.3438957,0.865657,0.8346606,0.0309964
15,-0.76542157,-0.12580204,"('boring', 'funny')",0.7385702,0.9505401,-1.050538,-0.64362824,0.30122292,0.58793515,-0.1940416,0.1922612,-0.3863028
44,-0.7576034,-0.3475407,"('prejudiced', 'unprejudiced')",-1.1012326,-0.9148753,-0.2483335,-0.13161317,-1.5559609,-1.5257239,-0.9157826,-0.7299383,-0.1858443
24,0.73855704,1.010669,"('dishonest', 'honest')",0.322211,0.34617862,-0.8838819,-0.38621598,0.78978187,0.9316691,0.241667,0.4755752,-0.2339082
6,-0.73668957,-0.43826318,"('distant', 'open')",1.2871637,0.9629095,-0.69564664,-0.82857347,0.51260877,0.67624253,0.0918591,0.0930789,-0.0012198
64,0.7241239,0.9764575,"('shy', 'confident')",-1.8389509,-1.6344048,-0.9797091,-0.8102165,-6.380841,-6.444386,-2.1188443,-1.9781375,-0.1407068
50,-0.7037028,-0.16079517,"('clumsy', 'skillful')",-0.9787361,-0.86841065,-1.1580195,-0.990572,0.13035326,0.14590468,-0.6775263,-0.4684683,-0.209058
40,0.6866858,0.6587592,"('stingy', 'generous')",2.189205,1.7800039,0.14797005,0.089213096,-1.3615067,-1.5546176,0.4155885,0.2433397,0.1722488
25,-0.6580678,-0.41965443,"('egoistic', 'altruistic')",2.401639,2.390346,1.6620942,1.6036134,1.7259252,1.8300333,1.2828977,1.3510846,-0.0681869
76,0.6517129,0.61473125,"('anxious', 'daring')",-0.68465614,-0.6138912,0.9482847,1.1406039,0.14840385,0.07454563,0.2659363,0.3039974,-0.0380611
54,-0.6473396,-0.6753804,"('incapable', 'capable')",-0.0020624045,0.07071877,-1.006395,-0.8886022,0.91348135,1.0861056,-0.1855789,-0.1017896,-0.0837893
71,0.63553536,0.79559195,"('diffident', 'self-confident')",2.5292137,2.3046863,0.50782496,0.48984656,0.7975723,0.71210283,1.1175365,1.0755569,0.0419796
22,0.6200961,0.4202392,"('untrustworthy', 'trustworthy')",-0.9469998,-1.0497587,0.2629127,0.44631872,-0.66333854,-0.7358827,-0.1818324,-0.2297709,0.0479385
26,-0.6172331,-0.38298172,"('hardhearted', 'benevolent')",2.439001,2.1936843,0.5031335,0.63362217,1.686726,1.8092836,1.0029069,1.0634021,-0.0604952
3,0.60942316,-0.23765658,"('repellent', 'pleasant')",-1.4744893,-1.5135895,-0.46586457,-0.47206217,0.33377627,0.099208444,-0.2492886,-0.531025,0.2817364
30,0.59507924,0.36862367,"('intolerant', 'tolerant')",-0.1283638,-0.17749557,-0.3730724,0.004205011,1.2366216,1.3458555,0.3325662,0.3852971,-0.0527309
43,0.56070864,0.35904795,"('irresponsible', 'responsible')",-1.0108476,-0.8937893,-0.6174238,-0.20982364,0.39171225,0.37471914,-0.1689626,-0.0924615,-0.0765011
29,-0.5589681,0.044845924,"('unfair', 'fair')",0.45948836,0.31568354,-1.0390778,-1.1572152,-0.4018076,-0.55935705,-0.3850913,-0.3390107,-0.0460806
5,-0.5456512,-0.37437358,"('distant', 'outgoing')",0.96402323,0.7571253,-0.7796916,-0.8450533,-0.09815569,0.15162168,-0.1148688,-0.07767,-0.0371988
37,-0.532323,-0.44624192,"('fake', 'genuine')",-0.5544893,-0.42642736,-0.77846944,-0.44404158,0.25488827,0.21409468,-0.4025984,-0.275654,-0.1269444
78,0.5200739,-0.4046617,"('nonresilient', 'resilient')",-0.8148559,-0.8464164,1.2106862,0.9494234,0.20036756,0.1599491,0.2790679,-0.0354264,0.3144943
16,-0.5047009,-0.6252092,"('unpopular', 'popular')",-0.59609544,-0.82403445,-0.4799302,-0.7503483,0.64005184,0.55822027,-0.2351687,-0.410343,0.1751743
59,-0.438432,-0.0017446764,"('foolish', 'wise')",0.48209333,0.3236482,-1.0945755,-1.1690267,0.4936201,0.66881806,-0.1393235,-0.0445763,-0.0947472
27,-0.3992991,-0.2904801,"('hardhearted', 'softhearted')",0.8300418,0.49063596,0.45183295,0.45409688,1.6769187,1.4710232,0.6398736,0.531319,0.1085546
47,0.39820543,0.18236452,"('stupid', 'smart')",0.38351414,0.44280946,0.57602996,0.6581168,5.6527896,5.7538314,1.7526348,1.7592806,-0.0066458
87,0.39224052,0.47317743,"('unsuccessful', 'successful')",-0.18291536,-0.10110715,0.4353052,0.5608481,0.6178999,0.55224967,0.3156326,0.371292,-0.0556594
79,-0.32283816,0.09924992,"('wavering', 'unwavering')",0.70749706,0.5703642,-0.7742314,-0.9936331,-0.21507384,0.00019900221,-0.1511616,-0.080955,-0.0702066
9,-0.30440634,-0.11532752,"('unaffectionate', 'caring')",1.4536968,1.1060035,0.058610022,0.025658228,1.3339219,1.2509395,0.6354556,0.5668184,0.0686372
72,0.28047237,0.17970935,"('unambitious', 'ambitious')",0.47320893,0.53998715,-1.4891862,-1.3029453,-0.8779132,-0.9619146,-0.4033545,-0.3862908,-0.0170637
45,-0.2684863,-0.19182971,"('incompetent', 'competent')",-0.42259595,-0.23636799,0.9880397,1.1873924,-0.28168827,-0.3970747,0.0038173,0.09053,-0.0867127
58,-0.26517898,-0.52341884,"('undiscriminating', 'discriminating')",0.020994022,-0.14537461,0.10036879,-0.03183934,-0.14014862,-0.16125634,-0.0709912,-0.2154723,0.1444811
88,0.26443174,0.104176626,"('low', 'eminent')",-0.8492171,-0.77473414,-1.669406,-1.3914164,0.036148358,0.37437874,-0.5545108,-0.4218988,-0.132612
68,0.25134948,0.21355249,"('dependent', 'independent')",-2.2282362,-2.3468862,-0.8328832,-1.0211011,-0.30551416,-0.42113462,-0.778821,-0.8938923,0.1150713
17,0.2483685,0.10730873,"('nasty', 'nice')",0.8617803,0.57399595,0.460931,0.39652538,-0.28547102,-0.23619051,0.3214022,0.2104099,0.1109923
66,0.24445072,0.1919798,"('inactive', 'active')",0.17776993,-0.21339986,0.037852988,-0.21399447,1.1212997,0.98618907,0.3953434,0.1876936,0.2076498
61,0.24260356,0.3356905,"('illogical', 'logical')",-0.0015485398,0.0069958195,1.1185596,1.1021824,0.26906064,0.18694301,0.4071688,0.4079529,-0.0007841
19,-0.21705714,-0.013600878,"('inhospitable', 'hospitable')",0.74786633,0.50019336,-0.2363324,-0.39405474,0.059880666,0.17841396,0.0885894,0.0677379,0.0208515
84,0.20542613,0.24462721,"('inferior', 'superior')",0.11455623,0.111415245,0.014894448,-0.06389798,0.56880367,0.606668,0.2259201,0.2247031,0.001217
53,-0.20500737,-0.8584256,"('uncreative', 'creative')",0.61039644,0.06229596,-1.1146226,-1.3127232,0.8066781,0.7861225,0.0243611,-0.3306826,0.3550437
41,-0.17676084,0.07104886,"('unforgiving', 'forgiving')",1.2504363,1.1477201,1.5230838,1.6423428,0.45941472,0.38889146,0.7640435,0.8125008,-0.0484573
69,-0.1752249,0.5091949,"('lazy', 'industrious')",1.4695779,1.6428128,0.84582806,0.9465088,-0.30442214,0.02385199,0.4589397,0.7805922,-0.3216525
83,0.13932464,-0.13888878,"('powerless', 'powerful')",-0.03550218,-0.17035359,-0.15931368,-0.4529572,-1.111557,-1.3132875,-0.2917621,-0.5188718,0.2271097
34,0.11552273,-0.16520052,"('mean', 'honorable')",0.23561728,0.09827465,-0.15453874,-0.16930169,5.8458796,5.973027,1.5106202,1.4341999,0.0764203
73,0.10258569,0.77533567,"('helpless', 'self-reliant')",0.6941516,0.46401498,-0.2100109,-0.2343399,-3.3785295,-3.3374877,-0.6979508,-0.5831192,-0.1148316
18,-0.08775747,0.084084615,"('disagreeable', 'welcoming')",0.5110497,0.38805676,-0.068143025,-0.030810118,-0.19275987,-0.102457315,0.0405973,0.0847185,-0.0441212
2,0.06300457,0.44766504,"('unlikable', 'likable')",-0.014583934,0.16372207,0.37094375,0.6815135,0.7462447,0.936369,0.2914023,0.5573174,-0.2659151
38,0.055024475,0.15792432,"('untruthful', 'truthful')",0.43577677,0.39190102,-0.018521743,0.07913783,0.24823111,0.442211,0.1801277,0.2677935,-0.0876658
20,-0.008717641,-0.33061302,"('rough', 'thoughtful')",-0.5944776,-0.6413958,0.2628446,0.18438646,1.2434014,1.1431332,0.2257627,0.0888777,0.136885
