,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,male-female
66,-0.47988218,-0.65798426,"('inactive', 'active')",-0.45433933,-0.5011778,0.9039782,0.781495,0.15842828,0.06391193,1.2910432,1.1155621,0.2838456,0.1603614,0.1234842
65,-0.47882047,-0.39875054,"('insecure', 'secure')",-0.9750463,-0.92044634,0.19190457,0.109171614,-1.0264752,-1.0526581,-0.7837656,-0.5561395,-0.6144406,-0.5637646,-0.050676
24,0.47315353,0.49793738,"('dishonest', 'honest')",-2.238842,-1.9498374,-0.07998599,0.0558802,-0.75325966,-0.6843984,0.7123492,0.9540232,-0.377317,-0.225279,-0.152038
18,-0.47186905,-0.5649911,"('disagreeable', 'welcoming')",-1.4979109,-1.4924989,0.8259132,0.8939406,-1.282556,-1.3680634,-0.25228024,-0.24937104,-0.5357406,-0.5561967,0.0204561
6,-0.44360283,-0.52854764,"('distant', 'open')",0.21304081,0.2072428,0.17993765,0.24125251,-1.2863976,-1.1114976,0.4713494,0.4128146,-0.1731345,-0.1557471,-0.0173874
38,-0.44164455,-0.29871017,"('untruthful', 'truthful')",-0.6773733,-0.5829033,0.28677484,0.39426908,0.9020121,0.9494965,0.13822117,0.35336158,0.0415981,0.1631027,-0.1215046
28,-0.44080392,-0.5828989,"('disloyal', 'loyal')",0.45604336,0.42571753,0.916288,0.75057775,-0.3223951,-0.5256482,1.0146545,0.9398671,0.3247574,0.2015231,0.1232343
51,-0.43697092,-0.3143143,"('uneducated', 'educated')",-0.7421681,-0.73744667,1.3806192,1.311335,-0.58419824,-0.66066563,0.9059153,0.965888,0.1046394,0.1129593,-0.0083199
83,0.42562294,0.42527038,"('powerless', 'powerful')",-0.39811423,-0.33085072,-0.2306602,-0.26367116,-0.33165687,-0.26941502,-0.89809287,-0.8927582,-0.2865803,-0.2662849,-0.0202954
75,0.3815414,0.37223333,"('meek', 'impulsive')",-0.8585857,-0.8307341,-0.07584259,-0.026324734,-0.25315428,-0.14374039,0.09489332,0.10359047,-0.1422296,-0.1049951,-0.0372345
57,-0.37279826,-0.4253423,"('unimaginative', 'imaginative')",-1.1116585,-1.1309983,-0.6344691,-0.78902733,-0.064151265,-0.16805202,-2.2827682,-2.3353875,-0.893169,-0.9697615,0.0765925
84,0.3386277,0.35497662,"('inferior', 'superior')",0.6118339,0.63593906,0.76203954,0.7917708,-0.42262575,-0.3380742,1.0304322,0.96142113,0.4640615,0.4812067,-0.0171452
39,0.3359084,0.290274,"('exploitative', 'cooperative')",-0.8845957,-0.78748524,0.44616592,0.49207544,-0.5670372,-0.5438353,-0.21479279,-0.2128557,-0.1768703,-0.1523654,-0.0245049
8,-0.3253177,-0.3987418,"('unaffectionate', 'affectionate')",-1.2888113,-1.2552854,-0.74159807,-0.7199977,0.0027467161,0.018366128,0.44512478,0.53379667,-0.3815711,-0.3643724,-0.0171987
60,0.32044703,0.72777987,"('inefficient', 'efficient')",0.27579123,0.43860385,0.108852744,0.27208215,0.9547848,1.0959119,-0.5846143,-0.2844278,0.2150523,0.4499899,-0.2349376
25,0.29739928,0.2787766,"('egoistic', 'altruistic')",0.9356068,0.90680623,-0.1674919,-0.069452584,0.6259377,0.6556207,1.50628,1.4916284,0.6395463,0.6526759,-0.0131296
52,-0.29462355,-0.7835167,"('irrational', 'rational')",-0.1264047,-0.35031766,-0.0247055,-0.1784293,-1.2263551,-1.368194,-0.2970198,-0.5366699,-0.3938217,-0.6434255,0.2496038
58,0.26794618,0.2147806,"('undiscriminating', 'discriminating')",0.56199133,0.47924408,0.01995233,0.0381462,1.490761,1.3469931,0.10870837,0.15890679,0.4898719,0.4476141,0.0422578
4,-0.26313156,-0.3605672,"('disliked', 'liked')",0.33480373,0.3171355,0.04840024,0.11337061,-0.0064900164,0.04557096,-4.9734917,-4.931825,-0.9719818,-0.963263,-0.0087188
81,0.25309867,0.3100863,"('submissive', 'aggressive')",-0.07544926,-0.0067525506,0.21136588,0.05670604,1.0741597,0.9617138,-0.5005909,-0.3923281,0.1925168,0.1858851,0.0066317
27,-0.24291575,-0.3364872,"('hardhearted', 'softhearted')",-0.7751643,-0.84204555,-0.16276386,-0.2350351,0.045560136,0.0032375082,1.4912143,1.1855972,0.0711861,-0.0449466,0.1161327
30,0.23957229,0.36327422,"('intolerant', 'tolerant')",-0.34449106,-0.34396628,-0.12385407,0.025161892,-0.21550988,-0.24261558,0.82396513,0.9647597,0.0759365,0.1533228,-0.0773863
37,-0.22464734,-0.32893753,"('fake', 'genuine')",0.5901901,0.6234749,0.18459441,0.22645564,0.60823196,0.5142597,0.4042046,0.52082306,0.3125147,0.3112152,0.0012995
1,-0.22070657,-0.28101954,"('unfriendly', 'friendly')",-0.74153733,-0.7988828,-0.02412228,0.034162268,0.112552285,0.12400425,1.9063518,1.9497396,0.2065076,0.2056008,0.0009068
79,0.22025436,-0.050723076,"('wavering', 'unwavering')",-0.24887794,-0.3981194,0.5403583,0.37408715,-0.6441072,-0.78138906,0.32086045,0.20876539,0.0376976,-0.1294758,0.1671734
2,-0.21801308,-0.023666443,"('unlikable', 'likable')",-0.9245193,-0.776735,1.1308396,1.289799,0.09009233,0.29575515,0.5099092,0.6992572,0.1176618,0.296882,-0.1792202
70,-0.21283168,-0.15722987,"('lethargic', 'energetic')",-0.9682028,-0.8706318,-0.091635995,-0.0034319162,-0.19693801,-0.24063331,0.3470996,0.5911182,-0.2245018,-0.1361617,-0.0883401
40,-0.20980893,-0.33806193,"('stingy', 'generous')",-0.67776775,-0.5844038,-0.3558907,-0.25604612,-0.09181492,-0.21412233,-1.1746265,-1.2524747,-0.5019817,-0.5290217,0.02704
72,0.207633,0.40967306,"('unambitious', 'ambitious')",-1.2117414,-1.0016062,-0.84829426,-0.67145497,0.5112911,0.7082147,-1.0598531,-0.80481505,-0.4801929,-0.2719977,-0.2081952
29,-0.20735617,-0.064878784,"('unfair', 'fair')",-0.6037835,-0.4427011,0.61796844,0.7838105,-1.3554206,-1.1305605,-0.5701573,-0.5040684,-0.4237498,-0.2716796,-0.1520702
61,-0.20405088,-0.10995034,"('illogical', 'logical')",-0.22057863,-0.33140466,0.34948856,0.34481755,-0.47718447,-0.4845657,0.11615436,0.021729236,-0.0872342,-0.1118748,0.0246406
9,0.20231283,0.078976855,"('unaffectionate', 'caring')",-0.57308936,-0.5393811,-0.5091038,-0.5575913,0.35817483,0.33638617,0.8815719,0.9616318,0.0719733,0.0560045,0.0159688
48,-0.19630843,-0.10515838,"('unintelligent', 'intelligent')",-1.3363367,-1.2358954,-0.9069814,-0.9535588,-0.85357976,-0.853745,0.32422566,0.33920544,-0.5937962,-0.5618304,-0.0319658
32,-0.19241443,-0.2165408,"('unkind', 'kind')",-0.69919175,-0.68266636,0.726839,0.74842846,-0.06417793,-0.12763411,0.7631307,0.9426971,0.1068371,0.1328569,-0.0260198
17,0.19218694,0.04301615,"('nasty', 'nice')",0.5575421,0.48131257,0.14852205,0.084177054,-0.57675946,-0.5590371,-0.14304654,-0.27987364,0.035689,-0.046081,0.08177
13,0.19062445,0.27296183,"('impolite', 'polite')",-0.6620085,-0.61806595,-0.051409427,0.08426205,0.31009504,0.33453584,-0.3473469,-0.14476165,-0.1120091,-0.0142136,-0.0977955
59,0.18852784,-0.10685222,"('foolish', 'wise')",0.21026212,0.16433015,0.6706902,0.7236175,-1.5281552,-1.4507736,0.19751441,0.22869253,-0.0522321,-0.0881971,0.035965
74,0.17715377,0.19651285,"('undedicated', 'dedicated')",0.442668,0.43077037,1.2577726,1.2616426,-0.09043697,-0.07528315,0.2751391,0.35858914,0.4124593,0.4344463,-0.021987
21,0.17317171,0.20055816,"('immoral', 'moral')",-0.58599097,-0.5124627,-0.16788606,-0.18483026,-1.2546697,-1.2226989,-1.0165368,-0.8873258,-0.5703824,-0.5213519,-0.0490305
12,0.16117063,0.16245842,"('unsupportive', 'supportive')",-0.20171203,-0.0774377,0.40136522,0.49237382,0.55476254,0.5680504,-1.4298888,-1.2502204,-0.1028605,-0.0209551,-0.0819054
80,-0.145331,-0.056669757,"('dominated', 'dominating')",1.0600613,1.1088195,0.36858368,0.2558843,-0.29319304,-0.31266218,-0.78743064,-0.7270535,0.0405381,0.0536637,-0.0131256
67,0.13894999,-0.038365316,"('doubtful', 'determined')",0.25687435,0.3335345,0.017344102,0.019884199,0.07327167,0.1095334,-0.2789575,-0.20399436,0.0414965,0.0441185,-0.002622
36,-0.13513303,-0.4258075,"('hostile', 'amicable')",-0.7148608,-0.95618254,-0.6866347,-0.86606467,-0.72635835,-1.0066991,0.44546202,0.16067639,-0.363505,-0.6188155,0.2553105
86,-0.12448679,-0.41596836,"('uninfluential', 'influential')",-0.74937195,-0.77663577,-0.057169218,-0.29269648,-0.2649847,-0.520225,0.30045313,0.2453636,-0.1791119,-0.3520324,0.1729205
87,-0.11467731,-0.21008766,"('unsuccessful', 'successful')",1.2285272,1.1590357,1.3306729,1.1040679,1.057729,0.9003668,1.0644442,1.0383505,0.9133392,0.7983466,0.1149926
35,0.106215514,-0.17556854,"('corrupt', 'incorrupt')",0.47857392,0.31681255,-0.057628524,-0.08658224,-0.7906986,-0.8490596,0.13179421,-0.0925079,-0.0263487,-0.1773811,0.1510324
23,-0.060005277,0.12066898,"('insincere', 'sincere')",-0.32807773,-0.27355573,-0.3741139,-0.27992502,0.06373926,0.051881686,4.9491553,5.201029,0.8501395,0.9640198,-0.1138803
88,0.045386665,-0.0054986123,"('low', 'eminent')",0.029165758,-0.04956328,0.32771534,0.13620183,-0.22557126,-0.3372478,0.3332327,0.38736016,0.1019858,0.0262505,0.0757353
11,0.032272916,0.14731283,"('unhelpful', 'helpful')",0.18248874,0.25901726,0.3523199,0.3698699,0.9555959,0.9500059,1.8460747,2.0228066,0.6737504,0.7498025,-0.0760521
