,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
59,-1.5093961,-1.3336669,"('foolish', 'wise')",-0.121197894,-0.0566331,-0.1635811,-0.3018062,-0.1837311,-0.042536713,-0.5375148,-0.45623174,-0.5030842,-0.438175,-0.0649092
35,-1.4927344,-1.3206333,"('corrupt', 'incorrupt')",-1.960414,-1.8557541,-2.7637968,-2.7636316,-1.2485911,-1.0676343,-1.5379242,-1.4999993,-1.800692,-1.7015305,-0.0991615
84,-1.4067599,-1.3755054,"('inferior', 'superior')",-0.9657662,-1.0991533,-0.04640623,-0.17922309,-0.039032593,-0.031646043,0.22041921,0.29975533,-0.4475092,-0.4771545,0.0296453
12,1.3982627,1.4199481,"('unsupportive', 'supportive')",1.881973,1.915495,1.2075689,1.2846051,0.74391556,0.8540646,-1.7703675,-1.4934708,0.6922705,0.7961284,-0.1038579
11,1.371358,1.2053897,"('unhelpful', 'helpful')",1.0216442,0.91579425,2.1013398,2.1775172,0.16003922,0.053048372,2.5964127,2.5817235,1.4501588,1.3866945,0.0634643
76,1.3660599,1.1994766,"('anxious', 'daring')",0.3439212,0.23702693,2.2790546,2.3240604,1.6751184,1.6340879,0.5145939,0.3972604,1.2357496,1.1583824,0.0773672
82,-1.3537498,-1.6789691,"('poor', 'rich')",-0.2678113,-0.39962113,1.7361699,1.5891743,-0.13511246,-0.44037208,6.1158733,5.885015,1.219074,0.9910454,0.2280286
21,1.3421795,1.2143825,"('immoral', 'moral')",1.4441547,1.3466781,1.5632392,1.6456487,0.03274359,0.052370027,-0.97584575,-1.0160363,0.6812943,0.6486086,0.0326857
69,-1.3294183,-1.215605,"('lazy', 'industrious')",0.7437129,0.8722791,-0.723268,-0.8742149,0.23002417,0.3474548,-1.6473186,-1.4435265,-0.5452536,-0.4627225,-0.0825311
50,-1.3276386,-1.4423299,"('clumsy', 'skillful')",0.42433536,0.4645407,1.1172149,0.9392103,0.32192948,0.236128,0.20110023,0.087808974,0.1473883,0.0570716,0.0903167
13,1.3211297,1.2420703,"('impolite', 'polite')",0.6148931,0.6846444,1.0370115,1.2839032,0.17693177,0.29756802,-0.029837877,0.003303133,0.6240257,0.7022978,-0.0782721
67,1.2848308,1.2857556,"('doubtful', 'determined')",0.2779721,0.17115521,0.07106933,-0.06479114,0.5274361,0.484703,-0.2730065,-0.41344404,0.3776604,0.2926757,0.0849847
71,1.2669219,1.3470972,"('diffident', 'self-confident')",1.4147758,1.333699,-0.84175867,-0.8428406,0.19808218,0.17241216,0.122392565,0.18290901,0.4320828,0.4386553,-0.0065725
4,-1.2617817,-1.0434865,"('disliked', 'liked')",-0.0012153676,0.1275264,-0.52680755,-0.60774344,-0.23625045,-0.099462256,-6.573705,-6.456694,-1.719952,-1.6159719,-0.1039801
6,-1.2394562,-1.0553021,"('distant', 'open')",0.26083982,0.31348437,-1.6906693,-1.6491807,-0.3095895,-0.28537655,-1.1166681,-0.8886363,-0.8191087,-0.7130023,-0.1061064
70,1.231638,1.1764809,"('lethargic', 'energetic')",1.5576606,1.5347393,2.2377481,2.3588438,1.3235359,1.3496746,0.8909524,0.95966595,1.448307,1.4758809,-0.0275739
34,1.1998413,0.9836455,"('mean', 'honorable')",0.75035626,0.7358984,0.26010132,0.12407908,0.6527982,0.5994256,4.8602376,5.012588,1.5446669,1.4911274,0.0535395
7,1.1805624,1.0771315,"('insensitive', 'sensitive')",1.6701441,1.6660217,1.8211858,2.102231,1.0574795,1.1816143,0.5311419,0.6857237,1.2521027,1.3425445,-0.0904418
66,-1.1802022,-1.09656,"('inactive', 'active')",0.68801624,0.84417784,0.4166508,0.32418895,0.62125254,0.66256756,0.110812075,0.26932287,0.1313059,0.2007394,-0.0694335
36,-1.1778294,-1.1641047,"('hostile', 'amicable')",-0.33528742,-0.22467795,-1.9527122,-2.2552226,0.090688854,-0.013918545,-0.7580008,-0.80566144,-0.8266281,-0.8927171,0.066089
53,-1.1761874,-1.2807803,"('uncreative', 'creative')",0.7736397,0.82244843,0.6297135,0.62581795,-0.48105568,-0.50301784,0.5692495,0.6321128,0.0630719,0.0593162,0.0037557
5,-1.1638881,-0.91851515,"('distant', 'outgoing')",0.2669377,0.32998198,-1.531249,-1.3781039,-0.39000332,-0.31451353,-1.4247609,-1.2087415,-0.8485927,-0.6979784,-0.1506143
88,-1.1393566,-1.3410499,"('low', 'eminent')",-0.7077471,-0.858718,0.28788137,0.07815706,-0.98961246,-1.0545547,-0.13759494,-0.36370617,-0.5372859,-0.7079743,0.1706884
68,-1.121557,-1.1418086,"('dependent', 'independent')",-1.5772196,-1.5995853,0.0774724,-0.05708056,-1.551112,-1.5825335,-1.6749254,-1.7060081,-1.1694683,-1.2174032,0.0479349
72,1.1212405,1.0726166,"('unambitious', 'ambitious')",1.0061594,1.0199127,0.40777653,0.4704692,0.39663973,0.4577254,0.24000722,0.08016748,0.6343647,0.6201783,0.0141864
49,-1.1189038,-1.1644713,"('unable', 'able')",-0.13506106,-0.02729332,-0.2487918,-0.17753693,-0.9828738,-0.927282,-0.80017835,-0.7372219,-0.6571618,-0.6067611,-0.0504007
74,1.1130468,0.9618907,"('undedicated', 'dedicated')",0.2329686,0.00018567592,1.7092086,1.5660934,-0.15865728,-0.34273756,0.37362963,0.397529,0.6540392,0.5165923,0.1374469
19,-1.1013077,-1.0122366,"('inhospitable', 'hospitable')",-0.977014,-0.92387277,-1.3314167,-1.3967408,-1.06526,-1.0431865,-0.6732128,-0.6197661,-1.0296423,-0.9991606,-0.0304817
8,-1.0476002,-0.99118173,"('unaffectionate', 'affectionate')",-0.042702116,-0.030747361,-1.4395322,-1.4714091,-0.1652284,-0.21883725,0.0048008487,0.12289746,-0.5380524,-0.5178556,-0.0201968
0,1.0406953,1.0532405,"('unsociable', 'sociable')",0.3144173,0.19370013,1.4164934,1.6088336,0.052971754,-0.036852032,0.21762277,0.28525686,0.6084401,0.6208358,-0.0123957
55,1.0144364,0.8874776,"('incompetent', 'clever')",0.50680274,0.5200618,1.8111039,2.0174665,-0.4579481,-0.32098916,0.8683331,0.90207225,0.7485456,0.8012178,-0.0526722
18,-1.0048133,-1.109876,"('disagreeable', 'welcoming')",0.32901958,0.33115348,0.7085058,0.49601844,-0.1923865,-0.27272564,-1.040486,-1.1084435,-0.2400321,-0.3327746,0.0927425
51,0.9659459,0.67159605,"('uneducated', 'educated')",0.2857022,0.21625872,2.316095,2.0853744,-0.87855375,-1.0055335,1.1127567,0.8020548,0.7603892,0.5539501,0.2064391
63,0.90494114,0.8350825,"('unperceptive', 'insightful')",1.6407961,1.6170802,2.9242811,2.7798202,1.0846803,0.9656854,0.35418856,0.47263008,1.3817775,1.3340597,0.0477178
10,0.7916469,0.854883,"('unsympathetic', 'sympathetic')",0.47134,0.52774525,1.1999213,1.5843809,-0.027686233,0.12788206,0.2800018,0.6024379,0.5430448,0.7394658,-0.196421
83,0.737433,0.77486575,"('powerless', 'powerful')",1.3377855,1.2638628,-0.56017435,-0.6686676,0.3809568,0.43133533,-0.8050204,-0.9773728,0.2181961,0.1648047,0.0533914
46,0.73396766,0.55655557,"('uncompetitive', 'competitive')",1.5380913,1.3496271,2.2776241,2.2756727,0.92738366,0.7285034,-0.30488163,-0.2659912,1.0344371,0.9288734,0.1055637
40,-0.7035864,-0.59677154,"('stingy', 'generous')",1.4124166,1.5582289,-0.037176963,0.014287643,0.022218429,0.19100906,-2.4857445,-2.2392325,-0.3583746,-0.2144957,-0.1438789
27,0.69453037,0.78390086,"('hardhearted', 'softhearted')",0.27441522,0.3606413,-0.28120375,-0.112200245,0.19781637,0.2955988,0.38099167,0.5772841,0.25331,0.381045,-0.127735
15,0.6597444,0.6901075,"('boring', 'funny')",0.46015787,0.36118242,-0.14019457,-0.25016996,0.80291915,0.83057064,-0.08469493,-0.09315136,0.3395864,0.3077078,0.0318786
62,0.6527411,0.69244504,"('incompetent', 'brilliant')",0.85779595,0.8801483,1.4765003,1.7181286,0.4970756,0.73282754,0.3553966,0.5635982,0.7679018,0.9174295,-0.1495277
57,0.62478274,0.69618326,"('unimaginative', 'imaginative')",0.73149973,0.80068,0.35541186,0.4858242,0.26095578,0.45118898,-2.9092414,-2.736204,-0.1873183,-0.0604655,-0.1268528
33,-0.58441687,-0.42896837,"('wrong', 'right')",1.2341577,1.3527875,-0.91728526,-0.8725668,0.7268079,0.89013076,-1.245851,-1.1378758,-0.1573175,-0.0392985,-0.118019
24,0.555896,0.6345035,"('dishonest', 'honest')",0.12004479,0.17560375,0.5903177,0.9127079,-0.3844804,-0.22608374,0.56901836,0.82264364,0.2901593,0.463875,-0.1737157
17,0.5212593,0.8375907,"('nasty', 'nice')",-0.47932118,-0.21486607,-1.2151593,-0.88920724,-0.26733562,0.1021981,-0.703912,-0.52546835,-0.4288938,-0.1379506,-0.2909432
38,0.4940336,0.56259495,"('untruthful', 'truthful')",0.98685837,1.0186594,0.98917276,1.0730144,0.5883436,0.5407376,0.1372779,0.2294931,0.6391372,0.6848999,-0.0457627
87,-0.493634,-0.5325452,"('unsuccessful', 'successful')",0.06438649,0.041177373,1.2662487,1.3272978,0.7669782,0.7641275,0.06256442,0.090896115,0.3333087,0.3381907,-0.004882
79,-0.49345377,-0.45381972,"('wavering', 'unwavering')",-0.45267817,-0.44303077,-0.7033836,-1.0301944,-0.20894799,-0.25604713,-0.783075,-0.8603048,-0.5283077,-0.6086794,0.0803717
64,-0.45347434,-0.47769234,"('shy', 'confident')",1.3020829,1.2961308,1.2123561,1.3961388,0.46880716,0.67310184,-5.234278,-5.132329,-0.5409013,-0.44893,-0.0919713
32,0.35848543,0.2567118,"('unkind', 'kind')",0.8608973,0.81945044,1.9560068,1.9830745,0.03763389,-0.07511741,1.4113228,1.369917,0.9248693,0.8708073,0.054062
47,0.30249286,0.30441067,"('stupid', 'smart')",0.3239888,0.2931379,0.79306775,0.9168161,0.4738069,0.42236885,4.7412615,4.8367715,1.3269236,1.354701,-0.0277774
78,0.29241657,0.2524462,"('nonresilient', 'resilient')",1.1403416,1.1099886,0.18602465,0.066299275,-0.09418801,-0.25995567,-0.064564005,-0.030197935,0.2920062,0.2277161,0.0642901
73,0.2846703,0.49730456,"('helpless', 'self-reliant')",0.68495244,0.73489535,-0.7712443,-0.9245156,0.682758,0.76311636,-3.4526205,-3.4868686,-0.5142968,-0.4832136,-0.0310832
20,0.2773296,0.26094577,"('rough', 'thoughtful')",-0.024228606,0.14275979,-0.101956934,0.11627148,-0.6658361,-0.5267928,0.054357927,0.2473709,-0.0920668,0.048111,-0.1401778
42,0.26513967,0.26614863,"('unreliable', 'reliable')",1.2785876,1.2486717,1.7972151,1.6955599,1.3793197,1.420034,-2.2433045,-2.244437,0.4953915,0.4771954,0.0181961
77,-0.25316828,-0.31960514,"('unmotivated', 'motivated')",1.4519916,1.334287,1.0485038,0.9737653,-0.11850027,-0.1660428,-1.0687878,-1.0240699,0.2120078,0.1596669,0.0523409
22,-0.24162027,-0.2180132,"('untrustworthy', 'trustworthy')",-0.290887,-0.26310486,1.9853902,2.1872141,-0.19629297,-0.10291092,-0.50585026,-0.38480124,0.1501479,0.2436768,-0.0935289
41,-0.2380269,-0.08755052,"('unforgiving', 'forgiving')",0.35586217,0.52900404,0.8759369,0.9672496,0.49225152,0.47528368,-0.06685283,0.11772812,0.2838342,0.400343,-0.1165088
81,0.23668647,0.19522488,"('submissive', 'aggressive')",2.0120506,1.7662756,2.4661322,2.392174,0.8728666,0.76855254,-0.12408057,-0.31673276,1.0927311,0.9610988,0.1316323
54,-0.22938167,-0.26700485,"('incapable', 'capable')",1.2092786,1.1981109,0.10815102,-0.033629276,1.0260015,0.954386,0.7864506,0.7525212,0.5801,0.5208768,0.0592232
44,-0.21306057,-0.20686851,"('prejudiced', 'unprejudiced')",0.06773177,0.036664944,-0.712434,-0.69370294,0.8873068,0.80099607,-0.654232,-0.80216247,-0.1249376,-0.1730146,0.048077
3,0.19326906,0.21249364,"('repellent', 'pleasant')",0.22632682,0.35083088,1.2728873,1.5310962,-0.0837261,-0.09447855,0.945005,0.99527425,0.5107524,0.5990433,-0.0882909
48,0.16603953,0.12441799,"('unintelligent', 'intelligent')",-0.12344913,-0.14763749,-0.22070149,-0.27640152,-1.1330457,-1.1169945,-0.5320352,-0.5535985,-0.3686384,-0.3940428,0.0254044
45,-0.131733,-0.08604129,"('incompetent', 'competent')",-0.7054818,-0.5945594,1.6151682,2.0241337,-0.5794556,-0.3163451,-0.2635866,0.095246,-0.0130178,0.2244868,-0.2375046
28,-0.1242283,-0.111000896,"('disloyal', 'loyal')",0.66414595,0.7121536,0.93481725,0.9174368,-1.0260804,-0.9886826,1.1159073,1.1597469,0.3129124,0.3379308,-0.0250184
26,0.10431609,0.21202093,"('hardhearted', 'benevolent')",2.4885824,2.6590676,0.87592244,0.8897078,0.3030885,0.55875796,1.1902416,1.4565724,0.9924301,1.1552254,-0.1627953
80,0.09380035,0.062381715,"('dominated', 'dominating')",0.030922156,0.00021600258,1.3639071,1.4653251,-0.14763246,-0.1306961,-0.28468865,-0.2582056,0.2112617,0.2278042,-0.0165425
9,0.06467305,0.12562211,"('unaffectionate', 'caring')",1.3585522,1.470189,-0.23439842,-0.03149067,0.028505616,0.040773027,0.7920858,1.0842297,0.4018836,0.5378646,-0.135981
2,-0.06268954,-0.11869665,"('unlikable', 'likable')",2.1492229,2.196217,1.8774627,1.8740408,1.3543208,1.2689288,0.90977025,0.937644,1.2456173,1.2316268,0.0139905
61,0.057365786,0.017146986,"('illogical', 'logical')",0.40774503,0.37361825,1.2401196,1.3804013,0.4228386,0.40651733,-0.15942974,-0.076198265,0.3937278,0.4202971,-0.0265693
58,-0.036902457,-0.028969169,"('undiscriminating', 'discriminating')",0.98594165,0.96214646,0.33712733,0.32927614,1.0007652,1.0257257,0.26479298,0.45349514,0.5103449,0.5483349,-0.03799
37,0.036724437,-0.041403033,"('fake', 'genuine')",-0.36305854,-0.36355713,-0.17202833,-0.042157553,-0.29326063,-0.13315971,-0.042166077,0.0404106,-0.1667578,-0.1079734,-0.0587844
86,-0.024194894,-0.044114895,"('uninfluential', 'influential')",-0.34076503,-0.38972944,0.63371646,0.63966393,-1.4434096,-1.503,-0.46030515,-0.38236246,-0.3269917,-0.3359086,0.0089169
65,0.0024862476,-0.2706676,"('insecure', 'secure')",0.58101296,0.43014783,2.453194,2.572575,0.011722254,0.011884145,0.8673291,0.74503255,0.7831489,0.6977944,0.0853545
