,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
87,0.7349811,0.5267471,"('unsuccessful', 'successful')",1.0902565,0.988853,0.87926275,0.77614033,0.7357143,0.6983253,0.55657226,0.4765809,0.7993574,0.6933293,0.1060281
15,-0.7101357,-0.7511718,"('boring', 'funny')",-0.8837181,-0.678698,-0.26364803,-0.20519713,-0.09060441,0.015686251,0.28106746,0.384456,-0.3334077,-0.2469849,-0.0864228
53,-0.6783684,-0.64844894,"('uncreative', 'creative')",-1.5657978,-1.4951997,-0.8999918,-1.0482736,-0.9063143,-0.99188125,1.1329207,1.0784055,-0.5835103,-0.6210796,0.0375693
73,0.6692294,0.5884438,"('helpless', 'self-reliant')",-0.09090385,0.089103706,0.005807895,-0.18396345,0.09498626,0.070971936,-2.8313506,-2.6457622,-0.4304462,-0.4162413,-0.0142049
40,0.65766525,0.7768772,"('stingy', 'generous')",0.24261408,0.22128066,-0.8118866,-0.8974513,0.6097596,0.5415754,-0.6935443,-0.6396434,0.0009216,0.0005277,0.0003939
32,0.64507943,0.56317884,"('unkind', 'kind')",1.0358796,0.7398395,0.36049074,0.20212178,0.42340177,0.38302585,1.2215271,1.1680207,0.7372757,0.6112373,0.1260384
84,0.643345,0.5642651,"('inferior', 'superior')",0.5542717,0.7178207,0.40128365,0.37105903,-0.07489087,-0.09708242,0.44628084,0.55276823,0.3940581,0.4217661,-0.027708
71,0.63338923,0.42777342,"('diffident', 'self-confident')",0.35286212,0.3349411,0.93581414,0.7122562,-0.96885514,-0.92591393,-0.24833089,-0.22493309,0.1409759,0.0648247,0.0761512
85,0.628003,0.33687267,"('insignificant', 'prestigious')",-1.601064,-1.4668932,-1.9412016,-2.3890142,-1.9276108,-2.0782142,0.39187372,0.08325987,-0.8899999,-1.1027978,0.2127979
18,-0.6068045,-0.6134843,"('disagreeable', 'welcoming')",0.84740853,0.8689784,0.08267193,0.045431063,-0.35904503,-0.36186343,-0.18435407,-0.17027883,-0.0440246,-0.0462434,0.0022188
76,0.59706473,0.6269237,"('anxious', 'daring')",0.8817937,0.67814034,-0.29084614,-0.3080796,0.9788976,0.9237216,0.39492115,0.2369028,0.5123662,0.4315217,0.0808445
20,0.5954078,0.51464456,"('rough', 'thoughtful')",0.15548769,-0.16283774,-0.342432,-0.2487278,0.36918333,0.3094816,0.30247816,0.4737025,0.216025,0.1772526,0.0387724
58,0.5949897,0.57035273,"('undiscriminating', 'discriminating')",0.2708124,0.22563453,1.0054487,0.8912948,0.23890251,0.08920403,0.18190783,0.19794461,0.4584123,0.3948862,0.0635261
63,0.53728837,0.4248219,"('unperceptive', 'insightful')",0.8581761,0.54371613,0.50532985,0.39830932,0.14567345,0.026443295,0.7742949,0.85463893,0.5641525,0.4495859,0.1145666
50,0.53447205,0.41465515,"('clumsy', 'skillful')",0.035165317,-0.19067161,0.64369625,0.5248569,0.077968836,0.044216134,0.2104522,0.24608634,0.3003509,0.2078286,0.0925223
66,-0.5282797,-0.66628975,"('inactive', 'active')",0.03880007,-0.066712014,-0.98843545,-1.1326048,-0.6847998,-0.740911,0.63634896,0.49608257,-0.3052732,-0.422087,0.1168138
25,-0.5201594,-0.57229507,"('egoistic', 'altruistic')",-1.3481655,-0.969396,-1.1691121,-1.1817629,-1.429942,-1.2438205,1.068585,1.1349208,-0.6797588,-0.5664708,-0.113288
69,-0.50923383,-0.7129543,"('lazy', 'industrious')",-0.4536385,-0.40783137,-0.7997012,-0.95041716,0.39199293,0.42412683,-0.522991,-0.48681712,-0.3787143,-0.4267786,0.0480643
88,0.49026385,0.44881365,"('low', 'eminent')",0.40113264,0.25751022,-0.12521029,-0.19452028,-0.35852614,-0.44366837,0.43972513,0.24501131,0.169477,0.0626293,0.1068477
19,-0.48060706,-0.70745623,"('inhospitable', 'hospitable')",-1.16502,-1.1229575,-0.7046659,-0.78720814,-1.1343322,-1.2072269,-0.25709346,-0.28621542,-0.7483437,-0.8222128,0.0738691
41,-0.4685574,-0.40743232,"('unforgiving', 'forgiving')",0.07284894,-0.13051954,-0.26046455,-0.31542903,0.051480114,0.053763427,-0.05583197,-0.037190013,-0.132105,-0.1673615,0.0352565
57,-0.45016503,-0.5103568,"('unimaginative', 'imaginative')",-0.8609416,-0.92831206,-0.41726178,-0.5880872,-0.1549022,-0.25303373,-1.7893603,-1.9268341,-0.7345262,-0.8413248,0.1067986
49,-0.44550642,-0.5548383,"('unable', 'able')",-1.3786337,-1.3891262,-0.5464069,-0.62155193,-0.7762569,-0.7954104,-0.8088817,-0.75265205,-0.7911371,-0.8227158,0.0315787
48,0.41318604,0.48168978,"('unintelligent', 'intelligent')",-0.39541346,-0.5576842,0.094289586,0.24337068,-1.13461,-1.0405649,0.10175111,0.09829292,-0.1841594,-0.1549791,-0.0291803
81,-0.38923436,-0.38415223,"('submissive', 'aggressive')",1.1227752,0.76692706,1.3676723,1.4642286,0.8549106,0.7840562,-0.86114335,-0.89663374,0.4189961,0.3468852,0.0721109
37,-0.37916312,-0.31686628,"('fake', 'genuine')",-0.011323402,0.023114346,-0.32486898,-0.3553615,0.1936615,0.12813905,0.23048656,0.41857615,-0.0582415,-0.0204796,-0.0377619
14,0.36867058,0.57939214,"('antisocial', 'social')",1.6312361,1.5432065,1.8967766,2.0135303,1.0919887,1.1965116,-0.86823297,-0.7841036,0.8240877,0.9097075,-0.0856198
70,0.33586496,0.31209025,"('lethargic', 'energetic')",0.84087336,0.59839404,-0.08728802,-0.11133308,1.3119366,1.1943276,0.67656076,0.6530041,0.6155895,0.5292966,0.0862929
51,0.33088633,0.38435805,"('uneducated', 'educated')",1.1795068,0.98548853,1.0313134,1.0524578,0.21438794,0.033060137,0.66304916,0.490937,0.6838287,0.5892603,0.0945684
47,0.32238218,0.4217648,"('stupid', 'smart')",0.42754063,0.30162477,0.9672179,0.9381427,0.46726117,0.4502281,3.9541545,4.132891,1.2277113,1.2489304,-0.0212191
42,0.3175585,0.1465596,"('unreliable', 'reliable')",0.77599174,0.58337986,-0.3915952,-0.5730547,0.7280751,0.6184769,-2.6356196,-2.6575294,-0.2411179,-0.3764335,0.1353156
27,0.31270522,0.3327912,"('hardhearted', 'softhearted')",-1.8098983,-1.7649791,-0.96639323,-0.8860059,-0.3350769,-0.27345318,1.0467634,1.1703838,-0.3503799,-0.2842527,-0.0661272
64,-0.27544093,-0.45125937,"('shy', 'confident')",-0.05438666,-0.20090343,0.26942152,0.23138288,1.2528814,1.174854,-5.155806,-5.331596,-0.7926661,-0.9155044,0.1228383
3,-0.27232602,-0.16328211,"('repellent', 'pleasant')",-0.17731825,-0.3363938,-0.6440944,-0.5584451,0.498524,0.45495155,0.16218889,0.042091176,-0.0866052,-0.1122157,0.0256105
0,0.2666244,0.10888089,"('unsociable', 'sociable')",0.24651581,-0.13685536,1.1995586,1.051339,0.07448858,-0.07499191,-0.32437184,-0.4199109,0.2925631,0.1056923,0.1868708
82,0.26172274,0.37764198,"('poor', 'rich')",-0.17086244,-0.36591887,0.61508125,0.70601994,-0.6797943,-0.6806964,5.427139,5.472183,1.0906572,1.1018459,-0.0111887
22,0.23875073,0.3533017,"('untrustworthy', 'trustworthy')",0.9424998,0.856907,0.72241896,0.6949791,1.2362827,1.2569346,-0.7626347,-0.6365984,0.4754635,0.5051048,-0.0296413
79,0.20479307,-0.034636557,"('wavering', 'unwavering')",-0.16441254,-0.1693894,-0.555361,-0.7796165,-1.8728629,-1.9155195,-0.21147618,-0.3938835,-0.5198639,-0.6586091,0.1387452
80,0.20256756,0.34795904,"('dominated', 'dominating')",1.0918912,0.9783477,0.62260497,0.76354605,1.744979,1.6945676,-1.205173,-1.285795,0.4913739,0.4997251,-0.0083512
36,-0.19188273,-0.32486317,"('hostile', 'amicable')",-1.8457762,-1.8510679,-0.9611908,-1.1636518,-2.0239987,-2.1378922,0.0306293,-0.06168756,-0.9984439,-1.1078325,0.1093886
54,-0.109842464,-0.3610649,"('incapable', 'capable')",-0.6825457,-0.87680316,0.07653057,-0.15589914,-0.22771218,-0.36022735,0.36612785,0.36388913,-0.1154884,-0.2780211,0.1625327
26,0.10672672,0.13766018,"('hardhearted', 'benevolent')",0.80968994,0.8564927,0.042340815,-0.14767596,-0.7633797,-0.86888754,1.3955103,1.164924,0.3181776,0.2285027,0.0896749
45,0.100499004,0.31132874,"('incompetent', 'competent')",-0.25009376,-0.22036195,0.74751633,0.82693386,0.42754483,0.45955163,-0.42428198,-0.25163823,0.1202369,0.2251628,-0.1049259
8,0.09666379,-0.038184896,"('unaffectionate', 'affectionate')",-1.7530737,-1.6551825,-1.0085853,-1.2494041,-2.8928366,-2.8578603,0.33602768,0.38307017,-1.0443608,-1.0835123,0.0391515
77,0.09295492,-0.1585702,"('unmotivated', 'motivated')",-0.7435205,-1.0438697,-0.030496862,0.009255141,0.44367003,0.27914622,-1.1401623,-1.2273937,-0.2755109,-0.4282865,0.1527756
67,-0.08653787,-0.13922994,"('doubtful', 'determined')",0.26937923,0.35409713,0.55612874,0.56031895,1.1078647,1.0774442,-0.8065953,-0.6110647,0.2080479,0.2483131,-0.0402652
52,-0.07381371,-0.13827658,"('irrational', 'rational')",-1.4627328,-1.2400705,0.006381899,-0.17752275,-0.56788313,-0.6683356,-0.4898798,-0.5579926,-0.5175855,-0.5564396,0.0388541
59,0.053185083,0.14543785,"('foolish', 'wise')",-0.33557704,0.07103488,0.50548637,0.45723325,-0.7854988,-0.70276767,-0.20176695,-0.2052322,-0.1528343,-0.0468588,-0.1059755
1,-0.039779644,-0.116383456,"('unfriendly', 'friendly')",-1.401096,-1.3582696,-0.5347978,-0.7353897,-1.711364,-1.7111524,1.2548349,1.3559203,-0.4864405,-0.5130549,0.0266144
