,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,male-female
8,1.2793486,1.365773,"('unaffectionate', 'affectionate')",0.44437173,0.4459746,1.1322193,0.98664874,0.9519799,0.9327988,0.0191811
87,-1.2443908,-1.3546972,"('unsuccessful', 'successful')",-0.02321675,-0.1795994,0.21730158,0.09155162,-0.350102,-0.480915,0.130813
54,1.2154542,1.0268453,"('incapable', 'capable')",0.162316,0.16902092,1.2546862,1.1229696,0.8774854,0.7729452,0.1045402
75,-1.1549703,-1.2147195,"('meek', 'impulsive')",-0.8766031,-0.6983773,-0.37720415,-0.26162738,-0.8029258,-0.7249081,-0.0780177
60,-1.115271,-1.1441177,"('inefficient', 'efficient')",0.41266114,0.23847172,-0.53745276,-0.4703931,-0.4133542,-0.4586797,0.0453255
22,-1.0603607,-1.1713873,"('untrustworthy', 'trustworthy')",-1.2829676,-1.4514912,-1.3536748,-1.2955451,-1.2323343,-1.3061412,0.0738069
33,1.0376998,1.118588,"('wrong', 'right')",0.70085144,0.65751964,-0.32469875,-0.33242264,0.4712842,0.4812283,-0.0099441
24,1.0069866,0.7922254,"('dishonest', 'honest')",-0.18970108,-0.28472948,0.5427314,0.4059249,0.453339,0.3044736,0.1488654
46,-0.9988738,-1.064378,"('uncompetitive', 'competitive')",0.14153142,0.16316679,-1.125159,-1.1139165,-0.6608338,-0.6717092,0.0108754
26,0.9788289,0.9584467,"('hardhearted', 'benevolent')",0.47973806,0.425054,1.6303315,1.712751,1.0296328,1.0320839,-0.0024511
14,-0.969119,-1.0110508,"('antisocial', 'social')",-0.5143738,-0.7556513,-1.1982855,-1.2802054,-0.8939261,-1.0156358,0.1217097
12,0.9400433,1.0443403,"('unsupportive', 'supportive')",0.43116856,0.40416518,-1.8589945,-1.772502,-0.1625942,-0.1079988,-0.0545954
16,-0.93171346,-0.90787363,"('unpopular', 'popular')",-0.33925125,-0.23141521,0.46945536,0.41625237,-0.2671698,-0.2410122,-0.0261576
80,-0.92802614,-1.0330044,"('dominated', 'dominating')",-0.051048875,-0.08000901,-1.2007763,-1.2506732,-0.7266171,-0.7878955,0.0612784
40,-0.90731305,-0.7572806,"('stingy', 'generous')",0.17680371,0.16856173,-1.5012054,-1.4421774,-0.7439049,-0.6769654,-0.0669395
65,-0.9058466,-1.0733998,"('insecure', 'secure')",-0.78819,-0.93195033,-0.8032351,-0.75570613,-0.8324239,-0.9203521,0.0879282
20,-0.8966212,-0.8193994,"('rough', 'thoughtful')",-0.3508377,-0.39663592,1.1801753,1.2191533,-0.0224279,0.0010393,-0.0234672
19,0.8680032,0.96994567,"('inhospitable', 'hospitable')",-0.48230729,-0.44445792,0.22875205,0.1710626,0.204816,0.2321835,-0.0273675
62,-0.8588623,-0.68256444,"('incompetent', 'brilliant')",-0.2073639,-0.160177,-0.54101974,-0.40857118,-0.5357486,-0.4171042,-0.1186444
67,0.76652557,0.6970135,"('doubtful', 'determined')",0.01671303,-0.09613527,-0.5222064,-0.40068752,0.0870107,0.0667302,0.0202805
47,-0.7363468,-0.74849194,"('stupid', 'smart')",0.29892898,0.1847416,5.3199186,5.0688524,1.6275002,1.5017007,0.1257995
13,-0.7310838,-0.6083657,"('impolite', 'polite')",0.23669493,0.16534126,-0.6627125,-0.6492462,-0.3857005,-0.3640902,-0.0216103
82,-0.7273719,-0.71952975,"('poor', 'rich')",-0.39755416,-0.4530433,5.854067,5.515745,1.5763803,1.447724,0.1286563
0,-0.71659625,-0.8213274,"('unsociable', 'sociable')",0.10131629,-0.16711055,-0.7537737,-0.8926369,-0.4563512,-0.627025,0.1706738
83,-0.70337605,-0.65634805,"('powerless', 'powerful')",-0.31046742,-0.39591074,-1.4810038,-1.4617898,-0.8316158,-0.8380162,0.0064004
32,0.67805135,0.62242746,"('unkind', 'kind')",0.44585755,0.3455516,0.58387375,0.4733012,0.5692609,0.4804267,0.0888342
73,0.6721732,0.764424,"('helpless', 'self-reliant')",0.4528937,0.49977735,-3.364875,-3.0779781,-0.7466027,-0.6045922,-0.1420105
84,0.6436016,0.51482487,"('inferior', 'superior')",0.16016689,0.09760453,1.0480875,0.95544076,0.6172853,0.5226234,0.0946619
76,-0.6435662,-0.6557752,"('anxious', 'daring')",-0.8100711,-0.7632189,-0.15911156,-0.119987294,-0.537583,-0.5129938,-0.0245892
58,-0.6136824,-0.57323676,"('undiscriminating', 'discriminating')",-0.6959151,-0.79886717,-0.267744,-0.45968574,-0.5257805,-0.6105966,0.0848161
79,0.6074615,0.5499276,"('wavering', 'unwavering')",0.031037312,0.10471873,0.36364374,0.27542514,0.3340475,0.3100238,0.0240237
4,-0.6022666,-0.39722764,"('disliked', 'liked')",-0.022975314,0.013099106,-6.4688344,-6.059317,-2.3646921,-2.1478152,-0.2168769
41,-0.5708459,-0.14118078,"('unforgiving', 'forgiving')",0.43635097,0.47527894,-0.34255213,-0.16565217,-0.1590157,0.0561487,-0.2151644
35,0.5667809,0.4707938,"('corrupt', 'incorrupt')",-0.65019286,-0.5806863,0.26136726,0.15991618,0.0593184,0.0166746,0.0426438
69,0.55319077,0.4828724,"('lazy', 'industrious')",1.1192493,1.139758,-0.16112176,-0.11120411,0.5037728,0.5038087,-3.59e-05
77,-0.5465175,-0.9228213,"('unmotivated', 'motivated')",-0.4196571,-0.5390088,-1.3595434,-1.3951316,-0.7752393,-0.9523206,0.1770813
25,0.54566884,0.58931625,"('egoistic', 'altruistic')",1.2541131,1.3151749,1.683346,1.653018,1.1610427,1.1858364,-0.0247937
64,-0.5404663,-0.6269554,"('shy', 'confident')",-0.6515932,-0.8381394,-7.3360476,-6.837598,-2.8427022,-2.7675641,-0.0751381
81,-0.5235699,-0.6684311,"('submissive', 'aggressive')",0.16526948,0.08865151,-1.2820848,-1.1580263,-0.5467951,-0.5792687,0.0324736
5,0.51880074,0.7219852,"('distant', 'outgoing')",-0.11878742,-0.066616885,-0.2490141,-0.30171824,0.0503331,0.1178834,-0.0675503
29,-0.5152954,-0.6227452,"('unfair', 'fair')",-0.58210355,-0.686375,-0.40497288,-0.59486437,-0.5007906,-0.6346615,0.1338709
86,0.51404697,0.36009225,"('uninfluential', 'influential')",-0.37323323,-0.58419204,-0.40150717,-0.56800115,-0.0868978,-0.2640336,0.1771358
50,0.50811696,0.38447106,"('clumsy', 'skillful')",0.24608023,0.33541217,0.4831825,0.509603,0.4124599,0.4098287,0.0026312
6,0.50181895,0.5807412,"('distant', 'open')",0.10997055,0.17406124,0.5598559,0.50337565,0.3905485,0.4193927,-0.0288442
49,-0.48754606,-0.37660685,"('unable', 'able')",-0.3586964,-0.2115997,-0.5034108,-0.57454836,-0.4498844,-0.387585,-0.0622994
23,-0.48063895,-0.3283629,"('insincere', 'sincere')",-0.68792355,-0.7114764,5.5195537,5.110878,1.4503304,1.3570129,0.0933175
39,0.43421662,0.4045848,"('exploitative', 'cooperative')",0.13027549,0.1566454,-0.091672614,0.020371336,0.1576065,0.1938672,-0.0362607
51,-0.41314322,-0.2836778,"('uneducated', 'educated')",-0.20437837,-0.25792894,0.26638737,0.19843748,-0.1170447,-0.1143897,-0.002655
88,0.406933,0.42508256,"('low', 'eminent')",-0.19507831,-0.14521176,0.03409291,0.035382576,0.0819825,0.1050845,-0.023102
55,-0.4022324,-0.43337208,"('incompetent', 'clever')",-0.1013876,-0.23240402,-0.3815635,-0.40995628,-0.2950612,-0.3585775,0.0635163
56,0.3885777,0.57515734,"('impractical', 'practical')",0.2190955,0.06102644,-0.811671,-0.73297065,-0.0679993,-0.0322623,-0.035737
66,-0.38765594,-0.6080968,"('inactive', 'active')",-0.4592843,-0.5389381,1.1947165,0.99116445,0.1159254,-0.0519568,0.1678822
48,0.3721496,0.23501115,"('unintelligent', 'intelligent')",0.4738641,0.40189183,0.13652728,0.11967869,0.3275137,0.2521939,0.0753198
21,0.36385155,0.32437578,"('immoral', 'moral')",0.17315772,0.0076391026,-1.2663054,-1.3369046,-0.2430987,-0.3349632,0.0918645
15,0.3237244,0.31941104,"('boring', 'funny')",-0.21128252,-0.21491575,0.28978822,0.16903892,0.1340767,0.0911781,0.0428986
43,-0.32009274,-0.4871388,"('irresponsible', 'responsible')",-0.11877248,-0.30854845,0.28064883,0.15169539,-0.0527388,-0.214664,0.1619252
42,0.31776536,0.17211293,"('unreliable', 'reliable')",0.5510081,0.42701554,-2.9161882,-2.6850882,-0.6824716,-0.6953199,0.0128483
36,-0.3082542,-0.29083332,"('hostile', 'amicable')",-0.5652822,-0.52770305,0.37840158,0.2732215,-0.165045,-0.1817716,0.0167266
59,0.2758376,0.093977585,"('foolish', 'wise')",0.27110142,0.19939147,0.33940202,0.35520357,0.295447,0.2161909,0.0792561
70,-0.25839603,-0.49001065,"('lethargic', 'energetic')",-0.78695655,-0.9533288,0.3352274,0.26276717,-0.2367084,-0.3935241,0.1568157
63,-0.24503732,-0.18344316,"('unperceptive', 'insightful')",0.42195746,0.33307862,0.54705083,0.4803872,0.2413237,0.2100075,0.0313162
78,0.24175,0.15149215,"('nonresilient', 'resilient')",1.0759454,0.9815093,0.5470776,0.40576082,0.621591,0.5129208,0.1086702
30,0.22812805,0.4022611,"('intolerant', 'tolerant')",-0.3014717,-0.4073644,0.66707647,0.7772085,0.1979109,0.2573684,-0.0594575
38,0.21170202,0.18741113,"('untruthful', 'truthful')",0.22862105,0.20343141,0.017186392,-0.002434156,0.1525032,0.1294695,0.0230337
61,-0.18133041,-0.25888136,"('illogical', 'logical')",-0.20523086,-0.35072136,0.058212228,-0.14843339,-0.1094497,-0.2526787,0.143229
27,-0.11367139,-0.17530097,"('hardhearted', 'softhearted')",-0.033951394,-0.13237362,2.0116115,1.744051,0.6213295,0.4787921,0.1425374
31,-0.10785535,0.078214526,"('evil', 'good')",-0.48783594,-0.40640247,-0.41913453,-0.38815382,-0.3382753,-0.2387806,-0.0994947
52,0.0931304,0.18639326,"('irrational', 'rational')",0.24209145,0.17049295,0.17694037,0.17241552,0.1707207,0.1764339,-0.0057132
68,-0.079658404,-0.31887162,"('dependent', 'independent')",-0.9738876,-1.1234194,-0.5088105,-0.7684332,-0.5207855,-0.7369081,0.2161226
2,0.07850829,0.0607026,"('unlikable', 'likable')",0.2861483,0.17671548,0.17014469,0.31946963,0.1782671,0.1856292,-0.0073621
53,-0.07527986,-0.003734352,"('uncreative', 'creative')",-0.7748816,-0.6635088,0.58680815,0.505443,-0.0877844,-0.0539334,-0.033851
28,0.06327875,-0.002853483,"('disloyal', 'loyal')",0.064106174,-0.053934712,1.0272244,0.76117766,0.3848698,0.2347965,0.1500733
18,-0.061019193,0.06371383,"('disagreeable', 'welcoming')",-0.4184448,-0.36371925,-0.39506042,-0.45040113,-0.2915081,-0.2501355,-0.0413726
7,0.058481157,0.08743724,"('insensitive', 'sensitive')",-0.5309689,-0.5298989,0.74196947,0.4839302,0.0898272,0.0138229,0.0760043
34,-0.05119774,-0.10807112,"('mean', 'honorable')",0.18240307,0.18290809,6.0918055,5.7503767,2.074337,1.9417378,0.1325992
10,-0.037724573,-0.07677434,"('unsympathetic', 'sympathetic')",-0.6477789,-0.7700094,-0.52793187,-0.61508775,-0.4044785,-0.4872905,0.082812
