,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,male-female
46,1.0726856,1.3043122,"('uncompetitive', 'competitive')",-0.41323757,-0.4525942,0.051249217,-0.16770367,-0.7634027,-0.7504846,-0.0131764,-0.0166176,0.0034412
39,1.0661662,1.3376285,"('exploitative', 'cooperative')",-0.08669938,-0.029151097,-0.102563694,-0.05162546,0.3342374,0.24453202,0.3027851,0.375346,-0.0725609
56,1.0514424,1.6663932,"('impractical', 'practical')",0.45722395,0.5256921,0.14008379,0.107374534,-0.5209865,-0.25390604,0.2819409,0.5113884,-0.2294475
38,1.0476565,1.1484383,"('untruthful', 'truthful')",0.89802694,1.0795221,0.4603952,0.55326396,0.31445995,0.5101322,0.6801347,0.8228391,-0.1427044
59,1.0287797,0.59406435,"('foolish', 'wise')",2.5165524,2.4230893,1.438226,1.4100344,0.659369,0.7333321,1.4107318,1.29013,0.1206018
27,1.0239198,0.8462785,"('hardhearted', 'softhearted')",0.58067685,0.8654205,1.2068905,1.177349,2.0827708,2.154635,1.2235645,1.2609208,-0.0373563
4,1.0011965,0.67086416,"('disliked', 'liked')",1.8136016,1.8146108,1.4957184,1.5760834,-6.3252587,-6.170122,-0.5036856,-0.5271409,0.0234553
77,-0.9965949,-0.6552911,"('unmotivated', 'motivated')",-1.0956205,-0.88141763,-0.73160446,-0.50533587,-1.8048099,-1.6750708,-1.1571575,-0.9292789,-0.2278786
72,0.9915717,1.0357207,"('unambitious', 'ambitious')",0.21054928,-0.1542347,-0.820807,-1.1469566,-0.54498786,-0.68105793,-0.0409185,-0.2366321,0.1957136
43,0.9464017,1.3028966,"('irresponsible', 'responsible')",0.18500122,0.25827283,0.29038796,0.12916821,0.7818531,0.79822063,0.550911,0.6221396,-0.0712286
24,0.9418865,1.0068053,"('dishonest', 'honest')",-0.48224714,-0.78301543,-0.6520816,-0.8240138,1.4666986,1.3500625,0.3185641,0.1874596,0.1311045
86,0.93040127,1.0205714,"('uninfluential', 'influential')",-0.20773679,-0.19450563,-0.38607964,-0.55380577,-0.17115861,-0.15505037,0.0413566,0.0293024,0.0120542
26,0.90420467,0.40678167,"('hardhearted', 'benevolent')",1.8961643,1.3689305,1.5507975,1.0939919,1.8194607,1.5711788,1.5426569,1.1102207,0.4324362
62,0.89078414,1.5941112,"('incompetent', 'brilliant')",-0.41827554,-0.17105451,-0.106235206,-0.08275531,-0.2726792,0.201495,0.0233985,0.3854491,-0.3620506
40,0.89066315,0.49314553,"('stingy', 'generous')",0.9900507,0.8466966,0.5564199,0.55290234,-1.5326165,-1.4979104,0.2261293,0.0987085,0.1274208
10,0.84291726,1.1544297,"('unsympathetic', 'sympathetic')",-1.205237,-1.3924379,-0.8582859,-1.0758871,-0.27112538,-0.26887348,-0.3729327,-0.3956922,0.0227595
47,0.80194306,0.85958517,"('stupid', 'smart')",0.77913815,0.59842795,0.79766524,0.5389943,5.5974174,5.5227714,1.994041,1.8799447,0.1140963
1,0.7743113,0.11557475,"('unfriendly', 'friendly')",1.3894539,1.2232096,0.8168743,0.5620031,2.2350924,2.2542791,1.3039329,1.0387666,0.2651663
73,0.73974144,0.93911153,"('helpless', 'self-reliant')",1.1305102,0.94628894,-0.22952424,-0.23720966,-3.063094,-2.8978899,-0.3555916,-0.3124247,-0.0431669
44,-0.72873974,-0.60243034,"('prejudiced', 'unprejudiced')",-0.58978504,-0.5624968,-0.24522865,-0.15289432,-1.4536455,-1.5087063,-0.7543497,-0.706632,-0.0477177
33,0.64508325,0.3756215,"('wrong', 'right')",1.445995,1.2482423,1.190072,1.1595964,-0.5203583,-0.5026717,0.690198,0.5701971,0.1200009
53,0.64506835,0.16480765,"('uncreative', 'creative')",-0.8361274,-0.8708126,-1.1667266,-1.1819562,0.7918552,0.73919356,-0.1414826,-0.2871919,0.1457093
16,-0.6450308,-1.1607198,"('unpopular', 'popular')",0.7768538,0.86758965,0.37735945,0.5743213,0.12904634,0.3481805,0.1595572,0.1573429,0.0022143
9,0.6053868,0.5220361,"('unaffectionate', 'caring')",1.5402567,1.3522111,1.8535978,1.5966626,1.7405802,1.8546375,1.4349554,1.3313868,0.1035686
11,0.571102,0.885839,"('unhelpful', 'helpful')",-0.094656825,-0.07085997,0.6217291,0.6575953,2.1864004,2.367111,0.8211437,0.9599213,-0.1387776
5,0.5692153,0.3429532,"('distant', 'outgoing')",1.3489901,1.5111696,0.7237939,0.8139895,0.21359092,0.2805844,0.7138975,0.7371742,-0.0232767
67,-0.554915,-0.41431308,"('doubtful', 'determined')",0.15273234,0.18259883,-0.16304879,-0.08015796,-0.721094,-0.6064338,-0.3215814,-0.2295765,-0.0920049
85,0.54030144,-0.12781988,"('insignificant', 'prestigious')",2.75596,2.4549818,1.1368663,1.0178385,0.6060876,0.48711354,1.2598038,0.9580285,0.3017753
64,0.51561385,0.67609733,"('shy', 'confident')",-0.31578597,-0.24752478,-0.06154828,0.0007727146,-6.8455877,-6.7963295,-1.6768271,-1.5917461,-0.085081
30,0.4795617,0.6483714,"('intolerant', 'tolerant')",-0.49276763,-0.88636947,0.121090114,-0.15904056,0.57635254,0.8316543,0.1710592,0.1086539,0.0624053
14,0.47438022,0.7535542,"('antisocial', 'social')",-0.48131263,-0.57009465,0.37551156,0.09660645,-0.61248094,-0.9348225,-0.0609754,-0.1636891,0.1027137
41,0.46920764,0.31985265,"('unforgiving', 'forgiving')",0.2819685,0.10668215,0.7461355,0.6302158,-0.08543788,-0.22144185,0.3529684,0.2088272,0.1441412
2,-0.45278597,-0.29548526,"('unlikable', 'likable')",0.7244488,0.6009592,0.7304857,0.65787464,0.34902996,0.5448706,0.3377946,0.3770548,-0.0392602
34,-0.44123292,-0.3689297,"('mean', 'honorable')",0.9500811,0.88849115,0.6088284,0.535844,6.360613,6.4377365,1.8695724,1.8732855,-0.0037131
81,-0.42764494,0.15005152,"('submissive', 'aggressive')",-0.9469039,-1.3577889,-0.15958083,-0.31814808,-1.3594012,-1.2472998,-0.7233827,-0.6932963,-0.0300864
23,0.41856852,0.6908166,"('insincere', 'sincere')",-0.4407088,-0.40965748,0.25994292,0.046500504,6.3493576,6.422013,1.64679,1.6874181,-0.0406281
60,0.41322866,1.1380489,"('inefficient', 'efficient')",-1.679,-1.4169766,-0.34509653,-0.25987676,-0.5833363,-0.121026404,-0.5485511,-0.1649577,-0.3835934
7,0.41028455,0.5346476,"('insensitive', 'sensitive')",-0.5892345,-0.63831484,-0.35470507,-0.45555323,1.2108171,1.1471597,0.1692905,0.1469848,0.0223057
49,0.39391357,0.39024937,"('unable', 'able')",0.66067946,1.0194012,0.8495229,0.8675479,0.21133341,0.44270396,0.5288624,0.6799756,-0.1511132
78,-0.3893013,-0.36192155,"('nonresilient', 'resilient')",2.0781262,2.524581,2.6424253,2.856992,0.12872685,0.39901707,1.1149943,1.3546671,-0.2396728
50,-0.38424262,-0.45649058,"('clumsy', 'skillful')",1.3743584,1.5482806,0.9284258,1.075499,0.21347775,0.5667468,0.5330048,0.6835089,-0.1505041
37,0.3695253,0.45751965,"('fake', 'genuine')",0.26695052,-0.13020971,-0.518773,-0.7632651,0.7962705,0.7703521,0.2284933,0.0835992,0.1448941
29,0.36614758,0.06176032,"('unfair', 'fair')",0.04051423,0.32317132,-0.10657158,0.017249249,0.180736,-0.10384257,0.1202066,0.0745846,0.045622
36,-0.3643683,-1.2698746,"('hostile', 'amicable')",0.8600818,0.7903302,0.08359621,0.05669198,0.21262023,-0.14506377,0.1979825,-0.1419791,0.3399616
3,-0.36294556,-0.034496397,"('repellent', 'pleasant')",-1.2543147,-0.8335441,-0.78428864,-0.69580543,0.13241246,0.15772541,-0.5672841,-0.3515301,-0.215754
32,0.3581963,0.5727605,"('unkind', 'kind')",1.79195,1.6699567,1.8868537,1.6666573,1.7591302,1.988409,1.4490325,1.4744459,-0.0254134
6,0.3415152,-0.06879471,"('distant', 'open')",1.4790746,1.6650165,0.6599275,0.7474269,0.6970321,0.73868346,0.7943873,0.770583,0.0238043
66,-0.34069228,-0.4597372,"('inactive', 'active')",0.49939555,0.44891047,0.041768715,0.037902392,1.4992849,1.1251451,0.4249392,0.2880552,0.136884
69,-0.32741308,-0.33107346,"('lazy', 'industrious')",1.2766606,1.8562713,0.976959,1.4898448,-0.6167551,-0.47275692,0.3273628,0.6355714,-0.3082086
79,-0.32248464,-0.6054003,"('wavering', 'unwavering')",1.2133995,1.0977151,0.3156622,0.22482446,0.41420126,0.26934382,0.4051946,0.2466208,0.1585738
35,0.29884624,-0.027541567,"('corrupt', 'incorrupt')",0.12675723,0.24914657,-0.15865196,0.019877672,0.29713136,-0.032830983,0.1410207,0.0521629,0.0888578
65,-0.29161903,0.038830638,"('insecure', 'secure')",-1.90016,-2.1116889,-0.48360845,-0.77021044,-0.31245816,-0.35983196,-0.7469614,-0.8007252,0.0537638
20,0.29066265,0.34437844,"('rough', 'thoughtful')",-0.37983716,-0.38962606,-0.81866515,-0.8401997,0.71301895,0.37254077,-0.0487052,-0.1282266,0.0795214
54,0.27156216,0.2821947,"('incapable', 'capable')",0.25667465,0.18241224,0.45165366,0.39758918,1.3125564,1.4654337,0.5731117,0.5819075,-0.0087958
28,0.26235062,0.24009424,"('disloyal', 'loyal')",-0.3532529,-0.5471756,-0.6758562,-0.7412872,1.3796421,1.2565293,0.1532209,0.0520402,0.1011807
25,-0.2567708,-0.35009813,"('egoistic', 'altruistic')",-0.01788453,0.24478936,0.16445479,0.41143686,1.6110241,1.6858162,0.3752059,0.4979861,-0.1227802
42,0.25439012,0.22363383,"('unreliable', 'reliable')",1.0201098,1.0740803,0.926508,1.0812709,-2.9042563,-2.6290605,-0.1758121,-0.0625188,-0.1132933
18,-0.23614055,-0.34841076,"('disagreeable', 'welcoming')",-0.21956071,-0.1191095,-0.16288148,-0.11697539,-0.05128066,0.15012902,-0.1674659,-0.1085916,-0.0588743
76,-0.2213482,0.27183628,"('anxious', 'daring')",-1.4865887,-1.4826754,-0.5846993,-0.6733097,-0.08494626,0.0815238,-0.5943956,-0.4506563,-0.1437393
21,-0.21331707,0.19924246,"('immoral', 'moral')",0.0462548,-0.06664532,0.47477442,0.43960005,-1.0801449,-0.9361798,-0.1931082,-0.0909957,-0.1021125
83,-0.18775302,-0.14677893,"('powerless', 'powerful')",0.38344416,0.37904426,-0.06423448,-0.09768646,-1.3424773,-1.4624711,-0.3027552,-0.3319731,0.0292179
52,-0.17380676,-0.9662201,"('irrational', 'rational')",0.12463629,0.009109877,0.0559069,0.08581614,-0.2749875,-0.30023786,-0.0670628,-0.292883,0.2258202
75,0.1727621,-0.109188944,"('meek', 'impulsive')",0.9440575,0.59159464,0.18014315,0.012496941,-0.07411252,-0.39886582,0.3057126,0.0240092,0.2817034
15,-0.15612282,-0.52737606,"('boring', 'funny')",-0.03260974,-0.4864885,-0.16082,-0.36159393,0.40701595,0.23592883,0.0143658,-0.2848824,0.2992482
8,-0.14654863,-0.4974523,"('unaffectionate', 'affectionate')",0.10367264,-0.14723782,-0.29360616,-0.5561513,1.1188631,1.070951,0.1955952,-0.0324726,0.2280678
84,0.12505317,0.18891421,"('inferior', 'superior')",0.36218214,0.48073062,-0.44927326,-0.27336156,0.5567001,0.5894532,0.1486655,0.2464341,-0.0977686
17,0.11831013,-0.1622051,"('nasty', 'nice')",-0.051536176,0.040233787,0.15453658,0.15920568,-0.27341694,-0.40258312,-0.0130266,-0.0913372,0.0783106
55,0.11756027,0.45003423,"('incompetent', 'clever')",-2.3320246,-2.264262,-1.3812588,-1.4384618,-0.4555997,-0.36732993,-1.0128307,-0.9050048,-0.1078259
68,-0.114364006,-0.09139399,"('dependent', 'independent')",-1.2939299,-0.9403857,-0.9356444,-0.76017886,-0.41170007,-0.45851034,-0.6889096,-0.5626172,-0.1262924
58,0.11128505,0.022746898,"('undiscriminating', 'discriminating')",-1.2273066,-1.724116,-0.51086867,-0.894687,0.31343275,-0.013147275,-0.3283644,-0.6523008,0.3239364
19,-0.10537053,-0.13299152,"('inhospitable', 'hospitable')",1.152859,1.0701816,0.37156558,0.40212652,0.37968364,0.501851,0.4496844,0.4602919,-0.0106075
13,-0.07361324,0.42474547,"('impolite', 'polite')",-0.19592704,-0.435665,0.2894044,0.121507175,-0.19421026,-0.062163882,-0.0435865,0.0121059,-0.0556924
88,-0.06548546,-0.13088438,"('low', 'eminent')",-0.20463778,-0.45227513,-0.6982222,-0.8051836,-0.022361578,0.10921909,-0.2476768,-0.319781,0.0721042
51,0.052963015,0.42769364,"('uneducated', 'educated')",-0.091761455,-0.0635895,-0.12283054,-0.046750244,0.07509634,0.24660245,-0.0216332,0.1409891,-0.1626223
61,0.045811266,0.0451603,"('illogical', 'logical')",-0.61623085,-0.5947201,0.16947554,0.13548541,0.32376227,0.23824485,-0.0192954,-0.0439574,0.024662
48,-0.03005546,0.02309196,"('unintelligent', 'intelligent')",-0.12857896,-0.13964532,-0.12187585,-0.17981824,-0.026126396,0.17703041,-0.0766592,-0.0298353,-0.0468239
82,0.011457518,0.094924,"('poor', 'rich')",-0.31486213,-0.31515235,-0.70788777,-0.7924878,6.156626,6.4506254,1.2863334,1.3594773,-0.0731439
0,-0.0027860776,0.17192054,"('unsociable', 'sociable')",-0.23209678,-0.62639683,0.48085997,0.05029425,-0.5904349,-0.632871,-0.0861145,-0.2592632,0.1731487
