,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
12,1.1219649,0.94142246,"('unsupportive', 'supportive')",1.8672854,1.7323966,1.7064755,1.5130259,-1.274399,-1.2520154,0.8553316,0.7337074,0.1216242
26,1.1088444,1.188257,"('hardhearted', 'benevolent')",0.9271898,0.9522561,0.7261361,0.61902857,1.2650356,1.4876008,1.0068015,1.0617856,-0.0549841
69,-1.0840983,-0.8870857,"('lazy', 'industrious')",0.24701878,0.43434665,0.46647328,0.3692709,-0.66926885,-0.58579403,-0.2599688,-0.1673155,-0.0926533
73,1.064758,0.9415477,"('helpless', 'self-reliant')",0.79370534,0.85573846,-0.70073897,-0.6994695,-3.4903243,-3.4177806,-0.58315,-0.579991,-0.003159
58,-1.04679,-1.086543,"('undiscriminating', 'discriminating')",0.07122243,-0.023241214,0.6858178,0.35737833,0.11154211,0.006218728,-0.0445519,-0.1865468,0.1419949
47,-1.0143262,-0.919373,"('stupid', 'smart')",1.3633317,1.334836,0.96256596,1.024857,5.4163985,5.244888,1.6819925,1.671302,0.0106905
44,-0.9680056,-0.9995417,"('prejudiced', 'unprejudiced')",-0.3561281,-0.21547887,-0.6731044,-0.4540144,-1.7451528,-1.6590904,-0.9355977,-0.8320314,-0.1035663
45,-0.9052901,-1.0351325,"('incompetent', 'competent')",1.2248822,0.91930634,0.37930313,0.22907951,-0.24626751,-0.51619416,0.1131569,-0.1007352,0.2138921
41,-0.8819464,-0.6664433,"('unforgiving', 'forgiving')",-0.5651401,-0.6043957,1.1353153,1.046212,0.15649071,0.18263623,-0.0388201,-0.0104977,-0.0283224
39,0.8815027,0.9996221,"('exploitative', 'cooperative')",0.06836783,0.14692378,1.7792974,1.8541284,-0.015000526,-0.05409567,0.6785418,0.7366446,-0.0581028
86,0.84375,0.54074466,"('uninfluential', 'influential')",0.9873056,0.8142405,0.56905746,0.35905886,0.1365439,0.022430306,0.6341643,0.4341186,0.2000457
23,0.8218248,0.44559404,"('insincere', 'sincere')",0.69875854,0.39634547,0.70263815,0.5973341,5.9845157,5.496574,2.0519342,1.7339618,0.3179724
35,-0.8199737,-0.4747844,"('corrupt', 'incorrupt')",-2.3222833,-2.067972,-1.9963822,-1.9661726,-0.80669177,-0.48997542,-1.4863328,-1.2497261,-0.2366067
74,0.8068529,0.55682844,"('undedicated', 'dedicated')",0.19258304,0.20197876,0.98752785,0.8632435,0.40784886,0.42120835,0.5987031,0.5108148,0.0878883
7,0.8068187,0.5817665,"('insensitive', 'sensitive')",1.1696401,0.89511174,0.7556116,0.6814677,1.0626535,0.8483206,0.948681,0.7516667,0.1970143
22,-0.78637236,-0.79073584,"('untrustworthy', 'trustworthy')",0.224057,0.26478243,1.1116444,1.2094246,-0.8623432,-0.86215997,-0.0782535,-0.0446722,-0.0335813
38,-0.78123647,-0.81975675,"('untruthful', 'truthful')",0.07896477,0.021928873,-0.64607507,-0.82700396,0.14203683,0.08860798,-0.3015775,-0.384056,0.0824785
66,-0.76444805,-0.74031997,"('inactive', 'active')",0.27472576,0.36276639,1.0529947,0.8303284,0.826724,0.8527582,0.3474991,0.3263833,0.0211158
85,-0.75974405,-0.3214392,"('insignificant', 'prestigious')",-0.17729728,0.07966852,-1.0910106,-1.1573594,-0.31268865,-0.10768486,-0.5851851,-0.3767037,-0.2084814
27,0.7369901,0.6688037,"('hardhearted', 'softhearted')",1.1423148,1.0336094,0.34956682,0.27841157,1.56026,1.5256264,0.947283,0.8766128,0.0706702
79,-0.68451333,-0.54105,"('wavering', 'unwavering')",0.05811707,0.11496635,-1.6860337,-1.8043753,-0.22327504,-0.2977839,-0.6339262,-0.6320607,-0.0018655
50,-0.65639275,-0.7220791,"('clumsy', 'skillful')",0.4726105,0.4557891,-0.0897491,-0.1433385,0.18570493,0.18308948,-0.0219566,-0.0566348,0.0346782
30,0.64348936,0.5135751,"('intolerant', 'tolerant')",1.5508745,1.4588207,0.3294008,0.41977322,1.2990545,1.3578845,0.9557048,0.9375134,0.0181914
84,0.63187516,0.70554113,"('inferior', 'superior')",-0.3221509,-0.27304044,0.4034596,0.37586913,0.61683154,0.6104173,0.3325039,0.3546968,-0.0221929
78,-0.6293658,-0.77394366,"('nonresilient', 'resilient')",0.80212504,0.5873618,1.2066544,0.9632495,0.827525,0.66771907,0.5517347,0.3610967,0.190638
65,0.6163972,0.3353962,"('insecure', 'secure')",-0.04944368,-0.2328626,0.8022289,0.8769306,-0.03347061,-0.24363224,0.333928,0.183958,0.14997
29,-0.6091393,-0.39556226,"('unfair', 'fair')",-1.4389898,-1.4068961,-0.48971757,-0.5493794,-0.70368236,-0.81496245,-0.8103822,-0.7917001,-0.0186821
9,0.57644033,0.4464391,"('unaffectionate', 'caring')",0.33409175,0.2969445,0.14053467,-0.11831554,1.059821,1.0509808,0.5277219,0.4190122,0.1087097
55,0.576166,0.22734094,"('incompetent', 'clever')",0.3686887,0.10962619,0.97398156,1.0084223,0.25080544,0.12828502,0.5424104,0.3684186,0.1739918
64,-0.5709995,-0.6195191,"('shy', 'confident')",0.8899634,0.9004129,1.2019612,1.2464176,-6.0061717,-5.7947,-1.1213117,-1.0668472,-0.0544645
52,-0.5651014,-0.25826734,"('irrational', 'rational')",-0.20735973,-0.06651469,-1.4958593,-1.5980117,-0.6897018,-0.5594884,-0.7395055,-0.6205705,-0.118935
53,-0.5355258,-0.51312554,"('uncreative', 'creative')",-0.10587658,-0.13423888,-0.078311116,-0.29296485,1.2564156,1.1640397,0.1341755,0.0559276,0.0782479
60,0.51346976,0.09404457,"('inefficient', 'efficient')",1.9255801,1.6379664,1.5648886,1.5605998,0.5084128,0.302312,1.1280879,0.8987306,0.2293573
3,0.51260626,0.33885354,"('repellent', 'pleasant')",0.26182854,0.14751644,0.8824906,0.98988044,0.335193,0.16552925,0.4980296,0.4104449,0.0875847
0,-0.5070401,-0.6557908,"('unsociable', 'sociable')",0.55761254,0.37061077,0.74453735,0.71038616,-0.21329066,-0.23732455,0.1454548,0.0469704,0.0984844
83,-0.48908514,-0.54903114,"('powerless', 'powerful')",1.1539987,1.0979122,-0.4443916,-0.48258084,-1.0146549,-0.9887328,-0.1985332,-0.2306082,0.032075
28,-0.4738,-0.58030653,"('disloyal', 'loyal')",-0.04066132,-0.30258185,-0.17126282,-0.37848818,1.0342144,0.80242527,0.0871226,-0.1147378,0.2018604
42,-0.47273654,-0.6271896,"('unreliable', 'reliable')",1.4332502,1.4240104,1.2730833,1.1757531,-2.474083,-2.4982967,-0.0601215,-0.1314307,0.0713092
24,0.4656439,0.29989794,"('dishonest', 'honest')",0.603878,0.5209649,-0.020717666,0.12652797,0.8183506,0.77438706,0.4667887,0.4304445,0.0363442
80,0.44972378,0.13402942,"('dominated', 'dominating')",0.77874017,0.5174754,1.7166079,1.647863,-0.8973158,-1.0151162,0.511939,0.3210629,0.1908761
21,0.42707765,0.1402303,"('immoral', 'moral')",2.3691213,2.0993779,0.627819,0.7420277,-0.45346698,-0.6588852,0.7426378,0.5806877,0.1619501
25,-0.41422752,-0.26442358,"('egoistic', 'altruistic')",-0.29943684,-0.25895494,-0.3920781,-0.44620758,1.1679513,1.2165099,0.0155522,0.061731,-0.0461788
59,-0.36579064,-0.07876173,"('foolish', 'wise')",1.0552691,1.1374785,-1.1057884,-1.1300478,-0.14192429,0.0060541388,-0.1395585,-0.0163192,-0.1232393
2,-0.35124946,-0.34821826,"('unlikable', 'likable')",0.16876581,0.27381372,1.0891851,1.1463413,0.5296821,0.59623075,0.3590959,0.4170419,-0.057946
54,0.32846707,0.23079546,"('incapable', 'capable')",1.0905404,1.0666264,-0.1826702,-0.25240383,0.67778844,0.6296183,0.4785314,0.4186591,0.0598723
76,0.31993955,0.08138579,"('anxious', 'daring')",-0.32925195,-0.38232931,0.6105136,0.6250796,0.74848115,0.57617426,0.3374206,0.2250776,0.112343
75,-0.3179894,-0.2151978,"('meek', 'impulsive')",-0.7059993,-0.5935117,-1.3189878,-1.3416549,-0.6483031,-0.554153,-0.7478199,-0.6761293,-0.0716906
87,-0.3071851,-0.45815793,"('unsuccessful', 'successful')",0.19745694,0.1326368,1.2569871,1.0705144,0.68779355,0.5413684,0.4587631,0.3215904,0.1371727
33,0.30429587,0.57254225,"('wrong', 'right')",0.20484546,0.42542654,-0.3836973,-0.30350995,-0.8593098,-0.66521275,-0.1834664,0.0073115,-0.1907779
11,0.2921959,-0.03099195,"('unhelpful', 'helpful')",0.6194936,0.31752643,0.5329396,0.365973,2.375579,2.1240077,0.9550521,0.6941288,0.2609233
15,-0.28977475,-0.14426921,"('boring', 'funny')",0.04088285,0.12516563,-1.1977147,-1.1851963,0.2842144,0.29467413,-0.2905981,-0.2274064,-0.0631917
40,-0.28131002,-0.23720407,"('stingy', 'generous')",0.17513686,0.121460855,0.591631,0.44064987,-1.4383377,-1.5136802,-0.23822,-0.2971934,0.0589734
68,0.25659025,0.0297332,"('dependent', 'independent')",0.4022109,0.26848447,-0.10548454,-0.2098318,-0.5272524,-0.7235135,0.0065161,-0.1587819,0.165298
14,-0.25595382,-0.35917246,"('antisocial', 'social')",1.359046,1.1950748,1.3937678,1.4824489,-0.4835893,-0.62292844,0.5033177,0.4238557,0.079462
61,0.24675603,0.22620493,"('illogical', 'logical')",0.31249976,0.25305635,-0.32945475,-0.31911832,0.1644418,0.054997377,0.0985607,0.0537851,0.0447756
13,-0.21958314,-0.31703648,"('impolite', 'polite')",1.3768508,1.3261255,0.6473666,0.7791023,0.371931,0.2638019,0.5441414,0.5129983,0.0311431
70,0.21527964,-0.17486547,"('lethargic', 'energetic')",1.7455581,1.5431666,1.2126329,1.0941743,1.2367201,0.9618195,1.1025476,0.8560737,0.2464739
8,0.20576574,0.31423095,"('unaffectionate', 'affectionate')",0.06596325,0.08747461,-0.0922357,-0.34804407,0.10880901,0.2875293,0.0720756,0.0852977,-0.0132221
71,-0.19143766,-0.114240184,"('diffident', 'self-confident')",0.8190118,0.81777436,0.208626,0.118269,0.2911789,0.2839404,0.2818448,0.2764359,0.0054089
82,-0.1646533,-0.33884358,"('poor', 'rich')",0.2845155,0.055191033,-0.31275368,-0.36892498,6.073243,5.5915513,1.4700879,1.2347435,0.2353444
34,0.12464596,-0.06266994,"('mean', 'honorable')",0.98195773,0.8604352,0.2008779,0.10223888,6.1471977,5.769936,1.8636699,1.667485,0.1961849
18,-0.102864,0.031449914,"('disagreeable', 'welcoming')",-0.5679658,-0.35498843,-0.49366274,-0.30977538,-0.62230474,-0.49911964,-0.4466993,-0.2831084,-0.1635909
1,-0.09349259,-0.023409279,"('unfriendly', 'friendly')",-0.56739116,-0.5530907,-0.15448478,-0.43982762,1.5386646,1.5980811,0.180824,0.1454384,0.0353856
20,0.08853244,-0.05754666,"('rough', 'thoughtful')",-0.13457066,-0.2050153,0.61596465,0.6306521,0.98541826,1.0209221,0.3888362,0.3472531,0.0415831
77,-0.07587345,-0.24599698,"('unmotivated', 'motivated')",1.5594633,1.2059993,0.49721587,0.41291496,-0.86220443,-1.0009447,0.2796503,0.0929931,0.1866572
46,-0.06816134,-0.4568769,"('uncompetitive', 'competitive')",0.90227085,0.5790265,1.5896211,1.500684,0.05009595,-0.14211923,0.6184567,0.3701786,0.2482781
67,0.05769734,0.08201271,"('doubtful', 'determined')",0.82758754,0.91638464,1.1372142,1.2293785,-0.4553997,-0.35984743,0.3917748,0.4669821,-0.0752073
63,0.057628088,-0.28728205,"('unperceptive', 'insightful')",2.1046548,1.7847549,1.916713,1.6600055,1.5030403,1.2096691,1.395509,1.0917869,0.3037221
43,0.04260551,-0.09210434,"('irresponsible', 'responsible')",1.839646,1.6978972,0.9696052,0.94971913,0.85849124,0.84908664,0.927587,0.8511497,0.0764373
49,-0.04051982,-0.20052275,"('unable', 'able')",1.5420499,1.3635951,-0.40167266,-0.4919908,-0.026294317,-0.25061327,0.2683907,0.1051171,0.1632736
88,0.014494242,-0.021393878,"('low', 'eminent')",0.32843372,0.32327095,-1.1522847,-1.0817575,0.24474925,0.1781205,-0.1411519,-0.15044,0.0092881
51,-0.014305547,-0.18935929,"('uneducated', 'educated')",1.7603675,1.5556315,0.8223787,0.8119858,0.77509916,0.62966865,0.8358849,0.7019817,0.1339032
81,0.013542719,-0.30010903,"('submissive', 'aggressive')",1.58715,1.2625802,1.7927599,1.8650795,-0.070364214,-0.2242848,0.8307721,0.6508164,0.1799557
37,-0.00860028,-0.24406847,"('fake', 'genuine')",0.42886218,0.26538983,0.25796962,0.14281094,0.35359377,0.29430634,0.2579563,0.1146097,0.1433466
57,-0.008369315,-0.15516575,"('unimaginative', 'imaginative')",0.55888253,0.47829324,-0.42842817,-0.60935897,-2.1388037,-2.1206906,-0.5041797,-0.6017305,0.0975508
32,-0.0072547644,-0.07736726,"('unkind', 'kind')",-0.11539471,-0.19028495,1.3141613,1.316222,1.266767,1.1920397,0.6145697,0.5601524,0.0544173
10,0.0043718256,-0.19310996,"('unsympathetic', 'sympathetic')",0.8364342,0.5947543,0.47570163,0.3581208,0.34490606,0.16477792,0.4153534,0.2311358,0.1842176
