,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
11,0.6082962,0.6155219,"('unhelpful', 'helpful')",0.31855756,0.12996843,0.81746083,0.76750916,-1.2164515,-1.2696322,-1.098892,-1.1090155,1.7868159,1.738752,0.2026312,0.1455173,0.0571139
22,-0.5791447,-0.13350749,"('untrustworthy', 'trustworthy')",-1.5994977,-1.1925641,1.372988,1.5563202,-0.831098,-0.63750315,-0.8031076,-0.6092047,-1.5861036,-1.3782206,-0.6709939,-0.3991133,-0.2718806
32,0.5768312,0.45954967,"('unkind', 'kind')",-0.16446637,-0.3817909,0.40943593,0.4742447,-2.3589013,-2.3075202,-0.5377897,-0.5787534,-0.0015621036,0.030719675,-0.3460754,-0.383925,0.0378496
43,0.5443871,0.8008187,"('irresponsible', 'responsible')",-0.29054135,-0.2680284,0.5907406,0.7361987,-2.2412877,-2.2626703,-0.8665168,-0.9353421,-0.24305183,-0.20313337,-0.4177117,-0.3553594,-0.0623523
33,0.53519785,0.2311126,"('wrong', 'right')",0.31027135,0.29644385,-0.15961291,-0.24704728,0.62512684,0.5235538,0.32599932,0.16951686,-0.75574094,-0.86004996,0.1468736,0.0189216,0.127952
78,0.5306304,0.7677279,"('nonresilient', 'resilient')",1.0101632,0.8799466,0.29238722,0.31180692,-0.3277618,-0.25960714,1.4393778,1.5763105,1.6073405,1.5510167,0.7586896,0.8045336,-0.045844
84,0.5173626,0.5766646,"('inferior', 'superior')",0.9091265,1.0150542,0.79562354,0.8001792,0.26830602,0.24425209,1.0755368,1.082647,0.68592334,0.69169384,0.7086465,0.7350818,-0.0264353
77,-0.5119285,-0.0508938,"('unmotivated', 'motivated')",-0.40812102,-0.33337376,-0.11951446,-0.11333276,-1.7286079,-1.8472127,-0.33519801,-0.28984088,-0.6645692,-0.80414784,-0.6279898,-0.5731336,-0.0548562
70,-0.4823504,0.052311707,"('lethargic', 'energetic')",-0.4471853,-0.26516625,1.5321059,1.6654109,-0.503446,-0.39395797,-0.06779882,0.08917398,-0.68532026,-0.58900297,-0.1089992,0.0931282,-0.2021274
40,-0.48210576,-0.4793949,"('stingy', 'generous')",-0.05353227,0.1957201,-0.72280496,-0.66153246,-1.2796131,-1.0551856,-0.6060647,-0.498819,-2.7086947,-2.728239,-0.9754693,-0.8712418,-0.1042275
50,0.48152807,0.33075368,"('clumsy', 'skillful')",-0.07112952,-0.43548673,0.63865036,0.5007376,1.0089124,1.0278707,1.84444,1.8945776,0.90572166,0.9228673,0.8013539,0.7068867,0.0944672
30,-0.47658798,-0.08345088,"('intolerant', 'tolerant')",-1.9628092,-1.4828138,0.6605374,0.9190036,-1.5013779,-1.4441596,-1.1660241,-1.0929209,-1.4100806,-1.3654828,-0.9760571,-0.758304,-0.2177531
56,0.4658891,0.7704016,"('impractical', 'practical')",-0.47486514,-0.35760695,1.1936327,1.2324293,-1.1624895,-1.2211715,-0.7635877,-0.870192,-1.2984881,-1.5044708,-0.3399848,-0.3251017,-0.0148831
10,-0.4498428,0.12220152,"('unsympathetic', 'sympathetic')",-0.7878683,-0.5877294,1.0800327,1.2872227,-2.4857292,-2.2890239,-0.56482613,-0.4927044,-0.3173492,-0.41585857,-0.5875972,-0.395982,-0.1916152
55,0.44261327,1.1469566,"('incompetent', 'clever')",-0.6577393,-0.2752026,2.400261,2.740475,-1.6471553,-1.4863089,-0.91289175,-0.7383788,-1.2995906,-1.1827191,-0.2790838,0.034137,-0.3132208
81,-0.43905193,0.15685026,"('submissive', 'aggressive')",-0.43952072,-0.215197,2.3186555,2.46932,-1.5831193,-1.5349541,-0.6402283,-0.69282174,-2.0310016,-2.1442788,-0.4690444,-0.3268469,-0.1421975
17,-0.43497193,-0.27774578,"('nasty', 'nice')",-0.49027637,-0.2389319,-0.84302515,-0.6925265,0.7525532,0.99164367,-0.0022954494,0.1621379,-0.4406756,-0.27011555,-0.2431152,-0.0542564,-0.1888588
38,0.42524105,0.13908614,"('untruthful', 'truthful')",0.48275918,0.311876,-0.21007407,-0.36212015,-0.1116092,-0.29184964,-0.55776525,-0.70279413,0.2798201,0.12043592,0.0513953,-0.1308943,0.1822896
27,-0.42171386,-0.7155911,"('hardhearted', 'softhearted')",-1.2548543,-1.4863187,-0.8151794,-0.9353349,-0.79286003,-0.8444107,-1.0335481,-1.0867574,0.06671128,0.12983553,-0.7085741,-0.8230962,0.1145221
13,0.42012542,0.7198869,"('impolite', 'polite')",-0.088996634,0.04635063,2.3304389,2.2823606,-0.7682576,-0.87603515,-0.6592572,-0.660272,-0.39525354,-0.39289504,0.1397999,0.186566,-0.0467661
39,0.41574985,0.43918747,"('exploitative', 'cooperative')",-0.22273296,-0.31821847,1.1590308,1.2557445,-0.45537764,-0.41585872,-0.13160057,-0.3049579,-0.0979705,-0.08799148,0.1111832,0.0946509,0.0165323
57,-0.40803316,0.07292906,"('unimaginative', 'imaginative')",-0.20096384,0.13030893,0.20195344,0.480918,-1.0987064,-0.7438183,-0.11420347,-0.013381779,-2.545853,-2.7263472,-0.694301,-0.4665652,-0.2277358
59,-0.37332267,-0.51217955,"('foolish', 'wise')",-0.40610123,-0.40222436,-1.1522869,-1.0759577,0.98124087,0.990539,1.2706249,1.2356197,-0.11478941,0.1516768,0.0342276,0.064579,-0.0303514
74,0.36890182,0.6194808,"('undedicated', 'dedicated')",0.06127232,0.3090708,1.0192595,1.190268,-0.42079943,-0.3274738,0.63828504,0.6685776,-0.08533187,-0.13012896,0.2635979,0.3882991,-0.1247012
69,-0.35399038,-0.8218932,"('lazy', 'industrious')",0.96683985,0.7479408,-1.6161237,-1.7443423,2.1476512,2.1183515,1.2278783,1.1519188,0.01955998,-0.0046022907,0.3986359,0.2412289,0.157407
7,0.3406709,0.65011007,"('insensitive', 'sensitive')",-0.6816789,-0.449893,1.2373426,1.4438068,-1.4669625,-1.3040873,-0.60281026,-0.473766,-0.4793585,-0.3768583,-0.2754661,-0.0851146,-0.1903515
18,-0.3098167,-0.2849837,"('disagreeable', 'welcoming')",-0.36562204,-0.1232822,-0.48180485,-0.39639068,-1.677877,-1.4856132,-0.07738631,0.012252793,-1.3850248,-1.2611637,-0.7162553,-0.5898635,-0.1263918
61,0.30435842,0.5770241,"('illogical', 'logical')",0.18768859,0.3603948,0.7082176,1.000108,-0.41751212,-0.252191,0.4272554,0.48151457,-0.43943185,-0.31567392,0.1284293,0.3085294,-0.1801001
14,-0.2644195,0.49578622,"('antisocial', 'social')",-0.86063945,-0.34265074,0.7564029,1.0216631,-1.3802981,-1.1386274,0.32374114,0.5222654,-1.4114462,-1.2399015,-0.4727765,-0.1135775,-0.359199
0,-0.26001737,0.1300097,"('unsociable', 'sociable')",-0.8025675,-0.6224799,1.0381813,1.1122708,-0.87586397,-0.8463644,-0.021065734,0.044747457,-0.41121882,-0.48329931,-0.222092,-0.1108526,-0.1112394
34,0.24920714,0.17503336,"('mean', 'honorable')",0.44469804,0.33466798,-0.20673935,-0.20113319,-0.80412203,-0.8366937,0.1895106,0.21268992,5.171656,5.310538,0.8407017,0.8325171,0.0081846
15,0.24406275,0.1505927,"('boring', 'funny')",-0.7468805,-0.707546,-0.7409218,-0.6145985,0.6636983,0.6644789,0.14098209,0.19343132,0.03595472,0.21499464,-0.0671841,-0.0164412,-0.0507429
76,-0.21848041,0.12411919,"('anxious', 'daring')",-0.52426744,-0.49952626,1.9890368,1.9786859,-0.91593015,-0.84644777,0.5168853,0.50340503,-0.35540912,-0.33231515,0.0819725,0.1546535,-0.072681
41,0.21133459,0.3690276,"('unforgiving', 'forgiving')",-0.5230464,0.07413162,0.015935024,0.3751271,-1.3695555,-1.0785997,-0.4806636,-0.29765052,-0.41295582,-0.32495636,-0.4264919,-0.1471534,-0.2793385
21,0.20994683,0.7423941,"('immoral', 'moral')",-1.4388492,-1.12729,1.3521749,1.5772468,-1.7843262,-1.6728029,-1.2005737,-1.1041393,-2.1543505,-2.0159316,-0.8359963,-0.6000872,-0.2359091
80,-0.20713022,0.39390764,"('dominated', 'dominating')",-0.4178816,-0.23393257,1.6404052,1.8489587,0.31989783,0.46062204,0.088130444,0.16848971,-0.96466917,-0.85260326,0.0764587,0.2975737,-0.221115
42,-0.1915633,-0.06914616,"('unreliable', 'reliable')",-0.9714879,-0.88733625,-0.5148232,-0.3292389,0.21568649,0.39555582,0.11972354,0.13692585,-3.3752944,-3.4876826,-0.7862931,-0.7068203,-0.0794728
47,0.18349326,0.27893826,"('stupid', 'smart')",-0.18574744,-0.12455589,0.719082,0.84728414,-1.0093086,-0.91660255,0.09261892,0.11570343,3.4932961,3.7431347,0.5489057,0.657317,-0.1084113
64,-0.18319446,0.25809088,"('shy', 'confident')",-0.817187,-0.44249266,0.34417713,0.50880224,0.33143368,0.4451024,-0.3407421,-0.2997532,-5.9588733,-6.121237,-1.1040643,-0.9419146,-0.1621497
82,-0.16595799,-0.018631537,"('poor', 'rich')",-0.41117507,-0.54274094,0.33507568,0.29091465,-1.4551332,-1.4471605,-0.6716182,-0.53683114,4.656558,4.950491,0.3812915,0.4493403,-0.0680488
28,-0.15378089,-0.3275839,"('disloyal', 'loyal')",-0.6148842,-0.82603943,-0.19166653,-0.07170738,-1.5311553,-1.468023,-0.015604061,-0.074152455,0.08246401,0.072873905,-0.4041045,-0.4491054,0.0450009
52,0.14140287,-0.31420127,"('irrational', 'rational')",-1.2138246,-1.2761533,-2.769551,-2.7632833,-0.06393345,-0.12007287,0.3601253,0.23823775,-0.07594828,-0.015725289,-0.6036215,-0.708533,0.1049115
6,-0.14128868,-0.64063776,"('distant', 'open')",0.25900316,0.17832989,-2.371429,-2.3394022,0.92396927,1.0322334,0.80640846,0.80548435,0.5528795,0.74509263,0.0049238,-0.0364833,0.0414071
36,-0.13811548,-0.7619511,"('hostile', 'amicable')",1.3766782,1.2101489,-2.1814265,-2.2765255,0.8766996,0.9496052,0.7899386,0.8694945,0.86666465,0.9259652,0.2650732,0.1527895,0.1122837
60,-0.12706673,0.2924702,"('inefficient', 'efficient')",-0.7830582,-0.669503,1.6370498,1.7194284,-1.7860596,-1.8507187,-0.8745686,-0.9718142,-1.2269262,-1.3826106,-0.5267716,-0.4771247,-0.0496469
79,0.1214017,-0.2350282,"('wavering', 'unwavering')",0.7975185,0.610492,-1.415469,-1.501426,0.115290426,0.21759899,1.2980675,1.2794691,0.6024908,0.58939934,0.2532166,0.1600842,0.0931324
16,0.110087365,-0.04144042,"('unpopular', 'popular')",-0.39202672,-0.49113402,-1.560493,-1.5533074,0.21355172,0.21182747,0.31692967,0.36866504,0.31093898,0.288422,-0.1668353,-0.2028279,0.0359926
67,-0.100888185,-0.030885603,"('doubtful', 'determined')",0.092282265,0.19142644,0.34826645,0.33273944,0.14429241,0.02003653,0.043578923,-0.11994366,-0.90197885,-1.1037362,-0.0624078,-0.1183938,0.055986
73,0.09986709,-0.042355984,"('helpless', 'self-reliant')",-0.69341147,-0.63786423,0.6748439,0.6703818,1.894825,1.8850101,-0.35388207,-0.34499502,-2.8027878,-2.904687,-0.1967576,-0.229085,0.0323274
88,0.09123834,-0.021391764,"('low', 'eminent')",0.31445193,0.22205254,0.21671428,0.19337097,-1.5962569,-1.5009054,0.07015834,-0.03031539,-0.8943125,-1.0070876,-0.2996677,-0.3573794,0.0577117
72,0.077042826,0.11903545,"('unambitious', 'ambitious')",0.2707174,0.16367522,0.49305624,0.35744187,-1.787574,-1.8744804,-0.8773832,-1.0292685,-1.3326266,-1.4208262,-0.5261279,-0.6140704,0.0879425
75,-0.07574023,-0.1763831,"('meek', 'impulsive')",0.48822954,0.5410882,-0.33131567,-0.3316779,1.737735,1.8860705,-0.059988186,0.08190612,0.6956801,0.7185886,0.4091001,0.4532654,-0.0441653
65,-0.07294764,0.45252314,"('insecure', 'secure')",-1.2240494,-1.1047248,1.3285372,1.4429181,-1.7765224,-1.8137705,-0.5151491,-0.49270427,-1.2355021,-1.1649292,-0.5826056,-0.4467812,-0.1358244
24,-0.068110116,0.004400082,"('dishonest', 'honest')",-0.9710946,-0.85800767,0.6385178,0.8939279,-2.057085,-1.9442103,-1.0341178,-1.1556393,-0.6849821,-0.69090015,-0.6961454,-0.6250716,-0.0710738
5,-0.06103684,-0.50405604,"('distant', 'outgoing')",0.28714502,0.24428114,-2.2632215,-2.2899933,1.5555508,1.6147211,0.95260954,0.9758769,0.5499278,0.79505765,0.1701624,0.1393146,0.0308478
53,0.05742218,-0.053927876,"('uncreative', 'creative')",0.36445278,0.14498118,-0.7051841,-0.61874884,-1.1812198,-1.1463436,1.2282722,1.1550431,1.519158,1.4528185,0.2138169,0.1556371,0.0581798
20,0.034759283,0.092353605,"('rough', 'thoughtful')",0.26062554,0.23450424,0.3197184,0.41041154,-0.94548416,-0.843809,0.20148449,0.32281423,-0.6693754,-0.4422759,-0.1330453,-0.0376669,-0.0953784
51,-0.011230659,0.4497651,"('uneducated', 'educated')",-0.027128704,0.18782188,1.4637687,1.5254601,-0.9492749,-0.9400992,0.04003953,0.14015289,-0.585818,-0.58574367,-0.0116073,0.1295595,-0.1411668
