,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
48,1.8739024,1.3940942,"('unintelligent', 'intelligent')",1.2838829,1.2311584,0.62784123,0.6181371,1.2618755,1.0811299,0.1807456
0,1.8673246,1.3877462,"('unsociable', 'sociable')",-0.14366294,-0.19236463,-0.11213784,-0.11506591,0.5371746,0.3601052,0.1770694
37,1.8605117,1.6567905,"('fake', 'genuine')",0.16382703,0.3040438,0.014625635,0.057031788,0.6796548,0.672622,0.0070328
23,1.817348,1.42361,"('insincere', 'sincere')",-0.3170632,-0.21588208,6.038723,6.0114126,2.5130026,2.4063802,0.1066224
19,-1.7157465,-1.5428426,"('inhospitable', 'hospitable')",-1.0359739,-0.97745925,-1.2428735,-1.2197088,-1.3315314,-1.2466702,-0.0848612
57,1.7129365,1.89431,"('unimaginative', 'imaginative')",0.7177459,0.77739733,-2.7569776,-2.4021366,-0.108765,0.0898569,-0.1986219
22,1.7090012,1.6689588,"('untrustworthy', 'trustworthy')",-0.5739484,-0.49487808,-0.45251173,-0.30080816,0.2275137,0.2910908,-0.0635771
33,-1.6958616,-1.4047803,"('wrong', 'right')",0.87860507,0.86515516,-1.325976,-1.3636719,-0.7144109,-0.6344323,-0.0799786
82,1.6321775,1.3988339,"('poor', 'rich')",-0.30355474,-0.28465182,6.6280174,6.480699,2.6522134,2.531627,0.1205864
12,1.6288613,1.5560073,"('unsupportive', 'supportive')",0.3846603,0.50143635,-2.036549,-1.878072,-0.0076758,0.0597905,-0.0674663
51,1.6094702,1.3381779,"('uneducated', 'educated')",-0.29022914,-0.27188385,0.094285816,0.14951062,0.4711756,0.4052682,0.0659074
28,1.5832607,1.4965004,"('disloyal', 'loyal')",0.32670626,0.24806376,1.5145724,1.4891798,1.1415131,1.0779147,0.0635984
86,1.5694169,1.2858418,"('uninfluential', 'influential')",0.58487827,0.63908666,-0.5287939,-0.4477625,0.5418338,0.4923886,0.0494452
52,-1.5596966,-1.2489021,"('irrational', 'rational')",-0.39009392,-0.58283323,-0.6406164,-0.88896126,-0.863469,-0.9068989,0.0434299
4,-1.527804,-0.749877,"('disliked', 'liked')",0.5274267,0.52695084,-7.132701,-6.9247274,-2.7110262,-2.3825512,-0.328475
63,1.4741131,1.4366257,"('unperceptive', 'insightful')",0.63738686,0.763105,0.5374989,0.67924416,0.8829997,0.9596583,-0.0766586
61,1.4698949,1.2384282,"('illogical', 'logical')",1.106209,0.9782633,0.62416786,0.613545,1.0667573,0.9434121,0.1233452
72,1.3714759,1.3362677,"('unambitious', 'ambitious')",0.6151077,0.7670317,-0.48665318,-0.3333092,0.4999768,0.5899967,-0.0900199
30,1.2702904,1.1127906,"('intolerant', 'tolerant')",0.5081131,0.63686556,0.37031692,0.54335576,0.7162402,0.7643373,-0.0480971
32,1.1919899,1.0115166,"('unkind', 'kind')",-0.17297472,0.002253659,0.83467585,0.85746264,0.617897,0.6237443,-0.0058473
74,1.1758195,1.1804098,"('undedicated', 'dedicated')",-0.10320683,0.025013559,-0.4781736,-0.3206868,0.1981463,0.2949122,-0.0967659
9,1.1382983,1.1530257,"('unaffectionate', 'caring')",0.18973887,0.26343378,0.75510794,0.83979374,0.6943817,0.7520844,-0.0577027
17,-1.0799892,-0.6827355,"('nasty', 'nice')",-0.90368307,-0.84654146,-0.99418926,-0.89573145,-0.9926205,-0.8083361,-0.1842844
50,-1.0780318,-0.96533865,"('clumsy', 'skillful')",-0.14425284,-0.09503577,-0.21046758,-0.28985435,-0.477584,-0.4500763,-0.0275077
44,-0.88178456,-0.86600494,"('prejudiced', 'unprejudiced')",-0.14669678,-0.14952897,-0.96345586,-1.0320946,-0.6639791,-0.6825428,0.0185637
77,-0.8341153,-1.2178453,"('unmotivated', 'motivated')",0.635595,0.46711177,-1.1625756,-1.2005783,-0.4536986,-0.6504373,0.1967387
18,-0.8178179,-0.8807222,"('disagreeable', 'welcoming')",-1.0284712,-1.119262,-0.98312616,-1.1126319,-0.9431384,-1.0375387,0.0944003
3,0.8074012,0.59500927,"('repellent', 'pleasant')",-0.010590456,-0.059803557,1.2893335,1.2448065,0.6953814,0.5933374,0.102044
64,0.79355484,0.6680263,"('shy', 'confident')",0.8457031,0.7581511,-6.1505547,-5.9847174,-1.5037656,-1.5195133,0.0157477
42,0.7860168,0.7307297,"('unreliable', 'reliable')",-0.11547574,-0.006766191,-2.8939068,-2.7538218,-0.7411219,-0.6766195,-0.0645024
87,0.7463416,0.5437805,"('unsuccessful', 'successful')",-0.073218964,0.034425236,0.7047098,0.8059432,0.4592775,0.461383,-0.0021055
2,0.7408249,0.6130401,"('unlikable', 'likable')",0.95142967,0.9974289,0.44104883,0.41699612,0.7111011,0.6758217,0.0352794
53,0.7384798,0.7037401,"('uncreative', 'creative')",0.7465148,0.7654741,0.3764774,0.37662008,0.6204907,0.6152781,0.0052126
68,0.7347485,0.46280986,"('dependent', 'independent')",-0.047065035,-0.13485543,-1.0344769,-1.1082653,-0.1155978,-0.2601036,0.1445058
67,-0.7098024,-0.81557614,"('doubtful', 'determined')",-0.37125906,-0.23407629,-0.60781354,-0.49407965,-0.5629583,-0.5145774,-0.0483809
41,0.6801699,1.0099788,"('unforgiving', 'forgiving')",-0.7418888,-0.7371043,-0.40940496,-0.32107276,-0.1570413,-0.0160661,-0.1409752
49,0.66453195,0.5638476,"('unable', 'able')",0.13686201,0.29696208,-0.30830035,-0.22757192,0.1643645,0.2110793,-0.0467148
15,-0.5785237,-0.5123394,"('boring', 'funny')",-0.32443044,-0.2709258,-0.7006813,-0.6342715,-0.5345451,-0.4725122,-0.0620329
20,0.53953016,0.54872024,"('rough', 'thoughtful')",0.14422026,0.23682708,0.4846164,0.5083484,0.3894556,0.4312986,-0.041843
66,-0.5310056,-0.37232393,"('inactive', 'active')",-0.850428,-0.75649464,0.3444651,0.4057155,-0.3456562,-0.2410343,-0.1046219
40,0.483497,0.57802254,"('stingy', 'generous')",0.16646199,0.15346721,-2.2365088,-2.3214025,-0.52885,-0.5299709,0.0011209
29,-0.45449305,-0.31040436,"('unfair', 'fair')",-0.21770984,-0.21814579,-0.314093,-0.25022882,-0.3287653,-0.259593,-0.0691723
34,-0.4485249,-0.48848024,"('mean', 'honorable')",0.43043303,0.49622554,5.486277,5.45647,1.8227285,1.8214051,0.0013234
27,-0.4226753,-0.45894653,"('hardhearted', 'softhearted')",0.10601173,0.09886901,0.75360847,0.6206846,0.1456483,0.086869,0.0587793
83,0.38884705,0.32587555,"('powerless', 'powerful')",1.0593908,1.1083934,-1.0497942,-0.980968,0.1328146,0.1511003,-0.0182857
84,-0.38218445,-0.41301948,"('inferior', 'superior')",0.41231441,0.44022244,0.6675166,0.7132562,0.2325489,0.2468197,-0.0142708
26,0.3661199,0.6439611,"('hardhearted', 'benevolent')",0.6147671,0.74269545,1.4857101,1.6107956,0.822199,0.9991508,-0.1769518
58,-0.28152207,-0.06498411,"('undiscriminating', 'discriminating')",0.8664365,0.9104008,-0.13596356,0.037844814,0.1496503,0.2944205,-0.1447702
73,0.27698377,0.38262677,"('helpless', 'self-reliant')",1.5833719,1.581298,-3.541167,-3.5641973,-0.5602705,-0.5334242,-0.0268463
54,-0.25560308,-0.048452135,"('incapable', 'capable')",-0.5643171,-0.40696213,0.19282772,0.2894341,-0.2090308,-0.0553267,-0.1537041
71,0.24952807,0.45717403,"('diffident', 'self-confident')",1.4226726,1.4483726,0.16246676,0.23430884,0.6115558,0.7132851,-0.1017293
1,-0.20972861,0.14705673,"('unfriendly', 'friendly')",0.5121875,0.506864,0.79995745,0.863474,0.3674721,0.5057983,-0.1383262
78,0.20588908,-0.01392208,"('nonresilient', 'resilient')",0.44321164,0.3336367,0.07140222,-0.0376495,0.2401677,0.0940217,0.146146
88,-0.20441097,-0.17081708,"('low', 'eminent')",-0.52505744,-0.33005735,-0.41063333,-0.36159748,-0.3800339,-0.2874906,-0.0925433
38,0.17747675,0.44694293,"('untruthful', 'truthful')",0.24305268,0.28835118,-0.3306045,-0.17277545,0.029975,0.1875062,-0.1575312
8,-0.08944888,0.051397488,"('unaffectionate', 'affectionate')",-0.6657721,-0.5984572,0.09400448,0.09458555,-0.2204055,-0.1508247,-0.0695808
47,-0.059989993,-0.023226865,"('stupid', 'smart')",0.5905288,0.6688736,5.4663887,5.391184,1.9989758,2.0122768,-0.013301
