,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
76,1.4483107,1.5586923,"('anxious', 'daring')",0.699365,0.76644075,0.7433455,0.85031796,0.9636738,1.0584837,-0.0948099
5,-1.4277862,-1.3629642,"('distant', 'outgoing')",-0.011327155,0.032063667,-0.21187589,-0.2569248,-0.5503298,-0.5292751,-0.0210547
79,-1.4158573,-1.393607,"('wavering', 'unwavering')",-0.79463464,-0.88849735,0.12203922,0.007161136,-0.6961509,-0.7583145,0.0621636
18,-1.3710736,-1.372604,"('disagreeable', 'welcoming')",0.54606384,0.6640563,-0.7689345,-0.6935156,-0.5313148,-0.4673545,-0.0639603
6,-1.3367375,-1.2493302,"('distant', 'open')",-0.35482508,-0.31234947,0.09104933,-0.018043686,-0.5335044,-0.5265744,-0.00693
30,1.3260638,1.5392169,"('intolerant', 'tolerant')",0.5576068,0.64690113,1.217587,1.3043444,1.0337525,1.1634875,-0.129735
88,-1.3041233,-1.3199874,"('low', 'eminent')",-0.3107854,-0.29302233,0.237482,0.20639585,-0.4591422,-0.4688713,0.0097291
39,1.3003463,1.3728962,"('exploitative', 'cooperative')",0.46027216,0.5191626,-0.2032214,-0.10446211,0.5191323,0.5958656,-0.0767333
65,1.2702789,1.2423946,"('insecure', 'secure')",0.0029888898,-0.062663436,-0.049169995,-0.0714579,0.4080326,0.3694244,0.0386082
35,-1.2625531,-1.3271214,"('corrupt', 'incorrupt')",-0.7913222,-0.9105405,-0.7286038,-0.82683367,-0.927493,-1.0214985,0.0940055
51,1.1743026,1.2097831,"('uneducated', 'educated')",0.24310616,0.24967736,0.5309061,0.5142794,0.6494383,0.6579133,-0.008475
20,1.1449583,1.2669153,"('rough', 'thoughtful')",0.35461503,0.39917174,0.85218656,0.89716995,0.78392,0.854419,-0.070499
48,1.1380676,1.0792136,"('unintelligent', 'intelligent')",-0.09064761,-0.28809193,0.41385165,0.40810195,0.4870905,0.3997412,0.0873493
13,1.1315563,1.1863952,"('impolite', 'polite')",0.654313,0.6614839,0.14847687,0.21880914,0.6447821,0.6888961,-0.044114
4,-1.1180089,-1.205205,"('disliked', 'liked')",-0.36065218,-0.1884556,-6.0957966,-5.886044,-2.5248192,-2.4265682,-0.098251
66,-1.0893233,-1.0007265,"('inactive', 'active')",0.73351955,0.760588,0.80366486,0.94297475,0.149287,0.2342788,-0.0849918
46,1.0889418,1.2661978,"('uncompetitive', 'competitive')",0.5292161,0.729423,0.034082264,0.24573052,0.5507467,0.747117,-0.1963703
22,1.0738425,1.3681087,"('untrustworthy', 'trustworthy')",-0.3767207,-0.10462202,-1.1726229,-1.0971348,-0.1585004,0.0554506,-0.213951
86,1.0547185,1.441496,"('uninfluential', 'influential')",-0.31615373,-0.107159734,-0.21373254,-0.1161355,0.1749441,0.4060669,-0.2311228
62,1.0523925,1.1758716,"('incompetent', 'brilliant')",0.987116,1.1048588,0.8117419,0.8707603,0.9504167,1.0504969,-0.1000802
34,-1.0468129,-0.6779543,"('mean', 'honorable')",0.6553054,0.7844035,6.145286,6.107705,1.9179262,2.0713847,-0.1534585
14,1.0442739,1.0803639,"('antisocial', 'social')",0.40301847,0.57026625,-0.8145143,-0.59394825,0.210926,0.3522273,-0.1413013
2,0.9734601,1.0880251,"('unlikable', 'likable')",1.0557353,1.1877278,0.3754487,0.45833248,0.801548,0.9113619,-0.1098139
12,0.9669325,1.0926543,"('unsupportive', 'supportive')",0.09174717,0.32331294,-1.4151566,-1.2244872,-0.1188256,0.0638267,-0.1826523
0,0.96009374,0.99935603,"('unsociable', 'sociable')",-0.28232837,-0.32833022,-0.5257356,-0.45959294,0.0506766,0.0704776,-0.019801
24,0.94975674,1.1972346,"('dishonest', 'honest')",-0.27053726,-0.13703394,0.7113487,0.6290576,0.4635228,0.5630861,-0.0995633
8,-0.87034,-1.0454088,"('unaffectionate', 'affectionate')",-0.5701844,-0.62692595,0.024723392,-0.10426627,-0.4719336,-0.5922004,0.1202668
21,0.8218931,1.0753219,"('immoral', 'moral')",-0.20148836,0.008409832,-0.94574434,-0.71867055,-0.1084465,0.1216871,-0.2301336
44,-0.8176313,-0.95514095,"('prejudiced', 'unprejudiced')",0.06872236,0.070485726,-1.3152804,-1.2441429,-0.6880631,-0.7095993,0.0215362
7,0.7999164,0.9204332,"('insensitive', 'sensitive')",-0.20207003,-0.14122209,0.6217702,0.69351786,0.4065389,0.4909097,-0.0843708
70,0.77355194,1.1173362,"('lethargic', 'energetic')",0.20905742,0.567869,1.0396179,1.201959,0.6740758,0.962388,-0.2883122
49,-0.7666838,-0.74287915,"('unable', 'able')",-0.08635549,-0.054467786,-0.27317584,-0.24642496,-0.3754051,-0.347924,-0.0274811
77,0.73703593,0.42461812,"('unmotivated', 'motivated')",-0.02160836,-0.10737792,-0.70684797,-0.6836337,0.0028599,-0.1221312,0.1249911
41,0.72066087,0.73875296,"('unforgiving', 'forgiving')",-0.24212255,-0.14273126,-0.08625182,-0.18334664,0.1307622,0.1375584,-0.0067962
67,0.68110716,0.6752246,"('doubtful', 'determined')",0.4591586,0.37304354,-0.09136641,0.0035415813,0.3496331,0.3506032,-0.0009701
71,0.66386,0.5284174,"('diffident', 'self-confident')",0.8167669,0.81692266,0.4714676,0.55570143,0.6506982,0.6336805,0.0170177
23,0.639101,0.6720004,"('insincere', 'sincere')",0.2399838,0.23211068,5.794359,5.546932,2.2244813,2.1503477,0.0741336
40,-0.6372632,-0.48123267,"('stingy', 'generous')",-0.5180023,-0.3578444,-1.5382442,-1.4641939,-0.8978365,-0.767757,-0.1300795
50,-0.63329196,-0.77477175,"('clumsy', 'skillful')",-0.2993672,-0.30438584,0.38596457,0.25336903,-0.1822315,-0.2752629,0.0930314
45,0.5627825,0.5820907,"('incompetent', 'competent')",-0.121148996,-0.012696863,0.004630508,-0.10269916,0.1487547,0.1555649,-0.0068102
1,-0.52289206,-0.44656023,"('unfriendly', 'friendly')",-0.13668393,-0.19343531,1.1948618,1.067395,0.1784286,0.1424665,0.0359621
37,0.46584752,0.68660474,"('fake', 'genuine')",-0.6154643,-0.5804122,0.39297578,0.46699652,0.0811197,0.191063,-0.1099433
32,0.42378148,0.38488704,"('unkind', 'kind')",-0.49257123,-0.42895722,0.85122466,0.7940504,0.2608116,0.2499934,0.0108182
61,0.408037,0.5790931,"('illogical', 'logical')",-0.63132733,-0.6264633,0.040277436,0.11182449,-0.0610043,0.0214848,-0.0824891
11,-0.38140932,-0.40905043,"('unhelpful', 'helpful')",0.4291432,0.39093408,2.5126169,2.448182,0.8534502,0.8100219,0.0434283
69,-0.37913552,-0.32973456,"('lazy', 'industrious')",1.5283202,1.6043928,-0.58222944,-0.4253019,0.1889851,0.2831188,-0.0941337
68,-0.3785215,-0.2512876,"('dependent', 'independent')",0.17273445,0.13728651,-0.57113993,-0.64818776,-0.2589757,-0.254063,-0.0049127
80,0.35953414,0.569131,"('dominated', 'dominating')",0.15162706,0.22212452,-0.93083096,-0.803812,-0.1398899,-0.0041855,-0.1357044
64,0.35805872,0.31470352,"('shy', 'confident')",0.05514484,0.17308037,-5.723972,-5.4287605,-1.770256,-1.6469922,-0.1232638
73,0.3333029,0.5567514,"('helpless', 'self-reliant')",0.33097923,0.4814721,-3.2085326,-2.974535,-0.8480835,-0.6454372,-0.2026463
87,0.3282068,0.23332755,"('unsuccessful', 'successful')",1.4298865,1.341669,1.0749285,1.2097857,0.9443405,0.9282607,0.0160798
27,-0.28957433,-0.34846526,"('hardhearted', 'softhearted')",-0.35546547,-0.36167133,0.9332561,0.7865681,0.0960721,0.0254772,0.0705949
9,0.28516328,0.25161162,"('unaffectionate', 'caring')",0.06973629,0.059116002,0.7472355,0.63418704,0.3673784,0.3149716,0.0524068
47,-0.26254198,-0.08841044,"('stupid', 'smart')",0.03326936,0.14795145,5.20428,5.077351,1.6583357,1.7122974,-0.0539617
3,0.24952021,0.6820131,"('repellent', 'pleasant')",-0.68356663,-0.50523335,-0.058933735,-0.0072758514,-0.1643267,0.0565013,-0.220828
17,-0.23351859,-0.1923118,"('nasty', 'nice')",-1.5174891,-1.518826,-0.7668307,-0.68002456,-0.8392795,-0.7970541,-0.0422254
19,-0.22969413,-0.37513626,"('inhospitable', 'hospitable')",-1.042988,-1.097601,-0.11836471,-0.226778,-0.4636823,-0.5665051,0.1028228
15,-0.22490174,-0.5787189,"('boring', 'funny')",0.15180188,-0.024130654,0.40251893,0.33261988,0.1098064,-0.0900766,0.199883
10,0.21237658,0.48686066,"('unsympathetic', 'sympathetic')",-1.042607,-0.8520011,-0.04288923,0.0069308877,-0.2910399,-0.1194032,-0.1716367
42,0.19326964,0.36780712,"('unreliable', 'reliable')",-0.009046581,0.19185698,-2.591073,-2.5104468,-0.8022833,-0.6502609,-0.1520224
33,0.18404411,0.09547827,"('wrong', 'right')",0.628044,0.57088214,-0.6637465,-0.6877674,0.0494472,-0.0071357,0.0565829
53,0.1745251,0.18994685,"('uncreative', 'creative')",-0.7044493,-0.7650923,0.9359349,0.8121763,0.1353369,0.0790103,0.0563266
63,-0.17395142,0.029373381,"('unperceptive', 'insightful')",0.8549697,1.0657142,1.5350083,1.6119373,0.7386755,0.9023417,-0.1636662
78,0.16912583,0.14219081,"('nonresilient', 'resilient')",0.62624353,0.60544777,0.58749664,0.68563247,0.4609553,0.477757,-0.0168017
29,0.16808194,0.339878,"('unfair', 'fair')",-0.8430573,-0.8064623,-0.77487665,-0.84462994,-0.483284,-0.4370714,-0.0462126
57,0.15819228,0.19606489,"('unimaginative', 'imaginative')",-0.59181285,-0.518403,-2.1802623,-2.1194751,-0.8712943,-0.8139377,-0.0573566
38,-0.15800795,-0.121791914,"('untruthful', 'truthful')",-0.031666324,-0.026276179,0.29077947,0.20718832,0.0337017,0.0197067,0.013995
58,-0.12346734,0.117185086,"('undiscriminating', 'discriminating')",0.17819351,0.34116304,0.06584258,0.1475372,0.0401896,0.2019618,-0.1617722
83,-0.12091919,-0.11776397,"('powerless', 'powerful')",0.0016666129,0.015130706,-0.6352709,-0.50635815,-0.2515078,-0.2029971,-0.0485107
59,-0.10686714,-0.20262372,"('foolish', 'wise')",0.2919764,0.19764277,0.4294496,0.34697354,0.2048529,0.1139975,0.0908554
81,0.058389377,0.1461978,"('submissive', 'aggressive')",0.6474054,0.6487027,0.012397736,0.13298671,0.2393975,0.3092957,-0.0698982
28,-0.05644562,-0.15709281,"('disloyal', 'loyal')",-0.38343096,-0.5509815,0.8847318,0.6193432,0.1482851,-0.029577,0.1778621
25,-0.053666554,-0.023037452,"('egoistic', 'altruistic')",-0.35346037,-0.38366428,0.9640947,0.9442249,0.1856559,0.1791744,0.0064815
54,-0.042488597,0.036954343,"('incapable', 'capable')",0.32105523,0.35813963,1.0526327,1.0613426,0.4437331,0.4854789,-0.0417458
26,-0.037118636,-0.16903386,"('hardhearted', 'benevolent')",1.3978225,1.425894,0.9747481,1.0845101,0.7784839,0.7804567,-0.0019728
82,-0.020708568,-0.10680193,"('poor', 'rich')",-0.42298004,-0.5315532,6.2543154,5.8791304,1.9368757,1.746925,0.1899507
