,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
44,-0.93696606,-0.7033217,"('prejudiced', 'unprejudiced')",-0.70507497,-0.5905458,-1.0934391,-1.0823625,-0.9118267,-0.7920767,-0.11975
55,-0.9335078,-1.2866613,"('incompetent', 'clever')",0.9683899,0.97189665,0.66437405,0.42968902,0.2330854,0.0383081,0.1947773
45,-0.93109876,-1.1302825,"('incompetent', 'competent')",-0.018874377,0.012169704,-0.15527532,-0.25916982,-0.3684162,-0.4590942,0.090678
22,-0.90800554,-0.98168385,"('untrustworthy', 'trustworthy')",-0.26224878,-0.26357538,-0.821865,-0.8890292,-0.6640398,-0.7114295,0.0473897
12,0.88173693,0.7987878,"('unsupportive', 'supportive')",0.9412987,1.0149612,-1.8614668,-1.6982609,-0.0128103,0.0384961,-0.0513064
25,0.8568834,1.13223,"('egoistic', 'altruistic')",1.3251936,1.5242773,1.07967,1.4054474,1.087249,1.353985,-0.266736
19,-0.84478766,-0.79892206,"('inhospitable', 'hospitable')",-1.8950797,-1.853628,-1.2310085,-1.1829746,-1.3236253,-1.2785083,-0.045117
49,-0.8070583,-0.91839504,"('unable', 'able')",-0.42806226,-0.4629541,-0.6600182,-0.88051355,-0.6317129,-0.7539543,0.1222414
24,0.6845158,0.528158,"('dishonest', 'honest')",0.5011888,0.53978986,0.1719699,0.075516745,0.4525582,0.3811549,0.0714033
61,0.6799083,0.6029301,"('illogical', 'logical')",0.4827344,0.44078243,0.32833415,0.30020273,0.4969923,0.4479718,0.0490205
57,-0.6658697,-0.694577,"('unimaginative', 'imaginative')",0.1810909,0.21316004,-2.868504,-2.7911072,-1.117761,-1.0908414,-0.0269196
46,-0.66469353,-0.895601,"('uncompetitive', 'competitive')",0.8602212,0.794366,-0.17435399,-0.5236345,0.0070579,-0.2082898,0.2153477
18,0.6585293,0.6713784,"('disagreeable', 'welcoming')",-0.4787643,-0.38738853,-0.9195293,-0.82409686,-0.2465881,-0.1800357,-0.0665524
17,-0.6436708,-0.64050716,"('nasty', 'nice')",-1.5433581,-1.5797698,-0.8956652,-0.7820295,-1.0275647,-1.0007688,-0.0267959
60,0.61546713,0.17287312,"('inefficient', 'efficient')",1.6007677,1.5046133,0.32219726,-0.07438132,0.846144,0.5343684,0.3117756
40,0.60961246,0.68033975,"('stingy', 'generous')",0.018082231,0.15364975,-2.4538293,-2.1369758,-0.6087115,-0.4343288,-0.1743827
50,-0.594293,-0.5908906,"('clumsy', 'skillful')",-0.47460508,-0.42781132,0.13625522,0.02196069,-0.310881,-0.3322471,0.0213661
20,-0.5887307,-0.42194465,"('rough', 'thoughtful')",-0.49903056,-0.32222357,0.19194697,0.5524611,-0.2986048,-0.0639024,-0.2347024
62,0.58692485,0.020882897,"('incompetent', 'brilliant')",1.4182397,1.1876205,0.6131655,0.18193333,0.8727767,0.4634789,0.4092978
78,-0.57240224,-0.52059746,"('nonresilient', 'resilient')",1.0084258,1.001116,0.4285546,0.3331468,0.2881927,0.2712218,0.0169709
65,-0.5661948,-0.90044326,"('insecure', 'secure')",0.36262494,0.32960373,0.3648937,0.06815473,0.0537746,-0.1675616,0.2213362
27,0.54082215,0.74393,"('hardhearted', 'softhearted')",-0.321936,-0.07754924,0.5630413,0.92139167,0.2606425,0.5292575,-0.268615
42,0.5246876,0.5200121,"('unreliable', 'reliable')",0.39564124,0.50311387,-2.4253285,-2.2853334,-0.5016665,-0.4207358,-0.0809307
30,-0.5050298,-0.78389645,"('intolerant', 'tolerant')",-0.038143694,-0.09712107,0.1623406,0.17148678,-0.1269443,-0.2365102,0.1095659
2,0.5026792,0.3497928,"('unlikable', 'likable')",1.7664033,1.7253544,0.5319537,0.5888622,0.9336788,0.8880031,0.0456757
70,-0.5018549,-0.7485937,"('lethargic', 'energetic')",-0.051540777,-0.025392588,0.8559508,0.6410858,0.1008517,-0.0443002,0.1451519
56,-0.50145125,-0.74013996,"('impractical', 'practical')",0.6732656,0.57100534,-0.4208869,-0.69450516,-0.0830242,-0.2878799,0.2048557
10,-0.4926269,-0.7312518,"('unsympathetic', 'sympathetic')",-0.4720388,-0.39730206,-0.24812044,-0.46460652,-0.4042621,-0.5310535,0.1267914
59,0.49055466,0.47930285,"('foolish', 'wise')",0.51573014,0.5355429,-0.58177835,-0.36761978,0.1415022,0.215742,-0.0742398
13,-0.46624818,-0.6445877,"('impolite', 'polite')",0.24352826,0.26048428,-0.7418368,-0.9859009,-0.3215189,-0.4566681,0.1351492
31,-0.46202877,-0.122195855,"('evil', 'good')",-1.1835324,-1.0723237,-1.876555,-1.5058303,-1.1740387,-0.9001166,-0.2739221
1,0.45210916,0.7065984,"('unfriendly', 'friendly')",0.55305207,0.7773401,0.45609125,0.7892202,0.4870842,0.7577195,-0.2706353
67,0.44333038,0.31649595,"('doubtful', 'determined')",0.00094409054,-0.056358986,-0.5786318,-0.53791386,-0.0447858,-0.0925923,0.0478065
76,0.4402803,0.20647953,"('anxious', 'daring')",0.28083614,0.2465012,0.26025426,0.027245468,0.3271236,0.1600754,0.1670482
53,0.43925336,0.55037415,"('uncreative', 'creative')",0.45690352,0.65250504,0.043917798,0.20853582,0.3133582,0.4704717,-0.1571135
32,0.4374835,0.35626155,"('unkind', 'kind')",0.010490842,0.060877115,0.64054734,0.62246746,0.3628406,0.3465354,0.0163052
11,-0.4332683,-0.7566248,"('unhelpful', 'helpful')",0.54162997,0.38507462,1.9364378,1.5609652,0.6815999,0.3964717,0.2851282
37,-0.42644063,-0.37121996,"('fake', 'genuine')",-0.5764966,-0.44353437,-0.3114011,-0.3382262,-0.4381128,-0.3843269,-0.0537859
35,-0.41969994,0.00970686,"('corrupt', 'incorrupt')",-1.7809985,-1.7676696,-1.499011,-1.2522297,-1.2332365,-1.0033975,-0.229839
88,0.4132847,0.41602468,"('low', 'eminent')",-0.19776332,-0.16986738,-0.2434511,-0.25719258,-0.0093099,-0.0036784,-0.0056315
36,-0.40663186,-0.009647358,"('hostile', 'amicable')",-1.5429732,-1.3757598,-1.1079321,-0.7898414,-1.019179,-0.7250829,-0.2940961
54,0.40268174,0.53453404,"('incapable', 'capable')",-0.017512219,0.043180607,0.48577246,0.42049345,0.290314,0.332736,-0.042422
83,0.3976165,0.31557116,"('powerless', 'powerful')",0.89734244,0.90265596,-0.9387642,-0.9891841,0.1187316,0.0763477,0.0423839
87,-0.38367978,-0.5168148,"('unsuccessful', 'successful')",1.0183372,0.98317194,0.8825985,0.8318651,0.505752,0.4327407,0.0730113
29,-0.37181625,-0.33701825,"('unfair', 'fair')",-0.38847026,-0.40248692,-0.7542629,-0.6288796,-0.5048498,-0.4561283,-0.0487215
63,0.33884588,0.29649913,"('unperceptive', 'insightful')",1.2151798,1.2949672,0.48819312,0.46102124,0.6807396,0.6841625,-0.0034229
77,0.3366318,0.19238862,"('unmotivated', 'motivated')",0.9420657,0.88638586,-0.89789295,-0.9975166,0.1269348,0.027086,0.0998488
21,-0.33301085,-0.49775103,"('immoral', 'moral')",1.0892084,1.0968751,0.033139084,-0.17326398,0.2631122,0.1419534,0.1211588
28,0.32376808,0.19825205,"('disloyal', 'loyal')",-0.15919252,-0.1611775,0.9685093,0.79797745,0.377695,0.2783507,0.0993443
7,0.29430956,0.1875923,"('insensitive', 'sensitive')",0.8369427,1.0308963,0.5305521,0.5546933,0.5539348,0.5910606,-0.0371258
86,-0.2814678,-0.55526614,"('uninfluential', 'influential')",0.6701479,0.6816011,-0.21286674,-0.3677037,0.0586045,-0.0804562,0.1390607
69,0.27601248,0.6120199,"('lazy', 'industrious')",0.79824543,0.89761305,-1.2776178,-0.9245421,-0.0677867,0.1950303,-0.262817
68,-0.26934782,-0.26204503,"('dependent', 'independent')",-1.0474426,-1.0558695,-1.1013334,-1.2219224,-0.8060412,-0.8466123,0.0405711
8,0.26515323,0.31376338,"('unaffectionate', 'affectionate')",-0.80537266,-0.727413,-0.25787488,-0.14014333,-0.2660314,-0.1845977,-0.0814337
81,-0.2259683,-0.6234225,"('submissive', 'aggressive')",1.2011249,1.0312529,0.12146518,-0.17713225,0.3655406,0.0768994,0.2886412
3,-0.17649202,-0.4471145,"('repellent', 'pleasant')",0.042076524,-0.039816275,1.3455067,1.0645761,0.4036971,0.1925485,0.2111486
43,-0.15049264,-0.2455471,"('irresponsible', 'responsible')",0.04943443,0.1187915,0.14370947,0.016705304,0.0142171,-0.0366834,0.0509005
75,-0.13167123,0.067374974,"('meek', 'impulsive')",-0.47636843,-0.51782894,-0.71812284,-0.6647614,-0.4420542,-0.3717385,-0.0703157
23,0.12434015,-0.2514966,"('insincere', 'sincere')",0.17032999,0.11903583,5.744962,5.123271,2.0132108,1.6636035,0.3496073
66,-0.1211127,0.003330879,"('inactive', 'active')",-0.5758477,-0.52014947,0.44425762,0.48048177,-0.0842343,-0.0121123,-0.072122
6,0.11792143,0.32015198,"('distant', 'open')",-0.71702164,-0.68568206,-1.3160039,-1.1918805,-0.6383681,-0.5191368,-0.1192313
4,0.108705245,0.2080787,"('disliked', 'liked')",-0.15481795,-0.2061642,-6.9622216,-6.6189294,-2.3361114,-2.2056716,-0.1304398
80,-0.10258795,-0.093993366,"('dominated', 'dominating')",0.72507244,0.8317665,0.086730674,0.042214245,0.2364051,0.2599958,-0.0235907
79,0.10168198,0.3745374,"('wavering', 'unwavering')",-1.3245564,-1.2610443,-0.8494607,-0.8141138,-0.6907784,-0.5668736,-0.1239048
52,0.09774541,0.12963906,"('irrational', 'rational')",-1.1015434,-1.1633887,-0.5614043,-0.22422066,-0.5217341,-0.4193234,-0.1024107
64,0.09214654,0.04664529,"('shy', 'confident')",0.95391667,0.9049187,-5.8044457,-5.5491476,-1.5861276,-1.5325279,-0.0535997
5,0.07304012,0.21295837,"('distant', 'outgoing')",-0.7581313,-0.8393551,-1.3373157,-1.274937,-0.6741356,-0.6337779,-0.0403577
48,0.06657926,-0.19097444,"('unintelligent', 'intelligent')",1.2022688,1.253104,0.6561339,0.60507363,0.6416607,0.5557344,0.0859263
15,-0.045773935,0.05431615,"('boring', 'funny')",0.24097416,0.29291567,-0.6644516,-0.5254517,-0.1564171,-0.0594066,-0.0970105
41,-0.027160909,0.09026779,"('unforgiving', 'forgiving')",-0.22891986,-0.10346421,-0.78571534,-0.44199002,-0.3472654,-0.1517288,-0.1955366
38,0.011895105,-0.037997358,"('untruthful', 'truthful')",0.18106593,0.12752654,-0.6856585,-0.7377061,-0.1642325,-0.216059,0.0518265
