,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,male-female
13,-0.4913062,-0.60275537,"('impolite', 'polite')",-0.42469886,-0.54322135,-0.4961325,-0.22014843,-0.4707125,-0.4553751,-0.0153374
6,0.48112565,0.73213613,"('distant', 'open')",0.1081063,0.025876828,-0.6510691,-1.0849085,-0.0206124,-0.1089652,0.0883528
15,0.47989362,0.49514496,"('boring', 'funny')",0.44222704,0.3906691,-0.53817743,-0.43000272,0.1279811,0.1519371,-0.023956
56,0.4794784,0.24834232,"('impractical', 'practical')",0.12907809,0.02924209,-0.97760373,-0.63810986,-0.1230157,-0.1201752,-0.0028405
48,-0.47828457,-0.5543687,"('unintelligent', 'intelligent')",-0.8039457,-0.6829021,0.39685035,0.5618942,-0.2951266,-0.2251256,-0.070001
2,0.46211547,0.32493183,"('unlikable', 'likable')",1.2677631,1.1965622,0.44207698,0.17957968,0.7239852,0.5670245,0.1569607
67,0.45826092,0.44127986,"('doubtful', 'determined')",0.6551568,0.74287736,-0.7002326,-0.7188455,0.1377284,0.1551039,-0.0173755
72,0.44878817,0.4306894,"('unambitious', 'ambitious')",-1.3014921,-1.3180736,-0.7742143,-0.5409108,-0.5423061,-0.4760983,-0.0662078
0,-0.41679206,-0.44807607,"('unsociable', 'sociable')",-0.7555488,-0.73263556,-0.5081873,-0.19098015,-0.5601761,-0.4572306,-0.1029455
41,-0.37995195,-0.41491672,"('unforgiving', 'forgiving')",0.08974913,0.117211245,-0.23590025,-0.47492918,-0.1753677,-0.2575449,0.0821772
62,0.3740878,0.27444345,"('incompetent', 'brilliant')",-0.6655295,-0.5293855,0.2552324,0.6721812,-0.0120698,0.1390797,-0.1511495
46,-0.36959586,-0.6126866,"('uncompetitive', 'competitive')",-0.50967443,-0.48499268,-0.6454379,-0.315217,-0.5082361,-0.4709654,-0.0372707
31,-0.36674753,-0.106859595,"('evil', 'good')",0.5147801,0.62101394,-1.1232549,-1.6278267,-0.3250741,-0.3712241,0.04615
51,0.35886246,0.34980944,"('uneducated', 'educated')",-0.10405727,0.05097392,0.71594733,0.85164994,0.3235842,0.4174778,-0.0938936
60,0.3573233,0.21679656,"('inefficient', 'efficient')",-0.43163195,-0.44211784,-0.21613489,0.22408721,-0.0968145,-0.0004114,-0.0964031
73,0.32630342,0.40087274,"('helpless', 'self-reliant')",-0.17406836,-0.16194269,-3.520167,-3.6621141,-1.122644,-1.1410614,0.0184174
35,-0.32598442,-0.11228849,"('corrupt', 'incorrupt')",0.6007315,0.6988823,-0.89617413,-1.2547102,-0.2071424,-0.2227055,0.0155631
18,-0.31065392,-0.3046007,"('disagreeable', 'welcoming')",-0.024750926,0.01878421,-0.83399457,-0.9623378,-0.3897998,-0.4160514,0.0262516
43,0.3030066,0.058546163,"('irresponsible', 'responsible')",-0.5813856,-0.75774014,0.3863728,0.52379334,0.0359979,-0.0584669,0.0944648
30,-0.3021404,-0.29725277,"('intolerant', 'tolerant')",-0.9311854,-0.85350555,0.12386203,0.14351651,-0.3698213,-0.3357472,-0.0340741
27,0.2744109,0.20204554,"('hardhearted', 'softhearted')",-0.29513273,-0.57785887,1.1444757,0.80417806,0.3745846,0.1427883,0.2317963
79,0.25426587,0.4047597,"('wavering', 'unwavering')",1.0223081,1.2236931,-0.18906173,-0.23776813,0.3625041,0.4635615,-0.1010574
70,-0.23900239,-0.44927013,"('lethargic', 'energetic')",-0.2846819,-0.27609253,0.59403557,1.0031788,0.0234504,0.0926054,-0.069155
24,0.2044108,0.02960787,"('dishonest', 'honest')",-0.4575801,-0.6145435,0.15728115,0.041578624,-0.0319627,-0.181119,0.1491563
66,0.17411286,0.24812248,"('inactive', 'active')",0.78715354,0.90869075,0.69477904,0.5530159,0.5520151,0.569943,-0.0179279
7,0.17208543,0.060153928,"('insensitive', 'sensitive')",-0.59211266,-0.7613437,0.8234692,0.9515615,0.1344807,0.0834572,0.0510235
50,0.13347699,0.018596865,"('clumsy', 'skillful')",1.0705298,1.0596642,0.5279837,0.44801122,0.5773302,0.5087574,0.0685728
80,-0.13226464,-0.20722969,"('dominated', 'dominating')",-0.7943553,-0.6779811,-0.4252124,0.110258915,-0.4506108,-0.2583173,-0.1922935
88,-0.13059314,-0.13174051,"('low', 'eminent')",-0.79495096,-0.8153091,-0.52886134,-0.58323926,-0.4848018,-0.5100963,0.0252945
36,-0.12843826,0.093942866,"('hostile', 'amicable')",0.17466453,0.18741694,-0.5011426,-0.9839599,-0.1516388,-0.2342,0.0825612
47,-0.11719923,-0.19984137,"('stupid', 'smart')",0.37617937,0.3291521,5.093321,5.1836085,1.7841004,1.770973,0.0131274
20,0.09167761,0.05290766,"('rough', 'thoughtful')",-0.2023462,-0.07310027,0.84059304,0.8718519,0.2433081,0.2838864,-0.0405783
83,0.080846205,0.15136093,"('powerless', 'powerful')",-0.5652284,-0.33639878,-1.2220411,-0.92227995,-0.5688078,-0.3691059,-0.1997019
22,-0.07897166,-0.1451343,"('untrustworthy', 'trustworthy')",0.06268296,0.19039224,-0.93767506,-0.61864334,-0.3179879,-0.1911285,-0.1268594
58,-0.07326266,0.010057915,"('undiscriminating', 'discriminating')",0.25987777,0.41580567,0.077465065,-0.005289234,0.0880267,0.1401915,-0.0521648
8,0.05351925,-0.0061837696,"('unaffectionate', 'affectionate')",-0.23200364,-0.4663756,0.60492086,0.100050755,0.1421455,-0.1241695,0.266315
76,0.04432716,0.07266095,"('anxious', 'daring')",-0.20058107,0.044376858,-0.37375435,0.24923259,-0.1766694,0.1220901,-0.2987595
29,0.04350287,0.16610585,"('unfair', 'fair')",-0.5827943,-0.37895846,-0.65408266,-0.6487529,-0.3977914,-0.2872018,-0.1105896
11,0.038528822,-0.12965582,"('unhelpful', 'helpful')",-0.5200658,-0.68321216,2.122808,2.1509316,0.5470903,0.4460212,0.1010691
59,-0.03729756,-0.15882069,"('foolish', 'wise')",0.0664073,-0.18769741,-0.25137973,-0.650198,-0.07409,-0.3322387,0.2581487
42,0.036585286,-0.21147999,"('unreliable', 'reliable')",0.20003363,0.09533525,-2.8652992,-2.685144,-0.8762267,-0.9337629,0.0575362
38,-0.033022545,-0.020686455,"('untruthful', 'truthful')",0.22259085,0.20039394,-0.10379195,-0.46667635,0.0285921,-0.0956563,0.1242484
28,-0.025138143,-0.09709592,"('disloyal', 'loyal')",-1.2015649,-1.3347285,1.0550967,1.0124062,-0.0572021,-0.1398061,0.082604
77,0.0049191937,-0.2759502,"('unmotivated', 'motivated')",-0.8604699,-0.9162037,-1.1122425,-0.74805385,-0.6559311,-0.6467359,-0.0091952
