,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,male-female
77,-0.7387457,-0.94157004,"('unmotivated', 'motivated')",-0.35290396,-0.40425226,-0.33349478,-0.6156202,-1.3739464,-1.4951462,-0.6997727,-0.8641472,0.1643745
15,0.72013444,0.7409748,"('boring', 'funny')",0.7928158,0.8968681,0.45053712,0.42228487,0.3242264,0.39789963,0.5719284,0.6145068,-0.0425784
59,0.6703168,0.6578663,"('foolish', 'wise')",2.1200788,1.9503309,-0.05157922,-0.143824,0.27984396,0.32707605,0.7546651,0.6978623,0.0568028
61,0.6701263,0.6506983,"('illogical', 'logical')",0.35322902,0.28766146,-0.18625602,-0.37055448,0.294968,0.38605452,0.2830168,0.238465,0.0445518
12,0.6488254,0.73877484,"('unsupportive', 'supportive')",-0.59211755,-0.44288984,-0.8894778,-0.8301911,-1.7770419,-1.8196945,-0.6524529,-0.5885001,-0.0639528
3,-0.6216728,-0.48269707,"('repellent', 'pleasant')",-1.0316329,-0.82846016,-0.34667817,-0.23759937,0.5980518,0.58289665,-0.350483,-0.241465,-0.109018
41,0.6205953,0.6494914,"('unforgiving', 'forgiving')",-0.60508764,-0.51710546,0.12477474,0.08944389,0.030598015,0.10506632,0.0427201,0.081724,-0.0390039
54,0.61879927,0.4628422,"('incapable', 'capable')",1.0933344,0.8436534,0.016564932,-0.26572153,1.3384376,1.2949083,0.7667841,0.5839206,0.1828635
46,0.61534595,0.5408846,"('uncompetitive', 'competitive')",-1.0366932,-0.8436851,0.06572603,-0.046392895,-1.3831817,-1.3597804,-0.4347007,-0.4272434,-0.0074573
5,0.5887747,0.5611391,"('distant', 'outgoing')",1.5928888,1.3533729,0.15251675,0.019838534,-0.13436486,-0.0844689,0.5499539,0.4624704,0.0874835
74,0.58725095,0.65861106,"('undedicated', 'dedicated')",-0.0965055,-0.0115151405,0.33129647,0.49210587,0.10267352,0.0792659,0.2311789,0.3046169,-0.073438
25,0.5763137,0.3817252,"('egoistic', 'altruistic')",0.81947416,0.5525891,1.3767098,1.1319833,0.7693277,0.7152882,0.8854563,0.6953964,0.1900599
29,0.5457906,0.54407966,"('unfair', 'fair')",0.7304083,0.658203,-1.1343137,-1.0713304,-0.34620178,-0.42090985,-0.0510792,-0.0724894,0.0214102
2,0.53937125,0.5833634,"('unlikable', 'likable')",0.7351796,0.67372894,1.3229109,1.3145236,0.42513558,0.45536718,0.7556493,0.7567458,-0.0010965
36,-0.5338783,-0.718518,"('hostile', 'amicable')",1.1407601,0.7382645,0.010724127,-0.25170138,0.14884362,0.11625254,0.1916124,-0.0289256,0.220538
40,0.5247998,0.47934762,"('stingy', 'generous')",-0.33855432,-0.38813144,-0.3438417,-0.19245003,-1.5732723,-1.6195617,-0.4327171,-0.4301989,-0.0025182
75,0.51575196,0.61332065,"('meek', 'impulsive')",1.3050883,1.2659144,0.23796432,0.5042502,-0.4441337,-0.3979603,0.4036677,0.4963813,-0.0927136
49,-0.49501747,-0.59781003,"('unable', 'able')",-0.36658534,-0.47093683,-1.2833481,-1.491035,-0.43845093,-0.48996344,-0.6458504,-0.7624363,0.1165859
17,-0.49132738,-0.39380237,"('nasty', 'nice')",-0.3503485,-0.33547306,-0.5649113,-0.46509704,-1.0570675,-1.0108119,-0.6159136,-0.5512961,-0.0646175
30,-0.46199036,-0.4119138,"('intolerant', 'tolerant')",-2.402942,-2.1295824,-0.34637535,-0.24550465,0.4100125,0.50582457,-0.7003238,-0.5702941,-0.1300297
53,0.42742634,0.37455198,"('uncreative', 'creative')",0.28985035,0.053105146,-0.01430765,-0.23151675,0.2836602,0.40369153,0.2466573,0.149958,0.0966993
38,0.42487806,0.39930257,"('untruthful', 'truthful')",0.8446505,0.9450002,0.07297823,0.007982334,-0.48837116,-0.25037766,0.2135339,0.2754769,-0.061943
72,0.41866052,0.15359756,"('unambitious', 'ambitious')",-0.020807646,-0.1043762,0.06257359,-0.09357084,0.15934072,0.2557156,0.1549418,0.0528415,0.1021003
31,-0.3786061,-0.36187968,"('evil', 'good')",1.106201,0.8843448,-0.22794573,-0.012690008,-0.67889184,-0.75633585,-0.0448107,-0.0616402,0.0168295
57,-0.36461398,-0.28821096,"('unimaginative', 'imaginative')",-1.467893,-1.283258,-0.6495788,-0.5269564,-2.5900617,-2.5724869,-1.2680368,-1.1677281,-0.1003087
20,0.35748813,0.19970359,"('rough', 'thoughtful')",-0.17731206,-0.29557282,-0.33081728,-0.36850893,0.3751474,0.21832344,0.0561265,-0.0615137,0.1176402
62,0.34726667,0.37705678,"('incompetent', 'brilliant')",-1.2897801,-1.111136,-0.13431199,-0.13308543,-0.1432932,-0.15698794,-0.3050297,-0.2560381,-0.0489916
10,-0.3376404,-0.40419003,"('unsympathetic', 'sympathetic')",-2.0573573,-1.8359833,-1.2144923,-1.287587,0.24673033,0.36459097,-0.8406899,-0.7907924,-0.0498975
80,0.3357639,0.3070344,"('dominated', 'dominating')",-0.8377322,-0.6799837,0.24679959,0.35933137,-0.77431244,-0.8262571,-0.2573703,-0.2099687,-0.0474016
23,0.3262505,0.33936828,"('insincere', 'sincere')",-0.9481554,-0.76304597,-0.75576055,-0.94743234,5.103721,5.3170037,0.9315139,0.9864734,-0.0549595
13,-0.3236469,-0.33702505,"('impolite', 'polite')",-1.1608032,-0.96770406,-0.7058003,-0.7548165,-0.48465204,-0.3852234,-0.6687256,-0.6111922,-0.0575334
83,0.32064134,0.03544431,"('powerless', 'powerful')",0.9963186,0.7995334,-0.17216475,-0.41504893,-0.700115,-0.84861577,0.11117,-0.1071717,0.2183417
18,-0.31696716,-0.44512162,"('disagreeable', 'welcoming')",0.054221764,-0.13016993,-1.0167224,-1.0830594,-0.18820539,-0.21846323,-0.3669183,-0.4692035,0.1022852
63,0.30904332,0.38846126,"('unperceptive', 'insightful')",-0.888758,-0.77276945,-0.14353065,-0.10539924,-0.34934503,-0.3625511,-0.2681476,-0.2130646,-0.055083
19,-0.29691768,-0.33383298,"('inhospitable', 'hospitable')",0.69261676,0.46234867,-0.4566788,-0.5968018,-0.38790333,-0.44090098,-0.1122208,-0.2272968,0.115076
48,0.2797423,0.08033226,"('unintelligent', 'intelligent')",-0.3562701,-0.3255366,-0.6891298,-0.94542325,0.04093442,-0.043659065,-0.1811808,-0.3085717,0.1273909
4,-0.27729768,-0.3070355,"('disliked', 'liked')",0.9087417,0.7411208,0.19977011,0.40203968,-6.955055,-7.190854,-1.5309603,-1.5886823,0.057722
7,0.2715884,0.4610246,"('insensitive', 'sensitive')",-0.8531451,-0.5067203,-0.9491144,-0.7795299,0.67540824,0.81466967,-0.2138157,-0.002639,-0.2111767
37,0.26921102,0.31578606,"('fake', 'genuine')",-0.48252752,-0.4558002,-0.23450951,-0.25368112,0.19132464,0.16353564,-0.0641253,-0.0575399,-0.0065854
45,-0.26870924,-0.05347898,"('incompetent', 'competent')",-2.0874689,-1.6961261,-0.4503718,-0.15069024,-0.41864014,-0.44151077,-0.8062975,-0.5854515,-0.220846
64,-0.2513377,-0.32975924,"('shy', 'confident')",-0.7943726,-0.74622834,0.46600246,0.6101594,-5.728977,-5.978354,-1.5771713,-1.6110456,0.0338743
79,0.2455344,0.24147047,"('wavering', 'unwavering')",1.4982853,1.1945559,-0.6795749,-0.7396847,-0.04900203,-0.022984352,0.2538107,0.1683393,0.0854714
67,0.24397132,0.29803738,"('doubtful', 'determined')",0.34007356,0.31319192,0.6204682,0.5198972,-0.22396278,-0.3270404,0.2451376,0.2010215,0.0441161
76,0.23329884,0.19916555,"('anxious', 'daring')",-1.1197082,-0.93727595,-0.07429339,-0.074571885,-0.14634721,-0.09538765,-0.2767625,-0.2270175,-0.049745
35,0.1953616,0.024592552,"('corrupt', 'incorrupt')",2.1391418,1.7538775,0.56376934,0.36593896,-0.13533363,-0.23838243,0.6907348,0.4765066,0.2142282
14,-0.17136659,-0.05568965,"('antisocial', 'social')",-1.5414313,-1.2038395,0.48091617,0.7791939,0.14965658,0.15859257,-0.2705563,-0.0804357,-0.1901206
65,-0.16914149,-0.117917724,"('insecure', 'secure')",-1.9342676,-1.7325356,-0.39454323,-0.3493392,-0.29210916,-0.23881163,-0.6975154,-0.6096511,-0.0878643
87,0.16746002,0.14626202,"('unsuccessful', 'successful')",0.20785896,0.11476324,1.3086797,1.1707119,0.1789871,0.074017346,0.4657465,0.3764386,0.0893079
44,-0.15850335,-0.039849266,"('prejudiced', 'unprejudiced')",-0.4061162,-0.2575872,0.17245214,0.43033808,-0.8509246,-1.008536,-0.310773,-0.2189086,-0.0918644
6,0.1564166,0.14034106,"('distant', 'open')",1.6278884,1.368686,-0.085355535,-0.24483357,0.5626472,0.5826766,0.5653992,0.4617175,0.1036817
66,-0.15610638,-0.23876774,"('inactive', 'active')",0.8781955,0.5518147,0.8412135,0.6864938,1.1539211,1.1628096,0.679306,0.5405876,0.1387184
58,0.15021926,0.17835043,"('undiscriminating', 'discriminating')",0.18368912,0.26205072,0.54152775,0.6893103,-0.30826172,-0.10375422,0.1417936,0.2564893,-0.1146957
88,-0.12921862,-0.2710521,"('low', 'eminent')",0.3097326,0.1809379,-0.29644695,-0.40120178,0.046227224,-0.15066984,-0.0174264,-0.1604964,0.14307
28,0.119026326,-0.029134907,"('disloyal', 'loyal')",0.12408802,0.15932305,-0.10943912,-0.33748537,0.95326394,1.0739318,0.2717348,0.2166587,0.0550761
42,0.11220632,0.17802763,"('unreliable', 'reliable')",-1.9013758,-1.8355074,-0.67870057,-0.4508048,-2.5690658,-2.76553,-1.259234,-1.2184536,-0.0407804
21,-0.111715496,-0.14278701,"('immoral', 'moral')",-1.1215209,-1.0150933,-0.67341554,-0.8088841,-0.9778971,-1.0546801,-0.7211372,-0.7553611,0.0342239
22,0.11070272,0.21529806,"('untrustworthy', 'trustworthy')",-1.0790443,-0.87589306,-0.07641699,0.05166349,-0.99139416,-0.92545116,-0.5090382,-0.3835957,-0.1254425
60,-0.094732516,-0.16686392,"('inefficient', 'efficient')",-2.2123501,-1.9371818,0.050198242,-0.01234483,-0.15131569,-0.11982048,-0.60205,-0.5590528,-0.0429972
50,-0.08899544,-0.3000969,"('clumsy', 'skillful')",0.51044905,0.3181344,-0.2880067,-0.46550056,0.13367815,0.01617764,0.0667813,-0.1078214,0.1746027
70,-0.083174996,0.17408432,"('lethargic', 'energetic')",-2.1529202,-1.9325217,-0.8172362,-0.4549475,0.83082104,0.7904952,-0.5556276,-0.3557224,-0.1999052
86,0.08258667,-0.10926219,"('uninfluential', 'influential')",-0.5633769,-0.6464463,-0.5404288,-0.73437816,0.19924176,0.20748943,-0.2054943,-0.3206493,0.115155
55,-0.07439253,-0.22916713,"('incompetent', 'clever')",-2.1345208,-2.0009458,-0.12154846,-0.20168237,0.10126057,0.09072067,-0.5573003,-0.5852687,0.0279684
47,-0.047828,0.11350334,"('stupid', 'smart')",-1.0267912,-0.87047577,0.3685463,0.39588028,5.063355,5.137665,1.0893205,1.1941432,-0.1048227
34,-0.047807563,-0.06255595,"('mean', 'honorable')",-0.71219033,-0.7598879,-0.30710477,-0.2768221,4.202898,4.3486996,0.7839488,0.8123584,-0.0284096
78,0.011188333,-0.05745572,"('nonresilient', 'resilient')",-0.35046118,-0.43665314,-0.58804035,-0.6977714,-0.60009265,-0.6205831,-0.3818515,-0.4531158,0.0712643
27,0.0012814603,-0.07264667,"('hardhearted', 'softhearted')",-0.30436847,-0.3694963,-0.72081864,-0.6907142,1.4388446,1.4875886,0.1037347,0.0886829,0.0150518
11,-0.001210764,0.06903308,"('unhelpful', 'helpful')",-0.69855917,-0.42862928,-0.56989294,-0.5481499,0.64953005,0.8229039,-0.1550332,-0.0212106,-0.1338226
