,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,male-female
27,-1.1995124,-0.95498496,"('hardhearted', 'softhearted')",-0.8728546,-0.59043884,-0.22221383,-0.29191262,-0.7648602,-0.6124454,-0.1524148
28,-1.1447321,-0.9808918,"('disloyal', 'loyal')",-0.7589558,-0.8556327,0.14554316,0.28682616,-0.5860483,-0.5165661,-0.0694822
32,-1.092717,-1.0378183,"('unkind', 'kind')",-0.947863,-0.97036755,-0.2466486,-0.3944353,-0.7624095,-0.8008738,0.0384643
0,-1.0907396,-0.98858213,"('unsociable', 'sociable')",0.088229194,-0.027424023,-0.7857702,-0.73789823,-0.5960935,-0.5846348,-0.0114587
34,-1.0855211,-1.0301738,"('mean', 'honorable')",-0.1387807,0.049810477,3.2989197,3.075385,0.6915393,0.6983406,-0.0068013
15,-1.0639739,-0.85164106,"('boring', 'funny')",-0.14705923,0.08444216,-0.21670513,-0.04081871,-0.4759127,-0.2693392,-0.2065735
48,-1.0560442,-0.9242987,"('unintelligent', 'intelligent')",-0.6132771,-0.8392773,-0.5987662,-0.56815016,-0.7560291,-0.777242,0.0212129
88,-1.0193077,-1.1123483,"('low', 'eminent')",-0.61965823,-0.6729991,0.1532689,0.123183794,-0.4952323,-0.5540545,0.0588222
81,0.9972232,0.76145005,"('submissive', 'aggressive')",0.56051445,0.21191703,-0.72569466,-0.821658,0.2773476,0.0505697,0.2267779
64,0.99630195,0.8183057,"('shy', 'confident')",0.7523698,0.71809876,-4.0258784,-3.5073977,-0.7590689,-0.6569978,-0.1020711
44,0.98076373,0.5441082,"('prejudiced', 'unprejudiced')",0.27034855,0.3322875,-0.8527992,-1.2667683,0.132771,-0.1301242,0.2628952
63,-0.97812617,-0.6762523,"('unperceptive', 'insightful')",0.44050092,0.56729126,0.415242,0.8147953,-0.0407944,0.2352781,-0.2760725
10,-0.97498053,-0.77823645,"('unsympathetic', 'sympathetic')",-1.0817777,-1.2609197,-1.023397,-0.91168064,-1.0267184,-0.9836123,-0.0431061
87,0.97422194,0.71985626,"('unsuccessful', 'successful')",1.693074,1.8103558,1.9659332,1.9600223,1.5444098,1.4967448,0.047665
23,-0.9272232,-0.7593859,"('insincere', 'sincere')",-0.52881706,-0.40974644,3.369625,3.0881808,0.6378616,0.6396828,-0.0018212
58,-0.92693084,-0.33857092,"('undiscriminating', 'discriminating')",0.4801183,0.7169404,0.41160548,0.9169494,-0.0117357,0.4317729,-0.4435086
80,0.9247823,0.98319536,"('dominated', 'dominating')",0.48497707,0.36888337,0.57312274,0.6092607,0.6609607,0.6537798,0.0071809
5,-0.8805476,-0.6360837,"('distant', 'outgoing')",-0.26940572,0.15644298,0.035026148,0.36703938,-0.3716424,-0.0375338,-0.3341086
24,-0.8490576,-0.5889178,"('dishonest', 'honest')",-0.45476446,-0.2506815,0.18310887,0.34493116,-0.3735711,-0.1648894,-0.2086817
43,-0.8021474,-0.63912827,"('irresponsible', 'responsible')",0.36761203,0.47726375,0.8689806,0.80534595,0.1448151,0.2144938,-0.0696787
76,0.78518665,0.5760748,"('anxious', 'daring')",1.1095858,0.80293125,0.23325057,-0.27301246,0.709341,0.3686645,0.3406765
56,0.75100476,0.8727411,"('impractical', 'practical')",1.4021437,1.5375112,0.7121594,0.8305217,0.9551026,1.0802581,-0.1251555
49,-0.722742,-0.6968145,"('unable', 'able')",-0.65369815,-0.64482456,-0.90977246,-0.93427986,-0.7620709,-0.7586397,-0.0034312
38,-0.7026798,-0.44729495,"('untruthful', 'truthful')",-0.42575058,-0.30429536,0.02993638,0.4093571,-0.3661646,-0.1140777,-0.2520869
20,-0.68076926,-0.49714565,"('rough', 'thoughtful')",0.23056182,0.21202196,1.1911156,1.10589,0.2469694,0.2735888,-0.0266194
72,-0.6450299,-0.5313729,"('unambitious', 'ambitious')",-0.05695209,0.028314084,0.69133365,0.8434317,-0.0035495,0.1134576,-0.1170071
79,-0.6255277,-0.59128106,"('wavering', 'unwavering')",-0.4482525,-0.2289196,-0.1861524,-0.0133138625,-0.4199775,-0.2778382,-0.1421393
73,0.60021317,0.52085394,"('helpless', 'self-reliant')",0.36750054,0.47832495,-1.8579645,-1.5487845,-0.2967503,-0.1832019,-0.1135484
67,0.5989662,0.41257244,"('doubtful', 'determined')",0.53156626,0.47149605,0.1001992,-0.09856638,0.4102439,0.261834,0.1484099
12,-0.5984801,-0.3051656,"('unsupportive', 'supportive')",0.12875724,0.25021547,-1.200133,-0.72288835,-0.5566186,-0.2592795,-0.2973391
47,-0.56869465,-0.6728676,"('stupid', 'smart')",-0.53739387,-0.571679,4.2609963,3.6828158,1.0516359,0.8127564,0.2388795
75,0.5671638,0.65203714,"('meek', 'impulsive')",0.12537043,0.26536247,-0.75531673,-0.5391752,-0.0209275,0.1260748,-0.1470023
11,-0.55932045,-0.5320572,"('unhelpful', 'helpful')",0.017998606,0.057600513,0.7160427,0.76374567,0.0582403,0.0964296,-0.0381893
3,-0.5328782,-0.6467112,"('repellent', 'pleasant')",-0.4880585,-0.649692,-0.33760345,-0.5985501,-0.4528467,-0.6316511,0.1788044
35,0.48852345,0.31830058,"('corrupt', 'incorrupt')",-0.6866171,-0.6810553,-0.0579217,-0.18724659,-0.0853384,-0.1833338,0.0979954
2,-0.4702849,-0.59693784,"('unlikable', 'likable')",1.0478565,0.94499135,0.49073157,0.37490878,0.356101,0.2409874,0.1151136
61,-0.46618068,-0.36804524,"('illogical', 'logical')",-0.017730705,0.07240835,0.6909492,0.7317505,0.0690126,0.1453712,-0.0763586
16,-0.4267888,-0.5630297,"('unpopular', 'popular')",0.40116346,0.3120026,-0.05524184,-0.060796775,-0.0269557,-0.1039413,0.0769856
14,0.42142934,0.5568887,"('antisocial', 'social')",1.2169647,1.2163571,0.5939121,0.7077248,0.7441021,0.8269902,-0.0828881
21,-0.39641488,-0.5163551,"('immoral', 'moral')",0.00084895454,-0.3893131,-1.3047818,-1.4907883,-0.5667826,-0.7988188,0.2320362
59,-0.3878911,-0.48145062,"('foolish', 'wise')",-0.5472047,-0.47746834,-0.019760424,-0.12588231,-0.3182854,-0.3616004,0.043315
33,-0.3455224,-0.3512354,"('wrong', 'right')",0.62494063,0.68488383,0.36681324,0.4056863,0.2154105,0.2464449,-0.0310344
68,-0.34428683,-0.5490176,"('dependent', 'independent')",-0.3753141,-0.3686717,-1.1706048,-1.0314409,-0.6300686,-0.6497101,0.0196415
45,-0.33633223,0.22745895,"('incompetent', 'competent')",0.4189208,0.6090825,0.4356641,0.97452915,0.1727509,0.6036902,-0.4309393
42,0.3356561,0.33578515,"('unreliable', 'reliable')",0.480991,0.40328813,-1.902226,-1.5580829,-0.3618596,-0.2730032,-0.0888564
22,-0.31249738,-0.015157586,"('untrustworthy', 'trustworthy')",-0.17925584,-0.008396525,-0.96136296,-0.592502,-0.4843721,-0.205352,-0.2790201
30,-0.30459636,-0.2057005,"('intolerant', 'tolerant')",0.32978335,0.25863156,0.22424825,0.2276323,0.0831451,0.0935211,-0.010376
71,0.3005734,0.42404026,"('diffident', 'self-confident')",0.60578936,0.8917188,0.28269136,0.5998506,0.3963514,0.6385365,-0.2421851
4,-0.29486018,0.1037445,"('disliked', 'liked')",0.11696936,0.18250485,-4.263369,-3.3902364,-1.48042,-1.0346623,-0.4457577
66,-0.28891343,-0.44394273,"('inactive', 'active')",1.1835374,1.3201382,1.1501136,1.0497553,0.6815792,0.6419836,0.0395956
39,0.28314504,0.15815632,"('exploitative', 'cooperative')",0.4898145,0.46497712,0.52841735,0.34447896,0.4337923,0.3225375,0.1112548
74,-0.27928331,-0.027045637,"('undedicated', 'dedicated')",0.7028343,0.86231744,0.4675987,0.9206628,0.2970499,0.5853116,-0.2882617
78,-0.27837917,-0.1284821,"('nonresilient', 'resilient')",0.70107704,0.7022275,0.43991446,0.69315803,0.2875375,0.4223011,-0.1347636
82,-0.2746822,-0.26362962,"('poor', 'rich')",-1.1661794,-1.2115351,3.8288982,3.5292988,0.7960122,0.6847114,0.1113008
54,-0.26627377,-0.3175364,"('incapable', 'capable')",-0.064150676,0.15208958,0.26744866,0.24833119,-0.0209919,0.0276281,-0.04862
51,-0.25421613,-0.3323447,"('uneducated', 'educated')",0.5522901,0.28646326,-0.28849748,-0.22640453,0.0031922,-0.090762,0.0939542
60,0.2393833,0.41391554,"('inefficient', 'efficient')",0.8963236,0.94371676,-0.14381409,-0.029543515,0.3306309,0.4426963,-0.1120654
83,-0.21899144,-0.15833233,"('powerless', 'powerful')",0.2782528,0.17140362,-0.2796109,-0.21309373,-0.0734498,-0.0666741,-0.0067757
37,-0.1932083,0.01728595,"('fake', 'genuine')",-0.88343036,-0.70136887,0.15506533,0.31622285,-0.3071911,-0.12262,-0.1845711
69,0.1729621,-0.010846127,"('lazy', 'industrious')",1.5858743,1.7903543,0.6436173,0.72238874,0.8008179,0.8339656,-0.0331477
29,0.13883758,0.2447325,"('unfair', 'fair')",-0.18719248,-0.047045514,-0.555566,-0.3555942,-0.201307,-0.0526357,-0.1486713
17,-0.11165542,-0.018243346,"('nasty', 'nice')",-1.0628045,-1.1350976,-1.1615745,-1.2535143,-0.7786781,-0.802285,0.0236069
46,0.07515071,0.24202989,"('uncompetitive', 'competitive')",0.74403816,0.5958732,-0.7411891,-0.51813936,0.0259999,0.1065879,-0.080588
7,-0.06761902,0.099154994,"('insensitive', 'sensitive')",-0.05876696,0.04105001,0.28843287,0.45179906,0.0540156,0.1973347,-0.1433191
50,-0.06263111,-0.16356383,"('clumsy', 'skillful')",-0.5181444,-0.58164644,-0.6961299,-0.71004635,-0.4256352,-0.4850856,0.0594504
55,-0.05805799,0.06568919,"('incompetent', 'clever')",-0.32217264,-0.6037915,-0.35020608,-0.33086362,-0.2434789,-0.2896553,0.0461764
65,0.047422305,-0.16838135,"('insecure', 'secure')",0.22708407,0.08921763,0.19328311,0.13192126,0.1559298,0.0175858,0.138344
84,0.030415874,-0.031126536,"('inferior', 'superior')",0.5647051,0.52110237,0.71528584,0.6942084,0.4368023,0.3947281,0.0420742
70,-0.028963212,0.2389347,"('lethargic', 'energetic')",0.48899966,0.6100822,-0.16241951,0.13861428,0.0992057,0.3292104,-0.2300047
62,0.019250434,0.29410124,"('incompetent', 'brilliant')",0.90709966,0.9825564,0.36217192,0.64406645,0.4295073,0.6402413,-0.210734
13,0.012238517,-0.012519471,"('impolite', 'polite')",0.8996937,1.0076513,-0.35309565,-0.36146995,0.1862789,0.2112206,-0.0249417
