,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
15,1.1569272,0.95617,"('boring', 'funny')",0.6339757,0.6374485,0.764579,0.79379845,0.8518273,0.7958056,0.0560217
45,-1.1362764,-0.95943683,"('incompetent', 'competent')",-0.17113237,-0.19602981,-0.41010654,-0.43614686,-0.5725051,-0.5305378,-0.0419673
35,1.0530436,1.2818661,"('corrupt', 'incorrupt')",-0.87325096,-0.76963645,-0.21518072,-0.10494218,-0.011796,0.1357625,-0.1475585
61,-1.0446554,-1.1948054,"('illogical', 'logical')",-0.31157488,-0.46363068,0.019927934,-0.042033333,-0.4454341,-0.5668231,0.121389
13,-1.0334224,-1.2517847,"('impolite', 'polite')",0.05999869,-0.34044918,-0.1469794,-0.26647055,-0.3734677,-0.6195681,0.2461004
70,-1.0332134,-0.99851096,"('lethargic', 'energetic')",-0.3037089,-0.397916,1.2398921,1.151193,-0.0323434,-0.0817446,0.0494012
75,1.0156733,1.1745875,"('meek', 'impulsive')",-0.54742634,-0.6010063,-0.5929726,-0.61933637,-0.0415752,-0.0152517,-0.0263235
21,-0.93393797,-1.2148637,"('immoral', 'moral')",0.5163626,0.21440575,-0.52136797,-0.6075557,-0.3129811,-0.5360045,0.2230234
24,-0.9283844,-0.7641388,"('dishonest', 'honest')",-0.69570446,-0.46206644,1.1704527,1.248978,-0.1512121,0.0075909,-0.158803
49,-0.9271578,-0.92045045,"('unable', 'able')",-0.83580965,-0.76939183,-0.41116095,-0.14362895,-0.7247095,-0.6111571,-0.1135524
78,-0.8623211,-0.73480874,"('nonresilient', 'resilient')",0.24986988,0.2968941,0.4845386,0.67801505,-0.0426375,0.0800335,-0.122671
82,-0.8486822,-0.9386742,"('poor', 'rich')",0.16996941,0.11601719,6.5070395,6.331171,1.9427756,1.8361713,0.1066043
27,0.817028,1.0640782,"('hardhearted', 'softhearted')",-0.34358844,0.12309708,1.3814931,1.8025849,0.6183109,0.9965867,-0.3782758
40,0.8132957,1.1841296,"('stingy', 'generous')",0.23661749,0.51992863,-1.617692,-1.3377119,-0.1892596,0.1221154,-0.311375
11,-0.8101837,-0.9017304,"('unhelpful', 'helpful')",-0.027778545,-0.17062066,2.3973722,2.1793232,0.5198033,0.3689907,0.1508126
32,-0.80452,-0.9885225,"('unkind', 'kind')",0.7341801,0.54271734,1.4999319,1.4427688,0.4765307,0.3323212,0.1442095
51,-0.8012006,-1.0548118,"('uneducated', 'educated')",0.7392252,0.19068167,1.0789388,0.78797084,0.3389878,-0.0253864,0.3643742
83,-0.7995444,-0.69199467,"('powerless', 'powerful')",-0.3947504,-0.38881597,-0.8796266,-0.85078335,-0.6913071,-0.6438647,-0.0474424
5,0.79909605,0.75288904,"('distant', 'outgoing')",-1.039129,-0.8859219,-0.6056326,-0.5099574,-0.2818885,-0.2143301,-0.0675584
41,-0.7952867,-0.8729114,"('unforgiving', 'forgiving')",0.38913858,0.054337278,0.09085511,-0.26047543,-0.1050977,-0.3596832,0.2545855
72,-0.7754845,-0.7397625,"('unambitious', 'ambitious')",-0.64460784,-0.42733416,-0.9326192,-0.65250725,-0.7842372,-0.6065346,-0.1777026
73,0.7727007,0.98321223,"('helpless', 'self-reliant')",1.1056192,1.3943809,-3.435884,-3.082329,-0.519188,-0.234912,-0.284276
1,-0.7578319,-0.6361927,"('unfriendly', 'friendly')",-0.5982297,-0.3884831,1.7530096,2.0303237,0.132316,0.335216,-0.2029
57,-0.7509541,-0.6884766,"('unimaginative', 'imaginative')",-0.156986,-0.27395412,-2.7040396,-2.7831535,-1.2039932,-1.2485281,0.0445349
56,-0.7271979,-0.8356914,"('impractical', 'practical')",0.7587855,0.5992967,-0.021264002,-0.19429657,0.0034412,-0.1435638,0.147005
31,0.71631736,0.87162775,"('evil', 'good')",0.104245834,0.19575968,-1.2961204,-1.2780358,-0.1585191,-0.0702161,-0.088303
53,-0.7135213,-0.5826732,"('uncreative', 'creative')",-0.2079095,-0.11542232,1.2390158,1.3347213,0.1058617,0.2122086,-0.1063469
8,-0.7127783,-0.5768612,"('unaffectionate', 'affectionate')",-1.6933981,-1.4316821,1.0244219,1.3731833,-0.4605848,-0.2117867,-0.2487981
48,-0.71202546,-0.888467,"('unintelligent', 'intelligent')",0.17874274,0.13080294,0.6804384,0.7813234,0.0490519,0.0078864,0.0411655
38,-0.70892924,-0.6575567,"('untruthful', 'truthful')",-0.99218893,-1.2091016,0.22802332,0.16012548,-0.4910316,-0.5688442,0.0778126
71,0.70799315,0.6268201,"('diffident', 'self-confident')",-0.22299184,-0.11149038,0.09868267,0.13202566,0.1945613,0.2157851,-0.0212238
22,-0.69333535,-0.529112,"('untrustworthy', 'trustworthy')",0.22978601,0.3099247,-1.1340088,-0.86403835,-0.5325194,-0.3610752,-0.1714442
19,-0.67588943,-0.66857445,"('inhospitable', 'hospitable')",-0.8153536,-0.89858484,-0.043590374,-0.09554851,-0.5116111,-0.5542359,0.0426248
88,-0.6655462,-0.79440576,"('low', 'eminent')",-0.47284696,-0.71824026,0.69370234,0.6262147,-0.1482303,-0.2954771,0.1472468
33,0.6544667,0.7597848,"('wrong', 'right')",0.020991258,0.08199402,-0.246551,-0.04099163,0.142969,0.2669291,-0.1239601
74,-0.6379764,-0.60723674,"('undedicated', 'dedicated')",0.23651548,0.08273533,0.43703905,0.2677142,0.0118594,-0.0855957,0.0974551
43,-0.63464844,-0.7154148,"('irresponsible', 'responsible')",0.054833926,0.024917673,1.0037743,0.8352947,0.1413199,0.0482659,0.093054
85,0.60657895,0.7775252,"('insignificant', 'prestigious')",-0.8823672,-0.9879625,0.24544401,0.3563863,-0.0101147,0.0486497,-0.0587644
87,-0.5614936,-0.6666114,"('unsuccessful', 'successful')",1.0872799,1.051664,1.1241189,1.166293,0.5499684,0.5171152,0.0328532
64,-0.5459121,-0.75212616,"('shy', 'confident')",0.6037465,0.339917,-6.5917397,-6.6626854,-2.1779683,-2.3582981,0.1803298
29,0.52426374,0.6211813,"('unfair', 'fair')",-0.013801383,0.059931472,-0.59999335,-0.5695237,-0.0298437,0.0371964,-0.0670401
6,0.51958716,0.67343897,"('distant', 'open')",-1.355165,-1.0352683,0.05586377,0.18805628,-0.2599047,-0.0579244,-0.2019803
3,-0.4928307,-0.53330314,"('repellent', 'pleasant')",0.83653843,0.7804462,0.5619737,0.47934043,0.3018938,0.2421612,0.0597326
63,-0.485336,-0.5353486,"('unperceptive', 'insightful')",-0.07642189,-0.28353152,1.257039,1.3660102,0.2317603,0.1823767,0.0493836
4,0.466563,0.7151893,"('disliked', 'liked')",-0.69779795,-0.83076006,-6.834766,-6.8043714,-2.3553336,-2.3066473,-0.0486863
68,-0.45807743,-0.377271,"('dependent', 'independent')",-1.2106915,-1.3210559,-0.72246295,-0.6451839,-0.7970773,-0.7811702,-0.0159071
79,0.39540172,0.4641961,"('wavering', 'unwavering')",-1.2898728,-1.5343314,0.18430808,-0.014889445,-0.236721,-0.3616749,0.1249539
84,-0.39534202,-0.43252078,"('inferior', 'superior')",0.36749783,0.41035053,0.6257667,0.63424647,0.1993075,0.2040254,-0.0047179
42,0.3925945,0.35085505,"('unreliable', 'reliable')",0.37811616,0.38796988,-2.9725485,-2.8640213,-0.7339459,-0.7083988,-0.0255471
76,-0.3921758,-0.42287457,"('anxious', 'daring')",0.8166974,0.9163036,-0.21692528,-0.16177097,0.0691988,0.1105527,-0.0413539
34,-0.3796379,-0.49942446,"('mean', 'honorable')",0.73580563,0.79528904,6.2207475,6.0928197,2.1923051,2.1295614,0.0627437
36,-0.35404006,-0.20249437,"('hostile', 'amicable')",-0.92648447,-1.0167581,0.26830542,0.13253805,-0.3374064,-0.3622381,0.0248317
2,-0.30938923,-0.45408055,"('unlikable', 'likable')",1.4372377,1.1896323,0.8486142,0.6468773,0.6588209,0.4608097,0.1980112
37,-0.3001474,-0.04460451,"('fake', 'genuine')",-0.58854204,-0.27235278,0.49321324,0.7938325,-0.1318254,0.1589584,-0.2907838
47,-0.25800723,-0.38873112,"('stupid', 'smart')",0.48966572,0.35425842,5.4446497,5.32693,1.8921027,1.7641525,0.1279502
30,-0.24189113,-0.44306728,"('intolerant', 'tolerant')",1.1935214,0.94966155,1.3169143,1.076417,0.7561816,0.5276704,0.2285112
54,-0.22468914,-0.23685099,"('incapable', 'capable')",-0.568848,-0.53320515,1.2972772,1.3134494,0.1679134,0.1811311,-0.0132177
67,-0.1816137,-0.38915253,"('doubtful', 'determined')",0.16326745,-0.04752602,-0.19475122,-0.5209004,-0.0710325,-0.319193,0.2481605
25,0.15579519,0.38249767,"('egoistic', 'altruistic')",0.8045775,0.97446036,1.5091852,1.6747646,0.8231859,1.0105742,-0.1873883
26,-0.14658998,-0.33189583,"('hardhearted', 'benevolent')",2.0415509,2.0709932,1.3568602,1.1896625,1.0839403,0.9762533,0.107687
17,0.14521024,0.1298078,"('nasty', 'nice')",0.2572752,0.20350903,-1.4019704,-1.4445195,-0.3331617,-0.3704009,0.0372392
39,-0.13297266,-0.067791596,"('exploitative', 'cooperative')",1.3857144,1.6722438,0.082059845,0.15198655,0.4449339,0.5854796,-0.1405457
18,0.1272709,0.21415952,"('disagreeable', 'welcoming')",-0.5670583,-0.67301744,-0.27371264,-0.2805302,-0.2378333,-0.2464627,0.0086294
50,0.12714575,0.08307643,"('clumsy', 'skillful')",-0.43520105,-0.6104312,0.5062996,0.72675616,0.0660814,0.0664671,-0.0003857
9,-0.10742642,0.12859043,"('unaffectionate', 'caring')",-1.1752396,-0.8828057,1.8884059,2.2067528,0.2019133,0.4841792,-0.2822659
80,0.05920652,0.065499574,"('dominated', 'dominating')",0.7255133,0.67932427,-0.94623536,-0.85684246,-0.0538385,-0.0373395,-0.016499
66,0.05545935,0.23353639,"('inactive', 'active')",-0.45866087,-0.28955826,1.0094887,1.0301015,0.2020957,0.3246932,-0.1225975
16,0.041740615,0.13582276,"('unpopular', 'popular')",-0.3343951,-0.37046522,0.80381346,0.73185945,0.1703863,0.165739,0.0046473
12,-0.02842062,0.069738425,"('unsupportive', 'supportive')",-0.4257479,-0.4580005,-1.4820374,-1.5186095,-0.645402,-0.6356239,-0.0097781
