,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
59,-0.905154,-1.2350838,"('foolish', 'wise')",0.8426919,0.86642194,0.0035176685,0.047397338,-0.0196481,-0.1070882,0.0874401
17,-0.9017931,-0.8529428,"('nasty', 'nice')",-1.076976,-0.99543047,-0.5811502,-0.43715936,-0.8533065,-0.7618442,-0.0914623
11,0.8623199,1.058711,"('unhelpful', 'helpful')",0.16286069,0.18395746,2.2167902,2.3524225,1.0806569,1.1983636,-0.1177067
63,0.82425815,1.0132364,"('unperceptive', 'insightful')",0.5867513,0.6649685,1.0435417,1.078711,0.8181837,0.918972,-0.1007883
48,0.82104236,1.0308489,"('unintelligent', 'intelligent')",1.2837751,1.2942692,0.8919902,0.846792,0.9989359,1.0573033,-0.0583674
0,0.79953873,0.88200104,"('unsociable', 'sociable')",-0.2493407,-0.39392656,-0.20697333,-0.21610342,0.1144082,0.090657,0.0237512
78,0.7973508,0.89794624,"('nonresilient', 'resilient')",0.6537957,0.73624045,0.16357307,0.15924755,0.5382399,0.5978114,-0.0595715
25,-0.78521883,-0.8290654,"('egoistic', 'altruistic')",0.71943796,0.82888305,0.5081903,0.7877589,0.1474698,0.2625255,-0.1150557
8,-0.769133,-0.8065448,"('unaffectionate', 'affectionate')",-0.80038446,-0.7318049,0.049895085,0.21723008,-0.5065408,-0.4403732,-0.0661676
42,0.7660686,0.9546707,"('unreliable', 'reliable')",-0.030521277,0.15651247,-2.6023898,-2.3445845,-0.6222808,-0.4111338,-0.211147
77,0.67447877,0.8381601,"('unmotivated', 'motivated')",0.8406758,0.82523185,-0.9101068,-0.8729282,0.2016826,0.2634879,-0.0618053
34,0.6695463,0.5187855,"('mean', 'honorable')",0.28266016,0.24772406,5.143584,5.140835,2.0319301,1.9691148,0.0628153
28,0.65297145,0.8872617,"('disloyal', 'loyal')",-0.13780563,-0.11277351,0.666308,0.84372586,0.3938246,0.5394047,-0.1455801
84,0.61620975,0.47833768,"('inferior', 'superior')",0.4684142,0.37316006,0.79738975,0.7863917,0.6273379,0.5459631,0.0813748
3,-0.5665673,-0.4249518,"('repellent', 'pleasant')",-0.29170907,-0.35755837,0.7996415,0.75177443,-0.019545,-0.0102452,-0.0092998
73,0.54220504,0.4528967,"('helpless', 'self-reliant')",1.3397484,1.3612784,-3.2566352,-3.2560248,-0.4582272,-0.4806166,0.0223894
58,0.5128667,0.68348664,"('undiscriminating', 'discriminating')",0.7769838,0.88393617,-0.05539162,-0.040795084,0.4114863,0.5088759,-0.0973896
38,0.5093613,0.5453914,"('untruthful', 'truthful')",0.19508229,0.15898566,0.26602468,0.32145008,0.3234894,0.3419424,-0.018453
87,0.48566252,0.19877891,"('unsuccessful', 'successful')",0.10391295,-0.15758638,0.9012675,0.8867949,0.4969477,0.3093292,0.1876185
18,-0.48507762,-0.4611619,"('disagreeable', 'welcoming')",-0.73075956,-0.64501846,-0.8219587,-0.86480236,-0.6792653,-0.6569943,-0.022271
54,-0.37679994,-0.4197377,"('incapable', 'capable')",-0.6174332,-0.49919602,0.31239498,0.4708362,-0.2272794,-0.1493659,-0.0779135
66,-0.33497405,-0.30964243,"('inactive', 'active')",-0.79069763,-0.72810495,0.293611,0.37436086,-0.2773535,-0.2211288,-0.0562247
20,0.33038038,0.50920784,"('rough', 'thoughtful')",-0.056052007,0.0222803,0.36203098,0.41441935,0.2121198,0.3153025,-0.1031827
67,-0.3302446,-0.34972873,"('doubtful', 'determined')",-0.22172165,-0.27806094,-0.46002787,-0.41364998,-0.3373314,-0.3471466,0.0098152
22,0.28685486,0.4796187,"('untrustworthy', 'trustworthy')",-0.7365702,-0.71147776,-0.7244699,-0.53600705,-0.3913951,-0.2559554,-0.1354397
19,-0.27577847,-0.58975816,"('inhospitable', 'hospitable')",-1.1253953,-1.0047714,-0.9802209,-0.9066606,-0.7937983,-0.8337301,0.0399318
49,-0.2700591,-0.35129106,"('unable', 'able')",0.3362518,0.46344915,-0.20965749,-0.070729464,-0.0478216,0.0138095,-0.0616311
83,0.2597043,0.40588516,"('powerless', 'powerful')",1.0178344,1.0909531,-0.9766555,-0.9925154,0.1002944,0.1681076,-0.0678132
57,-0.23390582,0.1871189,"('unimaginative', 'imaginative')",0.5346603,0.7793858,-2.9795096,-2.8846605,-0.8929183,-0.6393853,-0.253533
40,-0.22378592,-0.022331098,"('stingy', 'generous')",0.25209364,0.36161888,-2.224554,-2.2455866,-0.7320821,-0.635433,-0.0966491
2,0.21852958,0.13584314,"('unlikable', 'likable')",1.1256366,1.0454819,0.6191778,0.685914,0.654448,0.622413,0.032035
45,0.20079808,0.48339477,"('incompetent', 'competent')",-0.58704585,-0.5936683,-0.013327101,0.103802934,-0.1331916,-0.0021569,-0.1310347
50,-0.1973841,-0.38901243,"('clumsy', 'skillful')",-0.15189935,-0.21796611,0.24824853,0.2545976,-0.0336783,-0.1174603,0.083782
47,0.16718139,0.14611557,"('stupid', 'smart')",0.40236396,0.46478835,5.233435,5.4490557,1.9343268,2.0199865,-0.0856597
15,-0.14993766,-0.19911714,"('boring', 'funny')",-0.13271928,-0.20418166,-0.30449474,-0.24887954,-0.1957172,-0.2173928,0.0216756
33,-0.13659543,-0.39977103,"('wrong', 'right')",1.21492,1.1982679,-0.60976344,-0.55889416,0.156187,0.0798676,0.0763194
27,0.11411283,0.2426688,"('hardhearted', 'softhearted')",0.18844755,0.4471529,0.5405119,0.8191075,0.2810241,0.5029764,-0.2219523
53,0.10596679,0.29210472,"('uncreative', 'creative')",0.44605047,0.8227462,0.060855,0.21956672,0.2042907,0.4448059,-0.2405152
1,-0.102983706,-0.16314256,"('unfriendly', 'friendly')",0.15696786,0.29519635,0.6416546,0.7699047,0.2318796,0.3006528,-0.0687732
41,0.09236169,0.24973997,"('unforgiving', 'forgiving')",-0.47749287,-0.4347263,-0.1960381,-0.15698518,-0.1937231,-0.1139905,-0.0797326
68,0.0905472,0.13994288,"('dependent', 'independent')",-0.04383383,0.009267122,-0.56254196,-0.6703475,-0.1719429,-0.1737125,0.0017696
82,-0.066663556,-0.060877293,"('poor', 'rich')",-0.41205958,-0.406281,6.242408,6.1869235,1.9212282,1.9065884,0.0146398
88,-0.006852744,-0.013695205,"('low', 'eminent')",-0.29246822,-0.40747568,-0.31253085,-0.33152193,-0.2039506,-0.2508976,0.046947
