,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
72,-1.3833328,-1.13991,"('unambitious', 'ambitious')",-1.5645224,-1.402545,-0.88388354,-0.9997946,-0.598324,-0.37250903,-1.1075157,-0.9786897,-0.128826
22,-1.2322383,-1.3226917,"('untrustworthy', 'trustworthy')",-1.7306846,-1.7452358,-1.0257127,-1.0216875,-1.6313171,-1.5222055,-1.4049883,-1.4029551,-0.0020332
10,-1.2227782,-1.498281,"('unsympathetic', 'sympathetic')",-2.756966,-2.9912655,-0.46598455,-0.7988519,0.8687518,0.90576303,-0.8942443,-1.0956589,0.2014146
48,-1.1918278,-1.3112795,"('unintelligent', 'intelligent')",-1.9309783,-2.144998,-0.8163743,-1.0429529,0.5795055,0.60284895,-0.8399187,-0.9740953,0.1341766
33,1.1427562,1.1529162,"('wrong', 'right')",1.6892587,1.6259104,0.13639101,0.07644339,-0.7730783,-0.89972687,0.5488319,0.4888858,0.0599461
60,-1.1094792,-1.1230329,"('inefficient', 'efficient')",-1.9838263,-1.8405025,0.3041044,0.19131212,0.5523759,1.0152375,-0.5592064,-0.4392464,-0.11996
55,-1.0891092,-1.3347564,"('incompetent', 'clever')",-2.0927052,-2.2746317,-0.20203215,-0.40502265,0.26719832,0.4170353,-0.779162,-0.8993439,0.1201819
82,-1.0272561,-1.0232476,"('poor', 'rich')",-1.1662786,-1.1967841,0.08898707,0.08569658,5.534484,5.8566,0.857484,0.9305662,-0.0730822
50,0.96995395,1.0205423,"('clumsy', 'skillful')",1.1666757,1.1850997,0.89103335,0.752975,0.73762643,0.6315043,0.9413223,0.8975303,0.043792
86,-0.9634738,-1.2833511,"('uninfluential', 'influential')",-1.5466397,-1.7222028,-0.64938504,-1.0545158,0.7394113,0.5288041,-0.6050218,-0.8828164,0.2777946
36,0.96287256,0.9697612,"('hostile', 'amicable')",1.9331056,1.738045,-0.029247448,-0.030348878,-0.2672972,-0.6563186,0.6498584,0.5052847,0.1445737
44,-0.9500179,-0.88589925,"('prejudiced', 'unprejudiced')",-0.8815663,-0.77554697,-0.9696393,-0.814213,-1.6317412,-1.5908561,-1.1082412,-1.0166287,-0.0916125
0,-0.9369169,-1.1303722,"('unsociable', 'sociable')",-1.0406095,-1.2888106,-0.1805988,-0.46052855,-0.38096014,-0.35274756,-0.6347713,-0.8081148,0.1733435
59,0.92146575,1.084895,"('foolish', 'wise')",1.3634706,1.358067,-0.23789422,-0.3160813,0.1480958,0.037292294,0.5487845,0.5410433,0.0077412
23,-0.9097164,-0.87732685,"('insincere', 'sincere')",-2.1602092,-2.064541,-0.7790393,-0.9712909,4.797978,5.225958,0.2372532,0.3281998,-0.0909466
17,0.90426916,0.78781027,"('nasty', 'nice')",0.047492675,0.031932004,-0.7549156,-0.70023036,-1.0757349,-1.0975434,-0.2197222,-0.2445079,0.0247857
37,0.90227675,0.832653,"('fake', 'genuine')",-0.40553087,-0.31225282,-0.18995163,-0.19748077,0.76729095,0.84542876,0.2685213,0.292087,-0.0235657
43,-0.8752733,-1.0218683,"('irresponsible', 'responsible')",-1.3342443,-1.3176695,-0.4403478,-0.5803495,1.1922896,1.3280451,-0.3643939,-0.3979605,0.0335666
46,-0.8623956,-1.1702986,"('uncompetitive', 'competitive')",-1.9155257,-1.9724326,-0.5978354,-0.9558873,0.3913581,0.28760526,-0.7460997,-0.9527533,0.2066536
84,0.8581494,0.83276415,"('inferior', 'superior')",0.78572106,0.76380134,0.5249551,0.42751914,1.0207591,1.152377,0.7973962,0.7941154,0.0032808
75,0.84785426,0.80203855,"('meek', 'impulsive')",1.0878544,1.0535129,-0.39135268,-0.48832864,-0.11053336,-0.3346738,0.3584557,0.2581373,0.1003184
67,0.81708056,0.8090539,"('doubtful', 'determined')",0.44893467,0.4299482,0.72046393,0.6813956,-0.20393816,0.004661437,0.4456353,0.4812648,-0.0356295
30,-0.81428945,-0.81198275,"('intolerant', 'tolerant')",-1.0558058,-0.9895824,-0.0883703,-0.15067302,0.8815062,1.2443907,-0.2692398,-0.1769619,-0.0922779
66,0.8039459,0.73558295,"('inactive', 'active')",0.9594685,0.7942888,0.23196152,0.12268658,1.0690184,0.78166926,0.7660986,0.6085569,0.1575417
32,-0.79615545,-0.71374655,"('unkind', 'kind')",-0.76095396,-0.90170187,0.32296976,0.24686918,1.3210883,1.4640129,0.0217372,0.0238584,-0.0021212
29,-0.76087683,-0.6627215,"('unfair', 'fair')",-0.8207443,-0.7798895,-1.5247457,-1.40422,-0.95849156,-0.99651337,-1.0162146,-0.9608361,-0.0553785
5,0.72178185,0.8434998,"('distant', 'outgoing')",1.2924525,1.2934939,-0.83771306,-0.74697286,-0.44056594,-0.4972695,0.1839888,0.2231878,-0.039199
11,-0.7014557,-0.5835706,"('unhelpful', 'helpful')",-1.4488847,-1.2985594,0.031757038,0.054128725,2.5204675,2.6767993,0.100471,0.2121995,-0.1117285
1,-0.69680566,-0.66347086,"('unfriendly', 'friendly')",-0.08595279,-0.21087474,-0.9843285,-1.0489222,1.3307992,1.0932282,-0.1090719,-0.2075099,0.098438
79,0.69309044,0.60246015,"('wavering', 'unwavering')",1.5907243,1.4049962,-0.4356261,-0.45016342,0.26171893,0.06200058,0.527477,0.4048234,0.1226536
9,-0.66320235,-0.4167054,"('unaffectionate', 'caring')",-0.4013521,-0.4434029,-0.9605941,-1.059699,1.1959243,1.2075149,-0.2073061,-0.1780731,-0.029233
21,-0.6524903,-0.9207704,"('immoral', 'moral')",-1.6901397,-1.8250937,-0.741346,-0.8474724,-1.1069003,-0.99646056,-1.047719,-1.1474493,0.0997303
28,-0.6278481,-0.6979157,"('disloyal', 'loyal')",-1.574756,-1.4840398,-0.944612,-0.97529763,1.1742114,1.142181,-0.4932512,-0.503768,0.0105168
19,0.6271082,0.77360547,"('inhospitable', 'hospitable')",1.0818598,1.0984391,-0.041022837,0.036054473,-0.09990924,-0.20647754,0.392009,0.4254054,-0.0333964
4,0.5940287,0.76590145,"('disliked', 'liked')",0.9873961,1.033189,-0.6622748,-0.574024,-4.8730154,-5.3876204,-0.9884663,-1.0406384,0.0521721
76,-0.5870214,-0.7906289,"('anxious', 'daring')",-2.2782078,-2.2382944,-0.20266685,-0.09606995,0.13605869,0.418681,-0.7329593,-0.6765781,-0.0563812
25,0.58352953,0.5148002,"('egoistic', 'altruistic')",0.51820093,0.5367394,-0.13646993,-0.007931812,0.8503706,0.8536361,0.4539078,0.474311,-0.0204032
20,0.5519931,0.3662419,"('rough', 'thoughtful')",-0.24054827,-0.39342698,0.03544609,-0.067165986,0.80272704,0.70187724,0.2874045,0.1518815,0.135523
2,0.5457845,0.44594422,"('unlikable', 'likable')",0.5507948,0.49049208,1.0389783,0.9657311,0.42754704,0.5670965,0.6407762,0.6173159,0.0234603
58,0.5094977,0.42553076,"('undiscriminating', 'discriminating')",-0.52012223,-0.4921781,0.012488795,-0.03106008,-0.020241428,-0.13587402,-0.0045943,-0.0583954,0.0538011
70,-0.4905503,-0.46375296,"('lethargic', 'energetic')",-1.7882779,-1.6809924,-0.13033974,-0.27823555,1.311047,1.4650316,-0.2745302,-0.2394873,-0.0350429
81,-0.4892853,-0.8110786,"('submissive', 'aggressive')",-1.7385634,-1.8175181,0.023912102,-0.22984996,-0.014527336,0.28048512,-0.554616,-0.6444904,0.0898744
38,-0.48175946,-0.20170355,"('untruthful', 'truthful')",-0.5819917,-0.3578819,-0.7989063,-0.71449864,0.2417984,0.4253764,-0.4052148,-0.2121769,-0.1930379
41,-0.4596236,-0.3453795,"('unforgiving', 'forgiving')",-0.7834819,-0.7513273,0.016372452,0.026734121,-0.154491,-0.052172564,-0.345306,-0.2805363,-0.0647697
80,0.4554211,0.2514018,"('dominated', 'dominating')",-0.7650368,-0.80739963,0.79785097,0.6237384,-0.61153555,-0.65580404,-0.0308251,-0.1470159,0.1161908
53,-0.4460287,-0.6678565,"('uncreative', 'creative')",-0.6681969,-0.9260968,0.033112288,0.003452897,1.4659392,1.1718628,0.0962065,-0.1046594,0.2008659
27,-0.42189133,-0.38092124,"('hardhearted', 'softhearted')",-0.75459415,-0.774563,-0.19056675,0.0004901346,1.2604321,1.2131386,-0.026655,0.0145361,-0.0411911
18,-0.4128799,-0.42202652,"('disagreeable', 'welcoming')",-0.08908979,-0.18892083,-1.8580537,-1.830143,-0.7970032,-0.7450407,-0.7892567,-0.7965328,0.0072761
83,0.38383427,0.40838206,"('powerless', 'powerful')",0.40924934,0.48079658,-0.7464485,-0.92339593,-0.23576483,-0.29327556,-0.0472824,-0.0818732,0.0345908
68,-0.3790663,-0.5204998,"('dependent', 'independent')",-0.8867164,-0.8963011,-1.1811285,-1.2645649,-0.38494834,-0.46095434,-0.7079649,-0.7855801,0.0776152
54,0.35078388,0.1884489,"('incapable', 'capable')",0.23949128,0.06620864,-0.5783504,-0.6352238,0.9796443,1.0487192,0.2478923,0.1670382,0.0808541
6,0.34471405,0.44536838,"('distant', 'open')",1.7337387,1.6971668,-0.86108774,-0.7690665,0.3346922,0.14867939,0.3880143,0.380537,0.0074773
71,0.33935,0.4017068,"('diffident', 'self-confident')",0.66353244,0.581265,-0.027135126,-0.218089,0.6055706,0.30598056,0.3953295,0.2677158,0.1276137
40,0.33420536,0.38078612,"('stingy', 'generous')",-0.12230909,-0.16969857,-0.5902617,-0.68834424,-0.9171169,-1.1313434,-0.3238706,-0.40215,0.0782794
88,-0.33212554,-0.4867835,"('low', 'eminent')",-0.23961452,-0.49920198,-0.44680905,-0.66220623,0.7785018,0.65949917,-0.0600118,-0.2471731,0.1871613
62,-0.31630257,-0.33223417,"('incompetent', 'brilliant')",-1.7971339,-1.5927345,-0.46768636,-0.5764853,0.4945806,0.880679,-0.5216356,-0.4051937,-0.1164419
78,0.29654092,0.18051538,"('nonresilient', 'resilient')",0.2852122,0.20501272,0.69512963,0.6284612,0.9387161,0.8361435,0.5538997,0.4625332,0.0913665
61,-0.29269823,-0.58036375,"('illogical', 'logical')",-0.734819,-0.7840293,-0.5983645,-0.63401306,0.024671245,0.026710873,-0.4003026,-0.4929238,0.0926212
42,0.2761011,0.2893963,"('unreliable', 'reliable')",-0.54201424,-0.4179682,-0.030436195,-0.020085365,-2.0867648,-2.06075,-0.5957785,-0.5523518,-0.0434267
63,-0.2708912,-0.2562421,"('unperceptive', 'insightful')",-0.56044173,-0.521244,0.002927456,-0.07815799,1.3801432,1.3967105,0.1379344,0.1352666,0.0026678
47,-0.27041024,-0.2876505,"('stupid', 'smart')",-0.37818217,-0.2896113,0.16377898,0.1376816,3.9597611,4.2429137,0.8687369,0.9508334,-0.0820965
16,-0.2643852,-0.16544436,"('unpopular', 'popular')",0.2765488,0.2110468,-0.4869209,-0.6519573,0.27257824,0.025071954,-0.0505448,-0.1453207,0.0947759
13,-0.2631733,-0.33910978,"('impolite', 'polite')",-0.6200395,-0.64627045,0.6376611,0.6800504,-0.08010678,0.17261142,-0.0814146,-0.0331796,-0.048235
74,0.25314128,0.14651728,"('undedicated', 'dedicated')",-0.51117575,-0.49147722,0.32691312,0.23710349,0.9534582,0.76699036,0.2555842,0.1647835,0.0908007
87,0.25179052,0.13664635,"('unsuccessful', 'successful')",-0.054800987,-0.06582613,0.7086011,0.5905422,0.6644372,0.5625953,0.392507,0.3059894,0.0865176
64,-0.2397703,-0.51060903,"('shy', 'confident')",-0.072982125,-0.2478741,-0.05978402,-0.16355565,-5.238582,-5.3018866,-1.4027797,-1.5559814,0.1532017
15,0.23377842,0.25915498,"('boring', 'funny')",1.1652678,1.1660285,0.5295859,0.75992346,0.040430054,0.1658796,0.4922655,0.5877466,-0.0954811
56,-0.23178571,-0.011379458,"('impractical', 'practical')",-0.9046726,-0.6333984,0.43971962,0.5371991,0.54207236,0.8029858,-0.0386666,0.1738517,-0.2125183
34,0.23164096,0.25079912,"('mean', 'honorable')",-0.012445226,0.0388186,0.12324609,-0.04973498,5.250836,5.4079676,1.3983195,1.4119626,-0.0136431
77,0.21755618,-0.033657614,"('unmotivated', 'motivated')",-1.0268413,-1.1000227,0.08477581,-0.08728627,-0.7060276,-0.7132282,-0.3576342,-0.4835487,0.1259145
12,0.18716402,0.28951347,"('unsupportive', 'supportive')",-0.4468438,-0.4838236,-0.6081085,-0.78390527,-0.7899189,-0.9320515,-0.4144268,-0.4775667,0.0631399
39,0.16016047,0.15776828,"('exploitative', 'cooperative')",0.050910134,0.12589414,1.1191547,1.1164148,-0.01072593,0.03094826,0.3298748,0.3577564,-0.0278816
31,0.15905738,0.19242133,"('evil', 'good')",1.265278,1.1364044,-0.34919357,-0.30375904,-1.4676142,-1.8051028,-0.0981181,-0.1950091,0.096891
7,-0.12679812,-0.30425,"('insensitive', 'sensitive')",-1.2774292,-1.3098154,-0.767497,-0.825729,0.793121,0.81760615,-0.3446508,-0.4055471,0.0608963
52,-0.10864941,-0.20376503,"('irrational', 'rational')",0.26680166,0.28249276,-1.4878467,-1.4412374,-0.51071656,-0.8323311,-0.4601028,-0.5487102,0.0886074
26,0.09347053,0.05599294,"('hardhearted', 'benevolent')",1.3963423,1.114693,0.98989093,0.91547173,1.5422665,1.3654362,1.0054926,0.8628985,0.1425941
8,-0.056891892,-0.02779875,"('unaffectionate', 'affectionate')",0.30855814,0.09945803,-1.3774105,-1.5363023,0.48131472,0.3716887,-0.1611074,-0.2732386,0.1121312
51,-0.032979086,-0.15391456,"('uneducated', 'educated')",-0.57724154,-0.70427924,0.16670705,0.053018056,0.9441607,0.8600741,0.1251618,0.0137246,0.1114372
49,0.013296079,-0.0366619,"('unable', 'able')",0.05896479,0.017232629,-0.8273813,-0.91068053,-0.4681574,-0.39816913,-0.3058195,-0.3320697,0.0262502
