,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,male-female
76,-1.3125553,-1.5551697,"('anxious', 'daring')",-0.093072355,-0.116188265,-1.7953196,-1.7480205,0.08836509,-0.058696333,-0.7781456,-0.8695187,0.0913731
63,-1.2857777,-1.231284,"('unperceptive', 'insightful')",-0.597132,-0.6230091,-1.1645112,-0.7898906,0.7249554,0.49434665,-0.5806164,-0.5374593,-0.0431571
72,-1.27435,-1.3496276,"('unambitious', 'ambitious')",-2.144155,-2.0122266,-0.6867841,-0.32382905,-0.71858096,-0.70853984,-1.2059677,-1.0985558,-0.1074119
50,1.2490566,1.5035498,"('clumsy', 'skillful')",2.3607383,2.5071816,-0.1612488,0.046289567,-0.09679598,0.091763474,0.8379375,1.0371962,-0.1992587
33,1.2355933,1.7801694,"('wrong', 'right')",0.46287632,0.78886515,1.2515334,1.7025813,-0.9008478,-0.51973027,0.5122888,0.9379714,-0.4256826
77,-1.2308729,-1.0009453,"('unmotivated', 'motivated')",-0.784856,-0.6978647,0.08973116,0.30260098,-1.0024514,-0.93515825,-0.7321123,-0.5828419,-0.1492704
39,-1.2195992,-0.7381798,"('exploitative', 'cooperative')",-0.8731267,-0.59753835,-0.7551929,-0.52042276,0.23469868,0.57843363,-0.6533051,-0.3194268,-0.3338783
56,-1.1766509,-1.2645186,"('impractical', 'practical')",-1.9620564,-2.0624416,-0.64183205,-0.5385867,-0.064106464,-0.12778018,-0.9611614,-0.9983317,0.0371703
12,-1.1115868,-0.85949314,"('unsupportive', 'supportive')",-0.6656764,-0.48128226,-0.10290789,0.22991394,-1.7328113,-1.6056458,-0.9032456,-0.6791268,-0.2241188
17,-1.0951132,-0.96695685,"('nasty', 'nice')",-0.0025783628,0.09454802,0.08329209,0.08542367,-0.32818502,-0.30366454,-0.3356461,-0.2726624,-0.0629837
32,-1.0537277,-1.0410392,"('unkind', 'kind')",-2.3253577,-2.2706249,-1.3425212,-1.1908888,0.7711559,0.8425925,-0.9876127,-0.9149901,-0.0726226
47,-0.9901866,-1.0907294,"('stupid', 'smart')",-0.8464972,-0.84987676,-1.2047797,-1.2810789,5.3026557,5.207482,0.5652981,0.4964492,0.0688489
44,0.9720614,0.91113687,"('prejudiced', 'unprejudiced')",-0.61202765,-0.41708457,-1.1269817,-0.9319012,-2.0078638,-1.7133663,-0.6937029,-0.5378038,-0.1558991
88,-0.9361623,-0.7933869,"('low', 'eminent')",-0.83025384,-0.7769707,-1.2895669,-1.0833158,-0.5305364,-0.43995023,-0.8966299,-0.7734059,-0.123224
36,0.9115193,1.4518524,"('hostile', 'amicable')",1.4387487,1.6739695,1.3469877,1.709756,-0.08911825,0.10453141,0.9020343,1.2350273,-0.332993
51,-0.8973491,-0.92821145,"('uneducated', 'educated')",-0.5594849,-0.52147317,-0.42822862,-0.36175486,0.5608379,0.48063374,-0.3310562,-0.3327014,0.0016452
22,-0.88045615,-1.1709316,"('untrustworthy', 'trustworthy')",-1.0935496,-1.2772973,-2.0824683,-2.0042536,-0.8233836,-1.1582686,-1.2199644,-1.4026877,0.1827233
71,0.86401296,1.1671624,"('diffident', 'self-confident')",-0.37360123,-0.39125887,1.849544,2.0073094,0.33158144,0.5318906,0.6678843,0.8287759,-0.1608916
87,0.81216127,0.8336491,"('unsuccessful', 'successful')",1.404101,1.1057435,0.7425077,0.7544291,0.8382265,0.5666133,0.9492491,0.8151088,0.1341403
29,0.7852545,0.8157588,"('unfair', 'fair')",0.5015768,0.5493066,0.04933873,0.06074935,-0.7519004,-0.8168467,0.1460674,0.152242,-0.0061746
54,0.73217463,0.97634965,"('incapable', 'capable')",-0.0264481,0.111181036,1.1857103,1.3200634,0.744127,0.8592838,0.658891,0.8167195,-0.1578285
9,-0.69957554,-0.39797512,"('unaffectionate', 'caring')",-0.86253554,-0.91614944,1.7624428,1.8960776,1.3037827,1.2897048,0.3760286,0.4679145,-0.0918859
18,-0.66734535,-0.31115288,"('disagreeable', 'welcoming')",0.6107835,0.9826283,-0.3963018,-0.015697345,-1.1214237,-0.96429247,-0.3935719,-0.0771286,-0.3164433
34,-0.6616315,-0.60375315,"('mean', 'honorable')",-0.94220227,-1.0233096,-0.23355031,-0.11734475,5.355765,5.2836766,0.8795952,0.8848172,-0.005222
1,-0.64500403,-0.40556222,"('unfriendly', 'friendly')",-0.6724504,-0.99232185,0.77733773,0.909505,1.7330104,1.7254491,0.2982234,0.3092675,-0.0110441
20,-0.62888324,-0.5736326,"('rough', 'thoughtful')",0.83464825,0.88705266,-0.37532365,-0.45059848,0.8102661,0.7146504,0.1601769,0.144368,0.0158089
19,0.6138303,0.82049245,"('inhospitable', 'hospitable')",0.56709576,0.68049914,0.92263687,1.0885322,-0.050666265,-0.059234984,0.5132241,0.6325722,-0.1193481
80,0.604866,-0.0059504174,"('dominated', 'dominating')",0.3311174,0.230723,-0.86759585,-1.2184869,-0.43869066,-0.6400431,-0.0925758,-0.4084393,0.3158635
59,0.59534824,1.0245486,"('foolish', 'wise')",1.0656924,1.431354,-0.15588635,0.1568093,-0.32504246,-0.02283226,0.295028,0.6474699,-0.3524419
40,-0.5948611,-0.4750106,"('stingy', 'generous')",-0.647637,-0.5509122,-0.8312594,-0.4577985,-2.1460981,-2.3074973,-1.0549639,-0.9478046,-0.1071593
8,-0.59458953,-0.51661193,"('unaffectionate', 'affectionate')",-0.38611352,-0.59256077,1.6557242,1.52447,0.82624936,0.54749805,0.3753176,0.2406988,0.1346188
4,0.5754317,0.8544383,"('disliked', 'liked')",0.752065,0.7530271,0.5394413,0.90390474,-7.1000834,-6.8716016,-1.3082863,-1.0900578,-0.2182285
38,-0.5593552,-0.34064707,"('untruthful', 'truthful')",-1.9476233,-1.740304,0.32850438,0.6085928,-0.013247848,0.19436812,-0.5479305,-0.3194975,-0.228433
61,-0.55004525,-0.30387533,"('illogical', 'logical')",-0.10792516,-0.1326246,0.79712844,0.75452334,0.22825049,0.073181346,0.0918521,0.0978012,-0.0059491
58,-0.54042786,-0.62972325,"('undiscriminating', 'discriminating')",-0.9652621,-1.2779125,-0.18758373,-0.021763757,0.47221893,0.2541987,-0.3052637,-0.4188002,0.1135365
49,-0.5358944,-0.4749915,"('unable', 'able')",-0.51739556,-0.54577154,-0.5413145,-0.6208671,-0.65234286,-0.62242043,-0.5617368,-0.5660126,0.0042758
16,0.51469994,1.0965115,"('unpopular', 'popular')",0.39036852,0.60402006,0.081063814,0.57555985,-0.089872435,0.078159034,0.224065,0.5885626,-0.3644976
52,0.4998182,0.78583413,"('irrational', 'rational')",1.0947871,1.2695662,0.39692944,0.47155663,-0.75702304,-0.47557953,0.3086279,0.5128444,-0.2042165
37,-0.43923774,-0.5757147,"('fake', 'genuine')",-1.1829516,-1.0397869,-0.9993046,-1.0628227,-0.004884241,-0.14290112,-0.6565945,-0.7053064,0.0487119
74,-0.43180165,-0.35467327,"('undedicated', 'dedicated')",-0.07806821,-0.21457358,-0.046221823,0.19886747,0.23012233,0.40702078,-0.0814923,0.0091604,-0.0906527
15,0.3751961,0.4156463,"('boring', 'funny')",0.7708713,0.4234674,0.48799124,0.2358301,0.55590713,0.4335685,0.5474914,0.3771281,0.1703633
31,0.36416712,0.962581,"('evil', 'good')",1.19969,1.2783926,1.1280049,1.423321,-0.9142975,-0.895697,0.4443911,0.6921494,-0.2477583
68,-0.21997194,-0.05753091,"('dependent', 'independent')",-1.2267767,-0.9576907,-0.94331086,-0.75210816,-1.3806748,-1.383846,-0.9426836,-0.7877939,-0.1548897
67,0.20721145,0.38329428,"('doubtful', 'determined')",-0.5935088,-0.39476925,-0.2575899,-0.00086934865,-0.3024087,-0.18753488,-0.236574,-0.0499698,-0.1866042
78,-0.18669462,-0.29711437,"('nonresilient', 'resilient')",0.8314605,0.50164956,1.069243,0.7910192,0.6154116,0.41261053,0.5823551,0.3520412,0.2303139
83,0.17634577,0.24378994,"('powerless', 'powerful')",-0.43043143,-0.34720847,0.79569244,1.0352457,-1.1322111,-1.0127131,-0.1476511,-0.0202215,-0.1274296
2,0.109130785,0.5440376,"('unlikable', 'likable')",0.46780294,0.65,1.1094009,1.8841197,0.81924546,1.1963806,0.626395,1.0686345,-0.4422395
26,-0.060859155,-0.11844926,"('hardhearted', 'benevolent')",1.1683176,0.6996313,1.3498005,1.1937987,1.8922805,1.9357051,1.0873848,0.9276714,0.1597134
25,0.046494015,0.621301,"('egoistic', 'altruistic')",1.2024596,1.3184576,1.6502002,1.7746382,1.112318,1.5211732,1.0028679,1.3088925,-0.3060246
42,0.027079204,0.3648939,"('unreliable', 'reliable')",0.63864297,1.0231248,-0.78048855,-0.12084628,-2.7277262,-2.4016006,-0.7106231,-0.283607,-0.4270161
64,-0.0263904,0.2572377,"('shy', 'confident')",0.3342917,0.610816,-0.011549912,0.24046637,-6.252543,-5.9022765,-1.4890479,-1.1984391,-0.2906088
