,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
46,1.2876564,0.9273735,"('uncompetitive', 'competitive')",-0.5109064,-0.60800916,1.3858858,1.1491276,-0.729895,-0.9018531,0.3581852,0.1416597,0.2165255
80,1.2234002,0.82602656,"('dominated', 'dominating')",-0.81402147,-0.81783617,1.4616125,1.2311703,-1.4485252,-1.4884151,0.1056165,-0.0622636,0.1678801
10,1.177713,0.87589306,"('unsympathetic', 'sympathetic')",-0.88073516,-1.08844,0.1621155,-0.11090845,-0.30812535,-0.36946827,0.037742,-0.1732309,0.2109729
75,-1.1477684,-1.0845832,"('meek', 'impulsive')",-0.1958893,-0.2522589,-0.8584527,-1.0002327,-0.3435376,-0.505808,-0.636412,-0.7107207,0.0743087
57,1.1398578,0.44999537,"('unimaginative', 'imaginative')",0.31166404,-0.083078325,0.09000511,-0.40973485,-2.4440765,-2.8634443,-0.2256374,-0.7265655,0.5009281
23,1.0669442,1.0459882,"('insincere', 'sincere')",-0.3629437,-0.4425733,0.3698489,0.25846988,5.8530397,6.011959,1.7317224,1.7184609,0.0132615
21,1.0507345,1.1032044,"('immoral', 'moral')",-0.032034848,-0.043492604,0.28200862,0.4408377,-1.1609318,-1.0560113,0.0349441,0.1111346,-0.0761905
72,1.0389847,1.145105,"('unambitious', 'ambitious')",0.8240311,0.8753209,0.80418104,0.75327796,-0.9034024,-0.78916126,0.4409486,0.4961357,-0.0551871
9,1.003726,1.076433,"('unaffectionate', 'caring')",1.007738,0.78282344,0.2562522,0.08926381,1.3728203,1.3700036,0.9101342,0.829631,0.0805032
81,0.94112587,1.0302972,"('submissive', 'aggressive')",-0.6727407,-0.46036553,1.1644851,1.3166708,-1.2203283,-0.9976072,0.0531355,0.2222488,-0.1691133
33,-0.9405884,-1.0574702,"('wrong', 'right')",0.5988421,0.5296115,-0.088510364,-0.03355127,-0.4661203,-0.5781512,-0.2240942,-0.2848903,0.0607961
74,0.8935592,0.82864636,"('undedicated', 'dedicated')",-0.8521323,-0.76737547,0.89845735,0.7434158,0.20011805,0.07011947,0.2850006,0.2187015,0.0662991
78,-0.8928938,-0.9764016,"('nonresilient', 'resilient')",0.65644103,0.6277938,1.121139,1.0848153,0.318621,0.35570905,0.3008268,0.2729791,0.0278477
2,0.8679188,1.1869887,"('unlikable', 'likable')",0.7704476,0.82926375,1.7452646,1.7365608,0.49838257,0.6331785,0.9705034,1.096498,-0.1259946
82,-0.8133725,-0.43309808,"('poor', 'rich')",-0.5241158,-0.4794809,-0.38989323,-0.13301757,6.170712,6.3145275,1.1108327,1.3172327,-0.2064
37,0.7926742,0.4493388,"('fake', 'genuine')",-0.29135698,-0.45541212,0.2788857,0.13950124,0.57974523,0.42719516,0.339987,0.1401558,0.1998312
87,0.78231835,0.6122698,"('unsuccessful', 'successful')",0.8158962,0.7137249,1.8359199,1.6139566,0.777632,0.47313395,1.0529416,0.8532714,0.1996702
84,0.78085417,0.6030011,"('inferior', 'superior')",0.026999233,0.12454578,0.1359645,0.15695694,0.8398062,0.7968742,0.445906,0.4203445,0.0255615
1,-0.76989424,-0.900342,"('unfriendly', 'friendly')",0.014900251,-0.3650785,-0.28115118,-0.49717548,2.1344392,2.0892856,0.2745735,0.0816724,0.1929011
88,-0.75677323,-0.6867535,"('low', 'eminent')",-1.2436674,-1.1314255,-1.3583837,-1.2278403,-0.0114913955,0.04451538,-0.8425789,-0.750376,-0.0922029
83,0.75474733,0.89488435,"('powerless', 'powerful')",1.073139,1.2376103,-0.28665742,-0.17513254,-1.2788506,-1.1926696,0.0655946,0.1911731,-0.1255785
67,0.7339043,1.0540961,"('doubtful', 'determined')",0.5707057,0.8076602,0.5987043,0.81409955,-0.86312264,-0.6503478,0.2600479,0.506377,-0.2463291
24,0.7252268,0.5610847,"('dishonest', 'honest')",-0.7163991,-0.895746,-0.52470505,-0.5719043,0.5151656,0.52415824,-0.0001779,-0.0956018,0.0954239
65,0.7212667,0.557391,"('insecure', 'secure')",-0.5628338,-0.66604143,1.018305,0.86210793,-0.48537463,-0.5164585,0.1728408,0.0592497,0.1135911
45,0.7154431,0.35620913,"('incompetent', 'competent')",-0.7947631,-1.0613332,0.48695886,0.06196566,-0.46162775,-0.6235802,-0.0134972,-0.3166847,0.3031875
54,0.7084264,0.6293092,"('incapable', 'capable')",0.11427215,0.11398521,-0.058283284,-0.104137436,1.0900537,1.0939686,0.4636173,0.4332814,0.0303359
50,-0.69095373,-0.524039,"('clumsy', 'skillful')",0.2562834,0.34858993,0.4263273,0.37836722,0.005441472,0.043640092,-0.0007254,0.0616396,-0.062365
25,-0.6876987,-0.6035782,"('egoistic', 'altruistic')",0.0070465654,0.041482802,-0.25241053,0.06371183,1.5688415,1.6928432,0.1589447,0.2986149,-0.1396702
22,0.6347898,0.2274266,"('untrustworthy', 'trustworthy')",-1.2176402,-1.639729,0.8090648,0.5179439,-0.95150465,-1.207762,-0.1813225,-0.5255301,0.3442076
85,-0.6315881,-0.5520355,"('insignificant', 'prestigious')",1.869047,1.7519352,-0.21795428,-0.10261002,0.7447295,0.77439064,0.4410585,0.4679201,-0.0268616
0,0.56430554,0.4611261,"('unsociable', 'sociable')",-0.59508735,-0.7247005,0.18897347,0.20271263,-0.58423346,-0.5613528,-0.1065104,-0.1555536,0.0490432
73,0.5435655,0.8027072,"('helpless', 'self-reliant')",0.9988525,1.0822158,0.26653,0.22259803,-3.3492737,-3.509118,-0.3850814,-0.3503993,-0.0346821
4,-0.5300589,-0.4596451,"('disliked', 'liked')",0.36112997,0.27732992,-0.15647176,-0.35780215,-6.728384,-6.8694124,-1.7634462,-1.8523824,0.0889362
13,0.49167484,0.29974562,"('impolite', 'polite')",-0.45760006,-0.46750107,-0.028136589,-0.0849861,-0.48455775,-0.35977924,-0.1196549,-0.1531302,0.0334753
63,0.4766514,0.28549492,"('unperceptive', 'insightful')",0.30758125,0.1271965,1.5408368,1.4343491,0.73441786,0.69962627,0.7648718,0.6366667,0.1282051
71,0.4737976,0.56765,"('diffident', 'self-confident')",1.5676854,1.4088647,0.30496666,0.14168105,0.73277974,0.6516831,0.7698073,0.6924697,0.0773376
34,-0.39265636,-0.4333832,"('mean', 'honorable')",-0.04042866,-0.14805384,-0.28258166,-0.107337646,6.197652,6.3915043,1.3704963,1.4256824,-0.0551861
8,0.38855028,0.5907735,"('unaffectionate', 'affectionate')",0.7244361,0.7112088,0.07742224,0.077090174,1.1109844,1.1014377,0.5753483,0.6201276,-0.0447793
49,0.3564914,0.31554013,"('unable', 'able')",-1.4152155,-1.3288642,-1.1901958,-1.1460253,-0.6321522,-0.52454776,-0.720268,-0.6709743,-0.0492937
27,0.355999,0.30264452,"('hardhearted', 'softhearted')",-0.6050722,-0.69646037,-0.15166442,-0.27598083,1.5414735,1.4790406,0.285184,0.202311,0.082873
52,-0.34764397,-0.26235247,"('irrational', 'rational')",0.31030545,0.14655793,-1.0164099,-0.9431261,-0.012067594,-0.03137676,-0.266454,-0.2725743,0.0061203
3,0.34633833,0.20256042,"('repellent', 'pleasant')",-0.8597933,-0.8449396,0.81983495,0.72543085,0.20921117,0.08226997,0.1288978,0.0413304,0.0875674
19,-0.33628973,0.09690953,"('inhospitable', 'hospitable')",-0.7193694,-0.6201624,-1.5513222,-1.4557171,0.018201023,0.043087836,-0.647195,-0.4839706,-0.1632244
11,0.29443282,0.26639652,"('unhelpful', 'helpful')",-0.6914183,-0.7628614,-0.036659904,-0.26021612,1.7582041,1.76017,0.3311397,0.2508723,0.0802674
20,0.25550336,0.09079234,"('rough', 'thoughtful')",-0.18816635,-0.3195634,0.3791223,0.262347,1.1470582,1.0967262,0.3983794,0.2825755,0.1158039
58,-0.25318843,-0.47892562,"('undiscriminating', 'discriminating')",0.9297826,0.50409245,1.4891241,1.1179725,0.4459561,0.15552245,0.6529186,0.3246655,0.3282531
53,-0.24437688,-0.166437,"('uncreative', 'creative')",0.96367633,0.7696806,0.12395495,0.17987342,1.3516833,1.2320386,0.5487344,0.5037889,0.0449455
26,0.24341556,0.27178693,"('hardhearted', 'benevolent')",1.4491289,1.3090333,0.8194579,0.7695358,1.9207261,1.8078852,1.1081822,1.0395603,0.0686219
17,0.24094748,0.167705,"('nasty', 'nice')",0.2007289,0.22081089,-0.58322877,-0.751319,-0.44324148,-0.45177656,-0.1461985,-0.2036449,0.0574464
44,-0.23104388,-0.39461306,"('prejudiced', 'unprejudiced')",-0.303986,-0.2946971,-0.09706795,-0.11043791,-1.2913151,-1.3750893,-0.4808532,-0.5437093,0.0628561
18,-0.22927308,-0.022256486,"('disagreeable', 'welcoming')",-0.55456567,-0.63049614,-0.9461992,-0.61773306,-0.34806228,-0.27248085,-0.5195251,-0.3857416,-0.1337835
59,-0.18193251,-0.092075765,"('foolish', 'wise')",0.73817945,0.70774627,-0.61692286,-0.6979428,0.36312371,0.41457915,0.0756119,0.0830767,-0.0074648
68,-0.17742252,-0.1307717,"('dependent', 'independent')",-2.5853796,-2.6046815,-0.96082366,-0.89328283,-0.92292243,-0.8589603,-1.1616371,-1.121924,-0.0397131
51,0.16998659,0.3000218,"('uneducated', 'educated')",-1.4622992,-1.2290318,-0.1844673,-0.013624422,0.012830831,0.26121253,-0.3659873,-0.1703555,-0.1956318
28,-0.1581168,-0.16504917,"('disloyal', 'loyal')",0.50538623,0.3340388,0.38579363,0.2005496,1.1976988,1.2724019,0.4826905,0.4104853,0.0722052
47,-0.15457612,-0.20777364,"('stupid', 'smart')",0.2815597,0.20042743,0.8151083,0.82648426,5.767095,5.9269314,1.6772968,1.6865174,-0.0092206
41,0.14472824,0.45510966,"('unforgiving', 'forgiving')",-0.4537525,-0.62855107,0.5804424,0.4799757,0.11577781,0.15616888,0.096799,0.1156758,-0.0188768
64,0.13410144,0.015546538,"('shy', 'confident')",0.55914927,0.6199024,1.1586539,1.2247043,-7.016521,-7.1764607,-1.2911541,-1.3290769,0.0379228
15,-0.12668753,-0.46030727,"('boring', 'funny')",0.27574885,0.1325078,-0.74493194,-0.9465714,0.3785988,0.24999422,-0.054318,-0.2560942,0.2017762
66,0.11704198,-0.03413622,"('inactive', 'active')",1.1031849,0.841931,1.5743786,1.3462734,1.4690778,1.3103138,1.0659208,0.8660955,0.1998253
38,-0.10787637,-0.048118804,"('untruthful', 'truthful')",-0.1474953,-0.25914466,-0.45769963,-0.55681115,-0.22616437,-0.08303002,-0.2348089,-0.2367762,0.0019673
40,0.089786924,0.06383599,"('stingy', 'generous')",0.70692134,0.5544005,0.32683998,0.3905551,-1.6763015,-1.7909887,-0.1381883,-0.1955493,0.057361
79,-0.08353453,-0.20623037,"('wavering', 'unwavering')",0.44650713,0.23845495,-0.77989054,-0.89348245,0.124336,0.040919717,-0.0731455,-0.2050845,0.131939
61,0.06798319,-0.100958124,"('illogical', 'logical')",-0.51783717,-0.769238,0.19501808,0.031458504,0.18264197,0.114038244,-0.0180485,-0.1811748,0.1631263
77,-0.06484099,0.041496925,"('unmotivated', 'motivated')",0.016696058,0.0988652,0.17453846,0.40304303,-1.3246384,-1.2882098,-0.2995612,-0.1862012,-0.11336
86,-0.033647314,-0.1599999,"('uninfluential', 'influential')",-1.6464379,-1.6687658,-0.45388559,-0.44751838,-0.5268381,-0.56988126,-0.6652022,-0.7115413,0.0463391
48,0.028156668,0.35588723,"('unintelligent', 'intelligent')",-0.9653643,-0.87654775,-0.9670547,-0.77424794,-0.0730816,0.123634405,-0.494336,-0.2928185,-0.2015175
32,-0.022197735,0.29149586,"('unkind', 'kind')",-0.6594963,-0.6416138,0.11409107,0.10670705,0.7902972,0.8634444,0.0556736,0.1550084,-0.0993348
29,0.019183915,0.0336082,"('unfair', 'fair')",-0.75682896,-0.84400624,-0.5827774,-0.7387675,-0.42700088,-0.5437614,-0.4368558,-0.5232317,0.0863759
