,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,male-female
65,-2.3066866,-2.111565,"('insecure', 'secure')",-1.9655797,-1.6704286,-2.030055,-1.8600917,-0.031496942,-0.065978155,-1.5834546,-1.4270159,-0.1564387
13,-2.2692115,-2.2094042,"('impolite', 'polite')",-3.0658183,-2.8065732,-1.5087084,-1.2887758,-0.050743263,-0.09905122,-1.7236203,-1.6009511,-0.1226692
70,-2.2681215,-2.3056793,"('lethargic', 'energetic')",-1.98416,-1.6780112,-1.8861313,-1.8429658,0.26623616,0.25177574,-1.468044,-1.3937201,-0.0743239
23,-2.2507606,-2.099317,"('insincere', 'sincere')",-2.976945,-2.7763772,-0.9726536,-0.8440254,5.397592,5.389245,-0.2006918,-0.0826187,-0.1180731
0,-2.2356956,-2.2356484,"('unsociable', 'sociable')",-1.805313,-1.5871588,-0.7307809,-0.5543811,-0.2541817,-0.2194652,-1.2564929,-1.1491634,-0.1073295
7,-2.1786065,-2.125374,"('insensitive', 'sensitive')",-2.4037776,-2.130638,-1.8734751,-1.6763502,0.11441828,0.23446143,-1.5853602,-1.4244752,-0.160885
35,2.1459816,1.8955982,"('corrupt', 'incorrupt')",2.4404051,2.167795,0.9479704,0.8730271,-0.36261937,-0.14316137,1.2929344,1.1983148,0.0946196
86,-2.1392365,-2.118477,"('uninfluential', 'influential')",-1.7917843,-1.659859,-0.39326358,-0.33969358,-0.36929184,-0.3431913,-1.1733941,-1.1153052,-0.0580889
43,-2.123003,-1.8640196,"('irresponsible', 'responsible')",-3.732557,-3.3185086,-1.068974,-0.83558124,0.59744114,0.5443123,-1.5817733,-1.3684493,-0.213324
21,-2.0980988,-2.0986483,"('immoral', 'moral')",-1.8219655,-1.7032454,-2.049507,-1.8552759,-0.9492625,-1.1139021,-1.7297084,-1.6927679,-0.0369405
11,-2.0883863,-1.9544138,"('unhelpful', 'helpful')",-2.8510268,-2.5614405,-1.1703633,-0.9542426,1.8187197,1.7389314,-1.0727642,-0.9327914,-0.1399728
73,2.0407732,2.0119677,"('helpless', 'self-reliant')",0.96716446,0.8965981,0.2774293,0.18979256,-3.1647713,-3.2494953,0.0301489,-0.0377842,0.0679331
28,-2.025528,-1.797977,"('disloyal', 'loyal')",-1.7765526,-1.323578,-1.3007133,-0.983996,0.66155404,1.0116506,-1.11031,-0.7734751,-0.3368349
79,1.9865916,1.8419055,"('wavering', 'unwavering')",2.113246,1.9842666,1.2527645,1.0448953,-0.521453,-0.45969164,1.2077873,1.102844,0.1049433
3,-1.9778715,-1.9072429,"('repellent', 'pleasant')",-0.6304686,-0.5353638,-1.0681617,-0.9864588,0.58669156,0.5634696,-0.7724526,-0.716399,-0.0560536
62,-1.9745597,-1.8973632,"('incompetent', 'brilliant')",-2.988197,-2.7994921,-0.77777046,-0.69040304,-0.09783288,-0.2289892,-1.45959,-1.4040619,-0.0555281
45,-1.9646878,-1.8690635,"('incompetent', 'competent')",-2.5274823,-2.1200294,-1.9526708,-1.8109287,-0.64486796,-0.3484188,-1.7724273,-1.5371101,-0.2353172
76,-1.7764986,-1.6280124,"('anxious', 'daring')",-0.47541812,-0.13016635,-1.9001553,-1.7380043,-0.023532957,-0.12767866,-1.0439012,-0.9059654,-0.1379358
33,1.7532451,1.5773433,"('wrong', 'right')",0.8870863,0.6770434,1.66629,1.4930952,-0.719368,-0.7154944,0.8968134,0.7579969,0.1388165
82,-1.7422534,-1.7099172,"('poor', 'rich')",-1.5114509,-1.3851194,-1.3738643,-1.3472459,5.9649043,5.8031855,0.3343339,0.3402257,-0.0058918
36,1.722178,1.4567834,"('hostile', 'amicable')",2.1316895,1.8175714,1.7240593,1.6086885,0.13570814,0.3123355,1.4284087,1.2988447,0.129564
46,-1.7118251,-1.3886791,"('uncompetitive', 'competitive')",-1.6366286,-1.2501887,-1.0832133,-0.847282,-0.905111,-0.7193106,-1.3341945,-1.0513651,-0.2828294
75,1.6621845,1.6098642,"('meek', 'impulsive')",0.8419573,0.55201536,0.39624125,0.23269024,-0.5144278,-0.54018414,0.5964888,0.4635964,0.1328924
66,1.6168656,1.4825534,"('inactive', 'active')",2.0327158,1.8792415,1.6332552,1.5003971,0.89005506,1.1961111,1.543223,1.5145758,0.0286472
24,-1.4282789,-1.1959819,"('dishonest', 'honest')",-2.8097813,-2.6077893,-0.74045604,-0.62864816,0.5152719,0.554972,-1.1158111,-0.9693618,-0.1464493
50,1.4190842,1.4884605,"('clumsy', 'skillful')",2.5231419,2.3445368,-0.08053429,-0.10167837,0.06512675,-0.036374446,0.9817046,0.9237362,0.0579684
72,-1.3526354,-1.3757589,"('unambitious', 'ambitious')",-2.06153,-2.1081464,-0.38756144,-0.605087,-0.34038842,-0.6262799,-1.0355288,-1.178818,0.1432892
27,-1.3278431,-1.2601143,"('hardhearted', 'softhearted')",-1.9190627,-1.7997085,-1.0120295,-0.632051,0.76263803,0.82504094,-0.8740743,-0.7167082,-0.1573661
84,1.263389,1.4086411,"('inferior', 'superior')",0.84736407,1.0502234,0.4255823,0.49756667,0.50325024,0.6428228,0.7598964,0.8998135,-0.1399171
71,1.2519035,1.2035581,"('diffident', 'self-confident')",-0.46294314,-0.30574685,2.2492723,2.2243288,0.5364387,0.5812203,0.8936679,0.9258401,-0.0321722
56,-1.2221298,-1.31398,"('impractical', 'practical')",-2.4020243,-2.1876512,-0.2548198,-0.34961665,-0.13210946,-0.25605714,-1.0027709,-1.0268263,0.0240554
41,-1.2042072,-1.3784242,"('unforgiving', 'forgiving')",-2.2121747,-2.1421657,-0.58917654,-0.6788721,-0.041869793,0.20531264,-1.011857,-0.9985373,-0.0133197
31,1.1564829,0.85990083,"('evil', 'good')",1.6589694,1.3243151,1.3243176,1.1604279,-0.98517144,-0.7172134,0.7886497,0.6568577,0.131792
63,-1.0760715,-1.1416397,"('unperceptive', 'insightful')",-0.7700014,-0.5704007,-0.6909447,-0.66925436,0.15447311,0.22839294,-0.5956361,-0.5382255,-0.0574106
4,1.0600768,0.8089343,"('disliked', 'liked')",1.0408832,0.8513183,0.73155195,0.5888562,-6.931599,-6.8355474,-1.0247718,-1.1466097,0.1218379
54,1.0430509,0.9636185,"('incapable', 'capable')",0.17208678,-0.035527945,1.4652439,1.3776096,0.8300398,0.8183103,0.8776054,0.7810026,0.0966028
51,-1.0381631,-1.3130704,"('uneducated', 'educated')",-0.7026398,-0.90422016,-0.57031727,-0.72206414,0.35813594,-0.00890756,-0.488246,-0.7370656,0.2488196
77,-1.0358751,-0.90650827,"('unmotivated', 'motivated')",-0.61933947,-0.5947854,0.310598,0.5461713,-1.144815,-1.055908,-0.6223578,-0.5027575,-0.1196003
47,-1.0356934,-1.1469586,"('stupid', 'smart')",-0.8663216,-0.80263335,-1.039486,-1.108279,5.1025486,5.102368,0.5402619,0.5111243,0.0291376
16,1.0350591,0.8345319,"('unpopular', 'popular')",0.7632611,0.47658503,0.3535401,0.22049806,0.10109627,0.067000695,0.5632391,0.3996539,0.1635852
53,-1.0274007,-1.0084728,"('uncreative', 'creative')",0.30055463,0.4270128,0.78792095,0.8678572,1.0246787,1.1061426,0.2714384,0.348135,-0.0766966
59,1.0232108,0.9455073,"('foolish', 'wise')",1.4513348,1.3170561,-0.075836815,-0.04925083,-0.16478947,-0.037839726,0.5584798,0.5438682,0.0146116
39,-0.9892166,-0.833315,"('exploitative', 'cooperative')",-0.7864832,-0.6461558,-0.57037395,-0.39670387,0.5502079,0.718071,-0.4489665,-0.2895259,-0.1594406
32,-0.9699712,-0.89556295,"('unkind', 'kind')",-2.4056785,-2.2916353,-1.146858,-0.98130214,1.0635349,0.8403319,-0.8647432,-0.8320421,-0.0327011
22,-0.93840367,-0.88136905,"('untrustworthy', 'trustworthy')",-1.1478027,-1.027176,-1.8730322,-1.8671132,-0.9289212,-0.7764046,-1.2220399,-1.1380157,-0.0840242
19,0.93103284,0.80761135,"('inhospitable', 'hospitable')",0.79695094,0.6394222,1.0645351,0.99638844,-0.25637925,-0.17560136,0.6340349,0.5669551,0.0670798
88,-0.92311454,-0.8237124,"('low', 'eminent')",-0.7551085,-0.78823394,-1.1713043,-1.1450517,-0.5054656,-0.80235016,-0.8387482,-0.889837,0.0510888
17,-0.9052246,-1.0284425,"('nasty', 'nice')",0.0372452,-0.016308345,-0.03356819,-0.000147352,-0.49390504,-0.4105482,-0.3488632,-0.3638616,0.0149984
52,0.8739719,0.92811835,"('irrational', 'rational')",1.6439992,1.3429466,0.5286834,0.5064688,-0.47415578,-0.3365907,0.6431247,0.6102358,0.0328889
29,0.8516672,0.7719238,"('unfair', 'fair')",0.5132593,0.49320465,0.12337863,0.023218969,-0.8356241,-0.7104309,0.1631703,0.1444791,0.0186912
12,-0.7939894,-0.9376777,"('unsupportive', 'supportive')",-0.7035432,-0.59498817,0.2932763,0.24643858,-1.782871,-1.8286204,-0.7467818,-0.7787119,0.0319301
87,0.7727733,0.8649665,"('unsuccessful', 'successful')",1.1685185,1.1920987,0.6811975,0.78358907,0.5265121,0.68300164,0.7872504,0.880914,-0.0936636
44,0.7291651,0.8205571,"('prejudiced', 'unprejudiced')",-0.4034062,-0.47504634,-1.2448373,-1.2167126,-1.3784983,-1.4628191,-0.5743942,-0.5835052,0.009111
2,0.704104,0.54797536,"('unlikable', 'likable')",0.8855596,0.7143345,1.8750033,1.8169827,1.2759435,1.0357113,1.1851525,1.0287509,0.1564016
37,-0.6281284,-0.40372413,"('fake', 'genuine')",-1.0220227,-0.83147573,-1.066785,-0.7939427,-0.15485397,0.050082356,-0.7179475,-0.4947651,-0.2231824
25,0.6153895,0.550455,"('egoistic', 'altruistic')",1.4322695,1.3499911,1.7962729,1.9178977,1.4493299,1.4646105,1.3233154,1.3207386,0.0025768
58,-0.4725872,-0.5329573,"('undiscriminating', 'discriminating')",-1.1463957,-1.0790414,0.16780052,0.10462451,0.007903829,0.2388542,-0.3608196,-0.31713,-0.0436896
49,-0.4663801,-0.4396202,"('unable', 'able')",-0.568792,-0.5402581,-0.6297978,-0.43877912,-0.38977155,-0.4607348,-0.5136853,-0.4698481,-0.0438372
20,-0.4315479,-0.41916174,"('rough', 'thoughtful')",0.9424611,0.92730117,-0.30273664,-0.11116847,0.7432007,0.94802576,0.2378443,0.3362492,-0.0984049
34,-0.40457496,-0.37844664,"('mean', 'honorable')",-0.7578927,-0.8208654,0.20615926,0.20758578,5.280217,5.3192024,1.0809772,1.0818691,-0.0008919
8,-0.3586727,-0.2997715,"('unaffectionate', 'affectionate')",-0.42667353,-0.36285025,1.7433183,1.8445461,0.6032777,0.72867197,0.3903124,0.4776491,-0.0873367
15,0.33314,0.35271755,"('boring', 'funny')",0.49131703,0.5067162,0.2444316,0.34266102,0.23621655,0.24816623,0.3262763,0.3625652,-0.0362889
42,0.31301695,0.18447116,"('unreliable', 'reliable')",0.7933276,0.7562023,-0.319471,-0.49005756,-2.3932211,-2.555394,-0.4015869,-0.5261945,0.1246076
40,-0.30709636,-0.32875058,"('stingy', 'generous')",-0.5097813,-0.5404903,-0.42297104,-0.52240527,-2.23903,-2.1331415,-0.8697196,-0.8811969,0.0114773
67,0.30309212,0.08791749,"('doubtful', 'determined')",-0.62256116,-0.56369376,-0.21483465,-0.48636723,-0.49529213,-0.6830052,-0.257399,-0.4112872,0.1538882
18,-0.29688284,-0.40792903,"('disagreeable', 'welcoming')",0.90789235,0.7775093,-0.055674747,-0.17371486,-0.91915673,-0.98700005,-0.0909555,-0.1977837,0.1068282
38,-0.29202208,-0.31682628,"('untruthful', 'truthful')",-1.8324612,-1.8560581,0.6983003,0.5680419,-0.23279627,-0.15501389,-0.4147448,-0.4399641,0.0252193
9,-0.28225476,-0.21558884,"('unaffectionate', 'caring')",-0.86282456,-0.7261401,2.036929,2.2318676,1.2028046,1.3940693,0.5236635,0.671052,-0.1473885
80,-0.25309893,0.040123418,"('dominated', 'dominating')",-0.13579787,0.0413855,-1.3546802,-1.2494674,-0.69780314,-0.68643814,-0.610345,-0.4635991,-0.1467459
83,0.24599372,0.23721507,"('powerless', 'powerful')",-0.52718276,-0.52169764,0.99493784,0.8036166,-1.1483861,-1.2040647,-0.1086593,-0.1712327,0.0625734
61,-0.24413723,-0.280833,"('illogical', 'logical')",-0.104257464,-0.03638033,0.9034877,1.006279,0.030983504,0.16827753,0.1465191,0.2143358,-0.0678167
64,0.18390056,0.20890088,"('shy', 'confident')",0.4904933,0.52716863,0.12000225,0.20918223,-5.70698,-5.734004,-1.2281461,-1.1971881,-0.030958
74,-0.15216032,-0.2522027,"('undedicated', 'dedicated')",-0.15880086,-0.058761567,0.34841666,0.3268471,0.30558974,0.3247464,0.0857613,0.0851573,0.000604
68,-0.14565112,-0.15277308,"('dependent', 'independent')",-1.0354975,-1.083971,-0.77606076,-0.8398739,-1.517208,-1.6240046,-0.8686043,-0.9251557,0.0565514
78,-0.07818096,-0.1159124,"('nonresilient', 'resilient')",0.51258445,0.5841447,1.2305408,1.2806264,0.27140912,0.32137537,0.4840883,0.5175585,-0.0334702
1,-0.044796333,-0.047278527,"('unfriendly', 'friendly')",-0.7279519,-0.60722995,1.310853,1.3919628,1.4846385,1.8008596,0.5056858,0.6345785,-0.1288927
26,0.025856663,0.1012964,"('hardhearted', 'benevolent')",0.67665315,0.95703936,1.4332751,1.486473,1.5210332,1.8918998,0.9142045,1.1091771,-0.1949726
