,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
65,-1.0312817,-0.9932068,"('insecure', 'secure')",0.1906149,0.11055353,0.3531897,-0.097160935,-0.1624924,-0.3266047,0.1641123
34,-1.0124317,-0.99158657,"('mean', 'honorable')",0.34276342,0.2555595,5.315997,5.058269,1.5487763,1.4407473,0.108029
40,1.009749,1.0324943,"('stingy', 'generous')",0.6206856,0.6018536,-1.992577,-2.0567818,-0.1207141,-0.1408113,0.0200972
1,1.006926,0.92736065,"('unfriendly', 'friendly')",1.0891418,1.0394605,0.9508283,1.3884231,1.0156321,1.1184147,-0.1027826
39,0.9974602,0.8755156,"('exploitative', 'cooperative')",-0.7405032,-0.8345514,0.123253256,-0.10284644,0.1267368,-0.0206274,0.1473642
44,-0.99124837,-1.0952637,"('prejudiced', 'unprejudiced')",-1.1021922,-1.0452297,-1.5444764,-1.5369622,-1.212639,-1.2258185,0.0131795
70,-0.9015361,-0.8935278,"('lethargic', 'energetic')",0.149633,-0.0783252,0.853754,0.31873718,0.0339503,-0.2177053,0.2516556
12,0.8772799,0.96848136,"('unsupportive', 'supportive')",1.2327869,1.1898589,-1.5410305,-1.572669,0.1896788,0.1952237,-0.0055449
18,0.8613294,0.870968,"('disagreeable', 'welcoming')",-0.20303306,-0.1835842,-0.7442341,-0.6799225,-0.0286459,0.0024871,-0.031133
22,-0.8513021,-0.80316025,"('untrustworthy', 'trustworthy')",-0.029318778,-0.20594493,-0.47486407,-0.7199837,-0.4518283,-0.576363,0.1245347
84,0.84364486,0.9940727,"('inferior', 'superior')",0.6124441,0.6183423,0.5013044,0.57191646,0.6524645,0.7281105,-0.075646
49,-0.8433835,-0.8603723,"('unable', 'able')",-0.32351583,-0.43528187,-0.27400157,-0.5365792,-0.4803003,-0.6107445,0.1304442
13,-0.83282703,-0.63733536,"('impolite', 'polite')",0.12930489,0.12346594,-0.4854725,-0.5835676,-0.3963315,-0.3658123,-0.0305192
10,-0.81920135,-0.6976521,"('unsympathetic', 'sympathetic')",-0.25221455,-0.42063963,-0.0019743834,-0.45357597,-0.3577967,-0.5239559,0.1661592
11,-0.79380906,-0.9344056,"('unhelpful', 'helpful')",0.41468605,0.21532814,2.3275898,2.1150324,0.6494889,0.4653183,0.1841706
81,-0.7848573,-0.683457,"('submissive', 'aggressive')",1.071732,0.97438365,-0.09433642,-0.44874007,0.0641795,-0.0526045,0.116784
27,0.7833499,0.6552925,"('hardhearted', 'softhearted')",0.010034934,-0.06751883,1.012374,1.0700477,0.6019196,0.5526071,0.0493125
61,0.7443922,0.63496804,"('illogical', 'logical')",0.61471325,0.47291175,0.5802232,0.32158393,0.6464429,0.4764879,0.169955
21,-0.7239443,-0.68813545,"('immoral', 'moral')",1.146977,0.88424975,0.16426982,-0.5271647,0.1957675,-0.1103501,0.3061176
78,-0.71214354,-0.8569269,"('nonresilient', 'resilient')",1.0589459,0.7600259,0.47371322,0.10940773,0.2735052,0.0041689,0.2693363
24,0.68801206,0.8394996,"('dishonest', 'honest')",0.7254452,0.8110486,0.5995276,0.72461456,0.6709949,0.7917209,-0.120726
58,-0.65942734,-0.6793983,"('undiscriminating', 'discriminating')",0.829383,0.7303767,0.15688214,0.13465837,0.1089459,0.0618789,0.047067
8,0.65660554,0.8146974,"('unaffectionate', 'affectionate')",-0.43421307,-0.43441924,0.24049224,0.62492925,0.1542949,0.3350691,-0.1807742
20,-0.6430335,-0.79339075,"('rough', 'thoughtful')",-0.4994215,-0.7412865,0.37549996,0.16501334,-0.2556517,-0.4565547,0.200903
6,0.6234686,0.7031585,"('distant', 'open')",-0.4680573,-0.17594315,-1.1703677,-0.6863467,-0.3383188,-0.0530438,-0.285275
43,-0.61689323,-0.51151633,"('irresponsible', 'responsible')",-0.20110656,-0.31521147,0.43382922,0.16118225,-0.1280569,-0.2218485,0.0937916
53,0.60460454,0.39974475,"('uncreative', 'creative')",0.63024163,0.3358193,0.16392946,0.25439045,0.4662585,0.3299848,0.1362737
57,-0.59660095,-0.511428,"('unimaginative', 'imaginative')",0.4061458,0.2755654,-2.7253704,-2.9074125,-0.9719419,-1.0477584,0.0758165
69,0.5952255,0.47748327,"('lazy', 'industrious')",0.7940117,0.8639997,-1.5207574,-1.1287727,-0.0438401,0.0709034,-0.1147435
59,0.5910587,0.3875595,"('foolish', 'wise')",0.47736114,0.53382254,-0.3327381,0.09340983,0.2452272,0.3382639,-0.0930367
79,0.5556817,0.44330254,"('wavering', 'unwavering')",-1.232034,-0.9940771,-0.8151977,-0.48741022,-0.4971833,-0.3460616,-0.1511217
50,-0.5397071,-0.8632269,"('clumsy', 'skillful')",-0.53973997,-0.66344684,0.2426981,0.30945984,-0.2789163,-0.405738,0.1268217
19,-0.5357654,-0.251568,"('inhospitable', 'hospitable')",-1.5710056,-1.3906943,-0.7022501,-0.4322992,-0.9363403,-0.6915205,-0.2448198
30,-0.5340892,-0.33276355,"('intolerant', 'tolerant')",0.090320244,-0.01205704,0.32058644,0.39283815,-0.0410608,0.0160059,-0.0570667
52,0.48403415,0.47535264,"('irrational', 'rational')",-0.9478634,-0.779917,-0.32627,0.13713098,-0.2633664,-0.0558111,-0.2075553
5,0.48202354,0.52705675,"('distant', 'outgoing')",-0.591884,-0.34566468,-1.1260048,-0.64831233,-0.4119551,-0.1556401,-0.256315
2,0.4756431,0.52849275,"('unlikable', 'likable')",1.8816062,1.7137552,0.58036023,0.81032115,0.9792031,1.0175231,-0.03832
87,-0.4678937,-0.3974882,"('unsuccessful', 'successful')",1.147457,1.0234382,1.333415,1.2557024,0.6709928,0.6272175,0.0437753
3,-0.46557042,-0.50205564,"('repellent', 'pleasant')",0.090790294,-0.1527363,1.295985,0.8453219,0.3070683,0.06351,0.2435583
4,0.44369707,0.44250143,"('disliked', 'liked')",0.13326447,0.2912774,-7.07754,-6.7252192,-2.1668595,-1.9971468,-0.1697127
54,0.42446864,0.3300477,"('incapable', 'capable')",-0.061545327,-0.18038093,0.8114048,0.8626694,0.3914427,0.3374454,0.0539973
32,0.41655347,0.41126385,"('unkind', 'kind')",0.25328138,0.20754138,1.2690339,1.2205824,0.6462896,0.6131292,0.0331604
42,0.4154501,0.26551402,"('unreliable', 'reliable')",0.37959996,0.2753908,-2.6199417,-2.9422226,-0.6082972,-0.8004393,0.1921421
37,-0.37920785,-0.40495732,"('fake', 'genuine')",-0.35326287,-0.44835025,0.08901029,0.17828082,-0.2144868,-0.2250089,0.0105221
88,0.3411975,0.39881578,"('low', 'eminent')",-0.20662513,-0.15463579,-0.33763134,-0.20157582,-0.0676863,0.0142014,-0.0818877
23,-0.32506567,-0.3549594,"('insincere', 'sincere')",0.27305844,0.16705145,6.4155407,6.0375123,2.1211778,1.949868,0.1713098
29,-0.32404384,-0.31491596,"('unfair', 'fair')",-0.40048635,-0.31220323,-0.4099178,-0.36102355,-0.3781494,-0.3293809,-0.0487685
86,-0.3116337,-0.006393634,"('uninfluential', 'influential')",1.1031202,0.9401578,0.31318003,-0.005257871,0.3682222,0.3095021,0.0587201
17,-0.29842386,-0.48765776,"('nasty', 'nice')",-1.379178,-1.4118853,-0.38673338,-0.47158885,-0.6881118,-0.7903773,0.1022655
77,-0.29177743,-0.25292283,"('unmotivated', 'motivated')",0.8530124,0.5653071,-1.0243216,-1.4864813,-0.1543622,-0.3913657,0.2370035
60,-0.28914165,-0.16626513,"('inefficient', 'efficient')",1.247897,1.007791,0.3311566,-0.089012176,0.4299707,0.2508379,0.1791328
48,-0.2870693,-0.34928423,"('unintelligent', 'intelligent')",1.3067442,1.0885222,0.8421263,0.53426355,0.6206004,0.4245005,0.1960999
36,0.24710414,0.23016718,"('hostile', 'amicable')",-1.172024,-1.1194229,-1.2539624,-0.779783,-0.726294,-0.5563463,-0.1699477
83,0.24133728,0.5380294,"('powerless', 'powerful')",0.8865283,0.87129563,-0.8168549,-0.934421,0.1036702,0.1583013,-0.0546311
63,0.24124336,0.12994991,"('unperceptive', 'insightful')",1.5222183,1.1963347,0.9343848,0.64756525,0.8992821,0.65795,0.2413321
15,0.19682646,0.23234868,"('boring', 'funny')",0.30072236,0.48797196,-0.23493402,-0.051143378,0.0875383,0.2230591,-0.1355208
31,0.17969409,0.069629654,"('evil', 'good')",-0.89755964,-0.7300137,-1.7094992,-1.1312623,-0.8091216,-0.5972155,-0.2119061
64,-0.15333435,-0.16031307,"('shy', 'confident')",0.7407433,0.7707005,-6.046753,-6.0539117,-1.8197813,-1.8145081,-0.0052732
80,-0.13958174,-0.108616546,"('dominated', 'dominating')",0.8980278,0.74109864,0.34496787,-0.060599566,0.3678046,0.1906275,0.1771771
66,0.13829225,0.18252186,"('inactive', 'active')",-0.54406184,-0.46545398,0.49081594,0.6284252,0.0283488,0.1151644,-0.0868156
41,0.09427192,0.24333583,"('unforgiving', 'forgiving')",0.09840752,0.2327345,-0.31022277,-0.049343906,-0.0391811,0.1422421,-0.1814232
35,0.09023149,-0.036824066,"('corrupt', 'incorrupt')",-1.8165889,-1.5168124,-1.6963956,-1.1603566,-1.1409176,-0.9046644,-0.2362532
67,0.083753936,0.18798551,"('doubtful', 'determined')",-0.2824589,-0.13773972,-0.61556023,-0.48002267,-0.2714217,-0.143259,-0.1281627
75,0.08226395,0.061862476,"('meek', 'impulsive')",-0.63215595,-0.54506916,-0.719431,-0.5151669,-0.4231077,-0.3327912,-0.0903165
7,0.07400066,0.032921858,"('insensitive', 'sensitive')",1.0764612,0.7612943,0.970811,0.6230867,0.707091,0.4724343,0.2346567
76,-0.04559083,-0.09886571,"('anxious', 'daring')",0.12762389,-0.037983213,0.17772488,-0.14869724,0.086586,-0.0951821,0.1817681
62,0.040425226,0.13447048,"('incompetent', 'brilliant')",1.3598416,1.1286877,0.77830833,0.4843265,0.7261917,0.5824949,0.1436968
28,0.034984495,0.19256212,"('disloyal', 'loyal')",-0.041087877,-0.047192074,1.1404386,0.8986442,0.3781117,0.3480047,0.030107
38,0.027249295,-0.015694067,"('untruthful', 'truthful')",0.17616726,0.29504836,-0.22897752,0.1171647,-0.0085203,0.132173,-0.1406933
68,0.00914736,-0.24375397,"('dependent', 'independent')",-0.8874535,-0.9876992,-0.74581134,-1.0503583,-0.5413725,-0.7606038,0.2192313
