,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,male-female
14,-1.1782752,-1.4918177,"('antisocial', 'social')",0.8957155,0.68111557,0.1534684,-0.013320036,-0.535766,-0.48230356,-0.1662143,-0.3265814,0.1603671
57,-1.1678107,-1.3774753,"('unimaginative', 'imaginative')",-0.07207389,-0.16834377,-0.8122096,-1.1296204,-2.4377923,-2.3947523,-1.1224716,-1.2675478,0.1450762
53,-1.1406391,-0.98032635,"('uncreative', 'creative')",0.88211375,1.041586,-0.64902574,-0.6895165,1.3488052,1.4982809,0.1103135,0.217506,-0.1071925
60,-1.1228733,-1.2088735,"('inefficient', 'efficient')",1.4868244,1.6013125,-0.30991253,-0.63996285,0.06081687,0.20448421,0.0287139,-0.0107599,0.0394738
72,-1.0599113,-1.1213078,"('unambitious', 'ambitious')",-0.7404319,-0.64728016,-1.3742367,-1.1940424,-0.7415013,-0.5092674,-0.9790203,-0.8679745,-0.1110458
52,1.0294116,1.1850803,"('irrational', 'rational')",-0.1283158,-0.16502714,-1.2127897,-0.9452724,0.09768004,0.05617825,-0.0535035,0.0327398,-0.0862433
78,-1.0248916,-1.1492776,"('nonresilient', 'resilient')",0.5191579,0.39520448,-0.6448008,-0.88506734,-0.07234761,0.010063,-0.3057205,-0.4072693,0.1015488
1,-1.0177253,-0.64188796,"('unfriendly', 'friendly')",0.51988065,0.7215772,-1.7191142,-1.5645257,1.7878119,1.954614,-0.1072868,0.1174444,-0.2247312
69,1.002985,1.1067861,"('lazy', 'industrious')",0.08968039,0.13695577,1.3884249,1.6163144,-0.6777139,-0.7145829,0.4508441,0.5363684,-0.0855243
59,0.9746455,1.167432,"('foolish', 'wise')",0.1259462,0.19224757,0.25559807,0.58098614,0.14446561,0.103898324,0.3751638,0.511141,-0.1359772
20,-0.9694383,-1.0658361,"('rough', 'thoughtful')",0.043396465,-0.0014561377,-0.15884697,-0.014994513,0.9975458,1.050507,-0.0218358,-0.0079449,-0.0138909
51,-0.93619454,-0.86467224,"('uneducated', 'educated')",0.19906187,0.24775457,-0.19169225,-0.08763326,0.4155289,0.46904123,-0.128324,-0.0588774,-0.0694466
42,0.8035181,0.7654321,"('unreliable', 'reliable')",0.5222159,0.5495106,0.21554396,0.22490296,-3.1290946,-3.1223533,-0.3969541,-0.3956269,-0.0013272
68,-0.7500969,-0.7736007,"('dependent', 'independent')",-0.39568472,-0.46075916,-0.25975347,-0.18566042,-0.8419065,-0.9249636,-0.5618604,-0.586246,0.0243856
43,-0.7277664,-0.77521574,"('irresponsible', 'responsible')",0.52474767,0.6360854,-1.4531174,-1.493594,0.59469384,0.6767521,-0.2653605,-0.2389931,-0.0263674
85,0.7188666,0.8918706,"('insignificant', 'prestigious')",-0.64950264,-0.52909124,-1.5528381,-0.9868588,0.5690547,0.6920725,-0.2286049,0.0169983,-0.2456032
36,0.7006859,0.7539981,"('hostile', 'amicable')",-1.0405253,-0.96913606,-0.021595994,0.25966185,0.5752157,0.5859789,0.0534451,0.1576257,-0.1041806
45,-0.69893587,-0.8676934,"('incompetent', 'competent')",0.030930884,0.058729663,-0.7486557,-0.8441341,-0.2288967,-0.19431698,-0.4113894,-0.4618537,0.0504643
54,-0.69852597,-0.6033859,"('incapable', 'capable')",-1.151054,-1.0606687,-0.6363423,-0.55842626,0.7279276,0.7561261,-0.4394987,-0.3665887,-0.07291
33,0.6787381,0.8466661,"('wrong', 'right')",0.6253556,0.5771113,0.45203942,0.49653876,-0.4813553,-0.55452704,0.3186944,0.3414473,-0.0227529
11,-0.64746445,-0.6178922,"('unhelpful', 'helpful')",0.7818498,0.92822367,-1.3528607,-1.473189,1.5689082,1.6386632,0.0876082,0.1189514,-0.0313432
18,-0.6334473,-0.49614748,"('disagreeable', 'welcoming')",-0.09211015,-0.119362324,-0.3986757,-0.37861326,-0.13665728,-0.09138453,-0.3152226,-0.2713769,-0.0438457
47,-0.63273644,-0.68985647,"('stupid', 'smart')",0.64393264,0.68616,0.14404751,0.095025994,5.35546,5.3055744,1.377676,1.349226,0.02845
15,0.58976007,0.62282544,"('boring', 'funny')",-0.42034462,-0.5016254,0.6190742,0.5932996,0.16288206,0.044078562,0.2378429,0.1896446,0.0481983
46,-0.5823993,-0.74281424,"('uncompetitive', 'competitive')",1.4270875,1.3287611,-0.7894963,-1.2347128,-0.43691114,-0.43105298,-0.0954298,-0.2699547,0.1745249
40,0.5605364,0.47739142,"('stingy', 'generous')",0.06679644,0.024053127,-0.65821546,-0.54400986,-1.148547,-1.0964684,-0.2948574,-0.2847584,-0.010099
7,-0.5504621,-0.67433864,"('insensitive', 'sensitive')",0.21090358,0.17820194,-0.42524412,-0.40900427,0.8593384,0.89761025,0.0236339,-0.0018827,0.0255166
41,-0.5374781,-0.6111399,"('unforgiving', 'forgiving')",-0.9409299,-0.923939,-0.7160386,-0.641102,0.04736857,-0.002603501,-0.5367695,-0.5446961,0.0079266
8,-0.505192,-0.39837322,"('unaffectionate', 'affectionate')",-0.48680934,-0.4111112,-2.3263986,-2.213461,0.56200564,0.69973046,-0.6890986,-0.5808038,-0.1082948
28,-0.504503,-0.4574713,"('disloyal', 'loyal')",-0.17897938,-0.24290362,-1.4084216,-1.4851447,1.2856826,1.4396904,-0.2015554,-0.1864573,-0.0150981
65,-0.4908465,-0.69638073,"('insecure', 'secure')",0.24190292,0.17025729,0.22077212,0.0630324,-0.1282078,-0.1533202,-0.0390948,-0.1541028,0.115008
61,-0.47821498,-0.45868963,"('illogical', 'logical')",0.94883794,0.96370816,-0.063715994,-0.044210248,0.47857386,0.5797848,0.2213702,0.2601483,-0.0387781
63,-0.467512,-0.41919065,"('unperceptive', 'insightful')",1.2201872,1.3636248,-0.93636626,-0.78261155,0.59534574,0.6349938,0.1029137,0.1992041,-0.0962904
56,-0.46659842,-0.45950288,"('impractical', 'practical')",0.88732433,1.0119177,0.12606345,-0.10391297,-0.5157063,-0.4882245,0.0077708,-0.0099307,0.0177015
71,0.45907015,0.50668395,"('diffident', 'self-confident')",0.5768562,0.5588083,-0.7168702,-0.9414211,0.32891983,0.3352922,0.161994,0.1148408,0.0471532
32,-0.44143075,-0.3046455,"('unkind', 'kind')",0.17977294,0.33609155,-0.38530263,-0.24277513,0.7837306,1.0047709,0.0341925,0.1983604,-0.1641679
88,-0.4329598,-0.2999427,"('low', 'eminent')",-0.06898603,-0.04176194,-1.1513205,-0.9600354,-0.039609972,0.07344872,-0.4232191,-0.3070728,-0.1161463
76,0.43023637,0.32218695,"('anxious', 'daring')",0.6277231,0.66232985,0.45739457,0.29223338,-0.033359975,-0.0073899925,0.3704985,0.31734,0.0531585
9,-0.42589957,-0.28301138,"('unaffectionate', 'caring')",0.15220974,0.2937127,-2.5193775,-2.4196472,1.1208271,1.24559,-0.41806,-0.290839,-0.127221
79,0.41788393,0.4908397,"('wavering', 'unwavering')",-0.64412403,-0.506876,-0.32589135,-0.028748399,-0.18453419,-0.17829853,-0.1841664,-0.0557708,-0.1283956
62,-0.4164704,-0.53368795,"('incompetent', 'brilliant')",0.7558791,0.7755885,-0.79129833,-1.0442256,0.0068352306,0.083061256,-0.1112636,-0.1798159,0.0685523
70,-0.41405317,-0.5693121,"('lethargic', 'energetic')",0.8332253,0.81390935,0.19695184,0.05031008,0.7517233,0.75599945,0.3419618,0.2627267,0.0792351
83,-0.41299224,-0.4388954,"('powerless', 'powerful')",0.39846337,0.3341576,-1.1240562,-1.1471902,-0.70204806,-0.61917394,-0.4601583,-0.4677755,0.0076172
84,0.4114739,0.30151582,"('inferior', 'superior')",0.10696854,-0.03195331,0.67933,0.48930347,0.74224234,0.6560571,0.4850037,0.3537308,0.1312729
19,-0.4097433,-0.19449525,"('inhospitable', 'hospitable')",-0.4530732,-0.1771406,-0.9526417,-0.6557563,-0.5700271,-0.45147735,-0.5963714,-0.3697174,-0.226654
31,0.38352078,0.5946376,"('evil', 'good')",-0.71871966,-0.73352826,-0.9725966,-0.5779301,-0.8861884,-0.93111974,-0.548496,-0.4119851,-0.1365109
2,0.38063908,0.46003163,"('unlikable', 'likable')",1.0439594,1.1539574,0.4124642,0.6233362,0.4320246,0.57018924,0.5672718,0.7018786,-0.1346068
35,0.37332654,0.49082986,"('corrupt', 'incorrupt')",-1.4019809,-1.4252836,0.44890457,0.6933309,-0.1926116,-0.23706733,-0.1930903,-0.1195475,-0.0735428
4,0.3670607,0.3866633,"('disliked', 'liked')",-1.0002085,-0.9239609,-0.86256987,-0.6449129,-6.6278443,-6.6187744,-2.0308905,-1.9502462,-0.0806443
44,0.36426115,0.19463542,"('prejudiced', 'unprejudiced')",-0.69309556,-0.74537224,0.24056979,0.2840585,-1.3476353,-1.3817605,-0.358975,-0.4121097,0.0531347
12,-0.34600228,-0.28409767,"('unsupportive', 'supportive')",0.22798549,0.3772002,-2.3963895,-2.359281,-2.0046155,-1.864196,-1.1297555,-1.0325936,-0.0971619
13,-0.3411135,-0.30910268,"('impolite', 'polite')",0.36413175,0.3360749,0.44967958,0.16933334,-0.2138597,-0.19269788,0.0647095,0.0009019,0.0638076
16,-0.34090397,-0.17926186,"('unpopular', 'popular')",-0.6881336,-0.6678306,-0.12772197,0.0674295,0.3914075,0.46379393,-0.191338,-0.0789673,-0.1123707
38,-0.32560596,-0.10932784,"('untruthful', 'truthful')",-0.12746601,0.14030361,-1.7655195,-1.5317682,-0.2625357,-0.12245853,-0.6202818,-0.4058127,-0.2144691
26,-0.31065106,-0.23834912,"('hardhearted', 'benevolent')",0.013860464,0.024174511,0.4003391,0.78727543,1.6611239,1.8505765,0.4411681,0.6059194,-0.1647513
66,0.286413,0.3073194,"('inactive', 'active')",-0.5689417,-0.54553425,1.1122401,1.2406783,0.77554625,0.82365024,0.4013144,0.4565284,-0.055214
23,-0.28109136,-0.26877943,"('insincere', 'sincere')",0.6636111,0.8300109,-0.98792875,-0.9674209,5.81205,5.912073,1.3016602,1.3764709,-0.0748107
30,-0.26764098,-0.37154117,"('intolerant', 'tolerant')",1.3841673,1.4482311,-0.40541357,-0.3996355,0.8881717,0.82589036,0.3998211,0.3757362,0.0240849
27,-0.2651921,-0.13095632,"('hardhearted', 'softhearted')",-0.8750666,-0.741127,-0.011611499,0.072894886,1.2789309,1.232431,0.0317652,0.1083107,-0.0765455
74,-0.25445986,-0.14596449,"('undedicated', 'dedicated')",0.2984122,0.3963434,-0.47113517,-0.48606095,-0.03265914,0.07196683,-0.1149605,-0.0409288,-0.0740317
87,0.24895573,0.18652852,"('unsuccessful', 'successful')",0.8309667,0.7604885,0.52674735,0.48534986,0.25314575,0.21040393,0.4649539,0.4106927,0.0542612
3,-0.23548934,-0.3429335,"('repellent', 'pleasant')",0.080246136,-0.014413721,0.07649565,0.112230875,0.21469213,0.25232497,0.0339861,0.0018022,0.0321839
58,-0.23161775,-0.29874098,"('undiscriminating', 'discriminating')",1.1809306,1.1813109,-0.77320844,-0.7440451,0.072424725,0.122329175,0.0621323,0.0652135,-0.0030812
50,0.22308761,0.3631173,"('clumsy', 'skillful')",-0.024381243,0.21002537,0.3140918,0.61359173,0.020252094,0.20372678,0.1332626,0.3476153,-0.2143527
25,-0.21059287,-0.031562984,"('egoistic', 'altruistic')",0.43497106,0.43239436,0.009799518,0.15615515,1.9861403,2.0476813,0.5550795,0.651167,-0.0960875
34,-0.19209066,-0.18187281,"('mean', 'honorable')",0.23986024,0.46700865,0.26315972,0.33964097,5.8272557,5.9235363,1.5345463,1.6370783,-0.102532
37,-0.16326304,-0.18219832,"('fake', 'genuine')",0.28895116,0.29214755,-0.024430815,-0.071402,0.5848489,0.6287757,0.1715266,0.1668307,0.0046959
22,-0.10691273,-0.225458,"('untrustworthy', 'trustworthy')",0.81826097,0.7123419,-0.7822613,-0.8489684,-0.9204176,-0.8821788,-0.2478327,-0.3110658,0.0632331
80,-0.099123284,-0.3681341,"('dominated', 'dominating')",0.2853709,0.13462539,-0.036526,-0.35179958,-1.3784447,-1.42184,-0.3071808,-0.5017871,0.1946063
6,0.08124883,0.341936,"('distant', 'open')",-0.9314228,-0.8000904,-0.85906005,-0.648557,0.27716976,0.33681527,-0.3580161,-0.192474,-0.1655421
64,0.071261436,0.060666434,"('shy', 'confident')",-0.09053345,-0.20468417,-0.7276421,-0.66132486,-6.713153,-6.6495814,-1.8650167,-1.863731,-0.0012857
24,-0.021838427,0.15128341,"('dishonest', 'honest')",-0.07329758,0.05750716,-0.8584515,-0.8119519,0.72170377,0.8056389,-0.0579709,0.0506194,-0.1085903
17,-0.018537782,-0.10419036,"('nasty', 'nice')",-1.4786278,-1.4322017,-0.9154854,-0.8650625,-0.6895293,-0.75035733,-0.7755451,-0.787953,0.0124079
67,0.014460906,-0.0040541664,"('doubtful', 'determined')",-0.6148175,-0.5792754,0.96235085,0.90000355,-0.64005005,-0.6264861,-0.0695139,-0.077453,0.0079391
5,0.010852277,0.22731073,"('distant', 'outgoing')",-0.63324916,-0.5068727,-0.99991053,-0.85260946,-0.62193435,-0.5675208,-0.5610604,-0.4249231,-0.1361373
75,0.0028158166,0.033368953,"('meek', 'impulsive')",-0.7314447,-0.6949008,-0.2610328,0.07395684,-0.54075205,-0.53490627,-0.3826034,-0.2806203,-0.1019831
29,-0.001162488,0.0699907,"('unfair', 'fair')",-0.585913,-0.58307624,-1.2105309,-1.0295013,-0.5830647,-0.54145986,-0.5951678,-0.5210117,-0.0741561
