,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,male-female
45,-1.3247973,-1.1548651,"('incompetent', 'competent')",-2.714239,-2.447587,0.09870876,0.3510534,-0.46962893,-0.4901414,-1.1024891,-0.935385,-0.1671041
86,-1.2484353,-1.3241246,"('uninfluential', 'influential')",-2.0782135,-1.9782959,-0.13001236,-0.0984354,-0.60160804,-0.66714996,-1.0145673,-1.0170015,0.0024342
77,-1.2307848,-1.4124144,"('unmotivated', 'motivated')",-1.0363153,-1.0997903,-0.1841721,-0.23429067,-1.2923832,-1.4060714,-0.9359139,-1.0381417,0.1022278
30,-1.2260176,-1.3709859,"('intolerant', 'tolerant')",-1.9822949,-1.962325,0.038984723,0.058305487,0.40156373,0.14766213,-0.691941,-0.7818358,0.0898948
11,-1.2051588,-1.3885581,"('unhelpful', 'helpful')",-1.50335,-1.6041696,0.050755702,0.0050504208,3.2082357,2.8747764,0.1376206,-0.0282252,0.1658458
43,-1.1325929,-1.0981274,"('irresponsible', 'responsible')",-1.8948126,-1.8340745,0.10111613,0.22759295,0.8872618,0.69583666,-0.5097569,-0.5021931,-0.0075638
5,1.0978016,1.4092335,"('distant', 'outgoing')",1.0847013,1.1281478,1.5890238,1.6292524,-0.8752132,-0.70334566,0.7240784,0.865822,-0.1417436
0,-1.0867766,-1.268794,"('unsociable', 'sociable')",-1.9624896,-1.8894088,0.61207837,0.87670237,0.19098005,0.12175897,-0.561552,-0.5399354,-0.0216166
78,-1.0795839,-1.1321627,"('nonresilient', 'resilient')",-0.28392962,-0.23615429,0.09248511,0.18556002,-0.21004051,-0.094192296,-0.3702672,-0.3192373,-0.0510299
27,-1.0655149,-0.8767672,"('hardhearted', 'softhearted')",-0.5125283,-0.4447463,0.011271427,0.1027427,0.9814319,1.0578134,-0.146335,-0.0402394,-0.1060956
62,-1.0209204,-1.4698597,"('incompetent', 'brilliant')",-1.9095083,-2.102121,-0.15810719,-0.23198251,0.07123453,-0.36118305,-0.7543254,-1.0412866,0.2869612
20,-1.0045363,-1.1938233,"('rough', 'thoughtful')",-0.40842015,-0.5083406,-0.51042664,-0.6237598,0.2883131,0.2835647,-0.4087675,-0.5105897,0.1018222
76,-0.9802482,-1.4560753,"('anxious', 'daring')",-1.723794,-1.786703,-1.0850888,-1.1248947,0.19833475,-0.17225191,-0.8976991,-1.1349812,0.2372821
33,0.9651064,1.359601,"('wrong', 'right')",1.1749239,1.3227415,1.3127257,1.5598398,-0.6840514,-0.49568322,0.6921761,0.9366248,-0.2444487
60,-0.9345993,-1.4856359,"('inefficient', 'efficient')",-2.4494648,-2.6957958,0.30633745,0.234314,0.27360877,-0.0063828267,-0.7010295,-0.9883752,0.2873457
14,-0.9283308,-1.4986575,"('antisocial', 'social')",-2.3979237,-2.5711222,0.33363792,0.3716697,-0.65781784,-0.9244316,-0.9126086,-1.1556354,0.2430268
7,-0.9279087,-1.0935332,"('insensitive', 'sensitive')",-1.1183593,-1.0929414,-0.02137332,0.08228591,0.7653332,0.62900794,-0.325577,-0.3687952,0.0432182
22,-0.90421057,-0.7439953,"('untrustworthy', 'trustworthy')",-1.1950375,-1.1045127,-1.3220849,-1.1809101,-0.5552699,-0.6092918,-0.9941507,-0.9096774,-0.0844733
17,-0.85453796,-0.8858421,"('nasty', 'nice')",-0.89906555,-0.76355726,-1.3589864,-1.3068573,-0.58008033,-0.6504513,-0.9231675,-0.901677,-0.0214905
35,0.7926584,1.1081626,"('corrupt', 'incorrupt')",2.5762844,2.6143622,-0.879396,-0.8035227,-0.93661374,-0.7669997,0.3882332,0.5380006,-0.1497674
59,0.78058124,1.1939268,"('foolish', 'wise')",1.0612158,1.1262821,0.563191,0.63586265,-0.30715555,-0.1527738,0.5244581,0.7008244,-0.1763663
49,-0.7654351,-1.0877645,"('unable', 'able')",-0.65183675,-0.8791597,-0.1181469,-0.29511648,-0.48664582,-0.80119663,-0.5055162,-0.7658093,0.2602931
8,-0.7358749,-0.31618565,"('unaffectionate', 'affectionate')",-0.540245,-0.24739453,0.9268216,1.1762478,0.567487,0.77641904,0.0545472,0.3472717,-0.2927245
37,-0.7176414,-0.63867116,"('fake', 'genuine')",-0.589771,-0.42004153,0.09432486,0.33730307,0.47282767,0.5074997,-0.185065,-0.0534775,-0.1315875
24,-0.67893183,-0.5639945,"('dishonest', 'honest')",-1.9325022,-1.6594298,-0.012143248,0.13180272,1.2710028,1.1389302,-0.3381436,-0.2381729,-0.0999707
66,0.6734694,0.5441486,"('inactive', 'active')",0.33931047,0.23030731,-0.49365208,-0.59134007,0.41458806,0.4775892,0.233429,0.1651763,0.0682527
36,0.66157895,1.0449522,"('hostile', 'amicable')",1.9341134,2.088235,-0.19045591,-0.062874466,-0.47383294,-0.17318758,0.4828509,0.7242813,-0.2414304
68,-0.66141117,-0.66713727,"('dependent', 'independent')",-0.8393676,-0.9016472,-0.55380183,-0.55871433,-1.2932012,-1.4073815,-0.8369455,-0.8837201,0.0467746
4,0.6243079,0.9882279,"('disliked', 'liked')",0.64143336,0.83155304,0.8566455,0.93720716,-6.9674325,-6.8716054,-1.2112615,-1.0286543,-0.1826072
87,0.592499,0.29207155,"('unsuccessful', 'successful')",0.032837372,-0.20043041,0.96592814,0.9255842,0.29271835,-0.016392842,0.4709957,0.2502081,0.2207876
75,0.5923154,0.7401135,"('meek', 'impulsive')",0.8587723,0.7994343,-0.7942642,-0.9462375,-0.41358534,-0.4515819,0.0608095,0.0354321,0.0253774
88,-0.5869767,-0.92684954,"('low', 'eminent')",-0.92411447,-1.1731783,0.0023278967,-0.16811067,0.30483782,-0.14306472,-0.3009814,-0.6028008,0.3018194
67,0.5814176,0.59577864,"('doubtful', 'determined')",0.1919311,0.036232904,0.5284264,0.39348632,-0.25364378,-0.40607682,0.2620328,0.1548553,0.1071775
6,0.49299386,0.94690067,"('distant', 'open')",0.7624784,1.0294076,1.1259236,1.3237116,-0.6465919,-0.3672384,0.433701,0.7331954,-0.2994944
74,0.47649053,0.39929652,"('undedicated', 'dedicated')",-0.16620454,-0.21701404,0.8468034,0.8152203,0.34052613,0.23668522,0.3744039,0.308547,0.0658569
80,-0.4721727,-0.8882155,"('dominated', 'dominating')",-0.28749624,-0.51736605,-0.3238145,-0.5191364,-0.17726591,-0.51648676,-0.3151873,-0.6103011,0.2951138
23,-0.46330613,-0.73582524,"('insincere', 'sincere')",-1.5371242,-1.5541598,0.44109055,0.36577237,7.0186443,6.679419,1.3648262,1.1888016,0.1760246
47,-0.44943687,-0.64333135,"('stupid', 'smart')",-0.7428429,-0.7745619,0.11875884,0.12660265,5.45629,5.3993278,1.0956922,1.0270092,0.068683
16,0.42200905,0.4994576,"('unpopular', 'popular')",0.742092,0.9063903,-0.3555202,-0.3623634,0.25710568,0.19259696,0.2664216,0.3090203,-0.0425987
83,-0.40246695,-0.35118505,"('powerless', 'powerful')",-0.12342402,0.0025097756,0.2669948,0.21686584,-1.4441043,-1.3455753,-0.4257501,-0.3693462,-0.0564039
50,0.3999911,0.35059318,"('clumsy', 'skillful')",1.0150304,0.83923525,0.2859674,0.071525455,0.4069243,0.40000498,0.5269783,0.4153397,0.1116386
61,-0.39139256,-0.5259684,"('illogical', 'logical')",-1.0235758,-1.1016799,0.14586957,0.17528968,-0.10084073,-0.24357954,-0.3424849,-0.4239846,0.0814997
9,-0.37647706,0.09267977,"('unaffectionate', 'caring')",-0.42608067,-0.070491105,1.1106958,1.3917569,1.2871331,1.5149637,0.3988178,0.7322273,-0.3334095
40,-0.36747873,0.24487096,"('stingy', 'generous')",-0.26029307,0.30054668,0.36336502,0.6803699,-2.3836336,-2.1115239,-0.6620101,-0.2214341,-0.440576
53,-0.33820653,-0.4104215,"('uncreative', 'creative')",0.567752,0.5914335,-0.014248248,-0.020166475,0.6809289,0.74697644,0.2240565,0.2269555,-0.002899
2,0.29958734,-0.0009499341,"('unlikable', 'likable')",0.6836528,0.3164527,1.0355554,0.7404006,0.971085,0.75906855,0.7474701,0.453743,0.2937271
13,-0.29654202,-0.44375622,"('impolite', 'polite')",-1.3806648,-1.2746665,-0.10145384,0.14618953,0.45290706,0.3353195,-0.3314384,-0.3092284,-0.02221
39,0.2646989,0.38996354,"('exploitative', 'cooperative')",0.56810975,0.62556404,0.7968405,0.7768635,0.4618458,0.3182301,0.5228738,0.5276553,-0.0047815
34,-0.23015107,-0.38749784,"('mean', 'honorable')",-0.10607286,-0.16803321,0.075564735,-0.07733322,5.754349,5.567664,1.3734225,1.2337,0.1397225
15,0.22700794,0.1298548,"('boring', 'funny')",0.9795636,0.92902,0.9545407,0.8554183,0.4309007,0.19544698,0.6480032,0.5274351,0.1205681
42,-0.22140905,-0.24326445,"('unreliable', 'reliable')",-0.09158942,-0.17102078,0.44742352,0.42275438,-2.8890765,-3.0897665,-0.6886629,-0.7703243,0.0816614
52,0.19234048,0.7600478,"('irrational', 'rational')",0.5822948,0.89927924,0.33852565,0.4385994,-0.5670267,-0.34556448,0.1365336,0.4380905,-0.3015569
54,0.18924923,0.015408009,"('incapable', 'capable')",0.21714075,-0.17886563,0.9080529,0.8100469,0.9765021,0.805711,0.5727363,0.3630751,0.2096612
82,-0.18461218,-0.5731297,"('poor', 'rich')",-0.6426693,-0.83846307,-0.21908867,-0.33539912,6.9448915,6.5670366,1.4746304,1.2050111,0.2696193
79,0.17355637,0.51874006,"('wavering', 'unwavering')",1.0111048,1.0840096,0.07581432,0.066118285,-0.55689526,-0.53787756,0.1758951,0.2827476,-0.1068525
25,0.16944644,0.21948919,"('egoistic', 'altruistic')",1.5065641,1.4901735,0.7136313,0.6276297,1.2117985,1.1813886,0.9003601,0.8796703,0.0206898
29,0.1693581,0.41963002,"('unfair', 'fair')",-0.06937912,0.13108492,-0.045193877,0.042969126,-0.9542883,-0.7671401,-0.2248758,-0.043364,-0.1815118
19,-0.16827214,0.070680365,"('inhospitable', 'hospitable')",0.49978122,0.5224608,0.1247908,0.08419034,-0.14274666,-0.031043777,0.0783883,0.1615719,-0.0831836
38,0.14419045,0.400487,"('untruthful', 'truthful')",-0.7661237,-0.60279536,-0.009908441,0.06701078,0.6549261,0.61763656,0.0057711,0.1205847,-0.1148136
1,-0.14408368,0.20751622,"('unfriendly', 'friendly')",0.010682091,0.38746917,1.1277034,1.3691515,1.8479382,2.0658278,0.71056,1.0074911,-0.2969311
12,-0.120879844,0.03390985,"('unsupportive', 'supportive')",-0.5070581,-0.42426237,0.97528625,1.1245931,-1.4717404,-1.4807891,-0.281098,-0.1866371,-0.0944609
64,0.10575788,0.30039093,"('shy', 'confident')",-0.6029898,-0.6095784,-0.15343365,0.048507247,-6.376759,-6.337761,-1.7568562,-1.6496103,-0.1072459
63,0.10347243,0.033137474,"('unperceptive', 'insightful')",-0.7263242,-0.7485782,0.4569868,0.49664667,0.694144,0.53843725,0.1320698,0.0799108,0.052159
84,0.0935586,0.42771065,"('inferior', 'superior')",1.0335974,1.2539089,0.55627424,0.8358961,0.46346554,0.72762257,0.5367239,0.8112845,-0.2745606
18,-0.07092705,-0.12389332,"('disagreeable', 'welcoming')",-0.6672283,-0.78924704,0.24605112,0.18912534,-0.71738803,-0.76511395,-0.3023731,-0.3722822,0.0699091
32,-0.06305533,-0.15856034,"('unkind', 'kind')",-1.1823108,-1.1462996,0.47989464,0.58550686,1.653539,1.6400166,0.2220169,0.2301659,-0.008149
26,-0.062394943,0.0395325,"('hardhearted', 'benevolent')",0.0034360196,0.120481275,1.7608371,1.7865733,1.014735,1.2292007,0.6791533,0.793947,-0.1147937
72,-0.03911674,-0.18133447,"('unambitious', 'ambitious')",-0.6395646,-0.6931389,-0.37343872,-0.40635917,-0.27024472,-0.34636515,-0.3305912,-0.4067994,0.0762082
58,0.037918165,-0.08884546,"('undiscriminating', 'discriminating')",-0.19373241,-0.17383932,0.36369652,0.311597,0.19670616,0.20508963,0.1011471,0.0635005,0.0376466
56,0.03240576,-0.4438186,"('impractical', 'practical')",-0.77371305,-0.9935228,1.0599649,1.0073786,0.014345376,-0.4292416,0.0832507,-0.2148011,0.2980518
51,-0.025941942,-0.3905276,"('uneducated', 'educated')",-0.8920665,-0.8423888,0.20113254,0.12931547,1.0117629,0.7877451,0.0737217,-0.0789639,0.1526856
31,0.013312353,0.56738085,"('evil', 'good')",1.0998101,1.4121103,-0.70334333,-0.68315417,-1.7703507,-1.4731522,-0.3401429,-0.0442038,-0.2959391
44,0.00885411,-0.21351989,"('prejudiced', 'unprejudiced')",-0.050248075,-0.3426968,-0.744301,-0.83250254,-1.5349872,-1.7129011,-0.5801705,-0.775405,0.1952345
41,-0.0077540837,0.21682777,"('unforgiving', 'forgiving')",-0.85091156,-0.52625066,0.30557016,0.5151989,0.52733046,0.6229276,-0.0064413,0.2071759,-0.2136172
