,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
77,-0.86768955,-1.0472156,"('unmotivated', 'motivated')",0.5704416,0.61958003,-1.1280495,-1.088721,-0.4750992,-0.5054522,0.030353
16,-0.8203325,-0.85552496,"('unpopular', 'popular')",-0.45671183,-0.57695234,0.5109797,0.129672,-0.2553549,-0.4342684,0.1789135
5,-0.8179769,-0.9640695,"('distant', 'outgoing')",-2.1238465,-1.9803354,-0.5739686,-0.63599676,-1.1719307,-1.1934672,0.0215365
59,0.8145938,0.77489597,"('foolish', 'wise')",-1.430066,-1.469575,0.3281041,0.02147989,-0.0957894,-0.2243997,0.1286103
61,-0.80546457,-0.8741606,"('illogical', 'logical')",-0.23025018,-0.22675923,0.13005875,-0.037042607,-0.3018853,-0.3793208,0.0774355
66,-0.7481127,-0.84324086,"('inactive', 'active')",-0.028739588,-0.1447202,0.7821007,0.38794276,0.0017495,-0.2000061,0.2017556
8,-0.734953,-0.92338467,"('unaffectionate', 'affectionate')",-0.5753086,-0.72168505,0.29568925,0.25877884,-0.3381908,-0.462097,0.1239062
37,0.70947987,0.87818664,"('fake', 'genuine')",0.05771274,0.23420061,0.588261,0.7457313,0.4518179,0.6193728,-0.1675549
82,-0.6961203,-0.679247,"('poor', 'rich')",0.32176766,0.18815625,6.365061,6.2884626,1.9969028,1.9324573,0.0644455
35,0.69540346,0.65322965,"('corrupt', 'incorrupt')",-2.2522533,-2.213579,-0.6418125,-0.9537199,-0.7328874,-0.838023,0.1051356
36,-0.6755477,-0.89218897,"('hostile', 'amicable')",-2.3491387,-2.5554883,-0.37357268,-0.83919066,-1.132753,-1.428956,0.296203
38,-0.665678,-0.7168149,"('untruthful', 'truthful')",-1.1691186,-0.90869135,0.10769829,0.28977895,-0.5756994,-0.4452424,-0.130457
32,-0.64981234,-0.75321484,"('unkind', 'kind')",0.76398146,0.8157321,1.0480537,1.0501202,0.3874076,0.3708792,0.0165284
60,0.6221907,0.55183345,"('inefficient', 'efficient')",2.2737794,2.5059931,0.34382647,0.79824454,1.0799322,1.285357,-0.2054248
45,-0.5948983,-0.5374218,"('incompetent', 'competent')",0.7127797,0.95664966,-0.03292758,-0.06414144,0.0283179,0.1183621,-0.0900442
88,-0.5850603,-0.6751192,"('low', 'eminent')",-1.0635136,-1.1035504,0.23347889,0.07882569,-0.4716983,-0.5666146,0.0949163
51,-0.5790895,-0.33294743,"('uneducated', 'educated')",0.87095124,0.8095167,0.824201,0.91554296,0.3720209,0.4640374,-0.0920165
72,-0.57848907,-0.68776643,"('unambitious', 'ambitious')",0.7657945,0.8533376,-0.67075634,-0.25466543,-0.1611503,-0.0296981,-0.1314522
63,-0.57640994,-0.5748956,"('unperceptive', 'insightful')",1.4510998,1.4879816,1.3193437,1.4030671,0.7313445,0.772051,-0.0407065
29,-0.5750486,-0.5928538,"('unfair', 'fair')",-0.39057153,-0.21714906,-0.6918464,-0.731006,-0.5524888,-0.5136696,-0.0388192
3,-0.5475703,-0.5856997,"('repellent', 'pleasant')",1.0887793,1.032033,0.29556388,0.29855987,0.2789243,0.2482977,0.0306266
46,-0.5224145,-0.45847523,"('uncompetitive', 'competitive')",2.036429,2.0900617,-0.21585344,-0.13059752,0.4327203,0.5003297,-0.0676094
39,0.50613487,0.58746237,"('exploitative', 'cooperative')",1.6120685,1.6197857,-0.11165578,0.08622737,0.6688492,0.7644918,-0.0956426
78,-0.50349855,-0.7340961,"('nonresilient', 'resilient')",0.9133487,0.982857,0.17574827,0.052857,0.1951995,0.1005393,0.0946602
23,-0.49767587,-0.45509642,"('insincere', 'sincere')",0.5439821,0.6712828,6.0622187,6.0697346,2.0361749,2.095307,-0.0591321
83,-0.47929227,-0.34490964,"('powerless', 'powerful')",0.16924267,0.41311434,-0.97225636,-0.70532566,-0.4274353,-0.2123737,-0.2150616
4,-0.47809622,-0.46556276,"('disliked', 'liked')",-0.6395738,-0.6156437,-6.402358,-6.3243833,-2.506676,-2.4685299,-0.0381461
75,0.4613767,0.42445856,"('meek', 'impulsive')",-1.4248993,-1.2534338,-0.64872414,-0.39656636,-0.5374156,-0.4085139,-0.1289017
54,-0.45376468,-0.5452458,"('incapable', 'capable')",-0.38354042,-0.36000776,0.91024894,0.97409827,0.0243146,0.0229482,0.0013664
69,0.4512196,0.21431966,"('lazy', 'industrious')",-0.14570513,-0.011140015,-0.8238137,-1.0006919,-0.1727664,-0.2658374,0.093071
50,0.44305533,0.47918317,"('clumsy', 'skillful')",-0.37257567,-0.4756019,0.3335237,-0.019024655,0.1346678,-0.0051478,0.1398156
17,-0.43036982,-0.20112814,"('nasty', 'nice')",-1.100308,-0.9171466,-0.61637396,-0.65870935,-0.7156839,-0.5923281,-0.1233558
2,0.40917873,0.3724501,"('unlikable', 'likable')",1.4372995,1.3928998,0.5227187,0.5877399,0.7897323,0.7843633,0.005369
28,-0.40657866,-0.5289953,"('disloyal', 'loyal')",0.032758877,-0.11916349,1.0755442,0.8964557,0.2339082,0.0827656,0.1511426
76,0.38452095,0.5050049,"('anxious', 'daring')",1.1176771,0.99693674,0.6846867,0.58365065,0.7289615,0.6951974,0.0337641
81,0.3729213,0.4841871,"('submissive', 'aggressive')",2.362362,2.5010211,-0.09965521,0.2706111,0.8785427,1.0852731,-0.2067304
20,0.35177398,0.4448743,"('rough', 'thoughtful')",1.4830922,1.6948762,1.0982573,1.0526115,0.9777079,1.0641206,-0.0864127
68,0.33305827,0.35287848,"('dependent', 'independent')",0.067228764,0.13692799,-0.38942966,-0.4438798,0.0036191,0.0153089,-0.0116898
84,0.3303268,0.2507124,"('inferior', 'superior')",0.65460956,0.7025012,0.94113874,0.84528875,0.642025,0.5995008,0.0425242
48,0.32027766,0.33107543,"('unintelligent', 'intelligent')",0.41572276,0.28897497,0.69543207,0.6013647,0.4771442,0.4071383,0.0700059
49,0.28474614,0.26082715,"('unable', 'able')",-0.5452579,-0.61182517,-0.1623475,-0.19937953,-0.1409531,-0.1834592,0.0425061
13,-0.27219152,-0.09644352,"('impolite', 'polite')",0.15187189,0.20918623,0.030091278,0.23349388,-0.0300761,0.1154122,-0.1454883
12,-0.25543082,-0.4409975,"('unsupportive', 'supportive')",0.76934654,0.86773276,-1.4186542,-1.3888518,-0.3015795,-0.3207055,0.019126
18,-0.25415167,-0.30494243,"('disagreeable', 'welcoming')",-0.63808423,-0.78018236,-0.37953717,-0.520813,-0.4239244,-0.5353126,0.1113882
62,0.24895951,0.4668416,"('incompetent', 'brilliant')",1.2774028,1.6291254,0.43182522,0.906036,0.6527292,1.0006677,-0.3479385
43,-0.23883794,-0.35353446,"('irresponsible', 'responsible')",1.0441116,1.1158608,0.8008202,0.9512704,0.5353646,0.5711989,-0.0358343
65,-0.23757574,-0.18264864,"('insecure', 'secure')",1.2808267,1.2136753,0.014659282,0.09214132,0.3526367,0.3743893,-0.0217526
41,-0.23753648,-0.2944564,"('unforgiving', 'forgiving')",0.69900185,0.5748849,0.21872766,0.19417664,0.226731,0.1582017,0.0685293
25,-0.23018374,-0.3132922,"('egoistic', 'altruistic')",-0.5660698,-0.8006811,1.2947906,0.9833648,0.166179,-0.0435362,0.2097152
26,-0.21434343,-0.25236502,"('hardhearted', 'benevolent')",0.7983972,0.61424816,1.2739905,0.91082263,0.6193481,0.4242353,0.1951128
42,0.21409388,0.17926028,"('unreliable', 'reliable')",1.2872818,1.2479326,-2.4406588,-2.4240012,-0.3130944,-0.3322695,0.0191751
7,0.21385601,0.06910523,"('insensitive', 'sensitive')",0.5175059,0.6167622,0.9728243,1.043813,0.5680621,0.5765601,-0.008498
11,-0.21084663,-0.19926718,"('unhelpful', 'helpful')",-0.03189885,0.07859157,2.2291164,2.4797246,0.6621236,0.7863497,-0.1242261
74,-0.19737893,-0.19830668,"('undedicated', 'dedicated')",1.1668003,1.2246681,0.3395989,0.22807944,0.4363401,0.418147,0.0181931
47,-0.19548975,0.14095758,"('stupid', 'smart')",0.85062325,1.0220199,5.671423,5.656342,2.1088521,2.2731066,-0.1642545
40,0.17577943,0.16330811,"('stingy', 'generous')",0.7644417,0.6783487,-1.320822,-1.402548,-0.1268669,-0.1869637,0.0600968
14,-0.16810375,0.07359637,"('antisocial', 'social')",1.8689969,2.137389,-0.69848454,-0.4267132,0.3341362,0.5947574,-0.2606212
27,-0.16254191,-0.30465823,"('hardhearted', 'softhearted')",-0.24039368,-0.3233087,1.368104,1.0794691,0.3217228,0.1505007,0.1712221
33,0.14090058,0.07125559,"('wrong', 'right')",-0.67183924,-0.5430042,-0.82385653,-0.85571414,-0.4515984,-0.4424876,-0.0091108
80,0.13636473,0.49718907,"('dominated', 'dominating')",1.3175894,1.5587817,-0.9377142,-0.7957642,0.17208,0.4200689,-0.2479889
58,-0.132608,-0.22193067,"('undiscriminating', 'discriminating')",0.871495,0.89764464,0.123963125,0.11245237,0.2876167,0.2627221,0.0248946
70,0.1256634,0.24548106,"('lethargic', 'energetic')",1.0730731,1.0809244,1.0788876,1.201754,0.759208,0.8427198,-0.0835118
15,0.08476606,0.12385832,"('boring', 'funny')",-1.2616377,-1.1819369,0.2109791,0.17316492,-0.3219642,-0.2949712,-0.026993
21,0.08443771,0.12878418,"('immoral', 'moral')",0.77482533,0.87794846,-0.781532,-0.7109189,0.0259104,0.0986046,-0.0726942
56,0.08115452,0.013801955,"('impractical', 'practical')",1.3321244,1.673551,0.41308975,0.73777443,0.6087895,0.8083758,-0.1995863
71,0.0646624,-0.2806166,"('diffident', 'self-confident')",-0.23255506,-0.16401403,0.4025451,0.20187403,0.0782175,-0.0809189,0.1591364
34,0.04943776,-0.10018024,"('mean', 'honorable')",0.12176299,0.22167036,6.2836018,6.164286,2.1516008,2.0952587,0.0563421
22,-0.041649517,0.2840376,"('untrustworthy', 'trustworthy')",0.9286897,1.1684159,-1.0743034,-0.6311017,-0.0624211,0.2737839,-0.336205
44,-0.036062956,0.08682086,"('prejudiced', 'unprejudiced')",-0.55198276,-0.4264542,-1.3704101,-1.5043479,-0.6528186,-0.6146604,-0.0381582
64,0.035488565,0.04230179,"('shy', 'confident')",1.3918358,1.4585814,-6.237508,-5.78563,-1.6033945,-1.428249,-0.1751455
55,-0.011821087,0.16857916,"('incompetent', 'clever')",1.5738292,1.5487547,0.18302041,0.275761,0.5816762,0.6643649,-0.0826887
24,0.008867346,-0.011961665,"('dishonest', 'honest')",0.024764623,0.07163536,0.9103381,1.1370583,0.3146567,0.3989106,-0.0842539
