,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,male-female
27,1.2565523,1.3206931,"('hardhearted', 'softhearted')",0.32611167,0.33746383,0.19096844,0.101116724,1.683103,1.6559906,0.8641838,0.8538161,0.0103677
45,1.2364424,1.244303,"('incompetent', 'competent')",-0.032062735,0.050765578,1.3870616,1.4790667,-0.18956509,-0.25007617,0.600469,0.6310148,-0.0305458
13,1.1738889,1.1356614,"('impolite', 'polite')",0.73197603,0.7087847,1.7404466,1.5917065,-0.12437861,-0.2468731,0.8804832,0.7973198,0.0831634
3,-1.1598291,-1.2157599,"('repellent', 'pleasant')",-0.9314021,-0.8513892,0.78027034,0.8061533,0.42930973,0.3997905,-0.2204128,-0.2153013,-0.0051115
18,-1.1065749,-1.177401,"('disagreeable', 'welcoming')",-0.59773904,-0.6488054,-0.9615069,-1.0262561,-0.25999022,-0.20965856,-0.7314528,-0.7655302,0.0340774
9,1.0805966,0.96344596,"('unaffectionate', 'caring')",0.9307348,0.82550955,-0.2095975,-0.41223842,1.8117719,1.8223277,0.9033765,0.7997612,0.1036153
10,1.0781633,0.7919776,"('unsympathetic', 'sympathetic')",-0.026117936,-0.02460695,1.2845259,1.287344,-0.19230466,-0.17526993,0.5360667,0.4698612,0.0662055
11,1.0445945,0.96191907,"('unhelpful', 'helpful')",0.41267374,0.44102958,1.9422649,1.9493504,2.2927399,2.1633906,1.4230683,1.3789225,0.0441458
36,-1.0346528,-1.0020958,"('hostile', 'amicable')",-0.5524774,-0.67588127,-3.1243806,-3.3906581,0.027519314,-0.003970232,-1.1709979,-1.2681513,0.0971534
16,-1.0163325,-0.91431046,"('unpopular', 'popular')",-1.4771016,-1.3707757,-1.4073244,-1.228321,0.5044898,0.42083463,-0.8490671,-0.7731432,-0.0759239
76,1.016304,0.8660238,"('anxious', 'daring')",-0.7625537,-0.79872745,1.3757919,1.2815825,-0.07495387,0.03690117,0.3886471,0.346445,0.0422021
37,0.9406987,0.8690528,"('fake', 'genuine')",0.035845593,-0.09280226,-0.5375927,-0.5903422,0.26668996,0.35108802,0.1764104,0.1342491,0.0421613
15,0.9389328,0.90174794,"('boring', 'funny')",0.4966279,0.35413235,0.002180662,-0.219695,0.2302125,0.4406662,0.4169885,0.3692129,0.0477756
53,-0.9230094,-0.9641044,"('uncreative', 'creative')",-0.55472946,-0.55636173,-0.25830856,-0.3355291,1.2151217,1.2145045,-0.1302314,-0.1603727,0.0301413
60,0.9124546,0.8569025,"('inefficient', 'efficient')",1.2588907,1.4073757,2.809993,2.7107904,0.24574229,0.23397738,1.3067702,1.3022615,0.0045087
71,0.8713305,0.9818661,"('diffident', 'self-confident')",2.4202766,2.445166,-0.027154118,-0.09129227,0.7672025,0.65055174,1.0079138,0.9965729,0.0113409
80,0.8642952,0.7274801,"('dominated', 'dominating')",0.04596513,0.11541076,2.028893,2.2311156,-1.4565666,-1.5269898,0.3706467,0.3867542,-0.0161075
74,0.84922355,0.81209195,"('undedicated', 'dedicated')",0.00096104667,0.072947435,0.9281274,0.926632,-0.14830269,-0.18188167,0.4075023,0.4074474,5.49e-05
7,0.8270784,0.7415981,"('insensitive', 'sensitive')",-0.035607018,0.055252444,1.1202049,1.1321663,0.73364234,0.8625215,0.6613296,0.6978846,-0.036555
65,-0.8044034,-1.0369982,"('insecure', 'secure')",-0.35505453,-0.3978735,1.1959256,1.1313349,-0.035085257,-0.100998946,0.0003456,-0.1011339,0.1014795
23,0.79650396,0.7695876,"('insincere', 'sincere')",0.2746818,0.26955625,1.0607688,0.91572165,6.3647056,6.3677464,2.1241651,2.080653,0.0435121
40,0.7673455,0.7648809,"('stingy', 'generous')",0.3127401,0.3013001,-0.15370639,-0.004433875,-1.8857795,-1.7286986,-0.2398501,-0.1667379,-0.0731122
26,-0.75342476,-0.90848655,"('hardhearted', 'benevolent')",0.43002206,0.1330632,0.4543249,0.17156212,1.4677312,1.2006885,0.3996634,0.1492068,0.2504566
32,0.7347491,0.62298304,"('unkind', 'kind')",0.64681256,0.6355238,1.2781568,1.1954755,1.3432727,1.3256547,1.0007478,0.9449093,0.0558385
51,-0.72720236,-0.8275329,"('uneducated', 'educated')",-0.74001694,-0.69209427,1.2363222,1.3194722,0.37016866,0.45221046,0.0348179,0.0630139,-0.028196
20,-0.69956315,-0.6204634,"('rough', 'thoughtful')",-0.6309364,-0.5053107,0.31616837,0.37582153,1.1260908,1.0188532,0.0279399,0.0672251,-0.0392852
77,-0.6900756,-0.8392596,"('unmotivated', 'motivated')",0.7332909,0.7559463,0.44510064,0.41354525,-1.2979777,-1.3820782,-0.2024154,-0.2629616,0.0605462
28,0.6528682,0.54573566,"('disloyal', 'loyal')",0.64065415,0.6523601,-0.33083287,-0.40329355,0.9575016,1.0093173,0.4800478,0.4510299,0.0290179
17,0.632998,0.5803245,"('nasty', 'nice')",0.5647162,0.5760598,-0.51302785,-0.5319181,-0.5125219,-0.52794254,0.0430411,0.0241309,0.0189102
14,-0.63108265,-0.6531451,"('antisocial', 'social')",0.43830866,0.5890124,1.5741066,1.6430876,-1.0413723,-1.1103436,0.0849901,0.1171528,-0.0321627
35,-0.6214018,-0.45845577,"('corrupt', 'incorrupt')",-0.9062571,-0.9678989,-2.8869565,-2.7559361,-0.5309947,-0.44319895,-1.2364026,-1.1563725,-0.0800301
63,0.6134249,0.4644261,"('unperceptive', 'insightful')",0.2680278,0.23814812,2.1576953,1.993835,1.2460306,1.2570068,1.0712945,0.988354,0.0829405
24,0.6094716,0.54144657,"('dishonest', 'honest')",0.010117767,-0.033154838,0.016354954,-0.17258619,1.110546,1.2934995,0.4366226,0.4073012,0.0293214
6,0.5798587,0.62174094,"('distant', 'open')",0.9620678,0.8436453,-2.1385305,-2.4189377,0.5335119,0.6250442,-0.015773,-0.0821268,0.0663538
5,0.57332677,0.6801177,"('distant', 'outgoing')",0.89762175,0.8351129,-1.5215256,-1.7859633,0.056128703,0.19405031,0.0013879,-0.0191706,0.0205585
83,0.53846616,0.37708595,"('powerless', 'powerful')",0.9352188,0.92934304,0.3131682,0.19216144,-1.2328407,-1.3423712,0.1385031,0.0390548,0.0994483
88,-0.517163,-0.53709793,"('low', 'eminent')",-0.91146594,-0.9279352,-0.6244794,-0.7415025,0.17997333,0.29525125,-0.4682837,-0.4778211,0.0095374
8,-0.51643145,-0.6090713,"('unaffectionate', 'affectionate')",0.22814041,0.10320319,-1.0698023,-1.2463374,1.0896525,1.0946758,-0.0671102,-0.1643825,0.0972723
52,-0.5016427,-0.5330286,"('irrational', 'rational')",-0.12597685,-0.30749053,-1.8113068,-1.934809,0.009816548,-0.23833701,-0.6072775,-0.7534163,0.1461388
78,-0.4705022,-0.30025217,"('nonresilient', 'resilient')",-0.4541292,-0.18293698,0.9911301,1.3469436,-0.0668811,0.028422672,-9.56e-05,0.2230443,-0.2231399
48,-0.45760363,-0.6472833,"('unintelligent', 'intelligent')",-0.7445271,-0.83417404,0.50152016,0.45873845,0.80337316,0.68652034,0.0256906,-0.0840496,0.1097402
29,0.4416758,0.44513923,"('unfair', 'fair')",-0.21470614,-0.16181253,-1.6362568,-1.6139201,-0.5873154,-0.6642776,-0.4991506,-0.4987177,-0.0004329
61,0.43317577,0.40704343,"('illogical', 'logical')",-0.017826091,0.022105396,0.016595908,-0.1931391,0.05537897,-0.041234054,0.1218311,0.0486939,0.0731372
39,0.4169199,0.3746968,"('exploitative', 'cooperative')",0.65294313,0.59653413,0.9915253,0.7842156,0.14214033,0.08328455,0.5508822,0.4596828,0.0911994
0,0.39476544,0.12626384,"('unsociable', 'sociable')",0.5413578,0.581689,1.2777818,1.1843537,-0.26569447,-0.52241504,0.4870526,0.3424729,0.1445797
64,0.38296825,0.104328595,"('shy', 'confident')",0.9159942,0.818686,0.9770155,0.82835567,-6.828193,-7.124652,-1.1380538,-1.3433204,0.2052666
86,-0.38014182,-0.63477725,"('uninfluential', 'influential')",-0.7768993,-0.7980746,0.5649048,0.45213667,0.031023934,-0.13701513,-0.1402781,-0.2794326,0.1391545
55,0.3565772,0.1782444,"('incompetent', 'clever')",-0.21308711,-0.062344357,2.3183625,2.4119034,0.090992704,-0.018456832,0.6382113,0.6273366,0.0108747
4,0.34798265,0.3644135,"('disliked', 'liked')",1.191075,1.2752875,-0.9950179,-0.753744,-6.845822,-6.584926,-1.5754455,-1.4247422,-0.1507033
2,-0.33136025,-0.38997293,"('unlikable', 'likable')",0.3636784,0.20912915,0.77702045,0.6163663,0.5895206,0.55579084,0.3497148,0.2478283,0.1018865
50,0.32095712,0.34028995,"('clumsy', 'skillful')",-0.30181247,-0.2623871,-0.8242174,-0.76707774,0.38731724,0.31990352,-0.1044389,-0.0923178,-0.0121211
49,-0.29734492,-0.11636329,"('unable', 'able')",0.005002424,0.14923848,-0.1808342,-0.101439275,0.053999446,0.2539671,-0.1047943,0.0463508,-0.1511451
21,0.27258873,0.11472802,"('immoral', 'moral')",0.25939322,0.31626725,2.0639293,2.1449108,-0.94429463,-0.9342955,0.4129041,0.4104027,0.0025014
47,0.24067456,0.5101497,"('stupid', 'smart')",-0.27299374,-0.13823417,0.8658239,0.87708795,5.9190416,6.0917363,1.6881366,1.8351849,-0.1470483
87,0.22792238,0.22482865,"('unsuccessful', 'successful')",0.1581345,0.22018948,1.4795744,1.5701555,0.4548429,0.33135214,0.5801185,0.5866315,-0.006513
44,0.219431,0.19809833,"('prejudiced', 'unprejudiced')",0.42076203,0.3334183,-0.12916821,-0.20075907,-1.5012563,-1.7375973,-0.2475579,-0.3517099,0.104152
41,0.21094267,-0.0057319477,"('unforgiving', 'forgiving')",0.58340675,0.49607134,0.71355534,0.5405459,0.03948175,-0.08314344,0.3868466,0.2369354,0.1499112
22,0.21049482,0.082593665,"('untrustworthy', 'trustworthy')",-0.25804543,-0.27716362,1.1060467,0.9618205,-0.7559278,-0.76069176,0.075642,0.0016397,0.0740023
68,0.20333788,0.16936095,"('dependent', 'independent')",-0.90758044,-0.8489582,-0.38316044,-0.3896755,-0.5778612,-0.42829552,-0.4163161,-0.3743921,-0.041924
72,-0.20013118,-0.16289854,"('unambitious', 'ambitious')",0.14315572,0.17137463,0.30997276,0.48754734,-0.45763358,-0.27966785,-0.0511591,0.0540889,-0.105248
19,-0.18470155,-0.19540381,"('inhospitable', 'hospitable')",0.2923681,0.23768196,-0.9266181,-1.0554088,-0.16108891,-0.12791146,-0.2450101,-0.2852605,0.0402504
34,0.18200167,0.29025152,"('mean', 'honorable')",0.19578543,0.19641742,1.1015842,0.9602076,6.112918,6.2059402,1.8980722,1.9132042,-0.015132
69,0.18102974,0.28478345,"('lazy', 'industrious')",0.7005964,0.7467964,-0.679331,-0.69522375,-0.80627453,-0.8613226,-0.1509949,-0.1312416,-0.0197533
79,0.16211438,0.071904406,"('wavering', 'unwavering')",0.034520734,-0.15713197,-1.977228,-2.2181892,-0.3293299,-0.18793966,-0.5274807,-0.6228391,0.0953584
25,0.14498863,0.118155256,"('egoistic', 'altruistic')",1.0553964,0.9713276,-0.2642386,-0.22611254,1.3364058,1.3428108,0.5681381,0.5515453,0.0165928
58,-0.11496682,-0.27685103,"('undiscriminating', 'discriminating')",0.3806789,0.3593596,0.4990147,0.4257193,-0.1814018,-0.112748325,0.1458312,0.0988699,0.0469613
75,-0.08551532,0.14672208,"('meek', 'impulsive')",-0.4772418,-0.5240678,-0.9996289,-1.0704608,-0.3395741,-0.3236845,-0.47549,-0.4428728,-0.0326172
85,0.060066424,-0.05789569,"('insignificant', 'prestigious')",-0.1252929,-0.4360874,-1.7987257,-2.1238573,0.29879826,0.10011817,-0.3912885,-0.6294305,0.238142
66,0.049165886,-0.055854797,"('inactive', 'active')",-0.57036066,-0.69987446,-0.7921066,-0.9438623,0.6063765,0.36268845,-0.1767312,-0.3342258,0.1574946
59,0.04902628,-0.023137761,"('foolish', 'wise')",0.04170695,-0.09884241,-1.445101,-1.4895188,0.59379333,0.6019888,-0.1901436,-0.2523775,0.0622339
1,-0.030430755,-0.16147284,"('unfriendly', 'friendly')",0.6766489,0.4994784,-0.71522796,-1.0074767,2.142144,2.100725,0.5182835,0.3578134,0.1604701
54,-0.018512823,-0.083619386,"('incapable', 'capable')",0.62143314,0.5236313,-0.39288455,-0.6010667,1.0797346,1.2079625,0.3224426,0.2617269,0.0607157
57,0.017223813,-0.22738282,"('unimaginative', 'imaginative')",0.030700812,0.015113581,0.30026057,0.21343902,-2.9011788,-2.9368145,-0.6382484,-0.7339112,0.0956628
