,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,male-female
76,1.3844084,1.1573023,"('anxious', 'daring')",1.3483299,1.5079691,1.3242283,1.3073812,2.7640474,2.745977,0.9954962,0.9953935,1.5633021,1.5428045,0.0204976
26,1.3700898,0.80603933,"('hardhearted', 'benevolent')",0.22342438,0.09536466,0.22997884,0.15691155,0.9250772,0.7292077,1.2943656,0.7962514,0.8085872,0.5167549,0.2918323
4,-1.368935,-0.76787174,"('disliked', 'liked')",-0.19200848,-0.030780911,-0.19082946,-0.040589944,-1.8775854,-1.8103577,-5.9939876,-6.5963373,-1.9246693,-1.8491875,-0.0754818
32,1.3663923,1.182373,"('unkind', 'kind')",0.68475056,0.7879062,0.7644577,0.7265837,2.6141615,2.8790843,1.6338726,1.6455044,1.4127269,1.4442904,-0.0315635
34,1.3136024,1.5469961,"('mean', 'honorable')",-0.03378623,0.18079445,1.9510676,1.8920721,1.451195,1.4290907,6.368966,6.61083,2.2102089,2.3319565,-0.1217476
68,-1.3082793,-0.9648666,"('dependent', 'independent')",-1.0187721,-0.8671276,0.57805336,0.7621101,0.08486828,0.08447906,-0.44616407,-0.5607791,-0.4220588,-0.3092368,-0.112822
0,1.2314577,1.3176271,"('unsociable', 'sociable')",-0.24402216,-0.1256142,0.64469725,0.68927705,3.0063481,2.9984226,0.60416883,0.42070776,1.04853,1.0600841,-0.0115541
63,1.2306223,1.1340662,"('unperceptive', 'insightful')",1.09229,1.3417138,2.0037296,1.8448206,2.3459973,2.299911,1.664286,1.4877807,1.6673851,1.6216585,0.0457266
85,-1.211122,-0.99509746,"('insignificant', 'prestigious')",-1.4967034,-1.5749564,-1.9484112,-1.7550206,-4.015252,-3.943138,-0.6735768,-1.1613379,-1.869013,-1.88591,0.016897
8,-1.1900128,-1.6076831,"('unaffectionate', 'affectionate')",-0.4799655,-0.8970979,-2.0796285,-2.2837913,-2.7857893,-3.0355096,-0.17259984,-0.6258341,-1.3415992,-1.6899832,0.348384
37,1.1830277,0.67354214,"('fake', 'genuine')",1.0889776,0.8553264,0.62554014,0.23280752,0.585355,0.34930786,0.9982412,0.61096346,0.8962283,0.5443894,0.3518389
62,1.1786716,1.4313825,"('incompetent', 'brilliant')",1.3532192,1.7156705,1.5934749,1.8219259,2.6484532,3.0707097,0.15129127,0.48720995,1.3850221,1.7053797,-0.3203576
69,-1.1668185,-0.4810372,"('lazy', 'industrious')",-0.18537995,0.024355568,-0.29649743,0.03073631,-1.0546173,-0.72819287,-1.1676676,-1.2085261,-0.7741962,-0.4725328,-0.3016634
59,-1.1342981,-0.69779956,"('foolish', 'wise')",-0.35380256,-0.15492998,-1.3975898,-0.81686664,-2.243947,-1.5691699,-0.65346724,-0.42225564,-1.156621,-0.7322043,-0.4244167
65,1.0941285,1.2991064,"('insecure', 'secure')",-1.0536255,-0.77714705,0.92397875,1.0063629,3.3194158,3.5910718,0.27223545,0.6907463,0.9112266,1.1620281,-0.2508015
42,1.0274243,1.6610162,"('unreliable', 'reliable')",1.2947022,1.6417055,0.7397908,1.1254199,0.8365501,1.4297078,-2.2416308,-2.521197,0.3313673,0.6673304,-0.3359631
57,0.9108782,1.0360181,"('unimaginative', 'imaginative')",-0.14016318,0.016249232,1.690784,1.677631,1.1210701,1.0127509,-1.4720834,-1.9296057,0.4220971,0.3626087,0.0594884
54,-0.8475404,-0.83788025,"('incapable', 'capable')",0.5581526,0.47091746,-0.5858255,-0.24653299,-0.13013345,0.38389012,0.4934901,0.8074355,-0.1023713,0.115566,-0.2179373
1,-0.8361322,-1.1167402,"('unfriendly', 'friendly')",-1.3495848,-1.4872756,-2.0794988,-2.2830777,-0.2748855,-0.37625745,1.3293312,0.82234603,-0.6421541,-0.888201,0.2460469
28,0.8294467,0.52829164,"('disloyal', 'loyal')",0.9255147,0.7176907,0.15994352,0.010909159,0.34508252,0.40670952,1.5798461,1.4772658,0.7679667,0.6281734,0.1397933
80,0.8203083,0.8294139,"('dominated', 'dominating')",1.5452554,1.6634294,1.9005847,1.803402,2.480146,2.2164574,-1.5354722,-1.3999448,1.0421644,1.0225515,0.0196129
52,-0.80723166,-0.75958824,"('irrational', 'rational')",0.16227338,0.08484885,-2.1624563,-1.9000384,-2.029274,-1.8611825,-0.59250706,-0.5791142,-1.0858391,-1.0030148,-0.0828243
10,0.8049081,0.6059692,"('unsympathetic', 'sympathetic')",0.19857827,0.26338944,1.4059805,1.3464367,2.7547264,2.459902,0.596918,0.27417025,1.1522223,0.9899735,0.1622488
2,0.7880532,0.8225162,"('unlikable', 'likable')",1.0051475,1.0752655,1.2145112,1.3166785,1.3450813,1.5494758,0.585801,0.6957284,0.9877189,1.0919329,-0.104214
38,0.7469186,1.2088654,"('untruthful', 'truthful')",0.28301942,0.537619,0.3065918,0.35705,-0.3486001,-0.051540554,-0.17977214,0.034086995,0.1616315,0.4172162,-0.2555847
27,-0.7197926,-0.7397441,"('hardhearted', 'softhearted')",0.17482093,0.2675713,-0.9913518,-1.167936,0.5195212,0.32988036,1.4559774,1.1669306,0.087835,-0.0286596,0.1164946
22,0.7032293,0.51565623,"('untrustworthy', 'trustworthy')",0.57862353,0.6856654,0.96857697,1.0557505,1.9277251,1.9210668,-0.51218104,-0.37657446,0.7331948,0.7603128,-0.027118
19,-0.7028934,-0.25039142,"('inhospitable', 'hospitable')",1.207865,1.0238674,-0.5616782,-0.4168353,-0.97973126,-0.90418905,-0.24754238,-0.5409544,-0.256796,-0.2177006,-0.0390954
67,0.69486684,1.1485144,"('doubtful', 'determined')",1.8514572,1.8895682,0.45679897,0.61034274,0.19802502,0.7386095,-0.4476644,-0.39527097,0.5506967,0.7983528,-0.2476561
18,-0.61634564,-0.2888101,"('disagreeable', 'welcoming')",0.014078379,0.18369058,-0.46553218,-0.3067752,-1.2625465,-0.88682157,-0.2435862,-0.4321542,-0.5147865,-0.3461741,-0.1686124
5,-0.61457217,-0.6593902,"('distant', 'outgoing')",0.25701165,0.13587525,-1.0542933,-1.115734,-3.2204058,-3.0957668,-0.9062115,-1.2916939,-1.1076941,-1.2053419,0.0976478
20,0.60189474,0.58856934,"('rough', 'thoughtful')",1.1126333,1.0651278,0.79484445,0.7358732,1.0470634,0.96860534,0.5887172,0.74166185,0.8290306,0.8199676,0.009063
48,0.5955645,0.33546618,"('unintelligent', 'intelligent')",-1.0881684,-0.96200794,-0.14247712,-0.2645658,0.7241902,0.60693204,1.0455241,0.80899674,0.2269267,0.1049642,0.1219625
44,0.5952611,0.8276762,"('prejudiced', 'unprejudiced')",0.064899124,0.19904573,0.120666176,0.19660276,-0.7500164,-0.46592906,-1.1173668,-0.97724706,-0.2173113,-0.0439703,-0.173341
66,0.55353117,-0.0017536245,"('inactive', 'active')",0.35107958,0.044678427,1.2500055,0.98358303,-0.011352252,-0.5085469,0.5901365,0.29442686,0.5466801,0.1624776,0.3842025
40,0.5288998,0.46495748,"('stingy', 'generous')",0.1571616,-0.19601493,0.13004512,-0.22182772,0.44490084,-0.21003202,-0.99138176,-1.788946,0.0539251,-0.3903727,0.4442978
51,0.5183519,0.49768552,"('uneducated', 'educated')",0.241297,0.1461581,1.4890692,1.4460745,1.8780556,1.5985525,0.8012385,1.0507729,0.9856025,0.9478487,0.0377538
17,0.51779467,0.7288701,"('nasty', 'nice')",1.1546327,1.1756004,-0.9085735,-0.33684397,-1.3733392,-0.87989384,-1.1940807,-0.9141506,-0.3607132,-0.0452836,-0.3154296
24,0.508616,0.21236905,"('dishonest', 'honest')",0.40614405,0.18349117,0.2494067,-0.1805265,1.4661272,1.2605125,1.190547,0.9391565,0.7641682,0.4830005,0.2811677
15,-0.48402905,-0.04177188,"('boring', 'funny')",0.056741618,0.64731157,-0.5439501,-0.121771485,-0.37931272,-0.04046327,0.23406467,0.5298473,-0.2232971,0.1946305,-0.4179276
84,0.4624379,0.5945441,"('inferior', 'superior')",0.9009998,0.683481,-0.43302286,-0.48072118,0.5166177,0.57269484,0.29118168,-0.06343743,0.3476428,0.2613123,0.0863305
50,-0.4453808,-0.3266952,"('clumsy', 'skillful')",-0.10010612,-0.1588004,0.1611536,0.57316136,-0.3941938,-0.15780379,0.49660337,0.52882504,-0.0563848,0.0917374,-0.1481222
74,0.39484635,0.4492288,"('undedicated', 'dedicated')",1.0606172,1.0759892,1.4320904,1.5049841,1.8944906,1.8674965,0.7199873,0.46205524,1.1004064,1.0719507,0.0284557
78,-0.38988796,-0.3786769,"('nonresilient', 'resilient')",-0.009955257,0.11285365,-0.48663533,-0.10740119,0.16373163,0.019526388,0.46701682,0.2123281,-0.051146,-0.028274,-0.022872
61,0.37262765,0.15581743,"('illogical', 'logical')",0.3599015,0.2723479,0.25304824,0.17207089,1.2339487,1.2220604,0.17117608,0.19070502,0.4781404,0.4026003,0.0755401
29,-0.37067395,-0.3668576,"('unfair', 'fair')",-1.1571571,-1.2068018,-1.6110674,-1.524501,-0.6515423,-0.68000245,-0.28043258,-0.5750686,-0.8141747,-0.8706463,0.0564716
86,0.35927805,0.2705263,"('uninfluential', 'influential')",0.6477616,0.6243017,0.6801102,0.52000886,1.9253019,1.6906196,0.48869085,0.15483114,0.8202286,0.6520575,0.1681711
64,0.35485727,0.2842728,"('shy', 'confident')",0.59260553,0.5542772,1.3197918,1.1041807,0.62567055,0.66579676,-6.2009897,-6.0946913,-0.6616129,-0.6972328,0.0356199
33,0.34225476,0.3465315,"('wrong', 'right')",1.128859,0.92186224,-0.8440224,-1.0467228,-1.773055,-1.6804502,-1.2302468,-1.3235667,-0.475242,-0.5564692,0.0812272
88,-0.34214437,-0.034690887,"('low', 'eminent')",-0.14483309,0.049032412,0.40645477,0.79389566,-0.8713449,-0.16963209,0.31105018,0.3917733,-0.1281635,0.2060757,-0.3342392
49,-0.29797864,0.046887152,"('unable', 'able')",0.3059488,0.5383006,0.58458817,1.1353865,-0.10401462,0.40272278,-0.6411246,-0.3274006,-0.0305162,0.3591793,-0.3896955
53,-0.29491746,-0.33056238,"('uncreative', 'creative')",-0.71895826,-0.8178136,0.40943667,0.4603868,0.34649724,0.5009326,2.2008758,1.7413257,0.3885868,0.3108538,0.077733
58,0.28133187,-0.106175624,"('undiscriminating', 'discriminating')",0.32805526,-0.08063809,1.1955261,0.80168504,1.9926531,1.3582809,0.7119655,0.32744154,0.9019064,0.4601187,0.4417877
6,-0.2684368,-0.47378653,"('distant', 'open')",-0.008643925,-0.19781817,-1.4331775,-1.5443853,-3.0898097,-3.1018574,-0.32318115,-0.60237443,-1.0246498,-1.1840444,0.1593946
73,0.26687932,0.6576591,"('helpless', 'self-reliant')",-0.21158907,-0.19749117,0.44429797,0.4687339,-0.61241573,-0.5791957,-3.3983219,-3.6051536,-0.7022299,-0.6510895,-0.0511404
72,0.2659298,-0.0759186,"('unambitious', 'ambitious')",0.17884901,0.06315827,1.7471551,1.1058065,0.5403296,0.40407637,-1.1640275,-1.2586844,0.3136472,0.0476876,0.2659596
45,0.26532537,0.5786293,"('incompetent', 'competent')",0.9905815,1.3732513,0.64333713,0.9820162,2.5449214,2.7393606,0.24053338,0.22152677,0.9369397,1.1789569,-0.2420172
25,-0.2559793,-0.03171157,"('egoistic', 'altruistic')",1.5308347,1.5461566,-1.1343772,-0.8755229,-1.7829773,-1.6579112,1.0661238,0.9107042,-0.1152751,-0.021657,-0.0936181
9,-0.22382346,-0.7341768,"('unaffectionate', 'caring')",0.6375014,0.4052335,-1.0148273,-1.3124945,-0.6005745,-0.66024595,0.8999832,0.71636033,-0.0603481,-0.3170647,0.2567166
87,-0.21379848,0.0043033175,"('unsuccessful', 'successful')",0.13516714,0.34819087,0.7312829,1.0198576,1.7929564,2.0114443,0.3077929,0.46426746,0.5506802,0.7696127,-0.2189325
71,-0.17419149,-0.23852603,"('diffident', 'self-confident')",0.67827713,0.7138822,0.88021195,0.89749527,0.4247019,0.5318721,0.35738182,-0.004031826,0.4332763,0.3801383,0.053138
41,0.1502173,0.50527275,"('unforgiving', 'forgiving')",-0.3592488,-0.053596225,-1.0429116,-0.8460791,0.7973069,1.1904042,-0.023541931,0.27482927,-0.0956356,0.2141662,-0.3098018
77,0.10864337,0.36939403,"('unmotivated', 'motivated')",0.5621607,0.7297158,1.306046,1.1839876,1.0522646,0.92144275,-0.10287323,-0.11094397,0.5852483,0.6187192,-0.0334709
82,-0.08962962,0.2518776,"('poor', 'rich')",-0.13987032,0.11807564,-0.22685784,0.46323365,0.91377014,1.5383037,6.6328206,7.23442,1.4180466,1.9211821,-0.5031355
3,0.08573043,0.019568237,"('repellent', 'pleasant')",0.41060343,0.4456129,1.4679952,1.4511888,2.2732775,2.077713,0.8937381,0.9790386,1.026269,0.9946243,0.0316447
79,-0.003957308,0.27918133,"('wavering', 'unwavering')",-0.16119042,-0.025225576,-0.99717826,-0.6594877,-2.6712205,-2.3099797,-0.29218113,-0.3694879,-0.8251455,-0.6169999,-0.2081456
