,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,male-female
75,-0.9069012,-1.0432744,"('meek', 'impulsive')",0.19705734,-0.036116365,0.37795416,0.3367191,1.5852734,1.5791001,0.039940115,-0.22186647,0.2586648,0.1229124,0.1357524
86,0.9052838,0.7871448,"('uninfluential', 'influential')",-0.028104004,0.0160776,-1.2304245,-1.2477391,-1.4484571,-1.3390242,-0.159973,-0.17060016,-0.392335,-0.3908282,-0.0015068
27,-0.85442394,-0.97119737,"('hardhearted', 'softhearted')",-1.7731935,-1.662987,-1.7510642,-1.6774875,-0.24918154,-0.09451376,1.0105838,1.2209885,-0.7234559,-0.6370394,-0.0864165
19,-0.8253602,-1.0037271,"('inhospitable', 'hospitable')",-0.55430835,-0.79623044,-0.19138716,-0.22035427,1.3148677,1.2465148,0.060628444,-0.08043028,-0.0391119,-0.1708455,0.1317336
83,0.7905426,0.5208794,"('powerless', 'powerful')",0.13363574,0.06897753,0.14327836,0.1315102,-0.37474674,-0.3802944,-0.51790774,-0.7375248,0.0349604,-0.0792904,0.1142508
67,0.77758425,0.6684541,"('doubtful', 'determined')",0.5636771,0.49583015,0.2062838,0.23329628,1.1133049,1.1043584,-0.10911652,-0.13489649,0.5103467,0.4734085,0.0369382
15,-0.75446403,-0.6437188,"('boring', 'funny')",-0.40421808,-0.4356138,0.7225464,0.6079018,-0.085447736,-0.0067728087,0.31676894,0.15168986,-0.0409629,-0.0653027,0.0243398
81,0.7437134,0.49960288,"('submissive', 'aggressive')",0.11088599,0.3185067,-1.3862784,-1.547273,-3.1921508,-3.237549,-0.716558,-0.6877512,-0.8880775,-0.9308928,0.0428153
63,0.7404468,0.554423,"('unperceptive', 'insightful')",-0.37370875,-0.53080046,-0.5551121,-0.34931552,-1.437978,-1.418555,1.7292976,1.7549106,0.0205891,0.0021325,0.0184566
24,0.7319135,0.8033954,"('dishonest', 'honest')",-0.21649222,-0.027848624,-1.3548493,-1.2251893,-0.45681107,-0.3892554,0.45731932,0.6928587,-0.167784,-0.0292078,-0.1385762
16,-0.6822764,-0.8781228,"('unpopular', 'popular')",-0.18290779,-0.3513044,0.777289,0.73055565,-0.52315766,-0.50979656,0.26105356,0.21301743,-0.0699999,-0.1591301,0.0891302
70,0.67462194,0.6367774,"('lethargic', 'energetic')",-0.2615216,-0.23504472,-1.7135696,-1.5552855,-1.9036666,-1.9726063,0.6398721,0.8261786,-0.5128528,-0.4599961,-0.0528567
85,0.62430286,0.6398065,"('insignificant', 'prestigious')",-0.30892742,-0.525749,1.5430396,1.4962118,2.3097086,2.3526857,0.46140298,0.4335912,0.9259053,0.8793093,0.046596
0,0.6209643,0.44355217,"('unsociable', 'sociable')",-0.89452654,-0.8937364,-1.2411606,-1.3467597,-1.2950022,-1.4214866,-0.7409958,-0.67456377,-0.7101442,-0.7785989,0.0684547
61,-0.62080455,-0.69178164,"('illogical', 'logical')",0.44501904,0.4110082,-0.061722092,-0.029292561,-0.1708153,-0.17886698,0.028189853,0.03011049,-0.0760266,-0.0917645,0.0157379
56,0.58486784,0.77047014,"('impractical', 'practical')",0.15302356,0.29258433,-2.115382,-1.8902159,-1.1641974,-1.2377825,-0.03559626,0.114771575,-0.5154569,-0.3900344,-0.1254225
66,0.5728705,0.63744473,"('inactive', 'active')",0.7923825,0.5874487,2.0699573,2.088332,0.84839016,0.7481465,1.2419853,1.1687795,1.1051171,1.0460302,0.0590869
68,-0.5671492,-0.68138087,"('dependent', 'independent')",-0.1136156,-0.18388903,-0.74480504,-0.7470235,-0.42245594,-0.52357614,-0.51202,-0.5236717,-0.4720091,-0.5319082,0.0598991
77,-0.56260973,-0.56491363,"('unmotivated', 'motivated')",-0.98568755,-0.7899849,-0.9882672,-0.8542074,-1.1035404,-1.0149438,-0.9182304,-0.843613,-0.9116671,-0.8135325,-0.0981346
58,0.552488,0.36428815,"('undiscriminating', 'discriminating')",-0.45747286,-0.6634192,-0.2632224,-0.19413957,-0.21176496,-0.29512703,0.30759802,0.21548475,-0.0144748,-0.1145826,0.1001078
37,-0.5523277,-0.43389,"('fake', 'genuine')",0.49054128,0.73847866,-0.2835596,-0.1434851,-0.08902867,-0.049167387,0.38389763,0.4903359,-0.0100954,0.1204544,-0.1305498
79,-0.5136607,-0.39770052,"('wavering', 'unwavering')",0.37935987,0.1451783,1.2173122,1.0492003,1.1467104,1.1902256,0.2941999,0.08126588,0.5047843,0.4136339,0.0911504
2,0.4974135,0.6855726,"('unlikable', 'likable')",-0.119009346,0.10881176,1.1211171,1.2740556,0.7489614,0.8882684,0.60969615,0.77453315,0.5716358,0.7462483,-0.1746125
25,-0.4695506,-0.31507847,"('egoistic', 'altruistic')",-1.2758561,-1.0260983,0.79492736,0.7879521,1.2450064,1.382956,0.7224131,0.7655138,0.203388,0.319049,-0.115661
34,-0.4570941,-0.4439051,"('mean', 'honorable')",-1.7528374,-1.6154177,-0.77235126,-0.572689,0.6555936,0.66353416,5.5548577,5.6227155,0.6456337,0.7308475,-0.0852138
53,-0.4518189,-0.31652158,"('uncreative', 'creative')",-1.0991459,-0.9879853,-0.38753334,-0.22527027,-0.5705706,-0.50752264,0.9535627,1.1110927,-0.3111012,-0.1852414,-0.1258598
51,0.43715253,-0.035283,"('uneducated', 'educated')",0.63525504,0.22153953,-0.6469475,-0.7098143,-2.0889335,-2.4590962,0.6670765,0.52879363,-0.1992794,-0.4907721,0.2914927
20,0.4264661,0.23097548,"('rough', 'thoughtful')",-1.3391066,-1.3402289,0.010055262,0.09983353,-0.45444694,-0.49266887,0.89359176,0.8343264,-0.0926881,-0.1335525,0.0408644
36,-0.42142755,-0.45751488,"('hostile', 'amicable')",-0.8790564,-1.0774275,1.4520015,1.4046266,2.3633697,2.479091,-0.051582128,-0.31738064,0.492661,0.4062789,0.0863821
41,0.41277277,0.10568549,"('unforgiving', 'forgiving')",-1.7955104,-2.0252483,-0.8638125,-0.81251526,-0.27127832,-0.3820155,-0.048953466,-0.23059145,-0.5133564,-0.668937,0.1555806
69,-0.39290535,-0.06971945,"('lazy', 'industrious')",0.58727705,0.6246015,2.6800232,2.7022595,2.4084623,2.4177697,-0.25843596,-0.303807,1.0048841,1.0742209,-0.0693368
4,-0.38222975,-0.64358103,"('disliked', 'liked')",-0.6654638,-1.2794251,1.2509707,1.0052838,0.7304101,0.6715467,-5.002231,-5.224341,-0.8137088,-1.0941033,0.2803945
57,-0.37694225,-0.42271852,"('unimaginative', 'imaginative')",-0.69907326,-0.91015667,-1.674878,-1.8184992,-3.476699,-3.40775,-2.140231,-2.2155626,-1.6735647,-1.7549374,0.0813727
30,-0.33789733,-0.22501644,"('intolerant', 'tolerant')",-1.1793494,-0.98188317,-1.872652,-1.7972229,-2.1415465,-2.1078293,0.67587644,0.8412522,-0.9711138,-0.8541399,-0.1169739
73,0.33260968,0.47158077,"('helpless', 'self-reliant')",0.78591245,0.6660318,1.2692434,1.208808,0.10868901,0.08961616,-2.8110843,-2.8480034,-0.062926,-0.0823934,0.0194674
14,0.32698438,0.04386589,"('antisocial', 'social')",0.16913652,0.13745114,-0.60339516,-0.67716956,-1.8031168,-1.8714465,-1.0802382,-1.0876687,-0.5981258,-0.6909935,0.0928677
38,0.31422132,0.23584628,"('untruthful', 'truthful')",0.45111454,0.27626842,-1.4100904,-1.2412271,0.1025775,0.024765942,0.29439655,0.4025717,-0.0495561,-0.060355,0.0107989
39,0.30789942,0.6945487,"('exploitative', 'cooperative')",0.08114368,0.47207436,-1.0159472,-0.7315493,1.2423838,1.365086,-0.25034842,0.011771862,0.0730263,0.3623863,-0.28936
74,0.30329666,0.42992178,"('undedicated', 'dedicated')",0.5948154,0.49205256,-0.42820024,-0.3356573,-0.15423384,-0.16729018,0.22060312,0.41662347,0.1072562,0.1671301,-0.0598739
88,0.29460958,0.15054709,"('low', 'eminent')",-1.2499839,-1.3514483,-0.45527157,-0.5693176,-1.7604786,-1.7114375,0.32500052,0.3113337,-0.5692248,-0.6340645,0.0648397
43,0.29340667,0.5424637,"('irresponsible', 'responsible')",-0.043262873,0.21594048,-2.3908699,-2.0533323,-1.118559,-1.1254234,0.29195136,0.5889343,-0.5934667,-0.3662834,-0.2271833
1,-0.2908327,-0.13091078,"('unfriendly', 'friendly')",-1.7053072,-1.6246138,-0.72595346,-0.5980046,0.63427013,0.9011225,1.4301513,1.5881793,-0.1315344,0.0271546,-0.158689
23,0.2906223,0.47185946,"('insincere', 'sincere')",-0.3917951,-0.17486295,-2.5190685,-2.293274,-0.6383794,-0.7287182,4.8859677,5.09971,0.3254694,0.4749429,-0.1494735
64,0.27702388,0.35333773,"('shy', 'confident')",-0.25927094,-0.21319678,0.100171804,0.24367565,-0.7769386,-0.82638144,-5.1950045,-5.1885915,-1.1708036,-1.1262313,-0.0445723
8,0.2736141,0.39215577,"('unaffectionate', 'affectionate')",-1.2695286,-1.1932204,0.06606414,0.06141265,1.4129419,1.4646466,0.4089442,0.3013983,0.1784071,0.2052786,-0.0268715
17,-0.269837,-0.16414425,"('nasty', 'nice')",-1.1080918,-1.1575727,0.34428108,0.21711692,0.35446897,0.28281525,-1.052041,-0.98234224,-0.346244,-0.3608254,0.0145814
76,0.2603733,0.36649728,"('anxious', 'daring')",0.97701085,1.07473,0.47234878,0.4135022,-1.2726539,-1.3634998,0.2308121,0.44447193,0.1335782,0.1871403,-0.0535621
11,-0.21700017,-0.16315399,"('unhelpful', 'helpful')",-1.1623659,-0.9937846,-2.7646632,-2.578509,-2.0348547,-1.9281733,2.2635198,2.3389158,-0.7830728,-0.664941,-0.1181318
65,0.2059949,0.15609789,"('insecure', 'secure')",-0.3349795,-0.1836532,-1.320935,-1.2070317,-2.3290834,-2.370449,-0.59194356,-0.42324287,-0.8741894,-0.8056559,-0.0685335
48,0.19361675,0.17476821,"('unintelligent', 'intelligent')",-1.2342887,-1.1736513,-1.7299244,-1.6616448,-2.516504,-2.3252442,0.10543257,0.15988594,-1.0363337,-0.9651772,-0.0711565
54,-0.18592289,-0.12942468,"('incapable', 'capable')",-0.28398067,-0.16148496,-0.42915365,-0.46640503,1.2467786,1.28157,0.97713995,1.0289242,0.2649723,0.3106359,-0.0456636
60,0.16917664,0.23123764,"('inefficient', 'efficient')",0.25641787,0.5913722,-2.0505965,-1.6932801,-2.4135876,-2.4345682,-0.10767411,0.2574567,-0.8292527,-0.6095563,-0.2196964
47,-0.13691238,-0.1677152,"('stupid', 'smart')",-0.9521475,-0.71733576,-0.52497137,-0.42256504,-1.6482595,-1.6516837,4.2479334,4.3297963,0.1971285,0.2740993,-0.0769708
21,-0.1280953,-0.35408965,"('immoral', 'moral')",-0.43469968,-0.32469907,-1.3368466,-1.2945604,-3.7368505,-3.7649229,-1.2842902,-1.2085503,-1.3841564,-1.3893644,0.005208
59,-0.12741908,0.012110811,"('foolish', 'wise')",0.3472039,0.28347456,1.1891575,1.1185594,0.20516035,0.29728812,0.387978,0.38060385,0.4004161,0.4184073,-0.0179912
18,-0.117877826,-0.14723967,"('disagreeable', 'welcoming')",-1.4251813,-1.4735081,0.7705939,0.8748878,-0.55766356,-0.42907,-0.64750767,-0.4471173,-0.3955273,-0.3244095,-0.0711178
7,-0.1136282,-0.046819497,"('insensitive', 'sensitive')",0.029775053,0.18457073,-2.2020059,-1.9797628,-1.0177423,-0.96207696,0.15250434,0.44555333,-0.6302194,-0.4717071,-0.1585123
45,-0.088775665,-0.38852668,"('incompetent', 'competent')",-0.27377003,-0.46853396,-1.5109211,-1.566209,-1.5808318,-1.6947824,-0.40256128,-0.39046362,-0.7713719,-0.9017032,0.1303313
32,0.08798926,0.05966421,"('unkind', 'kind')",-0.3023914,-0.17148945,-1.3591532,-1.2611074,-1.5700493,-1.5596157,0.9439335,1.0174164,-0.4399342,-0.3830264,-0.0569078
35,-0.075647555,0.16762519,"('corrupt', 'incorrupt')",0.21032384,0.13877912,1.8990514,1.8387129,3.549518,3.5946577,-0.014757924,-0.275404,1.1136975,1.0928741,0.0208234
82,0.0480728,-0.08569319,"('poor', 'rich')",-0.571096,-0.6354696,-1.1461529,-1.1549208,-1.5541217,-1.6925607,5.447732,5.4337068,0.4448868,0.3730125,0.0718743
28,-0.041751962,-0.24476528,"('disloyal', 'loyal')",-0.12529545,-0.11389607,-0.7395546,-0.7218475,-1.5210384,-1.500093,0.5012697,0.6328037,-0.3852741,-0.3895596,0.0042855
42,0.033870064,-0.09346998,"('unreliable', 'reliable')",0.6852375,0.33729553,0.41685832,0.43710908,-1.268552,-1.3523515,-2.375802,-2.187417,-0.5016776,-0.5717668,0.0700892
78,-0.016904388,-0.013577148,"('nonresilient', 'resilient')",0.65513164,0.56145495,-0.044048943,-0.16197444,-0.16473605,-0.12952806,1.280394,1.1877588,0.3419672,0.2888268,0.0531404
33,0.010374926,-0.06691797,"('wrong', 'right')",1.0407596,0.9478975,1.1954163,1.2842382,0.8768871,0.8026409,-0.63936514,-0.6878868,0.4968145,0.4559944,0.0408201
