,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,male-female
26,0.8872939,0.46028727,"('hardhearted', 'benevolent')",0.1523634,0.24374314,1.0305179,0.9781772,0.6900584,0.5607359,0.1293225
42,-0.860629,-0.6594243,"('unreliable', 'reliable')",0.013420295,0.07821557,-2.958503,-3.1177673,-1.2685706,-1.232992,-0.0355786
47,-0.85809094,-0.6388218,"('stupid', 'smart')",-1.0033389,-0.62066424,4.9656935,5.138276,1.0347545,1.29293,-0.2581755
65,-0.85441697,-0.42820692,"('insecure', 'secure')",-0.1015147,-0.12285042,-0.69611365,-0.67221683,-0.5506817,-0.4077581,-0.1429236
2,0.80915326,1.0285811,"('unlikable', 'likable')",0.16337875,0.48412028,0.4411473,0.6001606,0.4712265,0.7042874,-0.2330609
1,0.8076024,0.6286248,"('unfriendly', 'friendly')",-1.1892216,-0.93685174,1.3206396,1.4123614,0.3130068,0.3680448,-0.055038
86,-0.7925472,-0.32335716,"('uninfluential', 'influential')",-0.3030581,-0.2705679,-0.40042615,-0.52923924,-0.4986772,-0.3743881,-0.1242891
6,-0.7591522,-0.9689829,"('distant', 'open')",-0.7915907,-0.6521279,0.28205177,0.41888416,-0.422897,-0.4007422,-0.0221548
37,0.75141287,0.8570026,"('fake', 'genuine')",-0.7160543,-0.7233977,0.12215036,0.18292749,0.052503,0.1055108,-0.0530078
55,-0.74800825,-0.082355484,"('incompetent', 'clever')",-0.6145376,-0.5282474,-0.26260823,-0.33319598,-0.541718,-0.3145996,-0.2271184
30,0.735326,1.4649862,"('intolerant', 'tolerant')",-0.23959005,-0.0044349246,1.0246333,1.0115271,0.5067898,0.8240261,-0.3172363
16,-0.6777166,-0.81677294,"('unpopular', 'popular')",-0.9043,-0.8688797,0.6437173,0.66973567,-0.3127664,-0.338639,0.0258726
53,0.6528604,0.66064847,"('uncreative', 'creative')",-1.0736631,-0.98004615,0.5380511,0.6292809,0.0390828,0.1032944,-0.0642116
50,-0.6392442,-0.82304096,"('clumsy', 'skillful')",0.84593827,0.5777115,0.73770416,0.48184198,0.3147994,0.0788375,0.2359619
85,0.60739374,-0.23290265,"('insignificant', 'prestigious')",-1.0765189,-0.967176,0.535675,0.5097468,0.0221833,-0.2301106,0.2522939
10,0.5785373,1.369766,"('unsympathetic', 'sympathetic')",-0.6027075,-0.56024086,-0.22445637,-0.2911847,-0.0828755,0.1727802,-0.2556557
83,0.5604924,0.36583948,"('powerless', 'powerful')",-0.08181517,-0.10143481,-0.5803231,-0.74321824,-0.033882,-0.1596045,0.1257225
81,-0.5397416,0.053435206,"('submissive', 'aggressive')",1.1600015,1.1002529,-0.20495787,-0.32453442,0.138434,0.2763846,-0.1379506
11,-0.53418124,0.088648036,"('unhelpful', 'helpful')",0.06439558,0.32561952,1.9388953,2.0168822,0.4897032,0.8103832,-0.32068
52,-0.52812535,-1.1369454,"('irrational', 'rational')",-0.87515914,-0.84299016,-0.26574263,-0.33980644,-0.5563424,-0.7732473,0.2169049
59,-0.5230888,-0.67697495,"('foolish', 'wise')",-0.84906465,-0.5402964,0.41803294,0.5194401,-0.3180402,-0.2326104,-0.0854298
5,-0.48604706,-0.69755846,"('distant', 'outgoing')",-0.29083124,-0.20146057,-0.0421823,0.13324696,-0.2730202,-0.2552573,-0.0177629
40,0.48508844,0.4851892,"('stingy', 'generous')",0.119449764,0.25302893,-1.3896725,-1.4429245,-0.2617114,-0.2349021,-0.0268093
17,0.4724851,0.5207787,"('nasty', 'nice')",-0.61565536,-0.5112736,-0.49906403,-0.5210548,-0.2140781,-0.1705166,-0.0435615
32,-0.45248464,-0.0023136511,"('unkind', 'kind')",-1.1706036,-0.8766475,0.30350488,0.4623767,-0.4398611,-0.1388615,-0.3009996
76,-0.43698585,0.029859457,"('anxious', 'daring')",0.00047286786,0.12972863,0.36640698,0.3629488,-0.0233687,0.174179,-0.1975477
39,0.43122953,0.6551455,"('exploitative', 'cooperative')",0.5647025,0.72610515,-0.39424273,-0.28088376,0.2005631,0.3667889,-0.1662258
49,-0.41844392,-0.31172547,"('unable', 'able')",-0.47045,-0.56665623,-0.3487773,-0.07194632,-0.4125571,-0.316776,-0.0957811
57,-0.4065435,0.13023558,"('unimaginative', 'imaginative')",-0.96403706,-0.9343485,-2.4998577,-2.7173603,-1.290146,-1.1738244,-0.1163216
19,-0.40601867,-0.24068871,"('inhospitable', 'hospitable')",-0.09910994,-0.17916803,-0.07492219,0.0037740227,-0.1933503,-0.1386942,-0.0546561
66,-0.39466667,-0.4776159,"('inactive', 'active')",1.1222653,0.9633498,1.3574197,1.2789305,0.6950061,0.5882215,0.1067846
48,0.39419785,0.56021804,"('unintelligent', 'intelligent')",-0.03723962,-0.082210705,0.35649619,0.3293361,0.2378181,0.2691145,-0.0312964
21,-0.39367425,0.16213223,"('immoral', 'moral')",-0.0376022,0.03801939,-1.1247718,-1.1341262,-0.5186828,-0.3113249,-0.2073579
80,-0.3872679,-0.23419423,"('dominated', 'dominating')",0.48684096,0.1828828,-0.80964637,-0.98014456,-0.2366911,-0.3438187,0.1071276
4,-0.36878207,-0.64848,"('disliked', 'liked')",-0.19005914,-0.14336249,-5.6821218,-5.8511734,-2.080321,-2.2143386,0.1340176
69,0.35431945,-0.18107603,"('lazy', 'industrious')",1.4493793,1.3619461,0.039589014,0.15469259,0.6144293,0.4451876,0.1692417
41,-0.33463523,-0.017251495,"('unforgiving', 'forgiving')",-0.6656807,-0.28544587,-0.5352122,-0.54261154,-0.5118427,-0.2817696,-0.2300731
46,0.3345247,0.8381531,"('uncompetitive', 'competitive')",0.4598346,0.27805847,-0.18834871,-0.47351405,0.2020035,0.2142325,-0.012229
0,0.3300896,0.6552599,"('unsociable', 'sociable')",-0.44568583,-0.5217833,-0.6530526,-0.73456895,-0.2562163,-0.2003641,-0.0558522
36,-0.32579267,-1.0806447,"('hostile', 'amicable')",-0.43518302,-0.6905226,-0.30465543,-0.45974627,-0.3552104,-0.7436379,0.3884275
79,-0.32321933,-0.6869656,"('wavering', 'unwavering')",0.39185295,0.19466747,0.48976615,0.49221796,0.1861333,-2.67e-05,0.18616
24,-0.31998524,0.15836,"('dishonest', 'honest')",-0.48143703,0.06286008,0.4056421,0.5384807,-0.1319267,0.2532336,-0.3851603
7,0.31365532,0.71157193,"('insensitive', 'sensitive')",-0.34582672,-0.091320395,0.46580714,0.5663123,0.1445452,0.3955213,-0.2509761
88,-0.30111358,-0.23383133,"('low', 'eminent')",-0.047776423,-0.11187151,0.34218484,0.2686722,-0.0022351,-0.0256769,0.0234418
67,0.23248357,0.3211301,"('doubtful', 'determined')",0.7780897,0.7260524,-0.32747343,-0.4172521,0.2277,0.2099768,0.0177232
34,-0.22435671,-0.115631014,"('mean', 'honorable')",0.2978155,0.31774318,5.7195463,5.9628325,1.9310017,2.0549815,-0.1239798
77,0.20126572,0.37771493,"('unmotivated', 'motivated')",-0.2824306,-0.4772935,-0.9083166,-0.8615627,-0.3298271,-0.3203804,-0.0094467
54,-0.19906153,-0.3111052,"('incapable', 'capable')",-0.034061868,0.017127797,0.95404774,1.2414004,0.2403081,0.3158077,-0.0754996
87,0.19732869,0.15812036,"('unsuccessful', 'successful')",1.2129155,1.0373138,1.2777842,1.2652117,0.8960094,0.8202153,0.0757941
70,-0.18448353,0.5344157,"('lethargic', 'energetic')",0.2090273,0.35325783,0.43012857,0.50440884,0.1515574,0.4640275,-0.3124701
64,0.1793536,0.27954262,"('shy', 'confident')",0.4876259,0.5087203,-5.712172,-5.9082894,-1.6817309,-1.7066755,0.0249446
72,0.17336877,0.47657415,"('unambitious', 'ambitious')",-0.2835416,-0.046050005,-1.0534332,-0.78296936,-0.3878687,-0.1174817,-0.270387
43,0.16929181,0.7625544,"('irresponsible', 'responsible')",-0.2600032,-0.011392413,0.22330903,0.3644063,0.0441992,0.3718561,-0.3276569
38,0.16487074,0.33967885,"('untruthful', 'truthful')",0.12654549,0.2709578,0.36598465,0.59787637,0.2191336,0.4028377,-0.1837041
78,0.1577208,0.0985014,"('nonresilient', 'resilient')",0.6177686,0.4956841,1.0680029,0.97310346,0.6144974,0.5224296,0.0920678
3,-0.14913239,0.43142575,"('repellent', 'pleasant')",-0.3883151,-0.51860803,-0.25012377,-0.22157861,-0.2625238,-0.1029203,-0.1596035
25,-0.12816867,-0.5223183,"('egoistic', 'altruistic')",-0.2727018,-0.23666179,0.9172229,1.0477176,0.1721175,0.0962458,0.0758717
20,-0.10624851,-0.114978984,"('rough', 'thoughtful')",0.022611387,-0.12995882,1.0602145,0.95789015,0.3255258,0.2376508,0.087875
56,0.09839351,0.79609025,"('impractical', 'practical')",0.5801895,0.73558325,-0.19317909,-0.17206205,0.1618013,0.4532038,-0.2914025
62,0.086817354,0.78635955,"('incompetent', 'brilliant')",-0.16202195,0.12579885,0.52445585,0.72383326,0.1497504,0.5453305,-0.3955801
60,-0.08532238,0.8274721,"('inefficient', 'efficient')",0.30974597,0.55815643,0.02537369,0.15590551,0.0832658,0.5138446,-0.4305788
28,-0.06165299,0.17091687,"('disloyal', 'loyal')",-0.15544583,0.04896392,0.35393658,0.48128384,0.0456126,0.2337215,-0.1881089
61,-0.042190768,-0.06562877,"('illogical', 'logical')",-0.23985212,-0.26669574,0.10643922,0.10885784,-0.0585346,-0.0744889,0.0159543
8,-0.040192667,-0.42031702,"('unaffectionate', 'affectionate')",-1.3289832,-1.0925176,-0.023371877,0.1291289,-0.4641826,-0.4612352,-0.0029474
75,-0.029945418,-0.14623915,"('meek', 'impulsive')",0.6169011,0.4508723,0.023900941,0.07039975,0.2036189,0.125011,0.0786079
27,0.02029128,-0.12407249,"('hardhearted', 'softhearted')",-0.24544148,-0.3735409,1.3098234,1.2182457,0.3615577,0.2402108,0.1213469
23,0.018837798,0.65216374,"('insincere', 'sincere')",-0.7881919,-0.44867295,5.1327353,5.450521,1.4544605,1.8846706,-0.4302101
15,0.0036005825,-0.058870383,"('boring', 'funny')",0.004817292,0.06514463,0.23834078,0.32452443,0.0822529,0.1102662,-0.0280133
