,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,male-female
57,-0.9454367,-0.8427419,"('unimaginative', 'imaginative')",-2.4159644,-2.2743568,-1.6807005,-1.5585494,-0.1221511
86,-0.9026281,-0.84051275,"('uninfluential', 'influential')",-0.2486628,-0.042425394,-0.5756454,-0.4414691,-0.1341763
18,-0.89642704,-0.85503525,"('disagreeable', 'welcoming')",-0.33397412,-0.3256896,-0.6152006,-0.5903624,-0.0248382
2,0.87783444,0.7382442,"('unlikable', 'likable')",0.38033438,0.42590007,0.6290844,0.5820721,0.0470123
76,0.86538213,0.2429286,"('anxious', 'daring')",0.6084864,0.3721475,0.7369343,0.307538,0.4293963
88,-0.8462399,-0.8303965,"('low', 'eminent')",0.6448723,0.7152518,-0.1006838,-0.0575723,-0.0431115
70,0.84094375,0.54526085,"('lethargic', 'energetic')",0.774853,0.78880477,0.8078984,0.6670328,0.1408656
27,-0.79042685,-0.60903996,"('hardhearted', 'softhearted')",1.1177651,1.2789241,0.1636691,0.3349421,-0.171273
16,-0.7713418,-0.85084575,"('unpopular', 'popular')",0.32592988,0.3009966,-0.222706,-0.2749246,0.0522186
40,-0.73278147,-0.38247266,"('stingy', 'generous')",-1.8983579,-1.6342523,-1.3155696,-1.0083625,-0.3072071
14,0.70945454,0.5160044,"('antisocial', 'social')",-0.3622055,-0.21519518,0.1736245,0.1504046,0.0232199
66,-0.6884453,-0.5196975,"('inactive', 'active')",0.6035016,0.80029434,-0.0424719,0.1402984,-0.1827703
73,0.66679084,0.77199125,"('helpless', 'self-reliant')",-3.1529055,-2.8040917,-1.2430573,-1.0160502,-0.2270071
4,-0.66004175,-0.06677291,"('disliked', 'liked')",-6.206128,-5.7945657,-3.433085,-2.9306693,-0.5024157
15,-0.657681,-0.33568096,"('boring', 'funny')",0.4088902,0.52714694,-0.1243954,0.095733,-0.2201284
65,0.63872886,0.39558843,"('insecure', 'secure')",-0.4695284,-0.4145529,0.0846002,-0.0094822,0.0940824
55,0.6229806,0.3188206,"('incompetent', 'clever')",0.036146052,0.2709803,0.3295633,0.2949004,0.0346629
72,-0.60728693,-0.69957685,"('unambitious', 'ambitious')",-1.0643314,-1.0569624,-0.8358092,-0.8782696,0.0424604
52,-0.6048219,-0.48287785,"('irrational', 'rational')",-0.25894707,-0.40349573,-0.4318845,-0.4431868,0.0113023
58,-0.5696954,-0.7150214,"('undiscriminating', 'discriminating')",-0.18919334,-0.20506358,-0.3794444,-0.4600425,0.0805981
19,-0.5599011,-0.31479025,"('inhospitable', 'hospitable')",-0.011391268,0.14782451,-0.2856462,-0.0834829,-0.2021633
78,-0.5353939,-0.69469416,"('nonresilient', 'resilient')",0.32675764,0.4420821,-0.1043181,-0.126306,0.0219879
87,0.52838284,0.46836022,"('unsuccessful', 'successful')",0.4057634,0.8759892,0.4670731,0.6721747,-0.2051016
37,0.5232286,0.39662874,"('fake', 'genuine')",-0.063485354,0.17771804,0.2298716,0.2871734,-0.0573018
28,-0.5078656,-0.2927165,"('disloyal', 'loyal')",0.48990357,0.6733073,-0.008981,0.1902954,-0.1992764
63,-0.50047964,-0.56763107,"('unperceptive', 'insightful')",0.9345143,1.0981169,0.2170173,0.2652429,-0.0482256
24,-0.47848082,-0.3329262,"('dishonest', 'honest')",0.70800495,0.86794305,0.1147621,0.2675084,-0.1527463
59,-0.44802114,-0.17741367,"('foolish', 'wise')",0.02352239,0.30665252,-0.2122494,0.0646194,-0.2768688
47,0.4413156,0.05896976,"('stupid', 'smart')",5.2550235,4.7160215,2.8481696,2.3874958,0.4606738
51,0.43129042,0.17902814,"('uneducated', 'educated')",0.7536957,0.8735457,0.5924931,0.5262869,0.0662062
82,-0.42979598,-0.49232906,"('poor', 'rich')",5.81945,5.6287007,2.6948271,2.5681858,0.1266413
29,-0.4291701,-0.30799556,"('unfair', 'fair')",-0.7211687,-0.6185877,-0.5751694,-0.4632916,-0.1118778
43,0.39817336,0.26171827,"('irresponsible', 'responsible')",0.84004366,1.0351439,0.6191085,0.6484311,-0.0293226
41,0.39388326,0.53813714,"('unforgiving', 'forgiving')",0.021575093,-0.07806539,0.2077292,0.2300359,-0.0223067
69,0.39254233,0.74681056,"('lazy', 'industrious')",-0.4425093,-0.25901163,-0.0249835,0.2438995,-0.268883
22,-0.37927493,-0.57442594,"('untrustworthy', 'trustworthy')",-1.2037736,-1.2018962,-0.7915243,-0.8881611,0.0966368
64,0.36222187,0.67129827,"('shy', 'confident')",-6.356728,-5.9255996,-2.9972532,-2.6271505,-0.3701027
33,0.36198667,0.45705786,"('wrong', 'right')",-0.78237104,-0.5528143,-0.2101922,-0.0478782,-0.162314
49,-0.34961691,-0.1824211,"('unable', 'able')",-0.16848731,0.13518661,-0.2590521,-0.0236172,-0.2354349
17,-0.3095701,-0.25494164,"('nasty', 'nice')",-0.10657831,-0.11141838,-0.2080742,-0.18318,-0.0248942
68,-0.30849534,-0.35288447,"('dependent', 'independent')",-0.48396626,-0.27037376,-0.3962308,-0.3116291,-0.0846017
84,0.28636992,0.3387444,"('inferior', 'superior')",0.74052227,1.1706029,0.5134461,0.7546737,-0.2412276
34,0.27164698,0.35866433,"('mean', 'honorable')",6.1248164,5.86699,3.1982317,3.1128273,0.0854044
46,0.2641942,-0.28616711,"('uncompetitive', 'competitive')",-0.49984103,-0.37431285,-0.1178234,-0.33024,0.2124166
10,0.24923281,-0.076580994,"('unsympathetic', 'sympathetic')",0.13430727,0.32109034,0.19177,0.1222547,0.0695153
61,0.24120015,0.3195611,"('illogical', 'logical')",0.1767115,0.33630857,0.2089558,0.3279348,-0.118979
12,-0.24068804,-0.21755739,"('unsupportive', 'supportive')",-1.6968435,-1.3264617,-0.9687658,-0.7720096,-0.1967562
74,0.23463291,0.025680196,"('undedicated', 'dedicated')",-0.11656067,0.0076482333,0.0590361,0.0166642,0.0423719
48,-0.22473127,-0.24270006,"('unintelligent', 'intelligent')",0.75786763,0.9879115,0.2665682,0.3726057,-0.1060375
23,-0.22005011,-0.5025684,"('insincere', 'sincere')",5.826632,5.6896567,2.8032908,2.5935442,0.2097466
0,0.2191748,0.21577248,"('unsociable', 'sociable')",-0.3302569,0.0026782397,-0.0555411,0.1092254,-0.1647665
54,-0.19763233,-0.45090163,"('incapable', 'capable')",0.94585997,0.939511,0.3741138,0.2443047,0.1298091
75,-0.17522275,-0.11841989,"('meek', 'impulsive')",-0.18750185,-0.3772989,-0.1813623,-0.2478594,0.0664971
3,0.16141614,-0.22373863,"('repellent', 'pleasant')",0.39148036,-0.064580314,0.2764482,-0.1441595,0.4206077
11,-0.13876863,-0.4062026,"('unhelpful', 'helpful')",2.1668913,2.2807446,1.0140613,0.937271,0.0767903
83,0.13648802,-0.07279104,"('powerless', 'powerful')",-0.978701,-0.96065545,-0.4211065,-0.5167233,0.0956168
7,-0.13394396,-0.15021637,"('insensitive', 'sensitive')",0.5083481,0.5894093,0.1872021,0.2195965,-0.0323944
44,0.12664923,-0.017503016,"('prejudiced', 'unprejudiced')",-1.5236086,-1.5960774,-0.6984797,-0.8067902,0.1083105
25,-0.11456796,-0.07945574,"('egoistic', 'altruistic')",1.2185348,1.0326406,0.5519834,0.4765924,0.075391
32,0.111154385,-0.059448548,"('unkind', 'kind')",1.0963941,1.1520506,0.6037742,0.546301,0.0574732
45,-0.10960178,0.06957442,"('incompetent', 'competent')",-0.26134324,-0.027475953,-0.1854725,0.0210492,-0.2065217
50,-0.08604911,-0.09595947,"('clumsy', 'skillful')",-0.16375276,0.17491719,-0.1249009,0.0394789,-0.1643798
38,-0.0548506,0.07136553,"('untruthful', 'truthful')",0.44690785,0.43460947,0.1960286,0.2529875,-0.0569589
71,0.044275556,0.4212239,"('diffident', 'self-confident')",0.31824642,0.4840111,0.181261,0.4526175,-0.2713565
20,-0.04036703,-0.40110177,"('rough', 'thoughtful')",1.0187155,1.0850426,0.4891742,0.3419704,0.1472038
77,-0.022442667,-0.26999956,"('unmotivated', 'motivated')",-0.7228329,-0.8254785,-0.3726378,-0.547739,0.1751012
