,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
30,1.062125,1.204437,"('intolerant', 'tolerant')",1.1120449,1.1582552,1.0652118,1.0219071,1.0171998,1.0756464,1.07841,1.2209024,1.0669983,1.1362297,-0.0692314
13,1.0594542,1.1711696,"('impolite', 'polite')",1.4867884,1.621991,0.9875546,1.0044318,1.0976783,1.2285407,0.27780923,0.37960604,0.9818569,1.081148,-0.0992911
83,1.0379256,1.0201145,"('powerless', 'powerful')",1.3947304,1.4652271,-0.032137692,0.012336392,-0.15419447,-0.09919752,-0.6843069,-0.7611726,0.3124034,0.3274616,-0.0150582
22,1.0352432,1.1657453,"('untrustworthy', 'trustworthy')",0.40259308,0.43970224,0.86128324,0.9054343,1.4540397,1.4828157,-0.15047413,-0.13115418,0.720537,0.7725087,-0.0519717
27,1.033508,0.8387936,"('hardhearted', 'softhearted')",-0.8225857,-0.9767442,-0.40945318,-0.60173875,0.044920903,-0.24096511,1.0672792,0.9388198,0.1827338,-0.0083669,0.1911007
80,1.0132719,1.0115827,"('dominated', 'dominating')",-0.019429695,0.041632243,1.4046086,1.3064526,1.1564738,1.1726567,-1.1640309,-1.2310053,0.4781787,0.4602638,0.0179149
14,1.0092404,1.0525525,"('antisocial', 'social')",1.8696002,1.962537,1.0011672,0.9208672,1.4692612,1.5016462,-0.2740798,-0.11539231,1.0150378,1.0644422,-0.0494044
18,1.0030164,0.8637195,"('disagreeable', 'welcoming')",-0.111975916,-0.22115205,-0.16017918,-0.18417868,-1.0492272,-1.0848355,-0.19733702,-0.16985303,-0.1031406,-0.15926,0.0561194
51,0.9548476,0.9591875,"('uneducated', 'educated')",0.6759084,0.73427784,0.5607311,0.4982479,0.62082803,0.5859323,0.97603184,0.857231,0.7576694,0.7269753,0.0306941
6,-0.8942395,-0.9692775,"('distant', 'open')",-0.7800767,-0.9148848,-1.6973643,-1.6236385,-1.668542,-1.6984179,-0.18491356,-0.17454451,-1.0450273,-1.0761526,0.0311253
47,0.8744516,0.931697,"('stupid', 'smart')",1.5699685,1.6301771,0.61130375,0.64939773,1.261683,1.3252674,5.126602,5.2391405,1.8888018,1.9551359,-0.0663341
21,0.869139,0.9640064,"('immoral', 'moral')",1.7392651,1.8079034,1.5872394,1.5013523,2.0100696,2.034677,-0.1963304,-0.14294149,1.2018765,1.2329995,-0.031123
4,-0.84428036,-0.9472965,"('disliked', 'liked')",-0.6048425,-0.6959513,-0.9876423,-0.9125316,-0.87718195,-0.7658587,-6.0656734,-6.182719,-1.8759241,-1.9008715,0.0249474
86,0.83533543,0.7840904,"('uninfluential', 'influential')",0.027972676,-0.021397633,-0.9505301,-1.0453402,-0.6629517,-0.8629299,0.37465295,0.2063344,-0.0751041,-0.1878486,0.1127445
9,0.8099,0.7899473,"('unaffectionate', 'caring')",1.2523019,1.1409926,-1.6754577,-1.6481365,-1.1534414,-1.3461541,0.90551424,0.92066354,0.0277634,-0.0285374,0.0563008
63,0.8077462,0.9103414,"('unperceptive', 'insightful')",1.7763528,1.8652772,0.55491096,0.62419665,0.98934984,1.0262731,1.4942926,1.521483,1.1245305,1.1895143,-0.0649838
73,0.788891,0.92689586,"('helpless', 'self-reliant')",0.5287313,0.5388177,0.21268053,0.3556316,-0.18953112,-0.036762614,-3.6163177,-3.5891814,-0.4551092,-0.3609198,-0.0941894
53,0.7294399,0.64258945,"('uncreative', 'creative')",0.63143414,0.58399105,-0.42814884,-0.33202082,-0.36693865,-0.31549594,1.4605291,1.3822534,0.4052631,0.3922634,0.0129997
87,0.72854775,0.77832144,"('unsuccessful', 'successful')",1.230288,1.2763137,0.53448653,0.5831269,0.8296773,0.9166256,0.5330944,0.550008,0.7712188,0.8208791,-0.0496603
59,0.7130579,0.61984533,"('foolish', 'wise')",0.95911545,0.80226386,-0.19540447,-0.11539808,-0.09009428,-0.09590273,0.010824623,-0.03715738,0.2794998,0.2347302,0.0447696
61,0.69388235,0.76417714,"('illogical', 'logical')",1.6679236,1.689018,0.46238613,0.40881598,0.66230726,0.55409896,0.70469075,0.67191964,0.838238,0.817606,0.020632
57,0.6781082,0.76956105,"('unimaginative', 'imaginative')",0.07300559,0.13544987,-0.357912,-0.39957425,0.23143964,0.2489832,-1.7222188,-1.8580178,-0.2195155,-0.2207196,0.0012041
28,0.6712272,0.5465868,"('disloyal', 'loyal')",0.44744354,0.35774207,-0.69242185,-0.7116173,-0.7700518,-0.86886454,1.4069928,1.3619518,0.212638,0.1371598,0.0754782
54,0.6588278,0.62071234,"('incapable', 'capable')",0.94214934,0.9173728,0.031914514,0.09227646,-0.0031397864,0.020023767,0.6127855,0.69231987,0.4485075,0.468541,-0.0200335
58,0.6334709,0.64544123,"('undiscriminating', 'discriminating')",1.4300797,1.4266717,-0.22290672,-0.20161569,0.518376,0.46962112,0.2525852,0.14420117,0.522321,0.4968639,0.0254571
79,-0.6160836,-0.6383204,"('wavering', 'unwavering')",-0.060907096,-0.06828755,-0.69246316,-0.55186045,-1.4122815,-1.2461151,-0.5445258,-0.54303455,-0.6652523,-0.6095236,-0.0557287
64,0.6133689,0.57374334,"('shy', 'confident')",0.7004831,0.7830971,0.812442,0.7686164,0.8131079,0.87748486,-6.045131,-5.983613,-0.6211458,-0.5961343,-0.0250115
55,0.6057213,0.76539165,"('incompetent', 'clever')",0.09306161,0.15121487,0.6669296,0.5823971,0.5832922,0.50140554,0.8783819,0.89519787,0.5654773,0.5791214,-0.0136441
88,0.58605677,0.51434815,"('low', 'eminent')",-0.26187015,-0.33981162,-0.4790734,-0.53343,-0.5720928,-0.5775237,0.30718473,0.34025186,-0.083959,-0.1192331,0.0352741
66,0.56139874,0.3829059,"('inactive', 'active')",1.2418662,1.1823747,0.44227612,0.44390124,-0.009371817,-0.062274836,0.8040909,0.722434,0.6080521,0.5338682,0.0741839
2,0.5426127,0.66830266,"('unlikable', 'likable')",2.7424712,2.7968888,1.1922969,1.3534645,1.0616342,1.1999696,0.585631,0.77737737,1.2249291,1.3592007,-0.1342716
44,-0.5346688,-0.5584133,"('prejudiced', 'unprejudiced')",-0.16941044,-0.083098516,1.2707537,1.2254204,0.6084702,0.69235027,-1.5121417,-1.419049,-0.0673994,-0.0285581,-0.0388413
76,0.5341318,0.7460515,"('anxious', 'daring')",0.5548372,0.7650395,1.2405599,1.3146002,1.2332436,1.3630737,0.5572729,0.71110743,0.824009,0.9799745,-0.1559655
45,0.53233296,0.6884028,"('incompetent', 'competent')",0.17264527,0.2848079,0.09313643,0.1411983,0.5382218,0.64033866,0.057899173,0.15841396,0.2788471,0.3826323,-0.1037852
81,0.52527946,0.6231618,"('submissive', 'aggressive')",1.2446251,1.4055046,0.6336622,0.6276999,1.4214644,1.5270758,-0.5629978,-0.39691615,0.6524067,0.7573052,-0.1048985
1,0.4946547,0.3620746,"('unfriendly', 'friendly')",0.39001882,0.18118224,-2.0319839,-1.9304938,-1.4181731,-1.5724809,1.2552564,1.2104669,-0.2620454,-0.3498502,0.0878048
56,0.48166224,0.7159682,"('impractical', 'practical')",1.3487259,1.5857908,0.89187455,1.0576842,1.8287209,2.0726936,0.030270126,0.213488,0.9162508,1.1291249,-0.2128741
11,0.46373156,0.6353305,"('unhelpful', 'helpful')",1.4205928,1.5954733,0.4858548,0.5981122,0.33091632,0.44945335,2.1872318,2.262328,0.9776655,1.1081394,-0.1304739
8,-0.4515271,-0.49725348,"('unaffectionate', 'affectionate')",-0.21638477,-0.3580586,-2.443294,-2.3831968,-1.7423909,-1.9796658,0.053437266,0.03801944,-0.9600319,-1.0360311,0.0759992
82,-0.42384255,-0.14338714,"('poor', 'rich')",-0.7033476,-0.50060964,-0.48769328,-0.2530242,0.09316544,0.3559719,6.080466,6.376711,0.9117496,1.1671324,-0.2553828
19,-0.37852958,-0.3766771,"('inhospitable', 'hospitable')",-0.17572275,-0.28397647,-0.5042866,-0.386382,-1.2079382,-1.0868748,-0.46145013,-0.4135679,-0.5455854,-0.5094956,-0.0360898
85,0.27845585,0.041657276,"('insignificant', 'prestigious')",0.6674971,0.41004193,-0.89253694,-0.8622494,-1.039495,-1.0895768,0.17033783,0.06205064,-0.1631482,-0.2876153,0.1244671
84,0.2676881,0.31524757,"('inferior', 'superior')",0.7220163,0.7262889,-0.48360837,-0.46435165,0.039933044,0.012698461,0.43172675,0.39943933,0.1955512,0.1978645,-0.0023133
38,-0.2623983,-0.16803226,"('untruthful', 'truthful')",1.4659463,1.5521669,-0.6215262,-0.4569631,-0.6944174,-0.5226198,-0.06543986,-0.013629949,-0.0355671,0.0781844,-0.1137515
33,0.25385064,0.1162906,"('wrong', 'right')",1.4735663,1.3373277,0.24089547,0.21488526,-0.10255352,-0.20411786,-1.0260693,-1.1550096,0.1679379,0.0618752,0.1060627
34,0.24730992,0.36604273,"('mean', 'honorable')",1.3169733,1.3741294,0.70869106,0.81495506,0.62330526,0.65292037,5.804224,5.913195,1.7401007,1.8242485,-0.0841478
5,-0.24469177,-0.3548641,"('distant', 'outgoing')",-0.0721391,-0.10674977,-1.1452607,-1.0729625,-1.6167519,-1.6046399,-1.0627182,-1.0383373,-0.8283123,-0.8355107,0.0071984
35,-0.23907104,-0.4433906,"('corrupt', 'incorrupt')",-1.117614,-1.2795936,-1.036529,-0.99482554,-1.342066,-1.2727665,-0.7673119,-0.85172266,-0.9005184,-0.9684598,0.0679414
37,-0.23877288,-0.2813236,"('fake', 'genuine')",0.24050994,0.13061163,0.33458176,0.3005975,0.45777705,0.40698493,0.6042635,0.6418803,0.2796719,0.2397501,0.0399218
25,0.23866582,0.06747584,"('egoistic', 'altruistic')",-0.38165545,-0.51727164,-1.581189,-1.4705577,-0.94941527,-1.0470624,1.335824,1.3077495,-0.267554,-0.3319333,0.0643793
15,-0.21280295,-0.23552088,"('boring', 'funny')",0.32840925,0.2612139,0.12258526,0.23583868,0.063854165,0.17410117,-0.16995451,-0.040384218,0.0264182,0.0790497,-0.0526315
17,0.18568403,0.1656465,"('nasty', 'nice')",-0.09937405,-0.06880303,-0.60301286,-0.6354422,-0.26577792,-0.29940575,-0.7673381,-0.8198922,-0.3099638,-0.3315794,0.0216156
52,0.17702821,0.030496836,"('irrational', 'rational')",0.03680067,-0.21561544,-0.2878633,-0.32983947,-1.1333723,-1.2145095,-0.49592203,-0.6151507,-0.3406658,-0.4689237,0.1282579
48,-0.16947392,-0.0923482,"('unintelligent', 'intelligent')",-0.73254526,-0.76054305,-1.4254509,-1.4057875,-1.1588008,-1.2744386,0.25201786,0.28048903,-0.6468506,-0.6505257,0.0036751
49,-0.15035646,-0.09397743,"('unable', 'able')",-1.0995145,-0.9949361,-0.710976,-0.603199,-0.7592925,-0.62098044,-0.6692473,-0.53660655,-0.6778774,-0.5699399,-0.1079375
36,-0.12970471,-0.31084248,"('hostile', 'amicable')",0.25408265,-0.038757615,-1.2372383,-1.250668,-1.4820687,-1.584094,-0.048747458,-0.2685077,-0.5287353,-0.690574,0.1618387
68,0.12304096,0.051190946,"('dependent', 'independent')",-1.886134,-1.9708712,-0.4919434,-0.5758424,-0.19043411,-0.20172179,-0.36988378,-0.48101598,-0.5630709,-0.635652,0.0725811
62,0.118443504,0.37248594,"('incompetent', 'brilliant')",1.0800213,1.3197044,1.0508043,1.1259515,0.5286133,0.6744586,0.43284962,0.59491366,0.6421464,0.8175028,-0.1753564
67,0.10613249,0.09566381,"('doubtful', 'determined')",1.1437925,1.1711386,1.0383523,1.0941716,1.0497332,1.13609,-0.796865,-0.60580194,0.5082291,0.5782524,-0.0700233
78,0.085582756,0.09256822,"('nonresilient', 'resilient')",0.45087802,0.5258839,-1.1169289,-1.070658,-0.6675696,-0.7160719,0.387871,0.33244216,-0.1720334,-0.1671671,-0.0048663
3,0.08557964,0.2606046,"('repellent', 'pleasant')",-0.23939249,-0.11954841,0.50137657,0.42593136,0.50520784,0.49499002,0.740423,0.6806631,0.3186389,0.3485281,-0.0298892
50,0.08518644,0.105581865,"('clumsy', 'skillful')",0.59778607,0.57137984,0.35549518,0.41721222,0.5225161,0.5099427,0.2791652,0.22109383,0.3680298,0.3650421,0.0029877
77,0.07361236,0.12112535,"('unmotivated', 'motivated')",1.1589797,1.2362905,0.3267162,0.29936978,0.04252831,0.05519416,-0.7620813,-0.8077883,0.167951,0.1808383,-0.0128873
0,0.061604172,0.07705766,"('unsociable', 'sociable')",0.541205,0.4997568,-0.22994193,-0.38244474,0.34510133,0.2283076,0.07447395,0.06312139,0.1584885,0.0971597,0.0613288
46,0.056962647,0.34998104,"('uncompetitive', 'competitive')",1.4750113,1.7053766,0.63637024,0.6883402,0.79140335,0.8735128,0.59471047,0.48748398,0.7108916,0.8209389,-0.1100473
69,-0.033105116,-0.32501006,"('lazy', 'industrious')",0.57643396,0.36924025,0.1472593,0.186149,0.04951359,0.011686798,-1.0130433,-1.0479933,-0.0545883,-0.1611855,0.1065972
29,-0.027604036,-0.019637253,"('unfair', 'fair')",-0.00032639503,0.05727721,-0.20041722,-0.18108663,-0.068706274,-0.076384366,-0.52009046,-0.57435596,-0.1634289,-0.1588374,-0.0045915
