,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,male-female
60,1.9186543,1.7571585,"('inefficient', 'efficient')",1.757667,1.481107,2.2274,2.0386322,3.0457556,2.6768029,0.21420786,-0.36577705,1.832737,1.5175846,0.3151524
81,1.8600019,1.9114048,"('submissive', 'aggressive')",0.99228334,0.7905907,1.553591,1.5549767,1.4979069,1.5058117,-0.97894514,-1.3022528,0.9849675,0.8921062,0.0928613
12,1.8503705,1.765869,"('unsupportive', 'supportive')",1.0233389,0.83949625,1.4249659,1.3998816,0.50371534,0.8833575,-2.2580783,-2.0881312,0.5088625,0.5600947,-0.0512322
39,1.8397278,2.0055919,"('exploitative', 'cooperative')",0.76211846,0.9693849,2.4578965,2.2267826,3.3761652,3.2886136,0.3543504,0.4527047,1.7580517,1.7886154,-0.0305637
11,1.8289725,1.5636004,"('unhelpful', 'helpful')",1.5080106,1.1200203,1.0059298,0.926042,1.1612084,1.3874183,1.7409015,1.6377547,1.4490047,1.326967,0.1220377
42,1.7956835,1.9305423,"('unreliable', 'reliable')",1.4815203,1.5494124,0.7239146,1.0076071,0.97546387,1.5342106,-2.6775863,-2.7037165,0.4597992,0.6636112,-0.203812
8,-1.6874464,-1.5703692,"('unaffectionate', 'affectionate')",-0.89746153,-0.90849644,-1.6613939,-1.6920036,-2.452166,-2.2159343,0.23631151,0.39055485,-1.2924313,-1.1992497,-0.0931816
13,1.6537168,1.3544403,"('impolite', 'polite')",1.0761257,0.90335214,1.5402733,1.3776044,1.2129159,1.0793818,-0.6118415,-0.851802,0.974238,0.7725954,0.2016426
7,1.5977209,1.596826,"('insensitive', 'sensitive')",0.8227755,0.8057701,1.7609938,1.7402073,1.8229798,1.7135793,1.2354819,1.0282701,1.4479904,1.3769305,0.0710599
75,-1.5251133,-1.3305243,"('meek', 'impulsive')",-0.31738105,-0.27791983,-0.1435262,0.07345058,-1.3614345,-1.3038294,-0.32462734,-0.39780375,-0.7344165,-0.6473254,-0.0870911
46,1.4770914,0.98933315,"('uncompetitive', 'competitive')",1.208531,0.8993272,2.694531,2.7871337,1.6076648,1.6791205,-0.31450003,-0.58472246,1.3346638,1.1540384,0.1806254
83,1.4679605,1.463227,"('powerless', 'powerful')",0.56263816,0.51341325,0.78080285,0.7820211,-0.26237524,-0.12988824,-1.1620504,-1.0391551,0.2773951,0.3179236,-0.0405285
43,1.4612411,1.4453378,"('irresponsible', 'responsible')",1.03257,0.8955071,1.2285339,1.2965032,3.07103,3.1551404,1.121922,1.002747,1.5830594,1.5590471,0.0240123
47,1.4125556,1.2546406,"('stupid', 'smart')",0.6038811,0.5472914,0.9896388,0.9029759,1.4020933,1.3600645,6.013806,6.1031065,2.0843948,2.0336159,0.0507789
57,1.3712904,1.1100105,"('unimaginative', 'imaginative')",0.16251248,0.026792001,1.4566537,1.4653953,1.0031546,1.0690821,-2.3644056,-2.64239,0.3258411,0.205778,0.1200631
62,1.2354673,1.1392683,"('incompetent', 'brilliant')",1.6878933,1.4045522,1.6865662,1.4251218,2.4212644,2.337086,0.20134346,-0.07124473,1.4465069,1.2469567,0.1995502
33,1.2114551,1.2799032,"('wrong', 'right')",1.3269523,1.418252,-0.27207157,-0.058134273,-0.8003215,-0.4125719,-0.77372897,-0.40871024,0.138457,0.3637477,-0.2252907
22,1.1652918,0.86978734,"('untrustworthy', 'trustworthy')",0.9608299,0.7886339,1.4278718,1.22693,1.6456227,1.7671406,-0.30465144,-0.57871664,0.978993,0.814755,0.164238
65,1.0855582,1.0622412,"('insecure', 'secure')",-0.52543557,-0.6101083,1.2572399,1.1407803,2.6328082,2.3215394,0.3528614,-0.06318359,0.9606064,0.7702538,0.1903526
55,1.0814089,0.75615853,"('incompetent', 'clever')",1.4498581,0.9021036,1.386608,1.225438,1.5265694,1.4546111,0.30734032,-0.11293266,1.1503569,0.8450757,0.3052812
85,-1.0486236,-0.7356985,"('insignificant', 'prestigious')",-1.6801939,-1.1635942,-1.5272853,-1.2222353,-2.5758533,-2.1145165,-0.22309966,0.6011956,-1.4110111,-0.9269699,-0.4840412
68,-1.0196041,-1.1515932,"('dependent', 'independent')",-0.9512966,-0.89918226,0.43535733,0.21356697,-0.16132611,-0.30375493,-0.5217151,-0.9033378,-0.443717,-0.6088603,0.1651433
40,0.9956231,0.7713017,"('stingy', 'generous')",0.06514705,-0.05588978,0.407674,0.36725897,0.3255701,0.4862921,-1.504361,-1.5877935,0.0579306,-0.0037661,0.0616967
67,0.9935226,1.208343,"('doubtful', 'determined')",1.8001956,1.7255497,0.5157196,0.39124244,0.5071862,0.65930235,-0.6765467,-0.7171372,0.6280154,0.65346,-0.0254446
26,0.9925654,1.0164324,"('hardhearted', 'benevolent')",0.051394217,0.11857301,0.3726693,0.4523483,1.1438597,1.0669317,1.2634406,1.5442963,0.7647859,0.8397163,-0.0749304
76,0.9825337,0.9900991,"('anxious', 'daring')",1.4283314,1.3218685,0.7592045,0.79478997,1.6191536,1.4084326,0.20666441,0.038595125,0.9991776,0.9107571,0.0884205
63,0.9634692,0.8267443,"('unperceptive', 'insightful')",1.2145044,1.0049753,1.8854318,1.6398212,1.7591769,1.8868833,1.1388237,0.89055574,1.3922812,1.249796,0.1424852
38,0.9615639,0.93052626,"('untruthful', 'truthful')",0.3242804,0.30205435,0.34174016,0.42331338,-0.07470628,0.027531514,-0.26040336,-0.23083675,0.2584949,0.2905178,-0.0320229
37,0.90798104,0.79996765,"('fake', 'genuine')",0.6784505,0.58881617,0.41959783,0.35524395,0.32668543,0.054321446,0.6736267,0.44663566,0.6012683,0.448997,0.1522713
64,0.8921799,1.053501,"('shy', 'confident')",0.7624819,0.7390704,1.3226838,1.3816235,0.9262175,1.1782697,-6.5611963,-6.626269,-0.5315266,-0.4547608,-0.0767658
54,-0.89114493,-0.56704986,"('incapable', 'capable')",0.50463355,0.5526451,-0.14004385,-0.27722222,0.28461212,0.3414508,0.8913104,1.084055,0.1298735,0.2267757,-0.0969022
1,-0.8867416,-0.84139127,"('unfriendly', 'friendly')",-1.3564576,-1.2307688,-1.5634379,-1.6569164,0.26555997,0.106871754,1.5092989,1.734994,-0.4063557,-0.3774421,-0.0289136
78,-0.79765236,-0.97779566,"('nonresilient', 'resilient')",-0.030272618,-0.19504304,-0.3617904,-0.22640422,0.05108044,0.18769282,0.040766407,0.077149525,-0.2195737,-0.2268801,0.0073064
34,0.78603107,0.8235202,"('mean', 'honorable')",-0.13446891,0.07253164,1.4337733,1.4380319,0.9057964,0.66678745,6.2825847,6.3205028,1.8547432,1.8642748,-0.0095316
44,0.7727994,0.7587043,"('prejudiced', 'unprejudiced')",0.081697136,0.21249646,0.028014008,0.25680524,-0.5761097,-0.49482158,-1.0617439,-0.9833349,-0.1510686,-0.0500301,-0.1010385
82,-0.7521445,-0.9211871,"('poor', 'rich')",-0.2525733,-0.37558448,-0.52890784,-0.4946975,0.48693585,0.53530174,7.1924086,7.17955,1.2291437,1.1846766,0.0444671
50,-0.751818,-0.29228967,"('clumsy', 'skillful')",-0.6659829,-0.53043336,0.20514426,0.4003877,-0.53413355,-0.039213106,0.48995,0.5350339,-0.251368,0.0146971,-0.2660651
0,0.7505669,0.60530216,"('unsociable', 'sociable')",-0.11449559,-0.32690606,0.17721681,-0.00049924105,1.9314183,1.6873246,-0.040995076,-0.31079274,0.5407423,0.3308857,0.2098566
17,0.74768287,0.6645811,"('nasty', 'nice')",1.1185122,1.0739594,-0.5324746,-0.47015503,-0.6629039,-0.6089157,-0.9748007,-0.77968556,-0.0607968,-0.0240432,-0.0367536
73,0.74249715,0.8463274,"('helpless', 'self-reliant')",-0.31501126,-0.12026126,0.6348884,0.767497,0.12907928,0.35416242,-3.3453512,-3.337169,-0.4307795,-0.2978887,-0.1328908
80,0.72898364,0.54750264,"('dominated', 'dominating')",1.5877854,1.2390567,1.5401676,1.4699146,1.4520174,1.3296112,-1.512086,-1.8587478,0.7593737,0.5454675,0.2139062
32,0.7062561,0.7175411,"('unkind', 'kind')",0.46669704,0.35874233,0.5850632,0.509605,1.6331977,1.514807,1.1121,1.1514499,0.9006628,0.8504291,0.0502337
61,0.70403385,0.749591,"('illogical', 'logical')",0.63643,0.7621801,0.43169385,0.35672483,1.1346812,1.073895,0.20848647,0.23798916,0.6230651,0.636076,-0.0130109
45,0.6912162,0.5160897,"('incompetent', 'competent')",1.3173481,1.040862,1.0554643,0.7050422,2.3402648,2.2668715,0.22336161,-0.024095543,1.1255309,0.900954,0.2245769
88,-0.6660335,-0.3713953,"('low', 'eminent')",-0.45779592,-0.22315285,-0.16582331,-0.13021079,-0.99788135,-0.82458603,-0.1234232,0.1553844,-0.4821914,-0.2787921,-0.2033993
2,0.64796525,1.0202199,"('unlikable', 'likable')",0.77158207,0.9515737,1.05213,1.4237455,1.0531855,1.5935595,0.49065247,0.76666427,0.8031031,1.1511526,-0.3480495
27,-0.6341745,-0.2830296,"('hardhearted', 'softhearted')",0.2727847,0.29483533,-0.8196427,-0.7662542,0.19157757,-0.009517159,1.3012139,1.3330935,0.0623518,0.1138256,-0.0514738
84,0.61432743,0.459745,"('inferior', 'superior')",0.7169895,0.70553726,-0.11939837,-0.51731044,0.79390407,0.8860563,0.048590004,0.19472429,0.4108825,0.3457505,0.065132
9,-0.596863,-0.46194547,"('unaffectionate', 'caring')",0.41328722,0.45746264,-0.642427,-0.69544876,-0.3372593,-0.15220733,0.97060084,1.2256689,-0.0385323,0.074706,-0.1132383
86,0.5556533,0.2544209,"('uninfluential', 'influential')",0.8776027,0.6829151,0.48038185,0.3302905,1.1663384,1.02699,-0.15039322,-0.3568447,0.5859166,0.3875544,0.1983622
28,0.5364222,0.57152927,"('disloyal', 'loyal')",0.6511036,0.6094958,0.14643158,0.21525458,0.18988071,0.37369573,1.3496007,1.4723848,0.5746878,0.648472,-0.0737842
24,0.5078745,0.5008747,"('dishonest', 'honest')",0.3293716,0.46012342,0.21605368,0.12592643,0.83468205,0.6081316,0.6350679,0.6602675,0.50461,0.4710648,0.0335452
20,0.50701857,0.4877239,"('rough', 'thoughtful')",1.1213732,1.0852685,0.83942854,0.8919548,0.9445766,0.96397024,1.0297326,1.0111117,0.8884259,0.8880058,0.0004201
19,-0.4790181,-0.25999406,"('inhospitable', 'hospitable')",0.7982369,0.8517833,-0.65754753,-0.5270854,-0.4135681,-0.27280506,-0.5344757,-0.15879467,-0.2572745,-0.0733792,-0.1838953
77,0.44816706,0.40901694,"('unmotivated', 'motivated')",1.040834,1.0557817,1.075373,1.0560528,0.7315586,0.6876315,-0.63575625,-0.8656691,0.5320353,0.4685628,0.0634725
49,-0.41245162,-0.19477566,"('unable', 'able')",0.22244503,0.2500075,0.68947774,0.77737814,-0.065521285,0.14498472,-0.27983516,-0.39116526,0.0308229,0.1172859,-0.086463
18,-0.4118577,0.000530133,"('disagreeable', 'welcoming')",0.076179475,0.34888572,-0.26889405,-0.05111614,-0.9785087,-0.64112324,-0.33949327,-0.12937602,-0.3845149,-0.0944399,-0.290075
52,-0.36919475,-0.2669122,"('irrational', 'rational')",0.12884717,0.44377536,-1.2449623,-1.2117321,-0.8855489,-0.852685,-0.032889556,0.40381134,-0.4807497,-0.2967485,-0.1840012
79,0.36643612,0.43391293,"('wavering', 'unwavering')",-0.242998,0.060856443,-0.76749665,-0.7357275,-1.8127573,-1.7066442,-0.41866258,-0.067926936,-0.5750957,-0.4031058,-0.1719899
72,0.3581083,0.49981996,"('unambitious', 'ambitious')",0.27101186,0.27082598,1.7732776,1.4725837,0.3884981,0.3927711,-1.0358809,-1.2645108,0.351003,0.274298,0.076705
53,-0.3387269,-0.26362947,"('uncreative', 'creative')",-0.7520221,-0.6501657,0.4964953,0.47437045,0.38864815,0.65397716,1.7434812,1.6113561,0.3075751,0.3651817,-0.0576066
10,0.3017714,0.22372049,"('unsympathetic', 'sympathetic')",0.3315119,0.21323398,0.8590813,0.8448229,0.9643207,0.9795135,-0.5163061,-0.6545253,0.3880758,0.3213531,0.0667227
4,-0.2594154,-0.19678047,"('disliked', 'liked')",-0.27855387,-0.2444991,-0.16924907,-0.10259524,-0.73317343,-0.43093842,-6.7428436,-6.572527,-1.636647,-1.5094681,-0.1271789
6,0.2449671,0.43540034,"('distant', 'open')",-0.03550102,0.39159128,-0.82006276,-0.5937951,-1.7183245,-1.6556827,0.17349021,0.69632864,-0.4310862,-0.1452315,-0.2858547
87,-0.2314938,-0.2181839,"('unsuccessful', 'successful')",0.21306002,0.17590502,0.74291027,0.7813231,1.8013794,1.8431522,0.51989305,0.6147623,0.6091498,0.6393917,-0.0302419
71,-0.18131539,0.08669548,"('diffident', 'self-confident')",0.58765435,0.7947834,0.8818318,1.0563203,1.0636204,1.063318,0.43894914,0.7014879,0.5581481,0.740521,-0.1823729
69,-0.16659689,0.18240424,"('lazy', 'industrious')",-0.006749861,0.3070824,0.090049386,0.45143023,0.20784119,0.3178896,-0.49653107,-0.17979258,-0.0743975,0.2158028,-0.2902003
3,0.14425862,0.14772198,"('repellent', 'pleasant')",0.38419932,0.42917985,1.1626256,1.1783264,1.4272773,1.430782,0.9053123,0.74139744,0.8047346,0.7854815,0.0192531
74,0.1277647,0.016710225,"('undedicated', 'dedicated')",0.7738192,0.66034096,1.0956765,1.3167621,1.4233909,1.7355282,0.13811775,0.34665048,0.7117538,0.8151984,-0.1034446
59,-0.11293782,0.023005947,"('foolish', 'wise')",-0.25320718,-0.03775415,-0.31882006,-0.262498,-0.5908374,-0.2022522,0.27334768,0.6797502,-0.200491,0.0400504,-0.2405414
5,-0.11268738,0.09281258,"('distant', 'outgoing')",0.08507316,0.42373532,-0.59126973,-0.40544593,-1.8221576,-1.6285197,-0.6245138,-0.24585241,-0.6131111,-0.352654,-0.2604571
29,0.09836462,-0.23129371,"('unfair', 'fair')",-0.89169073,-0.943945,-1.0400435,-1.344207,-0.23314627,-0.24249516,-0.123272575,-0.35252684,-0.4379577,-0.6228936,0.1849359
66,0.070211545,0.1883259,"('inactive', 'active')",-0.012790985,0.010137498,0.93673104,0.8837271,-0.08465932,-0.08274755,0.5874084,0.83153814,0.2993801,0.3661962,-0.0668161
41,0.06949522,0.31123784,"('unforgiving', 'forgiving')",-0.11386257,-0.16913886,-0.6951485,-0.71462715,0.5691523,1.0264508,0.029509222,0.06823148,-0.0281709,0.1044308,-0.1326017
58,-0.06278182,-0.20591933,"('undiscriminating', 'discriminating')",-0.0029952005,-0.202814,0.6010805,0.40538353,1.0287604,1.0499021,0.103405416,-0.08403493,0.3334939,0.1925035,0.1409904
48,-0.04967765,-0.38284597,"('unintelligent', 'intelligent')",-0.928123,-1.0642966,-0.5783262,-0.8536541,0.08847401,-0.23322137,0.50307703,0.19447967,-0.1929152,-0.4679077,0.2749925
51,0.03634298,-0.24170414,"('uneducated', 'educated')",0.052462675,-0.24087755,0.6801074,0.38120317,0.7386475,0.8336135,0.48092237,0.2159348,0.3976966,0.189634,0.2080626
25,0.023283303,0.36147124,"('egoistic', 'altruistic')",1.4756649,1.6474061,-0.83740026,-0.59172165,-1.4320583,-1.3227756,1.3255808,1.5074346,0.1110141,0.3203629,-0.2093488
15,0.019044712,0.2650725,"('boring', 'funny')",0.4294022,0.6047996,-0.24083026,-0.13797879,-0.06377521,-0.18707472,0.15128401,0.2335869,0.0590251,0.1556811,-0.096656
