,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,male-female
84,1.1346833,1.0632609,"('inferior', 'superior')",0.4668582,0.42330188,1.0712122,0.9570488,0.8909179,0.8145372,0.0763807
59,1.1270837,1.1122537,"('foolish', 'wise')",-0.27403685,-0.22707842,0.21676923,0.105529875,0.3566053,0.330235,0.0263703
57,-1.1045799,-1.1212938,"('unimaginative', 'imaginative')",-0.6344588,-0.6944134,-2.3955543,-2.5991027,-1.3781977,-1.4716034,0.0934057
3,-1.089407,-1.0591278,"('repellent', 'pleasant')",0.8576021,0.90644264,0.024393156,0.12939817,-0.0691372,-0.0077623,-0.0613749
36,1.010498,0.7322555,"('hostile', 'amicable')",-1.4576465,-1.6466385,0.8186858,0.61682284,0.1238458,-0.0991867,0.2230325
21,-0.9123249,-0.8030232,"('immoral', 'moral')",0.9137376,0.85516477,-0.9644332,-0.7567853,-0.3210068,-0.2348812,-0.0861256
58,0.91148514,0.80599767,"('undiscriminating', 'discriminating')",0.6787805,0.4922005,0.106624655,0.00024915952,0.5656301,0.4328158,0.1328143
86,-0.90993625,-1.0867455,"('uninfluential', 'influential')",-0.3757765,-0.47788748,-0.14533071,-0.09617439,-0.4770145,-0.5536025,0.076588
56,-0.89340186,-0.66170895,"('impractical', 'practical')",0.25231534,0.38582197,-0.6006274,-0.41110116,-0.4139047,-0.228996,-0.1849087
61,0.8885009,0.839817,"('illogical', 'logical')",1.0816203,0.9648865,0.12262948,0.16252336,0.6975836,0.6557423,0.0418413
70,-0.8574556,-0.72544783,"('lethargic', 'energetic')",-0.2900222,-0.18472117,0.32471937,0.53933626,-0.2742528,-0.1236109,-0.1506419
43,-0.85336924,-0.6878031,"('irresponsible', 'responsible')",-0.5211815,-0.44119006,-0.1255467,0.028154258,-0.5000325,-0.3669463,-0.1330862
65,-0.8480017,-0.75136507,"('insecure', 'secure')",0.5622791,0.62805635,-0.6359483,-0.4173093,-0.3072236,-0.180206,-0.1270176
52,0.80501515,0.5417527,"('irrational', 'rational')",-0.4588569,-0.53579,0.13259238,-0.1110453,0.1595835,-0.0350275,0.194611
0,-0.7876146,-0.85591114,"('unsociable', 'sociable')",0.13204007,0.088037215,-0.5495442,-0.42277986,-0.4017062,-0.3968846,-0.0048216
38,-0.74868226,-0.6902175,"('untruthful', 'truthful')",-0.5938944,-0.55957717,-0.117317,-0.12276162,-0.4866312,-0.4575188,-0.0291124
83,0.73134243,0.78392875,"('powerless', 'powerful')",-0.047561932,0.025379937,-0.88920116,-0.8041535,-0.0684736,0.0017184,-0.070192
87,0.72034895,0.8710968,"('unsuccessful', 'successful')",0.97988504,1.1666651,0.5996553,0.6819305,0.7666297,0.9065642,-0.1399345
5,0.61014324,0.580293,"('distant', 'outgoing')",-1.1932889,-1.1131997,-0.35105455,-0.45904544,-0.3114001,-0.3306507,0.0192506
40,0.60447335,0.51412886,"('stingy', 'generous')",0.29989952,0.32113746,-1.2432712,-1.3603746,-0.1129661,-0.1750361,0.06207
63,-0.60119504,-0.5621306,"('unperceptive', 'insightful')",0.6640442,0.7429651,0.8154526,0.864121,0.2927672,0.3483185,-0.0555513
76,-0.58821094,-0.3829077,"('anxious', 'daring')",-0.5787213,-0.45706284,0.14538243,0.31696108,-0.3405166,-0.1743365,-0.1661801
25,0.5348523,0.3491847,"('egoistic', 'altruistic')",0.58496225,0.53828657,1.6676445,1.5816009,0.929153,0.823024,0.106129
74,0.528925,0.5546641,"('undedicated', 'dedicated')",0.6610703,0.7114303,0.32860595,0.3073358,0.5062004,0.5244768,-0.0182764
2,0.52859324,0.79144645,"('unlikable', 'likable')",0.8294291,0.9390005,0.38750038,0.57526404,0.5818409,0.7685703,-0.1867294
79,-0.51883364,-0.6003094,"('wavering', 'unwavering')",-1.7257118,-1.6855876,-0.021012697,-0.09815112,-0.7551861,-0.7946827,0.0394966
60,-0.5165569,-0.357781,"('inefficient', 'efficient')",1.5821512,1.6717774,-0.35065305,-0.11140959,0.2383137,0.4008623,-0.1625486
77,-0.506869,-0.5578863,"('unmotivated', 'motivated')",0.6640974,0.6005094,-1.243452,-1.2613524,-0.3620745,-0.4062431,0.0441686
11,-0.50383973,-0.35773242,"('unhelpful', 'helpful')",0.619114,0.7503791,1.5646865,1.6260256,0.5599869,0.6728907,-0.1129038
53,-0.48547873,-0.6004733,"('uncreative', 'creative')",0.4901933,0.4216585,1.0911685,0.9885748,0.3652944,0.26992,0.0953744
64,-0.48133612,-0.37957707,"('shy', 'confident')",0.18865994,0.26281703,-6.5734234,-6.7210994,-2.2886998,-2.2792865,-0.0094133
62,-0.46447644,-0.17670311,"('incompetent', 'brilliant')",0.8547858,1.036284,-0.4544782,-0.16044657,-0.0213896,0.2330448,-0.2544344
19,-0.46397164,-0.5388834,"('inhospitable', 'hospitable')",-1.1898614,-1.2514341,0.020009827,-0.11220659,-0.5446077,-0.6341747,0.089567
20,0.44512072,0.31971878,"('rough', 'thoughtful')",0.7078255,0.6231012,1.2303045,1.130287,0.7944169,0.6910357,0.1033812
48,-0.44511035,-0.5073191,"('unintelligent', 'intelligent')",0.1142441,0.0145817865,0.45281816,0.3393041,0.0406506,-0.0511444,0.091795
6,0.44036457,0.38882914,"('distant', 'open')",-1.6493999,-1.5943675,0.34175104,0.25447202,-0.2890947,-0.3170221,0.0279274
78,-0.4261688,-0.5470604,"('nonresilient', 'resilient')",1.5033792,1.5311067,0.5039334,0.32137954,0.527048,0.435142,0.091906
27,0.41392243,0.23666947,"('hardhearted', 'softhearted')",0.1311144,-0.0776832,1.4804616,1.2483635,0.6751661,0.4691166,0.2060495
72,-0.40332133,-0.23207685,"('unambitious', 'ambitious')",-1.1538683,-1.0673267,-1.2101831,-1.0498021,-0.9224576,-0.7830685,-0.1393891
12,0.39507812,0.44456324,"('unsupportive', 'supportive')",0.3442972,0.39765343,-1.7867136,-1.9076107,-0.3491127,-0.3551313,0.0060186
4,0.3796862,0.33939308,"('disliked', 'liked')",-0.9913222,-1.0245883,-5.9833016,-6.12093,-2.1983126,-2.2687085,0.0703959
7,-0.36068788,-0.21278703,"('insensitive', 'sensitive')",0.3349634,0.3927331,0.35236657,0.57714736,0.1088807,0.2523645,-0.1434838
42,0.34507632,0.69422144,"('unreliable', 'reliable')",-0.89772534,-0.70193255,-3.1585627,-3.0318804,-1.2370706,-1.0131972,-0.2238734
29,0.30943274,0.24214531,"('unfair', 'fair')",-0.31816393,-0.32082352,-0.48557055,-0.61633,-0.1647672,-0.2316694,0.0669022
24,-0.3037763,-0.259692,"('dishonest', 'honest')",-1.6144172,-1.6435087,0.3499326,0.4663838,-0.5227536,-0.4789389,-0.0438147
16,0.29248923,0.19943137,"('unpopular', 'popular')",-0.15731615,-0.06455332,0.5551772,0.57546914,0.2301168,0.2367824,-0.0066656
67,0.2893066,0.3983324,"('doubtful', 'determined')",0.14497378,0.17116538,-0.85219,-0.5755758,-0.1393032,-0.002026,-0.1372772
88,0.28401193,0.19537488,"('low', 'eminent')",-0.4950012,-0.5904191,-0.018032301,-0.08771624,-0.0763405,-0.1609202,0.0845797
31,0.28325254,-0.015535841,"('evil', 'good')",-0.7901814,-0.8788417,-0.58462614,-0.65188485,-0.3638517,-0.5154208,0.1515691
41,-0.2573216,-0.29989606,"('unforgiving', 'forgiving')",-0.49192467,-0.5210337,0.30947924,0.25596416,-0.146589,-0.1883219,0.0417329
15,0.2185111,0.19962966,"('boring', 'funny')",-1.2188098,-1.1427991,0.27016425,0.2534673,-0.2433782,-0.2299007,-0.0134775
68,-0.2054981,-0.287783,"('dependent', 'independent')",0.20366153,0.09935117,-0.34079653,-0.38634047,-0.114211,-0.1915908,0.0773798
1,0.16900972,-0.11544055,"('unfriendly', 'friendly')",0.21560769,0.009579856,1.8486465,1.6648202,0.7444213,0.5196532,0.2247681
50,0.1687224,0.14212668,"('clumsy', 'skillful')",-0.051641494,0.003384389,0.04365295,-0.11254519,0.053578,0.0109886,0.0425894
37,-0.16440469,-0.16371095,"('fake', 'genuine')",-0.16437864,-0.23981358,0.33064714,0.34671593,0.0006213,-0.0189362,0.0195575
22,-0.14288934,-0.05255059,"('untrustworthy', 'trustworthy')",0.33842233,0.3399117,-0.9929949,-0.8279261,-0.2658206,-0.1801883,-0.0856323
80,-0.13894953,0.058054633,"('dominated', 'dominating')",0.4765551,0.6036224,-1.453404,-1.2964088,-0.3719328,-0.2115773,-0.1603555
66,-0.13051905,-0.1515953,"('inactive', 'active')",-0.8889466,-0.78178495,1.1185392,1.1260576,0.0330245,0.0642258,-0.0312013
9,0.12743858,0.007914148,"('unaffectionate', 'caring')",-0.39741942,-0.4666288,1.067664,1.0117903,0.2658944,0.1843586,0.0815358
49,-0.1216007,0.07975651,"('unable', 'able')",-0.15429029,-0.013290729,-0.30814478,-0.06863158,-0.1946786,-0.0007219,-0.1939567
47,-0.11860223,0.07164036,"('stupid', 'smart')",0.70018697,0.8362214,5.295518,5.5916624,1.9590343,2.166508,-0.2074737
28,-0.116363615,-0.254624,"('disloyal', 'loyal')",0.038327202,-0.06513442,1.0844253,1.1254492,0.335463,0.2685636,0.0668994
30,-0.11443408,0.013005175,"('intolerant', 'tolerant')",1.001307,0.9627979,0.7106713,0.91390663,0.5325147,0.6299032,-0.0973885
8,-0.10983442,-0.270119,"('unaffectionate', 'affectionate')",-0.9625304,-1.0344386,0.63270104,0.60756654,-0.1465546,-0.2323303,0.0857757
32,0.106940515,0.21000893,"('unkind', 'kind')",-0.30921686,-0.32943487,0.5449375,0.6069525,0.1142204,0.1625088,-0.0482884
14,0.09975313,0.24998972,"('antisocial', 'social')",0.91584593,0.983315,-0.9871588,-0.5256818,0.0094801,0.2358743,-0.2263942
44,0.08344273,0.20411779,"('prejudiced', 'unprejudiced')",-0.6447289,-0.70420295,-1.2251865,-1.2350522,-0.5954909,-0.5783792,-0.0171117
18,0.07996264,0.0679025,"('disagreeable', 'welcoming')",-0.30601162,-0.25474453,-0.33255094,-0.2840528,-0.1862,-0.1569649,-0.0292351
54,0.07807007,0.026458234,"('incapable', 'capable')",-0.52475846,-0.5464784,1.0561215,1.155352,0.2031444,0.2117773,-0.0086329
17,-0.0200603,0.046380904,"('nasty', 'nice')",-0.6023073,-0.6118784,-0.6259093,-0.61933875,-0.4160923,-0.3949454,-0.0211469
34,0.01008229,0.09274519,"('mean', 'honorable')",0.16361979,0.25966695,6.03364,6.2128034,2.069114,2.1884052,-0.1192912
75,0.0020306166,0.105476305,"('meek', 'impulsive')",-1.3210086,-1.1974232,-0.40722638,-0.35455602,-0.5754015,-0.4821676,-0.0932339
