,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
12,2.1404457,1.8869885,"('unsupportive', 'supportive')",0.15353821,0.13541025,0.41299117,0.36765188,-1.8028836,-1.7894887,0.2260228,0.1501405,0.0758823
56,2.1384811,1.7702187,"('impractical', 'practical')",0.8395688,0.9732342,0.9825624,0.89299405,0.52954555,0.44076446,1.1225395,1.0193028,0.1032367
80,2.1324656,1.5238718,"('dominated', 'dominating')",-1.2096574,-1.4587759,0.8744061,0.7293145,-0.9468512,-1.2446587,0.2125908,-0.1125621,0.3251529
53,-1.8688139,-1.4681181,"('uncreative', 'creative')",1.1622517,1.3814039,-0.39264807,-0.37595564,0.5188128,0.8169,-0.1450994,0.0885576,-0.233657
42,1.7861855,1.6464978,"('unreliable', 'reliable')",-0.61330426,-0.6941064,0.29257458,0.38617033,-2.4388244,-2.4102142,-0.2433422,-0.2679131,0.0245709
25,-1.7729774,-1.4478219,"('egoistic', 'altruistic')",0.53128934,0.5354628,1.1649684,1.1074249,1.3736326,1.5004832,0.3242282,0.4238873,-0.0996591
10,1.6913587,0.6484999,"('unsympathetic', 'sympathetic')",-1.2378304,-1.2999301,-0.46569893,-0.64131814,-0.06940493,-0.28766719,-0.0203939,-0.3951039,0.37471
77,1.6542848,0.96119225,"('unmotivated', 'motivated')",-0.12694582,-0.4191671,-0.04090984,-0.34939325,-0.89063746,-1.1522229,0.1489479,-0.2398977,0.3888456
35,-1.6308044,-0.6561465,"('corrupt', 'incorrupt')",0.444242,0.5764291,-0.66659385,-0.40325367,-0.3643265,0.23585075,-0.5543707,-0.0617801,-0.4925906
32,1.6277764,1.1000156,"('unkind', 'kind')",0.05855772,0.019617591,0.57853115,0.5021491,1.5289415,1.2591224,0.9484518,0.7202262,0.2282256
55,1.6191638,0.68302256,"('incompetent', 'clever')",-0.93861824,-1.0114546,0.10069083,-0.15983602,0.12834853,-0.416085,0.2273962,-0.2260883,0.4534845
65,1.6011128,0.56306857,"('insecure', 'secure')",-0.3595503,-0.5045381,-0.016869735,-0.3462355,-0.091500245,-0.60781586,0.2832981,-0.2238802,0.5071783
23,1.5777698,1.0245605,"('insincere', 'sincere')",-0.16677524,-0.13213125,0.70557606,0.60122544,5.3858805,5.257314,1.8756127,1.6877422,0.1878705
45,1.5758951,1.22116,"('incompetent', 'competent')",-0.55008966,-0.673996,1.1728643,0.98655635,-0.2861332,-0.50959456,0.4781342,0.2560315,0.2221027
87,1.5594913,1.586922,"('unsuccessful', 'successful')",0.24015723,0.21752799,1.5328759,1.4882107,0.87163275,0.76241755,1.0510392,1.0137696,0.0372696
36,-1.5530274,-0.8384384,"('hostile', 'amicable')",0.05117032,0.13941479,-1.0522916,-0.9788957,-0.049141105,0.42317694,-0.6508225,-0.3136856,-0.3371369
46,1.5100965,0.9530852,"('uncompetitive', 'competitive')",-0.8981841,-1.2647545,0.70477366,0.37948576,-0.16722053,-0.67086697,0.2873664,-0.1507626,0.438129
5,-1.3938348,-0.6166594,"('distant', 'outgoing')",0.9974735,1.2085464,-0.86317724,-0.6354079,-0.49972272,0.1600745,-0.4398153,0.0291384,-0.4689537
88,1.391719,2.1916122,"('low', 'eminent')",0.6727208,1.0808738,0.7885207,1.1837676,0.90748584,1.4826739,0.9401116,1.4847319,-0.5446203
71,1.382698,1.5101229,"('diffident', 'self-confident')",1.2470269,1.3574911,0.639,0.5772314,0.39013776,0.56710523,0.9147156,1.0029876,-0.088272
21,1.3643236,0.59327924,"('immoral', 'moral')",0.23579815,0.117099896,0.6417304,0.3977758,-0.32526436,-0.7746755,0.479147,0.0833699,0.3957771
8,-1.3584783,-1.1417332,"('unaffectionate', 'affectionate')",-0.07531755,0.14730768,-0.6386036,-0.6137089,0.36958215,0.75561184,-0.4257043,-0.2131306,-0.2125737
76,1.3475639,1.0185475,"('anxious', 'daring')",-1.7686331,-1.6986138,0.48755988,0.48494253,0.42678615,0.17037877,0.1233192,-0.0061862,0.1295054
13,1.3239405,0.60180986,"('impolite', 'polite')",-0.26740456,-0.48518166,0.20471194,-0.024209712,0.06743163,-0.46795744,0.3321699,-0.0938847,0.4260546
86,1.3005812,0.8953338,"('uninfluential', 'influential')",0.40054494,0.25591868,-0.29519364,-0.55998033,0.06028365,-0.0794632,0.366554,0.1279522,0.2386018
34,1.2779211,1.2018218,"('mean', 'honorable')",0.17089984,0.31304163,0.16656628,0.30594665,5.654642,5.73912,1.8175073,1.8899825,-0.0724752
48,1.2694033,0.57528394,"('unintelligent', 'intelligent')",0.21937567,0.2925444,-0.68996465,-0.90541327,0.35410908,0.16761371,0.2882309,0.0325072,0.2557237
1,-1.2675735,-0.8635876,"('unfriendly', 'friendly')",1.299506,1.5031127,-0.11973744,-0.11108947,1.4287083,1.8489287,0.3352259,0.594341,-0.2591151
30,1.221988,1.0091244,"('intolerant', 'tolerant')",1.0029551,0.9794314,0.63540184,0.592432,1.3043512,1.2240347,1.0411741,0.9512557,0.0899184
0,1.1558347,0.5315637,"('unsociable', 'sociable')",-0.040167343,-0.08213411,0.8597882,0.85683477,0.20960006,0.043049417,0.5462639,0.3373285,0.2089354
67,1.1352336,1.2297932,"('doubtful', 'determined')",0.75163054,0.78216726,0.90988714,1.1315818,-0.22182254,-0.19819917,0.6437322,0.7363358,-0.0926036
6,-1.0564162,-0.32597923,"('distant', 'open')",0.9931613,1.1932685,-1.012299,-0.82396984,0.14447089,0.89190924,-0.2327707,0.2338072,-0.4665779
28,1.00383,0.6491971,"('disloyal', 'loyal')",0.096452326,-0.1525418,0.34044936,0.0137473885,1.2982489,1.0463779,0.6847451,0.3891951,0.29555
29,-1.0034295,-0.71494853,"('unfair', 'fair')",-0.26317185,0.053525694,-1.0326995,-0.66886204,-1.3346347,-1.0111423,-0.9084839,-0.5853568,-0.3231271
16,-1.0020949,-0.5201058,"('unpopular', 'popular')",-0.34213537,-0.3921488,0.25685182,0.19216321,0.685362,0.7326167,-0.1005041,0.0031313,-0.1036354
2,0.98937863,1.2409656,"('unlikable', 'likable')",0.42853743,0.3988419,0.989658,0.96472275,1.0438749,0.9118763,0.8628622,0.8791016,-0.0162394
52,-0.9315606,-0.3610168,"('irrational', 'rational')",1.0527229,1.134558,0.43543357,0.47438204,-0.34231168,-0.058048315,0.0535711,0.2974687,-0.2438976
4,-0.9166276,0.14231764,"('disliked', 'liked')",-0.15605175,-0.12869507,0.14760906,0.2627682,-5.606202,-5.281721,-1.6328181,-1.2513325,-0.3814856
85,-0.9138983,0.12299206,"('insignificant', 'prestigious')",1.1690766,1.4046804,0.20760763,0.32048947,0.3214402,0.89116836,0.1960565,0.6848326,-0.4887761
41,0.88470453,0.76037973,"('unforgiving', 'forgiving')",-0.020000797,-0.24215853,0.599653,0.53594553,0.47240454,0.28462732,0.4841903,0.3346985,0.1494918
73,0.8610462,0.94337535,"('helpless', 'self-reliant')",1.1520255,1.0082518,-0.6495547,-0.7083936,-3.1670876,-3.2291405,-0.4508927,-0.4964767,0.045584
63,0.83697134,0.69074655,"('unperceptive', 'insightful')",-0.05142807,-0.1798444,0.97731733,0.7831267,0.9748435,0.6452698,0.684426,0.4848247,0.1996013
22,0.8342172,0.6202355,"('untrustworthy', 'trustworthy')",-0.0894867,-0.25600955,0.47927982,0.42271498,-0.6556286,-0.83564,0.1420954,-0.0121748,0.1542702
62,0.83129555,0.5917826,"('incompetent', 'brilliant')",-0.21547006,-0.17602697,0.79667306,0.6843682,0.23379757,0.0036746003,0.411574,0.2759496,0.1356244
66,0.81175506,1.2851049,"('inactive', 'active')",-0.8639292,-0.6631386,-0.45900208,-0.2043691,0.58725137,0.9525977,0.0190188,0.3425487,-0.3235299
79,-0.80320984,0.008780403,"('wavering', 'unwavering')",-0.05627417,0.13137576,-0.9327934,-0.6751915,-0.18503731,0.47746885,-0.4943287,-0.0143916,-0.4799371
37,0.7573322,0.5471369,"('fake', 'genuine')",-0.77453524,-0.69732356,-0.12831368,0.0038856938,0.07198515,0.30360174,-0.0183829,0.0393252,-0.0577081
20,0.7188833,0.2818424,"('rough', 'thoughtful')",0.2879407,0.42328438,0.0701804,0.029489398,0.4892532,0.54205656,0.3915644,0.3191682,0.0723962
26,0.65734136,0.94685256,"('hardhearted', 'benevolent')",1.2122203,1.234321,1.3378114,1.3506315,1.6761787,1.8677304,1.2208879,1.3498838,-0.1289959
84,0.63628376,0.66905624,"('inferior', 'superior')",1.1032734,1.0858742,0.260936,0.3127358,0.41015568,0.5028181,0.6026622,0.6426211,-0.0399589
75,-0.52577925,0.16529673,"('meek', 'impulsive')",0.04703085,0.16341089,-0.5186217,-0.2180033,-0.368831,-0.01646898,-0.3415503,0.0235588,-0.3651091
82,0.5212575,0.8522373,"('poor', 'rich')",-0.15699437,0.07034641,0.5669259,0.65850455,6.4864154,6.587497,1.8544011,2.0421464,-0.1877453
57,0.46315038,0.47571588,"('unimaginative', 'imaginative')",0.35558024,0.39776954,-1.0778798,-1.078187,-2.3173974,-2.0347838,-0.6441367,-0.5598713,-0.0842654
83,0.4618846,0.43269107,"('powerless', 'powerful')",0.804129,0.6788589,0.13542025,0.104004264,-0.87156,-1.0346382,0.1324685,0.045229,0.0872395
38,0.4340207,0.5656395,"('untruthful', 'truthful')",0.50736386,0.53790265,0.14185852,0.09472106,0.18153407,0.32708716,0.3161943,0.3813376,-0.0651433
15,0.43190315,1.0645378,"('boring', 'funny')",0.22347586,0.5788299,-0.40665376,-0.1471486,0.63961595,1.1792771,0.2220853,0.668874,-0.4467887
54,0.41919434,0.809469,"('incapable', 'capable')",0.13946518,0.40523407,-0.010812584,0.11226344,1.1411173,1.36488,0.4222411,0.6729616,-0.2507205
68,-0.3849222,-0.3770587,"('dependent', 'independent')",-0.65299153,-0.60434943,-0.4704603,-0.3455276,-0.96873415,-0.8797183,-0.6192771,-0.5516635,-0.0676136
44,-0.37426898,-0.29601586,"('prejudiced', 'unprejudiced')",-1.1055168,-1.1097335,0.22280239,0.32156637,-1.3188571,-1.3433808,-0.6439601,-0.6068909,-0.0370692
50,0.3732314,0.47109053,"('clumsy', 'skillful')",-0.13412422,-0.18427807,0.4735224,0.41605812,0.029483128,-0.03758344,0.1855282,0.1663218,0.0192064
61,0.34874195,-0.20101897,"('illogical', 'logical')",1.6059163,1.6113085,0.6912784,0.56565255,-0.0640409,-0.14884077,0.645474,0.4567753,0.1886987
69,-0.32974285,0.56364715,"('lazy', 'industrious')",0.9712331,1.1275532,0.91376776,1.1612633,-0.57833254,-0.10976436,0.2442314,0.6856748,-0.4414434
33,-0.24602051,-0.064463705,"('wrong', 'right')",1.2327611,1.2409801,0.24234602,0.1796306,-0.5252804,-0.5604949,0.1759516,0.198913,-0.0229614
64,0.22609666,-0.10064115,"('shy', 'confident')",-0.32683834,-0.68208355,0.042770855,-0.18456997,-5.888722,-6.31596,-1.4866732,-1.8208137,0.3341405
47,0.21260926,0.048439577,"('stupid', 'smart')",0.41597244,0.5849055,1.2299045,1.2577755,5.4726644,5.4070954,1.8327876,1.824554,0.0082336
3,0.17675151,-0.4872195,"('repellent', 'pleasant')",-0.65895677,-0.7762567,0.3351507,0.17376207,0.16547641,-0.3536601,0.0046055,-0.3608435,0.365449
9,-0.14985502,-0.14421201,"('unaffectionate', 'caring')",0.5931932,0.7787457,0.13322724,0.093893915,1.1157368,1.3668478,0.4230756,0.5238189,-0.1007433
72,0.14678141,-0.25756034,"('unambitious', 'ambitious')",-0.78557855,-1.0557292,-1.3145499,-1.5045928,-1.0150261,-1.1770847,-0.7420933,-0.9987417,0.2566484
59,-0.07416406,0.39821586,"('foolish', 'wise')",1.4975685,1.7174993,-0.005209923,0.03529848,0.21669489,0.41919982,0.4087223,0.6425533,-0.233831
40,-0.068105355,-0.16487435,"('stingy', 'generous')",-0.18210135,-0.45849025,-0.036967635,-0.2264755,-1.9488492,-2.0489092,-0.5590059,-0.7246873,0.1656814
19,-0.06707807,0.52369386,"('inhospitable', 'hospitable')",0.33315307,0.5457692,-0.7420358,-0.446256,-0.2133394,0.28133973,-0.172325,0.2261367,-0.3984617
49,0.04975007,0.13525844,"('unable', 'able')",-0.3747372,-0.03995138,0.069294535,0.31184316,-0.057184435,0.17478926,-0.0782193,0.1454849,-0.2237042
58,0.04506422,0.2682218,"('undiscriminating', 'discriminating')",0.44352263,0.42859435,0.09220211,0.031746242,-0.42643636,-0.21614061,0.0385882,0.1281054,-0.0895172
78,0.026013158,-0.38037694,"('nonresilient', 'resilient')",-0.6032974,-0.64637494,0.24346888,0.088162616,-0.16968903,-0.1312204,-0.1258761,-0.2674524,0.1415763
17,-0.022470245,0.13291833,"('nasty', 'nice')",0.003311105,0.14331573,0.6609503,0.8351551,-0.26574108,0.02926246,0.0940125,0.2851629,-0.1911504
18,-0.0106890425,-0.19824305,"('disagreeable', 'welcoming')",-0.102316126,-0.24414921,0.2822874,0.21335106,-0.2685371,-0.3116135,-0.0248137,-0.1351637,0.11035
27,0.007820182,-0.2139283,"('hardhearted', 'softhearted')",-0.7707607,-0.61092573,0.09426861,0.299927,0.8564929,1.1289568,0.0469552,0.1510074,-0.1040522
